cik10,covers_first_eligible_decision,first_eligible_decision,first_price_date,issuer_name_match,issuer_name_score,last_eligible_decision,last_price_date,price_file,price_rows,provider_end_date,provider_exchange,provider_name,provider_start_date,sec_company_name,status,terminal,tiingo_symbol,cache_source,strict_issuer_name_score,strict_issuer_name_match,covers_last_eligible_decision,audit_status
0001374535,True,2023-01-01 00:00:00+00:00,2023-01-03,True,1.0,2023-01-01 00:00:00+00:00,2023-01-11,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/sec_broad_tiingo_cache_v2/AIMC/prices.csv.gz,7,2023-03-27,NASDAQ,Altra Industrial Motion Corp,2006-12-15,ALTRA INDUSTRIAL MOTION CORP.,identity_and_start_validated,True,AIMC,broad_v2,1.0,True,True,validated_history_through_last_decision
0001378453,True,2023-01-01 00:00:00+00:00,2023-01-03,True,1.0,2023-04-01 00:00:00+00:00,2023-04-11,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/sec_broad_tiingo_cache_v2/TA/prices.csv.gz,68,2023-05-15,NASDAQ,TravelCenters of America Inc,2007-02-01,TRAVELCENTERS OF AMERICA INC. /MD/,identity_and_start_validated,True,TA,broad_v2,1.0,True,True,validated_history_through_last_decision
0001378992,True,2023-01-01 00:00:00+00:00,2023-01-03,True,1.0,2025-04-01 00:00:00+00:00,2025-04-11,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/sec_broad_tiingo_cache_v2/BERY/prices.csv.gz,571,2025-04-29,NYSE,Berry Global Group Inc,2012-10-04,"BERRY GLOBAL GROUP, INC.",identity_and_start_validated,True,BERY,broad_v2,1.0,True,True,validated_history_through_last_decision
0001382821,True,2023-01-01 00:00:00+00:00,2023-01-03,True,1.0,2025-07-01 00:00:00+00:00,2025-07-02,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/sec_broad_tiingo_cache_v2/RDFN/prices.csv.gz,626,2025-07-02,NASDAQ,Redfin Corp,2017-07-28,REDFIN CORP,identity_and_start_validated,True,RDFN,broad_v2,1.0,True,True,validated_history_through_last_decision
0001385867,True,2018-04-01 00:00:00+00:00,2018-04-02,True,1.0,2024-01-01 00:00:00+00:00,2023-02-28,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/tiingo_delisted_price_probe_cache_v1/COUP/prices.csv.gz,1237,2023-02-28,NASDAQ,Coupa Software Inc,2016-10-06,COUPA SOFTWARE INC,identity_and_start_validated,True,COUP,legacy_authenticated_v1,1.0,True,False,validated_sec_confirmed_early_delisting
0001392972,True,2012-04-01 00:00:00+00:00,2012-04-02,True,1.0,2026-04-01 00:00:00+00:00,2025-12-08,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/tiingo_delisted_price_probe_cache_v1/PRO/prices.csv.gz,3442,2025-12-08,NYSE,Pros Holdings Inc,2007-07-26,"PROS HOLDINGS, INC.",validated_candidate,True,PRO,legacy_authenticated_v1,1.0,True,False,validated_sec_confirmed_early_delisting
0001393066,True,2023-01-01 00:00:00+00:00,2023-01-03,True,1.0,2023-01-01 00:00:00+00:00,2023-01-11,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/sec_broad_tiingo_cache_v2/RFP/prices.csv.gz,7,2023-03-06,NYSE,Resolute Forest Products Inc,2010-12-10,RESOLUTE FOREST PRODUCTS INC.,identity_and_start_validated,True,RFP,broad_v2,1.0,True,True,validated_history_through_last_decision
0001393612,True,2023-01-01 00:00:00+00:00,2023-01-03,True,1.0,2025-04-01 00:00:00+00:00,2025-04-11,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/sec_broad_tiingo_cache_v2/DFS/prices.csv.gz,571,2025-05-16,NYSE,Discover Financial Services,2007-06-14,DISCOVER FINANCIAL SERVICES,identity_and_start_validated,True,DFS,broad_v2,1.0,True,True,validated_history_through_last_decision
0001397702,True,2023-01-01 00:00:00+00:00,2023-01-03,True,1.0,2024-07-01 00:00:00+00:00,2024-07-11,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/sec_broad_tiingo_cache_v2/SILK/prices.csv.gz,382,2024-09-17,NASDAQ,Silk Road Medical Inc,2019-04-04,SILK ROAD MEDICAL INC,identity_and_start_validated,True,SILK,broad_v2,1.0,True,True,validated_history_through_last_decision
0001398987,True,2023-01-01 00:00:00+00:00,2023-01-03,True,1.0,2026-01-01 00:00:00+00:00,2026-01-08,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/sec_broad_tiingo_cache_v2/HOUS/prices.csv.gz,757,2026-01-08,NYSE,Anywhere Real Estate Inc,2012-10-11,ANYWHERE REAL ESTATE INC.,identity_and_start_validated,True,HOUS,broad_v2,1.0,True,True,validated_history_through_last_decision
0001403256,True,2023-01-01 00:00:00+00:00,2023-01-03,True,1.0,2023-10-01 00:00:00+00:00,2023-10-11,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/sec_broad_tiingo_cache_v2/SCU/prices.csv.gz,195,2023-11-17,NYSE,Sculptor Capital Management Inc - Class A,2007-11-14,"SCULPTOR CAPITAL MANAGEMENT, INC.",identity_and_start_validated,True,SCU,broad_v2,1.0,True,True,validated_history_through_last_decision
0001403431,True,2023-01-01 00:00:00+00:00,2023-01-03,True,1.0,2023-10-01 00:00:00+00:00,2023-10-11,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/sec_broad_tiingo_cache_v2/HCCI/prices.csv.gz,195,2023-10-17,NASDAQ,Heritage-Crystal Clean Inc,2008-03-12,"HERITAGE-CRYSTAL CLEAN, INC.",identity_and_start_validated,True,HCCI,broad_v2,1.0,True,True,validated_history_through_last_decision
0001404123,True,2023-01-01 00:00:00+00:00,2023-01-03,True,1.0,2023-01-01 00:00:00+00:00,2023-01-11,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/sec_broad_tiingo_cache_v2/ONEM/prices.csv.gz,7,2023-02-22,NASDAQ,1life Healthcare Inc,2020-01-31,1LIFE HEALTHCARE INC,identity_and_start_validated,True,ONEM,broad_v2,1.0,True,True,validated_history_through_last_decision
0001407623,True,2023-01-01 00:00:00+00:00,2023-01-03,True,1.0,2025-01-01 00:00:00+00:00,2025-01-10,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/sec_broad_tiingo_cache_v2/ROIC/prices.csv.gz,508,2025-02-12,NASDAQ,Retail Opportunity Investments Corp,2009-11-03,RETAIL OPPORTUNITY INVESTMENTS CORP,identity_and_start_validated,True,ROIC,broad_v2,1.0,True,True,validated_history_through_last_decision
0001408100,True,2023-01-01 00:00:00+00:00,2023-01-03,True,1.0,2026-04-01 00:00:00+00:00,2026-04-10,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/sec_broad_tiingo_cache_v2/KW/prices.csv.gz,820,2026-06-16,NYSE,Kennedy-Wilson Holdings Inc,2007-12-03,"KENNEDY-WILSON HOLDINGS, INC.",identity_and_start_validated,True,KW,broad_v2,1.0,True,True,validated_history_through_last_decision
0001410939,True,2023-04-01 00:00:00+00:00,2023-04-03,True,1.0,2023-07-01 00:00:00+00:00,2023-07-11,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/sec_broad_tiingo_cache_v2/ISEE/prices.csv.gz,68,2023-07-11,NASDAQ,IVERIC bio Inc,2013-09-25,"IVERIC BIO, INC.",identity_and_start_validated,True,ISEE,broad_v2,1.0,True,True,validated_history_through_last_decision
0001412100,True,2023-01-01 00:00:00+00:00,2023-01-03,True,1.0,2025-04-01 00:00:00+00:00,2025-04-11,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/sec_broad_tiingo_cache_v2/MHLD/prices.csv.gz,571,2025-05-27,NASDAQ,Maiden Holdings Ltd,2008-05-06,"MAIDEN HOLDINGS, LTD.",identity_and_start_validated,True,MHLD,broad_v2,1.0,True,True,validated_history_through_last_decision
0001412665,True,2023-01-01 00:00:00+00:00,2023-01-03,True,1.0,2026-04-01 00:00:00+00:00,2026-04-10,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/sec_broad_tiingo_cache_v2/MOFG/prices.csv.gz,817,2026-08-21,NASDAQ,MidWestOne Financial Group Inc,2008-01-29,"MIDWESTONE FINANCIAL GROUP, INC.",identity_and_start_validated,True,MOFG,broad_v2,1.0,True,True,validated_history_through_last_decision
0001413837,True,2023-01-01 00:00:00+00:00,2023-01-03,True,1.0,2026-04-01 00:00:00+00:00,2026-04-01,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/sec_broad_tiingo_cache_v2/FFWM/prices.csv.gz,814,2026-04-01,NYSE,First Foundation Inc,2014-11-03,FIRST FOUNDATION INC.,identity_and_start_validated,True,FFWM,broad_v2,1.0,True,True,validated_history_through_last_decision
0001417398,True,2023-01-01 00:00:00+00:00,2023-01-03,True,1.0,2026-01-01 00:00:00+00:00,2026-01-09,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/sec_broad_tiingo_cache_v2/HI/prices.csv.gz,758,2026-02-10,NYSE,Hillenbrand Inc,2008-03-28,"HILLENBRAND, INC.",identity_and_start_validated,True,HI,broad_v2,1.0,True,True,validated_history_through_last_decision
0001423774,True,2020-07-01 00:00:00+00:00,2020-07-01,True,1.0,2026-01-01 00:00:00+00:00,2025-02-14,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/tiingo_delisted_price_probe_cache_v1/ZUO/prices.csv.gz,1163,2025-02-14,NYSE,Zuora Inc - Class A,2018-04-11,ZUORA INC,identity_and_start_validated,True,ZUO,legacy_authenticated_v1,1.0,True,False,validated_sec_confirmed_early_delisting
0001426332,True,2023-01-01 00:00:00+00:00,2023-01-03,True,1.0,2024-04-01 00:00:00+00:00,2024-04-05,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/sec_broad_tiingo_cache_v2/NGM/prices.csv.gz,316,2024-04-05,NASDAQ,Ngm Biopharmaceuticals Inc,2019-04-04,NGM BIOPHARMACEUTICALS INC,identity_and_start_validated,True,NGM,broad_v2,1.0,True,True,validated_history_through_last_decision
0001431695,True,2023-04-01 00:00:00+00:00,2023-04-03,True,1.0,2025-07-01 00:00:00+00:00,2025-07-11,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/sec_broad_tiingo_cache_v2/OLO/prices.csv.gz,570,2025-09-12,NYSE,Olo Inc - Class A,2021-03-17,OLO INC.,identity_and_start_validated,True,OLO,broad_v2,1.0,True,True,validated_history_through_last_decision
0001434868,True,2023-01-01 00:00:00+00:00,2023-01-03,True,1.0,2026-04-01 00:00:00+00:00,2026-04-10,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/sec_broad_tiingo_cache_v2/ESPR/prices.csv.gz,820,2026-07-13,NASDAQ,Esperion Therapeutics Inc,2013-06-26,"ESPERION THERAPEUTICS, INC.",identity_and_start_validated,True,ESPR,broad_v2,1.0,True,True,validated_history_through_last_decision
0001435049,True,2023-04-01 00:00:00+00:00,2023-04-03,True,1.0,2023-07-01 00:00:00+00:00,2023-07-11,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/sec_broad_tiingo_cache_v2/KDNY/prices.csv.gz,68,2023-08-11,NASDAQ,Chinook Therapeutics Inc,2015-04-15,"CHINOOK THERAPEUTICS, INC.",identity_and_start_validated,True,KDNY,broad_v2,1.0,True,True,validated_history_through_last_decision
0001435508,True,2023-01-01 00:00:00+00:00,2023-01-03,True,1.0,2026-01-01 00:00:00+00:00,2026-01-09,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/sec_broad_tiingo_cache_v2/FSFG/prices.csv.gz,758,2026-02-02,NASDAQ,First Savings Financial Group Inc,2008-10-08,"FIRST SAVINGS FINANCIAL GROUP, INC.",identity_and_start_validated,True,FSFG,broad_v2,1.0,True,True,validated_history_through_last_decision
0001437352,True,2018-07-01 00:00:00+00:00,2018-07-02,True,1.0,2025-07-01 00:00:00+00:00,2024-08-19,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/tiingo_delisted_price_probe_cache_v1/EVBG/prices.csv.gz,1513,2026-08-13,NASDAQ,Everbridge Inc,2016-09-16,"EVERBRIDGE, INC.",identity_and_start_validated,True,EVBG,legacy_authenticated_v1,1.0,True,False,validated_sec_confirmed_early_delisting
0001439095,True,2023-01-01 00:00:00+00:00,2023-01-03,True,1.0,2025-10-01 00:00:00+00:00,2025-10-10,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/sec_broad_tiingo_cache_v2/MRC/prices.csv.gz,696,2025-11-05,NYSE,MRC Global Inc,2012-04-12,MRC GLOBAL INC.,identity_and_start_validated,True,MRC,broad_v2,1.0,True,True,validated_history_through_last_decision
0001442836,True,2023-01-01 00:00:00+00:00,2023-01-03,True,1.0,2024-01-01 00:00:00+00:00,2024-01-11,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/sec_broad_tiingo_cache_v2/MRSN/prices.csv.gz,258,2026-01-06,NASDAQ,Mersana Therapeutics Inc,2017-06-28,"MERSANA THERAPEUTICS, INC.",identity_and_start_validated,True,MRSN,broad_v2,1.0,True,True,validated_history_through_last_decision
0001444380,True,2023-01-01 00:00:00+00:00,2023-01-03,True,1.0,2025-04-01 00:00:00+00:00,2025-04-02,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/sec_broad_tiingo_cache_v2/NVRO/prices.csv.gz,564,2025-04-02,NYSE,Nevro Corp,2014-11-06,NEVRO CORP,identity_and_start_validated,True,NVRO,broad_v2,1.0,True,True,validated_history_through_last_decision
0001448056,True,2016-07-01 00:00:00+00:00,2016-07-01,True,1.0,2025-01-01 00:00:00+00:00,2023-11-07,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/tiingo_delisted_price_probe_cache_v1/NEWR/prices.csv.gz,1851,2023-11-07,NYSE,New Relic Inc,2014-12-12,"NEW RELIC, INC.",identity_and_start_validated,True,NEWR,legacy_authenticated_v1,1.0,True,False,validated_sec_confirmed_early_delisting
0001449488,True,2012-07-01 00:00:00+00:00,2012-07-02,True,1.0,2025-04-01 00:00:00+00:00,2024-04-01,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/tiingo_delisted_price_probe_cache_v1/CCLP/prices.csv.gz,2955,2024-04-01,NASDAQ,CSI Compressco LP,2011-06-15,CSI COMPRESSCO LP,identity_and_start_validated,True,CCLP,legacy_authenticated_v1,1.0,True,False,validated_sec_confirmed_early_delisting
0001452857,True,2023-01-01 00:00:00+00:00,2023-01-03,True,1.0,2025-04-01 00:00:00+00:00,2025-04-11,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/sec_broad_tiingo_cache_v2/SPLP/prices.csv.gz,571,2026-08-21,PINK,Steel Partners Holdings LP,2012-04-10,STEEL PARTNERS HOLDINGS L.P.,identity_and_start_validated,True,SPLP,broad_v2,1.0,True,True,validated_history_through_last_decision
0001458412,True,2023-01-01 00:00:00+00:00,2023-01-03,True,1.0,2025-01-01 00:00:00+00:00,2025-01-10,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/sec_broad_tiingo_cache_v2/CFB/prices.csv.gz,508,2026-08-21,NASDAQ,Crossfirst Bankshares Inc,2019-08-15,"CROSSFIRST BANKSHARES, INC.",identity_and_start_validated,True,CFB,broad_v2,1.0,True,True,validated_history_through_last_decision
0001465885,True,2023-01-01 00:00:00+00:00,2023-01-03,True,1.0,2023-10-01 00:00:00+00:00,2023-10-11,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/sec_broad_tiingo_cache_v2/WMC/prices.csv.gz,195,2023-12-06,NYSE,Western Asset Mortgage Capital Corp,2012-05-11,WESTERN ASSET MORTGAGE CAPITAL CORP,identity_and_start_validated,True,WMC,broad_v2,1.0,True,True,validated_history_through_last_decision
0001466538,True,2023-01-01 00:00:00+00:00,2023-01-03,True,1.0,2023-01-01 00:00:00+00:00,2023-01-11,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/sec_broad_tiingo_cache_v2/COWN/prices.csv.gz,7,2023-03-01,NASDAQ,Cowen Inc - Class A,2006-07-13,COWEN INC.,identity_and_start_validated,True,COWN,broad_v2,1.0,True,True,validated_history_through_last_decision
0001468666,True,2018-04-01 00:00:00+00:00,2018-04-02,True,1.0,2026-01-01 00:00:00+00:00,2025-02-03,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/tiingo_delisted_price_probe_cache_v1/SCWX/prices.csv.gz,1721,2025-02-03,NASDAQ,SecureWorks Corp - Class A,2016-04-22,SECUREWORKS CORP,identity_and_start_validated,True,SCWX,legacy_authenticated_v1,1.0,True,False,validated_sec_confirmed_early_delisting
0001473844,True,2023-01-01 00:00:00+00:00,2023-01-03,True,1.0,2026-04-01 00:00:00+00:00,2026-04-10,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/sec_broad_tiingo_cache_v2/STEL/prices.csv.gz,820,2026-07-01,NYSE,Stellar Bancorp Inc,2017-11-08,"STELLAR BANCORP, INC.",identity_and_start_validated,True,STEL,broad_v2,1.0,True,True,validated_history_through_last_decision
0001475115,True,2020-04-01 00:00:00+00:00,2020-04-01,True,1.0,2026-04-01 00:00:00+00:00,2026-03-10,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/tiingo_delisted_price_probe_cache_v1/EB/prices.csv.gz,1492,2026-03-10,NYSE,Eventbrite Inc - Class A,2018-09-20,"EVENTBRITE, INC.",validated_candidate,True,EB,legacy_authenticated_v1,1.0,True,False,validated_sec_confirmed_early_delisting
0001475348,True,2023-01-01 00:00:00+00:00,2023-01-03,True,1.0,2024-01-01 00:00:00+00:00,2024-01-11,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/sec_broad_tiingo_cache_v2/LBC/prices.csv.gz,258,2024-02-29,NASDAQ,Luther Burbank Corp,2001-01-02,LUTHER BURBANK CORP,identity_and_start_validated,True,LBC,broad_v2,1.0,True,True,validated_history_through_last_decision
0001479290,True,2023-01-01 00:00:00+00:00,2023-01-03,True,1.0,2025-01-01 00:00:00+00:00,2025-01-10,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/sec_broad_tiingo_cache_v2/RVNC/prices.csv.gz,508,2026-08-21,NASDAQ,Revance Therapeutics Inc,2014-02-06,"REVANCE THERAPEUTICS, INC.",identity_and_start_validated,True,RVNC,broad_v2,1.0,True,True,validated_history_through_last_decision
0001481646,True,2023-01-01 00:00:00+00:00,2023-01-03,True,1.0,2025-04-01 00:00:00+00:00,2025-04-08,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/sec_broad_tiingo_cache_v2/ACCD/prices.csv.gz,568,2025-04-08,NASDAQ,Accolade Inc,2020-07-02,"ACCOLADE, INC.",identity_and_start_validated,True,ACCD,broad_v2,1.0,True,True,validated_history_through_last_decision
0001484565,True,2025-04-01 00:00:00+00:00,2025-04-01,True,1.0,2026-04-01 00:00:00+00:00,2026-04-10,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/sec_broad_tiingo_cache_v2/SLNO/prices.csv.gz,258,2026-05-19,NASDAQ,Soleno Therapeutics Inc,2014-11-13,SOLENO THERAPEUTICS INC,identity_and_start_validated,True,SLNO,broad_v2,1.0,True,True,validated_history_through_last_decision
0001487712,True,2023-01-01 00:00:00+00:00,2023-01-03,True,1.0,2026-04-01 00:00:00+00:00,2026-04-09,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/sec_broad_tiingo_cache_v2/AL/prices.csv.gz,819,2026-08-21,NYSE,Sumisho Air Lease Corp - Class A,2011-04-19,AIR LEASE CORP,identity_and_start_validated,True,AL,broad_v2,1.0,True,True,validated_history_through_last_decision
0001489096,True,2023-01-01 00:00:00+00:00,2023-01-03,True,1.0,2026-04-01 00:00:00+00:00,2026-04-10,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/sec_broad_tiingo_cache_v2/THR/prices.csv.gz,820,2026-08-21,NYSE,Thermon Group Holdings Inc,2011-05-05,"THERMON GROUP HOLDINGS, INC.",identity_and_start_validated,True,THR,broad_v2,1.0,True,True,validated_history_through_last_decision
0001492422,True,2023-01-01 00:00:00+00:00,2023-01-03,True,1.0,2026-04-01 00:00:00+00:00,2026-04-10,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/sec_broad_tiingo_cache_v2/APLS/prices.csv.gz,820,2026-05-14,NASDAQ,Apellis Pharmaceuticals Inc,2017-11-09,"APELLIS PHARMACEUTICALS, INC.",identity_and_start_validated,True,APLS,broad_v2,1.0,True,True,validated_history_through_last_decision
0001492426,True,2023-01-01 00:00:00+00:00,2023-01-03,True,1.0,2023-10-01 00:00:00+00:00,2023-10-06,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/sec_broad_tiingo_cache_v2/HZNP/prices.csv.gz,192,2023-10-06,NASDAQ,Horizon Therapeutics Plc,2011-07-28,HORIZON THERAPEUTICS PUBLIC LTD CO,identity_and_start_validated,True,HZNP,broad_v2,1.0,True,True,validated_history_through_last_decision
0001493225,True,2023-01-01 00:00:00+00:00,2023-01-03,True,1.0,2026-04-01 00:00:00+00:00,2026-04-10,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/sec_broad_tiingo_cache_v2/NFBK/prices.csv.gz,820,2026-07-21,NASDAQ,Northfield Bancorp Inc,2007-11-08,"NORTHFIELD BANCORP, INC.",identity_and_start_validated,True,NFBK,broad_v2,1.0,True,True,validated_history_through_last_decision
0001494319,True,2023-01-01 00:00:00+00:00,2023-01-03,True,1.0,2023-07-01 00:00:00+00:00,2023-07-11,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/sec_broad_tiingo_cache_v2/UNVR/prices.csv.gz,130,2023-07-31,NYSE,Univar Solutions Inc,2015-06-18,UNIVAR SOLUTIONS INC.,identity_and_start_validated,True,UNVR,broad_v2,1.0,True,True,validated_history_through_last_decision
0001496963,True,2023-04-01 00:00:00+00:00,2023-04-03,True,1.0,2025-10-01 00:00:00+00:00,2024-10-18,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/tiingo_delisted_price_probe_cache_v1/SQSP/prices.csv.gz,390,2024-10-18,NYSE,Squarespace Inc - Class A,2021-05-19,"SQUARESPACE, INC.",identity_and_start_validated,True,SQSP,legacy_authenticated_v1,1.0,True,False,validated_sec_confirmed_early_delisting
0001501570,True,2023-01-01 00:00:00+00:00,2023-01-03,True,1.0,2026-04-01 00:00:00+00:00,2026-04-10,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/sec_broad_tiingo_cache_v2/VBTX/prices.csv.gz,742,2026-08-21,NASDAQ,Veritex Holdings Inc,2014-10-09,"VERITEX HOLDINGS, INC.",identity_and_start_validated,True,VBTX,broad_v2,1.0,True,True,validated_history_through_last_decision
0001501756,True,2023-01-01 00:00:00+00:00,2023-01-03,True,1.0,2023-01-01 00:00:00+00:00,2023-01-11,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/sec_broad_tiingo_cache_v2/ADVM/prices.csv.gz,7,2026-08-21,NASDAQ,Adverum Biotechnologies Inc,2016-01-04,"ADVERUM BIOTECHNOLOGIES, INC.",identity_and_start_validated,True,ADVM,broad_v2,1.0,True,True,validated_history_through_last_decision
0001509589,True,2013-04-01 00:00:00+00:00,2013-04-01,True,1.0,2026-04-01 00:00:00+00:00,2026-01-29,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/tiingo_delisted_price_probe_cache_v1/CIVI/prices.csv.gz,3229,2026-01-29,NYSE,Civitas Resources Inc New,2011-12-15,"CIVITAS RESOURCES, INC.",validated_candidate,True,CIVI,legacy_authenticated_v1,1.0,True,False,validated_sec_confirmed_early_delisting
0001515816,True,2023-01-01 00:00:00+00:00,2023-01-03,True,1.0,2026-01-01 00:00:00+00:00,2026-01-09,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/sec_broad_tiingo_cache_v2/PLYM/prices.csv.gz,758,2026-01-27,NYSE,Plymouth Industrial Reit Inc,2017-06-09,"PLYMOUTH INDUSTRIAL REIT, INC.",identity_and_start_validated,True,PLYM,broad_v2,1.0,True,True,validated_history_through_last_decision
0001524741,True,2023-01-01 00:00:00+00:00,2023-01-03,True,1.0,2024-07-01 00:00:00+00:00,2024-07-11,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/sec_broad_tiingo_cache_v2/SLCA/prices.csv.gz,382,2024-07-31,NYSE,U.S. Silica Holdings Inc,2012-02-01,"U.S. SILICA HOLDINGS, INC.",identity_and_start_validated,True,SLCA,broad_v2,1.0,True,True,validated_history_through_last_decision
0001524931,True,2023-01-01 00:00:00+00:00,2023-01-03,True,1.0,2024-10-01 00:00:00+00:00,2024-10-11,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/sec_broad_tiingo_cache_v2/CHUY/prices.csv.gz,447,2024-10-11,NASDAQ,Chuy`s Holdings Inc,2012-07-24,"CHUY'S HOLDINGS, INC.",identity_and_start_validated,True,CHUY,broad_v2,1.0,True,True,validated_history_through_last_decision
0001527508,True,2023-01-01 00:00:00+00:00,2023-01-03,True,1.0,2025-04-01 00:00:00+00:00,2025-04-01,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/sec_broad_tiingo_cache_v2/PTVE/prices.csv.gz,563,2025-04-01,NASDAQ,Pactiv Evergreen Inc,2020-09-17,PACTIV EVERGREEN INC.,identity_and_start_validated,True,PTVE,broad_v2,1.0,True,True,validated_history_through_last_decision
0001528129,True,2013-04-01 00:00:00+00:00,2013-04-01,True,1.0,2026-04-01 00:00:00+00:00,2025-12-12,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/tiingo_delisted_price_probe_cache_v1/VTLE/prices.csv.gz,3198,2025-12-12,NYSE,Vital Energy Inc,2011-12-15,"VITAL ENERGY, INC.",validated_candidate,True,VTLE,legacy_authenticated_v1,1.0,True,False,validated_sec_confirmed_early_delisting
0001528930,False,2023-01-01 00:00:00+00:00,,False,0.3888888888888889,2023-07-01 00:00:00+00:00,,,0,2023-08-30,,FRONTEER GOLD INC Foreign,2023-08-28,"FRANCHISE GROUP, INC.",rejected_name_mismatch_or_ticker_reuse,True,FRG,broad_v2,0.3888888888888889,False,False,rejected_name_mismatch_or_ticker_reuse
0001531048,True,2023-01-01 00:00:00+00:00,2023-01-03,True,1.0,2025-01-01 00:00:00+00:00,2025-01-10,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/sec_broad_tiingo_cache_v2/NARI/prices.csv.gz,508,2025-02-19,NASDAQ,Inari Medical Inc,2020-05-22,"INARI MEDICAL, INC.",identity_and_start_validated,True,NARI,broad_v2,1.0,True,True,validated_history_through_last_decision
0001531978,True,2023-04-01 00:00:00+00:00,2023-04-03,True,1.0,2025-04-01 00:00:00+00:00,2025-04-11,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/sec_broad_tiingo_cache_v2/FNA/prices.csv.gz,509,2026-08-21,NYSE,Paragon 28 Inc,2021-10-15,"PARAGON 28, INC.",identity_and_start_validated,True,FNA,broad_v2,1.0,True,True,validated_history_through_last_decision
0001532961,True,2023-01-01 00:00:00+00:00,2023-01-03,True,1.0,2025-07-01 00:00:00+00:00,2025-07-11,/Users/nicholasturangan/Documents/Portfolio Optimizer/2.0/data/sec_broad_tiingo_cache_v2/NVEE/prices.csv.gz,632,2025-08-04,NASDAQ,NV5 Global Inc,2013-09-30,"NV5 GLOBAL, INC.",identity_and_start_validated,True,NVEE,broad_v2,1.0,True,True,validated_history_through_last_decision
