decision_at,cik10
2023-01-01 00:00:00+00:00,0001274173
2023-04-01 00:00:00+00:00,0001274173
2023-07-01 00:00:00+00:00,0001274173
2023-10-01 00:00:00+00:00,0001274173
2024-01-01 00:00:00+00:00,0001274173
2024-04-01 00:00:00+00:00,0001274173
2024-07-01 00:00:00+00:00,0001274173
2024-10-01 00:00:00+00:00,0001274173
2025-01-01 00:00:00+00:00,0001274173
2025-04-01 00:00:00+00:00,0001274173
2025-07-01 00:00:00+00:00,0001274173
2025-10-01 00:00:00+00:00,0001274173
2026-01-01 00:00:00+00:00,0001274173
2026-04-01 00:00:00+00:00,0001274173
2023-01-01 00:00:00+00:00,0001282977
2023-04-01 00:00:00+00:00,0001282977
2023-07-01 00:00:00+00:00,0001282977
2023-10-01 00:00:00+00:00,0001282977
2023-01-01 00:00:00+00:00,0001283140
2023-04-01 00:00:00+00:00,0001283140
2023-07-01 00:00:00+00:00,0001283140
2023-10-01 00:00:00+00:00,0001283140
2023-01-01 00:00:00+00:00,0001293971
2023-04-01 00:00:00+00:00,0001293971
2023-07-01 00:00:00+00:00,0001293971
2023-10-01 00:00:00+00:00,0001293971
2024-01-01 00:00:00+00:00,0001293971
2023-01-01 00:00:00+00:00,0001302028
2023-04-01 00:00:00+00:00,0001302028
2023-07-01 00:00:00+00:00,0001302028
2023-10-01 00:00:00+00:00,0001302028
2024-01-01 00:00:00+00:00,0001302028
2024-04-01 00:00:00+00:00,0001302028
2024-07-01 00:00:00+00:00,0001302028
2024-10-01 00:00:00+00:00,0001302028
2025-01-01 00:00:00+00:00,0001302028
2023-01-01 00:00:00+00:00,0001303313
2023-01-01 00:00:00+00:00,0001304421
2023-04-01 00:00:00+00:00,0001304421
2023-07-01 00:00:00+00:00,0001304421
2023-10-01 00:00:00+00:00,0001304421
2024-01-01 00:00:00+00:00,0001304421
2024-04-01 00:00:00+00:00,0001304421
2024-07-01 00:00:00+00:00,0001304421
2024-10-01 00:00:00+00:00,0001304421
2023-01-01 00:00:00+00:00,0001305168
2023-04-01 00:00:00+00:00,0001305168
2023-07-01 00:00:00+00:00,0001305168
2023-10-01 00:00:00+00:00,0001305168
2024-01-01 00:00:00+00:00,0001305168
2024-04-01 00:00:00+00:00,0001305168
2024-07-01 00:00:00+00:00,0001305168
2024-10-01 00:00:00+00:00,0001305168
2023-01-01 00:00:00+00:00,0001308606
2023-04-01 00:00:00+00:00,0001308606
2023-07-01 00:00:00+00:00,0001308606
2023-10-01 00:00:00+00:00,0001308606
2024-01-01 00:00:00+00:00,0001308606
2023-01-01 00:00:00+00:00,0001313275
2023-04-01 00:00:00+00:00,0001313275
2023-07-01 00:00:00+00:00,0001313275
2023-10-01 00:00:00+00:00,0001313275
2024-01-01 00:00:00+00:00,0001313275
2024-04-01 00:00:00+00:00,0001313275
2024-07-01 00:00:00+00:00,0001313275
2024-10-01 00:00:00+00:00,0001313275
2025-01-01 00:00:00+00:00,0001313275
2023-01-01 00:00:00+00:00,0001318568
2023-04-01 00:00:00+00:00,0001318568
2023-07-01 00:00:00+00:00,0001318568
2023-10-01 00:00:00+00:00,0001318568
2024-01-01 00:00:00+00:00,0001318568
2024-04-01 00:00:00+00:00,0001318568
2024-07-01 00:00:00+00:00,0001318568
2024-10-01 00:00:00+00:00,0001318568
2025-01-01 00:00:00+00:00,0001318568
2025-04-01 00:00:00+00:00,0001318568
2025-07-01 00:00:00+00:00,0001318568
2023-01-01 00:00:00+00:00,0001320414
2023-04-01 00:00:00+00:00,0001320414
2023-07-01 00:00:00+00:00,0001320414
2023-10-01 00:00:00+00:00,0001320414
2024-01-01 00:00:00+00:00,0001320414
2024-04-01 00:00:00+00:00,0001320414
2024-07-01 00:00:00+00:00,0001320414
2024-10-01 00:00:00+00:00,0001320414
2025-01-01 00:00:00+00:00,0001320414
2025-04-01 00:00:00+00:00,0001320414
2025-07-01 00:00:00+00:00,0001320414
2025-10-01 00:00:00+00:00,0001320414
2026-01-01 00:00:00+00:00,0001320414
2026-04-01 00:00:00+00:00,0001320414
2023-01-01 00:00:00+00:00,0001320695
2023-04-01 00:00:00+00:00,0001320695
2023-07-01 00:00:00+00:00,0001320695
2023-10-01 00:00:00+00:00,0001320695
2024-01-01 00:00:00+00:00,0001320695
2024-04-01 00:00:00+00:00,0001320695
2024-07-01 00:00:00+00:00,0001320695
2024-10-01 00:00:00+00:00,0001320695
2025-01-01 00:00:00+00:00,0001320695
2025-04-01 00:00:00+00:00,0001320695
2025-07-01 00:00:00+00:00,0001320695
2025-10-01 00:00:00+00:00,0001320695
2026-01-01 00:00:00+00:00,0001320695
2023-01-01 00:00:00+00:00,0001324272
2023-04-01 00:00:00+00:00,0001324272
2023-01-01 00:00:00+00:00,0001327318
2023-04-01 00:00:00+00:00,0001327318
2023-07-01 00:00:00+00:00,0001327318
2023-10-01 00:00:00+00:00,0001327318
2024-01-01 00:00:00+00:00,0001327318
2024-04-01 00:00:00+00:00,0001327318
2024-07-01 00:00:00+00:00,0001327318
2024-10-01 00:00:00+00:00,0001327318
2025-01-01 00:00:00+00:00,0001327318
2025-04-01 00:00:00+00:00,0001327318
2025-07-01 00:00:00+00:00,0001327318
2025-10-01 00:00:00+00:00,0001327318
2026-01-01 00:00:00+00:00,0001327318
2023-01-01 00:00:00+00:00,0001337619
2023-04-01 00:00:00+00:00,0001337619
2023-07-01 00:00:00+00:00,0001337619
2023-10-01 00:00:00+00:00,0001337619
2024-01-01 00:00:00+00:00,0001337619
2024-04-01 00:00:00+00:00,0001337619
2024-07-01 00:00:00+00:00,0001337619
2024-10-01 00:00:00+00:00,0001337619
2023-01-01 00:00:00+00:00,0001338749
2023-04-01 00:00:00+00:00,0001338749
2023-07-01 00:00:00+00:00,0001338749
2023-10-01 00:00:00+00:00,0001338749
2024-01-01 00:00:00+00:00,0001338749
2024-04-01 00:00:00+00:00,0001338749
2024-07-01 00:00:00+00:00,0001338749
2024-10-01 00:00:00+00:00,0001338749
2025-01-01 00:00:00+00:00,0001338749
2025-04-01 00:00:00+00:00,0001338749
2025-07-01 00:00:00+00:00,0001338749
2025-10-01 00:00:00+00:00,0001338749
2026-01-01 00:00:00+00:00,0001338749
2023-01-01 00:00:00+00:00,0001339605
2023-04-01 00:00:00+00:00,0001339605
2023-07-01 00:00:00+00:00,0001339605
2023-10-01 00:00:00+00:00,0001339605
2024-01-01 00:00:00+00:00,0001339605
2024-04-01 00:00:00+00:00,0001339605
2024-07-01 00:00:00+00:00,0001339605
2024-10-01 00:00:00+00:00,0001339605
2025-01-01 00:00:00+00:00,0001339605
2025-04-01 00:00:00+00:00,0001339605
2023-01-01 00:00:00+00:00,0001353283
2023-04-01 00:00:00+00:00,0001353283
2023-07-01 00:00:00+00:00,0001353283
2023-10-01 00:00:00+00:00,0001353283
2024-01-01 00:00:00+00:00,0001353283
2023-01-01 00:00:00+00:00,0001354327
2023-04-01 00:00:00+00:00,0001354327
2023-07-01 00:00:00+00:00,0001354327
2023-10-01 00:00:00+00:00,0001354327
2024-01-01 00:00:00+00:00,0001354327
2023-01-01 00:00:00+00:00,0001358762
2023-04-01 00:00:00+00:00,0001358762
2023-07-01 00:00:00+00:00,0001358762
2023-01-01 00:00:00+00:00,0001359841
2023-04-01 00:00:00+00:00,0001359841
2023-07-01 00:00:00+00:00,0001359841
2023-10-01 00:00:00+00:00,0001359841
2024-01-01 00:00:00+00:00,0001359841
2024-04-01 00:00:00+00:00,0001359841
2024-07-01 00:00:00+00:00,0001359841
2024-10-01 00:00:00+00:00,0001359841
2025-01-01 00:00:00+00:00,0001359841
2025-04-01 00:00:00+00:00,0001359841
2025-07-01 00:00:00+00:00,0001359841
2025-10-01 00:00:00+00:00,0001359841
2023-01-01 00:00:00+00:00,0001363829
2023-04-01 00:00:00+00:00,0001363829
2023-07-01 00:00:00+00:00,0001363829
2023-10-01 00:00:00+00:00,0001363829
2024-01-01 00:00:00+00:00,0001363829
2024-04-01 00:00:00+00:00,0001363829
2024-07-01 00:00:00+00:00,0001363829
2024-10-01 00:00:00+00:00,0001363829
2025-01-01 00:00:00+00:00,0001363829
2025-04-01 00:00:00+00:00,0001363829
2025-07-01 00:00:00+00:00,0001363829
2023-01-01 00:00:00+00:00,0001364885
2023-04-01 00:00:00+00:00,0001364885
2023-07-01 00:00:00+00:00,0001364885
2023-10-01 00:00:00+00:00,0001364885
2024-01-01 00:00:00+00:00,0001364885
2024-04-01 00:00:00+00:00,0001364885
2024-07-01 00:00:00+00:00,0001364885
2024-10-01 00:00:00+00:00,0001364885
2025-01-01 00:00:00+00:00,0001364885
2025-04-01 00:00:00+00:00,0001364885
2025-07-01 00:00:00+00:00,0001364885
2025-10-01 00:00:00+00:00,0001364885
2023-01-01 00:00:00+00:00,0001366561
2023-04-01 00:00:00+00:00,0001366561
2023-07-01 00:00:00+00:00,0001366561
2023-10-01 00:00:00+00:00,0001366561
2024-01-01 00:00:00+00:00,0001366561
2024-04-01 00:00:00+00:00,0001366561
2024-07-01 00:00:00+00:00,0001366561
2024-10-01 00:00:00+00:00,0001366561
2025-01-01 00:00:00+00:00,0001366561
2023-01-01 00:00:00+00:00,0001369568
2023-04-01 00:00:00+00:00,0001369568
2023-07-01 00:00:00+00:00,0001369568
2023-10-01 00:00:00+00:00,0001369568
2024-01-01 00:00:00+00:00,0001369568
2024-04-01 00:00:00+00:00,0001369568
2024-07-01 00:00:00+00:00,0001369568
2024-10-01 00:00:00+00:00,0001369568
2025-01-01 00:00:00+00:00,0001369568
2025-04-01 00:00:00+00:00,0001369568
2025-07-01 00:00:00+00:00,0001369568
2025-10-01 00:00:00+00:00,0001369568
2026-01-01 00:00:00+00:00,0001369568
2026-04-01 00:00:00+00:00,0001369568
2023-01-01 00:00:00+00:00,0001372020
2023-04-01 00:00:00+00:00,0001372020
2023-07-01 00:00:00+00:00,0001372020
2023-10-01 00:00:00+00:00,0001372020
2024-01-01 00:00:00+00:00,0001372020
2024-04-01 00:00:00+00:00,0001372020
2024-07-01 00:00:00+00:00,0001372020
2024-10-01 00:00:00+00:00,0001372020
2025-01-01 00:00:00+00:00,0001372020
2025-04-01 00:00:00+00:00,0001372020
2025-07-01 00:00:00+00:00,0001372020
2025-10-01 00:00:00+00:00,0001372020
2026-01-01 00:00:00+00:00,0001372020
2026-04-01 00:00:00+00:00,0001372020
2023-01-01 00:00:00+00:00,0001374535
2023-01-01 00:00:00+00:00,0001378453
2023-04-01 00:00:00+00:00,0001378453
2023-01-01 00:00:00+00:00,0001378992
2023-04-01 00:00:00+00:00,0001378992
2023-07-01 00:00:00+00:00,0001378992
2023-10-01 00:00:00+00:00,0001378992
2024-01-01 00:00:00+00:00,0001378992
2024-04-01 00:00:00+00:00,0001378992
2024-07-01 00:00:00+00:00,0001378992
2024-10-01 00:00:00+00:00,0001378992
2025-01-01 00:00:00+00:00,0001378992
2025-04-01 00:00:00+00:00,0001378992
2023-01-01 00:00:00+00:00,0001382821
2023-04-01 00:00:00+00:00,0001382821
2023-07-01 00:00:00+00:00,0001382821
2023-10-01 00:00:00+00:00,0001382821
2024-01-01 00:00:00+00:00,0001382821
2024-04-01 00:00:00+00:00,0001382821
2024-07-01 00:00:00+00:00,0001382821
2024-10-01 00:00:00+00:00,0001382821
2025-01-01 00:00:00+00:00,0001382821
2025-04-01 00:00:00+00:00,0001382821
2025-07-01 00:00:00+00:00,0001382821
2023-01-01 00:00:00+00:00,0001385867
2023-01-01 00:00:00+00:00,0001392972
2023-04-01 00:00:00+00:00,0001392972
2023-07-01 00:00:00+00:00,0001392972
2023-10-01 00:00:00+00:00,0001392972
2024-01-01 00:00:00+00:00,0001392972
2024-04-01 00:00:00+00:00,0001392972
2024-07-01 00:00:00+00:00,0001392972
2024-10-01 00:00:00+00:00,0001392972
2025-01-01 00:00:00+00:00,0001392972
2025-04-01 00:00:00+00:00,0001392972
2025-07-01 00:00:00+00:00,0001392972
2025-10-01 00:00:00+00:00,0001392972
2023-01-01 00:00:00+00:00,0001393066
2023-01-01 00:00:00+00:00,0001393612
2023-04-01 00:00:00+00:00,0001393612
2023-07-01 00:00:00+00:00,0001393612
2023-10-01 00:00:00+00:00,0001393612
2024-01-01 00:00:00+00:00,0001393612
2024-04-01 00:00:00+00:00,0001393612
2024-07-01 00:00:00+00:00,0001393612
2024-10-01 00:00:00+00:00,0001393612
2025-01-01 00:00:00+00:00,0001393612
2025-04-01 00:00:00+00:00,0001393612
2023-01-01 00:00:00+00:00,0001397702
2023-04-01 00:00:00+00:00,0001397702
2023-07-01 00:00:00+00:00,0001397702
2023-10-01 00:00:00+00:00,0001397702
2024-01-01 00:00:00+00:00,0001397702
2024-04-01 00:00:00+00:00,0001397702
2024-07-01 00:00:00+00:00,0001397702
2023-01-01 00:00:00+00:00,0001398987
2023-04-01 00:00:00+00:00,0001398987
2023-07-01 00:00:00+00:00,0001398987
2023-10-01 00:00:00+00:00,0001398987
2024-01-01 00:00:00+00:00,0001398987
2024-04-01 00:00:00+00:00,0001398987
2024-07-01 00:00:00+00:00,0001398987
2024-10-01 00:00:00+00:00,0001398987
2025-01-01 00:00:00+00:00,0001398987
2025-04-01 00:00:00+00:00,0001398987
2025-07-01 00:00:00+00:00,0001398987
2025-10-01 00:00:00+00:00,0001398987
2026-01-01 00:00:00+00:00,0001398987
2023-01-01 00:00:00+00:00,0001403256
2023-04-01 00:00:00+00:00,0001403256
2023-07-01 00:00:00+00:00,0001403256
2023-10-01 00:00:00+00:00,0001403256
2023-01-01 00:00:00+00:00,0001403431
2023-04-01 00:00:00+00:00,0001403431
2023-07-01 00:00:00+00:00,0001403431
2023-10-01 00:00:00+00:00,0001403431
2023-01-01 00:00:00+00:00,0001404123
2023-01-01 00:00:00+00:00,0001407623
2023-04-01 00:00:00+00:00,0001407623
2023-07-01 00:00:00+00:00,0001407623
2023-10-01 00:00:00+00:00,0001407623
2024-01-01 00:00:00+00:00,0001407623
2024-04-01 00:00:00+00:00,0001407623
2024-07-01 00:00:00+00:00,0001407623
2024-10-01 00:00:00+00:00,0001407623
2025-01-01 00:00:00+00:00,0001407623
2023-01-01 00:00:00+00:00,0001408100
2023-04-01 00:00:00+00:00,0001408100
2023-07-01 00:00:00+00:00,0001408100
2023-10-01 00:00:00+00:00,0001408100
2024-01-01 00:00:00+00:00,0001408100
2024-04-01 00:00:00+00:00,0001408100
2024-07-01 00:00:00+00:00,0001408100
2024-10-01 00:00:00+00:00,0001408100
2025-01-01 00:00:00+00:00,0001408100
2025-04-01 00:00:00+00:00,0001408100
2025-07-01 00:00:00+00:00,0001408100
2025-10-01 00:00:00+00:00,0001408100
2026-01-01 00:00:00+00:00,0001408100
2026-04-01 00:00:00+00:00,0001408100
2023-04-01 00:00:00+00:00,0001410939
2023-07-01 00:00:00+00:00,0001410939
2023-01-01 00:00:00+00:00,0001412100
2023-04-01 00:00:00+00:00,0001412100
2023-07-01 00:00:00+00:00,0001412100
2023-10-01 00:00:00+00:00,0001412100
2024-01-01 00:00:00+00:00,0001412100
2024-04-01 00:00:00+00:00,0001412100
2024-07-01 00:00:00+00:00,0001412100
2024-10-01 00:00:00+00:00,0001412100
2025-01-01 00:00:00+00:00,0001412100
2025-04-01 00:00:00+00:00,0001412100
2023-01-01 00:00:00+00:00,0001412665
2023-04-01 00:00:00+00:00,0001412665
2023-07-01 00:00:00+00:00,0001412665
2023-10-01 00:00:00+00:00,0001412665
2024-01-01 00:00:00+00:00,0001412665
2024-04-01 00:00:00+00:00,0001412665
2024-07-01 00:00:00+00:00,0001412665
2024-10-01 00:00:00+00:00,0001412665
2025-01-01 00:00:00+00:00,0001412665
2025-04-01 00:00:00+00:00,0001412665
2025-07-01 00:00:00+00:00,0001412665
2025-10-01 00:00:00+00:00,0001412665
2026-01-01 00:00:00+00:00,0001412665
2023-01-01 00:00:00+00:00,0001413837
2023-04-01 00:00:00+00:00,0001413837
2023-07-01 00:00:00+00:00,0001413837
2023-10-01 00:00:00+00:00,0001413837
2024-01-01 00:00:00+00:00,0001413837
2024-04-01 00:00:00+00:00,0001413837
2024-07-01 00:00:00+00:00,0001413837
2024-10-01 00:00:00+00:00,0001413837
2025-01-01 00:00:00+00:00,0001413837
2025-04-01 00:00:00+00:00,0001413837
2025-07-01 00:00:00+00:00,0001413837
2025-10-01 00:00:00+00:00,0001413837
2026-01-01 00:00:00+00:00,0001413837
2026-04-01 00:00:00+00:00,0001413837
2023-01-01 00:00:00+00:00,0001417398
2023-04-01 00:00:00+00:00,0001417398
2023-07-01 00:00:00+00:00,0001417398
2023-10-01 00:00:00+00:00,0001417398
2024-01-01 00:00:00+00:00,0001417398
2024-04-01 00:00:00+00:00,0001417398
2024-07-01 00:00:00+00:00,0001417398
2024-10-01 00:00:00+00:00,0001417398
2025-01-01 00:00:00+00:00,0001417398
2025-04-01 00:00:00+00:00,0001417398
2025-07-01 00:00:00+00:00,0001417398
2025-10-01 00:00:00+00:00,0001417398
2026-01-01 00:00:00+00:00,0001417398
2023-01-01 00:00:00+00:00,0001423774
2023-04-01 00:00:00+00:00,0001423774
2023-07-01 00:00:00+00:00,0001423774
2023-10-01 00:00:00+00:00,0001423774
2024-01-01 00:00:00+00:00,0001423774
2024-04-01 00:00:00+00:00,0001423774
2024-07-01 00:00:00+00:00,0001423774
2024-10-01 00:00:00+00:00,0001423774
2025-01-01 00:00:00+00:00,0001423774
2023-01-01 00:00:00+00:00,0001426332
2023-04-01 00:00:00+00:00,0001426332
2023-07-01 00:00:00+00:00,0001426332
2023-10-01 00:00:00+00:00,0001426332
2024-01-01 00:00:00+00:00,0001426332
2024-04-01 00:00:00+00:00,0001426332
2023-04-01 00:00:00+00:00,0001431695
2023-07-01 00:00:00+00:00,0001431695
2023-10-01 00:00:00+00:00,0001431695
2024-01-01 00:00:00+00:00,0001431695
2024-04-01 00:00:00+00:00,0001431695
2024-07-01 00:00:00+00:00,0001431695
2024-10-01 00:00:00+00:00,0001431695
2025-01-01 00:00:00+00:00,0001431695
2025-04-01 00:00:00+00:00,0001431695
2025-07-01 00:00:00+00:00,0001431695
2023-01-01 00:00:00+00:00,0001434868
2023-04-01 00:00:00+00:00,0001434868
2023-07-01 00:00:00+00:00,0001434868
2023-10-01 00:00:00+00:00,0001434868
2024-01-01 00:00:00+00:00,0001434868
2025-04-01 00:00:00+00:00,0001434868
2025-07-01 00:00:00+00:00,0001434868
2025-10-01 00:00:00+00:00,0001434868
2026-01-01 00:00:00+00:00,0001434868
2026-04-01 00:00:00+00:00,0001434868
2023-04-01 00:00:00+00:00,0001435049
2023-07-01 00:00:00+00:00,0001435049
2023-01-01 00:00:00+00:00,0001435508
2023-04-01 00:00:00+00:00,0001435508
2023-07-01 00:00:00+00:00,0001435508
2023-10-01 00:00:00+00:00,0001435508
2024-01-01 00:00:00+00:00,0001435508
2024-04-01 00:00:00+00:00,0001435508
2024-07-01 00:00:00+00:00,0001435508
2024-10-01 00:00:00+00:00,0001435508
2025-01-01 00:00:00+00:00,0001435508
2025-04-01 00:00:00+00:00,0001435508
2025-07-01 00:00:00+00:00,0001435508
2025-10-01 00:00:00+00:00,0001435508
2026-01-01 00:00:00+00:00,0001435508
2023-01-01 00:00:00+00:00,0001437352
2023-04-01 00:00:00+00:00,0001437352
2023-07-01 00:00:00+00:00,0001437352
2023-10-01 00:00:00+00:00,0001437352
2024-01-01 00:00:00+00:00,0001437352
2024-04-01 00:00:00+00:00,0001437352
2024-07-01 00:00:00+00:00,0001437352
2023-01-01 00:00:00+00:00,0001439095
2023-04-01 00:00:00+00:00,0001439095
2023-07-01 00:00:00+00:00,0001439095
2023-10-01 00:00:00+00:00,0001439095
2024-01-01 00:00:00+00:00,0001439095
2024-04-01 00:00:00+00:00,0001439095
2024-07-01 00:00:00+00:00,0001439095
2024-10-01 00:00:00+00:00,0001439095
2025-01-01 00:00:00+00:00,0001439095
2025-04-01 00:00:00+00:00,0001439095
2025-07-01 00:00:00+00:00,0001439095
2025-10-01 00:00:00+00:00,0001439095
2023-01-01 00:00:00+00:00,0001442836
2023-04-01 00:00:00+00:00,0001442836
2023-07-01 00:00:00+00:00,0001442836
2023-10-01 00:00:00+00:00,0001442836
2024-01-01 00:00:00+00:00,0001442836
2023-01-01 00:00:00+00:00,0001444380
2023-04-01 00:00:00+00:00,0001444380
2023-07-01 00:00:00+00:00,0001444380
2023-10-01 00:00:00+00:00,0001444380
2024-01-01 00:00:00+00:00,0001444380
2024-04-01 00:00:00+00:00,0001444380
2024-07-01 00:00:00+00:00,0001444380
2024-10-01 00:00:00+00:00,0001444380
2025-01-01 00:00:00+00:00,0001444380
2025-04-01 00:00:00+00:00,0001444380
2023-01-01 00:00:00+00:00,0001448056
2023-04-01 00:00:00+00:00,0001448056
2023-07-01 00:00:00+00:00,0001448056
2023-10-01 00:00:00+00:00,0001448056
2023-04-01 00:00:00+00:00,0001449488
2023-07-01 00:00:00+00:00,0001449488
2023-10-01 00:00:00+00:00,0001449488
2024-01-01 00:00:00+00:00,0001449488
2024-04-01 00:00:00+00:00,0001449488
2023-01-01 00:00:00+00:00,0001452857
2023-04-01 00:00:00+00:00,0001452857
2023-07-01 00:00:00+00:00,0001452857
2023-10-01 00:00:00+00:00,0001452857
2024-01-01 00:00:00+00:00,0001452857
2024-04-01 00:00:00+00:00,0001452857
2024-07-01 00:00:00+00:00,0001452857
2024-10-01 00:00:00+00:00,0001452857
2025-01-01 00:00:00+00:00,0001452857
2025-04-01 00:00:00+00:00,0001452857
2023-01-01 00:00:00+00:00,0001458412
2023-04-01 00:00:00+00:00,0001458412
2023-07-01 00:00:00+00:00,0001458412
2023-10-01 00:00:00+00:00,0001458412
2024-01-01 00:00:00+00:00,0001458412
2024-04-01 00:00:00+00:00,0001458412
2024-07-01 00:00:00+00:00,0001458412
2024-10-01 00:00:00+00:00,0001458412
2025-01-01 00:00:00+00:00,0001458412
2023-01-01 00:00:00+00:00,0001465885
2023-04-01 00:00:00+00:00,0001465885
2023-07-01 00:00:00+00:00,0001465885
2023-10-01 00:00:00+00:00,0001465885
2023-01-01 00:00:00+00:00,0001466538
2023-01-01 00:00:00+00:00,0001468666
2023-04-01 00:00:00+00:00,0001468666
2023-07-01 00:00:00+00:00,0001468666
2023-10-01 00:00:00+00:00,0001468666
2024-01-01 00:00:00+00:00,0001468666
2024-04-01 00:00:00+00:00,0001468666
2024-07-01 00:00:00+00:00,0001468666
2024-10-01 00:00:00+00:00,0001468666
2025-01-01 00:00:00+00:00,0001468666
2023-01-01 00:00:00+00:00,0001473844
2023-04-01 00:00:00+00:00,0001473844
2023-07-01 00:00:00+00:00,0001473844
2023-10-01 00:00:00+00:00,0001473844
2024-01-01 00:00:00+00:00,0001473844
2024-04-01 00:00:00+00:00,0001473844
2024-07-01 00:00:00+00:00,0001473844
2024-10-01 00:00:00+00:00,0001473844
2025-01-01 00:00:00+00:00,0001473844
2025-04-01 00:00:00+00:00,0001473844
2025-07-01 00:00:00+00:00,0001473844
2025-10-01 00:00:00+00:00,0001473844
2026-01-01 00:00:00+00:00,0001473844
2026-04-01 00:00:00+00:00,0001473844
2023-01-01 00:00:00+00:00,0001475115
2023-04-01 00:00:00+00:00,0001475115
2023-07-01 00:00:00+00:00,0001475115
2023-10-01 00:00:00+00:00,0001475115
2024-01-01 00:00:00+00:00,0001475115
2024-04-01 00:00:00+00:00,0001475115
2024-07-01 00:00:00+00:00,0001475115
2024-10-01 00:00:00+00:00,0001475115
2025-01-01 00:00:00+00:00,0001475115
2025-04-01 00:00:00+00:00,0001475115
2025-07-01 00:00:00+00:00,0001475115
2025-10-01 00:00:00+00:00,0001475115
2026-01-01 00:00:00+00:00,0001475115
2023-01-01 00:00:00+00:00,0001475348
2023-04-01 00:00:00+00:00,0001475348
2023-07-01 00:00:00+00:00,0001475348
2023-10-01 00:00:00+00:00,0001475348
2024-01-01 00:00:00+00:00,0001475348
2023-01-01 00:00:00+00:00,0001479290
2023-04-01 00:00:00+00:00,0001479290
2023-07-01 00:00:00+00:00,0001479290
2023-10-01 00:00:00+00:00,0001479290
2024-01-01 00:00:00+00:00,0001479290
2024-04-01 00:00:00+00:00,0001479290
2024-07-01 00:00:00+00:00,0001479290
2024-10-01 00:00:00+00:00,0001479290
2025-01-01 00:00:00+00:00,0001479290
2023-01-01 00:00:00+00:00,0001481646
2023-04-01 00:00:00+00:00,0001481646
2023-07-01 00:00:00+00:00,0001481646
2023-10-01 00:00:00+00:00,0001481646
2024-01-01 00:00:00+00:00,0001481646
2024-04-01 00:00:00+00:00,0001481646
2024-07-01 00:00:00+00:00,0001481646
2024-10-01 00:00:00+00:00,0001481646
2025-01-01 00:00:00+00:00,0001481646
2025-04-01 00:00:00+00:00,0001481646
2025-04-01 00:00:00+00:00,0001484565
2025-07-01 00:00:00+00:00,0001484565
2025-10-01 00:00:00+00:00,0001484565
2026-01-01 00:00:00+00:00,0001484565
2026-04-01 00:00:00+00:00,0001484565
2023-01-01 00:00:00+00:00,0001487712
2023-04-01 00:00:00+00:00,0001487712
2023-07-01 00:00:00+00:00,0001487712
2023-10-01 00:00:00+00:00,0001487712
2024-01-01 00:00:00+00:00,0001487712
2024-04-01 00:00:00+00:00,0001487712
2024-07-01 00:00:00+00:00,0001487712
2024-10-01 00:00:00+00:00,0001487712
2025-01-01 00:00:00+00:00,0001487712
2025-04-01 00:00:00+00:00,0001487712
2025-07-01 00:00:00+00:00,0001487712
2025-10-01 00:00:00+00:00,0001487712
2026-01-01 00:00:00+00:00,0001487712
2026-04-01 00:00:00+00:00,0001487712
2023-01-01 00:00:00+00:00,0001489096
2023-04-01 00:00:00+00:00,0001489096
2023-07-01 00:00:00+00:00,0001489096
2023-10-01 00:00:00+00:00,0001489096
2024-01-01 00:00:00+00:00,0001489096
2024-04-01 00:00:00+00:00,0001489096
2024-07-01 00:00:00+00:00,0001489096
2024-10-01 00:00:00+00:00,0001489096
2025-01-01 00:00:00+00:00,0001489096
2025-04-01 00:00:00+00:00,0001489096
2025-07-01 00:00:00+00:00,0001489096
2025-10-01 00:00:00+00:00,0001489096
2026-01-01 00:00:00+00:00,0001489096
2026-04-01 00:00:00+00:00,0001489096
2023-01-01 00:00:00+00:00,0001492422
2023-04-01 00:00:00+00:00,0001492422
2023-07-01 00:00:00+00:00,0001492422
2023-10-01 00:00:00+00:00,0001492422
2024-01-01 00:00:00+00:00,0001492422
2024-04-01 00:00:00+00:00,0001492422
2024-07-01 00:00:00+00:00,0001492422
2024-10-01 00:00:00+00:00,0001492422
2025-01-01 00:00:00+00:00,0001492422
2025-04-01 00:00:00+00:00,0001492422
2025-07-01 00:00:00+00:00,0001492422
2025-10-01 00:00:00+00:00,0001492422
2026-01-01 00:00:00+00:00,0001492422
2026-04-01 00:00:00+00:00,0001492422
2023-01-01 00:00:00+00:00,0001492426
2023-04-01 00:00:00+00:00,0001492426
2023-07-01 00:00:00+00:00,0001492426
2023-10-01 00:00:00+00:00,0001492426
2023-01-01 00:00:00+00:00,0001493225
2023-04-01 00:00:00+00:00,0001493225
2023-07-01 00:00:00+00:00,0001493225
2023-10-01 00:00:00+00:00,0001493225
2024-01-01 00:00:00+00:00,0001493225
2024-04-01 00:00:00+00:00,0001493225
2024-07-01 00:00:00+00:00,0001493225
2024-10-01 00:00:00+00:00,0001493225
2025-01-01 00:00:00+00:00,0001493225
2025-04-01 00:00:00+00:00,0001493225
2025-07-01 00:00:00+00:00,0001493225
2025-10-01 00:00:00+00:00,0001493225
2026-01-01 00:00:00+00:00,0001493225
2026-04-01 00:00:00+00:00,0001493225
2023-01-01 00:00:00+00:00,0001494319
2023-04-01 00:00:00+00:00,0001494319
2023-07-01 00:00:00+00:00,0001494319
2023-04-01 00:00:00+00:00,0001496963
2023-07-01 00:00:00+00:00,0001496963
