candidate,sleeve,gate,lookback_weeks,allocation,outer_cost_bps,window,cagr,sharpe,drawdown,total_return,active_share,average_valuation_weight
sales_yield__top10__floor25m__exclude_split_affected__relative_positive__lb11__w0.05__100bps,sales_yield__top10__floor25m__exclude_split_affected,relative_positive,11,0.05,100,trailing_2y,0.5997005385153649,1.8986868579699374,-0.21870783489218004,1.5822673434682994,0.4627659574468085,0.023138297872340424
sales_yield__top10__floor25m__exclude_split_affected__relative_positive__lb11__w0.05__100bps,sales_yield__top10__floor25m__exclude_split_affected,relative_positive,11,0.05,100,trailing_1y,1.042580053890283,2.6471128268364734,-0.10796784434089168,1.070828193399095,0.4627659574468085,0.023138297872340424
sales_yield__top10__floor25m__exclude_split_affected__relative_positive__lb11__w0.05__100bps,sales_yield__top10__floor25m__exclude_split_affected,relative_positive,11,0.05,100,ytd,1.0681163619195435,2.446070612880622,-0.10796784434089168,0.56386759925664,0.4627659574468085,0.023138297872340424
sales_yield__top10__floor25m__exclude_split_affected__relative_positive__lb11__w0.05__200bps,sales_yield__top10__floor25m__exclude_split_affected,relative_positive,11,0.05,200,full_recent,0.4075148412315408,1.611046738974884,-0.22144503705900676,2.4412373693449436,0.4627659574468085,0.023138297872340424
sales_yield__top10__floor25m__exclude_split_affected__relative_positive__lb11__w0.05__200bps,sales_yield__top10__floor25m__exclude_split_affected,relative_positive,11,0.05,200,trailing_2y,0.5918642163487702,1.8801711706772501,-0.22144503705900653,1.556788761645186,0.4627659574468085,0.023138297872340424
sales_yield__top10__floor25m__exclude_split_affected__relative_positive__lb11__w0.05__200bps,sales_yield__top10__floor25m__exclude_split_affected,relative_positive,11,0.05,200,trailing_1y,1.031725015623571,2.6283335091032223,-0.1084165737546644,1.059611970391325,0.4627659574468085,0.023138297872340424
sales_yield__top10__floor25m__exclude_split_affected__relative_positive__lb11__w0.05__200bps,sales_yield__top10__floor25m__exclude_split_affected,relative_positive,11,0.05,200,ytd,1.0564892079605448,2.4278165641259286,-0.1084165737546644,0.5584511387106994,0.4627659574468085,0.023138297872340424
sales_yield__top10__floor25m__exclude_split_affected__relative_positive__lb11__w0.10__50bps,sales_yield__top10__floor25m__exclude_split_affected,relative_positive,11,0.1,50,full_recent,0.42235425931785175,1.644260242344557,-0.22072274031813777,2.5742256342853596,0.4627659574468085,0.04627659574468085
sales_yield__top10__floor25m__exclude_split_affected__relative_positive__lb11__w0.10__50bps,sales_yield__top10__floor25m__exclude_split_affected,relative_positive,11,0.1,50,trailing_2y,0.6098791469479024,1.8969048349092494,-0.22072274031813766,1.6155519090818768,0.4627659574468085,0.04627659574468085
sales_yield__top10__floor25m__exclude_split_affected__relative_positive__lb11__w0.10__50bps,sales_yield__top10__floor25m__exclude_split_affected,relative_positive,11,0.1,50,trailing_1y,1.0442581280409327,2.609016705814037,-0.1146871929133757,1.072562205347345,0.4627659574468085,0.04627659574468085
sales_yield__top10__floor25m__exclude_split_affected__relative_positive__lb11__w0.10__50bps,sales_yield__top10__floor25m__exclude_split_affected,relative_positive,11,0.1,50,ytd,1.052229233779848,2.3783561608764,-0.11468719291337581,0.5564637011438351,0.4627659574468085,0.04627659574468085
sales_yield__top10__floor25m__exclude_split_affected__relative_positive__lb11__w0.10__100bps,sales_yield__top10__floor25m__exclude_split_affected,relative_positive,11,0.1,100,full_recent,0.4166825823514877,1.6266173509802317,-0.22345279674253637,2.5229661149248837,0.4627659574468085,0.04627659574468085
sales_yield__top10__floor25m__exclude_split_affected__relative_positive__lb11__w0.10__100bps,sales_yield__top10__floor25m__exclude_split_affected,relative_positive,11,0.1,100,trailing_2y,0.6019927835277268,1.878650464867851,-0.2234527967425366,1.589744328817801,0.4627659574468085,0.04627659574468085
sales_yield__top10__floor25m__exclude_split_affected__relative_positive__lb11__w0.10__100bps,sales_yield__top10__floor25m__exclude_split_affected,relative_positive,11,0.1,100,trailing_1y,1.0333913590005968,2.5905015552402593,-0.11513254221430536,1.0613336840667267,0.4627659574468085,0.04627659574468085
sales_yield__top10__floor25m__exclude_split_affected__relative_positive__lb11__w0.10__100bps,sales_yield__top10__floor25m__exclude_split_affected,relative_positive,11,0.1,100,ytd,1.0406784694418754,2.3603484977120184,-0.11513254221430536,0.5510668364700946,0.4627659574468085,0.04627659574468085
sales_yield__top10__floor25m__exclude_split_affected__relative_positive__lb11__w0.10__200bps,sales_yield__top10__floor25m__exclude_split_affected,relative_positive,11,0.1,200,full_recent,0.4053985786747831,1.5911982140651986,-0.2288883256501143,2.4225679137419984,0.4627659574468085,0.04627659574468085
sales_yield__top10__floor25m__exclude_split_affected__relative_positive__lb11__w0.10__200bps,sales_yield__top10__floor25m__exclude_split_affected,relative_positive,11,0.1,200,trailing_2y,0.5863241548495672,1.8419899459829094,-0.2288883256501144,1.538853056884102,0.4627659574468085,0.04627659574468085
sales_yield__top10__floor25m__exclude_split_affected__relative_positive__lb11__w0.10__200bps,sales_yield__top10__floor25m__exclude_split_affected,relative_positive,11,0.1,200,trailing_1y,1.0118148771046451,2.553275846783275,-0.11602324081616422,1.0390423521830177,0.4627659574468085,0.04627659574468085
sales_yield__top10__floor25m__exclude_split_affected__relative_positive__lb11__w0.10__200bps,sales_yield__top10__floor25m__exclude_split_affected,relative_positive,11,0.1,200,ytd,1.0177545932688474,2.32420746780838,-0.11602324081616444,0.5403211864721107,0.4627659574468085,0.04627659574468085
sales_yield__top10__floor25m__exclude_split_affected__relative_positive__lb11__w0.15__50bps,sales_yield__top10__floor25m__exclude_split_affected,relative_positive,11,0.15,50,full_recent,0.4284825017335312,1.6445113614050038,-0.22410651421927452,2.6302156154167324,0.4627659574468085,0.06941489361702129
sales_yield__top10__floor25m__exclude_split_affected__relative_positive__lb11__w0.15__50bps,sales_yield__top10__floor25m__exclude_split_affected,relative_positive,11,0.15,50,trailing_2y,0.6157073630727483,1.8792312733302816,-0.22410651421927474,1.634707352281505,0.4627659574468085,0.06941489361702129
sales_yield__top10__floor25m__exclude_split_affected__relative_positive__lb11__w0.15__50bps,sales_yield__top10__floor25m__exclude_split_affected,relative_positive,11,0.15,50,trailing_1y,1.0397132004612821,2.551418044154935,-0.12159872356072454,1.0678658381778177,0.4627659574468085,0.06941489361702129
sales_yield__top10__floor25m__exclude_split_affected__relative_positive__lb11__w0.15__50bps,sales_yield__top10__floor25m__exclude_split_affected,relative_positive,11,0.15,50,ytd,1.0299073086135446,2.295789029136147,-0.12159872356072465,0.5460236299212156,0.4627659574468085,0.06941489361702129
sales_yield__top10__floor25m__exclude_split_affected__relative_positive__lb11__w0.15__100bps,sales_yield__top10__floor25m__exclude_split_affected,relative_positive,11,0.15,100,full_recent,0.41994441459802156,1.6183246236833875,-0.2281816469726734,2.552380468156184,0.4627659574468085,0.06941489361702129
sales_yield__top10__floor25m__exclude_split_affected__relative_positive__lb11__w0.15__100bps,sales_yield__top10__floor25m__exclude_split_affected,relative_positive,11,0.15,100,trailing_2y,0.603844807795956,1.852276063325638,-0.2281816469726733,1.5957933451449304,0.4627659574468085,0.06941489361702129
sales_yield__top10__floor25m__exclude_split_affected__relative_positive__lb11__w0.15__100bps,sales_yield__top10__floor25m__exclude_split_affected,relative_positive,11,0.15,100,trailing_1y,1.0234605727975508,2.524090711455526,-0.1222616990816261,1.0510733132459178,0.4627659574468085,0.06941489361702129
sales_yield__top10__floor25m__exclude_split_affected__relative_positive__lb11__w0.15__100bps,sales_yield__top10__floor25m__exclude_split_affected,relative_positive,11,0.15,100,ytd,1.0127680818706586,2.269216279344885,-0.12226169908162621,0.5379775352477736,0.4627659574468085,0.06941489361702129
sales_yield__top10__floor25m__exclude_split_affected__relative_positive__lb11__w0.15__200bps,sales_yield__top10__floor25m__exclude_split_affected,relative_positive,11,0.15,200,full_recent,0.4030021296603443,1.5656706685216262,-0.2362769065949042,2.4015152688509844,0.4627659574468085,0.06941489361702129
sales_yield__top10__floor25m__exclude_split_affected__relative_positive__lb11__w0.15__200bps,sales_yield__top10__floor25m__exclude_split_affected,relative_positive,11,0.15,200,trailing_2y,0.5803542830049697,1.7980527457444146,-0.23627690659490408,1.519597197807332,0.4627659574468085,0.06941489361702129
sales_yield__top10__floor25m__exclude_split_affected__relative_positive__lb11__w0.15__200bps,sales_yield__top10__floor25m__exclude_split_affected,relative_positive,11,0.15,200,trailing_1y,0.9913072526896856,2.4690390198683496,-0.12358765012342932,1.0178595505226409,0.4627659574468085,0.06941489361702129
sales_yield__top10__floor25m__exclude_split_affected__relative_positive__lb11__w0.15__200bps,sales_yield__top10__floor25m__exclude_split_affected,relative_positive,11,0.15,200,ytd,0.9788848640424723,2.2158338127773263,-0.1235876501234292,0.5219929187190322,0.4627659574468085,0.06941489361702129
sales_yield__top10__floor25m__exclude_split_affected__relative_positive__lb11__w0.20__50bps,sales_yield__top10__floor25m__exclude_split_affected,relative_positive,11,0.2,50,full_recent,0.43435875354113596,1.6389393639754184,-0.22748743922308445,2.6844965750485215,0.4627659574468085,0.0925531914893617
sales_yield__top10__floor25m__exclude_split_affected__relative_positive__lb11__w0.20__50bps,sales_yield__top10__floor25m__exclude_split_affected,relative_positive,11,0.2,50,trailing_2y,0.6211150928460569,1.855836079511437,-0.22748743922308412,1.6525438985108103,0.4627659574468085,0.0925531914893617
sales_yield__top10__floor25m__exclude_split_affected__relative_positive__lb11__w0.20__50bps,sales_yield__top10__floor25m__exclude_split_affected,relative_positive,11,0.2,50,trailing_1y,1.0344054014828865,2.4857846638082943,-0.12847813081702875,1.0623814350673175,0.4627659574468085,0.0925531914893617
sales_yield__top10__floor25m__exclude_split_affected__relative_positive__lb11__w0.20__50bps,sales_yield__top10__floor25m__exclude_split_affected,relative_positive,11,0.2,50,ytd,1.007020967534117,2.2093666016882305,-0.12847813081702897,0.5352736301281966,0.4627659574468085,0.0925531914893617
sales_yield__top10__floor25m__exclude_split_affected__relative_positive__lb11__w0.20__100bps,sales_yield__top10__floor25m__exclude_split_affected,relative_positive,11,0.2,100,full_recent,0.4229359012139111,1.6045146353186752,-0.23289439671901846,2.579512723079117,0.4627659574468085,0.0925531914893617
sales_yield__top10__floor25m__exclude_split_affected__relative_positive__lb11__w0.20__100bps,sales_yield__top10__floor25m__exclude_split_affected,relative_positive,11,0.2,100,trailing_2y,0.6052584545977491,1.8205735076702325,-0.23289439671901802,1.6004153423295664,0.4627659574468085,0.0925531914893617
sales_yield__top10__floor25m__exclude_split_affected__relative_positive__lb11__w0.20__100bps,sales_yield__top10__floor25m__exclude_split_affected,relative_positive,11,0.2,100,trailing_1y,1.012806454907086,2.45008868732135,-0.12935539588485412,1.0400666815194817,0.4627659574468085,0.0925531914893617
sales_yield__top10__floor25m__exclude_split_affected__relative_positive__lb11__w0.20__100bps,sales_yield__top10__floor25m__exclude_split_affected,relative_positive,11,0.2,100,ytd,0.9844241591590801,2.174660266539565,-0.12935539588485423,0.5246132710975324,0.4627659574468085,0.0925531914893617
sales_yield__top10__floor25m__exclude_split_affected__relative_positive__lb11__w0.20__200bps,sales_yield__top10__floor25m__exclude_split_affected,relative_positive,11,0.2,200,full_recent,0.40032880349371314,1.5352043019214217,-0.2436110693728386,2.3781409926467454,0.4627659574468085,0.0925531914893617
sales_yield__top10__floor25m__exclude_split_affected__relative_positive__lb11__w0.20__200bps,sales_yield__top10__floor25m__exclude_split_affected,relative_positive,11,0.2,200,trailing_2y,0.5739627593301164,1.749544112767987,-0.2436110693728386,1.4990633184990578,0.4627659574468085,0.0925531914893617
sales_yield__top10__floor25m__exclude_split_affected__relative_positive__lb11__w0.20__200bps,sales_yield__top10__floor25m__exclude_split_affected,relative_positive,11,0.2,200,trailing_1y,0.9702314448026279,2.3780677861100075,-0.13110992602050475,0.9960942302115026,0.4627659574468085,0.0925531914893617
sales_yield__top10__floor25m__exclude_split_affected__relative_positive__lb11__w0.20__200bps,sales_yield__top10__floor25m__exclude_split_affected,relative_positive,11,0.2,200,ytd,0.9399250314699832,2.1049024422254483,-0.13110992602050475,0.503482678073571,0.4627659574468085,0.0925531914893617
sales_yield__top10__floor25m__exclude_split_affected__relative_positive__lb11__w0.30__50bps,sales_yield__top10__floor25m__exclude_split_affected,relative_positive,11,0.3,50,full_recent,0.4453499056409389,1.612823029158264,-0.23424063836493247,2.7875983390125185,0.4627659574468085,0.13882978723404257
sales_yield__top10__floor25m__exclude_split_affected__relative_positive__lb11__w0.30__50bps,sales_yield__top10__floor25m__exclude_split_affected,relative_positive,11,0.3,50,trailing_2y,0.6306652237539778,1.7958392984528933,-0.23424063836493214,1.6841918745269666,0.4627659574468085,0.13882978723404257
sales_yield__top10__floor25m__exclude_split_affected__relative_positive__lb11__w0.30__50bps,sales_yield__top10__floor25m__exclude_split_affected,relative_positive,11,0.3,50,trailing_1y,1.0215549720918022,2.3387082777551185,-0.14214081233448173,1.0491045797315937,0.4627659574468085,0.13882978723404257
sales_yield__top10__floor25m__exclude_split_affected__relative_positive__lb11__w0.30__50bps,sales_yield__top10__floor25m__exclude_split_affected,relative_positive,11,0.3,50,ytd,0.959690083834623,2.031612680605346,-0.14214081233448173,0.5128909596334417,0.4627659574468085,0.13882978723404257
sales_yield__top10__floor25m__exclude_split_affected__relative_positive__lb11__w0.30__100bps,sales_yield__top10__floor25m__exclude_split_affected,relative_positive,11,0.3,100,full_recent,0.42810857094823396,1.5631059340269733,-0.24227164007265378,2.626781186324062,0.4627659574468085,0.13882978723404257
sales_yield__top10__floor25m__exclude_split_affected__relative_positive__lb11__w0.30__100bps,sales_yield__top10__floor25m__exclude_split_affected,relative_positive,11,0.3,100,trailing_2y,0.6067790837452465,1.7453500977736132,-0.24227164007265367,1.6053917577327605,0.4627659574468085,0.13882978723404257
sales_yield__top10__floor25m__exclude_split_affected__relative_positive__lb11__w0.30__100bps,sales_yield__top10__floor25m__exclude_split_affected,relative_positive,11,0.3,100,trailing_1y,0.9894046269145631,2.287873097592304,-0.14343673309174543,1.0158944961586478,0.4627659574468085,0.13882978723404257
sales_yield__top10__floor25m__exclude_split_affected__relative_positive__lb11__w0.30__100bps,sales_yield__top10__floor25m__exclude_split_affected,relative_positive,11,0.3,100,ytd,0.9265873088257608,1.9821795438564902,-0.14343673309174532,0.49711300025779814,0.4627659574468085,0.13882978723404257
sales_yield__top10__floor25m__exclude_split_affected__relative_positive__lb11__w0.30__200bps,sales_yield__top10__floor25m__exclude_split_affected,relative_positive,11,0.3,200,full_recent,0.39416509350694895,1.4628118346971097,-0.25811729383091087,2.3246915226718774,0.4627659574468085,0.13882978723404257
sales_yield__top10__floor25m__exclude_split_affected__relative_positive__lb11__w0.30__200bps,sales_yield__top10__floor25m__exclude_split_affected,relative_positive,11,0.3,200,trailing_2y,0.5599480603704383,1.6434642365364884,-0.25811729383091087,1.4543355239347533,0.4627659574468085,0.13882978723404257
sales_yield__top10__floor25m__exclude_split_affected__relative_positive__lb11__w0.30__200bps,sales_yield__top10__floor25m__exclude_split_affected,relative_positive,11,0.3,200,trailing_1y,0.9264914951170486,2.185115506743108,-0.14602857460627283,0.9509376337368534,0.4627659574468085,0.13882978723404257
sales_yield__top10__floor25m__exclude_split_affected__relative_positive__lb11__w0.30__200bps,sales_yield__top10__floor25m__exclude_split_affected,relative_positive,11,0.3,200,ytd,0.8619065427316146,1.8828295401089798,-0.1460285746062725,0.46597959350503837,0.4627659574468085,0.13882978723404257
sales_yield__top10__floor25m__exclude_split_affected__relative_positive__lb11__w0.40__50bps,sales_yield__top10__floor25m__exclude_split_affected,relative_positive,11,0.4,50,full_recent,0.4553177937634665,1.5714893183385177,-0.24186401053642714,2.8828915916373927,0.4627659574468085,0.1851063829787234
sales_yield__top10__floor25m__exclude_split_affected__relative_positive__lb11__w0.40__50bps,sales_yield__top10__floor25m__exclude_split_affected,relative_positive,11,0.4,50,trailing_2y,0.6385240113041113,1.7244844711214609,-0.24186401053642703,1.7103770577035675,0.4627659574468085,0.1851063829787234
sales_yield__top10__floor25m__exclude_split_affected__relative_positive__lb11__w0.40__50bps,sales_yield__top10__floor25m__exclude_split_affected,relative_positive,11,0.4,50,trailing_1y,1.0058184323358619,2.18249371377706,-0.15567571224651355,1.0328480535991589,0.4627659574468085,0.1851063829787234
sales_yield__top10__floor25m__exclude_split_affected__relative_positive__lb11__w0.40__50bps,sales_yield__top10__floor25m__exclude_split_affected,relative_positive,11,0.4,50,ytd,0.9105015912633203,1.855966646320069,-0.15567571224651344,0.4894083590680205,0.4627659574468085,0.1851063829787234
sales_yield__top10__floor25m__exclude_split_affected__relative_positive__lb11__w0.40__100bps,sales_yield__top10__floor25m__exclude_split_affected,relative_positive,11,0.4,100,full_recent,0.4322029408972816,1.508320063645631,-0.2524541806382171,2.6645148875009865,0.4627659574468085,0.1851063829787234
sales_yield__top10__floor25m__exclude_split_affected__relative_positive__lb11__w0.40__100bps,sales_yield__top10__floor25m__exclude_split_affected,relative_positive,11,0.4,100,trailing_2y,0.6065737609094619,1.6607748359628411,-0.2524541806382167,1.6047195371721141,0.4627659574468085,0.1851063829787234
sales_yield__top10__floor25m__exclude_split_affected__relative_positive__lb11__w0.40__100bps,sales_yield__top10__floor25m__exclude_split_affected,relative_positive,11,0.4,100,trailing_1y,0.9633410587450819,2.118822384113434,-0.15737720146510303,0.9889793883208251,0.4627659574468085,0.1851063829787234
sales_yield__top10__floor25m__exclude_split_affected__relative_positive__lb11__w0.40__100bps,sales_yield__top10__floor25m__exclude_split_affected,relative_positive,11,0.4,100,ytd,0.8674624042844439,1.7940122303651855,-0.15737720146510326,0.46867000774300527,0.4627659574468085,0.1851063829787234
sales_yield__top10__floor25m__exclude_split_affected__relative_positive__lb11__w0.40__200bps,sales_yield__top10__floor25m__exclude_split_affected,relative_positive,11,0.4,200,full_recent,0.38693524724350015,1.3807540769042845,-0.2732546629068837,2.262779665848169,0.4627659574468085,0.1851063829787234
sales_yield__top10__floor25m__exclude_split_affected__relative_positive__lb11__w0.40__200bps,sales_yield__top10__floor25m__exclude_split_affected,relative_positive,11,0.4,200,trailing_2y,0.5443479078842901,1.532100793043131,-0.2732546629068837,1.4050272555959715,0.4627659574468085,0.1851063829787234
sales_yield__top10__floor25m__exclude_split_affected__relative_positive__lb11__w0.40__200bps,sales_yield__top10__floor25m__exclude_split_affected,relative_positive,11,0.4,200,trailing_1y,0.8808250978067944,1.9900431704112937,-0.16078017990228255,0.9038132382794484,0.4627659574468085,0.1851063829787234
sales_yield__top10__floor25m__exclude_split_affected__relative_positive__lb11__w0.40__200bps,sales_yield__top10__floor25m__exclude_split_affected,relative_positive,11,0.4,200,ytd,0.7840251480419955,1.6696361780920772,-0.16078017990228255,0.4279345126560674,0.4627659574468085,0.1851063829787234
sales_yield__top10__floor25m__exclude_split_affected__relative_positive__lb11__w0.50__50bps,sales_yield__top10__floor25m__exclude_split_affected,relative_positive,11,0.5,50,full_recent,0.464253851850319,1.5205072453074189,-0.2506485719186281,2.969784162522269,0.4627659574468085,0.23138297872340424
sales_yield__top10__floor25m__exclude_split_affected__relative_positive__lb11__w0.50__50bps,sales_yield__top10__floor25m__exclude_split_affected,relative_positive,11,0.5,50,trailing_2y,0.6446894592642536,1.6480263740685077,-0.2506485719186283,1.7310099215820105,0.4627659574468085,0.23138297872340424
sales_yield__top10__floor25m__exclude_split_affected__relative_positive__lb11__w0.50__50bps,sales_yield__top10__floor25m__exclude_split_affected,relative_positive,11,0.5,50,trailing_1y,0.9873133547294235,2.027728313391783,-0.16908330600833688,1.0137346472499167,0.4627659574468085,0.23138297872340424
sales_yield__top10__floor25m__exclude_split_affected__relative_positive__lb11__w0.50__50bps,sales_yield__top10__floor25m__exclude_split_affected,relative_positive,11,0.5,50,ytd,0.8597118777363937,1.6893274804142295,-0.169083306008337,0.4649159810723307,0.4627659574468085,0.23138297872340424
sales_yield__top10__floor25m__exclude_split_affected__relative_positive__lb11__w0.50__100bps,sales_yield__top10__floor25m__exclude_split_affected,relative_positive,11,0.5,100,full_recent,0.43522276995563924,1.4458135176079727,-0.2637190657774665,2.69252700771338,0.4627659574468085,0.23138297872340424
sales_yield__top10__floor25m__exclude_split_affected__relative_positive__lb11__w0.50__100bps,sales_yield__top10__floor25m__exclude_split_affected,relative_positive,11,0.5,100,trailing_2y,0.6046649605269998,1.573079525360601,-0.2637190657774666,1.5984743748502646,0.4627659574468085,0.23138297872340424
sales_yield__top10__floor25m__exclude_split_affected__relative_positive__lb11__w0.50__100bps,sales_yield__top10__floor25m__exclude_split_affected,relative_positive,11,0.5,100,trailing_1y,0.9347741900437745,1.953445307551429,-0.17117744869902451,0.9594870883272997,0.4627659574468085,0.23138297872340424
sales_yield__top10__floor25m__exclude_split_affected__relative_positive__lb11__w0.50__100bps,sales_yield__top10__floor25m__exclude_split_affected,relative_positive,11,0.5,100,ytd,0.8073296758838517,1.616977595671224,-0.1711774486990244,0.4393845906063598,0.4627659574468085,0.23138297872340424
sales_yield__top10__floor25m__exclude_split_affected__relative_positive__lb11__w0.50__200bps,sales_yield__top10__floor25m__exclude_split_affected,relative_positive,11,0.5,200,full_recent,0.37866806750683946,1.2949221543779772,-0.2892748410514958,2.193011730281521,0.4627659574468085,0.23138297872340424
sales_yield__top10__floor25m__exclude_split_affected__relative_positive__lb11__w0.50__200bps,sales_yield__top10__floor25m__exclude_split_affected,relative_positive,11,0.5,200,trailing_2y,0.5272319824513636,1.4216905311668777,-0.2892748410514959,1.3515090542126518,0.4627659574468085,0.23138297872340424
sales_yield__top10__floor25m__exclude_split_affected__relative_positive__lb11__w0.50__200bps,sales_yield__top10__floor25m__exclude_split_affected,relative_positive,11,0.5,200,trailing_1y,0.8334579763935746,1.8032485578783035,-0.17536573408039946,0.8549570711311916,0.4627659574468085,0.23138297872340424
sales_yield__top10__floor25m__exclude_split_affected__relative_positive__lb11__w0.50__200bps,sales_yield__top10__floor25m__exclude_split_affected,relative_positive,11,0.5,200,ytd,0.7065800853650235,1.471981451299061,-0.17536573408039935,0.3894636308815185,0.4627659574468085,0.23138297872340424
sales_yield__top10__floor25m__exclude_split_affected__leader_negative_relative__lb11__w0.05__50bps,sales_yield__top10__floor25m__exclude_split_affected,leader_negative_relative,11,0.05,50,full_recent,0.4119310256209834,1.6287502435848369,-0.21701975845233545,2.480433627425523,0.07446808510638298,0.0037234042553191487
sales_yield__top10__floor25m__exclude_split_affected__leader_negative_relative__lb11__w0.05__50bps,sales_yield__top10__floor25m__exclude_split_affected,leader_negative_relative,11,0.05,50,trailing_2y,0.6056599444318218,1.9258020410258543,-0.21701975845233545,1.6017287925383545,0.07446808510638298,0.0037234042553191487
sales_yield__top10__floor25m__exclude_split_affected__leader_negative_relative__lb11__w0.05__50bps,sales_yield__top10__floor25m__exclude_split_affected,leader_negative_relative,11,0.05,50,trailing_1y,1.0510082013109483,2.691874564272,-0.10076752452473337,1.0795375653641979,0.07446808510638298,0.0037234042553191487
sales_yield__top10__floor25m__exclude_split_affected__leader_negative_relative__lb11__w0.05__50bps,sales_yield__top10__floor25m__exclude_split_affected,leader_negative_relative,11,0.05,50,ytd,1.095041975165166,2.5243054688265727,-0.10076752452473325,0.5763660168214471,0.07446808510638298,0.0037234042553191487
sales_yield__top10__floor25m__exclude_split_affected__leader_negative_relative__lb11__w0.05__100bps,sales_yield__top10__floor25m__exclude_split_affected,leader_negative_relative,11,0.05,100,full_recent,0.41096788182726396,1.6258600290321146,-0.21740427819190733,2.471857759712535,0.07446808510638298,0.0037234042553191487
sales_yield__top10__floor25m__exclude_split_affected__leader_negative_relative__lb11__w0.05__100bps,sales_yield__top10__floor25m__exclude_split_affected,leader_negative_relative,11,0.05,100,trailing_2y,0.6050731777341483,1.9244665293874217,-0.2174042781919071,1.5998093329390262,0.07446808510638298,0.0037234042553191487
sales_yield__top10__floor25m__exclude_split_affected__leader_negative_relative__lb11__w0.05__100bps,sales_yield__top10__floor25m__exclude_split_affected,leader_negative_relative,11,0.05,100,trailing_1y,1.0510082013109483,2.691874564272,-0.10076752452473337,1.0795375653641979,0.07446808510638298,0.0037234042553191487
sales_yield__top10__floor25m__exclude_split_affected__leader_negative_relative__lb11__w0.05__100bps,sales_yield__top10__floor25m__exclude_split_affected,leader_negative_relative,11,0.05,100,ytd,1.095041975165166,2.5243054688265727,-0.10076752452473325,0.5763660168214471,0.07446808510638298,0.0037234042553191487
sales_yield__top10__floor25m__exclude_split_affected__leader_negative_relative__lb11__w0.05__200bps,sales_yield__top10__floor25m__exclude_split_affected,leader_negative_relative,11,0.05,200,full_recent,0.4090428527917507,1.6200628287561574,-0.21817303435093705,2.4547630540369387,0.07446808510638298,0.0037234042553191487
sales_yield__top10__floor25m__exclude_split_affected__leader_negative_relative__lb11__w0.05__200bps,sales_yield__top10__floor25m__exclude_split_affected,leader_negative_relative,11,0.05,200,trailing_2y,0.6038998546948398,1.921787762064716,-0.21817303435093705,1.595973246395117,0.07446808510638298,0.0037234042553191487
sales_yield__top10__floor25m__exclude_split_affected__leader_negative_relative__lb11__w0.05__200bps,sales_yield__top10__floor25m__exclude_split_affected,leader_negative_relative,11,0.05,200,trailing_1y,1.0510082013109483,2.691874564272,-0.10076752452473337,1.0795375653641979,0.07446808510638298,0.0037234042553191487
sales_yield__top10__floor25m__exclude_split_affected__leader_negative_relative__lb11__w0.05__200bps,sales_yield__top10__floor25m__exclude_split_affected,leader_negative_relative,11,0.05,200,ytd,1.095041975165166,2.5243054688265727,-0.10076752452473325,0.5763660168214471,0.07446808510638298,0.0037234042553191487
sales_yield__top10__floor25m__exclude_split_affected__leader_negative_relative__lb11__w0.10__50bps,sales_yield__top10__floor25m__exclude_split_affected,leader_negative_relative,11,0.1,50,full_recent,0.41447734984819307,1.631875233448586,-0.22009134663100016,2.5031799965072987,0.07446808510638298,0.007446808510638297
sales_yield__top10__floor25m__exclude_split_affected__leader_negative_relative__lb11__w0.10__50bps,sales_yield__top10__floor25m__exclude_split_affected,leader_negative_relative,11,0.1,50,trailing_2y,0.614322942566728,1.9386139692050472,-0.22009134663100016,1.6301508249804715,0.07446808510638298,0.007446808510638297
sales_yield__top10__floor25m__exclude_split_affected__leader_negative_relative__lb11__w0.10__50bps,sales_yield__top10__floor25m__exclude_split_affected,leader_negative_relative,11,0.1,50,trailing_1y,1.0510082013109483,2.691874564272,-0.10076752452473337,1.0795375653641979,0.07446808510638298,0.007446808510638297
sales_yield__top10__floor25m__exclude_split_affected__leader_negative_relative__lb11__w0.10__50bps,sales_yield__top10__floor25m__exclude_split_affected,leader_negative_relative,11,0.1,50,ytd,1.095041975165166,2.5243054688265727,-0.10076752452473325,0.5763660168214471,0.07446808510638298,0.007446808510638297
sales_yield__top10__floor25m__exclude_split_affected__leader_negative_relative__lb11__w0.10__100bps,sales_yield__top10__floor25m__exclude_split_affected,leader_negative_relative,11,0.1,100,full_recent,0.41254679584198994,1.6260789766756512,-0.22085877739565085,2.485924492000011,0.07446808510638298,0.007446808510638297
sales_yield__top10__floor25m__exclude_split_affected__leader_negative_relative__lb11__w0.10__100bps,sales_yield__top10__floor25m__exclude_split_affected,leader_negative_relative,11,0.1,100,trailing_2y,0.6131415104023759,1.9359214070777127,-0.22085877739565096,1.626265539125133,0.07446808510638298,0.007446808510638297
sales_yield__top10__floor25m__exclude_split_affected__leader_negative_relative__lb11__w0.10__100bps,sales_yield__top10__floor25m__exclude_split_affected,leader_negative_relative,11,0.1,100,trailing_1y,1.0510082013109483,2.691874564272,-0.10076752452473337,1.0795375653641979,0.07446808510638298,0.007446808510638297
sales_yield__top10__floor25m__exclude_split_affected__leader_negative_relative__lb11__w0.10__100bps,sales_yield__top10__floor25m__exclude_split_affected,leader_negative_relative,11,0.1,100,ytd,1.095041975165166,2.5243054688265727,-0.10076752452473325,0.5763660168214471,0.07446808510638298,0.007446808510638297
