candidate,sleeve,gate,lookback_weeks,allocation,outer_cost_bps,window,cagr,sharpe,drawdown,total_return,active_share,average_valuation_weight,full_cagr,full_sharpe,full_drawdown,recent_delta,full_delta,beats_both
sales_yield__top10__floor0m__static__lb26__w0.10__50bps,sales_yield__top10__floor0m,static,26,0.1,50,trailing_1y,1.0636557650085656,2.6318568688687782,-0.11179593322706527,1.092608434681627,1.0,0.09999999999999999,0.45359149920355346,1.7131616806791956,-0.21551657276229996,0.012647563697619102,0.044243822041889036,True
sales_yield__top10__floor0m__static__lb4__w0.10__50bps,sales_yield__top10__floor0m,static,4,0.1,50,trailing_1y,1.0636557650085656,2.6318568688687782,-0.11179593322706527,1.092608434681627,1.0,0.09999999999999999,0.45359149920355346,1.7131616806791956,-0.21551657276229996,0.012647563697619102,0.044243822041889036,True
sales_yield__top10__floor0m__static__lb8__w0.10__50bps,sales_yield__top10__floor0m,static,8,0.1,50,trailing_1y,1.0636557650085656,2.6318568688687782,-0.11179593322706527,1.092608434681627,1.0,0.09999999999999999,0.45359149920355346,1.7131616806791956,-0.21551657276229996,0.012647563697619102,0.044243822041889036,True
sales_yield__top10__floor0m__static__lb11__w0.10__50bps,sales_yield__top10__floor0m,static,11,0.1,50,trailing_1y,1.0636557650085656,2.6318568688687782,-0.11179593322706527,1.092608434681627,1.0,0.09999999999999999,0.45359149920355346,1.7131616806791956,-0.21551657276229996,0.012647563697619102,0.044243822041889036,True
sales_yield__top10__floor0m__static__lb13__w0.10__50bps,sales_yield__top10__floor0m,static,13,0.1,50,trailing_1y,1.0636557650085656,2.6318568688687782,-0.11179593322706527,1.092608434681627,1.0,0.09999999999999999,0.45359149920355346,1.7131616806791956,-0.21551657276229996,0.012647563697619102,0.044243822041889036,True
sales_yield__top10__floor25m__exclude_split_affected__static__lb11__w0.05__50bps,sales_yield__top10__floor25m__exclude_split_affected,static,11,0.05,50,trailing_1y,1.0617784622783648,2.6776035939732177,-0.1060848621241196,1.0906682022744927,1.0,0.049999999999999996,0.41413300285910815,1.6298112053570508,-0.22119078190523933,0.010770260967418288,0.004785325697443721,True
sales_yield__top10__floor25m__exclude_split_affected__static__lb8__w0.05__50bps,sales_yield__top10__floor25m__exclude_split_affected,static,8,0.05,50,trailing_1y,1.0617784622783648,2.6776035939732177,-0.1060848621241196,1.0906682022744927,1.0,0.049999999999999996,0.41413300285910815,1.6298112053570508,-0.22119078190523933,0.010770260967418288,0.004785325697443721,True
sales_yield__top10__floor25m__exclude_split_affected__static__lb13__w0.05__50bps,sales_yield__top10__floor25m__exclude_split_affected,static,13,0.05,50,trailing_1y,1.0617784622783648,2.6776035939732177,-0.1060848621241196,1.0906682022744927,1.0,0.049999999999999996,0.41413300285910815,1.6298112053570508,-0.22119078190523933,0.010770260967418288,0.004785325697443721,True
sales_yield__top10__floor25m__exclude_split_affected__static__lb26__w0.05__50bps,sales_yield__top10__floor25m__exclude_split_affected,static,26,0.05,50,trailing_1y,1.0617784622783648,2.6776035939732177,-0.1060848621241196,1.0906682022744927,1.0,0.049999999999999996,0.41413300285910815,1.6298112053570508,-0.22119078190523933,0.010770260967418288,0.004785325697443721,True
sales_yield__top10__floor25m__exclude_split_affected__static__lb4__w0.05__50bps,sales_yield__top10__floor25m__exclude_split_affected,static,4,0.05,50,trailing_1y,1.0617784622783648,2.6776035939732177,-0.1060848621241196,1.0906682022744927,1.0,0.049999999999999996,0.41413300285910815,1.6298112053570508,-0.22119078190523933,0.010770260967418288,0.004785325697443721,True
sales_yield__top10__floor25m__static__lb26__w0.05__50bps,sales_yield__top10__floor25m,static,26,0.05,50,trailing_1y,1.0600396488310437,2.674271481599835,-0.10608486212411927,1.0888711318004751,1.0,0.049999999999999996,0.42073829392580375,1.648168911121196,-0.22119078190523922,0.009031447520097213,0.011390616764139327,True
sales_yield__top10__floor25m__static__lb13__w0.05__50bps,sales_yield__top10__floor25m,static,13,0.05,50,trailing_1y,1.0600396488310437,2.674271481599835,-0.10608486212411927,1.0888711318004751,1.0,0.049999999999999996,0.42073829392580375,1.648168911121196,-0.22119078190523922,0.009031447520097213,0.011390616764139327,True
sales_yield__top10__floor25m__static__lb4__w0.05__50bps,sales_yield__top10__floor25m,static,4,0.05,50,trailing_1y,1.0600396488310437,2.674271481599835,-0.10608486212411927,1.0888711318004751,1.0,0.049999999999999996,0.42073829392580375,1.648168911121196,-0.22119078190523922,0.009031447520097213,0.011390616764139327,True
sales_yield__top10__floor25m__static__lb8__w0.05__50bps,sales_yield__top10__floor25m,static,8,0.05,50,trailing_1y,1.0600396488310437,2.674271481599835,-0.10608486212411927,1.0888711318004751,1.0,0.049999999999999996,0.42073829392580375,1.648168911121196,-0.22119078190523922,0.009031447520097213,0.011390616764139327,True
sales_yield__top10__floor25m__static__lb11__w0.05__50bps,sales_yield__top10__floor25m,static,11,0.05,50,trailing_1y,1.0600396488310437,2.674271481599835,-0.10608486212411927,1.0888711318004751,1.0,0.049999999999999996,0.42073829392580375,1.648168911121196,-0.22119078190523922,0.009031447520097213,0.011390616764139327,True
