decision_time,cik10,ticker,assets,assets__period_end,assets__available_at,capital_expenditure,capital_expenditure__period_end,capital_expenditure__available_at,cash,cash__period_end,cash__available_at,diluted_shares,diluted_shares__period_end,diluted_shares__available_at,equity,equity__period_end,equity__available_at,gross_profit,gross_profit__period_end,gross_profit__available_at,net_income,net_income__period_end,net_income__available_at,operating_cash_flow,operating_cash_flow__period_end,operating_cash_flow__available_at,operating_income,operating_income__period_end,operating_income__available_at,shares_outstanding,shares_outstanding__period_end,shares_outstanding__available_at,stock_compensation,stock_compensation__period_end,stock_compensation__available_at,cash_to_assets,equity_to_assets,debt_to_assets,debt_current,debt_current__period_end,debt_current__available_at,debt_noncurrent,debt_noncurrent__period_end,debt_noncurrent__available_at,diluted_shares__prior_year,diluted_shares__yoy_growth,gross_profit__prior_year,gross_profit__yoy_growth,liabilities,liabilities__period_end,liabilities__available_at,net_income__prior_year,net_income__yoy_growth,operating_cash_flow__prior_year,operating_cash_flow__yoy_growth,revenue,revenue__period_end,revenue__available_at,revenue__prior_year,revenue__yoy_growth,share_repurchases,share_repurchases__period_end,share_repurchases__available_at,share_repurchases__prior_year,share_repurchases__yoy_growth,stock_compensation__prior_year,stock_compensation__yoy_growth,gross_margin,net_margin,operating_cash_flow_margin,capital_expenditure_to_revenue,repurchases_to_revenue,stock_compensation_to_revenue,free_cash_flow_margin,liabilities_to_assets,capital_expenditure__prior_year,capital_expenditure__yoy_growth,operating_income__prior_year,operating_income__yoy_growth,operating_margin
2018-12-29 00:00:00+00:00,821189,EOG,33637736000.0,2018-09-30,2018-11-01 20:36:30+00:00,,,,1274132000.0,2018-09-30,2018-11-01 20:36:30+00:00,577254000.0,2018-09-30,2018-11-01 20:36:30+00:00,18538470000.0,2018-09-30,2018-11-01 20:36:30+00:00,,,,1190952000.0,2018-09-30,2018-11-01 20:36:30+00:00,1552166000.0,2018-03-31,2018-05-03 20:24:26+00:00,1506687000.0,2018-09-30,2018-11-01 20:36:30+00:00,579903041.0,2018-10-26,2018-11-01 20:36:30+00:00,35486000.0,2018-03-31,2018-05-03 20:24:26+00:00,0.03787805457537333,0.5511212169570509,0.19129774370070565,1262874000.0,2018-09-30,2018-11-01 20:36:30+00:00,5171949000.0,2018-09-30,2018-11-01 20:36:30+00:00,574783000.0,0.004299013714740951,,,,,,100541000.0,10.84543619021096,898049000.0,0.7283756231564202,4781624000.0,2018-09-30,2018-11-01 20:36:30+00:00,2644844000.0,0.80790398223865,16776000.0,2018-03-31,2018-05-03 20:24:26+00:00,18628000.0,-0.09942022761434399,30460000.0,0.16500328299409062,,0.24906851730709065,0.3246106343786128,,0.0035084314450487953,0.00742132798396528,,,,,214836000.0,6.013196112383399,0.31509943065368584
2018-12-29 00:00:00+00:00,51143,IBM,121990000000.0,2018-09-30,2018-10-30 20:43:46+00:00,870000000.0,2018-03-31,2018-04-24 20:17:32+00:00,11731000000.0,2018-09-30,2018-10-30 20:43:46+00:00,911152848.0,2018-09-30,2018-10-30 20:43:46+00:00,19918000000.0,2018-09-30,2018-10-30 20:43:46+00:00,8803000000.0,2018-09-30,2018-10-30 20:43:46+00:00,2694000000.0,2018-09-30,2018-10-30 20:43:46+00:00,4602000000.0,2018-03-31,2018-04-24 20:17:32+00:00,,,,908793777.0,2018-09-30,2018-10-30 20:43:46+00:00,116000000.0,2018-03-31,2018-04-24 20:17:32+00:00,0.09616361996884991,0.1632756783342897,0.35053692925649643,6773000000.0,2018-09-30,2018-10-30 20:43:46+00:00,35989000000.0,2018-09-30,2018-10-30 20:43:46+00:00,929437441.0,-0.019672752778634783,8800000000.0,0.0003409090909090029,102071000000.0,2018-09-30,2018-10-30 20:43:46+00:00,2726000000.0,-0.011738811445341168,3955000000.0,0.16359039190897606,18756000000.0,2018-09-30,2018-10-30 20:43:46+00:00,19153000000.0,-0.020727823317496008,777000000.0,2018-03-31,2018-04-24 20:17:32+00:00,1293000000.0,-0.39907192575406036,129000000.0,-0.10077519379844957,0.4693431435274046,0.1436340371081254,0.245361484325016,0.04638515674984005,0.041426743442098526,0.00618468756664534,0.19897632757517594,0.8367161242724813,740000000.0,0.17567567567567566,,,
2018-12-29 00:00:00+00:00,1506307,KMI,79063000000.0,2018-09-30,2018-10-19 20:26:29+00:00,707000000.0,2018-03-31,2018-04-23 23:01:36+00:00,3560000000.0,2018-09-30,2018-10-19 20:26:29+00:00,2205000000.0,2018-09-30,2018-10-19 20:26:29+00:00,35266000000.0,2018-09-30,2018-10-19 20:26:29+00:00,,,,1005000000.0,2018-09-30,2018-10-19 20:26:29+00:00,974000000.0,2018-03-31,2018-04-23 23:01:36+00:00,1515000000.0,2018-09-30,2018-10-19 20:26:29+00:00,2207018287.0,2018-10-18,2018-10-19 20:26:29+00:00,,,,0.04502738322603493,0.44604935304756965,0.4587227906859087,1000000000.0,2015-12-31,2017-02-10 21:47:08+00:00,35268000000.0,2018-09-30,2018-10-19 20:26:29+00:00,2231000000.0,-0.011653966831017493,,,43164000000.0,2018-09-30,2018-10-19 20:26:29+00:00,387000000.0,1.5968992248062017,886000000.0,0.09932279909706554,3517000000.0,2018-09-30,2018-10-19 20:26:29+00:00,3281000000.0,0.07192928985065539,94000000.0,2014-03-31,2014-04-30 22:52:48+00:00,,,,,,0.28575490474836507,0.2769405743531419,0.20102359965880012,0.026727324424225193,,0.07591697469434176,0.5459443734743179,664000000.0,0.06475903614457823,830000000.0,0.8253012048192772,0.4307648564117145
2018-12-29 00:00:00+00:00,1510295,MPC,53031000000.0,2018-09-30,2018-11-05 15:33:55+00:00,755000000.0,2018-03-31,2018-04-30 18:29:40+00:00,4995000000.0,2018-09-30,2018-11-05 15:33:55+00:00,451000000.0,2018-09-30,2018-11-05 15:33:55+00:00,19031000000.0,2018-09-30,2018-11-05 15:33:55+00:00,,,,941000000.0,2018-09-30,2018-11-05 15:33:55+00:00,-137000000.0,2018-03-31,2018-04-30 18:29:40+00:00,1403000000.0,2018-09-30,2018-11-05 15:33:55+00:00,690853526.0,2018-11-01,2018-11-05 15:33:55+00:00,,,,0.09419019064320869,0.35886556919537627,0.0626237483735928,17000000.0,2012-03-31,2012-05-09 20:47:15+00:00,3304000000.0,2012-03-31,2012-05-09 20:47:15+00:00,504000000.0,-0.10515873015873012,,,32997000000.0,2018-09-30,2018-11-05 15:33:55+00:00,1004000000.0,-0.0627490039840638,1113000000.0,-1.1230907457322552,22787000000.0,2018-09-30,2018-11-05 15:33:55+00:00,,,400000000.0,2018-09-30,2018-11-05 15:33:55+00:00,452000000.0,-0.11504424778761058,,,,0.041295475490411196,-0.0060121999385614605,0.03313292666871462,0.01755386843375609,,-0.03914512660727608,0.6222209650958873,610000000.0,0.23770491803278682,1576000000.0,-0.10977157360406087,0.06157019353139948
2018-12-29 00:00:00+00:00,789019,MSFT,257619000000.0,2018-09-30,2018-10-24 20:13:07+00:00,3602000000.0,2018-09-30,2018-10-24 20:13:07+00:00,15137000000.0,2018-09-30,2018-10-24 20:13:07+00:00,7673000000.0,2018-09-30,2018-10-24 20:13:07+00:00,85967000000.0,2018-09-30,2018-10-24 20:13:07+00:00,19179000000.0,2018-09-30,2018-10-24 20:13:07+00:00,8824000000.0,2018-09-30,2018-10-24 20:13:07+00:00,13657000000.0,2018-09-30,2018-10-24 20:13:07+00:00,9955000000.0,2018-09-30,2018-10-24 20:13:07+00:00,7676218736.0,2018-10-19,2018-10-24 20:13:07+00:00,1107000000.0,2018-09-30,2018-10-24 20:13:07+00:00,0.058757312154771195,0.3336982132529045,0.2959020879671142,6497000000.0,2018-09-30,2018-10-24 20:13:07+00:00,69733000000.0,2018-09-30,2018-10-24 20:13:07+00:00,7708000000.0,-0.004540736896730624,16260000000.0,0.17952029520295198,171652000000.0,2018-09-30,2018-10-24 20:13:07+00:00,6576000000.0,0.34184914841849157,,,29084000000.0,2018-09-30,2018-10-24 20:13:07+00:00,24538000000.0,0.18526367267095933,3744000000.0,2018-09-30,2018-10-24 20:13:07+00:00,2570000000.0,0.4568093385214007,973000000.0,0.13771839671120256,0.6594347407509283,0.3033970568009902,0.469570898088296,0.1238481639389355,0.12873057351120892,0.03806216476413148,0.3457227341493605,0.6663017867470955,2132000000.0,0.6894934333958724,7708000000.0,0.291515308770109,0.34228441754916794
2018-12-29 00:00:00+00:00,1045810,NVDA,13657000000.0,2018-10-28,2018-11-15 21:32:23+00:00,118000000.0,2018-04-29,2018-05-22 20:35:51+00:00,721000000.0,2018-10-28,2018-11-15 21:32:23+00:00,609000000.0,2018-10-28,2018-11-15 21:32:23+00:00,9475000000.0,2018-10-28,2018-11-15 21:32:23+00:00,1921000000.0,2018-10-28,2018-11-15 21:32:23+00:00,1230000000.0,2018-10-28,2018-11-15 21:32:23+00:00,1445000000.0,2018-04-29,2018-05-22 20:35:51+00:00,1058000000.0,2018-10-28,2018-11-15 21:32:23+00:00,610000000.0,2018-11-09,2018-11-15 21:32:23+00:00,140000000.0,2018-10-28,2018-11-15 21:32:23+00:00,0.052793439261916965,0.6937834077762319,0.0,,,,,,,603000000.0,0.00995024875621886,1569000000.0,0.22434671765455705,4182000000.0,2018-10-28,2018-11-15 21:32:23+00:00,838000000.0,0.467780429594272,282000000.0,4.124113475177305,3181000000.0,2018-10-28,2018-11-15 21:32:23+00:00,2636000000.0,0.20675265553869493,655000000.0,2018-04-29,2018-05-22 20:35:51+00:00,0.0,,107000000.0,0.30841121495327095,0.6038981452373468,0.3866708582206853,0.4542596667714555,0.03709525306507388,0.2059100911662999,0.044011317195850365,0.41716441370638163,0.306216592223768,54000000.0,1.1851851851851851,895000000.0,0.18212290502793294,0.33259981138006917
2018-12-29 00:00:00+00:00,1341439,ORCL,118318000000.0,2018-11-30,2018-12-19 21:15:00+00:00,383000000.0,2018-08-31,2018-09-19 20:53:42+00:00,10824000000.0,2018-11-30,2018-12-19 21:15:00+00:00,3720000000.0,2018-11-30,2018-12-19 21:15:00+00:00,31055000000.0,2018-11-30,2018-12-19 21:15:00+00:00,5458000000.0,2018-08-31,2018-09-19 20:53:42+00:00,2333000000.0,2018-11-30,2018-12-19 21:15:00+00:00,6722000000.0,2018-08-31,2018-09-19 20:53:42+00:00,3101000000.0,2018-11-30,2018-12-19 21:15:00+00:00,3588919000.0,2018-12-14,2018-12-19 21:15:00+00:00,396000000.0,2018-11-30,2018-12-19 21:15:00+00:00,0.09148227657668317,0.2624706299971264,0.0,,,,,,,4160000000.0,-0.10576923076923073,5507000000.0,-0.008897766479026736,,,,2233000000.0,0.044782803403493165,,,9562000000.0,2018-11-30,2018-12-19 21:15:00+00:00,9621000000.0,-0.006132418667498141,9967000000.0,2018-08-31,2018-09-19 20:53:42+00:00,502000000.0,18.85458167330677,418000000.0,-0.052631578947368474,0.5708010876385693,0.24398661367914662,0.7029910060656767,0.040054381928466845,1.0423551558251412,0.04141393014013805,0.6629366241372098,,473000000.0,-0.19027484143763218,3069000000.0,0.010426849136526473,0.32430453879941434
2018-12-29 00:00:00+00:00,797468,OXY,44957000000.0,2018-09-30,2018-11-05 21:27:58+00:00,1032000000.0,2018-03-31,2018-05-08 20:25:29+00:00,2954000000.0,2018-09-30,2018-11-05 21:27:58+00:00,761700000.0,2018-09-30,2018-11-05 21:27:58+00:00,21493000000.0,2018-09-30,2018-11-05 21:27:58+00:00,,,,1869000000.0,2018-09-30,2018-11-05 21:27:58+00:00,1009000000.0,2018-03-31,2018-05-08 20:25:29+00:00,,,,894874771.0,2018-09-30,2018-11-05 21:27:58+00:00,,,,0.06570723135440532,0.47807905331761463,0.2294192228129101,116000000.0,2018-09-30,2018-11-05 21:27:58+00:00,10198000000.0,2018-09-30,2018-11-05 21:27:58+00:00,765500000.0,-0.004964075767472265,,,,,,190000000.0,8.836842105263157,652000000.0,0.5475460122699387,5216000000.0,2018-09-30,2018-11-05 21:27:58+00:00,2999000000.0,0.7392464154718239,7000000.0,2016-03-31,2017-05-04 21:05:27+00:00,7000000.0,0.0,,,,0.3583205521472393,0.19344325153374234,0.19785276073619631,0.0013420245398773007,,-0.004409509202453987,,722000000.0,0.4293628808864265,,,
2018-12-29 00:00:00+00:00,1534701,PSX,55884000000.0,2018-09-30,2018-10-26 19:30:44+00:00,,,,924000000.0,2018-09-30,2018-10-26 19:30:44+00:00,466109000.0,2018-09-30,2018-10-26 19:30:44+00:00,25795000000.0,2018-09-30,2018-10-26 19:30:44+00:00,,,,1568000000.0,2018-09-30,2018-10-26 19:30:44+00:00,488000000.0,2018-03-31,2018-04-27 20:30:24+00:00,,,,461125321.0,2018-09-30,2018-10-26 19:30:44+00:00,,,,0.016534249516856347,0.46158113234557296,0.017894209433827215,1000000000.0,2016-12-31,2017-02-17 17:47:19+00:00,,,,512923000.0,-0.0912690598783833,,,30089000000.0,2018-09-30,2018-10-26 19:30:44+00:00,,,-549000000.0,-1.8888888888888888,29788000000.0,2018-09-30,2018-10-26 19:30:44+00:00,25627000000.0,0.16236781519491172,3513000000.0,2018-03-31,2018-04-27 20:30:24+00:00,285000000.0,11.326315789473684,,,,0.05263864643480596,0.016382435880220224,,0.11793339599838862,,,0.538418867654427,,,,,
2018-12-29 00:00:00+00:00,804328,QCOM,32686000000.0,2018-09-30,2018-11-07 21:15:48+00:00,,,,11777000000.0,2018-09-30,2018-11-07 21:15:48+00:00,1478000000.0,2018-06-24,2018-07-25 20:10:05+00:00,928000000.0,2018-09-30,2018-11-07 21:15:48+00:00,,,,-493000000.0,2018-09-30,2018-11-07 21:15:48+00:00,2739000000.0,2015-12-27,2016-01-27 21:18:39+00:00,-654000000.0,2018-09-30,2018-11-07 21:15:48+00:00,1212162586.0,2018-11-05,2018-11-07 21:15:48+00:00,248000000.0,2017-12-24,2018-01-31 21:10:12+00:00,0.3603071651471578,0.028391360215382733,0.0,0.0,2018-09-30,2018-11-07 21:15:48+00:00,,,,1478000000.0,0.0,,,31758000000.0,2018-09-30,2018-11-07 21:15:48+00:00,168000000.0,-3.9345238095238093,2364000000.0,0.15862944162436543,5803000000.0,2018-09-30,2018-11-07 21:15:48+00:00,5905000000.0,-0.01727349703640979,225000000.0,2017-12-24,2018-01-31 21:10:12+00:00,444000000.0,-0.4932432432432432,239000000.0,0.03765690376569042,,-0.084956057211787,0.47199724280544547,,0.038773048423229366,0.0427365155953817,,0.9716086397846173,,,333000000.0,-2.963963963963964,-0.11270032741685335
2018-12-29 00:00:00+00:00,87347,SLB,70046000000.0,2018-09-30,2018-10-24 15:22:57+00:00,454000000.0,2018-03-31,2018-04-25 15:16:47+00:00,3172000000.0,2015-09-30,2015-10-21 16:01:30+00:00,1385000000.0,2018-09-30,2018-10-24 15:22:57+00:00,36948000000.0,2018-09-30,2018-10-24 15:22:57+00:00,,,,658000000.0,2018-09-30,2018-10-24 15:22:57+00:00,1635000000.0,2014-03-31,2014-04-23 15:15:09+00:00,1152000000.0,2018-09-30,2018-10-24 15:22:57+00:00,1384801810.0,2018-09-30,2018-10-24 15:22:57+00:00,90000000.0,2018-03-31,2018-04-25 15:16:47+00:00,0.04528452731062445,0.52748194043914,0.23033435171173228,1975000000.0,2016-12-31,2017-01-25 16:34:28+00:00,14159000000.0,2018-09-30,2018-10-24 15:22:57+00:00,1385000000.0,0.0,,,33098000000.0,2018-09-30,2018-10-24 15:22:57+00:00,556000000.0,0.1834532374100719,1119000000.0,0.4611260053619304,8504000000.0,2018-09-30,2018-10-24 15:22:57+00:00,7905000000.0,0.07577482605945596,,,,,,88000000.0,0.022727272727272707,,0.07737535277516464,0.19226246472248354,0.053386641580432735,,0.010583254938852305,0.1388758231420508,0.47251805956086,381000000.0,0.19160104986876636,1059000000.0,0.0878186968838528,0.1354656632173095
2018-12-29 00:00:00+00:00,107263,WMB,47153000000.0,2018-09-30,2018-11-01 12:40:08+00:00,957000000.0,2018-03-31,2018-05-03 12:37:23+00:00,42000000.0,2018-09-30,2018-11-01 12:40:08+00:00,1023587000.0,2018-09-30,2018-11-01 12:40:08+00:00,16959000000.0,2018-09-30,2018-11-01 12:40:08+00:00,,,,200000000.0,2018-09-30,2018-11-01 12:40:08+00:00,694000000.0,2018-03-31,2018-05-03 12:37:23+00:00,501000000.0,2018-09-30,2018-11-01 12:40:08+00:00,1210542031.0,2018-10-29,2018-11-01 12:40:08+00:00,14000000.0,2018-03-31,2018-05-03 12:37:23+00:00,0.0008907174516997858,0.35965898246134925,0.0,,,,,,,826779000.0,0.23804184673292372,,,,,,125000000.0,0.6000000000000001,606000000.0,0.1452145214521452,2303000000.0,2018-09-30,2018-11-01 12:40:08+00:00,1891000000.0,0.21787414066631405,,,,,,21000000.0,-0.33333333333333337,,0.08684324793747286,0.30134607034303085,0.41554494138080766,,0.0060790273556231,-0.11419887103777682,,511000000.0,0.8727984344422701,277000000.0,0.8086642599277978,0.2175423360833695
2019-03-30 00:00:00+00:00,320193,AAPL,373719000000.0,2018-12-29,2019-01-30 21:31:37+00:00,3355000000.0,2018-12-29,2019-01-30 21:31:37+00:00,44771000000.0,2018-12-29,2019-01-30 21:31:37+00:00,4735820000.0,2018-12-29,2019-01-30 21:31:37+00:00,117892000000.0,2018-12-29,2019-01-30 21:31:37+00:00,32031000000.0,2018-12-29,2019-01-30 21:31:37+00:00,19965000000.0,2018-12-29,2019-01-30 21:31:37+00:00,26690000000.0,2018-12-29,2019-01-30 21:31:37+00:00,23346000000.0,2018-12-29,2019-01-30 21:31:37+00:00,4715280000.0,2019-01-18,2019-01-30 21:31:37+00:00,1559000000.0,2018-12-29,2019-01-30 21:31:37+00:00,0.11979856523216642,0.315456265268825,0.2749686261602969,9772000000.0,2018-12-29,2019-01-30 21:31:37+00:00,92989000000.0,2018-12-29,2019-01-30 21:31:37+00:00,5112877000.0,-0.07374654230876276,33912000000.0,-0.05546709129511673,255827000000.0,2018-12-29,2019-01-30 21:31:37+00:00,20065000000.0,-0.004983802641415402,28293000000.0,-0.05665712367016573,84310000000.0,2018-12-29,2019-01-30 21:31:37+00:00,88293000000.0,-0.04511116396543324,8796000000.0,2018-12-29,2019-01-30 21:31:37+00:00,10095000000.0,-0.12867756315007428,1296000000.0,0.20293209876543217,0.3799193452733958,0.23680464950776894,0.31656980192148026,0.039793618787806906,0.10432926106037244,0.01849128217293322,0.27677618313367336,0.684543734731175,2810000000.0,0.19395017793594316,26274000000.0,-0.11144096825759309,0.27690665401494485
2019-03-30 00:00:00+00:00,2488,AMD,4556000000.0,2018-12-29,2019-02-08 21:44:26+00:00,46000000.0,2018-03-31,2018-05-03 20:45:08+00:00,1083000000.0,2018-12-29,2019-02-08 21:44:26+00:00,1002000000.0,2018-12-29,2019-02-08 21:44:26+00:00,1266000000.0,2018-12-29,2019-02-08 21:44:26+00:00,537000000.0,2018-12-29,2019-02-08 21:44:26+00:00,38000000.0,2018-12-29,2019-02-08 21:44:26+00:00,-86000000.0,2018-03-31,2018-05-03 20:45:08+00:00,28000000.0,2018-12-29,2019-02-08 21:44:26+00:00,1005298882.0,2019-02-01,2019-02-08 21:44:26+00:00,32000000.0,2018-03-31,2018-05-03 20:45:08+00:00,0.2377085162423178,0.2778753292361721,0.2598770851624232,70000000.0,2017-09-30,2017-11-02 21:00:49+00:00,1114000000.0,2018-12-29,2019-02-08 21:44:26+00:00,965000000.0,0.0383419689119171,515000000.0,0.042718446601941684,,,,61000000.0,-0.3770491803278688,-299000000.0,-0.7123745819397993,1419000000.0,2018-12-29,2019-02-08 21:44:26+00:00,1480000000.0,-0.041216216216216184,,,,,,23000000.0,0.3913043478260869,0.3784355179704017,0.026779422128259338,-0.06060606060606061,0.03241719520789288,,0.02255109231853418,-0.09302325581395349,,23000000.0,1.0,82000000.0,-0.6585365853658536,0.019732205778717406
2019-03-30 00:00:00+00:00,1730168,AVGO,72110000000.0,2019-02-03,2019-03-15 20:58:40+00:00,99000000.0,2019-02-03,2019-03-15 20:58:40+00:00,5093000000.0,2019-02-03,2019-03-15 20:58:40+00:00,401000000.0,2019-02-03,2019-03-15 20:58:40+00:00,23224000000.0,2019-02-03,2019-03-15 20:58:40+00:00,3208000000.0,2019-02-03,2019-03-15 20:58:40+00:00,471000000.0,2019-02-03,2019-03-15 20:58:40+00:00,2132000000.0,2019-02-03,2019-03-15 20:58:40+00:00,555000000.0,2019-02-03,2019-03-15 20:58:40+00:00,395845660.0,2019-03-01,2019-03-15 20:58:40+00:00,465000000.0,2019-02-03,2019-03-15 20:58:40+00:00,0.07062820690611565,0.32206351407571765,0.5219941755651089,3537000000.0,2019-02-03,2019-03-15 20:58:40+00:00,34104000000.0,2019-02-03,2019-03-15 20:58:40+00:00,,,,,48886000000.0,2019-02-03,2019-03-15 20:58:40+00:00,,,,,5789000000.0,2019-02-03,2019-03-15 20:58:40+00:00,,,3436000000.0,2019-02-03,2019-03-15 20:58:40+00:00,,,,,0.5541544308170668,0.08136120228018656,0.3682846778372776,0.01710139920538953,0.5935394714112973,0.08032475384349629,0.3511832786318881,0.6779364859242824,,,,,0.0958714803938504
2019-03-30 00:00:00+00:00,1163165,COP,69980000000.0,2018-12-31,2019-02-19 16:23:45+00:00,,,,6151000000.0,2018-12-31,2019-02-19 16:23:45+00:00,1163033.0,2018-09-30,2018-10-30 16:03:42+00:00,32064000000.0,2018-12-31,2019-02-19 16:23:45+00:00,,,,1873000000.0,2018-09-30,2018-10-30 16:03:42+00:00,2399000000.0,2018-03-31,2018-05-01 14:36:21+00:00,,,,1134404094.0,2019-01-31,2019-02-19 16:23:45+00:00,,,,0.08789654186910546,0.45818805372963706,0.0,,,,,,,1212454000.0,-0.9990407611340306,,,37916000000.0,2018-12-31,2019-02-19 16:23:45+00:00,436000000.0,3.295871559633028,,,10165000000.0,2018-09-30,2018-10-30 16:03:42+00:00,6688000000.0,0.5198863636363635,500000000.0,2018-03-31,2018-05-01 14:36:21+00:00,112000000.0,3.4642857142857144,,,,0.18425971470732908,0.23600590260698476,,0.04918839153959666,,,0.541811946270363,,,,,
2019-03-30 00:00:00+00:00,1108524,CRM,30737000000.0,2019-01-31,2019-03-08 13:04:49+00:00,136000000.0,2018-10-31,2018-11-28 21:36:12+00:00,2669000000.0,2019-01-31,2019-03-08 13:04:49+00:00,760000000.0,2018-10-31,2018-11-28 21:36:12+00:00,15605000000.0,2019-01-31,2019-03-08 13:04:49+00:00,2657000000.0,2019-01-31,2019-03-08 13:04:49+00:00,362000000.0,2019-01-31,2019-03-08 13:04:49+00:00,143000000.0,2018-10-31,2018-11-28 21:36:12+00:00,137000000.0,2019-01-31,2019-03-08 13:04:49+00:00,771000000.0,2019-02-28,2019-03-08 13:04:49+00:00,351000000.0,2018-10-31,2018-11-28 21:36:12+00:00,0.08683345804730455,0.5076943097895045,0.10332823632755311,3000000.0,2019-01-31,2019-03-08 13:04:49+00:00,3173000000.0,2019-01-31,2019-03-08 13:04:49+00:00,717445000.0,0.05931465129731195,2113211000.0,0.2573283027582196,15132000000.0,2019-01-31,2019-03-08 13:04:49+00:00,67555000.0,4.358596698986012,125792000.0,0.136797252607479,3603000000.0,2019-01-31,2019-03-08 13:04:49+00:00,,,,,,,,251277000.0,0.3968648145273941,0.7374410213710797,0.10047182903136276,0.03968914793227866,0.03774632250902026,,0.0974188176519567,0.0019428254232583958,0.4923056902104955,111278000.0,0.22216430920757024,77869000.0,0.7593650875187816,0.038023868998057174
2019-03-30 00:00:00+00:00,858877,CSCO,102462000000.0,2019-01-26,2019-02-19 22:08:28+00:00,212000000.0,2018-10-27,2018-11-20 22:09:21+00:00,9879000000.0,2019-01-26,2019-02-19 22:08:28+00:00,4470000000.0,2019-01-26,2019-02-19 22:08:28+00:00,40789000000.0,2019-01-26,2019-02-19 22:08:28+00:00,7773000000.0,2019-01-26,2019-02-19 22:08:28+00:00,2822000000.0,2019-01-26,2019-02-19 22:08:28+00:00,3763000000.0,2018-10-27,2018-11-20 22:09:21+00:00,3211000000.0,2019-01-26,2019-02-19 22:08:28+00:00,4402027716.0,2019-02-14,2019-02-19 22:08:28+00:00,403000000.0,2018-10-27,2018-11-20 22:09:21+00:00,0.0964162323593137,0.39808904764693254,0.2501415158790576,9737000000.0,2019-01-26,2019-02-19 22:08:28+00:00,15893000000.0,2019-01-26,2019-02-19 22:08:28+00:00,4924000000.0,-0.0922014622258327,7498000000.0,0.036676447052547356,61673000000.0,2019-01-26,2019-02-19 22:08:28+00:00,-8778000000.0,-1.321485532011848,3080000000.0,0.2217532467532468,12446000000.0,2019-01-26,2019-02-19 22:08:28+00:00,11887000000.0,0.04702616303524865,5076000000.0,2018-10-27,2018-11-20 22:09:21+00:00,1686000000.0,2.0106761565836297,392000000.0,0.028061224489795977,0.6245380041780492,0.2267395147035192,0.3023461353045155,0.017033585087578337,0.40784187690824364,0.032379881086292785,0.2853125502169372,0.6019109523530675,168000000.0,0.26190476190476186,3073000000.0,0.04490725675235918,0.2579945363972361
2019-03-30 00:00:00+00:00,93410,CVX,253863000000.0,2018-12-31,2019-02-22 16:25:08+00:00,,,,10481000000.0,2018-12-31,2019-02-22 16:25:08+00:00,1900717000.0,2018-09-30,2018-11-08 16:41:58+00:00,155642000000.0,2018-12-31,2019-02-22 16:25:08+00:00,,,,4056000000.0,2018-09-30,2018-11-08 16:41:58+00:00,5043000000.0,2018-03-31,2018-05-03 15:45:56+00:00,,,,1900062760.0,2019-02-11,2019-02-22 16:25:08+00:00,,,,0.04128604798651241,0.6130944643370637,0.13729058586718032,4999000000.0,2018-12-31,2019-02-22 16:25:08+00:00,29854000000.0,2018-09-30,2018-11-08 16:41:58+00:00,1882650000.0,0.009596579289830931,,,98221000000.0,2018-12-31,2019-02-22 16:25:08+00:00,1986000000.0,1.0422960725075527,3879000000.0,0.300077339520495,43987000000.0,2018-09-30,2018-11-08 16:41:58+00:00,36205000000.0,0.21494268747410583,1000000.0,2018-03-31,2018-05-03 15:45:56+00:00,1000000.0,0.0,,,,0.09220906176824971,0.11464750949144065,,2.2733989587832767e-05,,,0.3869055356629363,,,,,
2019-03-30 00:00:00+00:00,821189,EOG,33934474000.0,2018-12-31,2019-02-26 21:24:41+00:00,,,,1555634000.0,2018-12-31,2019-02-26 21:24:41+00:00,577035000.0,2018-12-31,2019-02-26 21:24:41+00:00,19364188000.0,2018-12-31,2019-02-26 21:24:41+00:00,,,,892768000.0,2018-12-31,2019-02-26 21:24:41+00:00,1552166000.0,2018-03-31,2018-05-03 20:24:26+00:00,1123140000.0,2018-12-31,2019-02-26 21:24:41+00:00,580053225.0,2019-02-15,2019-02-26 21:24:41+00:00,35486000.0,2018-03-31,2018-05-03 20:24:26+00:00,0.04584229005582936,0.5706346884881728,0.17926495633909045,913093000.0,2018-12-31,2019-02-26 21:24:41+00:00,5170169000.0,2018-12-31,2019-02-26 21:24:41+00:00,575394000.0,0.00285195883168754,,,,,,2430468000.0,-0.6326765051010752,898049000.0,0.7283756231564202,4574536000.0,2018-12-31,2019-02-26 21:24:41+00:00,3340439000.0,0.3694415614235136,16776000.0,2018-03-31,2018-05-03 20:24:26+00:00,18628000.0,-0.09942022761434399,30460000.0,0.16500328299409062,,0.19516033975904878,0.33930566947117696,,0.0036672571819305827,0.0077572894824742885,,,,,475912000.0,1.359974112861201,0.24551998279169734
