experiment_id,recipe_name,signals,smoothing_weeks,portfolio_method,top_n,cost_bps,development_selection_score,full_observations,full_annual_return,full_annual_volatility,full_sharpe_zero_rf,full_sortino_zero_target,full_max_drawdown,full_calmar,full_average_annual_turnover,full_total_cost,development_observations,development_annual_return,development_annual_volatility,development_sharpe_zero_rf,development_sortino_zero_target,development_max_drawdown,development_calmar,development_average_annual_turnover,development_total_cost,oos_2016_2020_observations,oos_2016_2020_annual_return,oos_2016_2020_annual_volatility,oos_2016_2020_sharpe_zero_rf,oos_2016_2020_sortino_zero_target,oos_2016_2020_max_drawdown,oos_2016_2020_calmar,oos_2016_2020_average_annual_turnover,oos_2016_2020_total_cost,oos_2021_present_observations,oos_2021_present_annual_return,oos_2021_present_annual_volatility,oos_2021_present_sharpe_zero_rf,oos_2021_present_sortino_zero_target,oos_2021_present_max_drawdown,oos_2021_present_calmar,oos_2021_present_average_annual_turnover,oos_2021_present_total_cost,beta_to_spy,annual_alpha_zero_rf,annual_tracking_error,information_ratio,unpriced_exposure_events,fully_invested_pass,untouched_holdout,development_rank
exp-d4889facf45ab450,trend_clarity_only,trend_clarity_momentum,4,equal_weight,4,10.0,0.697013594335317,1126,0.07972344118422536,0.1369321212425507,0.6295415468547572,0.8859723251927312,-0.2889771123109107,0.275881506831762,1.7087033747779752,0.037,521,0.08014790900179025,0.1381855211883922,0.6276760018519034,0.8946570783864662,-0.2889771123109107,0.2773503699336543,1.6717850287907867,0.01675,261,0.04906624588597586,0.1521545060125062,0.3923153147793485,0.5069412499454296,-0.26453876581073343,0.18547847131441117,1.793103448275862,0.009000000000000001,293,0.12189136582358828,0.13250234889334675,0.934934792667214,1.4480885504049252,-0.14567205209504308,0.8367518962666964,1.9965870307167237,0.01125,0.5357983056828213,0.02167789799184117,0.12865684170487154,-0.2660273129535133,0,True,False,145
exp-afd16f097967cb3d,trend_confirmation,trend_clarity_momentum+moving_average_distance,1,equal_weight,4,10.0,0.6956943069783419,1126,0.08908147617509865,0.14108520119140738,0.6762671177149772,0.9655257432030967,-0.26843432967845127,0.3318557513929252,1.9626998223801067,0.0425,521,0.08260991950662366,0.14550708281793756,0.618757501237456,0.896391751504111,-0.26843432967845116,0.30774722296354357,2.0460652591170825,0.0205,261,0.0735399385996438,0.15125103801941717,0.5462468613157107,0.7190819361857818,-0.2615149778323893,0.28120736796489404,1.9923371647509578,0.01,293,0.12256527289995156,0.1331969524335861,0.9352642463710444,1.4505322755862882,-0.13502526558985295,0.9077210280944802,1.7747440273037542,0.01,0.558606081039867,0.028137964733477874,0.12769861658976256,-0.19592546590693485,0,True,False,146
exp-04480a8224dccfb1,trend_clarity_only,trend_clarity_momentum,8,equal_weight,6,10.0,0.6943330584080891,1126,0.08145194271929168,0.12116258539046344,0.7074981669643144,1.025560996037364,-0.21120701853680823,0.3856497917709898,1.3700414446417999,0.02966666666666667,521,0.06901424859676042,0.12190170515964326,0.6088648914970907,0.8784338608981004,-0.2018712085770712,0.3418726676439938,1.4638515674984005,0.014666666666666668,261,0.08793031344624525,0.1347382001865229,0.6935103438119886,0.9751092591116564,-0.21120701853680812,0.41632287627279385,1.4942528735632186,0.007500000000000001,293,0.11313795022653039,0.1178381122095636,0.9692645962198503,1.4776062406881487,-0.12997660655882304,0.8704485616442676,1.3310580204778157,0.0075,0.5116472485180706,0.02410427419770488,0.11817484441496547,-0.2937036762467316,0,True,False,147
exp-07e3690a17f258a6,time_series_momentum_only,tsmom_vol_scaled,1,equal_weight,4,10.0,0.69423507558125,1126,0.07408282504164121,0.12330210981365931,0.6419719805678321,0.9126526803320988,-0.24977610279820928,0.2965969290564667,2.505328596802842,0.05425,521,0.0712478456998702,0.12265110906246514,0.6229233639105879,0.8938241511885151,-0.24977610279820928,0.28524684668264827,2.6199616122840688,0.02625,261,0.056040871580382845,0.14219999991966215,0.4556650243122593,0.5988709984622139,-0.24592944622836888,0.22787377615750642,2.3409961685823752,0.01175,293,0.10926365617529621,0.11720297592112697,0.9438719428259059,1.493152736974779,-0.17941819607475462,0.6089887122138464,2.8839590443686007,0.01625,0.4713068201399243,0.022396692532684375,0.13024982451839168,-0.316884831287245,0,True,False,148
exp-c62687219ec0c0b9,trend_confirmation,trend_clarity_momentum+moving_average_distance,8,equal_weight,6,10.0,0.6932600879286824,1126,0.08984677880514336,0.12623680019719544,0.7454014235973376,1.0851519880933647,-0.23563376141522263,0.38129841099815753,1.3084665482534046,0.028333333333333335,521,0.07269356829518592,0.12828022799700528,0.6115970760189756,0.8866480389249625,-0.22254129071176598,0.3266520476388274,1.2975047984644914,0.013000000000000003,261,0.09142086399225158,0.13802039724670748,0.7036394789447445,0.9856586756969945,-0.23563376141522263,0.3879786302403163,1.2950191570881224,0.006500000000000001,293,0.12617655978990583,0.12075266771539846,1.0453509135708616,1.6180460855922487,-0.1270709799785057,0.9929612552862097,1.242320819112628,0.007,0.544355326823236,0.028540001159430933,0.11494586492373644,-0.2290956943347244,0,True,False,149
exp-2ed44995e1df98b2,xsmom_only,xsmom_global,1,score_weighted,2,10.0,0.6929997688370766,1126,0.08704732042187246,0.16558640156961826,0.5877248845375656,0.8427247970472294,-0.3253510488745004,0.26754891592634683,3.3261385885971655,0.07202369328385401,521,0.09572247127249134,0.17159676620038583,0.6194465471680304,0.8855518213439331,-0.3253510488745004,0.29421288667618506,3.8633667385561594,0.038707962899764595,261,0.01599825898976004,0.17507355569696312,0.17922753305557074,0.23848995043359847,-0.2917430604377348,0.054836810739409055,3.4212850154854397,0.01717221902003269,293,0.15496526837118618,0.1604079621189158,0.9789907512110612,1.5540669333067478,-0.2054811523806379,0.7541580654761223,2.8650600373069945,0.01614351136405672,0.5047594552701896,0.03653071758902836,0.16470170460162703,-0.14032304416871114,0,True,False,150
exp-11d2482d6aa190b4,trend_clarity_only,trend_clarity_momentum,8,score_inverse_volatility,6,10.0,0.6914447123855559,1126,0.07624922638024145,0.12302373793027076,0.6595738557690148,0.9366379070338781,-0.2474666030883078,0.3081192590380857,1.9505487106302124,0.0422368816955696,521,0.06704154739408841,0.12381622581417805,0.5865794338925234,0.8290564724546127,-0.1598278008639027,0.41946111397213015,2.095621139037735,0.020996511796897308,261,0.055373671246818024,0.13904712337963918,0.4579668522067494,0.612487475049955,-0.24746660308830792,0.22376219884126364,2.219890080714818,0.01114214059743399,293,0.12636832873797332,0.11715747752186224,1.0751802107185555,1.6881878641211743,-0.11474972055989863,1.101251733959647,1.7921772138716439,0.010098229301238302,0.43671915279869644,0.028548850823185156,0.13791280884006563,-0.284871669757276,0,True,False,151
exp-f4a513c803eba67c,trend_confirmation,trend_clarity_momentum+moving_average_distance,8,score_weighted,6,10.0,0.6912851125207052,1126,0.08784421751245852,0.13290313070113383,0.700844139405833,1.0019553793431604,-0.25057222837240356,0.350574435495315,1.7866789370593155,0.038688470829399794,521,0.07408897700442907,0.13570190274132607,0.5951470636722616,0.8510153859500391,-0.19266299319540547,0.3845521953937748,1.7846415787078571,0.017880735817438338,261,0.07064953886121961,0.14516790934876975,0.5438461887208149,0.729224862586978,-0.2505722283724038,0.2819527899006402,2.004082065706071,0.010058950368255472,293,0.13619976000854006,0.1257603995022882,1.0791707614251391,1.6925336227067027,-0.1128690081235193,1.2067064491209891,1.6061365432041728,0.009049961676131205,0.5061781160322474,0.03218499880696004,0.13146839598946672,-0.20755036103566746,0,True,False,152
exp-fa66d1b01651a9f1,all_five_v4,xsmom_global+multi_mom_invvol+tsmom_vol_scaled+trend_clarity_momentum+moving_average_distance,1,inverse_volatility,2,10.0,0.6912202604947555,1126,0.10417686366676371,0.1592826880760441,0.7028051597466869,1.0176958140681145,-0.29611029386567245,0.3518177713673896,3.726847521862595,0.08070058287725543,521,0.08635270067326006,0.16275739012655083,0.5909667447625132,0.8486843920211212,-0.21533584144792328,0.4010140629289693,3.6581561219097165,0.036651910375287734,261,0.044049288746000226,0.16876768270935652,0.3411640928476256,0.4505505338098807,-0.29611029386567234,0.14875973466151357,4.676091099122774,0.023470380324443155,293,0.19213596809726052,0.15319005473992883,1.2249884856894144,2.0448860577512376,-0.14329742897921938,1.340819367562579,3.1877121524048424,0.017961531935665746,0.435008491068433,0.059556320861765114,0.17135081812841962,-0.04952411880779748,0,True,False,153
exp-6a9a31ee5f4d5366,multi_momentum_only,multi_mom_invvol,8,inverse_volatility,6,10.0,0.6886254777365536,1126,0.08114926126923772,0.11579869212544179,0.7326236015380003,1.0377424236756398,-0.2864067959044546,0.2833356695080278,2.209666138074588,0.047847770605230495,521,0.06347482019126804,0.1100242602407838,0.614806239877054,0.8789609386108053,-0.21496706695915713,0.29527695143799865,2.2438454816627913,0.02248160569127527,261,0.07461270921855956,0.13511981037898352,0.6016771126137103,0.7868513966113815,-0.2864067959044545,0.2605130544578642,2.3553478874152454,0.011822034588757288,293,0.13464165963534902,0.1173404121731461,1.1362487661984004,1.7748454575403592,-0.10383714345813455,1.2966618220736623,2.4037364399668695,0.013544130325197938,0.4924280221881327,0.02553340675947933,0.11778886068014402,-0.30218340027326474,0,True,False,154
exp-926339d0a5163bdc,momentum_core,xsmom_global+multi_mom_invvol+tsmom_vol_scaled,8,score_inverse_volatility,4,10.0,0.6873794024030264,1126,0.07997168848666836,0.13985548988660815,0.6209220169519735,0.8799169219628736,-0.28654875607499664,0.2790857988081367,2.320057387656666,0.05023816574041166,521,0.07694303550322124,0.1417359982061009,0.5945359460603473,0.8468549628805998,-0.20718486400169522,0.3713738253707166,2.3748658545691583,0.023794329042894836,261,0.046308867811831744,0.1551974415045507,0.37060588764834235,0.4837220314243565,-0.28654875607499664,0.16160903451875955,2.551152119762552,0.0128048212165005,293,0.13148128054176,0.134370023421179,0.9871871352394016,1.5600917592856596,-0.14074926392702947,0.9341525267935015,2.420576126323715,0.013639015481016316,0.4802281439246014,0.029005144540958077,0.14412995311819934,-0.23306286947324595,0,True,False,155
exp-bca2f4e9131fa09b,trend_confirmation,trend_clarity_momentum+moving_average_distance,8,score_weighted,4,10.0,0.6864906396744958,1126,0.09300025066566686,0.14652346195350915,0.6810953155834116,0.9714146444451206,-0.25275518710734357,0.3679459627713604,1.8751215288752043,0.040603593106028464,521,0.0837579223612328,0.15278410598912415,0.6036457302190261,0.8567891611450482,-0.252755187107344,0.33137963782187857,1.7653941029938682,0.017687890916534717,261,0.06937336797116944,0.15171572730296592,0.5189265015424747,0.696484128079007,-0.24997363521959448,0.2775227391889828,1.9649611119597798,0.009862593273490433,293,0.1365824470617656,0.14038590559789207,0.9829307561576212,1.528370035229881,-0.14860750182631932,0.91908177839765,1.9870467060762758,0.011196243940006708,0.5300866037380366,0.03595774635550944,0.1400784411992991,-0.14730496410945879,0,True,False,156
exp-4d7a06959dcab05d,trend_confirmation,trend_clarity_momentum+moving_average_distance,1,inverse_volatility,2,10.0,0.6861855114335456,1126,0.09176712986676705,0.16314862055017304,0.6205956997978199,0.8940841751699677,-0.29611029386567245,0.3099086109731677,3.2299616700548492,0.06994109308618769,521,0.08767656505673505,0.16822950684465038,0.5843950193501145,0.8410515698057308,-0.21533584144792295,0.40716196833372414,3.2073325606657614,0.03213500507897811,261,0.04635310293858175,0.1712885378372644,0.35155248243464704,0.465015085166021,-0.29611029386567245,0.15653999168164476,3.7077321132125007,0.018609963106701204,293,0.1367597590377776,0.15617721552170866,0.8990949717186488,1.4514754598441495,-0.1781996762321837,0.7674523429525634,2.9424128404429304,0.01657936465864959,0.45415848679388815,0.04655471090282589,0.17155726180307068,-0.11180733925215887,0,True,False,157
exp-479b0de7db609004,moving_average_only,moving_average_distance,8,equal_weight,6,10.0,0.6860920788772815,1126,0.09455703524060777,0.12624401499374613,0.7796912388628571,1.1244908482485338,-0.24430648986784986,0.38704266633176837,1.4316163410301954,0.031000000000000003,521,0.07420429170369092,0.13161487670683045,0.610158472136186,0.8786317846083709,-0.24430648986784975,0.3037344269643819,1.3640435060780551,0.013666666666666667,261,0.10009386038898849,0.13127428706443267,0.793658405596974,1.0748699461586555,-0.2381177653725729,0.42035444198115923,1.4610472541507027,0.007333333333333334,293,0.13411046799081316,0.12105536107875456,1.1011287447120333,1.7233746148884574,-0.11159830964558037,1.201724904406958,1.4493742889647325,0.008166666666666666,0.547882844886973,0.032449441585473894,0.11400790707398155,-0.1929632902496866,0,True,False,158
exp-4456753e975a5331,all_five_v4,xsmom_global+multi_mom_invvol+tsmom_vol_scaled+trend_clarity_momentum+moving_average_distance,1,score_inverse_volatility,2,10.0,0.685024938292679,1126,0.10347692284558363,0.1621213108779793,0.6893366925736446,1.0031532380802888,-0.29214946272078535,0.3541917273504595,3.6993935981785637,0.08010609983748197,521,0.08586575077298786,0.16557928908611438,0.5809325836369482,0.8390874147450763,-0.2062249217461155,0.41636941862292276,3.6003077285339424,0.03607231397242662,261,0.04207206762464777,0.17008728005955753,0.3286031067656854,0.43538315079507306,-0.29214946272078524,0.14400871127001566,4.6481671551365356,0.023330223605589152,293,0.19224381275651825,0.15773637771458077,1.1946519485109695,1.9940079739019805,-0.15182009333061564,1.2662606677356776,3.206495658080004,0.018067369765720022,0.4384328740707665,0.05895539324078895,0.1733874532499977,-0.050029716187905644,0,True,False,159
exp-3e4faf18dca2316e,multi_momentum_only,multi_mom_invvol,4,inverse_volatility,6,10.0,0.6810206804904382,1126,0.08078811523358875,0.11361686660179944,0.7414633174214416,1.0503685191725554,-0.2455161014640449,0.32905424431162994,2.6506516851022344,0.05739680379663684,521,0.06358735057654474,0.11176710168123545,0.6079919850971458,0.8589815346164039,-0.21767933219297642,0.29211478157316967,2.7407589378291837,0.0274602962809424,261,0.07857852873619064,0.12275207494206988,0.6788144077510273,0.9003746103986575,-0.24551610146404468,0.320054482242169,2.4828329341855913,0.012461911458123835,293,0.12926101830150838,0.11832389783684134,1.0875883921209613,1.6665444957189588,-0.1191301075426422,1.0850407253702836,3.1012934982719176,0.01747459605757061,0.48195080605187157,0.026201069110027484,0.1183930553134589,-0.30565943577990906,0,True,False,160
exp-1300dd0c6293e187,trend_clarity_only,trend_clarity_momentum,1,score_weighted,4,10.0,0.6793340420564327,1126,0.0862707740634483,0.13864405863770618,0.6670194187156131,0.9494864310782225,-0.23944588021088364,0.3602934157291339,2.3160963290168546,0.05015239358601882,521,0.07827203466246369,0.1435268695473234,0.5976119900905267,0.8401242978002169,-0.23944588021088364,0.32688820786362377,2.386629614420611,0.023912192867560352,261,0.06225841602104443,0.14374344238617737,0.49295778211328595,0.6527363063658247,-0.21338956066154147,0.291759427349836,2.731551675424096,0.013710288217032482,293,0.13906535040655665,0.13745512776719368,1.016733827982084,1.6220118488421111,-0.15330492411891328,0.907116005606503,2.2237387374544415,0.012529912501425986,0.48890483821051994,0.03359913077113731,0.1410792617423819,-0.19813269198358452,0,True,False,161
exp-04aa4d3444cab2e3,xsmom_only,xsmom_global,8,score_weighted,6,10.0,0.6773696081305463,1126,0.08419351076059556,0.13268967610518054,0.676417744872618,0.9673897750950886,-0.26812656387262856,0.31400660025834304,1.8377049037432653,0.03979337926182532,521,0.07305486107758496,0.13509689717538995,0.5900631128163267,0.843164200606844,-0.20919079621355108,0.349225981256878,1.8306132538386273,0.01834133663942163,261,0.0692278368467043,0.14789806737244243,0.5276858725269759,0.7082216842277367,-0.2681265638726288,0.25819089256516337,2.2489468722087973,0.011287983339355694,293,0.13388660570618538,0.12563677075897062,1.0638318042355435,1.674713314869729,-0.11304797569632274,1.1843343932653938,1.8038603505750712,0.010164059283047998,0.5078544911827756,0.02859238300369653,0.13085995088315,-0.23442651190828748,0,True,False,162
exp-1af845254fe2307a,momentum_core,xsmom_global+multi_mom_invvol+tsmom_vol_scaled,1,score_inverse_volatility,2,10.0,0.6765147975602217,1126,0.10018027595475987,0.1580781701731107,0.6839636460490734,0.989410607486664,-0.29207399343265394,0.3429962208458635,4.286338265828996,0.09281570937160478,521,0.08269104781877323,0.1616330249857251,0.5731354610721002,0.8152890049163403,-0.1999699616670365,0.4135173459524857,4.4790552069880984,0.04487668774693845,261,0.04735972250300202,0.16750512341774138,0.36127900597735596,0.4790834236089395,-0.29207399343265406,0.16214974139394628,5.2166725488685834,0.026183683370282696,293,0.20251398925596842,0.15661746873767848,1.257033537942658,2.108229755964673,-0.15673063368955986,1.2921149139044046,3.861015662894024,0.021755338254383638,0.4264597658552406,0.05676087636033281,0.17176635777440225,-0.07167277597382321,0,True,False,163
exp-175b2cbd8afb8df8,trend_clarity_only,trend_clarity_momentum,8,score_inverse_volatility,4,10.0,0.6746706858902272,1126,0.07995038274688193,0.13863820935715107,0.6250862746672685,0.8788095623642869,-0.28367315759803435,0.28183978852229596,2.021703544493181,0.043777657521140795,521,0.07547489155345755,0.14076823573294872,0.588026160028464,0.8272462002340146,-0.21777166763504985,0.346578103447053,2.030726222297331,0.02034631465032518,261,0.04562414142455329,0.15660300848863523,0.36461720366996625,0.4759818989303766,-0.28367315759803424,0.16083348107684844,2.296263513243555,0.011525476479933999,293,0.13480484567607331,0.12977229688946895,1.0401779985378896,1.643297347450903,-0.14797300942139946,0.9110096915862157,2.112986526709366,0.01190586639088162,0.47418989005760886,0.029553824591963068,0.14423992045072212,-0.23412278233268774,0,True,False,164
exp-1d0b4e63c70b732b,momentum_core,xsmom_global+multi_mom_invvol+tsmom_vol_scaled,8,equal_weight,4,10.0,0.67427328337024,1126,0.0824744631208576,0.1395604315911937,0.6386183609983608,0.898669805471742,-0.286415038748042,0.28795437376949334,1.7779751332149198,0.0385,521,0.07711500259517923,0.14083412258780698,0.5986290736720398,0.8448237777316772,-0.2548608905521226,0.30257683879280073,1.8464491362763915,0.0185,261,0.06309454244443424,0.15854649471733728,0.46664727827179286,0.6143435355022379,-0.2864150387480421,0.2202906059689771,1.842911877394636,0.00925,293,0.12520151854829797,0.13144610816688573,0.9638488647451933,1.496075672969675,-0.13329707890780462,0.9392667834446247,1.9078498293515358,0.010750000000000001,0.5453854542709612,0.02344470570233046,0.1291924608291569,-0.24231165680307243,0,True,False,165
exp-bfee43a29ff3643c,multi_momentum_only,multi_mom_invvol,1,score_inverse_volatility,2,10.0,0.6739045762889229,1126,0.09296539460538589,0.15594386242077116,0.6486527368772427,0.9581752166335332,-0.29322048521404276,0.31704945354525194,4.280646888268334,0.09269246915750279,521,0.08127252926784023,0.156164966331633,0.5787685372340194,0.8545178415546543,-0.2135692479821908,0.3805441562196137,4.250054904472303,0.04258228086980904,261,0.09039396202285466,0.16797038418788493,0.6006782029502269,0.8177566098107599,-0.29322048521404287,0.3082798323482398,4.749098003206226,0.023836818823785102,293,0.13381905173670017,0.15835457333258637,0.8723481422654532,1.4266504698934819,-0.1633484707615932,0.8192243925687486,4.662850553321671,0.026273369463908645,0.43981186263300126,0.048186565614279885,0.16737298249576296,-0.11517557892007814,0,True,False,166
exp-ffb40c70fdb39f05,multi_momentum_only,multi_mom_invvol,1,inverse_volatility,2,10.0,0.6706288018544805,1126,0.09131505225832792,0.1539310743925047,0.6453464541912579,0.9472350307511129,-0.29611029386567245,0.30838189063346816,4.316715811823724,0.09347350007910603,521,0.08096126492551581,0.1541338942733228,0.582550923340241,0.8539157017451782,-0.22980022421982738,0.352311514056958,4.248918890671235,0.0425708988853791,261,0.0898978453536583,0.16635590843640224,0.6022609737916277,0.813543795687065,-0.29611029386567245,0.30359581283060555,4.801306030394174,0.024098862960247682,293,0.12828837086922684,0.15582975799479803,0.8525326641623066,1.3930083737352175,-0.16062641393344979,0.7986754340564365,4.756977433928059,0.026803738233479254,0.4386701999969268,0.0465095167276841,0.16571087663571377,-0.1272808441553539,0,True,False,167
exp-0acc577c2c70bb98,moving_average_only,moving_average_distance,4,score_inverse_volatility,4,10.0,0.6691106824333211,1126,0.09172703275057392,0.1419239026900915,0.6901751818554808,0.9941681713672195,-0.2471406476567637,0.37115316165217455,2.3526038569227508,0.05094292197875033,521,0.07579447517736537,0.14796885692651168,0.5683926698330197,0.8114574355299827,-0.18813535240750612,0.40287205040120555,2.330576193258938,0.02335058070553667,261,0.09043635667877714,0.14603134176792285,0.6669530944763363,0.9106422378045809,-0.24714064765676358,0.36593072623317674,2.3609747451023844,0.011850277085994659,293,0.12502654361551846,0.13660021275104856,0.9313055770656313,1.4638336806063992,-0.1505288210567456,0.8305820954273374,2.4345103599299547,0.013717529528066858,0.4981388894275904,0.03796114352885535,0.14232588066497023,-0.15793570262256582,0,True,False,168
exp-771312b9e76f3212,multi_momentum_only,multi_mom_invvol,8,inverse_volatility,4,10.0,0.6666827076848715,1126,0.08274439661999833,0.13141510059959832,0.6713840953403101,0.9650771377575721,-0.27222469260418136,0.30395624962761875,2.55309425771877,0.0552843102729103,521,0.07153721049922268,0.12890764460478044,0.6009858656617648,0.8609644548814767,-0.27222469260418136,0.2627873680924266,2.510547559498229,0.02515375535574187,261,0.06974352242965942,0.14925156770594802,0.527266198127922,0.7105376876556965,-0.2585685856430491,0.2697292954448053,2.9303387932746303,0.014708046635474585,293,0.1304303879394637,0.13054558727250948,1.0050958639884886,1.5916389795739891,-0.14495344258605625,0.8998088324948167,2.7371004458978834,0.015422508281693843,0.5270713908076488,0.024754435409720124,0.12493154631487148,-0.25774662871535087,0,True,False,169
exp-716204c51e77cb77,trend_confirmation,trend_clarity_momentum+moving_average_distance,4,score_weighted,4,10.0,0.6658845558833947,1126,0.08889496422139964,0.1462141456856601,0.6564758623907119,0.9342953555091416,-0.26337308113560287,0.33752486715083196,2.000664305713128,0.0433220770814035,521,0.07947056758987303,0.1506365035857015,0.5836929485662152,0.8302157564944054,-0.24172348669126942,0.32876642926871763,1.9083622751642904,0.01912032202616529,261,0.05798348995400082,0.15414562639316337,0.4438707053399281,0.5850076055469048,-0.263373081135603,0.220157237421492,2.0828710594178284,0.010454410509770253,293,0.13785326930251007,0.14044441093926854,0.9904775617956384,1.5627869670908745,-0.13587978675964696,1.0145237388865935,2.101074509850983,0.011838746757429578,0.5251205943028432,0.03274542013790412,0.14084142637186003,-0.17356140561737546,0,True,False,170
exp-794ff571642f4e9e,momentum_core,xsmom_global+multi_mom_invvol+tsmom_vol_scaled,4,equal_weight,6,10.0,0.6644584893376693,1126,0.08343997667615999,0.11832748865040692,0.7371196058696708,1.0661974840140185,-0.265408620066253,0.31438306960539253,1.7010065127294258,0.036833333333333336,521,0.0676506852688592,0.12129447198956826,0.600735346837652,0.8619512269790266,-0.265408620066253,0.2548925700000694,1.7133717210492645,0.01716666666666667,261,0.08144808832556594,0.12441933302834474,0.692224506868888,0.963143334826009,-0.2067871640435256,0.39387400423182134,1.8595146871008943,0.009333333333333334,293,0.12956670648127955,0.11787183137723826,1.0936094809981003,1.6799096806354792,-0.10989362456199536,1.1790193197985368,1.8339021615472126,0.010333333333333333,0.5004813663867413,0.026948193853357567,0.11820254341658774,-0.28095149694363314,0,True,False,171
exp-378a14e9670c2760,trend_clarity_only,trend_clarity_momentum,1,equal_weight,2,10.0,0.6622325567643471,1126,0.08207380082249993,0.16278427000071893,0.566904060672943,0.8013362964972671,-0.29559262389189256,0.277658487352908,2.7015985790408528,0.0585,521,0.08617702661352422,0.1662727141614363,0.5812479216690015,0.8152373808971911,-0.26602894028004664,0.32393854038138226,2.944337811900192,0.029500000000000002,261,0.016147070384449513,0.1750061675390682,0.1803713840936756,0.23492437909670663,-0.29559262389189245,0.054626093749737835,3.2873563218390807,0.0165,293,0.15243272160044263,0.1594379753065992,0.9701223494096988,1.5550208941728947,-0.18310995434640687,0.8324655103789217,2.218430034129693,0.0125,0.5051219250180838,0.0314508800395779,0.1618155121916116,-0.17394889559507806,0,True,False,172
exp-35d7f9eb9c8e4a5f,all_five_v4,xsmom_global+multi_mom_invvol+tsmom_vol_scaled+trend_clarity_momentum+moving_average_distance,8,score_weighted,4,10.0,0.6616942606203707,1126,0.08871375877125587,0.14746813711113904,0.6510879107073229,0.9253740228668952,-0.28509119251097614,0.3111767781736728,1.9876480950337472,0.043040226057846145,521,0.07926333890712423,0.1513149460152875,0.5805119006794118,0.8245166332538497,-0.2440904001952201,0.3247294397638355,1.866043722202447,0.018696322678220672,261,0.059798036907769525,0.15801926784960071,0.44791856519034545,0.58999095395325,-0.28509119251097603,0.20975055869348647,2.1419830380291995,0.01075110717164656,293,0.13692449510912041,0.14080527720760003,0.982485769680954,1.5517073298669368,-0.13274746476880261,1.0314659895583893,2.0828273858808193,0.011735931231982308,0.527623116375397,0.03247270357455308,0.141601345641981,-0.17242754237033037,0,True,False,173
exp-79f94c143979840b,trend_clarity_only,trend_clarity_momentum,1,equal_weight,4,10.0,0.6605837420786802,1126,0.08503755732804708,0.1323326641310654,0.6836864181028415,0.9746613867056739,-0.2606182741470172,0.3262916140718382,1.997335701598579,0.043250000000000004,521,0.07386826231114552,0.13688441591832315,0.5897250671134361,0.832918593803021,-0.2606182741470172,0.2834346998609765,2.0959692898272553,0.021,261,0.07666744453670815,0.1354827498791959,0.6138792761108115,0.8230274004394008,-0.18842048873461836,0.40689547645049756,2.2911877394636013,0.0115,293,0.1287579839766304,0.13302303368586788,0.9777643526377349,1.5207105691007794,-0.1643232546281912,0.7835652006039368,1.9078498293515358,0.010750000000000001,0.5098317041222158,0.029074659537402507,0.13003199754211914,-0.23037905086010224,0,True,False,174
exp-eddf79d6cbddaf46,multi_momentum_only,multi_mom_invvol,1,score_weighted,6,10.0,0.6563182167452947,1126,0.08691417901775811,0.12703450107538344,0.7204105967060969,1.042033553222312,-0.26661120295410967,0.32599597486801096,3.14514574015233,0.06810450198868313,521,0.06620307359804656,0.1229244520854925,0.583505986344334,0.8296071562854592,-0.22730753210511856,0.29124892160384236,3.2055958639867805,0.03211760471417524,261,0.09491792105982655,0.1433176198832822,0.7056363460125271,0.969126136404257,-0.2666112029541098,0.3560162514107264,3.424334816290109,0.017187526674071505,293,0.13374194131555495,0.12999440689088906,1.031373699409946,1.6440894028638577,-0.11051495879409179,1.2101704852891362,3.336407069019428,0.018799370600436394,0.5107032478653962,0.03001265450436253,0.12442123117297549,-0.23238552068975846,0,True,False,175
exp-f84b5ea1e225f85c,momentum_core,xsmom_global+multi_mom_invvol+tsmom_vol_scaled,1,inverse_volatility,2,10.0,0.6528290818711205,1126,0.10140851199440637,0.15515587440441872,0.7011939193771761,1.006130414246074,-0.29611029386567245,0.342468715526686,4.263342019438593,0.09231775219015106,521,0.07925179034898244,0.15868569150066245,0.5608195610499561,0.788680258125988,-0.21533584144792273,0.36803808328465776,4.450135908192646,0.04458693861862247,261,0.05071317520379237,0.1666844227964985,0.3815438459069006,0.5036736574973228,-0.29611029386567234,0.17126447899443148,5.184747236971209,0.026023442862490104,293,0.21107955255964428,0.15134722743717766,1.342608557560827,2.2590128325940855,-0.14329742897921915,1.47301702524094,3.8525026514334515,0.021707370709038484,0.4304977970299318,0.056949207522005885,0.16834608935990233,-0.06912152025145503,0,True,False,176
exp-9c88259405d04bb9,moving_average_only,moving_average_distance,1,equal_weight,4,10.0,0.6516569350714393,1126,0.09419563452044155,0.1419912357435764,0.7057522092284834,1.021373651327275,-0.3480433778369443,0.27064337527654814,1.8010657193605684,0.039,521,0.0816102311339153,0.15188290214634426,0.5930362024769026,0.853164210716679,-0.3480433778369444,0.23448293037814688,1.7715930902111325,0.017750000000000002,261,0.1054060348339052,0.1411160017355498,0.7816983315728641,1.0924436562152622,-0.22306941971511696,0.47252570508552794,1.6436781609195403,0.00825,293,0.1153927767763463,0.13415811210947814,0.8816780171841267,1.3533542771290572,-0.14131002340337917,0.8165930059111921,1.9522184300341299,0.011,0.5779626198270938,0.030606189302353433,0.1239960750144336,-0.16307020196813396,0,True,False,177
