decision_at,family,breadth,market_cap_floor,candidate,cik10,company_name,sector,score,market_cap,intended_weight
2023-04-01 00:00:00+00:00,earnings_yield,20,100000000,earnings_yield__top20__floor100m,0001528129,"VITAL ENERGY, INC.",energy,0.975,780975251.1,0.05
2023-04-01 00:00:00+00:00,earnings_yield,20,100000000,earnings_yield__top20__floor100m,0001007587,KVH INDUSTRIES INC DE,technology,0.974293059125964,217962234.6718979,0.05
2023-04-01 00:00:00+00:00,earnings_yield,20,100000000,earnings_yield__top20__floor100m,0001760717,SCIPLAY CORP,technology,0.9691516709511568,401952000.0,0.05
2023-04-01 00:00:00+00:00,earnings_yield,20,100000000,earnings_yield__top20__floor100m,0001803696,ADEIA INC.,technology,0.9640102827763496,932338765.0521078,0.05
2023-04-01 00:00:00+00:00,earnings_yield,20,100000000,earnings_yield__top20__floor100m,0001559865,"EVERTEC, INC.",technology,0.9588688946015425,2193273450.0,0.05
2023-04-01 00:00:00+00:00,earnings_yield,20,100000000,earnings_yield__top20__floor100m,0000101984,UNIVERSAL ELECTRONICS INC,technology,0.9537275064267352,129608085.06830406,0.05
2023-04-01 00:00:00+00:00,earnings_yield,20,100000000,earnings_yield__top20__floor100m,0001705873,BERRY CORP (BRY),energy,0.95,594774898.55,0.05
2023-04-01 00:00:00+00:00,earnings_yield,20,100000000,earnings_yield__top20__floor100m,0001047127,"AMKOR TECHNOLOGY, INC.",technology,0.948586118251928,6382294788.122192,0.05
2023-04-01 00:00:00+00:00,earnings_yield,20,100000000,earnings_yield__top20__floor100m,0000103730,VISHAY INTERTECHNOLOGY INC,technology,0.9434447300771208,3232104059.9155426,0.05
2023-04-01 00:00:00+00:00,earnings_yield,20,100000000,earnings_yield__top20__floor100m,0000882835,ROPER TECHNOLOGIES INC,technology,0.9383033419023136,46820349119.133,0.05
2023-04-01 00:00:00+00:00,earnings_yield,20,100000000,earnings_yield__top20__floor100m,0000918965,"SCANSOURCE, INC.",technology,0.9280205655526992,771632827.2979889,0.05
2023-04-01 00:00:00+00:00,earnings_yield,20,100000000,earnings_yield__top20__floor100m,0000928022,CALLON PETROLEUM CO,energy,0.925,2060745684.8,0.05
2023-04-01 00:00:00+00:00,earnings_yield,20,100000000,earnings_yield__top20__floor100m,0001116942,TTM TECHNOLOGIES INC,technology,0.922879177377892,1383869535.5701923,0.05
2023-04-01 00:00:00+00:00,earnings_yield,20,100000000,earnings_yield__top20__floor100m,0001652535,"ICHOR HOLDINGS, LTD.",technology,0.9125964010282775,949627612.0041276,0.05
2023-04-01 00:00:00+00:00,earnings_yield,20,100000000,earnings_yield__top20__floor100m,0001615063,"INSPIRED ENTERTAINMENT, INC.",technology,0.9074550128534704,335686607.5887937,0.05
2023-04-01 00:00:00+00:00,earnings_yield,20,100000000,earnings_yield__top20__floor100m,0000866374,FLEX LTD.,technology,0.9023136246786632,7821683800.087601,0.05
2023-04-01 00:00:00+00:00,earnings_yield,20,100000000,earnings_yield__top20__floor100m,0001104485,"NORTHERN OIL & GAS, INC.",energy,0.8999999999999999,2588047024.479212,0.05
2023-04-01 00:00:00+00:00,earnings_yield,30,100000000,earnings_yield__top30__floor100m,0001770561,CORONADO GLOBAL RESOURCES INC.,energy,1.0,177704085.7872548,0.03333333333333333
2023-04-01 00:00:00+00:00,earnings_yield,30,100000000,earnings_yield__top30__floor100m,0000319201,KLA CORP,technology,0.9845758354755784,5527696714.231598,0.03333333333333333
2023-04-01 00:00:00+00:00,earnings_yield,30,100000000,earnings_yield__top30__floor100m,0001730168,BROADCOM INC.,technology,0.9794344473007712,26747320460.33899,0.03333333333333333
2023-04-01 00:00:00+00:00,earnings_yield,30,100000000,earnings_yield__top30__floor100m,0001528129,"VITAL ENERGY, INC.",energy,0.975,780975251.1,0.03333333333333333
2023-04-01 00:00:00+00:00,earnings_yield,30,100000000,earnings_yield__top30__floor100m,0001007587,KVH INDUSTRIES INC DE,technology,0.974293059125964,217962234.6718979,0.03333333333333333
2023-04-01 00:00:00+00:00,earnings_yield,30,100000000,earnings_yield__top30__floor100m,0001760717,SCIPLAY CORP,technology,0.9691516709511568,401952000.0,0.03333333333333333
2023-04-01 00:00:00+00:00,earnings_yield,30,100000000,earnings_yield__top30__floor100m,0001803696,ADEIA INC.,technology,0.9640102827763496,932338765.0521078,0.03333333333333333
2023-04-01 00:00:00+00:00,earnings_yield,30,100000000,earnings_yield__top30__floor100m,0001559865,"EVERTEC, INC.",technology,0.9588688946015425,2193273450.0,0.03333333333333333
2023-04-01 00:00:00+00:00,earnings_yield,30,100000000,earnings_yield__top30__floor100m,0000101984,UNIVERSAL ELECTRONICS INC,technology,0.9537275064267352,129608085.06830406,0.03333333333333333
2023-04-01 00:00:00+00:00,earnings_yield,30,100000000,earnings_yield__top30__floor100m,0001705873,BERRY CORP (BRY),energy,0.95,594774898.55,0.03333333333333333
2023-04-01 00:00:00+00:00,earnings_yield,30,100000000,earnings_yield__top30__floor100m,0001047127,"AMKOR TECHNOLOGY, INC.",technology,0.948586118251928,6382294788.122192,0.03333333333333333
2023-04-01 00:00:00+00:00,earnings_yield,30,100000000,earnings_yield__top30__floor100m,0000103730,VISHAY INTERTECHNOLOGY INC,technology,0.9434447300771208,3232104059.9155426,0.03333333333333333
2023-04-01 00:00:00+00:00,earnings_yield,30,100000000,earnings_yield__top30__floor100m,0000882835,ROPER TECHNOLOGIES INC,technology,0.9383033419023136,46820349119.133,0.03333333333333333
2023-04-01 00:00:00+00:00,earnings_yield,30,100000000,earnings_yield__top30__floor100m,0000918965,"SCANSOURCE, INC.",technology,0.9280205655526992,771632827.2979889,0.03333333333333333
2023-04-01 00:00:00+00:00,earnings_yield,30,100000000,earnings_yield__top30__floor100m,0000928022,CALLON PETROLEUM CO,energy,0.925,2060745684.8,0.03333333333333333
2023-04-01 00:00:00+00:00,earnings_yield,30,100000000,earnings_yield__top30__floor100m,0001116942,TTM TECHNOLOGIES INC,technology,0.922879177377892,1383869535.5701923,0.03333333333333333
2023-04-01 00:00:00+00:00,earnings_yield,30,100000000,earnings_yield__top30__floor100m,0001652535,"ICHOR HOLDINGS, LTD.",technology,0.9125964010282775,949627612.0041276,0.03333333333333333
2023-04-01 00:00:00+00:00,earnings_yield,30,100000000,earnings_yield__top30__floor100m,0001615063,"INSPIRED ENTERTAINMENT, INC.",technology,0.9074550128534704,335686607.5887937,0.03333333333333333
2023-04-01 00:00:00+00:00,earnings_yield,30,100000000,earnings_yield__top30__floor100m,0000866374,FLEX LTD.,technology,0.9023136246786632,7821683800.087601,0.03333333333333333
2023-04-01 00:00:00+00:00,earnings_yield,30,100000000,earnings_yield__top30__floor100m,0001104485,"NORTHERN OIL & GAS, INC.",energy,0.8999999999999999,2588047024.479212,0.03333333333333333
2023-04-01 00:00:00+00:00,earnings_yield,30,100000000,earnings_yield__top30__floor100m,0001314727,SONOS INC,technology,0.8971722365038561,2498565551.714596,0.03333333333333333
2023-04-01 00:00:00+00:00,earnings_yield,30,100000000,earnings_yield__top30__floor100m,0000810136,PHOTRONICS INC,technology,0.8920308483290489,1035828929.553566,0.03333333333333333
2023-04-01 00:00:00+00:00,earnings_yield,30,100000000,earnings_yield__top30__floor100m,0001596532,"ARISTA NETWORKS, INC.",technology,0.8868894601542416,12857882336.312223,0.03333333333333333
2023-04-01 00:00:00+00:00,earnings_yield,30,100000000,earnings_yield__top30__floor100m,0001022408,EPLUS INC,technology,0.8817480719794344,1319573297.6751022,0.03333333333333333
2023-04-01 00:00:00+00:00,earnings_yield,30,100000000,earnings_yield__top30__floor100m,0001078075,NETSCOUT SYSTEMS INC,technology,0.8766066838046271,2033068492.7300491,0.03333333333333333
2023-04-01 00:00:00+00:00,earnings_yield,30,100000000,earnings_yield__top30__floor100m,0001384195,"RING ENERGY, INC.",energy,0.875,343192215.2935052,0.03333333333333333
2023-04-01 00:00:00+00:00,earnings_yield,30,100000000,earnings_yield__top30__floor100m,0000897723,SANMINA CORP,technology,0.8714652956298201,3559234147.2914047,0.03333333333333333
2023-04-01 00:00:00+00:00,earnings_yield,30,100000000,earnings_yield__top30__floor100m,0001002638,OPEN TEXT CORP,technology,0.8663239074550129,10426353031.103016,0.03333333333333333
2023-04-01 00:00:00+00:00,earnings_yield,30,100000000,earnings_yield__top30__floor100m,0000863436,BENCHMARK ELECTRONICS INC,technology,0.8611825192802056,833675637.9440403,0.03333333333333333
2023-04-01 00:00:00+00:00,earnings_yield,30,100000000,earnings_yield__top30__floor100m,0001500435,"GOPRO, INC.",technology,0.8560411311053984,783769602.6921272,0.03333333333333333
2023-04-01 00:00:00+00:00,earnings_yield,10,250000000,earnings_yield__top10__floor250m,0000319201,KLA CORP,technology,0.9845758354755784,5527696714.231598,0.1
2023-04-01 00:00:00+00:00,earnings_yield,10,250000000,earnings_yield__top10__floor250m,0001730168,BROADCOM INC.,technology,0.9794344473007712,26747320460.33899,0.1
2023-04-01 00:00:00+00:00,earnings_yield,10,250000000,earnings_yield__top10__floor250m,0001528129,"VITAL ENERGY, INC.",energy,0.975,780975251.1,0.1
2023-04-01 00:00:00+00:00,earnings_yield,10,250000000,earnings_yield__top10__floor250m,0001760717,SCIPLAY CORP,technology,0.9691516709511568,401952000.0,0.1
2023-04-01 00:00:00+00:00,earnings_yield,10,250000000,earnings_yield__top10__floor250m,0001803696,ADEIA INC.,technology,0.9640102827763496,932338765.0521078,0.1
2023-04-01 00:00:00+00:00,earnings_yield,10,250000000,earnings_yield__top10__floor250m,0001559865,"EVERTEC, INC.",technology,0.9588688946015425,2193273450.0,0.1
2023-04-01 00:00:00+00:00,earnings_yield,10,250000000,earnings_yield__top10__floor250m,0001705873,BERRY CORP (BRY),energy,0.95,594774898.55,0.1
2023-04-01 00:00:00+00:00,earnings_yield,10,250000000,earnings_yield__top10__floor250m,0001047127,"AMKOR TECHNOLOGY, INC.",technology,0.948586118251928,6382294788.122192,0.1
2023-04-01 00:00:00+00:00,earnings_yield,10,250000000,earnings_yield__top10__floor250m,0000103730,VISHAY INTERTECHNOLOGY INC,technology,0.9434447300771208,3232104059.9155426,0.1
2023-04-01 00:00:00+00:00,earnings_yield,10,250000000,earnings_yield__top10__floor250m,0000882835,ROPER TECHNOLOGIES INC,technology,0.9383033419023136,46820349119.133,0.1
2023-04-01 00:00:00+00:00,earnings_yield,20,250000000,earnings_yield__top20__floor250m,0000319201,KLA CORP,technology,0.9845758354755784,5527696714.231598,0.05
2023-04-01 00:00:00+00:00,earnings_yield,20,250000000,earnings_yield__top20__floor250m,0001730168,BROADCOM INC.,technology,0.9794344473007712,26747320460.33899,0.05
2023-04-01 00:00:00+00:00,earnings_yield,20,250000000,earnings_yield__top20__floor250m,0001528129,"VITAL ENERGY, INC.",energy,0.975,780975251.1,0.05
2023-04-01 00:00:00+00:00,earnings_yield,20,250000000,earnings_yield__top20__floor250m,0001760717,SCIPLAY CORP,technology,0.9691516709511568,401952000.0,0.05
2023-04-01 00:00:00+00:00,earnings_yield,20,250000000,earnings_yield__top20__floor250m,0001803696,ADEIA INC.,technology,0.9640102827763496,932338765.0521078,0.05
2023-04-01 00:00:00+00:00,earnings_yield,20,250000000,earnings_yield__top20__floor250m,0001559865,"EVERTEC, INC.",technology,0.9588688946015425,2193273450.0,0.05
2023-04-01 00:00:00+00:00,earnings_yield,20,250000000,earnings_yield__top20__floor250m,0001705873,BERRY CORP (BRY),energy,0.95,594774898.55,0.05
2023-04-01 00:00:00+00:00,earnings_yield,20,250000000,earnings_yield__top20__floor250m,0001047127,"AMKOR TECHNOLOGY, INC.",technology,0.948586118251928,6382294788.122192,0.05
2023-04-01 00:00:00+00:00,earnings_yield,20,250000000,earnings_yield__top20__floor250m,0000103730,VISHAY INTERTECHNOLOGY INC,technology,0.9434447300771208,3232104059.9155426,0.05
2023-04-01 00:00:00+00:00,earnings_yield,20,250000000,earnings_yield__top20__floor250m,0000882835,ROPER TECHNOLOGIES INC,technology,0.9383033419023136,46820349119.133,0.05
2023-04-01 00:00:00+00:00,earnings_yield,20,250000000,earnings_yield__top20__floor250m,0000918965,"SCANSOURCE, INC.",technology,0.9280205655526992,771632827.2979889,0.05
2023-04-01 00:00:00+00:00,earnings_yield,20,250000000,earnings_yield__top20__floor250m,0000928022,CALLON PETROLEUM CO,energy,0.925,2060745684.8,0.05
2023-04-01 00:00:00+00:00,earnings_yield,20,250000000,earnings_yield__top20__floor250m,0001116942,TTM TECHNOLOGIES INC,technology,0.922879177377892,1383869535.5701923,0.05
2023-04-01 00:00:00+00:00,earnings_yield,20,250000000,earnings_yield__top20__floor250m,0001652535,"ICHOR HOLDINGS, LTD.",technology,0.9125964010282775,949627612.0041276,0.05
2023-04-01 00:00:00+00:00,earnings_yield,20,250000000,earnings_yield__top20__floor250m,0001615063,"INSPIRED ENTERTAINMENT, INC.",technology,0.9074550128534704,335686607.5887937,0.05
2023-04-01 00:00:00+00:00,earnings_yield,20,250000000,earnings_yield__top20__floor250m,0000866374,FLEX LTD.,technology,0.9023136246786632,7821683800.087601,0.05
2023-04-01 00:00:00+00:00,earnings_yield,20,250000000,earnings_yield__top20__floor250m,0001104485,"NORTHERN OIL & GAS, INC.",energy,0.8999999999999999,2588047024.479212,0.05
2023-04-01 00:00:00+00:00,earnings_yield,20,250000000,earnings_yield__top20__floor250m,0001314727,SONOS INC,technology,0.8971722365038561,2498565551.714596,0.05
2023-04-01 00:00:00+00:00,earnings_yield,20,250000000,earnings_yield__top20__floor250m,0000810136,PHOTRONICS INC,technology,0.8920308483290489,1035828929.553566,0.05
2023-04-01 00:00:00+00:00,earnings_yield,20,250000000,earnings_yield__top20__floor250m,0001596532,"ARISTA NETWORKS, INC.",technology,0.8868894601542416,12857882336.312223,0.05
2023-04-01 00:00:00+00:00,earnings_yield,30,250000000,earnings_yield__top30__floor250m,0000319201,KLA CORP,technology,0.9845758354755784,5527696714.231598,0.03333333333333333
2023-04-01 00:00:00+00:00,earnings_yield,30,250000000,earnings_yield__top30__floor250m,0001730168,BROADCOM INC.,technology,0.9794344473007712,26747320460.33899,0.03333333333333333
2023-04-01 00:00:00+00:00,earnings_yield,30,250000000,earnings_yield__top30__floor250m,0001528129,"VITAL ENERGY, INC.",energy,0.975,780975251.1,0.03333333333333333
2023-04-01 00:00:00+00:00,earnings_yield,30,250000000,earnings_yield__top30__floor250m,0001760717,SCIPLAY CORP,technology,0.9691516709511568,401952000.0,0.03333333333333333
2023-04-01 00:00:00+00:00,earnings_yield,30,250000000,earnings_yield__top30__floor250m,0001803696,ADEIA INC.,technology,0.9640102827763496,932338765.0521078,0.03333333333333333
2023-04-01 00:00:00+00:00,earnings_yield,30,250000000,earnings_yield__top30__floor250m,0001559865,"EVERTEC, INC.",technology,0.9588688946015425,2193273450.0,0.03333333333333333
2023-04-01 00:00:00+00:00,earnings_yield,30,250000000,earnings_yield__top30__floor250m,0001705873,BERRY CORP (BRY),energy,0.95,594774898.55,0.03333333333333333
2023-04-01 00:00:00+00:00,earnings_yield,30,250000000,earnings_yield__top30__floor250m,0001047127,"AMKOR TECHNOLOGY, INC.",technology,0.948586118251928,6382294788.122192,0.03333333333333333
2023-04-01 00:00:00+00:00,earnings_yield,30,250000000,earnings_yield__top30__floor250m,0000103730,VISHAY INTERTECHNOLOGY INC,technology,0.9434447300771208,3232104059.9155426,0.03333333333333333
2023-04-01 00:00:00+00:00,earnings_yield,30,250000000,earnings_yield__top30__floor250m,0000882835,ROPER TECHNOLOGIES INC,technology,0.9383033419023136,46820349119.133,0.03333333333333333
2023-04-01 00:00:00+00:00,earnings_yield,30,250000000,earnings_yield__top30__floor250m,0000918965,"SCANSOURCE, INC.",technology,0.9280205655526992,771632827.2979889,0.03333333333333333
2023-04-01 00:00:00+00:00,earnings_yield,30,250000000,earnings_yield__top30__floor250m,0000928022,CALLON PETROLEUM CO,energy,0.925,2060745684.8,0.03333333333333333
2023-04-01 00:00:00+00:00,earnings_yield,30,250000000,earnings_yield__top30__floor250m,0001116942,TTM TECHNOLOGIES INC,technology,0.922879177377892,1383869535.5701923,0.03333333333333333
2023-04-01 00:00:00+00:00,earnings_yield,30,250000000,earnings_yield__top30__floor250m,0001652535,"ICHOR HOLDINGS, LTD.",technology,0.9125964010282775,949627612.0041276,0.03333333333333333
2023-04-01 00:00:00+00:00,earnings_yield,30,250000000,earnings_yield__top30__floor250m,0001615063,"INSPIRED ENTERTAINMENT, INC.",technology,0.9074550128534704,335686607.5887937,0.03333333333333333
2023-04-01 00:00:00+00:00,earnings_yield,30,250000000,earnings_yield__top30__floor250m,0000866374,FLEX LTD.,technology,0.9023136246786632,7821683800.087601,0.03333333333333333
2023-04-01 00:00:00+00:00,earnings_yield,30,250000000,earnings_yield__top30__floor250m,0001104485,"NORTHERN OIL & GAS, INC.",energy,0.8999999999999999,2588047024.479212,0.03333333333333333
2023-04-01 00:00:00+00:00,earnings_yield,30,250000000,earnings_yield__top30__floor250m,0001314727,SONOS INC,technology,0.8971722365038561,2498565551.714596,0.03333333333333333
2023-04-01 00:00:00+00:00,earnings_yield,30,250000000,earnings_yield__top30__floor250m,0000810136,PHOTRONICS INC,technology,0.8920308483290489,1035828929.553566,0.03333333333333333
2023-04-01 00:00:00+00:00,earnings_yield,30,250000000,earnings_yield__top30__floor250m,0001596532,"ARISTA NETWORKS, INC.",technology,0.8868894601542416,12857882336.312223,0.03333333333333333
2023-04-01 00:00:00+00:00,earnings_yield,30,250000000,earnings_yield__top30__floor250m,0001022408,EPLUS INC,technology,0.8817480719794344,1319573297.6751022,0.03333333333333333
2023-04-01 00:00:00+00:00,earnings_yield,30,250000000,earnings_yield__top30__floor250m,0001078075,NETSCOUT SYSTEMS INC,technology,0.8766066838046271,2033068492.7300491,0.03333333333333333
2023-04-01 00:00:00+00:00,earnings_yield,30,250000000,earnings_yield__top30__floor250m,0001384195,"RING ENERGY, INC.",energy,0.875,343192215.2935052,0.03333333333333333
2023-04-01 00:00:00+00:00,earnings_yield,30,250000000,earnings_yield__top30__floor250m,0000897723,SANMINA CORP,technology,0.8714652956298201,3559234147.2914047,0.03333333333333333
2023-04-01 00:00:00+00:00,earnings_yield,30,250000000,earnings_yield__top30__floor250m,0001002638,OPEN TEXT CORP,technology,0.8663239074550129,10426353031.103016,0.03333333333333333
2023-04-01 00:00:00+00:00,earnings_yield,30,250000000,earnings_yield__top30__floor250m,0000863436,BENCHMARK ELECTRONICS INC,technology,0.8611825192802056,833675637.9440403,0.03333333333333333
2023-04-01 00:00:00+00:00,earnings_yield,30,250000000,earnings_yield__top30__floor250m,0001500435,"GOPRO, INC.",technology,0.8560411311053984,783769602.6921272,0.03333333333333333
2023-04-01 00:00:00+00:00,earnings_yield,30,250000000,earnings_yield__top30__floor250m,0000029002,DIODES INC /DEL/,technology,0.8508997429305913,4219350377.850167,0.03333333333333333
2023-04-01 00:00:00+00:00,earnings_yield,30,250000000,earnings_yield__top30__floor250m,0001534504,PBF ENERGY INC.,energy,0.8500000000000001,5294844469.732208,0.03333333333333333
2023-04-01 00:00:00+00:00,earnings_yield,30,250000000,earnings_yield__top30__floor250m,0000820313,AMPHENOL CORP /DE/,technology,0.8457583547557841,24295540804.957794,0.03333333333333333
2023-04-01 00:00:00+00:00,earnings_yield,10,500000000,earnings_yield__top10__floor500m,0000319201,KLA CORP,technology,0.9845758354755784,5527696714.231598,0.1
2023-04-01 00:00:00+00:00,earnings_yield,10,500000000,earnings_yield__top10__floor500m,0001730168,BROADCOM INC.,technology,0.9794344473007712,26747320460.33899,0.1
2023-04-01 00:00:00+00:00,earnings_yield,10,500000000,earnings_yield__top10__floor500m,0001528129,"VITAL ENERGY, INC.",energy,0.975,780975251.1,0.1
2023-04-01 00:00:00+00:00,earnings_yield,10,500000000,earnings_yield__top10__floor500m,0001803696,ADEIA INC.,technology,0.9640102827763496,932338765.0521078,0.1
2023-04-01 00:00:00+00:00,earnings_yield,10,500000000,earnings_yield__top10__floor500m,0001559865,"EVERTEC, INC.",technology,0.9588688946015425,2193273450.0,0.1
2023-04-01 00:00:00+00:00,earnings_yield,10,500000000,earnings_yield__top10__floor500m,0001705873,BERRY CORP (BRY),energy,0.95,594774898.55,0.1
2023-04-01 00:00:00+00:00,earnings_yield,10,500000000,earnings_yield__top10__floor500m,0001047127,"AMKOR TECHNOLOGY, INC.",technology,0.948586118251928,6382294788.122192,0.1
2023-04-01 00:00:00+00:00,earnings_yield,10,500000000,earnings_yield__top10__floor500m,0000103730,VISHAY INTERTECHNOLOGY INC,technology,0.9434447300771208,3232104059.9155426,0.1
2023-04-01 00:00:00+00:00,earnings_yield,10,500000000,earnings_yield__top10__floor500m,0000882835,ROPER TECHNOLOGIES INC,technology,0.9383033419023136,46820349119.133,0.1
2023-04-01 00:00:00+00:00,earnings_yield,10,500000000,earnings_yield__top10__floor500m,0000918965,"SCANSOURCE, INC.",technology,0.9280205655526992,771632827.2979889,0.1
2023-04-01 00:00:00+00:00,earnings_yield,20,500000000,earnings_yield__top20__floor500m,0000319201,KLA CORP,technology,0.9845758354755784,5527696714.231598,0.05
2023-04-01 00:00:00+00:00,earnings_yield,20,500000000,earnings_yield__top20__floor500m,0001730168,BROADCOM INC.,technology,0.9794344473007712,26747320460.33899,0.05
2023-04-01 00:00:00+00:00,earnings_yield,20,500000000,earnings_yield__top20__floor500m,0001528129,"VITAL ENERGY, INC.",energy,0.975,780975251.1,0.05
2023-04-01 00:00:00+00:00,earnings_yield,20,500000000,earnings_yield__top20__floor500m,0001803696,ADEIA INC.,technology,0.9640102827763496,932338765.0521078,0.05
2023-04-01 00:00:00+00:00,earnings_yield,20,500000000,earnings_yield__top20__floor500m,0001559865,"EVERTEC, INC.",technology,0.9588688946015425,2193273450.0,0.05
2023-04-01 00:00:00+00:00,earnings_yield,20,500000000,earnings_yield__top20__floor500m,0001705873,BERRY CORP (BRY),energy,0.95,594774898.55,0.05
2023-04-01 00:00:00+00:00,earnings_yield,20,500000000,earnings_yield__top20__floor500m,0001047127,"AMKOR TECHNOLOGY, INC.",technology,0.948586118251928,6382294788.122192,0.05
2023-04-01 00:00:00+00:00,earnings_yield,20,500000000,earnings_yield__top20__floor500m,0000103730,VISHAY INTERTECHNOLOGY INC,technology,0.9434447300771208,3232104059.9155426,0.05
2023-04-01 00:00:00+00:00,earnings_yield,20,500000000,earnings_yield__top20__floor500m,0000882835,ROPER TECHNOLOGIES INC,technology,0.9383033419023136,46820349119.133,0.05
2023-04-01 00:00:00+00:00,earnings_yield,20,500000000,earnings_yield__top20__floor500m,0000918965,"SCANSOURCE, INC.",technology,0.9280205655526992,771632827.2979889,0.05
2023-04-01 00:00:00+00:00,earnings_yield,20,500000000,earnings_yield__top20__floor500m,0000928022,CALLON PETROLEUM CO,energy,0.925,2060745684.8,0.05
2023-04-01 00:00:00+00:00,earnings_yield,20,500000000,earnings_yield__top20__floor500m,0001116942,TTM TECHNOLOGIES INC,technology,0.922879177377892,1383869535.5701923,0.05
2023-04-01 00:00:00+00:00,earnings_yield,20,500000000,earnings_yield__top20__floor500m,0001652535,"ICHOR HOLDINGS, LTD.",technology,0.9125964010282775,949627612.0041276,0.05
2023-04-01 00:00:00+00:00,earnings_yield,20,500000000,earnings_yield__top20__floor500m,0000866374,FLEX LTD.,technology,0.9023136246786632,7821683800.087601,0.05
2023-04-01 00:00:00+00:00,earnings_yield,20,500000000,earnings_yield__top20__floor500m,0001104485,"NORTHERN OIL & GAS, INC.",energy,0.8999999999999999,2588047024.479212,0.05
2023-04-01 00:00:00+00:00,earnings_yield,20,500000000,earnings_yield__top20__floor500m,0001314727,SONOS INC,technology,0.8971722365038561,2498565551.714596,0.05
2023-04-01 00:00:00+00:00,earnings_yield,20,500000000,earnings_yield__top20__floor500m,0000810136,PHOTRONICS INC,technology,0.8920308483290489,1035828929.553566,0.05
2023-04-01 00:00:00+00:00,earnings_yield,20,500000000,earnings_yield__top20__floor500m,0001596532,"ARISTA NETWORKS, INC.",technology,0.8868894601542416,12857882336.312223,0.05
2023-04-01 00:00:00+00:00,earnings_yield,20,500000000,earnings_yield__top20__floor500m,0001022408,EPLUS INC,technology,0.8817480719794344,1319573297.6751022,0.05
2023-04-01 00:00:00+00:00,earnings_yield,20,500000000,earnings_yield__top20__floor500m,0001078075,NETSCOUT SYSTEMS INC,technology,0.8766066838046271,2033068492.7300491,0.05
2023-04-01 00:00:00+00:00,earnings_yield,30,500000000,earnings_yield__top30__floor500m,0000319201,KLA CORP,technology,0.9845758354755784,5527696714.231598,0.03333333333333333
2023-04-01 00:00:00+00:00,earnings_yield,30,500000000,earnings_yield__top30__floor500m,0001730168,BROADCOM INC.,technology,0.9794344473007712,26747320460.33899,0.03333333333333333
2023-04-01 00:00:00+00:00,earnings_yield,30,500000000,earnings_yield__top30__floor500m,0001528129,"VITAL ENERGY, INC.",energy,0.975,780975251.1,0.03333333333333333
2023-04-01 00:00:00+00:00,earnings_yield,30,500000000,earnings_yield__top30__floor500m,0001803696,ADEIA INC.,technology,0.9640102827763496,932338765.0521078,0.03333333333333333
2023-04-01 00:00:00+00:00,earnings_yield,30,500000000,earnings_yield__top30__floor500m,0001559865,"EVERTEC, INC.",technology,0.9588688946015425,2193273450.0,0.03333333333333333
2023-04-01 00:00:00+00:00,earnings_yield,30,500000000,earnings_yield__top30__floor500m,0001705873,BERRY CORP (BRY),energy,0.95,594774898.55,0.03333333333333333
2023-04-01 00:00:00+00:00,earnings_yield,30,500000000,earnings_yield__top30__floor500m,0001047127,"AMKOR TECHNOLOGY, INC.",technology,0.948586118251928,6382294788.122192,0.03333333333333333
2023-04-01 00:00:00+00:00,earnings_yield,30,500000000,earnings_yield__top30__floor500m,0000103730,VISHAY INTERTECHNOLOGY INC,technology,0.9434447300771208,3232104059.9155426,0.03333333333333333
2023-04-01 00:00:00+00:00,earnings_yield,30,500000000,earnings_yield__top30__floor500m,0000882835,ROPER TECHNOLOGIES INC,technology,0.9383033419023136,46820349119.133,0.03333333333333333
2023-04-01 00:00:00+00:00,earnings_yield,30,500000000,earnings_yield__top30__floor500m,0000918965,"SCANSOURCE, INC.",technology,0.9280205655526992,771632827.2979889,0.03333333333333333
2023-04-01 00:00:00+00:00,earnings_yield,30,500000000,earnings_yield__top30__floor500m,0000928022,CALLON PETROLEUM CO,energy,0.925,2060745684.8,0.03333333333333333
2023-04-01 00:00:00+00:00,earnings_yield,30,500000000,earnings_yield__top30__floor500m,0001116942,TTM TECHNOLOGIES INC,technology,0.922879177377892,1383869535.5701923,0.03333333333333333
2023-04-01 00:00:00+00:00,earnings_yield,30,500000000,earnings_yield__top30__floor500m,0001652535,"ICHOR HOLDINGS, LTD.",technology,0.9125964010282775,949627612.0041276,0.03333333333333333
2023-04-01 00:00:00+00:00,earnings_yield,30,500000000,earnings_yield__top30__floor500m,0000866374,FLEX LTD.,technology,0.9023136246786632,7821683800.087601,0.03333333333333333
2023-04-01 00:00:00+00:00,earnings_yield,30,500000000,earnings_yield__top30__floor500m,0001104485,"NORTHERN OIL & GAS, INC.",energy,0.8999999999999999,2588047024.479212,0.03333333333333333
2023-04-01 00:00:00+00:00,earnings_yield,30,500000000,earnings_yield__top30__floor500m,0001314727,SONOS INC,technology,0.8971722365038561,2498565551.714596,0.03333333333333333
2023-04-01 00:00:00+00:00,earnings_yield,30,500000000,earnings_yield__top30__floor500m,0000810136,PHOTRONICS INC,technology,0.8920308483290489,1035828929.553566,0.03333333333333333
2023-04-01 00:00:00+00:00,earnings_yield,30,500000000,earnings_yield__top30__floor500m,0001596532,"ARISTA NETWORKS, INC.",technology,0.8868894601542416,12857882336.312223,0.03333333333333333
2023-04-01 00:00:00+00:00,earnings_yield,30,500000000,earnings_yield__top30__floor500m,0001022408,EPLUS INC,technology,0.8817480719794344,1319573297.6751022,0.03333333333333333
