effective_date,scenario,selected,available,missing,missing_ciks,turnover,cost,adverse_loss,candidate,cost_bps
2026-04-03,adverse,30,30,0,,0.2340446648138444,0.0044763125552642665,0.0,quality_at_reasonable_price__top30__floor500m,100
2023-01-06,base,30,30,0,,1.0,0.01,0.0,quality_at_reasonable_price__top30__floor50m,100
2023-04-07,base,30,30,0,,0.3441657522010996,0.003663830295720529,0.0,quality_at_reasonable_price__top30__floor50m,100
2023-07-07,base,30,30,0,,0.4316761971473547,0.005075970180914129,0.0,quality_at_reasonable_price__top30__floor50m,100
2023-10-06,base,30,30,0,,0.320923455375025,0.0038698693650647056,0.0,quality_at_reasonable_price__top30__floor50m,100
2024-01-05,base,30,30,0,,0.2405703351169093,0.0031962710465649083,0.0,quality_at_reasonable_price__top30__floor50m,100
2024-04-05,base,30,30,0,,0.32792185104077415,0.004844554904701548,0.0,quality_at_reasonable_price__top30__floor50m,100
2024-07-05,base,30,30,0,,0.5275662211038719,0.00808862259182888,0.0,quality_at_reasonable_price__top30__floor50m,100
2024-10-04,base,30,30,0,,0.437359879269808,0.007050269095798187,0.0,quality_at_reasonable_price__top30__floor50m,100
2025-01-03,base,30,30,0,,0.3626040217278627,0.006150404175944196,0.0,quality_at_reasonable_price__top30__floor50m,100
2025-04-04,base,30,30,0,,0.33206524529467313,0.0043944501928576424,0.0,quality_at_reasonable_price__top30__floor50m,100
2025-07-04,base,30,30,0,,0.46805264787282225,0.008055464668366038,0.0,quality_at_reasonable_price__top30__floor50m,100
2025-10-03,base,30,30,0,,0.4427388055433793,0.008370659719700503,0.0,quality_at_reasonable_price__top30__floor50m,100
2026-01-02,base,30,30,0,,0.42237744770532476,0.008429283014375859,0.0,quality_at_reasonable_price__top30__floor50m,100
2026-04-03,base,30,30,0,,0.2684254340439748,0.005299629220950784,0.0,quality_at_reasonable_price__top30__floor50m,100
2023-01-06,adverse,30,30,0,,1.0,0.01,0.0,quality_at_reasonable_price__top30__floor50m,100
2023-04-07,adverse,30,30,0,,0.3441657522010996,0.003663830295720529,0.0,quality_at_reasonable_price__top30__floor50m,100
2023-07-07,adverse,30,30,0,,0.4316761971473547,0.005075970180914129,0.0,quality_at_reasonable_price__top30__floor50m,100
2023-10-06,adverse,30,30,0,,0.320923455375025,0.0038698693650647056,0.0,quality_at_reasonable_price__top30__floor50m,100
2024-01-05,adverse,30,30,0,,0.2405703351169093,0.0031962710465649083,0.0,quality_at_reasonable_price__top30__floor50m,100
2024-04-05,adverse,30,30,0,,0.32792185104077415,0.004844554904701548,0.0,quality_at_reasonable_price__top30__floor50m,100
2024-07-05,adverse,30,30,0,,0.5275662211038719,0.00808862259182888,0.0,quality_at_reasonable_price__top30__floor50m,100
2024-10-04,adverse,30,30,0,,0.437359879269808,0.007050269095798187,0.0,quality_at_reasonable_price__top30__floor50m,100
2025-01-03,adverse,30,30,0,,0.3626040217278627,0.006150404175944196,0.0,quality_at_reasonable_price__top30__floor50m,100
2025-04-04,adverse,30,30,0,,0.33206524529467313,0.0043944501928576424,0.0,quality_at_reasonable_price__top30__floor50m,100
2025-07-04,adverse,30,30,0,,0.46805264787282225,0.008055464668366038,0.0,quality_at_reasonable_price__top30__floor50m,100
2025-10-03,adverse,30,30,0,,0.4427388055433793,0.008370659719700503,0.0,quality_at_reasonable_price__top30__floor50m,100
2026-01-02,adverse,30,30,0,,0.42237744770532476,0.008429283014375859,0.0,quality_at_reasonable_price__top30__floor50m,100
2026-04-03,adverse,30,30,0,,0.2684254340439748,0.005299629220950784,0.0,quality_at_reasonable_price__top30__floor50m,100
2023-01-06,base,10,10,0,,1.0,0.01,0.0,sales_yield__top10__floor0m,100
2023-04-07,base,10,10,0,,0.26653747714574527,0.002594517115647591,0.0,sales_yield__top10__floor0m,100
2023-07-07,base,10,10,0,,0.2714044476270258,0.0024567970503178065,0.0,sales_yield__top10__floor0m,100
2023-10-06,base,10,10,0,,0.18894301531944085,0.0014843475825676612,0.0,sales_yield__top10__floor0m,100
2024-01-05,base,10,10,0,,0.37225486234307087,0.0031222680890322704,0.0,sales_yield__top10__floor0m,100
2024-04-05,base,10,10,0,,0.13257085088097692,0.0012065405172672543,0.0,sales_yield__top10__floor0m,100
2024-07-05,base,10,10,0,,0.35658888135590416,0.0033949862666233918,0.0,sales_yield__top10__floor0m,100
2024-10-04,base,10,10,0,,0.7060589775435772,0.010997666419581392,0.0,sales_yield__top10__floor0m,100
2025-01-03,base,10,10,0,,0.727475812210696,0.028822498174536172,0.0,sales_yield__top10__floor0m,100
2025-04-04,base,10,10,0,,0.47114052094938247,0.013467162723465336,0.0,sales_yield__top10__floor0m,100
2025-07-04,base,10,10,0,,0.3121775142072028,0.011131593864794863,0.0,sales_yield__top10__floor0m,100
2025-10-03,base,10,10,0,,0.24480628332539356,0.011007756548873667,0.0,sales_yield__top10__floor0m,100
2026-01-02,base,10,10,0,,0.49261308162054956,0.023793458942388216,0.0,sales_yield__top10__floor0m,100
2026-04-03,base,10,10,0,,0.37355332464035773,0.01672341943974622,0.0,sales_yield__top10__floor0m,100
2023-01-06,adverse,10,10,0,,1.0,0.01,0.0,sales_yield__top10__floor0m,100
2023-04-07,adverse,10,10,0,,0.26653747714574527,0.002594517115647591,0.0,sales_yield__top10__floor0m,100
2023-07-07,adverse,10,10,0,,0.2714044476270258,0.0024567970503178065,0.0,sales_yield__top10__floor0m,100
2023-10-06,adverse,10,10,0,,0.18894301531944085,0.0014843475825676612,0.0,sales_yield__top10__floor0m,100
2024-01-05,adverse,10,10,0,,0.37225486234307087,0.0031222680890322704,0.0,sales_yield__top10__floor0m,100
2024-04-05,adverse,10,10,0,,0.13257085088097692,0.0012065405172672543,0.0,sales_yield__top10__floor0m,100
2024-07-05,adverse,10,10,0,,0.35658888135590416,0.0033949862666233918,0.0,sales_yield__top10__floor0m,100
2024-10-04,adverse,10,10,0,,0.7060589775435772,0.010997666419581392,0.0,sales_yield__top10__floor0m,100
2025-01-03,adverse,10,10,0,,0.727475812210696,0.028822498174536172,0.0,sales_yield__top10__floor0m,100
2025-04-04,adverse,10,10,0,,0.47114052094938247,0.013467162723465336,0.0,sales_yield__top10__floor0m,100
2025-07-04,adverse,10,10,0,,0.3121775142072028,0.011131593864794863,0.0,sales_yield__top10__floor0m,100
2025-10-03,adverse,10,10,0,,0.24480628332539356,0.011007756548873667,0.0,sales_yield__top10__floor0m,100
2026-01-02,adverse,10,10,0,,0.49261308162054956,0.023793458942388216,0.0,sales_yield__top10__floor0m,100
2026-04-03,adverse,10,10,0,,0.37355332464035773,0.01672341943974622,0.0,sales_yield__top10__floor0m,100
2023-01-06,base,10,10,0,,1.0,0.01,0.0,sales_yield__top10__floor100m,100
2023-04-07,base,10,10,0,,0.36054827736293577,0.0032969899396912195,0.0,sales_yield__top10__floor100m,100
2023-07-07,base,10,10,0,,0.23532172676785287,0.0022288483945457197,0.0,sales_yield__top10__floor100m,100
2023-10-06,base,10,10,0,,0.27604056546303035,0.0024032049210609176,0.0,sales_yield__top10__floor100m,100
2024-01-05,base,10,10,0,,0.2855661191509803,0.0029984188639185267,0.0,sales_yield__top10__floor100m,100
2024-04-05,base,10,10,0,,0.20442509080073257,0.001863298602157192,0.0,sales_yield__top10__floor100m,100
2024-07-05,base,10,10,0,,0.3412367595860785,0.0034836194961717594,0.0,sales_yield__top10__floor100m,100
2024-10-04,base,10,10,0,,0.42680385474273713,0.007259296288156254,0.0,sales_yield__top10__floor100m,100
2025-01-03,base,10,10,0,,0.35641770910718856,0.006247916611751074,0.0,sales_yield__top10__floor100m,100
2025-04-04,base,10,10,0,,0.4440884850397558,0.005077244989916405,0.0,sales_yield__top10__floor100m,100
2025-07-04,base,10,10,0,,0.3125808474227261,0.00508223131030053,0.0,sales_yield__top10__floor100m,100
2025-10-03,base,10,10,0,,0.36961393968858014,0.007098919985167946,0.0,sales_yield__top10__floor100m,100
2026-01-02,base,10,10,0,,0.2594436072789238,0.0040036183417777645,0.0,sales_yield__top10__floor100m,100
2026-04-03,base,10,10,0,,0.4361641028037329,0.0065405969131276335,0.0,sales_yield__top10__floor100m,100
2023-01-06,adverse,10,10,0,,1.0,0.01,0.0,sales_yield__top10__floor100m,100
2023-04-07,adverse,10,10,0,,0.36054827736293577,0.0032969899396912195,0.0,sales_yield__top10__floor100m,100
2023-07-07,adverse,10,10,0,,0.23532172676785287,0.0022288483945457197,0.0,sales_yield__top10__floor100m,100
2023-10-06,adverse,10,10,0,,0.27604056546303035,0.0024032049210609176,0.0,sales_yield__top10__floor100m,100
2024-01-05,adverse,10,10,0,,0.2855661191509803,0.0029984188639185267,0.0,sales_yield__top10__floor100m,100
2024-04-05,adverse,10,10,0,,0.20442509080073257,0.001863298602157192,0.0,sales_yield__top10__floor100m,100
2024-07-05,adverse,10,10,0,,0.3412367595860785,0.0034836194961717594,0.0,sales_yield__top10__floor100m,100
2024-10-04,adverse,10,10,0,,0.42680385474273713,0.007259296288156254,0.0,sales_yield__top10__floor100m,100
2025-01-03,adverse,10,10,0,,0.35641770910718856,0.006247916611751074,0.0,sales_yield__top10__floor100m,100
2025-04-04,adverse,10,10,0,,0.4440884850397558,0.005077244989916405,0.0,sales_yield__top10__floor100m,100
2025-07-04,adverse,10,10,0,,0.3125808474227261,0.00508223131030053,0.0,sales_yield__top10__floor100m,100
2025-10-03,adverse,10,10,0,,0.36961393968858014,0.007098919985167946,0.0,sales_yield__top10__floor100m,100
2026-01-02,adverse,10,10,0,,0.2594436072789238,0.0040036183417777645,0.0,sales_yield__top10__floor100m,100
2026-04-03,adverse,10,10,0,,0.4361641028037329,0.0065405969131276335,0.0,sales_yield__top10__floor100m,100
2023-01-06,base,10,10,0,,1.0,0.01,0.0,sales_yield__top10__floor250m,100
2023-04-07,base,10,10,0,,0.25290382522871063,0.0023426719746178345,0.0,sales_yield__top10__floor250m,100
2023-07-07,base,10,10,0,,0.34084399122483355,0.00337646971250504,0.0,sales_yield__top10__floor250m,100
2023-10-06,base,10,10,0,,0.3594815593545714,0.003364932591401629,0.0,sales_yield__top10__floor250m,100
2024-01-05,base,10,10,0,,0.2504910031875333,0.0025722712312382916,0.0,sales_yield__top10__floor250m,100
2024-04-05,base,10,10,0,,0.33342714844475113,0.0037201713302143433,0.0,sales_yield__top10__floor250m,100
2024-07-05,base,10,10,0,,0.36126637204712975,0.003926777458325576,0.0,sales_yield__top10__floor250m,100
2024-10-04,base,10,10,0,,0.42615007450488507,0.0071874938709029865,0.0,sales_yield__top10__floor250m,100
2025-01-03,base,10,10,0,,0.15334958434271645,0.002392955778950861,0.0,sales_yield__top10__floor250m,100
2025-04-04,base,10,10,0,,0.16687456350625682,0.001916576663042513,0.0,sales_yield__top10__floor250m,100
2025-07-04,base,10,10,0,,0.3032287197336996,0.005099317799736194,0.0,sales_yield__top10__floor250m,100
2025-10-03,base,10,10,0,,0.17816285795084225,0.003093329991868334,0.0,sales_yield__top10__floor250m,100
2026-01-02,base,10,10,0,,0.3156475614393631,0.0046625055029059755,0.0,sales_yield__top10__floor250m,100
2026-04-03,base,10,10,0,,0.3491428088066886,0.005436559730009907,0.0,sales_yield__top10__floor250m,100
2023-01-06,adverse,10,10,0,,1.0,0.01,0.0,sales_yield__top10__floor250m,100
2023-04-07,adverse,10,10,0,,0.25290382522871063,0.0023426719746178345,0.0,sales_yield__top10__floor250m,100
2023-07-07,adverse,10,10,0,,0.34084399122483355,0.00337646971250504,0.0,sales_yield__top10__floor250m,100
2023-10-06,adverse,10,10,0,,0.3594815593545714,0.003364932591401629,0.0,sales_yield__top10__floor250m,100
2024-01-05,adverse,10,10,0,,0.2504910031875333,0.0025722712312382916,0.0,sales_yield__top10__floor250m,100
2024-04-05,adverse,10,10,0,,0.33342714844475113,0.0037201713302143433,0.0,sales_yield__top10__floor250m,100
2024-07-05,adverse,10,10,0,,0.36126637204712975,0.003926777458325576,0.0,sales_yield__top10__floor250m,100
2024-10-04,adverse,10,10,0,,0.42615007450488507,0.0071874938709029865,0.0,sales_yield__top10__floor250m,100
2025-01-03,adverse,10,10,0,,0.15334958434271645,0.002392955778950861,0.0,sales_yield__top10__floor250m,100
2025-04-04,adverse,10,10,0,,0.16687456350625682,0.001916576663042513,0.0,sales_yield__top10__floor250m,100
2025-07-04,adverse,10,10,0,,0.3032287197336996,0.005099317799736194,0.0,sales_yield__top10__floor250m,100
2025-10-03,adverse,10,10,0,,0.17816285795084225,0.003093329991868334,0.0,sales_yield__top10__floor250m,100
2026-01-02,adverse,10,10,0,,0.3156475614393631,0.0046625055029059755,0.0,sales_yield__top10__floor250m,100
2026-04-03,adverse,10,10,0,,0.3491428088066886,0.005436559730009907,0.0,sales_yield__top10__floor250m,100
2023-01-06,base,10,10,0,,1.0,0.01,0.0,sales_yield__top10__floor25m,100
2023-04-07,base,10,10,0,,0.2666441310191464,0.002662707878578795,0.0,sales_yield__top10__floor25m,100
2023-07-07,base,10,10,0,,0.2823470676722014,0.00290927092909244,0.0,sales_yield__top10__floor25m,100
2023-10-06,base,10,10,0,,0.28990955923914075,0.002906767355641879,0.0,sales_yield__top10__floor25m,100
2024-01-05,base,10,10,0,,0.09838032562177922,0.0011401426443299924,0.0,sales_yield__top10__floor25m,100
2024-04-05,base,10,10,0,,0.31649804768663986,0.003489818256252945,0.0,sales_yield__top10__floor25m,100
2024-07-05,base,10,10,0,,0.5584413134017148,0.009339021525903022,0.0,sales_yield__top10__floor25m,100
2024-10-04,base,10,10,0,,0.42542428398468707,0.01235873845301391,0.0,sales_yield__top10__floor25m,100
2025-01-03,base,10,10,0,,0.27767261819698347,0.008554218172940707,0.0,sales_yield__top10__floor25m,100
2025-04-04,base,10,10,0,,0.34617779075286254,0.006769470294309706,0.0,sales_yield__top10__floor25m,100
2025-07-04,base,10,10,0,,0.3569073650257224,0.008939445374120494,0.0,sales_yield__top10__floor25m,100
2025-10-03,base,10,10,0,,0.4652758825738921,0.01419902261283427,0.0,sales_yield__top10__floor25m,100
2026-01-02,base,10,10,0,,0.481942656865824,0.01574929267037427,0.0,sales_yield__top10__floor25m,100
2026-04-03,base,10,10,0,,0.3647902029286982,0.011380126856162227,0.0,sales_yield__top10__floor25m,100
2023-01-06,adverse,10,10,0,,1.0,0.01,0.0,sales_yield__top10__floor25m,100
2023-04-07,adverse,10,10,0,,0.2666441310191464,0.002662707878578795,0.0,sales_yield__top10__floor25m,100
2023-07-07,adverse,10,10,0,,0.2823470676722014,0.00290927092909244,0.0,sales_yield__top10__floor25m,100
2023-10-06,adverse,10,10,0,,0.28990955923914075,0.002906767355641879,0.0,sales_yield__top10__floor25m,100
2024-01-05,adverse,10,10,0,,0.09838032562177922,0.0011401426443299924,0.0,sales_yield__top10__floor25m,100
2024-04-05,adverse,10,10,0,,0.31649804768663986,0.003489818256252945,0.0,sales_yield__top10__floor25m,100
2024-07-05,adverse,10,10,0,,0.5584413134017148,0.009339021525903022,0.0,sales_yield__top10__floor25m,100
2024-10-04,adverse,10,10,0,,0.42542428398468707,0.01235873845301391,0.0,sales_yield__top10__floor25m,100
2025-01-03,adverse,10,10,0,,0.27767261819698347,0.008554218172940707,0.0,sales_yield__top10__floor25m,100
2025-04-04,adverse,10,10,0,,0.34617779075286254,0.006769470294309706,0.0,sales_yield__top10__floor25m,100
2025-07-04,adverse,10,10,0,,0.3569073650257224,0.008939445374120494,0.0,sales_yield__top10__floor25m,100
2025-10-03,adverse,10,10,0,,0.4652758825738921,0.01419902261283427,0.0,sales_yield__top10__floor25m,100
2026-01-02,adverse,10,10,0,,0.481942656865824,0.01574929267037427,0.0,sales_yield__top10__floor25m,100
2026-04-03,adverse,10,10,0,,0.3647902029286982,0.011380126856162227,0.0,sales_yield__top10__floor25m,100
2023-01-06,base,10,10,0,,1.0,0.01,0.0,sales_yield__top10__floor500m,100
2023-04-07,base,10,10,0,,0.11367741334165271,0.001065312702855676,0.0,sales_yield__top10__floor500m,100
2023-07-07,base,10,10,0,,0.44985936971213997,0.004638690791042229,0.0,sales_yield__top10__floor500m,100
2023-10-06,base,10,10,0,,0.24667820528876216,0.002557244536041224,0.0,sales_yield__top10__floor500m,100
2024-01-05,base,10,10,0,,0.3301486277794003,0.0039180497718131,0.0,sales_yield__top10__floor500m,100
2024-04-05,base,10,10,0,,0.3417307662499366,0.00477541173352267,0.0,sales_yield__top10__floor500m,100
2024-07-05,base,10,10,0,,0.2438072839721303,0.0033482247685379597,0.0,sales_yield__top10__floor500m,100
2024-10-04,base,10,10,0,,0.257049998357867,0.0035776403233064146,0.0,sales_yield__top10__floor500m,100
2025-01-03,base,10,10,0,,0.16852911020523675,0.0022783381824239913,0.0,sales_yield__top10__floor500m,100
2025-04-04,base,10,10,0,,0.25044550175151836,0.0025425003266053396,0.0,sales_yield__top10__floor500m,100
2025-07-04,base,10,10,0,,0.29410316392738156,0.004945836328968946,0.0,sales_yield__top10__floor500m,100
2025-10-03,base,10,10,0,,0.4409388109763593,0.008818527008564607,0.0,sales_yield__top10__floor500m,100
2026-01-02,base,10,10,0,,0.2505407216070847,0.004684029704754818,0.0,sales_yield__top10__floor500m,100
2026-04-03,base,10,10,0,,0.18456112510915468,0.0035039259845173545,0.0,sales_yield__top10__floor500m,100
2023-01-06,adverse,10,10,0,,1.0,0.01,0.0,sales_yield__top10__floor500m,100
2023-04-07,adverse,10,10,0,,0.11367741334165271,0.001065312702855676,0.0,sales_yield__top10__floor500m,100
2023-07-07,adverse,10,10,0,,0.44985936971213997,0.004638690791042229,0.0,sales_yield__top10__floor500m,100
2023-10-06,adverse,10,10,0,,0.24667820528876216,0.002557244536041224,0.0,sales_yield__top10__floor500m,100
2024-01-05,adverse,10,10,0,,0.3301486277794003,0.0039180497718131,0.0,sales_yield__top10__floor500m,100
2024-04-05,adverse,10,10,0,,0.3417307662499366,0.00477541173352267,0.0,sales_yield__top10__floor500m,100
2024-07-05,adverse,10,10,0,,0.2438072839721303,0.0033482247685379597,0.0,sales_yield__top10__floor500m,100
2024-10-04,adverse,10,10,0,,0.257049998357867,0.0035776403233064146,0.0,sales_yield__top10__floor500m,100
2025-01-03,adverse,10,10,0,,0.16852911020523675,0.0022783381824239913,0.0,sales_yield__top10__floor500m,100
2025-04-04,adverse,10,10,0,,0.25044550175151836,0.0025425003266053396,0.0,sales_yield__top10__floor500m,100
2025-07-04,adverse,10,10,0,,0.29410316392738156,0.004945836328968946,0.0,sales_yield__top10__floor500m,100
2025-10-03,adverse,10,10,0,,0.4409388109763593,0.008818527008564607,0.0,sales_yield__top10__floor500m,100
2026-01-02,adverse,10,10,0,,0.2505407216070847,0.004684029704754818,0.0,sales_yield__top10__floor500m,100
2026-04-03,adverse,10,10,0,,0.18456112510915468,0.0035039259845173545,0.0,sales_yield__top10__floor500m,100
2023-01-06,base,10,10,0,,1.0,0.01,0.0,sales_yield__top10__floor50m,100
2023-04-07,base,10,10,0,,0.36054827736293577,0.0032969899396912195,0.0,sales_yield__top10__floor50m,100
2023-07-07,base,10,10,0,,0.18234706767220132,0.0017189105166588688,0.0,sales_yield__top10__floor50m,100
2023-10-06,base,10,10,0,,0.2697733009999849,0.0022548061893300987,0.0,sales_yield__top10__floor50m,100
2024-01-05,base,10,10,0,,0.39349631583275074,0.004806346331870461,0.0,sales_yield__top10__floor50m,100
2024-04-05,base,10,10,0,,0.32591488460405305,0.0037226568471017954,0.0,sales_yield__top10__floor50m,100
2024-07-05,base,10,10,0,,0.4573238764968524,0.006090028241603673,0.0,sales_yield__top10__floor50m,100
2024-10-04,base,10,10,0,,0.4298787009495606,0.010048618534759607,0.0,sales_yield__top10__floor50m,100
2025-01-03,base,10,10,0,,0.2776726181969836,0.00688286832939154,0.0,sales_yield__top10__floor50m,100
2025-04-04,base,10,10,0,,0.47045510724445605,0.007402234022776682,0.0,sales_yield__top10__floor50m,100
2025-07-04,base,10,10,0,,0.38284843232020027,0.007909689193516367,0.0,sales_yield__top10__floor50m,100
2025-10-03,base,10,10,0,,0.38236207636922714,0.009806811138848669,0.0,sales_yield__top10__floor50m,100
2026-01-02,base,10,10,0,,0.3571206857921613,0.008672413366097954,0.0,sales_yield__top10__floor50m,100
2026-04-03,base,10,10,0,,0.5219700513336857,0.012000084573950645,0.0,sales_yield__top10__floor50m,100
2023-01-06,adverse,10,10,0,,1.0,0.01,0.0,sales_yield__top10__floor50m,100
2023-04-07,adverse,10,10,0,,0.36054827736293577,0.0032969899396912195,0.0,sales_yield__top10__floor50m,100
2023-07-07,adverse,10,10,0,,0.18234706767220132,0.0017189105166588688,0.0,sales_yield__top10__floor50m,100
2023-10-06,adverse,10,10,0,,0.2697733009999849,0.0022548061893300987,0.0,sales_yield__top10__floor50m,100
2024-01-05,adverse,10,10,0,,0.39349631583275074,0.004806346331870461,0.0,sales_yield__top10__floor50m,100
2024-04-05,adverse,10,10,0,,0.32591488460405305,0.0037226568471017954,0.0,sales_yield__top10__floor50m,100
2024-07-05,adverse,10,10,0,,0.4573238764968524,0.006090028241603673,0.0,sales_yield__top10__floor50m,100
2024-10-04,adverse,10,10,0,,0.4298787009495606,0.010048618534759607,0.0,sales_yield__top10__floor50m,100
2025-01-03,adverse,10,10,0,,0.2776726181969836,0.00688286832939154,0.0,sales_yield__top10__floor50m,100
2025-04-04,adverse,10,10,0,,0.47045510724445605,0.007402234022776682,0.0,sales_yield__top10__floor50m,100
2025-07-04,adverse,10,10,0,,0.38284843232020027,0.007909689193516367,0.0,sales_yield__top10__floor50m,100
2025-10-03,adverse,10,10,0,,0.38236207636922714,0.009806811138848669,0.0,sales_yield__top10__floor50m,100
2026-01-02,adverse,10,10,0,,0.3571206857921613,0.008672413366097954,0.0,sales_yield__top10__floor50m,100
2026-04-03,adverse,10,10,0,,0.5219700513336857,0.012000084573950645,0.0,sales_yield__top10__floor50m,100
2023-01-06,base,20,20,0,,1.0,0.01,0.0,sales_yield__top20__floor0m,100
2023-04-07,base,20,20,0,,0.2084641401150364,0.0020690689172208248,0.0,sales_yield__top20__floor0m,100
2023-07-07,base,20,20,0,,0.2804827818563717,0.0031931224283591633,0.0,sales_yield__top20__floor0m,100
2023-10-06,base,20,20,0,,0.2540046825700446,0.002674493973337535,0.0,sales_yield__top20__floor0m,100
2024-01-05,base,20,20,0,,0.33946886863340736,0.004566571127374806,0.0,sales_yield__top20__floor0m,100
2024-04-05,base,20,20,0,,0.2714323221600653,0.0036098475764794885,0.0,sales_yield__top20__floor0m,100
2024-07-05,base,20,20,0,,0.4081250983157795,0.0068432708013427,0.0,sales_yield__top20__floor0m,100
2024-10-04,base,20,20,0,,0.4165393060171783,0.010219601899065203,0.0,sales_yield__top20__floor0m,100
2025-01-03,base,20,20,0,,0.5951367457058819,0.026765143309863532,0.0,sales_yield__top20__floor0m,100
2025-04-04,base,20,20,0,,0.3851321219282147,0.012632748822636807,0.0,sales_yield__top20__floor0m,100
2025-07-04,base,20,20,0,,0.262740940110073,0.011523308179315857,0.0,sales_yield__top20__floor0m,100
2025-10-03,base,20,20,0,,0.31076126532934256,0.016844391706226754,0.0,sales_yield__top20__floor0m,100
2026-01-02,base,20,20,0,,0.29156702561068765,0.01514019693584564,0.0,sales_yield__top20__floor0m,100
2026-04-03,base,20,20,0,,0.26768040318070424,0.012467380885937856,0.0,sales_yield__top20__floor0m,100
2023-01-06,adverse,20,20,0,,1.0,0.01,0.0,sales_yield__top20__floor0m,100
2023-04-07,adverse,20,20,0,,0.2084641401150364,0.0020690689172208248,0.0,sales_yield__top20__floor0m,100
2023-07-07,adverse,20,20,0,,0.2804827818563717,0.0031931224283591633,0.0,sales_yield__top20__floor0m,100
2023-10-06,adverse,20,20,0,,0.2540046825700446,0.002674493973337535,0.0,sales_yield__top20__floor0m,100
2024-01-05,adverse,20,20,0,,0.33946886863340736,0.004566571127374806,0.0,sales_yield__top20__floor0m,100
2024-04-05,adverse,20,20,0,,0.2714323221600653,0.0036098475764794885,0.0,sales_yield__top20__floor0m,100
2024-07-05,adverse,20,20,0,,0.4081250983157795,0.0068432708013427,0.0,sales_yield__top20__floor0m,100
2024-10-04,adverse,20,20,0,,0.4165393060171783,0.010219601899065203,0.0,sales_yield__top20__floor0m,100
2025-01-03,adverse,20,20,0,,0.5951367457058819,0.026765143309863532,0.0,sales_yield__top20__floor0m,100
2025-04-04,adverse,20,20,0,,0.3851321219282147,0.012632748822636807,0.0,sales_yield__top20__floor0m,100
2025-07-04,adverse,20,20,0,,0.262740940110073,0.011523308179315857,0.0,sales_yield__top20__floor0m,100
2025-10-03,adverse,20,20,0,,0.31076126532934256,0.016844391706226754,0.0,sales_yield__top20__floor0m,100
2026-01-02,adverse,20,20,0,,0.29156702561068765,0.01514019693584564,0.0,sales_yield__top20__floor0m,100
2026-04-03,adverse,20,20,0,,0.26768040318070424,0.012467380885937856,0.0,sales_yield__top20__floor0m,100
2023-01-06,base,20,20,0,,1.0,0.01,0.0,sales_yield__top20__floor100m,100
2023-04-07,base,20,20,0,,0.20228728923682793,0.0019291218274370791,0.0,sales_yield__top20__floor100m,100
2023-07-07,base,20,20,0,,0.24909282060036142,0.0026272075883360725,0.0,sales_yield__top20__floor100m,100
2023-10-06,base,20,20,0,,0.2650361403187425,0.0026396087761713766,0.0,sales_yield__top20__floor100m,100
2024-01-05,base,20,20,0,,0.21048168475044363,0.0023500457135251646,0.0,sales_yield__top20__floor100m,100
2024-04-05,base,20,20,0,,0.28557790913093695,0.0032783686958793305,0.0,sales_yield__top20__floor100m,100
2024-07-05,base,20,20,0,,0.3949400251007199,0.0047613901679555036,0.0,sales_yield__top20__floor100m,100
2024-10-04,base,20,20,0,,0.3930365869827088,0.00626941274618196,0.0,sales_yield__top20__floor100m,100
2025-01-03,base,20,20,0,,0.238490496098112,0.003967125228030762,0.0,sales_yield__top20__floor100m,100
2025-04-04,base,20,20,0,,0.30588799716694876,0.0032895505410968666,0.0,sales_yield__top20__floor100m,100
2025-07-04,base,20,20,0,,0.2913870752709399,0.004560089953546641,0.0,sales_yield__top20__floor100m,100
2025-10-03,base,20,20,0,,0.40930320005058296,0.007726754342485026,0.0,sales_yield__top20__floor100m,100
2026-01-02,base,20,20,0,,0.3043348531973679,0.005083859940489407,0.0,sales_yield__top20__floor100m,100
2026-04-03,base,20,20,0,,0.259045882256623,0.004024145248285734,0.0,sales_yield__top20__floor100m,100
2023-01-06,adverse,20,20,0,,1.0,0.01,0.0,sales_yield__top20__floor100m,100
2023-04-07,adverse,20,20,0,,0.20228728923682793,0.0019291218274370791,0.0,sales_yield__top20__floor100m,100
2023-07-07,adverse,20,20,0,,0.24909282060036142,0.0026272075883360725,0.0,sales_yield__top20__floor100m,100
2023-10-06,adverse,20,20,0,,0.2650361403187425,0.0026396087761713766,0.0,sales_yield__top20__floor100m,100
2024-01-05,adverse,20,20,0,,0.21048168475044363,0.0023500457135251646,0.0,sales_yield__top20__floor100m,100
2024-04-05,adverse,20,20,0,,0.28557790913093695,0.0032783686958793305,0.0,sales_yield__top20__floor100m,100
2024-07-05,adverse,20,20,0,,0.3949400251007199,0.0047613901679555036,0.0,sales_yield__top20__floor100m,100
2024-10-04,adverse,20,20,0,,0.3930365869827088,0.00626941274618196,0.0,sales_yield__top20__floor100m,100
2025-01-03,adverse,20,20,0,,0.238490496098112,0.003967125228030762,0.0,sales_yield__top20__floor100m,100
2025-04-04,adverse,20,20,0,,0.30588799716694876,0.0032895505410968666,0.0,sales_yield__top20__floor100m,100
2025-07-04,adverse,20,20,0,,0.2913870752709399,0.004560089953546641,0.0,sales_yield__top20__floor100m,100
2025-10-03,adverse,20,20,0,,0.40930320005058296,0.007726754342485026,0.0,sales_yield__top20__floor100m,100
2026-01-02,adverse,20,20,0,,0.3043348531973679,0.005083859940489407,0.0,sales_yield__top20__floor100m,100
