annual_return,annual_volatility,sharpe,max_drawdown,calmar,cvar_5,average_turnover,annual_cost_drag,average_bil_exposure,average_risky_exposure,active_weeks,strategy_name,market_state,weeks
-0.06019837405266937,0.23532444615438208,-0.2558101167830939,-0.186810403988517,-0.32224315545278565,-0.0897985756092687,0.0808690724448419,0.004205191767131779,0.04503781579329934,0.7835029046720182,71,ppo__return_only__seed1__softmax_long_only,stressed_panic,71
0.848110770462984,0.01819003200907869,46.62502902906876,0.0,,0.010077866975069636,0.06174947569767634,0.00321097273627917,0.0636066347360611,0.8158785998821259,3,ppo__return_only__seed1__softmax_long_only,unknown,3
0.0462131956131373,0.10442530172197499,0.44254787729679423,-0.10307537234164743,0.4483437174494197,-0.03183540854047018,0.08077486193194838,0.004200292820461316,0.059981594728951405,0.7922378574857617,101,ppo__return_only__seed2__softmax_long_only,calm_trend,101
0.2322426667860591,0.10612790194497028,2.1883280695257894,-0.06093463813472755,3.8113407069484273,-0.026454943240483336,0.09070566034883507,0.004716694338139424,0.054975326427004555,0.7902032543312419,121,ppo__return_only__seed2__softmax_long_only,neutral_mixed,121
0.007890374168869396,0.12678046605740811,0.062236513354482506,-0.052134217384905424,0.1513473216758006,-0.0339908988637459,0.08512691071345693,0.004426599357099759,0.05610033674609093,0.8104755722341084,21,ppo__return_only__seed2__softmax_long_only,recovery_confirmed,21
0.3195819318857609,0.08994194934036366,3.5532021957449462,-0.028573935304855635,11.184386346372584,-0.01871655422927057,0.07563472007002149,0.0039330054436411185,0.06962136525128569,0.8093474677630833,14,ppo__return_only__seed2__softmax_long_only,recovery_fragile,14
-0.058886478247847984,0.24149537117316172,-0.2438410225495546,-0.18602095310837186,-0.3165583084263737,-0.08986303580495,0.07941860343578835,0.004129767378660994,0.05817076180812339,0.8048227805067116,71,ppo__return_only__seed2__softmax_long_only,stressed_panic,71
0.7485907908615532,0.00795778117663911,94.07029098250639,0.0,,0.00985221918428149,0.05895122016469637,0.003065463448564212,0.07514607906341553,0.7961885382731756,3,ppo__return_only__seed2__softmax_long_only,unknown,3
0.0413830934447994,0.10103531314489056,0.40959039128679314,-0.09962093960994811,0.4154055724311488,-0.030973301298950262,0.07383086987872525,0.003839205233693713,0.05071129155631113,0.7848197844358954,101,ppo__risk_aware__seed0__softmax_long_only,calm_trend,101
0.24064550139753327,0.10530575414997806,2.285207521089515,-0.05794706432793295,4.152850609233226,-0.02630111406729923,0.07985884234432347,0.00415265980190482,0.04984112191668227,0.7977942815743202,121,ppo__risk_aware__seed0__softmax_long_only,neutral_mixed,121
0.001503473391639032,0.12957948900249497,0.011602711225463186,-0.060742229324679764,0.024751699243744513,-0.036131329318291466,0.08349073589557693,0.004341518266570001,0.05521321207994506,0.7993306311823073,21,ppo__risk_aware__seed0__softmax_long_only,recovery_confirmed,21
0.32169036959659403,0.09785813496307773,3.2873135147933192,-0.03259815319593429,9.868361795315323,-0.019998856105936942,0.0645423624664545,0.0033562028482556345,0.04719883283334119,0.8177477238433701,14,ppo__risk_aware__seed0__softmax_long_only,recovery_fragile,14
-0.06966234770295521,0.24579065098826672,-0.2834214703564159,-0.19405218810778468,-0.3589876949197905,-0.09224859539226572,0.07258353096393633,0.0037743436101246894,0.05435032533927703,0.8073596771754009,71,ppo__risk_aware__seed0__softmax_long_only,stressed_panic,71
0.7100158520533397,0.032741487920615354,21.6855096437534,0.0,,0.005967703488831708,0.06581306209166844,0.0034222792287667593,0.04688310498992602,0.8193401396274567,3,ppo__risk_aware__seed0__softmax_long_only,unknown,3
0.04292204844177161,0.10454613351663412,0.4105560578664764,-0.1011767393799593,0.4242284215207022,-0.03234601296676172,0.09311003107024302,0.004841721615652637,0.06974423001750861,0.8055704625526278,101,ppo__risk_aware__seed1__softmax_long_only,calm_trend,101
0.23926655991492463,0.10792815724711725,2.2169058197397824,-0.06450489570471851,3.709277525386687,-0.027366375386885862,0.08273692786200973,0.004302320248824505,0.06098023115480242,0.7937097444760898,121,ppo__risk_aware__seed1__softmax_long_only,neutral_mixed,121
0.020708253368677765,0.12425987117210283,0.16665278318208096,-0.05302785518095654,0.39051651812073573,-0.03368738747589568,0.07932549715042114,0.004124925851821898,0.06742728483818826,0.7862043685856319,21,ppo__risk_aware__seed1__softmax_long_only,recovery_confirmed,21
0.28373124033930974,0.08870131215015194,3.198726529084652,-0.03164783769151036,8.965264644776083,-0.02030800077363466,0.07769880124500819,0.0040403376647404265,0.0630897083984954,0.7856114889894213,14,ppo__risk_aware__seed1__softmax_long_only,recovery_fragile,14
-0.05100771260231818,0.23959323349578213,-0.21289295969711153,-0.19952401577572298,-0.2556469826652543,-0.08999637800559492,0.06081467748842609,0.003162363229398157,0.04012173847098586,0.77555059064442,71,ppo__risk_aware__seed1__softmax_long_only,stressed_panic,71
0.8653830598142374,0.019156230034965555,45.175019209660135,0.0,,0.009486721344811204,0.08675488457083702,0.004511253997683525,0.05534939964612325,0.8068372954924902,3,ppo__risk_aware__seed1__softmax_long_only,unknown,3
0.0368932046024113,0.10582751891163779,0.3486163616215534,-0.10886021050116446,0.3389044025596171,-0.03237892812897226,0.08996283397594891,0.004678067366749342,0.061328653762541194,0.7829748781600802,101,ppo__risk_aware__seed2__softmax_long_only,calm_trend,101
0.2265564990978619,0.10547954135286892,2.14787148476447,-0.06402539355679127,3.5385412960703424,-0.026484086085699604,0.09755835161844562,0.0050730342841591725,0.05184360553533578,0.7937174715286444,121,ppo__risk_aware__seed2__softmax_long_only,neutral_mixed,121
0.0033792493203281815,0.12308155655281422,0.027455367115690868,-0.05114786777744673,0.06606823445762945,-0.03371580148322287,0.07846894807049207,0.004080385299665587,0.06801334307307288,0.794380627927326,21,ppo__risk_aware__seed2__softmax_long_only,recovery_confirmed,21
0.2972043312988084,0.09119195833786543,3.259106797527792,-0.02997254662769311,9.915885192892043,-0.018922498429239303,0.09999646219824042,0.005199816034308501,0.0636629406362772,0.8066590492214475,14,ppo__risk_aware__seed2__softmax_long_only,recovery_fragile,14
-0.06474199098807787,0.24353713961517628,-0.2658403194288129,-0.1843887093816453,-0.35111689433259036,-0.09245039490705856,0.10307191147036115,0.0053597393964587795,0.05321568040780618,0.8047176123085157,71,ppo__risk_aware__seed2__softmax_long_only,stressed_panic,71
0.8054466707669956,0.01582192870463847,50.90698395896987,0.0,,0.009360298019964798,0.0721674511830012,0.0037527074615160624,0.06932647029558818,0.7870329817136129,3,ppo__risk_aware__seed2__softmax_long_only,unknown,3
0.042621294665506904,0.1016648773382952,0.41923322765326626,-0.09878863440388086,0.4314392533381608,-0.030771921147622366,0.0708367530404046,0.0036835111581010388,0.05074384148315628,0.7707827567759127,101,ppo__turnover_penalized__seed0__softmax_long_only,calm_trend,101
0.22932574850560306,0.10495147726044601,2.1850645125891055,-0.05537981249424673,4.140962892018226,-0.02635873507788881,0.06861063289987154,0.0035677529107933205,0.04773551607427518,0.7826185573723691,121,ppo__turnover_penalized__seed0__softmax_long_only,neutral_mixed,121
0.00827289320432456,0.12458133871470276,0.06640555712176029,-0.054272981424608235,0.15243115427179202,-0.034038523793412274,0.07274930427471797,0.0037829638222853347,0.05166508239649591,0.7806695422955922,21,ppo__turnover_penalized__seed0__softmax_long_only,recovery_confirmed,21
0.3210005704423917,0.094246234368411,3.405977677448545,-0.030529941606896815,10.514287075147127,-0.020197119900503553,0.06082609561937196,0.0031629569722073417,0.04740158016128199,0.8115034848451614,14,ppo__turnover_penalized__seed0__softmax_long_only,recovery_fragile,14
-0.06253899549716824,0.24998516945157606,-0.2501708226706724,-0.18503750143386244,-0.33798011220726204,-0.09302186986432258,0.06783423378643855,0.003527380156894806,0.050914025904846866,0.8148046412938078,71,ppo__turnover_penalized__seed0__softmax_long_only,stressed_panic,71
0.6500634384318178,0.03283992334293761,19.794913393779808,0.0,,0.005526355900010094,0.057255927473306656,0.0029773082286119463,0.04428417359789213,0.7800503075122833,3,ppo__turnover_penalized__seed0__softmax_long_only,unknown,3
0.04706465719006392,0.11040639845249073,0.4262855944016364,-0.11228990814495499,0.419135236350075,-0.03425457409524594,0.076904040779734,0.003999010120546168,0.06745301681284857,0.8130089720286945,101,ppo__turnover_penalized__seed1__softmax_long_only,calm_trend,101
0.24009387511585123,0.10952289200407311,2.1921798331158224,-0.06356190739589829,3.7773233207181054,-0.02795083268265616,0.08609717550171801,0.004477053126089336,0.06405998203010599,0.8063356939179838,121,ppo__turnover_penalized__seed1__softmax_long_only,neutral_mixed,121
-0.0013294285267866357,0.1308809918352937,-0.010157537073524367,-0.05743026065631984,-0.023148572052325178,-0.037326716517659744,0.08173534282970996,0.004250237827144918,0.07942047928060804,0.8086246869393757,21,ppo__turnover_penalized__seed1__softmax_long_only,recovery_confirmed,21
0.3506538828790726,0.09732144345679274,3.6030485206967824,-0.0291651991430254,12.023023781167234,-0.019481003324014343,0.09216888009437493,0.004792781764907497,0.07513116459761347,0.8113271732415471,14,ppo__turnover_penalized__seed1__softmax_long_only,recovery_fragile,14
-0.05862414911004965,0.2339878599188888,-0.25054355012423096,-0.18611721962599537,-0.3149850896540123,-0.08993793287315317,0.08671947642111442,0.004509412773897949,0.043321457179919094,0.7735918210425847,71,ppo__turnover_penalized__seed1__softmax_long_only,stressed_panic,71
0.9450670990213181,0.02176101051075846,43.429375605240615,0.0,,0.009807931417876411,0.058948030695319176,0.003065297596156597,0.06496373439828555,0.8209585845470428,3,ppo__turnover_penalized__seed1__softmax_long_only,unknown,3
0.04532221061384423,0.10446671129376237,0.43384356655391704,-0.10305413498861626,0.4397903162143924,-0.031889103239432434,0.08571013540840976,0.004456927041237306,0.05885929300790966,0.7911295179683383,101,ppo__turnover_penalized__seed2__softmax_long_only,calm_trend,101
0.2308225601313203,0.10585156385513773,2.180624940479959,-0.060618436784948715,3.8077946640259204,-0.02651488052057528,0.09651556672636143,0.005018809469770795,0.05589948668460215,0.7898208011280407,121,ppo__turnover_penalized__seed2__softmax_long_only,neutral_mixed,121
0.0015455985123942195,0.1260139640527356,0.012265295548891723,-0.05213678656600407,0.029645066644786874,-0.03406593304983935,0.0886973316470782,0.004612261245648066,0.057849646146808355,0.8095546932447524,21,ppo__turnover_penalized__seed2__softmax_long_only,recovery_confirmed,21
0.3206587565857517,0.08967114068888425,3.5759415361769897,-0.027849076124581207,11.514161372941192,-0.018323474305139642,0.07402989454567432,0.003849554516375066,0.07332268117793969,0.8128552000437465,14,ppo__turnover_penalized__seed2__softmax_long_only,recovery_fragile,14
-0.05922471336406998,0.24176107503033414,-0.24497207979671237,-0.1817838223280266,-0.32579749179880124,-0.08941539660830478,0.08470212424200185,0.004404510460584097,0.05952227582604113,0.8050201304361854,71,ppo__turnover_penalized__seed2__softmax_long_only,stressed_panic,71
0.8054745238833727,0.004220603093553903,190.8434662130557,0.0,,0.010776939331076343,0.04462518046299616,0.0023205093840758004,0.07467808077732722,0.8056157728036245,3,ppo__turnover_penalized__seed2__softmax_long_only,unknown,3
