date,factor,variant,rank_ic,assets
2013-08-06,stock_001,return_permutation,-0.32867132867132864,12
2013-08-06,stock_001,stale_1,0.5879120879120878,13
2013-08-06,stock_001,stale_5,-0.3186813186813187,13
2013-08-06,add_015,primary,-0.23076923076923078,13
2013-08-06,add_015,inverted,0.23076923076923078,13
2013-08-06,add_015,asset_permutation,-0.8811188811188813,12
2013-08-06,add_015,return_permutation,-0.4895104895104896,12
2013-08-06,add_015,stale_1,0.34615384615384615,13
2013-08-06,add_015,stale_5,-0.48901098901098894,13
2013-08-06,old_042,primary,-0.5199454712472894,13
2013-08-06,old_042,inverted,0.5199454712472894,13
2013-08-06,old_042,asset_permutation,0.234676366893346,12
2013-08-06,old_042,return_permutation,-0.11208423493413541,12
2013-08-06,old_042,stale_1,0.22527472527472525,13
2013-08-06,old_042,stale_5,-0.20632756795527354,13
2013-08-07,best_001,primary,0.17390849352433527,13
2013-08-07,best_001,inverted,-0.17390849352433527,13
2013-08-07,best_001,asset_permutation,0.13201789697246663,12
2013-08-07,best_001,return_permutation,-0.13490897208102678,12
2013-08-07,best_001,stale_1,0.29649972666444047,13
2013-08-07,best_001,stale_5,0.3502073841753286,13
2013-08-07,best_002,primary,0.20585757447538883,13
2013-08-07,best_002,inverted,-0.20585757447538883,13
2013-08-07,best_002,asset_permutation,0.19185400018132204,12
2013-08-07,best_002,return_permutation,0.021317111131258,12
2013-08-07,best_002,stale_1,0.23240748314924056,13
2013-08-07,best_002,stale_5,0.2880985909104676,13
2013-08-07,original_001,primary,0.15934065934065936,13
2013-08-07,original_001,inverted,-0.15934065934065936,13
2013-08-07,original_001,asset_permutation,0.27272727272727276,12
2013-08-07,original_001,return_permutation,0.32867132867132864,12
2013-08-07,original_001,stale_1,0.23076923076923078,13
2013-08-07,original_001,stale_5,0.24175824175824176,13
2013-08-07,stock_001,primary,-0.30769230769230765,13
2013-08-07,stock_001,inverted,0.30769230769230765,13
2013-08-07,stock_001,asset_permutation,0.4895104895104896,12
2013-08-07,stock_001,return_permutation,0.3846153846153847,12
2013-08-07,stock_001,stale_1,-0.18131868131868134,13
2013-08-07,stock_001,stale_5,0.1868131868131868,13
2013-08-07,add_015,primary,-0.23626373626373626,13
2013-08-07,add_015,inverted,0.23626373626373626,13
2013-08-07,add_015,asset_permutation,-0.22377622377622378,12
2013-08-07,add_015,return_permutation,0.18881118881118883,12
2013-08-07,add_015,stale_1,-0.5164835164835164,13
2013-08-07,add_015,stale_5,-0.21428571428571427,13
2013-08-07,old_042,primary,0.17032967032967034,13
2013-08-07,old_042,inverted,-0.17032967032967034,13
2013-08-07,old_042,asset_permutation,-0.06993006993006995,12
2013-08-07,old_042,return_permutation,0.0979020979020979,12
2013-08-07,old_042,stale_1,0.35213238264366686,13
2013-08-07,old_042,stale_5,0.2857142857142857,13
2013-08-08,best_001,primary,-0.4695080931891174,13
2013-08-08,best_001,inverted,0.4695080931891174,13
2013-08-08,best_001,asset_permutation,0.13353957217791773,12
2013-08-08,best_001,return_permutation,-0.49586815620487334,12
2013-08-08,best_001,stale_1,0.22268088570756164,13
2013-08-08,best_001,stale_5,0.16149723421739784,13
2013-08-08,best_002,primary,-0.5091056598983152,13
2013-08-08,best_002,inverted,0.5091056598983152,13
2013-08-08,best_002,asset_permutation,0.024958648740699224,12
2013-08-08,best_002,return_permutation,-0.5443570453701481,12
2013-08-08,best_002,stale_1,0.31199708300009227,13
2013-08-08,best_002,stale_5,0.3335283078814572,13
2013-08-08,original_001,primary,0.5419537451625185,13
2013-08-08,original_001,inverted,-0.5419537451625185,13
2013-08-08,original_001,asset_permutation,0.06304738215045118,12
2013-08-08,original_001,return_permutation,0.325744807777331,12
2013-08-08,original_001,stale_1,0.6327378750628389,13
2013-08-08,original_001,stale_5,0.6850075256115082,13
2013-08-08,stock_001,primary,0.6464930462598572,13
2013-08-08,stock_001,inverted,-0.6464930462598572,13
2013-08-08,stock_001,asset_permutation,0.33975533714409795,12
2013-08-08,stock_001,return_permutation,0.0770579115172181,12
2013-08-08,stock_001,stale_1,0.44566754678339093,13
2013-08-08,stock_001,stale_5,0.17331515708242978,13
2013-08-08,add_015,primary,-0.12104550653376049,13
2013-08-08,add_015,inverted,0.12104550653376049,13
2013-08-08,add_015,asset_permutation,-0.378284292902707,12
2013-08-08,add_015,return_permutation,0.0875658085422933,12
2013-08-08,add_015,stale_1,-0.12929860925197142,13
2013-08-08,add_015,stale_5,0.19257239675825533,13
2013-08-08,old_042,primary,0.4071530674317398,13
2013-08-08,old_042,inverted,-0.4071530674317398,13
2013-08-08,old_042,asset_permutation,0.2241684698682708,12
2013-08-08,old_042,return_permutation,-0.1331000289842858,12
2013-08-08,old_042,stale_1,0.475928923416831,13
2013-08-08,old_042,stale_5,0.47107438016528924,13
2013-08-09,best_001,primary,0.20973358235419268,13
2013-08-09,best_001,inverted,-0.20973358235419268,13
2013-08-09,best_001,asset_permutation,0.3094806872460635,12
2013-08-09,best_001,return_permutation,-0.6225599871345232,12
2013-08-09,best_001,stale_1,-0.020197163363339113,13
2013-08-09,best_001,stale_5,0.2214905974807294,13
2013-08-09,best_002,primary,0.21823629515233564,13
2013-08-09,best_002,inverted,-0.21823629515233564,13
2013-08-09,best_002,asset_permutation,0.4576827998981412,12
2013-08-09,best_002,return_permutation,-0.7608889996760252,12
2013-08-09,best_002,stale_1,-0.11700299197190685,13
2013-08-09,best_002,stale_5,0.4308404499531131,13
2013-08-09,original_001,primary,0.07692307692307691,13
2013-08-09,original_001,inverted,-0.07692307692307691,13
2013-08-09,original_001,asset_permutation,0.21678321678321683,12
2013-08-09,original_001,return_permutation,0.2027972027972028,12
2013-08-09,original_001,stale_1,0.0934065934065934,13
2013-08-09,original_001,stale_5,-0.027472527472527472,13
2013-08-09,stock_001,primary,-0.23076923076923078,13
2013-08-09,stock_001,inverted,0.23076923076923078,13
2013-08-09,stock_001,asset_permutation,-0.4545454545454546,12
2013-08-09,stock_001,return_permutation,0.27272727272727276,12
2013-08-09,stock_001,stale_1,-0.08241758241758242,13
2013-08-09,stock_001,stale_5,0.24725274725274726,13
2013-08-09,add_015,primary,0.09890109890109891,13
2013-08-09,add_015,inverted,-0.09890109890109891,13
2013-08-09,add_015,asset_permutation,0.3356643356643357,12
2013-08-09,add_015,return_permutation,0.07692307692307693,12
2013-08-09,add_015,stale_1,0.43956043956043955,13
2013-08-09,add_015,stale_5,-0.41208791208791207,13
2013-08-09,old_042,primary,0.3186813186813187,13
2013-08-09,old_042,inverted,-0.3186813186813187,13
2013-08-09,old_042,asset_permutation,0.41958041958041964,12
2013-08-09,old_042,return_permutation,-0.16083916083916086,12
2013-08-09,old_042,stale_1,-0.2802197802197803,13
2013-08-09,old_042,stale_5,0.13186813186813187,13
2013-08-12,best_001,primary,-0.49744823965033963,13
2013-08-12,best_001,inverted,0.49744823965033963,13
2013-08-12,best_001,asset_permutation,0.5092941633558213,12
2013-08-12,best_001,return_permutation,0.11623690156143268,12
2013-08-12,best_001,stale_1,0.501660055090434,13
2013-08-12,best_001,stale_5,-0.3563698637793755,13
2013-08-12,best_002,primary,-0.3565929832876473,13
2013-08-12,best_002,inverted,0.3565929832876473,13
2013-08-12,best_002,asset_permutation,0.5993465236761373,12
2013-08-12,best_002,return_permutation,0.0534862186740502,12
2013-08-12,best_002,stale_1,0.6292007470625781,13
2013-08-12,best_002,stale_5,-0.47027403969510617,13
2013-08-12,original_001,primary,-0.11538461538461539,13
2013-08-12,original_001,inverted,0.11538461538461539,13
2013-08-12,original_001,asset_permutation,0.04895104895104895,12
2013-08-12,original_001,return_permutation,0.27272727272727276,12
2013-08-12,original_001,stale_1,0.0,13
2013-08-12,original_001,stale_5,0.12637362637362637,13
2013-08-12,stock_001,primary,0.10989010989010989,13
2013-08-12,stock_001,inverted,-0.10989010989010989,13
2013-08-12,stock_001,asset_permutation,0.4685314685314686,12
2013-08-12,stock_001,return_permutation,0.5244755244755246,12
2013-08-12,stock_001,stale_1,-0.4340659340659341,13
2013-08-12,stock_001,stale_5,-0.47802197802197804,13
2013-08-12,add_015,primary,-0.5714285714285714,13
2013-08-12,add_015,inverted,0.5714285714285714,13
2013-08-12,add_015,asset_permutation,-0.08391608391608392,12
2013-08-12,add_015,return_permutation,-0.1188811188811189,12
2013-08-12,add_015,stale_1,0.5054945054945055,13
2013-08-12,add_015,stale_5,-0.26373626373626374,13
2013-08-12,old_042,primary,-0.08253102718210943,13
2013-08-12,old_042,inverted,0.08253102718210943,13
2013-08-12,old_042,asset_permutation,-0.2027972027972028,12
2013-08-12,old_042,return_permutation,-0.18563951410966176,12
2013-08-12,old_042,stale_1,0.6593406593406593,13
2013-08-12,old_042,stale_5,-0.21978021978021978,13
2013-08-13,best_001,primary,0.49321589147065575,13
2013-08-13,best_001,inverted,-0.49321589147065575,13
2013-08-13,best_001,asset_permutation,-0.014584753738489383,12
2013-08-13,best_001,return_permutation,0.4606224182266992,12
2013-08-13,best_001,stale_1,0.44343957363115993,13
2013-08-13,best_001,stale_5,-0.2850958910235004,13
2013-08-13,best_002,primary,0.4298838374252096,13
2013-08-13,best_002,inverted,-0.4298838374252096,13
2013-08-13,best_002,asset_permutation,-0.15746655868281817,12
2013-08-13,best_002,return_permutation,0.48406240117308397,12
2013-08-13,best_002,stale_1,0.3707434984974746,13
2013-08-13,best_002,stale_5,-0.3372742743263369,13
2013-08-13,original_001,primary,0.18131868131868134,13
2013-08-13,original_001,inverted,-0.18131868131868134,13
2013-08-13,original_001,asset_permutation,0.06293706293706294,12
2013-08-13,original_001,return_permutation,0.3706293706293707,12
2013-08-13,original_001,stale_1,0.21978021978021978,13
2013-08-13,original_001,stale_5,0.21978021978021978,13
2013-08-13,stock_001,primary,0.22527472527472525,13
2013-08-13,stock_001,inverted,-0.22527472527472525,13
2013-08-13,stock_001,asset_permutation,-0.2657342657342658,12
2013-08-13,stock_001,return_permutation,-0.4125874125874127,12
2013-08-13,stock_001,stale_1,0.24175824175824176,13
2013-08-13,stock_001,stale_5,0.2087912087912088,13
2013-08-13,add_015,primary,-0.25274725274725274,13
2013-08-13,add_015,inverted,0.25274725274725274,13
2013-08-13,add_015,asset_permutation,0.1958041958041958,12
2013-08-13,add_015,return_permutation,-0.1328671328671329,12
2013-08-13,add_015,stale_1,0.6868131868131868,13
2013-08-13,add_015,stale_5,-0.42857142857142855,13
2013-08-13,old_042,primary,0.6318681318681317,13
2013-08-13,old_042,inverted,-0.6318681318681317,13
2013-08-13,old_042,asset_permutation,-0.1188811188811189,12
2013-08-13,old_042,return_permutation,0.5594405594405596,12
2013-08-13,old_042,stale_1,0.4401654783045835,13
2013-08-13,old_042,stale_5,0.06877585598509117,13
2013-08-14,best_001,primary,-0.5140386797078254,13
2013-08-14,best_001,inverted,0.5140386797078254,13
2013-08-14,best_001,asset_permutation,0.06477502756312957,12
2013-08-14,best_001,return_permutation,-0.3866823037955818,12
2013-08-14,best_001,stale_1,0.3763265761510206,13
2013-08-14,best_001,stale_5,-0.21667287717786035,13
2013-08-14,best_002,primary,-0.7515422245344523,13
2013-08-14,best_002,inverted,0.7515422245344523,13
2013-08-14,best_002,asset_permutation,0.18666672408050836,12
2013-08-14,best_002,return_permutation,-0.3843404689296711,12
2013-08-14,best_002,stale_1,0.30906681122073887,13
2013-08-14,best_002,stale_5,0.05007346406158107,13
2013-08-14,original_001,primary,-0.1043956043956044,13
2013-08-14,original_001,inverted,0.1043956043956044,13
2013-08-14,original_001,asset_permutation,-0.07692307692307693,12
2013-08-14,original_001,return_permutation,0.6153846153846154,12
2013-08-14,original_001,stale_1,-0.1043956043956044,13
2013-08-14,original_001,stale_5,-0.11538461538461539,13
2013-08-14,stock_001,primary,0.23076923076923078,13
2013-08-14,stock_001,inverted,-0.23076923076923078,13
2013-08-14,stock_001,asset_permutation,-0.7062937062937064,12
2013-08-14,stock_001,return_permutation,-0.21678321678321683,12
2013-08-14,stock_001,stale_1,0.41208791208791207,13
2013-08-14,stock_001,stale_5,0.14835164835164835,13
2013-08-14,add_015,primary,0.11538461538461539,13
2013-08-14,add_015,inverted,-0.11538461538461539,13
2013-08-14,add_015,asset_permutation,-0.04895104895104895,12
2013-08-14,add_015,return_permutation,0.5804195804195805,12
2013-08-14,add_015,stale_1,-0.2747252747252747,13
2013-08-14,add_015,stale_5,0.23626373626373626,13
2013-08-14,old_042,primary,-0.2913725436338734,13
2013-08-14,old_042,inverted,0.2913725436338734,13
2013-08-14,old_042,asset_permutation,-0.39080402623177185,12
2013-08-14,old_042,return_permutation,0.10039002508706064,12
2013-08-14,old_042,stale_1,0.532967032967033,13
2013-08-14,old_042,stale_5,0.23626373626373626,13
2013-08-15,best_001,primary,0.1716383795956582,13
2013-08-15,best_001,inverted,-0.1716383795956582,13
2013-08-15,best_001,asset_permutation,0.24960235381223425,12
2013-08-15,best_001,return_permutation,-0.4100610098343848,12
2013-08-15,best_001,stale_1,-0.11174753906691855,13
2013-08-15,best_001,stale_5,-0.011541236207622353,13
2013-08-15,best_002,primary,0.08381065430018891,13
2013-08-15,best_002,inverted,-0.08381065430018891,13
2013-08-15,best_002,asset_permutation,0.350080384827467,12
2013-08-15,best_002,return_permutation,-0.43858699312721156,12
2013-08-15,best_002,stale_1,-0.2078128120871781,13
2013-08-15,best_002,stale_5,-0.15878977481901643,13
2013-08-15,original_001,primary,0.016483516483516484,13
2013-08-15,original_001,inverted,-0.016483516483516484,13
2013-08-15,original_001,asset_permutation,-0.49650349650349657,12
2013-08-15,original_001,return_permutation,0.3706293706293707,12
2013-08-15,original_001,stale_1,0.027472527472527472,13
2013-08-15,original_001,stale_5,0.11538461538461539,13
2013-08-15,stock_001,primary,0.46153846153846156,13
2013-08-15,stock_001,inverted,-0.46153846153846156,13
2013-08-15,stock_001,asset_permutation,-0.35664335664335667,12
2013-08-15,stock_001,return_permutation,0.46153846153846156,12
2013-08-15,stock_001,stale_1,0.4230769230769231,13
2013-08-15,stock_001,stale_5,-0.07692307692307691,13
2013-08-15,add_015,primary,-0.26373626373626374,13
2013-08-15,add_015,inverted,0.26373626373626374,13
2013-08-15,add_015,asset_permutation,0.2447552447552448,12
2013-08-15,add_015,return_permutation,-0.37762237762237766,12
2013-08-15,add_015,stale_1,-0.03846153846153846,13
2013-08-15,add_015,stale_5,-0.15934065934065936,13
2013-08-15,old_042,primary,-0.4187343712677706,13
2013-08-15,old_042,inverted,0.4187343712677706,13
2013-08-15,old_042,asset_permutation,-0.4736871264301901,12
2013-08-15,old_042,return_permutation,-0.34386176585302697,12
2013-08-15,old_042,stale_1,-0.29697586178067864,13
2013-08-15,old_042,stale_5,-0.3681318681318681,13
2013-08-16,best_001,primary,-0.26747127042571256,13
2013-08-16,best_001,inverted,0.26747127042571256,13
2013-08-16,best_001,asset_permutation,0.08671161318051507,12
2013-08-16,best_001,return_permutation,-0.46286773248515556,12
2013-08-16,best_001,stale_1,0.022509951422381408,13
2013-08-16,best_001,stale_5,0.501660055090434,13
2013-08-16,best_002,primary,-0.16625061878442637,13
2013-08-16,best_002,inverted,0.16625061878442637,13
2013-08-16,best_002,asset_permutation,-0.06862829151603267,12
2013-08-16,best_002,return_permutation,-0.3304609639395303,12
2013-08-16,best_002,stale_1,-0.03352426172007556,13
2013-08-16,best_002,stale_5,0.5044942926898148,13
2013-08-16,original_001,primary,-0.13736263736263735,13
2013-08-16,original_001,inverted,0.13736263736263735,13
2013-08-16,original_001,asset_permutation,0.06993006993006995,12
2013-08-16,original_001,return_permutation,0.18181818181818185,12
2013-08-16,original_001,stale_1,-0.11538461538461539,13
2013-08-16,original_001,stale_5,-0.2857142857142857,13
2013-08-16,stock_001,primary,0.43956043956043955,13
2013-08-16,stock_001,inverted,-0.43956043956043955,13
2013-08-16,stock_001,asset_permutation,-0.3916083916083916,12
2013-08-16,stock_001,return_permutation,-0.1398601398601399,12
2013-08-16,stock_001,stale_1,0.41208791208791207,13
2013-08-16,stock_001,stale_5,-0.027472527472527472,13
2013-08-16,add_015,primary,0.14285714285714285,13
2013-08-16,add_015,inverted,-0.14285714285714285,13
2013-08-16,add_015,asset_permutation,-0.3426573426573427,12
2013-08-16,add_015,return_permutation,0.2937062937062937,12
2013-08-16,add_015,stale_1,0.5274725274725275,13
2013-08-16,add_015,stale_5,0.19780219780219782,13
2013-08-16,old_042,primary,-0.09944903161976938,13
2013-08-16,old_042,inverted,0.09944903161976938,13
2013-08-16,old_042,asset_permutation,-0.21127284456119966,12
2013-08-16,old_042,return_permutation,0.07746670967243986,12
2013-08-16,old_042,stale_1,0.011019325559678172,13
2013-08-16,old_042,stale_5,0.33516483516483514,13
2013-08-19,best_001,primary,0.32479917717646006,13
2013-08-19,best_001,inverted,-0.32479917717646006,13
2013-08-19,best_001,asset_permutation,0.2301680379735606,12
2013-08-19,best_001,return_permutation,0.2815523723264421,12
2013-08-19,best_001,stale_1,-0.16165846014740867,13
2013-08-19,best_001,stale_5,0.4292267667840073,13
2013-08-19,best_002,primary,0.4706937867738214,13
2013-08-19,best_002,inverted,-0.4706937867738214,13
2013-08-19,best_002,asset_permutation,0.28778492821848256,12
2013-08-19,best_002,return_permutation,0.4337327552436691,12
2013-08-19,best_002,stale_1,-0.053538334862781374,13
2013-08-19,best_002,stale_5,0.35942308632961273,13
2013-08-19,original_001,primary,-0.18131868131868134,13
2013-08-19,original_001,inverted,0.18131868131868134,13
2013-08-19,original_001,asset_permutation,-0.34965034965034975,12
2013-08-19,original_001,return_permutation,-0.6223776223776225,12
2013-08-19,original_001,stale_1,-0.14285714285714285,13
2013-08-19,original_001,stale_5,-0.21428571428571427,13
2013-08-19,stock_001,primary,-0.3186813186813187,13
2013-08-19,stock_001,inverted,0.3186813186813187,13
2013-08-19,stock_001,asset_permutation,-0.09090909090909093,12
2013-08-19,stock_001,return_permutation,0.04195804195804196,12
2013-08-19,stock_001,stale_1,-0.7307692307692307,13
2013-08-19,stock_001,stale_5,-0.1868131868131868,13
2013-08-19,add_015,primary,-0.14285714285714285,13
2013-08-19,add_015,inverted,0.14285714285714285,13
2013-08-19,add_015,asset_permutation,0.3076923076923077,12
2013-08-19,add_015,return_permutation,0.16783216783216784,12
2013-08-19,add_015,stale_1,-0.39560439560439564,13
2013-08-19,add_015,stale_5,-0.049450549450549455,13
2013-08-19,old_042,primary,-0.01673837162646542,13
2013-08-19,old_042,inverted,0.01673837162646542,13
2013-08-19,old_042,asset_permutation,0.03209173120443012,12
2013-08-19,old_042,return_permutation,0.17796411807833973,12
2013-08-19,old_042,stale_1,-0.24862257904942345,13
2013-08-19,old_042,stale_5,-0.3411282456860522,13
2013-08-20,best_001,primary,-0.09798162889235718,13
2013-08-20,best_001,inverted,0.09798162889235718,13
2013-08-20,best_001,asset_permutation,-0.16388869433927225,12
2013-08-20,best_001,return_permutation,-0.09198662110077999,12
2013-08-20,best_001,stale_1,0.013533299049019168,13
2013-08-20,best_001,stale_5,0.595850412239116,13
2013-08-20,best_002,primary,-0.2618638391752201,13
2013-08-20,best_002,inverted,0.2618638391752201,13
2013-08-20,best_002,asset_permutation,-0.1281341650164046,12
2013-08-20,best_002,return_permutation,-0.03894104187372487,12
2013-08-20,best_002,stale_1,0.10041467451174857,13
2013-08-20,best_002,stale_5,0.5759881481841043,13
2013-08-20,original_001,primary,-0.15934065934065936,13
2013-08-20,original_001,inverted,0.15934065934065936,13
2013-08-20,original_001,asset_permutation,-0.3636363636363637,12
2013-08-20,original_001,return_permutation,-0.3846153846153847,12
2013-08-20,original_001,stale_1,-0.15934065934065936,13
2013-08-20,original_001,stale_5,-0.26373626373626374,13
2013-08-20,stock_001,primary,-0.34615384615384615,13
2013-08-20,stock_001,inverted,0.34615384615384615,13
2013-08-20,stock_001,asset_permutation,-0.5874125874125874,12
2013-08-20,stock_001,return_permutation,-0.30069930069930073,12
2013-08-20,stock_001,stale_1,-0.0879120879120879,13
2013-08-20,stock_001,stale_5,0.3186813186813187,13
2013-08-20,add_015,primary,0.6263736263736264,13
2013-08-20,add_015,inverted,-0.6263736263736264,13
2013-08-20,add_015,asset_permutation,0.17482517482517487,12
2013-08-20,add_015,return_permutation,-0.006993006993006993,12
2013-08-20,add_015,stale_1,0.2912087912087912,13
2013-08-20,add_015,stale_5,-0.6593406593406593,13
2013-08-20,old_042,primary,-0.3186813186813187,13
2013-08-20,old_042,inverted,0.3186813186813187,13
2013-08-20,old_042,asset_permutation,-0.10489510489510491,12
2013-08-20,old_042,return_permutation,-0.15384615384615385,12
2013-08-20,old_042,stale_1,-0.22038855974846136,13
2013-08-20,old_042,stale_5,0.010989010989010988,13
2013-08-21,best_001,primary,-0.31214285808115855,13
2013-08-21,best_001,inverted,0.31214285808115855,13
2013-08-21,best_001,asset_permutation,0.09901342272934997,12
2013-08-21,best_001,return_permutation,0.13751337761210206,12
2013-08-21,best_001,stale_1,-0.07269604724271662,13
2013-08-21,best_001,stale_5,0.3017183554806801,13
2013-08-21,best_002,primary,-0.07867155194709716,13
2013-08-21,best_002,inverted,0.07867155194709716,13
2013-08-21,best_002,asset_permutation,0.01779641180783397,12
2013-08-21,best_002,return_permutation,0.02491497653096756,12
2013-08-21,best_002,stale_1,0.06128728150909406,13
2013-08-21,best_002,stale_5,0.27044133079838245,13
2013-08-21,original_001,primary,0.4010989010989011,13
2013-08-21,original_001,inverted,-0.4010989010989011,13
2013-08-21,original_001,asset_permutation,0.18881118881118883,12
2013-08-21,original_001,return_permutation,-0.1398601398601399,12
2013-08-21,original_001,stale_1,0.2802197802197803,13
2013-08-21,original_001,stale_5,0.26373626373626374,13
2013-08-21,stock_001,primary,0.3131868131868132,13
2013-08-21,stock_001,inverted,-0.3131868131868132,13
2013-08-21,stock_001,asset_permutation,0.3706293706293707,12
2013-08-21,stock_001,return_permutation,-0.4895104895104896,12
2013-08-21,stock_001,stale_1,0.1043956043956044,13
2013-08-21,stock_001,stale_5,-0.2582417582417582,13
2013-08-21,add_015,primary,-0.532967032967033,13
2013-08-21,add_015,inverted,0.532967032967033,13
2013-08-21,add_015,asset_permutation,0.04195804195804196,12
2013-08-21,add_015,return_permutation,-0.11188811188811189,12
2013-08-21,add_015,stale_1,-0.2087912087912088,13
2013-08-21,add_015,stale_5,0.4835164835164835,13
2013-08-21,old_042,primary,0.15043241824959452,13
2013-08-21,old_042,inverted,-0.15043241824959452,13
2013-08-21,old_042,asset_permutation,0.20287909460930725,12
2013-08-21,old_042,return_permutation,-0.7746670967243986,12
2013-08-21,old_042,stale_1,-0.07142857142857142,13
2013-08-21,old_042,stale_5,0.18210783977117087,13
2013-08-22,best_001,primary,0.4656147461121606,13
2013-08-22,best_001,inverted,-0.4656147461121606,13
2013-08-22,best_001,asset_permutation,0.3886501653787775,12
2013-08-22,best_001,return_permutation,0.3084251708845712,12
2013-08-22,best_001,stale_1,0.08018348647956366,13
2013-08-22,best_001,stale_5,-0.11254975711190703,13
2013-08-22,best_002,primary,0.5551164158493114,13
2013-08-22,best_002,inverted,-0.5551164158493114,13
2013-08-22,best_002,asset_permutation,0.3989543710740277,12
2013-08-22,best_002,return_permutation,0.3623530526268692,12
2013-08-22,best_002,stale_1,0.011238793135299595,13
2013-08-22,best_002,stale_5,-0.2821625361439693,13
2013-08-22,original_001,primary,0.7802197802197801,13
2013-08-22,original_001,inverted,-0.7802197802197801,13
2013-08-22,original_001,asset_permutation,0.006993006993006993,12
2013-08-22,original_001,return_permutation,0.7482517482517484,12
2013-08-22,original_001,stale_1,0.7802197802197801,13
2013-08-22,original_001,stale_5,0.7472527472527472,13
2013-08-22,stock_001,primary,0.24725274725274726,13
2013-08-22,stock_001,inverted,-0.24725274725274726,13
2013-08-22,stock_001,asset_permutation,0.027972027972027972,12
2013-08-22,stock_001,return_permutation,0.25874125874125875,12
2013-08-22,stock_001,stale_1,0.34615384615384615,13
2013-08-22,stock_001,stale_5,0.34615384615384615,13
2013-08-22,add_015,primary,0.532967032967033,13
2013-08-22,add_015,inverted,-0.532967032967033,13
2013-08-22,add_015,asset_permutation,-0.013986013986013986,12
2013-08-22,add_015,return_permutation,0.4755244755244756,12
2013-08-22,add_015,stale_1,-0.6923076923076923,13
2013-08-22,add_015,stale_5,-0.14835164835164835,13
2013-08-22,old_042,primary,0.5,13
2013-08-22,old_042,inverted,-0.5,13
2013-08-22,old_042,asset_permutation,0.034965034965034975,12
2013-08-22,old_042,return_permutation,0.3426573426573427,12
2013-08-22,old_042,stale_1,0.25072069708265754,13
2013-08-22,old_042,stale_5,0.27823797038187387,13
2013-08-23,best_001,primary,0.2958039891549808,13
2013-08-23,best_001,inverted,-0.2958039891549808,13
2013-08-23,best_001,asset_permutation,0.4162052056699595,12
2013-08-23,best_001,return_permutation,0.1713786140993951,12
2013-08-23,best_001,stale_1,0.21604524219604254,13
2013-08-23,best_001,stale_5,-0.3262561650247703,13
2013-08-23,best_002,primary,0.47641532075901044,13
2013-08-23,best_002,inverted,-0.47641532075901044,13
2013-08-23,best_002,asset_permutation,0.5118828012335194,12
2013-08-23,best_002,return_permutation,0.12366057164142484,12
2013-08-23,best_002,stale_1,-0.04839476445865791,13
2013-08-23,best_002,stale_5,-0.15497939039226188,13
2013-08-23,original_001,primary,-0.34065934065934067,13
2013-08-23,original_001,inverted,0.34065934065934067,13
2013-08-23,original_001,asset_permutation,-0.006993006993006993,12
2013-08-23,original_001,return_permutation,-0.1328671328671329,12
2013-08-23,original_001,stale_1,-0.39010989010989006,13
2013-08-23,original_001,stale_5,-0.17032967032967034,13
2013-08-23,stock_001,primary,0.4010989010989011,13
2013-08-23,stock_001,inverted,-0.4010989010989011,13
2013-08-23,stock_001,asset_permutation,-0.3356643356643357,12
2013-08-23,stock_001,return_permutation,-0.14685314685314685,12
2013-08-23,stock_001,stale_1,-0.16483516483516483,13
2013-08-23,stock_001,stale_5,-0.1758241758241758,13
2013-08-23,add_015,primary,-0.6923076923076923,13
2013-08-23,add_015,inverted,0.6923076923076923,13
2013-08-23,add_015,asset_permutation,0.08391608391608392,12
2013-08-23,add_015,return_permutation,-0.18881118881118883,12
2013-08-23,add_015,stale_1,-0.7087912087912087,13
2013-08-23,add_015,stale_5,0.021978021978021976,13
2013-08-23,old_042,primary,-0.34065934065934067,13
2013-08-23,old_042,inverted,0.34065934065934067,13
2013-08-23,old_042,asset_permutation,0.1188811188811189,12
2013-08-23,old_042,return_permutation,0.034965034965034975,12
2013-08-23,old_042,stale_1,-0.24725274725274726,13
2013-08-23,old_042,stale_5,-0.2762473100549149,13
2013-08-26,best_001,primary,-0.6551780229511989,13
2013-08-26,best_001,inverted,0.6551780229511989,13
2013-08-26,best_001,asset_permutation,-0.25259469926497874,12
2013-08-26,best_001,return_permutation,-0.025620922913010952,12
2013-08-26,best_001,stale_1,-0.2958039891549808,13
2013-08-26,best_001,stale_5,-0.2571326819313642,13
2013-08-26,best_002,primary,-0.7249021572268239,13
2013-08-26,best_002,inverted,0.7249021572268239,13
2013-08-26,best_002,asset_permutation,-0.3994460033059657,12
2013-08-26,best_002,return_permutation,0.16820291495664666,12
2013-08-26,best_002,stale_1,-0.18277568909622413,13
2013-08-26,best_002,stale_5,-0.2886921892212771,13
2013-08-26,original_001,primary,-0.06593406593406594,13
2013-08-26,original_001,inverted,0.06593406593406594,13
2013-08-26,original_001,asset_permutation,-0.15384615384615385,12
2013-08-26,original_001,return_permutation,0.30069930069930073,12
2013-08-26,original_001,stale_1,-0.08241758241758242,13
2013-08-26,original_001,stale_5,-0.04395604395604395,13
2013-08-26,stock_001,primary,0.4725274725274725,13
2013-08-26,stock_001,inverted,-0.4725274725274725,13
2013-08-26,stock_001,asset_permutation,0.055944055944055944,12
2013-08-26,stock_001,return_permutation,-0.15384615384615385,12
2013-08-26,stock_001,stale_1,0.5934065934065934,13
