effective_date,scenario,selected,available,missing,missing_ciks,turnover,cost,adverse_loss,family,cost_bps
2023-01-06,adverse,10,10,0,,1.0000000000000004,0.010000000000000004,0.0,shareholder_discipline,100
2023-04-07,adverse,10,10,0,,0.1473574861836009,0.0014680710698337111,0.0,shareholder_discipline,100
2023-07-07,adverse,10,10,0,,0.44364206968718656,0.004611571918994467,0.0,shareholder_discipline,100
2023-10-06,adverse,10,10,0,,0.28732922722754456,0.003041686711164514,0.0,shareholder_discipline,100
2024-01-05,adverse,10,10,0,,0.2697866545942392,0.003136309034604129,0.0,shareholder_discipline,100
2024-04-05,adverse,10,10,0,,0.15211096952821318,0.001868035546741303,0.0,shareholder_discipline,100
2024-07-05,adverse,10,10,0,,0.515910417439069,0.0059697507064990695,0.0,shareholder_discipline,100
2024-10-04,adverse,10,10,0,,0.28527301643826536,0.0033008949381158,0.0,shareholder_discipline,100
2025-01-03,adverse,10,10,0,,0.16945053750094122,0.0018211277379559124,0.0,shareholder_discipline,100
2025-04-04,adverse,10,10,0,,0.12178558472411063,0.0010221731385451301,0.0,shareholder_discipline,100
2025-07-04,adverse,10,10,0,,0.6244026514284884,0.007345069888805405,0.0,shareholder_discipline,100
2025-10-03,adverse,10,10,0,,0.1456741661052408,0.0020371014280844207,0.0,shareholder_discipline,100
2026-01-02,adverse,10,10,0,,0.4504391885462516,0.006566918151147225,0.0,shareholder_discipline,100
2026-04-03,adverse,10,10,0,,0.24634760573539544,0.0038156607703678114,0.0,shareholder_discipline,100
2026-07-03,adverse,10,10,0,,0.6145364975193675,0.009731797943017503,0.0,shareholder_discipline,100
2023-01-06,base,10,10,0,,1.0000000000000004,0.020000000000000007,0.0,balance_sheet_quality,200
2023-04-07,base,10,10,0,,0.5518519841078062,0.012019296166853675,0.0,balance_sheet_quality,200
2023-07-07,base,10,10,0,,0.22499043882811226,0.00534598891200776,0.0,balance_sheet_quality,200
2023-10-06,base,10,10,0,,0.4443108456873138,0.009694530271672698,0.0,balance_sheet_quality,200
2024-01-05,base,10,10,0,,0.3730124385040191,0.00815202244505086,0.0,balance_sheet_quality,200
2024-04-05,base,10,10,0,,0.3425023833892565,0.00797920086119008,0.0,balance_sheet_quality,200
2024-07-05,base,10,10,0,,0.1723970110228893,0.003721180721388495,0.0,balance_sheet_quality,200
2024-10-04,base,10,10,0,,0.27029821779325847,0.005764299663725039,0.0,balance_sheet_quality,200
2025-01-03,base,10,10,0,,0.31674690967156477,0.007788043995798397,0.0,balance_sheet_quality,200
2025-04-04,base,10,10,0,,0.35117269423403524,0.005828248083452914,0.0,balance_sheet_quality,200
2025-07-04,base,10,10,0,,0.31790032944948704,0.006944796412105154,0.0,balance_sheet_quality,200
2025-10-03,base,10,10,0,,0.1723496344838431,0.004147292871237314,0.0,balance_sheet_quality,200
2026-01-02,base,10,10,0,,0.3808939772192898,0.011127234903924818,0.0,balance_sheet_quality,200
2026-04-03,base,10,10,0,,0.34387548782308797,0.010864887305940233,0.0,balance_sheet_quality,200
2026-07-03,base,10,10,0,,0.3850694379184546,0.015155948989876262,0.0,balance_sheet_quality,200
2023-01-06,adverse,10,10,0,,1.0000000000000004,0.020000000000000007,0.0,balance_sheet_quality,200
2023-04-07,adverse,10,10,0,,0.5518519841078062,0.012019296166853675,0.0,balance_sheet_quality,200
2023-07-07,adverse,10,10,0,,0.22499043882811226,0.00534598891200776,0.0,balance_sheet_quality,200
2023-10-06,adverse,10,10,0,,0.4443108456873138,0.009694530271672698,0.0,balance_sheet_quality,200
2024-01-05,adverse,10,10,0,,0.3730124385040191,0.00815202244505086,0.0,balance_sheet_quality,200
2024-04-05,adverse,10,10,0,,0.3425023833892565,0.00797920086119008,0.0,balance_sheet_quality,200
2024-07-05,adverse,10,10,0,,0.1723970110228893,0.003721180721388495,0.0,balance_sheet_quality,200
2024-10-04,adverse,10,10,0,,0.27029821779325847,0.005764299663725039,0.0,balance_sheet_quality,200
2025-01-03,adverse,10,10,0,,0.31674690967156477,0.007788043995798397,0.0,balance_sheet_quality,200
2025-04-04,adverse,10,10,0,,0.35117269423403524,0.005828248083452914,0.0,balance_sheet_quality,200
2025-07-04,adverse,10,10,0,,0.31790032944948704,0.006944796412105154,0.0,balance_sheet_quality,200
2025-10-03,adverse,10,10,0,,0.1723496344838431,0.004147292871237314,0.0,balance_sheet_quality,200
2026-01-02,adverse,10,10,0,,0.3808939772192898,0.011127234903924818,0.0,balance_sheet_quality,200
2026-04-03,adverse,10,10,0,,0.34387548782308797,0.010864887305940233,0.0,balance_sheet_quality,200
2026-07-03,adverse,10,10,0,,0.3850694379184546,0.015155948989876262,0.0,balance_sheet_quality,200
2023-01-06,base,10,10,0,,1.0000000000000004,0.020000000000000007,0.0,cash_conversion,200
2023-04-07,base,10,10,0,,0.16215651443897205,0.003898028900080667,0.0,cash_conversion,200
2023-07-07,base,10,10,0,,0.7,0.017832421318034534,0.0,cash_conversion,200
2023-10-06,base,10,10,0,,0.6242131004929177,0.016322812669298043,0.0,cash_conversion,200
2024-01-05,base,10,10,0,,0.3650406505892031,0.009937914584244234,0.0,cash_conversion,200
2024-04-05,base,10,10,0,,0.3526994279482483,0.009675857818789532,0.0,cash_conversion,200
2024-07-05,base,10,10,0,,0.7136617357802566,0.019061739719215952,0.0,cash_conversion,200
2024-10-04,base,10,10,0,,0.2817541662106292,0.007791610504307827,0.0,cash_conversion,200
2025-01-03,base,10,10,0,,0.38181709174321127,0.010815300523135521,0.0,cash_conversion,200
2025-04-04,base,10,10,0,,0.2722424805729486,0.005202004372359782,0.0,cash_conversion,200
2025-07-04,base,10,9,1,0001819974,0.6055523886457479,0.015197943272174084,0.0,cash_conversion,200
2025-10-03,base,10,9,1,0001819974,0.417791963557792,0.010560864736964647,0.0,cash_conversion,200
2026-01-02,base,10,10,0,,0.6006398043798845,0.01438338243333482,0.0,cash_conversion,200
2026-04-03,base,10,10,0,,0.3166434461534984,0.007577644559744726,0.0,cash_conversion,200
2026-07-03,base,10,10,0,,0.5745627415635194,0.01800839524247172,0.0,cash_conversion,200
2023-01-06,adverse,10,10,0,,1.0000000000000004,0.020000000000000007,0.0,cash_conversion,200
2023-04-07,adverse,10,10,0,,0.16215651443897205,0.003898028900080667,0.0,cash_conversion,200
2023-07-07,adverse,10,10,0,,0.7,0.017832421318034534,0.0,cash_conversion,200
2023-10-06,adverse,10,10,0,,0.6242131004929177,0.016322812669298043,0.0,cash_conversion,200
2024-01-05,adverse,10,10,0,,0.3650406505892031,0.009937914584244234,0.0,cash_conversion,200
2024-04-05,adverse,10,10,0,,0.3526994279482483,0.009675857818789532,0.0,cash_conversion,200
2024-07-05,adverse,10,10,0,,0.7136617357802566,0.019061739719215952,0.0,cash_conversion,200
2024-10-04,adverse,10,10,0,,0.2817541662106292,0.007791610504307827,0.0,cash_conversion,200
2025-01-03,adverse,10,10,0,,0.38181709174321127,0.010815300523135521,0.0,cash_conversion,200
2025-04-04,adverse,10,10,0,,0.2722424805729486,0.005202004372359782,0.0,cash_conversion,200
2025-07-04,adverse,10,9,1,0001819974,0.6055523886457479,0.015197943272174084,0.1239684669457885,cash_conversion,200
2025-10-03,adverse,10,9,1,0001819974,0.5,0.011399218969366883,0.11285226779673214,cash_conversion,200
2026-01-02,adverse,10,10,0,,0.577331713305233,0.011145445831297335,0.0,cash_conversion,200
2026-04-03,adverse,10,10,0,,0.31664344615349843,0.006111730671940406,0.0,cash_conversion,200
2026-07-03,adverse,10,10,0,,0.5745627415635193,0.014524627103854002,0.0,cash_conversion,200
2023-01-06,base,10,10,0,,1.0000000000000004,0.020000000000000007,0.0,profitability,200
2023-04-07,base,10,10,0,,0.4351526845348632,0.009647818405946789,0.0,profitability,200
2023-07-07,base,10,10,0,,0.4308813714386717,0.01040710717640313,0.0,profitability,200
2023-10-06,base,10,10,0,,0.24365880871208578,0.0056854609457604845,0.0,profitability,200
2024-01-05,base,10,10,0,,0.14563914757383042,0.0038349506888536162,0.0,profitability,200
2024-04-05,base,10,10,0,,0.4371506335425162,0.011638255783906079,0.0,profitability,200
2024-07-05,base,10,10,0,,0.33765532913742313,0.00937785032417453,0.0,profitability,200
2024-10-04,base,10,10,0,,0.2548016790944887,0.007206062150061402,0.0,profitability,200
2025-01-03,base,10,10,0,,0.12486692832150238,0.003943716652031957,0.0,profitability,200
2025-04-04,base,10,10,0,,0.1566593485921837,0.004309499908459166,0.0,profitability,200
2025-07-04,base,10,10,0,,0.33201752990693834,0.011784482448365262,0.0,profitability,200
2025-10-03,base,10,10,0,,0.2643524958813016,0.010749702395536178,0.0,profitability,200
2026-01-02,base,10,10,0,,0.22041223592423853,0.00806555033322828,0.0,profitability,200
2026-04-03,base,10,10,0,,0.28245508315955575,0.009499746602274128,0.0,profitability,200
2026-07-03,base,10,10,0,,0.5180551119365876,0.01964451379229069,0.0,profitability,200
2023-01-06,adverse,10,10,0,,1.0000000000000004,0.020000000000000007,0.0,profitability,200
2023-04-07,adverse,10,10,0,,0.4351526845348632,0.009647818405946789,0.0,profitability,200
2023-07-07,adverse,10,10,0,,0.4308813714386717,0.01040710717640313,0.0,profitability,200
2023-10-06,adverse,10,10,0,,0.24365880871208578,0.0056854609457604845,0.0,profitability,200
2024-01-05,adverse,10,10,0,,0.14563914757383042,0.0038349506888536162,0.0,profitability,200
2024-04-05,adverse,10,10,0,,0.4371506335425162,0.011638255783906079,0.0,profitability,200
2024-07-05,adverse,10,10,0,,0.33765532913742313,0.00937785032417453,0.0,profitability,200
2024-10-04,adverse,10,10,0,,0.2548016790944887,0.007206062150061402,0.0,profitability,200
2025-01-03,adverse,10,10,0,,0.12486692832150238,0.003943716652031957,0.0,profitability,200
2025-04-04,adverse,10,10,0,,0.1566593485921837,0.004309499908459166,0.0,profitability,200
2025-07-04,adverse,10,10,0,,0.33201752990693834,0.011784482448365262,0.0,profitability,200
2025-10-03,adverse,10,10,0,,0.2643524958813016,0.010749702395536178,0.0,profitability,200
2026-01-02,adverse,10,10,0,,0.22041223592423853,0.00806555033322828,0.0,profitability,200
2026-04-03,adverse,10,10,0,,0.28245508315955575,0.009499746602274128,0.0,profitability,200
2026-07-03,adverse,10,10,0,,0.5180551119365876,0.01964451379229069,0.0,profitability,200
2023-01-06,base,10,10,0,,1.0000000000000004,0.020000000000000007,0.0,quality_acceleration,200
2023-04-07,base,10,10,0,,0.9110974239033605,0.018223028763726605,0.0,quality_acceleration,200
2023-07-07,base,10,10,0,,1.0,0.01987387163300225,0.0,quality_acceleration,200
2023-10-06,base,10,9,1,0000712515,1.0000000000000002,0.01793075796899976,0.0,quality_acceleration,200
2024-01-05,base,10,10,0,,0.8045211447917936,0.013381606404244678,0.0,quality_acceleration,200
2024-04-05,base,10,10,0,,0.7999999999999999,0.012679334595760832,0.0,quality_acceleration,200
2024-07-05,base,10,10,0,,1.0000000000000002,0.014294691221312902,0.0,quality_acceleration,200
2024-10-04,base,10,9,1,0001842718,0.9000000000000004,0.013581199618051803,0.0,quality_acceleration,200
2025-01-03,base,10,10,0,,1.0000000000000002,0.015209760846581773,0.0,quality_acceleration,200
2025-04-04,base,10,10,0,,1.0000000000000002,0.012038488726572443,0.0,quality_acceleration,200
2025-07-04,base,10,10,0,,1.0000000000000002,0.01633272238781196,0.0,quality_acceleration,200
2025-10-03,base,10,10,0,,1.0000000000000002,0.017995690382607402,0.0,quality_acceleration,200
2026-01-02,base,10,10,0,,1.0000000000000002,0.017390093002289334,0.0,quality_acceleration,200
2026-04-03,base,10,10,0,,1.0,0.017662509163241337,0.0,quality_acceleration,200
2026-07-03,base,10,10,0,,0.9999999999999999,0.02176830125194583,0.0,quality_acceleration,200
2023-01-06,adverse,10,10,0,,1.0000000000000004,0.020000000000000007,0.0,quality_acceleration,200
2023-04-07,adverse,10,10,0,,0.9110974239033605,0.018223028763726605,0.0,quality_acceleration,200
2023-07-07,adverse,10,10,0,,1.0,0.01987387163300225,0.0,quality_acceleration,200
2023-10-06,adverse,10,9,1,0000712515,1.0000000000000002,0.01793075796899976,0.08786071404809881,quality_acceleration,200
2024-01-05,adverse,10,10,0,,0.8000000000000002,0.011900634743294804,0.0,quality_acceleration,200
2024-04-05,adverse,10,10,0,,0.7999999999999999,0.011340853055224458,0.0,quality_acceleration,200
2024-07-05,adverse,10,10,0,,1.0,0.012785686140416025,0.0,quality_acceleration,200
2024-10-04,adverse,10,9,1,0001842718,0.9000000000000001,0.012147513579576285,0.06627143519524395,quality_acceleration,200
2025-01-03,adverse,10,10,0,,1.0000000000000002,0.012278728632857934,0.0,quality_acceleration,200
2025-04-04,adverse,10,10,0,,1.0000000000000002,0.009718583856400535,0.0,quality_acceleration,200
2025-07-04,adverse,10,10,0,,1.0,0.013185287267736158,0.0,quality_acceleration,200
2025-10-03,adverse,10,10,0,,1.0,0.01452778916103911,0.0,quality_acceleration,200
2026-01-02,adverse,10,10,0,,1.0000000000000002,0.014038894827413452,0.0,quality_acceleration,200
2026-04-03,adverse,10,10,0,,1.0,0.014258814400723924,0.0,quality_acceleration,200
2026-07-03,adverse,10,10,0,,1.0000000000000002,0.01757339030948763,0.0,quality_acceleration,200
2023-01-06,base,10,10,0,,1.0000000000000004,0.020000000000000007,0.0,shareholder_discipline,200
2023-04-07,base,10,10,0,,0.14735748618360084,0.0029064841382566383,0.0,shareholder_discipline,200
2023-07-07,base,10,10,0,,0.4436420696871865,0.00911650720446233,0.0,shareholder_discipline,200
2023-10-06,base,10,10,0,,0.28732922722754456,0.0059862431101258134,0.0,shareholder_discipline,200
2024-01-05,base,10,10,0,,0.2697866545942393,0.006154679773381622,0.0,shareholder_discipline,200
2024-04-05,base,10,10,0,,0.15211096952821318,0.0036559085076634814,0.0,shareholder_discipline,200
2024-07-05,base,10,10,0,,0.515910417439069,0.011665524165212273,0.0,shareholder_discipline,200
2024-10-04,base,10,10,0,,0.2852730164382653,0.006416847437740161,0.0,shareholder_discipline,200
2025-01-03,base,10,10,0,,0.16945053750094122,0.003530093198558324,0.0,shareholder_discipline,200
2025-04-04,base,10,10,0,,0.12178558472411062,0.0019780280066306866,0.0,shareholder_discipline,200
2025-07-04,base,10,10,0,,0.6244026514284884,0.01419626274712108,0.0,shareholder_discipline,200
2025-10-03,base,10,10,0,,0.14567416610524073,0.00391249103772122,0.0,shareholder_discipline,200
2026-01-02,base,10,10,0,,0.4504391885462514,0.012594132712187551,0.0,shareholder_discipline,200
2026-04-03,base,10,10,0,,0.24634760573539555,0.007284619562433006,0.0,shareholder_discipline,200
2026-07-03,base,10,10,0,,0.6145364975193677,0.018533453783813086,0.0,shareholder_discipline,200
2023-01-06,adverse,10,10,0,,1.0000000000000004,0.020000000000000007,0.0,shareholder_discipline,200
2023-04-07,adverse,10,10,0,,0.14735748618360084,0.0029064841382566383,0.0,shareholder_discipline,200
2023-07-07,adverse,10,10,0,,0.4436420696871865,0.00911650720446233,0.0,shareholder_discipline,200
2023-10-06,adverse,10,10,0,,0.28732922722754456,0.0059862431101258134,0.0,shareholder_discipline,200
2024-01-05,adverse,10,10,0,,0.2697866545942393,0.006154679773381622,0.0,shareholder_discipline,200
2024-04-05,adverse,10,10,0,,0.15211096952821318,0.0036559085076634814,0.0,shareholder_discipline,200
2024-07-05,adverse,10,10,0,,0.515910417439069,0.011665524165212273,0.0,shareholder_discipline,200
2024-10-04,adverse,10,10,0,,0.2852730164382653,0.006416847437740161,0.0,shareholder_discipline,200
2025-01-03,adverse,10,10,0,,0.16945053750094122,0.003530093198558324,0.0,shareholder_discipline,200
2025-04-04,adverse,10,10,0,,0.12178558472411062,0.0019780280066306866,0.0,shareholder_discipline,200
2025-07-04,adverse,10,10,0,,0.6244026514284884,0.01419626274712108,0.0,shareholder_discipline,200
2025-10-03,adverse,10,10,0,,0.14567416610524073,0.00391249103772122,0.0,shareholder_discipline,200
2026-01-02,adverse,10,10,0,,0.4504391885462514,0.012594132712187551,0.0,shareholder_discipline,200
2026-04-03,adverse,10,10,0,,0.24634760573539555,0.007284619562433006,0.0,shareholder_discipline,200
2026-07-03,adverse,10,10,0,,0.6145364975193677,0.018533453783813086,0.0,shareholder_discipline,200
