cik10,price_source,price_file
0001022652,yahoo_current_sec,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260905T094049Z-yahoo-full-history-sec-v1/histories/INSG.csv.gz
0001023459,yahoo_current_sec,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260905T094049Z-yahoo-full-history-sec-v1/histories/SLP.csv.gz
0001024478,yahoo_current_sec,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260905T094049Z-yahoo-full-history-sec-v1/histories/ROK.csv.gz
0001031308,yahoo_current_sec,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260905T094049Z-yahoo-full-history-sec-v1/histories/BSY.csv.gz
0001032975,yahoo_current_sec,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260905T094049Z-yahoo-full-history-sec-v1/histories/LOGI.csv.gz
0001035002,yahoo_current_sec,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260905T094049Z-yahoo-full-history-sec-v1/histories/VLO.csv.gz
0001036044,yahoo_current_sec,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260905T094049Z-yahoo-full-history-sec-v1/histories/INVE.csv.gz
0001037646,yahoo_current_sec,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260905T094049Z-yahoo-full-history-sec-v1/histories/MTD.csv.gz
0001037676,,
0001038074,yahoo_current_sec,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260905T094049Z-yahoo-full-history-sec-v1/histories/SLAB.csv.gz
0001038357,tiingo_identity_validated,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/tiingo_delisted_price_probe_cache_v1/PXD/prices.csv.gz
0001039065,yahoo_current_sec,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260905T094049Z-yahoo-full-history-sec-v1/histories/OSIS.csv.gz
0001039399,yahoo_current_sec,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260905T094049Z-yahoo-full-history-sec-v1/histories/FORM.csv.gz
0001044777,yahoo_current_sec,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260905T094049Z-yahoo-full-history-sec-v1/histories/OSPN.csv.gz
0001045810,yahoo_current_sec,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260905T094049Z-yahoo-full-history-sec-v1/histories/NVDA.csv.gz
0001048695,yahoo_current_sec,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260905T094049Z-yahoo-full-history-sec-v1/histories/FFIV.csv.gz
0001051627,yahoo_current_sec,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260905T094049Z-yahoo-full-history-sec-v1/histories/AXTI.csv.gz
0001057083,tiingo_identity_validated,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/tiingo_delisted_price_probe_cache_v1/PCTI/prices.csv.gz
0001058290,yahoo_current_sec,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260905T094049Z-yahoo-full-history-sec-v1/histories/CTSH.csv.gz
0001064728,yahoo_current_sec,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260905T094049Z-yahoo-full-history-sec-v1/histories/BTU.csv.gz
0001068875,,
0001070235,yahoo_current_sec,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260905T094049Z-yahoo-full-history-sec-v1/histories/BB.csv.gz
0001070412,yahoo_current_sec,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260905T094049Z-yahoo-full-history-sec-v1/histories/CNX.csv.gz
0001078075,yahoo_current_sec,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260905T094049Z-yahoo-full-history-sec-v1/histories/NTCT.csv.gz
0001078271,yahoo_current_sec,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260905T094049Z-yahoo-full-history-sec-v1/histories/EXTR.csv.gz
0001084991,yahoo_current_sec,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260905T094049Z-yahoo-full-history-sec-v1/histories/NGS.csv.gz
0001086600,yahoo_current_sec,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260905T094049Z-yahoo-full-history-sec-v1/histories/ARLP.csv.gz
0001090012,yahoo_current_sec,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260905T094049Z-yahoo-full-history-sec-v1/histories/DVN.csv.gz
0001090872,yahoo_current_sec,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260905T094049Z-yahoo-full-history-sec-v1/histories/A.csv.gz
0001092699,yahoo_current_sec,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260905T094049Z-yahoo-full-history-sec-v1/histories/SPSC.csv.gz
0001094285,yahoo_current_sec,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260905T094049Z-yahoo-full-history-sec-v1/histories/TDY.csv.gz
0001097864,yahoo_current_sec,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260905T094049Z-yahoo-full-history-sec-v1/histories/ON.csv.gz
0001101680,,
0001102934,tiingo_identity_validated,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/tiingo_delisted_price_probe_cache_v1/CCMP/prices.csv.gz
0001102993,yahoo_current_sec,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260905T094049Z-yahoo-full-history-sec-v1/histories/LPSN.csv.gz
0001104485,yahoo_current_sec,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260905T094049Z-yahoo-full-history-sec-v1/histories/NOG.csv.gz
0001107843,yahoo_current_sec,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260905T094049Z-yahoo-full-history-sec-v1/histories/QLYS.csv.gz
0001108524,yahoo_current_sec,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260905T094049Z-yahoo-full-history-sec-v1/histories/CRM.csv.gz
0001110803,yahoo_current_sec,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260905T094049Z-yahoo-full-history-sec-v1/histories/ILMN.csv.gz
0001111928,yahoo_current_sec,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260905T094049Z-yahoo-full-history-sec-v1/histories/IPGP.csv.gz
0001114995,yahoo_current_sec,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260905T094049Z-yahoo-full-history-sec-v1/histories/PI.csv.gz
0001116942,yahoo_current_sec,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260905T094049Z-yahoo-full-history-sec-v1/histories/TTMI.csv.gz
0001120914,yahoo_current_sec,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260905T094049Z-yahoo-full-history-sec-v1/histories/PDFS.csv.gz
0001121142,tiingo_identity_validated,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/tiingo_delisted_price_probe_cache_v1/MAXR/prices.csv.gz
0001122904,yahoo_current_sec,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260905T094049Z-yahoo-full-history-sec-v1/histories/NTGR.csv.gz
0001123494,yahoo_current_sec,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260905T094049Z-yahoo-full-history-sec-v1/histories/HBIO.csv.gz
0001124610,tiingo_identity_validated,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/tiingo_delisted_price_probe_cache_v1/VMW/prices.csv.gz
0001124796,yahoo_current_sec,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260905T094049Z-yahoo-full-history-sec-v1/histories/LASR.csv.gz
0001124804,yahoo_recovered_former,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/sec_recovered_price_probe_vintages/20260813T100449Z-recovered-yahoo-price-probe-v1/histories/MDRX.csv.gz
0001131554,tiingo_identity_validated,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/tiingo_delisted_price_probe_cache_v1/SNCR/prices.csv.gz
0001133421,yahoo_current_sec,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260905T094049Z-yahoo-full-history-sec-v1/histories/NOC.csv.gz
0001137789,yahoo_current_sec,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260905T094049Z-yahoo-full-history-sec-v1/histories/STX.csv.gz
0001158114,yahoo_current_sec,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260905T094049Z-yahoo-full-history-sec-v1/histories/AAOI.csv.gz
0001160951,tiingo_identity_validated,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/tiingo_delisted_price_probe_cache_v1/DCT/prices.csv.gz
0001162194,yahoo_current_sec,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260905T094049Z-yahoo-full-history-sec-v1/histories/LAB.csv.gz
0001163165,yahoo_current_sec,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260905T094049Z-yahoo-full-history-sec-v1/histories/COP.csv.gz
0001163739,yahoo_current_sec,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260905T094049Z-yahoo-full-history-sec-v1/histories/NBR.csv.gz
0001166388,yahoo_recovered_former,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/sec_recovered_price_probe_vintages/20260813T100449Z-recovered-yahoo-price-probe-v1/histories/VRNT.csv.gz
0001171486,yahoo_current_sec,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260905T094049Z-yahoo-full-history-sec-v1/histories/NRP.csv.gz
0001172358,yahoo_current_sec,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260905T094049Z-yahoo-full-history-sec-v1/histories/DMLP.csv.gz
0001173489,yahoo_current_sec,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260905T094049Z-yahoo-full-history-sec-v1/histories/CEVA.csv.gz
0001176334,yahoo_current_sec,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260905T094049Z-yahoo-full-history-sec-v1/histories/MMLP.csv.gz
0001210618,,
0001227025,tiingo_identity_validated,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/tiingo_delisted_price_probe_cache_v1/NPTN/prices.csv.gz
0001255474,,
0001261333,yahoo_current_sec,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260905T094049Z-yahoo-full-history-sec-v1/histories/DOCU.csv.gz
0001262039,yahoo_current_sec,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260905T094049Z-yahoo-full-history-sec-v1/histories/FTNT.csv.gz
0001273441,yahoo_current_sec,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260905T094049Z-yahoo-full-history-sec-v1/histories/GTE.csv.gz
0001274494,yahoo_current_sec,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260905T094049Z-yahoo-full-history-sec-v1/histories/FSLR.csv.gz
0001275014,yahoo_current_sec,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260905T094049Z-yahoo-full-history-sec-v1/histories/UCTT.csv.gz
0001280058,yahoo_current_sec,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260905T094049Z-yahoo-full-history-sec-v1/histories/BLKB.csv.gz
0001280263,yahoo_current_sec,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260905T094049Z-yahoo-full-history-sec-v1/histories/AMBA.csv.gz
0001280452,yahoo_current_sec,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260905T094049Z-yahoo-full-history-sec-v1/histories/MPWR.csv.gz
0001288403,yahoo_current_sec,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260905T094049Z-yahoo-full-history-sec-v1/histories/WTI.csv.gz
0001288469,yahoo_current_sec,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260905T094049Z-yahoo-full-history-sec-v1/histories/MXL.csv.gz
0001288847,yahoo_current_sec,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260905T094049Z-yahoo-full-history-sec-v1/histories/FIVN.csv.gz
0001299130,yahoo_current_sec,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260905T094049Z-yahoo-full-history-sec-v1/histories/PACB.csv.gz
0001308547,yahoo_current_sec,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260905T094049Z-yahoo-full-history-sec-v1/histories/DLB.csv.gz
0001314727,yahoo_current_sec,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260905T094049Z-yahoo-full-history-sec-v1/histories/SONO.csv.gz
0001321655,yahoo_current_sec,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260905T094049Z-yahoo-full-history-sec-v1/histories/PLTR.csv.gz
0001323468,yahoo_current_sec,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260905T094049Z-yahoo-full-history-sec-v1/histories/GLP.csv.gz
0001325702,yahoo_current_sec,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260905T094049Z-yahoo-full-history-sec-v1/histories/MX.csv.gz
0001326801,yahoo_current_sec,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260905T094049Z-yahoo-full-history-sec-v1/histories/META.csv.gz
0001327318,tiingo_identity_validated,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/tiingo_delisted_price_probe_cache_v1/TRUE/prices.csv.gz
0001327567,yahoo_current_sec,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260905T094049Z-yahoo-full-history-sec-v1/histories/PANW.csv.gz
0001327688,yahoo_current_sec,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260905T094049Z-yahoo-full-history-sec-v1/histories/OOMA.csv.gz
0001327811,yahoo_current_sec,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260905T094049Z-yahoo-full-history-sec-v1/histories/WDAY.csv.gz
0001333835,,
0001336920,yahoo_current_sec,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260905T094049Z-yahoo-full-history-sec-v1/histories/LDOS.csv.gz
0001340476,yahoo_current_sec,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260905T094049Z-yahoo-full-history-sec-v1/histories/DRTTF.csv.gz
0001349436,yahoo_current_sec,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260905T094049Z-yahoo-full-history-sec-v1/histories/SD.csv.gz
0001352010,yahoo_current_sec,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260905T094049Z-yahoo-full-history-sec-v1/histories/EPAM.csv.gz
0001353283,tiingo_identity_validated,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/tiingo_delisted_price_probe_cache_v1/SPLK/prices.csv.gz
0001361113,yahoo_current_sec,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260905T094049Z-yahoo-full-history-sec-v1/histories/VRNS.csv.gz
0001373715,yahoo_current_sec,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260905T094049Z-yahoo-full-history-sec-v1/histories/NOW.csv.gz
0001376139,yahoo_current_sec,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260905T094049Z-yahoo-full-history-sec-v1/histories/CVI.csv.gz
0001377789,yahoo_current_sec,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260905T094049Z-yahoo-full-history-sec-v1/histories/AVNW.csv.gz
0001384195,yahoo_current_sec,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260905T094049Z-yahoo-full-history-sec-v1/histories/REI.csv.gz
0001384905,yahoo_current_sec,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260905T094049Z-yahoo-full-history-sec-v1/histories/RNG.csv.gz
0001387467,yahoo_current_sec,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260905T094049Z-yahoo-full-history-sec-v1/histories/AOSL.csv.gz
0001393052,yahoo_current_sec,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260905T094049Z-yahoo-full-history-sec-v1/histories/VEEV.csv.gz
0001404655,yahoo_current_sec,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260905T094049Z-yahoo-full-history-sec-v1/histories/HUBS.csv.gz
0001410384,yahoo_current_sec,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260905T094049Z-yahoo-full-history-sec-v1/histories/QTWO.csv.gz
0001411690,yahoo_current_sec,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260905T094049Z-yahoo-full-history-sec-v1/histories/BNGO.csv.gz
0001413447,yahoo_current_sec,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260905T094049Z-yahoo-full-history-sec-v1/histories/NXPI.csv.gz
0001415404,yahoo_current_sec,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260905T094049Z-yahoo-full-history-sec-v1/histories/ECHO.csv.gz
0001418091,tiingo_identity_validated,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/tiingo_delisted_price_probe_cache_v1/TWTR/prices.csv.gz
0001418100,,
0001418819,yahoo_current_sec,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260905T094049Z-yahoo-full-history-sec-v1/histories/IRDM.csv.gz
0001422930,yahoo_current_sec,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260905T094049Z-yahoo-full-history-sec-v1/histories/PUBM.csv.gz
0001431959,,
0001433195,yahoo_current_sec,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260905T094049Z-yahoo-full-history-sec-v1/histories/APPF.csv.gz
0001433270,yahoo_current_sec,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260905T094049Z-yahoo-full-history-sec-v1/histories/AR.csv.gz
0001433714,tiingo_identity_validated,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/tiingo_delisted_price_probe_cache_v1/CSLT/prices.csv.gz
0001439404,tiingo_identity_validated,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/tiingo_delisted_price_probe_cache_v1/ZNGA/prices.csv.gz
0001441816,yahoo_current_sec,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260905T094049Z-yahoo-full-history-sec-v1/histories/MDB.csv.gz
0001442145,yahoo_current_sec,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260905T094049Z-yahoo-full-history-sec-v1/histories/VRSK.csv.gz
0001445305,yahoo_current_sec,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260905T094049Z-yahoo-full-history-sec-v1/histories/WK.csv.gz
0001449488,tiingo_identity_validated,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/tiingo_delisted_price_probe_cache_v1/CCLP/prices.csv.gz
0001451505,yahoo_current_sec,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260905T094049Z-yahoo-full-history-sec-v1/histories/RIG.csv.gz
0001459417,,
0001463101,yahoo_current_sec,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260905T094049Z-yahoo-full-history-sec-v1/histories/ENPH.csv.gz
0001463972,yahoo_current_sec,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260905T094049Z-yahoo-full-history-sec-v1/histories/VUZI.csv.gz
0001466258,yahoo_current_sec,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260905T094049Z-yahoo-full-history-sec-v1/histories/TT.csv.gz
0001474432,yahoo_current_sec,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260905T094049Z-yahoo-full-history-sec-v1/histories/P.csv.gz
0001475115,tiingo_identity_validated,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/tiingo_delisted_price_probe_cache_v1/EB/prices.csv.gz
0001477294,yahoo_current_sec,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260905T094049Z-yahoo-full-history-sec-v1/histories/ST.csv.gz
0001486159,yahoo_current_sec,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260905T094049Z-yahoo-full-history-sec-v1/histories/CHRD.csv.gz
0001487952,yahoo_current_sec,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260905T094049Z-yahoo-full-history-sec-v1/histories/VPG.csv.gz
0001493761,yahoo_current_sec,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260905T094049Z-yahoo-full-history-sec-v1/histories/TBCH.csv.gz
0001500435,yahoo_current_sec,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260905T094049Z-yahoo-full-history-sec-v1/histories/GPRO.csv.gz
0001503274,yahoo_current_sec,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260905T094049Z-yahoo-full-history-sec-v1/histories/QTRX.csv.gz
0001505155,yahoo_current_sec,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260905T094049Z-yahoo-full-history-sec-v1/histories/UPLD.csv.gz
0001506293,yahoo_current_sec,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260905T094049Z-yahoo-full-history-sec-v1/histories/PINS.csv.gz
0001509589,tiingo_identity_validated,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/tiingo_delisted_price_probe_cache_v1/CIVI/prices.csv.gz
0001509991,yahoo_current_sec,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260905T094049Z-yahoo-full-history-sec-v1/histories/KOS.csv.gz
0001510295,yahoo_current_sec,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260905T094049Z-yahoo-full-history-sec-v1/histories/MPC.csv.gz
0001511737,yahoo_current_sec,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260905T094049Z-yahoo-full-history-sec-v1/histories/UI.csv.gz
0001514416,yahoo_current_sec,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260905T094049Z-yahoo-full-history-sec-v1/histories/BAND.csv.gz
0001516513,yahoo_current_sec,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260905T094049Z-yahoo-full-history-sec-v1/histories/DOCS.csv.gz
0001517228,yahoo_current_sec,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260905T094049Z-yahoo-full-history-sec-v1/histories/VISN.csv.gz
0001517413,yahoo_current_sec,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260905T094049Z-yahoo-full-history-sec-v1/histories/FSLY.csv.gz
0001520006,yahoo_current_sec,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260905T094049Z-yahoo-full-history-sec-v1/histories/MTDR.csv.gz
0001522540,yahoo_current_sec,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260905T094049Z-yahoo-full-history-sec-v1/histories/MQ.csv.gz
0001522767,yahoo_current_sec,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260905T094049Z-yahoo-full-history-sec-v1/histories/MRMD.csv.gz
