variant,window,ann_return,cagr,arithmetic_ann_return,ann_vol,sharpe,arithmetic_sharpe,sortino,max_drawdown,calmar,var_5,cvar_5,hit_rate,n_weeks,avg_weekly_turnover,annualized_turnover,total_cost,avg_weekly_cost,annualized_cost,avg_turnover,cost_drag,avg_BIL,avg_cash,avg_SPY,avg_offense,avg_defense,avg_equity,max_single_etf_weight
m2_knn__stacked,dev,0.06098669513513655,0.06098669513513655,0.0620082145874842,0.07445950103016147,0.8190586062406265,0.8327777346018798,1.001248768449319,-0.11603439435398233,0.5255915323614,-0.015454693814189142,-0.024991326528565363,0.5447316103379721,1006,0.06633566316638172,3.449454484651849,0.06666734148221362,6.62697231433535e-05,0.003446025603454382,0.06633566316638172,0.06666734148221362,,,,,,,
m2_knn__stacked,holdout,0.1796545274101471,0.1796545274101471,0.16884039192046593,0.08232229800760404,2.182331297330312,2.0509679152162428,3.073022888388746,-0.07261196724221086,2.474172429606206,-0.01616519028767423,-0.022977693860772832,0.6538461538461539,104,0.08211416584593767,4.269936623988759,0.008539873247977517,8.211416584593766e-05,0.0042699366239887585,0.08211416584593767,0.008539873247977517,,,,,,,
m2_knn__stacked,gfc_2008,-0.0053334933433768494,-0.0053334933433768494,-0.0038725484375671288,0.054608049624355205,-0.09766862907695041,-0.07091534058085039,-0.13656163078061978,-0.08364348633853558,-0.06376459873743502,-0.010838608445188353,-0.01736300642776541,0.5,78,0.0549616563216736,2.8580061287270273,0.0042870091930905406,5.4961656321673595e-05,0.002858006128727027,0.0549616563216736,0.0042870091930905406,,,,,,,
m2_knn__stacked,covid_2020,-0.09904646985272014,-0.09904646985272014,-0.07381640995529161,0.25686542034678694,-0.38559674447031533,-0.28737387015984517,-0.4767207982819676,-0.11603439435398233,-0.8535957842858413,,,0.5833333333333334,12,0.10422040038192208,5.419460819859948,0.0012506448045830649,0.00010422040038192208,0.005419460819859948,0.10422040038192208,0.0012506448045830649,,,,,,,
m2_knn__stacked,bear_2022,-0.04775065858194616,-0.04775065858194616,-0.0468718367108552,0.06476493071902782,-0.737291896274925,-0.7237224866988754,-1.4928809814836679,-0.06841881346979806,-0.6979170809944638,-0.011970615296162269,-0.01583503317681601,0.46511627906976744,43,0.040401839596364494,2.1008956590109538,0.0017372791026436726,4.040183959636448e-05,0.0021008956590109528,0.040401839596364494,0.0017372791026436726,,,,,,,
m2_ridge__replace,full,0.07135322302676572,0.07135322302676572,0.07187402378076442,0.07618840795798709,0.9365364750253391,0.9433721704802944,1.1577361836942135,-0.1179100660678497,0.6051495466528405,-0.015812755589498625,-0.025334337530886146,0.5531531531531532,1110,0.06254317807556735,3.252245259929502,0.0693603844858042,6.248683287009387e-05,0.003249315309244881,0.06254317807556735,0.0693603844858042,,,,,,,
m2_ridge__replace,dev,0.060789548778405145,0.060789548778405145,0.061889018280388924,0.0753402688846447,0.8068666289402482,0.821460013305085,0.9818932837572495,-0.1179100660678497,0.515558601616122,-0.01571225408935493,-0.02538463661404912,0.5427435387673957,1006,0.06143583481628709,3.1946634104469287,0.06174301399036852,6.137476539798064e-05,0.0031914878006949936,0.06143583481628709,0.06174301399036852,,,,,,,
m2_ridge__replace,holdout,0.17912613590437165,0.17912613590437165,0.16845975006324282,0.08315733130384473,2.1540630645044505,2.0257955302547592,3.0270527562727407,-0.07254786992017803,2.469075054876981,-0.01594118084460752,-0.02331101168431345,0.6538461538461539,104,0.07324394707149683,3.808685247717835,0.00761737049543567,7.324394707149683e-05,0.0038086852477178354,0.07324394707149683,0.00761737049543567,,,,,,,
m2_ridge__replace,gfc_2008,-0.004922622955781497,-0.004922622955781497,-0.003456328339160689,0.05466869680254026,-0.09004463694391121,-0.06322317050367453,-0.1259959869861735,-0.08352246141871222,-0.05893771414498378,-0.010851215152051836,-0.017384017605871216,0.5,78,0.0533236555222912,2.7728300871591425,0.004159245130738713,5.332365552229119e-05,0.002772830087159142,0.0533236555222912,0.004159245130738713,,,,,,,
m2_ridge__replace,covid_2020,-0.11167628551121023,-0.11167628551121023,-0.08759772162490735,0.2581639943971946,-0.43257885659838463,-0.3393103745138646,-0.5406902350682484,-0.11791006606784937,-0.947131057046037,,,0.5833333333333334,12,0.1032951642275063,5.371348539830327,0.0012395419707300758,0.00010329516422750632,0.005371348539830329,0.1032951642275063,0.0012395419707300758,,,,,,,
m2_ridge__replace,bear_2022,-0.04729138214600481,-0.04729138214600481,-0.04641040369342322,0.06445018517927921,-0.7337664277372632,-0.7200972900903969,-1.5049664881960347,-0.0683897722087855,-0.6914978748814966,-0.011970615296162269,-0.015601754791853745,0.46511627906976744,43,0.03919386857681383,2.038081165994319,0.0016853363488029945,3.919386857681383e-05,0.002038081165994319,0.03919386857681383,0.0016853363488029945,,,,,,,
m3_kmeans__replace,full,0.07145612701547721,0.07145612701547721,0.07198252814077906,0.07634945175243724,0.9359088425045067,0.9428034712571622,1.1572363977624562,-0.117899014849693,0.6060790847707688,-0.0157193780594054,-0.025395593845373068,0.5531531531531532,1110,0.06258901602279067,3.254628833185115,0.06941121876927485,6.253262952186923e-05,0.0032516967351372003,0.06258901602279067,0.06941121876927485,,,,,,,
m3_kmeans__replace,dev,0.06091114647481466,0.06091114647481466,0.06201527053805507,0.07549200109767247,0.8068556348904711,0.8214813441998836,0.9821226768805246,-0.117899014849693,0.516638298907493,-0.015505142650757652,-0.025435062211313194,0.5427435387673957,1006,0.061502817220588285,3.1981464954705907,0.061810331306691224,6.144168121937497e-05,0.0031949674234074987,0.061502817220588285,0.061810331306691224,,,,,,,
m3_kmeans__replace,holdout,0.1790275051886867,0.1790275051886867,0.16839657764405133,0.08340886917840441,2.146384514646305,2.0189289137089905,3.0161552339967965,-0.07271720756340849,2.4619689230032242,-0.016274611538413416,-0.02341761113324213,0.6538461538461539,104,0.07308545637099637,3.800443731291811,0.007600887462583621,7.308545637099635e-05,0.0038004437312918107,0.07308545637099637,0.007600887462583621,,,,,,,
m3_kmeans__replace,gfc_2008,-0.004922622955781497,-0.004922622955781497,-0.003456328339160689,0.05466869680254026,-0.09004463694391121,-0.06322317050367453,-0.1259959869861735,-0.08352246141871222,-0.05893771414498378,-0.010851215152051836,-0.017384017605871216,0.5,78,0.0533236555222912,2.7728300871591425,0.004159245130738713,5.332365552229119e-05,0.002772830087159142,0.0533236555222912,0.004159245130738713,,,,,,,
m3_kmeans__replace,covid_2020,-0.111583529016959,-0.111583529016959,-0.08749476503279083,0.25815861088894926,-0.4322285769695217,-0.33891863893871044,-0.5402123023398142,-0.11789901484969312,-0.946433090719328,,,0.5833333333333334,12,0.103014392037926,5.3567483859721525,0.001236172704455112,0.00010301439203792601,0.005356748385972152,0.103014392037926,0.001236172704455112,,,,,,,
m3_kmeans__replace,bear_2022,-0.04720565880669059,-0.04720565880669059,-0.046316189145818455,0.06451743897673108,-0.7316728555161004,-0.7178863556955957,-1.4934945764720857,-0.0683694361852285,-0.6904497307656541,-0.011970615296162269,-0.015662453408177814,0.46511627906976744,43,0.039017697453458476,2.028920267579841,0.001677760990498714,3.901769745345847e-05,0.0020289202675798403,0.039017697453458476,0.001677760990498714,,,,,,,
