variant,scenario,cost_bps,annual_borrow_fee,full_observations,full_years,full_total_return,full_annual_return,full_annual_volatility,full_sharpe_zero_rf,full_sortino_zero_target,full_max_drawdown,full_max_drawdown_duration_weeks,full_calmar,full_cvar_5_weekly,full_positive_week_share,full_worst_week,full_best_week,full_annual_turnover,full_mean_invested_weight,oos_2016_2020_observations,oos_2016_2020_years,oos_2016_2020_total_return,oos_2016_2020_annual_return,oos_2016_2020_annual_volatility,oos_2016_2020_sharpe_zero_rf,oos_2016_2020_sortino_zero_target,oos_2016_2020_max_drawdown,oos_2016_2020_max_drawdown_duration_weeks,oos_2016_2020_calmar,oos_2016_2020_cvar_5_weekly,oos_2016_2020_positive_week_share,oos_2016_2020_worst_week,oos_2016_2020_best_week,oos_2016_2020_annual_turnover,oos_2016_2020_mean_invested_weight,oos_2021_present_observations,oos_2021_present_years,oos_2021_present_total_return,oos_2021_present_annual_return,oos_2021_present_annual_volatility,oos_2021_present_sharpe_zero_rf,oos_2021_present_sortino_zero_target,oos_2021_present_max_drawdown,oos_2021_present_max_drawdown_duration_weeks,oos_2021_present_calmar,oos_2021_present_cvar_5_weekly,oos_2021_present_positive_week_share,oos_2021_present_worst_week,oos_2021_present_best_week,oos_2021_present_annual_turnover,oos_2021_present_mean_invested_weight
head_shoulders_source_price_stale_1d,low_10bps_borrow3,10,0.03,1120,21.5384615385,-0.491197091215,-0.0308845518781,0.0285315519656,-1.08496534747,-1.40567822727,-0.50941289536,1085,-0.0606277386368,-0.0108073026409,0.183928571429,-0.0310512865898,0.0362962817391,13.2277395311,0.0970327380952,261,5.01923076923,-0.155008255751,-0.0329998422871,0.0221309886051,-1.50473311843,-1.75225431093,-0.155850473051,260,-0.211740405024,-0.00863196091227,0.172413793103,-0.0196167612414,0.0133799883395,12.2430306701,0.086091954023,293,5.63461538462,-0.142417089727,-0.0268983277574,0.0219507296974,-1.23091693778,-1.58145782937,-0.137980160255,278,-0.194943444823,-0.00796516260738,0.167235494881,-0.017048892649,0.0166836214346,11.8857390435,0.0893174061433
head_shoulders_source_price_stale_1d,primary_50bps_borrow3,50,0.03,1120,21.5384615385,-0.837420439223,-0.080882745988,0.0317935437606,-2.63468543184,-2.7483475682,-0.837420439223,1119,-0.0965855885521,-0.0144132292644,0.120535714286,-0.0360573865953,0.0318828386528,13.2277395311,0.0970327380952,261,5.01923076923,-0.339337592291,-0.0792666674908,0.0266929382889,-3.07804975457,-2.99968413851,-0.338934556701,260,-0.233870126028,-0.0122643923876,0.0996168582375,-0.0260034868353,0.0117460778781,12.2430306701,0.086091954023,293,5.63461538462,-0.344130967259,-0.072124454615,0.0260587172967,-2.85754416702,-2.92176648693,-0.338837149938,288,-0.212858757159,-0.0114346985629,0.0955631399317,-0.0250003023714,0.0158207332923,11.8857390435,0.0893174061433
head_shoulders_source_price_stale_1d,stress_100bps_borrow8,100,0.08,1120,21.5384615385,-0.964879908206,-0.144003032249,0.0391236074038,-3.94861285959,-3.57625025771,-0.964879908206,1119,-0.149244513255,-0.0195423087603,0.0642857142857,-0.0430963262769,0.0302253183592,13.2277395311,0.0970327380952,261,5.01923076923,-0.524864245445,-0.137793700032,0.0350963986975,-4.20071101274,-3.68693248779,-0.523579693915,260,-0.263176172861,-0.0175011628792,0.0613026819923,-0.0342961679318,0.00946588381022,12.2430306701,0.086091954023,293,5.63461538462,-0.542695701865,-0.129647591238,0.033974554518,-4.06454829879,-3.64508136634,-0.537563890618,288,-0.241176153199,-0.0162741987921,0.0580204778157,-0.0351797340053,0.0143007720717,11.8857390435,0.0893174061433
head_shoulders_source_price_stale_5d,low_10bps_borrow3,10,0.03,1120,21.5384615385,-0.384837285995,-0.0223056457313,0.0298332705173,-0.740979092147,-0.919499639027,-0.390424766416,1117,-0.0571317386857,-0.0110595309549,0.209821428571,-0.0536014338458,0.0340797279688,13.1363470996,0.0972202380952,261,5.01923076923,-0.155987096154,-0.0332231225442,0.022782157506,-1.47121675414,-1.7492289602,-0.165281944109,260,-0.201008783647,-0.00872411026248,0.172413793103,-0.0225084006721,0.0179460178686,12.2836344205,0.0865134099617,293,5.63461538462,-0.106909464366,-0.0198665616514,0.0197785768114,-1.00451430208,-1.31083702172,-0.113090873783,292,-0.175669008354,-0.00723099005357,0.19795221843,-0.0109253655524,0.0161007623569,11.6121666426,0.0883276450512
head_shoulders_source_price_stale_5d,primary_50bps_borrow3,50,0.03,1120,21.5384615385,-0.801803142357,-0.0723904590671,0.0314182693026,-2.37415743143,-2.45394249196,-0.801807351356,1117,-0.0902841049595,-0.013835698962,0.129464285714,-0.0547236663361,0.0282443063115,13.1363470996,0.0972202380952,261,5.01923076923,-0.340619937351,-0.0796230035565,0.0272333686778,-3.030631564,-3.0182291765,-0.341502198147,260,-0.233155171441,-0.0120620033322,0.0919540229885,-0.026567655923,0.0170533817253,12.2836344205,0.0865134099617,293,5.63461538462,-0.312710918158,-0.0643866279431,0.021576261825,-3.07178947634,-3.06737515385,-0.311779331696,292,-0.206513458069,-0.00940348862616,0.122866894198,-0.0142097161874,0.0110565684042,11.6121666426,0.0883276450512
head_shoulders_source_price_stale_5d,stress_100bps_borrow8,100,0.08,1120,21.5384615385,-0.956724019734,-0.135663421857,0.0370961251102,-3.90585555627,-3.50932377633,-0.956724019734,1118,-0.141799953862,-0.0182622702617,0.0651785714286,-0.0566192955859,0.0204154616335,13.1363470996,0.0972202380952,261,5.01923076923,-0.526271590956,-0.138303116173,0.0355379867984,-4.164666904,-3.70589940517,-0.525901606548,260,-0.26298287446,-0.0173182269304,0.0536398467433,-0.03208836463,0.0157368585817,12.2836344205,0.0865134099617,293,5.63461538462,-0.516894516801,-0.121128185656,0.0275398906452,-4.66870699602,-3.98206980247,-0.515715584311,292,-0.234874006799,-0.0131760020536,0.0511945392491,-0.0202125905489,0.00722498818284,11.6121666426,0.0883276450512
head_shoulders_source_price_inverted,low_10bps_borrow3,10,0.03,1120,21.5384615385,0.026787251161,0.00122808133238,0.0281242302309,0.0577653533939,0.0740476254181,-0.0940639622719,805,0.0130558112024,-0.0110316647324,0.311607142857,-0.0435914612909,0.0207714180508,13.1692445343,0.0971755952381,261,5.01923076923,0.0425227337159,0.00833129927151,0.0206729849495,0.411646667292,0.624991954246,-0.0275484085807,131,0.302423976583,-0.00715367724837,0.318007662835,-0.0136149462818,0.0190541595556,12.196137948,0.086245210728,293,5.63461538462,0.0037619153242,0.000666613094253,0.0208599289905,0.042370675943,0.054131646311,-0.0492666965772,158,0.0135307041179,-0.00839741804347,0.303754266212,-0.0171620633165,0.0152207002362,11.8449979875,0.0897269624573
head_shoulders_source_price_inverted,primary_50bps_borrow3,50,0.03,1120,21.5384615385,-0.67012429729,-0.0501879089633,0.0287235422548,-1.77725735295,-1.86885125835,-0.673131642286,1117,-0.0745588318993,-0.0134254396456,0.199107142857,-0.0501039697482,0.015887688254,13.1692445343,0.0971755952381,261,5.01923076923,-0.184002919668,-0.0397033970839,0.0202084447418,-1.99389435142,-2.2343713084,-0.192893253784,246,-0.205830926199,-0.00868852208677,0.153256704981,-0.0147892253052,0.0139793772605,12.196137948,0.086245210728,293,5.63461538462,-0.231579706668,-0.0456740794252,0.0214080002512,-2.17204294722,-2.19883933222,-0.237609022015,279,-0.192223675001,-0.0104065496709,0.19795221843,-0.020875987962,0.00709802523942,11.8449979875,0.0897269624573
head_shoulders_source_price_inverted,stress_100bps_borrow8,100,0.08,1120,21.5384615385,-0.920360852093,-0.110838032681,0.0332554515938,-3.51169630052,-3.20834384022,-0.920360852093,1119,-0.120428886593,-0.016897254569,0.0901785714286,-0.0581971557247,0.0118983634271,13.1692445343,0.0971755952381,261,5.01923076923,-0.39947879703,-0.0966097911621,0.0244247108023,-4.14345979759,-3.70844518467,-0.39812465879,254,-0.242662163795,-0.0115510095443,0.0727969348659,-0.0197660667351,0.0118983634271,12.196137948,0.086245210728,293,5.63461538462,-0.449984060283,-0.100661351943,0.0262219887632,-4.02874485494,-3.54657106313,-0.449183212025,288,-0.224098651171,-0.0135179151521,0.0819112627986,-0.026842236971,0.00441379305036,11.8449979875,0.0897269624573
head_shoulders_source_price_asset_permuted,low_10bps_borrow3,10,0.03,1120,21.5384615385,-0.471245845343,-0.0291523829943,0.0240556145375,-1.21751895442,-1.52504383912,-0.473667831368,1115,-0.0615460478075,-0.00918561262471,0.190178571429,-0.0201459731761,0.0214854604913,12.624227031,0.0925952380952,261,5.01923076923,-0.160034947162,-0.0341486729366,0.0220253197006,-1.56603549171,-1.94965453359,-0.166650420693,254,-0.20491201159,-0.00801276560473,0.180076628352,-0.0130372993873,0.0214854604913,12.2524279855,0.086245210728,293,5.63461538462,-0.17756166971,-0.0340981086829,0.0211396587144,-1.63004108365,-1.92299763069,-0.174871242816,288,-0.194989800117,-0.00824701433447,0.180887372014,-0.0159944043125,0.0142624712555,11.9312481293,0.0897269624573
head_shoulders_source_price_asset_permuted,primary_50bps_borrow3,50,0.03,1120,21.5384615385,-0.821992791733,-0.0770059783273,0.0276066711139,-2.88656073849,-2.90296027921,-0.821992791733,1119,-0.093682060356,-0.0125444014654,0.120535714286,-0.0251376492752,0.0186988883161,12.624227031,0.0925952380952,261,5.01923076923,-0.343380056154,-0.080391867766,0.0262344473572,-3.1788813781,-3.16070159759,-0.345407491521,254,-0.232745003335,-0.0113665700203,0.107279693487,-0.0186547719806,0.0173368750462,12.2524279855,0.086245210728,293,5.63461538462,-0.371669384231,-0.0791612743759,0.0251508305129,-3.26383684109,-3.15707526999,-0.368594718554,288,-0.214765080429,-0.0113545773844,0.116040955631,-0.0239504441709,0.0125328736798,11.9312481293,0.0897269624573
head_shoulders_source_price_asset_permuted,stress_100bps_borrow8,100,0.08,1120,21.5384615385,-0.958751509177,-0.137586841268,0.0353229986056,-4.16673055777,-3.68304105387,-0.958751509177,1119,-0.143506257827,-0.0175022137478,0.0642857142857,-0.034223802386,0.0170964639263,12.624227031,0.0925952380952,261,5.01923076923,-0.527873352543,-0.138884381656,0.034303916937,-4.33539191587,-3.79671875865,-0.528268593922,254,-0.262904861758,-0.0162445351655,0.0574712643678,-0.0259626543772,0.0116484337979,12.2524279855,0.086245210728,293,5.63461538462,-0.562492879651,-0.136456837948,0.0330458784008,-4.41674914408,-3.81916657391,-0.559427415201,288,-0.243922328867,-0.0158321503467,0.0716723549488,-0.034223802386,0.00985339209091,11.9312481293,0.0897269624573
head_shoulders_rsi_corrected,low_10bps_borrow3,10,0.03,1120,21.5384615385,-0.00304656728413,-0.00014165363663,0.00178707496468,-0.0783798517095,-0.122945076636,-0.00574480828234,970,-0.0246576786671,-0.000167902033523,0.000892857142857,-0.00354909451033,0.00638560712318,0.056735187799,0.000508928571429,261,5.01923076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293,5.63461538462,0,0,0,0,0,0,0,0,0,0,0,0,0,0
head_shoulders_rsi_corrected,primary_50bps_borrow3,50,0.03,1120,21.5384615385,-0.00790593279389,-0.000368451943991,0.0018333396977,-0.200093790757,-0.265283567197,-0.00818639668799,970,-0.0450078292116,-0.000240835249673,0.000892857142857,-0.00427951227943,0.00558560712318,0.056735187799,0.000508928571429,261,5.01923076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293,5.63461538462,0,0,0,0,0,0,0,0,0,0,0,0,0,0
head_shoulders_rsi_corrected,stress_100bps_borrow8,100,0.08,1120,21.5384615385,-0.0144610442406,-0.000676078909672,0.00205007001068,-0.328867130479,-0.374076533512,-0.0144610442406,1101,-0.0467517351047,-0.000340485163818,0.000892857142857,-0.0053425541508,0.0045459245835,0.056735187799,0.000508928571429,261,5.01923076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293,5.63461538462,0,0,0,0,0,0,0,0,0,0,0,0,0,0
head_shoulders_rsi_corrected_stale_1d,low_10bps_borrow3,10,0.03,1120,21.5384615385,-0.0132866059904,-0.000620820120609,0.00162617994783,-0.381067227113,-0.380824595423,-0.0135435799212,1100,-0.0458387017482,-0.00024299148975,0.00178571428571,-0.00590461575127,0.000159174855478,0.0571019396777,0.000491071428571,261,5.01923076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293,5.63461538462,0,0,0,0,0,0,0,0,0,0,0,0,0,0
head_shoulders_rsi_corrected_stale_1d,primary_50bps_borrow3,50,0.03,1120,21.5384615385,-0.0181329977875,-0.000849254895093,0.00196292500067,-0.431843813072,-0.431263405834,-0.0181329977875,1101,-0.0468347763038,-0.000326029621947,0,-0.00673299701031,0,0.0571019396777,0.000491071428571,261,5.01923076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293,5.63461538462,0,0,0,0,0,0,0,0,0,0,0,0,0,0
head_shoulders_rsi_corrected_stale_1d,stress_100bps_borrow8,100,0.08,1120,21.5384615385,-0.0246668604999,-0.00115893649404,0.00247009019161,-0.468215759652,-0.467439746248,-0.0246668604999,1101,-0.046983542719,-0.000444821213644,0,-0.00784739895762,0,0.0571019396777,0.000491071428571,261,5.01923076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293,5.63461538462,0,0,0,0,0,0,0,0,0,0,0,0,0,0
head_shoulders_rsi_corrected_stale_5d,low_10bps_borrow3,10,0.03,1120,21.5384615385,0.0154151335679,0.000710494628441,0.00348460009989,0.20554967513,1.03814715234,-0.00292807176238,968,0.242649322182,-8.21070959449e-05,0.00267857142857,-0.00292807176238,0.0151934290425,0.0578356297028,0.000464285714286,261,5.01923076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293,5.63461538462,0,0,0,0,0,0,0,0,0,0,0,0,0,0
head_shoulders_rsi_corrected_stale_5d,primary_50bps_borrow3,50,0.03,1120,21.5384615385,0.0103673795198,0.000478979276028,0.00348172421985,0.139261643029,0.496062167368,-0.00422113255831,968,0.113471744706,-0.000148536114085,0.00178571428571,-0.00374549072673,0.0150547466464,0.0578356297028,0.000464285714286,261,5.01923076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293,5.63461538462,0,0,0,0,0,0,0,0,0,0,0,0,0,0
head_shoulders_rsi_corrected_stale_5d,stress_100bps_borrow8,100,0.08,1120,21.5384615385,0.0035700116573,0.000165469066328,0.00352455043368,0.0486913923743,0.119127402596,-0.00718892873367,968,0.023017207773,-0.000243772996737,0.00178571428571,-0.00492537759495,0.0146806559338,0.0578356297028,0.000464285714286,261,5.01923076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293,5.63461538462,0,0,0,0,0,0,0,0,0,0,0,0,0,0
head_shoulders_rsi_corrected_inverted,low_10bps_borrow3,10,0.03,1120,21.5384615385,0.000192963365767,8.9581892655e-06,0.00178878928157,0.00590369387182,0.00718370520875,-0.00680941664699,971,0.0013155589869,-0.000134311351271,0.00267857142857,-0.00680941664699,0.00335997041003,0.0563934258754,0.000508928571429,261,5.01923076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293,5.63461538462,0,0,0,0,0,0,0,0,0,0,0,0,0,0
head_shoulders_rsi_corrected_inverted,primary_50bps_borrow3,50,0.03,1120,21.5384615385,-0.00466240365045,-0.000216951409915,0.00189507756774,-0.11354377767,-0.127720871363,-0.00760941664699,971,-0.0285109121999,-0.000191366691211,0.00267857142857,-0.00760941664699,0.0033116538786,0.0563934258754,0.000508928571429,261,5.01923076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293,5.63461538462,0,0,0,0,0,0,0,0,0,0,0,0,0,0
head_shoulders_rsi_corrected_inverted,stress_100bps_borrow8,100,0.08,1120,21.5384615385,-0.0107038454161,-0.000499518298026,0.00214082055607,-0.232313460987,-0.247828744115,-0.0107038454161,1101,-0.0466671816163,-0.000270596978716,0.00178571428571,-0.00860941664699,0.00325126042719,0.0563934258754,0.000508928571429,261,5.01923076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293,5.63461538462,0,0,0,0,0,0,0,0,0,0,0,0,0,0
head_shoulders_rsi_corrected_asset_permuted,low_10bps_borrow3,10,0.03,1120,21.5384615385,0.0102746549307,0.000474716152726,0.00133839520671,0.355274982089,7.94352136646,-0.000197018913171,955,2.40949533771,-7.01565694768e-06,0.00267857142857,-0.000197018913171,0.00416131127426,0.0372775117224,0.000294642857143,261,5.01923076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293,5.63461538462,0,0,0,0,0,0,0,0,0,0,0,0,0,0
head_shoulders_rsi_corrected_asset_permuted,primary_50bps_borrow3,50,0.03,1120,21.5384615385,0.00703733059932,0.000325641916828,0.00118504937463,0.275338801505,1.09017929122,-0.000985094565854,955,0.330569194183,-3.50782847384e-05,0.00267857142857,-0.000985094565853,0.00358463020851,0.0372775117224,0.000294642857143,261,5.01923076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293,5.63461538462,0,0,0,0,0,0,0,0,0,0,0,0,0,0
head_shoulders_rsi_corrected_asset_permuted,stress_100bps_borrow8,100,0.08,1120,21.5384615385,0.00268361892384,0.000124437448209,0.00108157329214,0.115585036261,0.208843824288,-0.00296796023485,969,0.0419269256869,-7.01565694768e-05,0.00267857142857,-0.00197018913171,0.00333902204855,0.0372775117224,0.000294642857143,261,5.01923076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293,5.63461538462,0,0,0,0,0,0,0,0,0,0,0,0,0,0
