decision_time,cik10,income_tax,inventory
2025-10-01 00:00:00+00:00,0000898293,68000000.0,4772000000.0
2026-01-01 00:00:00+00:00,0000898293,68000000.0,4681000000.0
2026-04-01 00:00:00+00:00,0000898293,74000000.0,4681000000.0
2026-07-01 00:00:00+00:00,0000898293,78000000.0,4972000000.0
2023-01-01 00:00:00+00:00,0000909494,-1027000.0,5888000.0
2023-04-01 00:00:00+00:00,0000909494,-1027000.0,7284000.0
2023-07-01 00:00:00+00:00,0000909494,-1710000.0,6539000.0
2023-10-01 00:00:00+00:00,0000909494,-3025000.0,7800000.0
2024-01-01 00:00:00+00:00,0000909494,-822000.0,7788000.0
2024-04-01 00:00:00+00:00,0000909494,-822000.0,7788000.0
2024-07-01 00:00:00+00:00,0000909494,1774000.0,6095000.0
2024-10-01 00:00:00+00:00,0000909494,1220000.0,5544000.0
2025-01-01 00:00:00+00:00,0000909494,3074000.0,4812000.0
2025-04-01 00:00:00+00:00,0000909494,3074000.0,3975000.0
2025-07-01 00:00:00+00:00,0000909494,2166000.0,3904000.0
2025-10-01 00:00:00+00:00,0000909494,2265000.0,3444000.0
2026-01-01 00:00:00+00:00,0000909494,2456000.0,4022000.0
2026-04-01 00:00:00+00:00,0000909494,2456000.0,3872000.0
2026-07-01 00:00:00+00:00,0000909494,2392000.0,3188000.0
2023-01-01 00:00:00+00:00,0000910638,338000.0,125962000.0
2023-04-01 00:00:00+00:00,0000910638,338000.0,137832000.0
2023-07-01 00:00:00+00:00,0000910638,8000.0,147365000.0
2023-10-01 00:00:00+00:00,0000910638,222000.0,156153000.0
2024-01-01 00:00:00+00:00,0000910638,174000.0,153005000.0
2024-04-01 00:00:00+00:00,0000910638,174000.0,153005000.0
2024-07-01 00:00:00+00:00,0000910638,174000.0,153005000.0
2024-10-01 00:00:00+00:00,0000910638,476000.0,141743000.0
2025-01-01 00:00:00+00:00,0000910638,-4343000.0,134926000.0
2025-04-01 00:00:00+00:00,0000910638,-4343000.0,118530000.0
2025-07-01 00:00:00+00:00,0000910638,671000.0,120045000.0
2025-10-01 00:00:00+00:00,0000910638,11018000.0,132897000.0
2026-01-01 00:00:00+00:00,0000910638,-2630000.0,132469000.0
2026-04-01 00:00:00+00:00,0000910638,-2630000.0,127496000.0
2026-07-01 00:00:00+00:00,0000910638,1483000.0,127265000.0
2023-01-01 00:00:00+00:00,0000912093,12200000.0,110600000.0
2023-04-01 00:00:00+00:00,0000912093,10500000.0,120300000.0
2023-07-01 00:00:00+00:00,0000912093,6000000.0,125900000.0
2023-10-01 00:00:00+00:00,0000912093,6000000.0,116100000.0
2024-01-01 00:00:00+00:00,0000912093,8600000.0,113500000.0
2024-04-01 00:00:00+00:00,0000912093,7600000.0,115100000.0
2024-07-01 00:00:00+00:00,0000912093,9000000.0,103400000.0
2024-10-01 00:00:00+00:00,0000912093,9000000.0,96500000.0
2025-01-01 00:00:00+00:00,0000912093,9000000.0,93200000.0
2025-04-01 00:00:00+00:00,0000912093,9500000.0,92800000.0
2025-07-01 00:00:00+00:00,0000912093,-16300000.0,116200000.0
2025-10-01 00:00:00+00:00,0000912093,-16300000.0,117900000.0
2026-01-01 00:00:00+00:00,0000912093,19000000.0,124500000.0
2026-04-01 00:00:00+00:00,0000912093,9700000.0,141000000.0
2026-07-01 00:00:00+00:00,0000912093,7400000.0,147900000.0
2023-01-01 00:00:00+00:00,0000917273,2501000.0,14161000.0
2023-04-01 00:00:00+00:00,0000917273,2501000.0,20900000.0
2023-07-01 00:00:00+00:00,0000917273,201000.0,26180000.0
2023-10-01 00:00:00+00:00,0000917273,-155325000.0,33527000.0
2024-01-01 00:00:00+00:00,0000917273,4032000.0,34615000.0
2024-04-01 00:00:00+00:00,0000917273,4032000.0,36154000.0
2024-07-01 00:00:00+00:00,0000917273,1454000.0,47599000.0
2024-10-01 00:00:00+00:00,0000917273,8295000.0,52596000.0
2025-01-01 00:00:00+00:00,0000917273,10370000.0,48905000.0
2025-04-01 00:00:00+00:00,0000917273,10370000.0,44634000.0
2025-07-01 00:00:00+00:00,0000917273,7320000.0,44701000.0
2025-10-01 00:00:00+00:00,0000917273,9904000.0,38603000.0
2026-01-01 00:00:00+00:00,0000917273,20911000.0,44606000.0
2026-04-01 00:00:00+00:00,0000917273,20911000.0,44098000.0
2026-07-01 00:00:00+00:00,0000917273,8772000.0,58424000.0
2023-01-01 00:00:00+00:00,0000917491,586000.0,50956000.0
2023-04-01 00:00:00+00:00,0000917491,586000.0,50026000.0
2023-07-01 00:00:00+00:00,0000917491,1933000.0,50886000.0
2023-10-01 00:00:00+00:00,0000917491,1416000.0,41560000.0
2024-01-01 00:00:00+00:00,0000917491,1520000.0,40095000.0
2024-04-01 00:00:00+00:00,0000917491,1520000.0,34529000.0
2024-07-01 00:00:00+00:00,0000917491,1101000.0,35376000.0
2024-10-01 00:00:00+00:00,0000917491,1556000.0,34409000.0
2025-01-01 00:00:00+00:00,0000917491,1255000.0,39055000.0
2025-04-01 00:00:00+00:00,0000917491,1255000.0,32121000.0
2025-07-01 00:00:00+00:00,0000917491,1553000.0,33272000.0
2025-10-01 00:00:00+00:00,0000917491,1553000.0,33272000.0
2026-01-01 00:00:00+00:00,0000917491,1553000.0,33272000.0
2026-04-01 00:00:00+00:00,0000917491,1553000.0,33272000.0
2026-07-01 00:00:00+00:00,0000917491,1553000.0,33272000.0
2023-01-01 00:00:00+00:00,0000918965,8241000.0,675798000.0
2023-04-01 00:00:00+00:00,0000918965,10458000.0,761936000.0
2023-07-01 00:00:00+00:00,0000918965,8692000.0,752763000.0
2023-10-01 00:00:00+00:00,0000918965,8692000.0,757574000.0
2024-01-01 00:00:00+00:00,0000918965,3715000.0,656170000.0
2024-04-01 00:00:00+00:00,0000918965,7320000.0,575137000.0
2024-07-01 00:00:00+00:00,0000918965,5146000.0,529163000.0
2024-10-01 00:00:00+00:00,0000918965,5146000.0,512634000.0
2025-01-01 00:00:00+00:00,0000918965,5988000.0,504078000.0
2025-04-01 00:00:00+00:00,0000918965,2657000.0,491978000.0
2025-07-01 00:00:00+00:00,0000918965,6795000.0,476206000.0
2025-10-01 00:00:00+00:00,0000918965,6795000.0,483815000.0
2026-01-01 00:00:00+00:00,0000918965,7118000.0,505339000.0
2026-04-01 00:00:00+00:00,0000918965,2928000.0,490259000.0
2026-07-01 00:00:00+00:00,0000918965,7167000.0,486628000.0
2023-01-01 00:00:00+00:00,0000921582,2348000.0,36378000.0
2023-04-01 00:00:00+00:00,0000921582,2348000.0,31534000.0
2023-07-01 00:00:00+00:00,0000921582,4885000.0,37492000.0
2023-10-01 00:00:00+00:00,0000921582,3461000.0,37291000.0
2024-01-01 00:00:00+00:00,0000921582,6555000.0,45365000.0
2024-04-01 00:00:00+00:00,0000921582,6555000.0,31584000.0
2024-07-01 00:00:00+00:00,0000921582,5159000.0,36153000.0
2024-10-01 00:00:00+00:00,0000921582,-3997000.0,37798000.0
2025-01-01 00:00:00+00:00,0000921582,2376000.0,37612000.0
2025-04-01 00:00:00+00:00,0000921582,2376000.0,32840000.0
2025-07-01 00:00:00+00:00,0000921582,7285000.0,31725000.0
2025-10-01 00:00:00+00:00,0000921582,1198000.0,36699000.0
2026-01-01 00:00:00+00:00,0000921582,5205000.0,41435000.0
2026-04-01 00:00:00+00:00,0000921582,5205000.0,32505000.0
2026-07-01 00:00:00+00:00,0000921582,2421000.0,35823000.0
2023-01-01 00:00:00+00:00,0000926282,-4312000.0,416163000.0
2023-04-01 00:00:00+00:00,0000926282,-4312000.0,427531000.0
2023-07-01 00:00:00+00:00,0000926282,-11313000.0,416291000.0
2023-10-01 00:00:00+00:00,0000926282,-8363000.0,416802000.0
2024-01-01 00:00:00+00:00,0000926282,-16553000.0,373971000.0
2024-04-01 00:00:00+00:00,0000926282,-16553000.0,362295000.0
2024-07-01 00:00:00+00:00,0000926282,-18647000.0,322147000.0
2024-10-01 00:00:00+00:00,0000926282,2136000.0,287860000.0
2025-01-01 00:00:00+00:00,0000926282,390000.0,282926000.0
2025-04-01 00:00:00+00:00,0000926282,390000.0,269337000.0
2025-07-01 00:00:00+00:00,0000926282,-397000.0,253639000.0
2025-10-01 00:00:00+00:00,0000926282,1016000.0,240081000.0
2026-01-01 00:00:00+00:00,0000926282,1202000.0,223755000.0
2026-04-01 00:00:00+00:00,0000926282,1202000.0,215736000.0
2026-07-01 00:00:00+00:00,0000926282,1917000.0,209003000.0
2023-01-01 00:00:00+00:00,0000926326,543000.0,147096000.0
2023-04-01 00:00:00+00:00,0000926326,543000.0,147549000.0
2023-07-01 00:00:00+00:00,0000926326,-6182000.0,141156000.0
2023-10-01 00:00:00+00:00,0000926326,8758000.0,130577000.0
2024-01-01 00:00:00+00:00,0000926326,1829000.0,116144000.0
2024-04-01 00:00:00+00:00,0000926326,1829000.0,110099000.0
2024-07-01 00:00:00+00:00,0000926326,-2155000.0,103466000.0
2024-10-01 00:00:00+00:00,0000926326,4462000.0,93262000.0
2025-01-01 00:00:00+00:00,0000926326,2997000.0,95059000.0
2025-04-01 00:00:00+00:00,0000926326,2997000.0,88659000.0
2025-07-01 00:00:00+00:00,0000926326,-2507000.0,91142000.0
2025-10-01 00:00:00+00:00,0000926326,4814000.0,105784000.0
2026-01-01 00:00:00+00:00,0000926326,4241000.0,107429000.0
2026-04-01 00:00:00+00:00,0000926326,4241000.0,100905000.0
2026-07-01 00:00:00+00:00,0000926326,5547000.0,99204000.0
2023-01-01 00:00:00+00:00,0000927003,11639000.0,409422000.0
2023-04-01 00:00:00+00:00,0000927003,11639000.0,376012000.0
2023-07-01 00:00:00+00:00,0000927003,7736000.0,401530000.0
2023-10-01 00:00:00+00:00,0000927003,4795000.0,392349000.0
2024-01-01 00:00:00+00:00,0000927003,874000.0,364003000.0
2024-04-01 00:00:00+00:00,0000927003,874000.0,336137000.0
2024-07-01 00:00:00+00:00,0000927003,1787000.0,361337000.0
2024-10-01 00:00:00+00:00,0000927003,3165000.0,383141000.0
2025-01-01 00:00:00+00:00,0000927003,-400000.0,377740000.0
2025-04-01 00:00:00+00:00,0000927003,-400000.0,360411000.0
2025-07-01 00:00:00+00:00,0000927003,5000000.0,368800000.0
2025-10-01 00:00:00+00:00,0000927003,3800000.0,397900000.0
2026-01-01 00:00:00+00:00,0000927003,5900000.0,399700000.0
2026-04-01 00:00:00+00:00,0000927003,5900000.0,411200000.0
2026-07-01 00:00:00+00:00,0000927003,2700000.0,458700000.0
2023-01-01 00:00:00+00:00,0000928022,3515000.0,
2023-04-01 00:00:00+00:00,0000928022,3515000.0,
2023-07-01 00:00:00+00:00,0000928022,-50695000.0,
2023-10-01 00:00:00+00:00,0000928022,-156212000.0,
2024-01-01 00:00:00+00:00,0000928022,509000.0,
2024-04-01 00:00:00+00:00,0000928022,509000.0,
2024-07-01 00:00:00+00:00,0000928022,509000.0,
2024-10-01 00:00:00+00:00,0000928022,509000.0,
2025-01-01 00:00:00+00:00,0000928022,509000.0,
2025-04-01 00:00:00+00:00,0000928022,509000.0,
2025-07-01 00:00:00+00:00,0000928022,509000.0,
2025-10-01 00:00:00+00:00,0000928022,509000.0,
2026-01-01 00:00:00+00:00,0000928022,509000.0,
2026-04-01 00:00:00+00:00,0000928022,509000.0,
2026-07-01 00:00:00+00:00,0000928022,509000.0,
2023-01-01 00:00:00+00:00,0000935036,10576000.0,
2023-04-01 00:00:00+00:00,0000935036,10576000.0,
2023-07-01 00:00:00+00:00,0000935036,-10826000.0,
2023-10-01 00:00:00+00:00,0000935036,-3313000.0,
2024-01-01 00:00:00+00:00,0000935036,8752000.0,
2024-04-01 00:00:00+00:00,0000935036,8752000.0,
2024-07-01 00:00:00+00:00,0000935036,285000.0,
2024-10-01 00:00:00+00:00,0000935036,9452000.0,
2025-01-01 00:00:00+00:00,0000935036,25851000.0,
2025-04-01 00:00:00+00:00,0000935036,25851000.0,
2025-07-01 00:00:00+00:00,0000935036,12767000.0,
2025-10-01 00:00:00+00:00,0000935036,5670000.0,
2026-01-01 00:00:00+00:00,0000935036,26872000.0,
2026-04-01 00:00:00+00:00,0000935036,26872000.0,
2026-07-01 00:00:00+00:00,0000935036,12118000.0,
2023-01-01 00:00:00+00:00,0000935494,13376000.0,373544000.0
2023-04-01 00:00:00+00:00,0000935494,13376000.0,388164000.0
2023-07-01 00:00:00+00:00,0000935494,6976000.0,401060000.0
2023-10-01 00:00:00+00:00,0000935494,1919000.0,401626000.0
2024-01-01 00:00:00+00:00,0000935494,1919000.0,401626000.0
2024-04-01 00:00:00+00:00,0000935494,1919000.0,401626000.0
2024-07-01 00:00:00+00:00,0000935494,1919000.0,401626000.0
2024-10-01 00:00:00+00:00,0000935494,1919000.0,401626000.0
2025-01-01 00:00:00+00:00,0000935494,1919000.0,401626000.0
2025-04-01 00:00:00+00:00,0000935494,1919000.0,401626000.0
2025-07-01 00:00:00+00:00,0000935494,1919000.0,401626000.0
2025-10-01 00:00:00+00:00,0000935494,1919000.0,401626000.0
2026-01-01 00:00:00+00:00,0000935494,1919000.0,401626000.0
2026-04-01 00:00:00+00:00,0000935494,1919000.0,401626000.0
2026-07-01 00:00:00+00:00,0000935494,1919000.0,401626000.0
2023-01-01 00:00:00+00:00,0000936395,4319000.0,946730000.0
2023-04-01 00:00:00+00:00,0000936395,25078000.0,1178089000.0
2023-07-01 00:00:00+00:00,0000936395,29821000.0,1098092000.0
2023-10-01 00:00:00+00:00,0000936395,34608000.0,1192522000.0
2024-01-01 00:00:00+00:00,0000936395,34608000.0,1050838000.0
2024-04-01 00:00:00+00:00,0000936395,21956000.0,984886000.0
2024-07-01 00:00:00+00:00,0000936395,820000.0,1022615000.0
2024-10-01 00:00:00+00:00,0000936395,2125000.0,937399000.0
2025-01-01 00:00:00+00:00,0000936395,2125000.0,820430000.0
2025-04-01 00:00:00+00:00,0000936395,24022000.0,845132000.0
2025-07-01 00:00:00+00:00,0000936395,10047000.0,874326000.0
2025-10-01 00:00:00+00:00,0000936395,15511000.0,860403000.0
2026-01-01 00:00:00+00:00,0000936395,15511000.0,826235000.0
2026-04-01 00:00:00+00:00,0000936395,30832000.0,845823000.0
2026-07-01 00:00:00+00:00,0000936395,12840000.0,808447000.0
2023-01-01 00:00:00+00:00,0000945983,999000.0,2116000.0
2023-04-01 00:00:00+00:00,0000945983,999000.0,4766000.0
2023-07-01 00:00:00+00:00,0000945983,1065000.0,4064000.0
2023-10-01 00:00:00+00:00,0000945983,458000.0,3228000.0
2024-01-01 00:00:00+00:00,0000945983,1095000.0,2518000.0
2024-04-01 00:00:00+00:00,0000945983,1095000.0,3741000.0
2024-07-01 00:00:00+00:00,0000945983,890000.0,1865000.0
2024-10-01 00:00:00+00:00,0000945983,1012000.0,1608000.0
2025-01-01 00:00:00+00:00,0000945983,1659000.0,4445000.0
2025-04-01 00:00:00+00:00,0000945983,1659000.0,2447000.0
2025-07-01 00:00:00+00:00,0000945983,564000.0,2328000.0
2025-10-01 00:00:00+00:00,0000945983,1774000.0,3349000.0
2026-01-01 00:00:00+00:00,0000945983,1607000.0,3187000.0
2026-04-01 00:00:00+00:00,0000945983,1607000.0,2502000.0
2026-07-01 00:00:00+00:00,0000945983,836000.0,4862000.0
2023-01-01 00:00:00+00:00,0000946581,-44100000.0,13224000.0
2023-04-01 00:00:00+00:00,0000946581,-46700000.0,13224000.0
2023-07-01 00:00:00+00:00,0000946581,-46700000.0,13224000.0
2023-10-01 00:00:00+00:00,0000946581,-22900000.0,13224000.0
2024-01-01 00:00:00+00:00,0000946581,-33400000.0,13224000.0
2024-04-01 00:00:00+00:00,0000946581,-60700000.0,13224000.0
2024-07-01 00:00:00+00:00,0000946581,-60700000.0,13224000.0
2024-10-01 00:00:00+00:00,0000946581,49800000.0,13224000.0
2025-01-01 00:00:00+00:00,0000946581,41200000.0,13224000.0
2025-04-01 00:00:00+00:00,0000946581,-27700000.0,13224000.0
2025-07-01 00:00:00+00:00,0000946581,-27700000.0,13224000.0
2025-10-01 00:00:00+00:00,0000946581,-1900000.0,13224000.0
2026-01-01 00:00:00+00:00,0000946581,18400000.0,13224000.0
2026-04-01 00:00:00+00:00,0000946581,37100000.0,13224000.0
2026-07-01 00:00:00+00:00,0000946581,37100000.0,13224000.0
2023-01-01 00:00:00+00:00,0000949039,-23029000.0,
2023-04-01 00:00:00+00:00,0000949039,-23029000.0,
2023-07-01 00:00:00+00:00,0000949039,-25645000.0,
2023-10-01 00:00:00+00:00,0000949039,-243125000.0,
2024-01-01 00:00:00+00:00,0000949039,125436000.0,
2024-04-01 00:00:00+00:00,0000949039,125436000.0,
2024-07-01 00:00:00+00:00,0000949039,-3211000.0,
2024-10-01 00:00:00+00:00,0000949039,7451000.0,
2025-01-01 00:00:00+00:00,0000949039,7451000.0,
2025-04-01 00:00:00+00:00,0000949039,7451000.0,
2025-07-01 00:00:00+00:00,0000949039,7451000.0,
2025-10-01 00:00:00+00:00,0000949039,7451000.0,
2026-01-01 00:00:00+00:00,0000949039,7451000.0,
2026-04-01 00:00:00+00:00,0000949039,7451000.0,
2026-07-01 00:00:00+00:00,0000949039,7451000.0,
2023-01-01 00:00:00+00:00,0001000697,27383000.0,442236000.0
2023-04-01 00:00:00+00:00,0001000697,48434000.0,455710000.0
2023-07-01 00:00:00+00:00,0001000697,24250000.0,499422000.0
2023-10-01 00:00:00+00:00,0001000697,29721000.0,536828000.0
2024-01-01 00:00:00+00:00,0001000697,18643000.0,544402000.0
2024-04-01 00:00:00+00:00,0001000697,21395000.0,516236000.0
2024-07-01 00:00:00+00:00,0001000697,12660000.0,538634000.0
2024-10-01 00:00:00+00:00,0001000697,26675000.0,522927000.0
2025-01-01 00:00:00+00:00,0001000697,32114000.0,518994000.0
2025-04-01 00:00:00+00:00,0001000697,45585000.0,477261000.0
2025-07-01 00:00:00+00:00,0001000697,21507000.0,511499000.0
2025-10-01 00:00:00+00:00,0001000697,30579000.0,540754000.0
2026-01-01 00:00:00+00:00,0001000697,21196000.0,572941000.0
2026-04-01 00:00:00+00:00,0001000697,38967000.0,572371000.0
2026-07-01 00:00:00+00:00,0001000697,-16000000.0,1496000000.0
2023-01-01 00:00:00+00:00,0001001115,68000.0,19995000.0
2023-04-01 00:00:00+00:00,0001001115,30000.0,20736000.0
2023-07-01 00:00:00+00:00,0001001115,19000.0,20477000.0
2023-10-01 00:00:00+00:00,0001001115,219000.0,19603000.0
2024-01-01 00:00:00+00:00,0001001115,219000.0,18430000.0
2024-04-01 00:00:00+00:00,0001001115,100000.0,21839000.0
2024-07-01 00:00:00+00:00,0001001115,11000.0,23932000.0
2024-10-01 00:00:00+00:00,0001001115,-2000.0,24557000.0
2025-01-01 00:00:00+00:00,0001001115,-2000.0,26222000.0
2025-04-01 00:00:00+00:00,0001001115,113000.0,27921000.0
2025-07-01 00:00:00+00:00,0001001115,-126000.0,27268000.0
2025-10-01 00:00:00+00:00,0001001115,68000.0,29232000.0
2026-01-01 00:00:00+00:00,0001001115,68000.0,30901000.0
2026-04-01 00:00:00+00:00,0001001115,81000.0,35367000.0
2026-07-01 00:00:00+00:00,0001001115,-12000.0,36961000.0
2023-01-01 00:00:00+00:00,0001001614,16317000.0,361000.0
2023-04-01 00:00:00+00:00,0001001614,16317000.0,8886000.0
2023-07-01 00:00:00+00:00,0001001614,8690000.0,7892000.0
2023-10-01 00:00:00+00:00,0001001614,10442000.0,9630000.0
2024-01-01 00:00:00+00:00,0001001614,3922000.0,8623000.0
2024-04-01 00:00:00+00:00,0001001614,3922000.0,6177000.0
2024-07-01 00:00:00+00:00,0001001614,5832000.0,6351000.0
2024-10-01 00:00:00+00:00,0001001614,10656000.0,5685000.0
2025-01-01 00:00:00+00:00,0001001614,7033000.0,6738000.0
2025-04-01 00:00:00+00:00,0001001614,7033000.0,5734000.0
2025-07-01 00:00:00+00:00,0001001614,8239000.0,4346000.0
2025-10-01 00:00:00+00:00,0001001614,9704000.0,3685000.0
2026-01-01 00:00:00+00:00,0001001614,4817000.0,8901000.0
2026-04-01 00:00:00+00:00,0001001614,4817000.0,7929000.0
2026-07-01 00:00:00+00:00,0001001614,-22288000.0,7919000.0
2023-01-01 00:00:00+00:00,0001002047,-445000000.0,244000000.0
2023-04-01 00:00:00+00:00,0001002047,112000000.0,175000000.0
2023-07-01 00:00:00+00:00,0001002047,112000000.0,167000000.0
2023-10-01 00:00:00+00:00,0001002047,37000000.0,131000000.0
2024-01-01 00:00:00+00:00,0001002047,82000000.0,122000000.0
2024-04-01 00:00:00+00:00,0001002047,69000000.0,131000000.0
2024-07-01 00:00:00+00:00,0001002047,69000000.0,186000000.0
2024-10-01 00:00:00+00:00,0001002047,51000000.0,214000000.0
2025-01-01 00:00:00+00:00,0001002047,61000000.0,317000000.0
2025-04-01 00:00:00+00:00,0001002047,71000000.0,268000000.0
2025-07-01 00:00:00+00:00,0001002047,71000000.0,186000000.0
2025-10-01 00:00:00+00:00,0001002047,71000000.0,133000000.0
2026-01-01 00:00:00+00:00,0001002047,88000000.0,127000000.0
2026-04-01 00:00:00+00:00,0001002047,99000000.0,109000000.0
2026-07-01 00:00:00+00:00,0001002047,99000000.0,198000000.0
2023-01-01 00:00:00+00:00,0001002638,33625000.0,1568000.0
2023-04-01 00:00:00+00:00,0001002638,50774000.0,1568000.0
2023-07-01 00:00:00+00:00,0001002638,-12420000.0,1568000.0
2023-10-01 00:00:00+00:00,0001002638,-12420000.0,1568000.0
2024-01-01 00:00:00+00:00,0001002638,10352000.0,1568000.0
2024-04-01 00:00:00+00:00,0001002638,8054000.0,1568000.0
2024-07-01 00:00:00+00:00,0001002638,6028000.0,1568000.0
2024-10-01 00:00:00+00:00,0001002638,6028000.0,1568000.0
2025-01-01 00:00:00+00:00,0001002638,1883000.0,1568000.0
2025-04-01 00:00:00+00:00,0001002638,50893000.0,1568000.0
2025-07-01 00:00:00+00:00,0001002638,10842000.0,1568000.0
2025-10-01 00:00:00+00:00,0001002638,10842000.0,1568000.0
2026-01-01 00:00:00+00:00,0001002638,39199000.0,1568000.0
2026-04-01 00:00:00+00:00,0001002638,47334000.0,1568000.0
2026-07-01 00:00:00+00:00,0001002638,34282000.0,1568000.0
2023-01-01 00:00:00+00:00,0001005284,16636000.0,180194000.0
2023-04-01 00:00:00+00:00,0001005284,16636000.0,183220000.0
2023-07-01 00:00:00+00:00,0001005284,11793000.0,174245000.0
2023-10-01 00:00:00+00:00,0001005284,14375000.0,175855000.0
2024-01-01 00:00:00+00:00,0001005284,2363000.0,181406000.0
2024-04-01 00:00:00+00:00,0001005284,2363000.0,175795000.0
2024-07-01 00:00:00+00:00,0001005284,13644000.0,172905000.0
2024-10-01 00:00:00+00:00,0001005284,12553000.0,171843000.0
2025-01-01 00:00:00+00:00,0001005284,14546000.0,175958000.0
2025-04-01 00:00:00+00:00,0001005284,14546000.0,182938000.0
2025-07-01 00:00:00+00:00,0001005284,15672000.0,197398000.0
2025-10-01 00:00:00+00:00,0001005284,16614000.0,208199000.0
2026-01-01 00:00:00+00:00,0001005284,10111000.0,212621000.0
2026-04-01 00:00:00+00:00,0001005284,10111000.0,240912000.0
2026-07-01 00:00:00+00:00,0001005284,9397000.0,248213000.0
2023-01-01 00:00:00+00:00,0001005757,6239000.0,
2023-04-01 00:00:00+00:00,0001005757,6239000.0,
2023-07-01 00:00:00+00:00,0001005757,8183000.0,
2023-10-01 00:00:00+00:00,0001005757,5759000.0,
2024-01-01 00:00:00+00:00,0001005757,7989000.0,
2024-04-01 00:00:00+00:00,0001005757,7989000.0,
2024-07-01 00:00:00+00:00,0001005757,7998000.0,
2024-10-01 00:00:00+00:00,0001005757,6170000.0,
2025-01-01 00:00:00+00:00,0001005757,4691000.0,
2025-04-01 00:00:00+00:00,0001005757,4691000.0,
2025-07-01 00:00:00+00:00,0001005757,5361000.0,
2025-10-01 00:00:00+00:00,0001005757,7663000.0,
2026-01-01 00:00:00+00:00,0001005757,5857000.0,
2026-04-01 00:00:00+00:00,0001005757,5857000.0,
2026-07-01 00:00:00+00:00,0001005757,8368000.0,
2023-01-01 00:00:00+00:00,0001006655,3064000.0,
2023-04-01 00:00:00+00:00,0001006655,2933000.0,
2023-07-01 00:00:00+00:00,0001006655,3941000.0,
2023-10-01 00:00:00+00:00,0001006655,3941000.0,
2024-01-01 00:00:00+00:00,0001006655,463000.0,
2024-04-01 00:00:00+00:00,0001006655,554000.0,
2024-07-01 00:00:00+00:00,0001006655,157000.0,
2024-10-01 00:00:00+00:00,0001006655,157000.0,
2025-01-01 00:00:00+00:00,0001006655,821000.0,
2025-04-01 00:00:00+00:00,0001006655,-711000.0,
2025-07-01 00:00:00+00:00,0001006655,-687000.0,
2025-10-01 00:00:00+00:00,0001006655,-687000.0,
2026-01-01 00:00:00+00:00,0001006655,365000.0,
2026-04-01 00:00:00+00:00,0001006655,837000.0,
2026-07-01 00:00:00+00:00,0001006655,-2431000.0,
2023-01-01 00:00:00+00:00,0001007587,81000.0,23878000.0
2023-04-01 00:00:00+00:00,0001007587,81000.0,22730000.0
2023-07-01 00:00:00+00:00,0001007587,18000.0,23886000.0
2023-10-01 00:00:00+00:00,0001007587,46000.0,24179000.0
2024-01-01 00:00:00+00:00,0001007587,95000.0,26423000.0
2024-04-01 00:00:00+00:00,0001007587,95000.0,19046000.0
2024-07-01 00:00:00+00:00,0001007587,78000.0,19089000.0
2024-10-01 00:00:00+00:00,0001007587,-3000.0,22715000.0
2025-01-01 00:00:00+00:00,0001007587,51000.0,25203000.0
2025-04-01 00:00:00+00:00,0001007587,51000.0,22953000.0
2025-07-01 00:00:00+00:00,0001007587,25000.0,21982000.0
2025-10-01 00:00:00+00:00,0001007587,105000.0,20258000.0
2026-01-01 00:00:00+00:00,0001007587,16000.0,13394000.0
2026-04-01 00:00:00+00:00,0001007587,16000.0,14859000.0
2026-07-01 00:00:00+00:00,0001007587,125000.0,13224000.0
2023-01-01 00:00:00+00:00,0001013237,10370000.0,
2023-04-01 00:00:00+00:00,0001013237,21087000.0,
2023-07-01 00:00:00+00:00,0001013237,25169000.0,
2023-10-01 00:00:00+00:00,0001013237,27335000.0,
2024-01-01 00:00:00+00:00,0001013237,27335000.0,
2024-04-01 00:00:00+00:00,0001013237,26641000.0,
2024-07-01 00:00:00+00:00,0001013237,27705000.0,
2024-10-01 00:00:00+00:00,0001013237,32397000.0,
2025-01-01 00:00:00+00:00,0001013237,32397000.0,
2025-04-01 00:00:00+00:00,0001013237,29717000.0,
2025-07-01 00:00:00+00:00,0001013237,27460000.0,
2025-10-01 00:00:00+00:00,0001013237,31406000.0,
2026-01-01 00:00:00+00:00,0001013237,31406000.0,
2026-04-01 00:00:00+00:00,0001013237,37533000.0,
2026-07-01 00:00:00+00:00,0001013237,28055000.0,
2023-01-01 00:00:00+00:00,0001013462,22006000.0,
2023-04-01 00:00:00+00:00,0001013462,22006000.0,
2023-07-01 00:00:00+00:00,0001013462,20216000.0,
2023-10-01 00:00:00+00:00,0001013462,14457000.0,
2024-01-01 00:00:00+00:00,0001013462,7043000.0,
2024-04-01 00:00:00+00:00,0001013462,7043000.0,
2024-07-01 00:00:00+00:00,0001013462,6180000.0,
2024-10-01 00:00:00+00:00,0001013462,26498000.0,
2025-01-01 00:00:00+00:00,0001013462,33063000.0,
2025-04-01 00:00:00+00:00,0001013462,33063000.0,
2025-07-01 00:00:00+00:00,0001013462,12664000.0,
2025-10-01 00:00:00+00:00,0001013462,12664000.0,
2026-01-01 00:00:00+00:00,0001013462,12664000.0,
2026-04-01 00:00:00+00:00,0001013462,12664000.0,
2026-07-01 00:00:00+00:00,0001013462,12664000.0,
2023-01-01 00:00:00+00:00,0001013857,11748000.0,
2023-04-01 00:00:00+00:00,0001013857,11748000.0,
2023-07-01 00:00:00+00:00,0001013857,5249000.0,
