candidate,sleeve,window_days,family,confirmation,breadth,market_cap_floor,sector_cap,allocation,cost_bps,recent_cagr,recent_sharpe,recent_drawdown,full_cagr,full_sharpe,full_drawdown,active_weeks
discretionary_cluster_2plus__win14d__none__top30__floor50m__sector70__w0.10__100bps,discretionary_cluster_2plus__win14d__none__top30__floor50m__sector70,14,discretionary_cluster_2plus,none,30,50000000,0.7,0.1,100,0.9162046820893808,2.6918745642719997,-0.09102378827320945,0.36472455075834187,1.6235896475145104,-0.19384810054889978,0
discretionary_cluster_2plus__win14d__none__top30__floor50m__sector70__w0.20__100bps,discretionary_cluster_2plus__win14d__none__top30__floor50m__sector70,14,discretionary_cluster_2plus,none,30,50000000,0.7,0.2,100,0.7887596642612138,2.691874564272,-0.08120686494790441,0.32080760339180125,1.6222768369909772,-0.17346336627746817,0
discretionary_cluster_2plus__win14d__none__top30__floor50m__sector70__w0.30__100bps,discretionary_cluster_2plus__win14d__none__top30__floor50m__sector70,14,discretionary_cluster_2plus,none,30,50000000,0.7,0.3,100,0.6683809953478421,2.6918745642719997,-0.0713164483144203,0.27761967716709557,1.6205636449205105,-0.15279173394600443,0
discretionary_cluster_2plus__win14d__none__top30__floor50m__sector70__w0.40__100bps,discretionary_cluster_2plus__win14d__none__top30__floor50m__sector70,14,discretionary_cluster_2plus,none,30,50000000,0.7,0.4,100,0.5547804662886944,2.691874564272,-0.06135223215219732,0.23518159555323725,1.6182351916324316,-0.13183244218567558,0
discretionary_cluster_2plus__win14d__none__top30__floor50m__sector70__w0.10__200bps,discretionary_cluster_2plus__win14d__none__top30__floor50m__sector70,14,discretionary_cluster_2plus,none,30,50000000,0.7,0.1,200,0.9162046820893808,2.6918745642719997,-0.09102378827320945,0.36435967339075304,1.62254077685247,-0.19384810054890012,0
discretionary_cluster_2plus__win14d__none__top30__floor50m__sector70__w0.20__200bps,discretionary_cluster_2plus__win14d__none__top30__floor50m__sector70,14,discretionary_cluster_2plus,none,30,50000000,0.7,0.2,200,0.7887596642612138,2.691874564272,-0.08120686494790441,0.3200976607881443,1.6198704088649074,-0.17346336627746817,0
discretionary_cluster_2plus__win14d__none__top30__floor50m__sector70__w0.30__200bps,discretionary_cluster_2plus__win14d__none__top30__floor50m__sector70,14,discretionary_cluster_2plus,none,30,50000000,0.7,0.3,200,0.6683809953478421,2.6918745642719997,-0.0713164483144203,0.27658420103747194,1.6163361263776337,-0.15279173394600465,0
discretionary_cluster_2plus__win14d__none__top30__floor50m__sector70__w0.40__200bps,discretionary_cluster_2plus__win14d__none__top30__floor50m__sector70,14,discretionary_cluster_2plus,none,30,50000000,0.7,0.4,200,0.5547804662886944,2.691874564272,-0.06135223215219732,0.23383980868772625,1.6114477212555802,-0.13183244218567558,0
discretionary_cluster_2plus__win14d__none__top30__floor250m__sector50__w0.10__50bps,discretionary_cluster_2plus__win14d__none__top30__floor250m__sector50,14,discretionary_cluster_2plus,none,30,250000000,0.5,0.1,50,0.9162046820893808,2.6918745642719997,-0.09102378827320945,0.36490689380366303,1.6241099477091916,-0.1938481005488999,0
discretionary_cluster_2plus__win14d__none__top30__floor250m__sector50__w0.20__50bps,discretionary_cluster_2plus__win14d__none__top30__floor250m__sector50,14,discretionary_cluster_2plus,none,30,250000000,0.5,0.2,50,0.7887596642612138,2.691874564272,-0.08120686494790441,0.3211622007502537,1.6234591416273987,-0.17346336627746828,0
discretionary_cluster_2plus__win14d__none__top30__floor250m__sector50__w0.30__50bps,discretionary_cluster_2plus__win14d__none__top30__floor250m__sector50,14,discretionary_cluster_2plus,none,30,250000000,0.5,0.3,50,0.6683809953478421,2.6918745642719997,-0.0713164483144203,0.27813659319590567,1.6226160617439302,-0.15279173394600465,0
discretionary_cluster_2plus__win14d__none__top30__floor250m__sector50__w0.40__50bps,discretionary_cluster_2plus__win14d__none__top30__floor250m__sector50,14,discretionary_cluster_2plus,none,30,250000000,0.5,0.4,50,0.5547804662886944,2.691874564272,-0.06135223215219732,0.23585106186769966,1.6214808863717862,-0.13183244218567558,0
discretionary_cluster_2plus__win14d__none__top30__floor250m__sector50__w0.10__100bps,discretionary_cluster_2plus__win14d__none__top30__floor250m__sector50,14,discretionary_cluster_2plus,none,30,250000000,0.5,0.1,100,0.9162046820893808,2.6918745642719997,-0.09102378827320945,0.36472455075834187,1.6235896475145104,-0.19384810054889978,0
discretionary_cluster_2plus__win14d__none__top30__floor250m__sector50__w0.20__100bps,discretionary_cluster_2plus__win14d__none__top30__floor250m__sector50,14,discretionary_cluster_2plus,none,30,250000000,0.5,0.2,100,0.7887596642612138,2.691874564272,-0.08120686494790441,0.32080760339180125,1.6222768369909772,-0.17346336627746817,0
discretionary_cluster_2plus__win14d__none__top30__floor250m__sector50__w0.30__100bps,discretionary_cluster_2plus__win14d__none__top30__floor250m__sector50,14,discretionary_cluster_2plus,none,30,250000000,0.5,0.3,100,0.6683809953478421,2.6918745642719997,-0.0713164483144203,0.27761967716709557,1.6205636449205105,-0.15279173394600443,0
discretionary_cluster_2plus__win14d__none__top30__floor250m__sector50__w0.40__100bps,discretionary_cluster_2plus__win14d__none__top30__floor250m__sector50,14,discretionary_cluster_2plus,none,30,250000000,0.5,0.4,100,0.5547804662886944,2.691874564272,-0.06135223215219732,0.23518159555323725,1.6182351916324316,-0.13183244218567558,0
discretionary_cluster_2plus__win14d__none__top30__floor250m__sector50__w0.10__200bps,discretionary_cluster_2plus__win14d__none__top30__floor250m__sector50,14,discretionary_cluster_2plus,none,30,250000000,0.5,0.1,200,0.9162046820893808,2.6918745642719997,-0.09102378827320945,0.36435967339075304,1.62254077685247,-0.19384810054890012,0
discretionary_cluster_2plus__win14d__none__top30__floor250m__sector50__w0.20__200bps,discretionary_cluster_2plus__win14d__none__top30__floor250m__sector50,14,discretionary_cluster_2plus,none,30,250000000,0.5,0.2,200,0.7887596642612138,2.691874564272,-0.08120686494790441,0.3200976607881443,1.6198704088649074,-0.17346336627746817,0
discretionary_cluster_2plus__win14d__none__top30__floor250m__sector50__w0.30__200bps,discretionary_cluster_2plus__win14d__none__top30__floor250m__sector50,14,discretionary_cluster_2plus,none,30,250000000,0.5,0.3,200,0.6683809953478421,2.6918745642719997,-0.0713164483144203,0.27658420103747194,1.6163361263776337,-0.15279173394600465,0
discretionary_cluster_2plus__win14d__none__top30__floor250m__sector50__w0.40__200bps,discretionary_cluster_2plus__win14d__none__top30__floor250m__sector50,14,discretionary_cluster_2plus,none,30,250000000,0.5,0.4,200,0.5547804662886944,2.691874564272,-0.06135223215219732,0.23383980868772625,1.6114477212555802,-0.13183244218567558,0
discretionary_cluster_2plus__win14d__none__top30__floor250m__sector70__w0.10__50bps,discretionary_cluster_2plus__win14d__none__top30__floor250m__sector70,14,discretionary_cluster_2plus,none,30,250000000,0.7,0.1,50,0.9162046820893808,2.6918745642719997,-0.09102378827320945,0.36490689380366303,1.6241099477091916,-0.1938481005488999,0
discretionary_cluster_2plus__win14d__none__top30__floor250m__sector70__w0.20__50bps,discretionary_cluster_2plus__win14d__none__top30__floor250m__sector70,14,discretionary_cluster_2plus,none,30,250000000,0.7,0.2,50,0.7887596642612138,2.691874564272,-0.08120686494790441,0.3211622007502537,1.6234591416273987,-0.17346336627746828,0
discretionary_cluster_2plus__win14d__none__top30__floor250m__sector70__w0.30__50bps,discretionary_cluster_2plus__win14d__none__top30__floor250m__sector70,14,discretionary_cluster_2plus,none,30,250000000,0.7,0.3,50,0.6683809953478421,2.6918745642719997,-0.0713164483144203,0.27813659319590567,1.6226160617439302,-0.15279173394600465,0
discretionary_cluster_2plus__win14d__none__top30__floor250m__sector70__w0.40__50bps,discretionary_cluster_2plus__win14d__none__top30__floor250m__sector70,14,discretionary_cluster_2plus,none,30,250000000,0.7,0.4,50,0.5547804662886944,2.691874564272,-0.06135223215219732,0.23585106186769966,1.6214808863717862,-0.13183244218567558,0
discretionary_cluster_2plus__win14d__none__top30__floor250m__sector70__w0.10__100bps,discretionary_cluster_2plus__win14d__none__top30__floor250m__sector70,14,discretionary_cluster_2plus,none,30,250000000,0.7,0.1,100,0.9162046820893808,2.6918745642719997,-0.09102378827320945,0.36472455075834187,1.6235896475145104,-0.19384810054889978,0
discretionary_cluster_2plus__win14d__none__top30__floor250m__sector70__w0.20__100bps,discretionary_cluster_2plus__win14d__none__top30__floor250m__sector70,14,discretionary_cluster_2plus,none,30,250000000,0.7,0.2,100,0.7887596642612138,2.691874564272,-0.08120686494790441,0.32080760339180125,1.6222768369909772,-0.17346336627746817,0
discretionary_cluster_2plus__win14d__none__top30__floor250m__sector70__w0.30__100bps,discretionary_cluster_2plus__win14d__none__top30__floor250m__sector70,14,discretionary_cluster_2plus,none,30,250000000,0.7,0.3,100,0.6683809953478421,2.6918745642719997,-0.0713164483144203,0.27761967716709557,1.6205636449205105,-0.15279173394600443,0
discretionary_cluster_2plus__win14d__none__top30__floor250m__sector70__w0.40__100bps,discretionary_cluster_2plus__win14d__none__top30__floor250m__sector70,14,discretionary_cluster_2plus,none,30,250000000,0.7,0.4,100,0.5547804662886944,2.691874564272,-0.06135223215219732,0.23518159555323725,1.6182351916324316,-0.13183244218567558,0
discretionary_cluster_2plus__win14d__none__top30__floor250m__sector70__w0.10__200bps,discretionary_cluster_2plus__win14d__none__top30__floor250m__sector70,14,discretionary_cluster_2plus,none,30,250000000,0.7,0.1,200,0.9162046820893808,2.6918745642719997,-0.09102378827320945,0.36435967339075304,1.62254077685247,-0.19384810054890012,0
discretionary_cluster_2plus__win14d__none__top30__floor250m__sector70__w0.20__200bps,discretionary_cluster_2plus__win14d__none__top30__floor250m__sector70,14,discretionary_cluster_2plus,none,30,250000000,0.7,0.2,200,0.7887596642612138,2.691874564272,-0.08120686494790441,0.3200976607881443,1.6198704088649074,-0.17346336627746817,0
discretionary_cluster_2plus__win14d__none__top30__floor250m__sector70__w0.30__200bps,discretionary_cluster_2plus__win14d__none__top30__floor250m__sector70,14,discretionary_cluster_2plus,none,30,250000000,0.7,0.3,200,0.6683809953478421,2.6918745642719997,-0.0713164483144203,0.27658420103747194,1.6163361263776337,-0.15279173394600465,0
discretionary_cluster_2plus__win14d__none__top30__floor250m__sector70__w0.40__200bps,discretionary_cluster_2plus__win14d__none__top30__floor250m__sector70,14,discretionary_cluster_2plus,none,30,250000000,0.7,0.4,200,0.5547804662886944,2.691874564272,-0.06135223215219732,0.23383980868772625,1.6114477212555802,-0.13183244218567558,0
discretionary_cluster_2plus__win14d__positive_4w__top5__floor50m__sector50__w0.10__50bps,discretionary_cluster_2plus__win14d__positive_4w__top5__floor50m__sector50,14,discretionary_cluster_2plus,positive_4w,5,50000000,0.5,0.1,50,0.9162046820893808,2.6918745642719997,-0.09102378827320945,0.36490689380366303,1.6241099477091916,-0.1938481005488999,0
discretionary_cluster_2plus__win14d__positive_4w__top5__floor50m__sector50__w0.20__50bps,discretionary_cluster_2plus__win14d__positive_4w__top5__floor50m__sector50,14,discretionary_cluster_2plus,positive_4w,5,50000000,0.5,0.2,50,0.7887596642612138,2.691874564272,-0.08120686494790441,0.3211622007502537,1.6234591416273987,-0.17346336627746828,0
discretionary_cluster_2plus__win14d__positive_4w__top5__floor50m__sector50__w0.30__50bps,discretionary_cluster_2plus__win14d__positive_4w__top5__floor50m__sector50,14,discretionary_cluster_2plus,positive_4w,5,50000000,0.5,0.3,50,0.6683809953478421,2.6918745642719997,-0.0713164483144203,0.27813659319590567,1.6226160617439302,-0.15279173394600465,0
discretionary_cluster_2plus__win14d__positive_4w__top5__floor50m__sector50__w0.40__50bps,discretionary_cluster_2plus__win14d__positive_4w__top5__floor50m__sector50,14,discretionary_cluster_2plus,positive_4w,5,50000000,0.5,0.4,50,0.5547804662886944,2.691874564272,-0.06135223215219732,0.23585106186769966,1.6214808863717862,-0.13183244218567558,0
discretionary_cluster_2plus__win14d__positive_4w__top5__floor50m__sector50__w0.10__100bps,discretionary_cluster_2plus__win14d__positive_4w__top5__floor50m__sector50,14,discretionary_cluster_2plus,positive_4w,5,50000000,0.5,0.1,100,0.9162046820893808,2.6918745642719997,-0.09102378827320945,0.36472455075834187,1.6235896475145104,-0.19384810054889978,0
discretionary_cluster_2plus__win14d__positive_4w__top5__floor50m__sector50__w0.20__100bps,discretionary_cluster_2plus__win14d__positive_4w__top5__floor50m__sector50,14,discretionary_cluster_2plus,positive_4w,5,50000000,0.5,0.2,100,0.7887596642612138,2.691874564272,-0.08120686494790441,0.32080760339180125,1.6222768369909772,-0.17346336627746817,0
discretionary_cluster_2plus__win14d__positive_4w__top5__floor50m__sector50__w0.30__100bps,discretionary_cluster_2plus__win14d__positive_4w__top5__floor50m__sector50,14,discretionary_cluster_2plus,positive_4w,5,50000000,0.5,0.3,100,0.6683809953478421,2.6918745642719997,-0.0713164483144203,0.27761967716709557,1.6205636449205105,-0.15279173394600443,0
discretionary_cluster_2plus__win14d__positive_4w__top5__floor50m__sector50__w0.40__100bps,discretionary_cluster_2plus__win14d__positive_4w__top5__floor50m__sector50,14,discretionary_cluster_2plus,positive_4w,5,50000000,0.5,0.4,100,0.5547804662886944,2.691874564272,-0.06135223215219732,0.23518159555323725,1.6182351916324316,-0.13183244218567558,0
discretionary_cluster_2plus__win14d__positive_4w__top5__floor50m__sector50__w0.10__200bps,discretionary_cluster_2plus__win14d__positive_4w__top5__floor50m__sector50,14,discretionary_cluster_2plus,positive_4w,5,50000000,0.5,0.1,200,0.9162046820893808,2.6918745642719997,-0.09102378827320945,0.36435967339075304,1.62254077685247,-0.19384810054890012,0
discretionary_cluster_2plus__win14d__positive_4w__top5__floor50m__sector50__w0.20__200bps,discretionary_cluster_2plus__win14d__positive_4w__top5__floor50m__sector50,14,discretionary_cluster_2plus,positive_4w,5,50000000,0.5,0.2,200,0.7887596642612138,2.691874564272,-0.08120686494790441,0.3200976607881443,1.6198704088649074,-0.17346336627746817,0
discretionary_cluster_2plus__win14d__positive_4w__top5__floor50m__sector50__w0.30__200bps,discretionary_cluster_2plus__win14d__positive_4w__top5__floor50m__sector50,14,discretionary_cluster_2plus,positive_4w,5,50000000,0.5,0.3,200,0.6683809953478421,2.6918745642719997,-0.0713164483144203,0.27658420103747194,1.6163361263776337,-0.15279173394600465,0
discretionary_cluster_2plus__win14d__positive_4w__top5__floor50m__sector50__w0.40__200bps,discretionary_cluster_2plus__win14d__positive_4w__top5__floor50m__sector50,14,discretionary_cluster_2plus,positive_4w,5,50000000,0.5,0.4,200,0.5547804662886944,2.691874564272,-0.06135223215219732,0.23383980868772625,1.6114477212555802,-0.13183244218567558,0
discretionary_cluster_2plus__win14d__positive_4w__top5__floor50m__sector70__w0.10__50bps,discretionary_cluster_2plus__win14d__positive_4w__top5__floor50m__sector70,14,discretionary_cluster_2plus,positive_4w,5,50000000,0.7,0.1,50,0.9201709216256866,2.7022363369470246,-0.09102378827320934,0.3686603488125859,1.6354854694282503,-0.19384810054890012,12
discretionary_cluster_2plus__win14d__positive_4w__top5__floor50m__sector70__w0.20__50bps,discretionary_cluster_2plus__win14d__positive_4w__top5__floor50m__sector70,14,discretionary_cluster_2plus,positive_4w,5,50000000,0.7,0.2,50,0.7960785013744367,2.7130532745471885,-0.08120686494790441,0.3283948321960053,1.6465679539683047,-0.17346336627746806,12
discretionary_cluster_2plus__win14d__positive_4w__top5__floor50m__sector70__w0.30__50bps,discretionary_cluster_2plus__win14d__positive_4w__top5__floor50m__sector70,14,discretionary_cluster_2plus,positive_4w,5,50000000,0.7,0.3,50,0.678501463192946,2.7234277777975877,-0.07131644831442008,0.2885835254047744,1.6567553963027768,-0.15279173394600465,12
discretionary_cluster_2plus__win14d__positive_4w__top5__floor50m__sector70__w0.40__50bps,discretionary_cluster_2plus__win14d__positive_4w__top5__floor50m__sector70,14,discretionary_cluster_2plus,positive_4w,5,50000000,0.7,0.4,50,0.5672095183030279,2.7310502610683893,-0.06135223215219732,0.2492569091554011,1.6634014854920685,-0.13183244218567536,12
discretionary_cluster_2plus__win14d__positive_4w__top5__floor50m__sector70__w0.10__100bps,discretionary_cluster_2plus__win14d__positive_4w__top5__floor50m__sector70,14,discretionary_cluster_2plus,positive_4w,5,50000000,0.7,0.1,100,0.9123753588538153,2.6879993793299435,-0.09102378827320945,0.3651101779998227,1.6235075063979958,-0.1938481005489,12
discretionary_cluster_2plus__win14d__positive_4w__top5__floor50m__sector70__w0.20__100bps,discretionary_cluster_2plus__win14d__positive_4w__top5__floor50m__sector70,14,discretionary_cluster_2plus,positive_4w,5,50000000,0.7,0.2,100,0.7814903030114124,2.680993754431189,-0.0812068649479043,0.3215032710756556,1.6197140639262912,-0.1734633662774684,12
discretionary_cluster_2plus__win14d__positive_4w__top5__floor50m__sector70__w0.30__100bps,discretionary_cluster_2plus__win14d__positive_4w__top5__floor50m__sector70,14,discretionary_cluster_2plus,positive_4w,5,50000000,0.7,0.3,100,0.6580439547918475,2.6684607335430015,-0.07131644831442008,0.2785554684458573,1.6110246399411907,-0.15279173394600454,12
discretionary_cluster_2plus__win14d__positive_4w__top5__floor50m__sector70__w0.40__100bps,discretionary_cluster_2plus__win14d__positive_4w__top5__floor50m__sector70,14,discretionary_cluster_2plus,positive_4w,5,50000000,0.7,0.4,100,0.5417303726947853,2.645666683877959,-0.06135223215219732,0.2362930909865304,1.5931297467650178,-0.13183244218567536,12
discretionary_cluster_2plus__win14d__positive_4w__top5__floor50m__sector70__w0.10__200bps,discretionary_cluster_2plus__win14d__positive_4w__top5__floor50m__sector70,14,discretionary_cluster_2plus,positive_4w,5,50000000,0.7,0.1,200,0.8968679564362287,2.659248476483987,-0.09102378827320956,0.3580324456052373,1.5993863144064338,-0.1938481005488999,12
discretionary_cluster_2plus__win14d__positive_4w__top5__floor50m__sector70__w0.20__200bps,discretionary_cluster_2plus__win14d__positive_4w__top5__floor50m__sector70,14,discretionary_cluster_2plus,positive_4w,5,50000000,0.7,0.2,200,0.7526272017518285,2.6154820412746704,-0.08120686494790452,0.3078079229238817,1.5651845875374,-0.17346336627746828,12
discretionary_cluster_2plus__win14d__positive_4w__top5__floor50m__sector70__w0.30__200bps,discretionary_cluster_2plus__win14d__positive_4w__top5__floor50m__sector70,14,discretionary_cluster_2plus,positive_4w,5,50000000,0.7,0.3,200,0.6177878693639105,2.5544883958289444,-0.07131644831442019,0.2586909347076276,1.5172218112613465,-0.15279173394600454,12
discretionary_cluster_2plus__win14d__positive_4w__top5__floor50m__sector70__w0.40__200bps,discretionary_cluster_2plus__win14d__positive_4w__top5__floor50m__sector70,14,discretionary_cluster_2plus,positive_4w,5,50000000,0.7,0.4,200,0.49186622440039574,2.4653789557880215,-0.061352232152197095,0.21069568040357645,1.4472200280313028,-0.13183244218567558,12
discretionary_cluster_2plus__win14d__positive_4w__top5__floor250m__sector50__w0.10__50bps,discretionary_cluster_2plus__win14d__positive_4w__top5__floor250m__sector50,14,discretionary_cluster_2plus,positive_4w,5,250000000,0.5,0.1,50,0.9162046820893808,2.6918745642719997,-0.09102378827320945,0.36490689380366303,1.6241099477091916,-0.1938481005488999,0
discretionary_cluster_2plus__win14d__positive_4w__top5__floor250m__sector50__w0.20__50bps,discretionary_cluster_2plus__win14d__positive_4w__top5__floor250m__sector50,14,discretionary_cluster_2plus,positive_4w,5,250000000,0.5,0.2,50,0.7887596642612138,2.691874564272,-0.08120686494790441,0.3211622007502537,1.6234591416273987,-0.17346336627746828,0
discretionary_cluster_2plus__win14d__positive_4w__top5__floor250m__sector50__w0.30__50bps,discretionary_cluster_2plus__win14d__positive_4w__top5__floor250m__sector50,14,discretionary_cluster_2plus,positive_4w,5,250000000,0.5,0.3,50,0.6683809953478421,2.6918745642719997,-0.0713164483144203,0.27813659319590567,1.6226160617439302,-0.15279173394600465,0
discretionary_cluster_2plus__win14d__positive_4w__top5__floor250m__sector50__w0.40__50bps,discretionary_cluster_2plus__win14d__positive_4w__top5__floor250m__sector50,14,discretionary_cluster_2plus,positive_4w,5,250000000,0.5,0.4,50,0.5547804662886944,2.691874564272,-0.06135223215219732,0.23585106186769966,1.6214808863717862,-0.13183244218567558,0
discretionary_cluster_2plus__win14d__positive_4w__top5__floor250m__sector50__w0.10__100bps,discretionary_cluster_2plus__win14d__positive_4w__top5__floor250m__sector50,14,discretionary_cluster_2plus,positive_4w,5,250000000,0.5,0.1,100,0.9162046820893808,2.6918745642719997,-0.09102378827320945,0.36472455075834187,1.6235896475145104,-0.19384810054889978,0
discretionary_cluster_2plus__win14d__positive_4w__top5__floor250m__sector50__w0.20__100bps,discretionary_cluster_2plus__win14d__positive_4w__top5__floor250m__sector50,14,discretionary_cluster_2plus,positive_4w,5,250000000,0.5,0.2,100,0.7887596642612138,2.691874564272,-0.08120686494790441,0.32080760339180125,1.6222768369909772,-0.17346336627746817,0
discretionary_cluster_2plus__win14d__positive_4w__top5__floor250m__sector50__w0.30__100bps,discretionary_cluster_2plus__win14d__positive_4w__top5__floor250m__sector50,14,discretionary_cluster_2plus,positive_4w,5,250000000,0.5,0.3,100,0.6683809953478421,2.6918745642719997,-0.0713164483144203,0.27761967716709557,1.6205636449205105,-0.15279173394600443,0
discretionary_cluster_2plus__win14d__positive_4w__top5__floor250m__sector50__w0.40__100bps,discretionary_cluster_2plus__win14d__positive_4w__top5__floor250m__sector50,14,discretionary_cluster_2plus,positive_4w,5,250000000,0.5,0.4,100,0.5547804662886944,2.691874564272,-0.06135223215219732,0.23518159555323725,1.6182351916324316,-0.13183244218567558,0
discretionary_cluster_2plus__win14d__positive_4w__top5__floor250m__sector50__w0.10__200bps,discretionary_cluster_2plus__win14d__positive_4w__top5__floor250m__sector50,14,discretionary_cluster_2plus,positive_4w,5,250000000,0.5,0.1,200,0.9162046820893808,2.6918745642719997,-0.09102378827320945,0.36435967339075304,1.62254077685247,-0.19384810054890012,0
discretionary_cluster_2plus__win14d__positive_4w__top5__floor250m__sector50__w0.20__200bps,discretionary_cluster_2plus__win14d__positive_4w__top5__floor250m__sector50,14,discretionary_cluster_2plus,positive_4w,5,250000000,0.5,0.2,200,0.7887596642612138,2.691874564272,-0.08120686494790441,0.3200976607881443,1.6198704088649074,-0.17346336627746817,0
discretionary_cluster_2plus__win14d__positive_4w__top5__floor250m__sector50__w0.30__200bps,discretionary_cluster_2plus__win14d__positive_4w__top5__floor250m__sector50,14,discretionary_cluster_2plus,positive_4w,5,250000000,0.5,0.3,200,0.6683809953478421,2.6918745642719997,-0.0713164483144203,0.27658420103747194,1.6163361263776337,-0.15279173394600465,0
discretionary_cluster_2plus__win14d__positive_4w__top5__floor250m__sector50__w0.40__200bps,discretionary_cluster_2plus__win14d__positive_4w__top5__floor250m__sector50,14,discretionary_cluster_2plus,positive_4w,5,250000000,0.5,0.4,200,0.5547804662886944,2.691874564272,-0.06135223215219732,0.23383980868772625,1.6114477212555802,-0.13183244218567558,0
discretionary_cluster_2plus__win14d__positive_4w__top5__floor250m__sector70__w0.10__50bps,discretionary_cluster_2plus__win14d__positive_4w__top5__floor250m__sector70,14,discretionary_cluster_2plus,positive_4w,5,250000000,0.7,0.1,50,0.9207199534060602,2.7102891010672807,-0.09102378827320945,0.36820794526435874,1.6360419334010186,-0.19384810054890012,7
discretionary_cluster_2plus__win14d__positive_4w__top5__floor250m__sector70__w0.20__50bps,discretionary_cluster_2plus__win14d__positive_4w__top5__floor250m__sector70,14,discretionary_cluster_2plus,positive_4w,5,250000000,0.7,0.2,50,0.7970882199024361,2.7326682805278,-0.08120686494790452,0.32751995267558454,1.6486206390344187,-0.17346336627746806,7
discretionary_cluster_2plus__win14d__positive_4w__top5__floor250m__sector70__w0.30__50bps,discretionary_cluster_2plus__win14d__positive_4w__top5__floor250m__sector70,14,discretionary_cluster_2plus,positive_4w,5,250000000,0.7,0.3,50,0.6798912326697761,2.760331701573169,-0.07131644831442041,0.2873150934334434,1.6619882798332226,-0.15279173394600465,7
discretionary_cluster_2plus__win14d__positive_4w__top5__floor250m__sector70__w0.40__50bps,discretionary_cluster_2plus__win14d__positive_4w__top5__floor250m__sector70,14,discretionary_cluster_2plus,positive_4w,5,250000000,0.7,0.4,50,0.5689061139739124,2.795128416592234,-0.061352232152197206,0.24762284111511557,1.6748775400162819,-0.1318324421856759,7
discretionary_cluster_2plus__win14d__positive_4w__top5__floor250m__sector70__w0.10__100bps,discretionary_cluster_2plus__win14d__positive_4w__top5__floor250m__sector70,14,discretionary_cluster_2plus,positive_4w,5,250000000,0.7,0.1,100,0.9151333959885417,2.6996311274652856,-0.09102378827320945,0.3656850561387295,1.627523135398497,-0.19384810054890023,7
discretionary_cluster_2plus__win14d__positive_4w__top5__floor250m__sector70__w0.20__100bps,discretionary_cluster_2plus__win14d__positive_4w__top5__floor250m__sector70,14,discretionary_cluster_2plus,positive_4w,5,250000000,0.7,0.2,100,0.786631995875668,2.7086470776535068,-0.08120686494790441,0.3226227609633445,1.6294939920899518,-0.1734633662774684,7
discretionary_cluster_2plus__win14d__positive_4w__top5__floor250m__sector70__w0.30__100bps,discretionary_cluster_2plus__win14d__positive_4w__top5__floor250m__sector70,14,discretionary_cluster_2plus,positive_4w,5,250000000,0.7,0.3,100,0.6652254629756162,2.719080930709166,-0.07131644831442019,0.28018932961785925,1.629335659013046,-0.15279173394600487,7
discretionary_cluster_2plus__win14d__positive_4w__top5__floor250m__sector70__w0.40__100bps,discretionary_cluster_2plus__win14d__positive_4w__top5__floor250m__sector70,14,discretionary_cluster_2plus,positive_4w,5,250000000,0.7,0.4,100,0.5506369700274143,2.7308624609753855,-0.06135223215219732,0.23841119528126864,1.624487156637137,-0.1318324421856757,7
discretionary_cluster_2plus__win14d__positive_4w__top5__floor250m__sector70__w0.10__200bps,discretionary_cluster_2plus__win14d__positive_4w__top5__floor250m__sector70,14,discretionary_cluster_2plus,positive_4w,5,250000000,0.7,0.1,200,0.9040007157080192,2.678122582338832,-0.09102378827320934,0.36064954387422454,1.6103677375755179,-0.1938481005488999,7
discretionary_cluster_2plus__win14d__positive_4w__top5__floor250m__sector70__w0.20__200bps,discretionary_cluster_2plus__win14d__positive_4w__top5__floor250m__sector70,14,discretionary_cluster_2plus,positive_4w,5,250000000,0.7,0.2,200,0.7658709394863117,2.659622096720232,-0.0812068649479043,0.31286825398042084,1.590648573099252,-0.17346336627746817,7
discretionary_cluster_2plus__win14d__positive_4w__top5__floor250m__sector70__w0.30__200bps,discretionary_cluster_2plus__win14d__positive_4w__top5__floor250m__sector70,14,discretionary_cluster_2plus,positive_4w,5,250000000,0.7,0.3,200,0.636212516574963,2.6336678591900724,-0.07131644831442019,0.26602488657744705,1.5623152807732161,-0.15279173394600454,7
discretionary_cluster_2plus__win14d__positive_4w__top5__floor250m__sector70__w0.40__200bps,discretionary_cluster_2plus__win14d__positive_4w__top5__floor250m__sector70,14,discretionary_cluster_2plus,positive_4w,5,250000000,0.7,0.4,200,0.5146280112587815,2.595228654156056,-0.06135223215219732,0.22013809598984002,1.5196724319705797,-0.13183244218567558,7
discretionary_cluster_2plus__win14d__positive_4w__top10__floor50m__sector50__w0.10__50bps,discretionary_cluster_2plus__win14d__positive_4w__top10__floor50m__sector50,14,discretionary_cluster_2plus,positive_4w,10,50000000,0.5,0.1,50,0.9162046820893808,2.6918745642719997,-0.09102378827320945,0.36490689380366303,1.6241099477091916,-0.1938481005488999,0
discretionary_cluster_2plus__win14d__positive_4w__top10__floor50m__sector50__w0.20__50bps,discretionary_cluster_2plus__win14d__positive_4w__top10__floor50m__sector50,14,discretionary_cluster_2plus,positive_4w,10,50000000,0.5,0.2,50,0.7887596642612138,2.691874564272,-0.08120686494790441,0.3211622007502537,1.6234591416273987,-0.17346336627746828,0
