cik10,company_name_as_filed,sector,latest_filing,purchase_dollars,purchase_to_market_cap,filing_count,role_score,market_cap,any_ceo,any_cfo,owner_count,price_momentum_4w,score,decision_at
0001881487,PROFRAC HOLDING CORP.,energy,2024-05-30 00:00:00+00:00,42518976.37,0.03186834121759534,6,0.5,1334207390.3276825,False,False,7,0.38218388402772296,0.725,2024-06-07
0001108524,"SALESFORCE, INC.",technology,2024-06-05 00:00:00+00:00,99796760.0,0.00034160057186372294,1,1.0,292144592895.5078,False,False,8,-0.14331654072683875,0.6875,2024-06-07
0001451505,TRANSOCEAN LTD.,energy,2024-05-17 00:00:00+00:00,36060000.0,0.00709742780898235,3,1.0,5080713882.621427,False,False,3,0.11310585604808843,0.65625,2024-06-07
0001162194,STANDARD BIOTOOLS INC.,technology,2024-05-28 00:00:00+00:00,5257304.32,0.006686814104937498,3,1.0,786219601.3671207,False,False,9,-0.03333339956071402,0.725,2024-06-14
0001881487,PROFRAC HOLDING CORP.,energy,2024-05-30 00:00:00+00:00,42518976.37,0.03186834121759534,6,0.5,1334207390.3276825,False,False,7,0.0994961560859764,0.725,2024-06-14
0000320121,TELOS CORP,technology,2024-06-12 00:00:00+00:00,4254267.14,0.014543030916595793,8,3.5,292529608.4700775,True,False,2,0.1725146606508967,0.7124999999999999,2024-06-14
0001108524,"SALESFORCE, INC.",technology,2024-06-05 00:00:00+00:00,99796760.0,0.00034160057186372294,1,1.0,292144592895.5078,False,False,8,-0.12585389381856915,0.7,2024-06-14
0001451505,TRANSOCEAN LTD.,energy,2024-05-17 00:00:00+00:00,36060000.0,0.00709742780898235,3,1.0,5080713882.621427,False,False,3,-0.06250002069605642,0.66875,2024-06-14
0001162194,STANDARD BIOTOOLS INC.,technology,2024-05-28 00:00:00+00:00,1801000.0,0.002290708597023433,2,1.0,786219601.3671207,False,False,9,-0.1634240656751359,0.7426470588235294,2024-06-21
0001881487,PROFRAC HOLDING CORP.,energy,2024-05-30 00:00:00+00:00,29094334.57,0.021806455863547874,4,0.0,1334207390.3276825,False,False,6,-0.14761380319168638,0.7058823529411765,2024-06-21
0001108524,"SALESFORCE, INC.",technology,2024-06-05 00:00:00+00:00,99796760.0,0.00034160057186372294,1,1.0,292144592895.5078,False,False,8,-0.18791353542213474,0.6838235294117647,2024-06-21
0001549346,"SHUTTERSTOCK, INC.",technology,2024-05-28 00:00:00+00:00,679522.3200000001,0.00041732272881045613,2,3.5,1628289745.7728271,True,True,2,-0.025448696540777305,0.6544117647058822,2024-06-21
0001699039,"RANGER ENERGY SERVICES, INC.",energy,2024-06-06 00:00:00+00:00,146969.55,0.0005313205088165376,2,3.5,276611852.095376,True,True,2,-0.06040266799333871,0.5808823529411764,2024-06-21
0001108524,"SALESFORCE, INC.",technology,2024-06-24 00:00:00+00:00,100296568.19,0.0003433113965791363,2,1.0,292144592895.5078,False,False,9,-0.10000360960761401,0.75,2024-06-28
0001476840,"EXPENSIFY, INC.",technology,2024-06-26 00:00:00+00:00,232318.25999999998,0.001530995049455679,3,1.0,151743312.3527062,False,False,5,-0.15789472216567735,0.6875,2024-06-28
0001881487,PROFRAC HOLDING CORP.,energy,2024-05-30 00:00:00+00:00,9394836.89,0.0070415116556149645,1,0.0,1334207390.3276825,False,False,3,-0.21980409100357157,0.671875,2024-06-28
0000002178,"ADAMS RESOURCES & ENERGY, INC.",energy,2024-06-25 00:00:00+00:00,31798.7,0.0004272134197358985,6,3.5,74432821.0,True,True,4,-0.0921597633104343,0.6328125,2024-06-28
0001666134,"BLACKLINE, INC.",technology,2024-06-12 00:00:00+00:00,443682.72,0.00011167536291432761,2,3.5,3972968687.286682,True,False,2,-0.07655115398436063,0.6328125,2024-06-28
0001559432,"TXO PARTNERS, L.P.",energy,2024-06-28 00:00:00+00:00,19560000.0,0.03543718852028861,2,3.5,551962523.4603882,True,False,2,-0.061452554618532496,0.7857142857142858,2024-07-05
0001108524,"SALESFORCE, INC.",technology,2024-06-24 00:00:00+00:00,100296568.19,0.0003433113965791363,2,1.0,292144592895.5078,False,False,9,0.09665596068532478,0.7410714285714286,2024-07-05
0001476840,"EXPENSIFY, INC.",technology,2024-07-02 00:00:00+00:00,365851.04,0.0024569597018291225,4,0.0,126860703.20197175,False,False,4,-0.013245020564786825,0.6428571428571429,2024-07-05
0000713425,AMERICAN SOFTWARE INC,technology,2024-06-28 00:00:00+00:00,2732000.4699999997,0.007166966872983635,4,1.0,381193400.0,False,False,2,-0.11013645224049717,0.625,2024-07-05
0001699039,"RANGER ENERGY SERVICES, INC.",energy,2024-06-06 00:00:00+00:00,146969.55,0.0005313205088165376,2,3.5,276611852.095376,True,True,2,-0.0028432838567270524,0.625,2024-07-05
0001559432,"TXO PARTNERS, L.P.",energy,2024-06-28 00:00:00+00:00,19560000.0,0.03543718852028861,2,3.5,551962523.4603882,True,False,2,0.03208543738914238,0.8035714285714286,2024-07-12
0001441683,APPIAN CORP,technology,2024-07-09 00:00:00+00:00,18941828.040000003,0.008501366938783056,1,0.0,2228092044.0673823,False,False,6,0.13550040560766097,0.7410714285714285,2024-07-12
0001476840,"EXPENSIFY, INC.",technology,2024-07-10 00:00:00+00:00,544515.69,0.0038653126865635084,5,0.0,126860703.20197175,False,False,4,0.01379308984055716,0.6339285714285714,2024-07-12
0000713425,AMERICAN SOFTWARE INC,technology,2024-07-08 00:00:00+00:00,2766014.9000000004,0.007278872656966288,5,1.0,303955960.0,False,False,2,-0.029315960904456873,0.6249999999999999,2024-07-12
0001928446,"GRANITE RIDGE RESOURCES, INC.",energy,2024-06-20 00:00:00+00:00,123954.53,0.0001461867605600706,4,2.5,847918987.5,True,False,3,0.03565649764596457,0.6071428571428571,2024-07-12
0001441683,APPIAN CORP,technology,2024-07-18 00:00:00+00:00,47661372.43000001,0.021391114678994214,3,0.0,2228092044.0673823,False,False,6,0.20357776284048223,0.78125,2024-07-19
0001559432,"TXO PARTNERS, L.P.",energy,2024-06-28 00:00:00+00:00,19560000.0,0.03543718852028861,2,3.5,551962523.4603882,True,False,2,0.026829299142749008,0.78125,2024-07-19
0000713425,AMERICAN SOFTWARE INC,technology,2024-07-08 00:00:00+00:00,2766014.9000000004,0.007278872656966288,5,1.0,303955960.0,False,False,2,0.052863436121866725,0.609375,2024-07-19
0001476840,"EXPENSIFY, INC.",technology,2024-07-10 00:00:00+00:00,544515.69,0.0038653126865635084,5,0.0,126860703.20197175,False,False,4,0.6000000340597975,0.546875,2024-07-19
0000002178,"ADAMS RESOURCES & ENERGY, INC.",energy,2024-06-28 00:00:00+00:00,7764.6,0.00010431688461733836,2,3.5,74432821.0,True,False,2,0.059765624999289724,0.4375,2024-07-19
0001559432,"TXO PARTNERS, L.P.",energy,2024-06-28 00:00:00+00:00,19560000.0,0.03543718852028861,2,3.5,551962523.4603882,True,False,2,-0.03758016266201347,0.796875,2024-07-26
0001441683,APPIAN CORP,technology,2024-07-23 00:00:00+00:00,54370322.43000001,0.024402188668447906,4,0.0,2228092044.0673823,False,False,6,0.26161543297291856,0.78125,2024-07-26
0000713425,AMERICAN SOFTWARE INC,technology,2024-07-08 00:00:00+00:00,2766014.9000000004,0.007278872656966288,5,1.0,303955960.0,False,False,2,0.1032110091748204,0.625,2024-07-26
0001476840,"EXPENSIFY, INC.",technology,2024-07-10 00:00:00+00:00,363121.02,0.00266990797852357,4,0.0,126860703.20197175,False,False,4,0.30555550036607193,0.5625,2024-07-26
0000002178,"ADAMS RESOURCES & ENERGY, INC.",energy,2024-06-28 00:00:00+00:00,4017.6,5.39761888105786e-05,1,3.5,74432821.0,True,False,1,0.1430921052628349,0.390625,2024-07-26
0001441683,APPIAN CORP,technology,2024-07-31 00:00:00+00:00,56483201.77,0.02535047953714242,5,0.0,2228092044.0673823,False,False,6,-0.0402058537750104,0.7767857142857143,2024-08-09
0001451505,TRANSOCEAN LTD.,energy,2024-08-05 00:00:00+00:00,31380000.0,0.007156620540729037,3,1.0,4384751129.588793,False,False,3,0.01960782480441492,0.7321428571428572,2024-08-09
0001162194,STANDARD BIOTOOLS INC.,technology,2024-08-06 00:00:00+00:00,1946000.0,0.002954346536104365,1,1.0,658690501.0019636,False,False,9,-0.11290324544724661,0.7232142857142858,2024-08-09
0000023194,COMSTOCK RESOURCES INC,energy,2024-08-07 00:00:00+00:00,21027775.08,0.006932859090405783,1,0.0,3033059637.5598965,False,False,4,-0.20610686467178863,0.6607142857142857,2024-08-09
0001910139,MOBILEYE GLOBAL INC.,technology,2024-08-06 00:00:00+00:00,10531049.66,0.0004651412732555942,2,3.5,22640540122.98584,True,False,2,-0.42631199808689224,0.6339285714285714,2024-08-09
0000320121,TELOS CORP,technology,2024-08-14 00:00:00+00:00,1029373.24,0.003568424473600901,4,3.5,288467150.5913248,True,False,4,-0.5061728627629757,0.7723214285714286,2024-08-16
0001162194,STANDARD BIOTOOLS INC.,technology,2024-08-13 00:00:00+00:00,6221988.56,0.009445997096565769,3,1.0,658690501.0019636,False,False,9,-0.18181818729151922,0.75,2024-08-16
0001441683,APPIAN CORP,technology,2024-08-14 00:00:00+00:00,58790338.550000004,0.026385955960184764,6,0.0,2228092044.0673823,False,False,6,-0.16082045022500369,0.75,2024-08-16
0000023194,COMSTOCK RESOURCES INC,energy,2024-08-15 00:00:00+00:00,77528319.5,0.02556109300982018,3,0.0,3033059637.5598965,False,False,5,-0.09048509728233967,0.7410714285714286,2024-08-16
0001451505,TRANSOCEAN LTD.,energy,2024-08-05 00:00:00+00:00,31380000.0,0.007156620540729037,3,1.0,4384751129.588793,False,False,3,-0.022641576995792834,0.7053571428571429,2024-08-16
0000320121,TELOS CORP,technology,2024-08-14 00:00:00+00:00,1029373.24,0.003568424473600901,4,3.5,288467150.5913248,True,False,4,-0.30024819195309527,0.7543103448275863,2024-08-23
0001162194,STANDARD BIOTOOLS INC.,technology,2024-08-21 00:00:00+00:00,10477488.559999999,0.015906542669223592,5,1.0,658690501.0019636,False,False,9,-0.19178085174436388,0.75,2024-08-23
0000023194,COMSTOCK RESOURCES INC,energy,2024-08-22 00:00:00+00:00,118078017.41999999,0.03893033158919158,5,0.0,3033059637.5598965,False,False,5,0.04105572777006494,0.7413793103448276,2024-08-23
0001441683,APPIAN CORP,technology,2024-08-21 00:00:00+00:00,68663641.17,0.030817237264872822,6,0.0,2228092044.0673823,False,False,6,-0.12152971957219616,0.7370689655172414,2024-08-23
0001451505,TRANSOCEAN LTD.,energy,2024-08-05 00:00:00+00:00,31380000.0,0.007156620540729037,3,1.0,4384751129.588793,False,False,3,-0.017077827877348017,0.6853448275862069,2024-08-23
0001162194,STANDARD BIOTOOLS INC.,technology,2024-08-29 00:00:00+00:00,12573145.559999999,0.019088093028325783,7,1.0,658690501.0019636,False,False,9,-0.08936162053216246,0.7734375,2024-08-30
0000320121,TELOS CORP,technology,2024-08-14 00:00:00+00:00,1029373.24,0.003568424473600901,4,3.5,288467150.5913248,True,False,4,-0.20518866333090569,0.765625,2024-08-30
0000023194,COMSTOCK RESOURCES INC,energy,2024-08-27 00:00:00+00:00,137466843.26,0.04532282898683535,6,0.0,3033059637.5598965,False,False,5,0.09903853119477968,0.7421875,2024-08-30
0001441683,APPIAN CORP,technology,2024-08-29 00:00:00+00:00,70059531.13,0.0314437329088552,7,0.0,2228092044.0673823,False,False,6,-0.1668873970082264,0.73828125,2024-08-30
0001451505,TRANSOCEAN LTD.,energy,2024-08-05 00:00:00+00:00,31380000.0,0.007156620540729037,3,1.0,4384751129.588793,False,False,3,-0.14310351262903176,0.6875,2024-08-30
0000320121,TELOS CORP,technology,2024-08-14 00:00:00+00:00,1029373.24,0.003568424473600901,4,3.5,288467150.5913248,True,False,4,-0.054404094672437786,0.7931034482758621,2024-09-06
0001162194,STANDARD BIOTOOLS INC.,technology,2024-08-29 00:00:00+00:00,10627145.559999999,0.016133746492221417,6,1.0,658690501.0019636,False,False,9,0.2909091789203584,0.7629310344827587,2024-09-06
0001837686,"VIMEO, INC.",technology,2024-08-13 00:00:00+00:00,515509.41,0.0008374463055231996,4,3.5,615573090.0,True,True,4,0.4538043478260867,0.7413793103448276,2024-09-06
0000023194,COMSTOCK RESOURCES INC,energy,2024-08-27 00:00:00+00:00,137466843.26,0.04532282898683535,6,0.0,3033059637.5598965,False,False,5,0.27764429138786206,0.7370689655172414,2024-09-06
0001792849,"HIGHPEAK ENERGY, INC.",energy,2024-09-04 00:00:00+00:00,2882251.69,0.0016033465258117109,2,3.5,1797647385.390273,True,False,1,0.1128026689433983,0.6206896551724138,2024-09-06
0000320121,TELOS CORP,technology,2024-08-14 00:00:00+00:00,1029373.24,0.003568424473600901,4,3.5,288467150.5913248,True,False,4,0.5900000333786011,0.7788461538461539,2024-09-13
0001162194,STANDARD BIOTOOLS INC.,technology,2024-08-29 00:00:00+00:00,6351157.0,0.009642095931760016,4,1.0,658690501.0019636,False,False,9,0.19753089599394236,0.764423076923077,2024-09-13
0001786352,"BILL HOLDINGS, INC.",technology,2024-08-28 00:00:00+00:00,4477315.35,0.0008016753219770604,3,3.5,5584948453.893055,True,True,3,0.1729868552224827,0.7403846153846154,2024-09-13
0000023194,COMSTOCK RESOURCES INC,energy,2024-08-27 00:00:00+00:00,90652293.2,0.029888068166351648,4,0.0,3033059637.5598965,False,False,5,-0.023589696639623403,0.7211538461538461,2024-09-13
0001520006,MATADOR RESOURCES CO,energy,2024-09-12 00:00:00+00:00,611266.0,8.219362667063593e-05,10,3.5,7436902650.000449,True,True,8,-0.08687458673532633,0.6826923076923077,2024-09-13
0001162194,STANDARD BIOTOOLS INC.,technology,2024-08-29 00:00:00+00:00,4443157.0,0.006745439615785129,3,1.0,658690501.0019636,False,False,9,0.1638417881231986,0.7395833333333333,2024-09-20
0000023194,COMSTOCK RESOURCES INC,energy,2024-08-27 00:00:00+00:00,53836983.84,0.01775005778762464,2,0.0,3033059637.5598965,False,False,5,-0.05915485289505962,0.7291666666666667,2024-09-20
0001786352,"BILL HOLDINGS, INC.",technology,2024-08-28 00:00:00+00:00,4477315.35,0.0008016753219770604,3,3.5,5584948453.893055,True,True,3,0.05679969414079733,0.7083333333333333,2024-09-20
0001114995,IMPINJ INC,technology,2024-09-16 00:00:00+00:00,20000003.17,0.004603459101462958,1,1.0,4344559760.212509,False,False,3,0.15585944118208994,0.6875,2024-09-20
0001451505,TRANSOCEAN LTD.,energy,2024-09-13 00:00:00+00:00,18585000.0,0.004238552987554147,3,1.0,4384751129.588793,False,False,3,-0.2027026541880158,0.6666666666666666,2024-09-20
0001114995,IMPINJ INC,technology,2024-09-16 00:00:00+00:00,20000003.17,0.004603459101462958,1,1.0,4344559760.212509,False,False,3,0.23412969849650556,0.7102272727272728,2024-09-27
0001451505,TRANSOCEAN LTD.,energy,2024-09-13 00:00:00+00:00,18585000.0,0.004238552987554147,3,1.0,4384751129.588793,False,False,3,-0.08651908380101592,0.6875,2024-09-27
0001520006,MATADOR RESOURCES CO,energy,2024-09-17 00:00:00+00:00,580156.0,7.801043355058102e-05,10,3.5,7436902650.000449,True,True,9,-0.08852808922766298,0.6875,2024-09-27
0001441683,APPIAN CORP,technology,2024-09-25 00:00:00+00:00,10550399.14,0.004735172035684955,7,0.0,2228092044.0673823,False,False,6,0.06232111405168261,0.6818181818181818,2024-09-27
0001007587,KVH INDUSTRIES INC DE,technology,2024-09-25 00:00:00+00:00,502194.0,0.005477657582680796,2,1.0,91680429.53028536,False,False,4,0.00432900030777672,0.6647727272727273,2024-09-27
0000896429,"CANTALOUPE, INC.",technology,2024-10-01 00:00:00+00:00,2195754.84,0.00455909424488708,3,3.5,540097672.8000001,True,False,3,0.07225433526011571,0.775,2024-10-04
0001114995,IMPINJ INC,technology,2024-09-16 00:00:00+00:00,20000003.17,0.004603459101462958,1,1.0,4344559760.212509,False,False,3,0.26894699472668604,0.7062499999999999,2024-10-04
0001520006,MATADOR RESOURCES CO,energy,2024-09-17 00:00:00+00:00,580156.0,7.801043355058102e-05,10,3.5,7436902650.000449,True,True,9,-0.12976032988090758,0.6875,2024-10-04
0001451505,TRANSOCEAN LTD.,energy,2024-09-13 00:00:00+00:00,18585000.0,0.004238552987554147,3,1.0,4384751129.588793,False,False,3,-0.09071726774307132,0.66875,2024-10-04
0001273441,GRAN TIERRA ENERGY INC.,energy,2024-10-01 00:00:00+00:00,692480.0,0.002427907564721326,2,3.5,192804593.59348392,True,True,2,-0.16417911220295534,0.6625,2024-10-04
0000896429,"CANTALOUPE, INC.",technology,2024-10-01 00:00:00+00:00,2195754.84,0.00455909424488708,3,3.5,540097672.8000001,True,False,3,0.26190476190476186,0.8161764705882353,2024-10-11
0001114995,IMPINJ INC,technology,2024-09-16 00:00:00+00:00,20000003.17,0.004603459101462958,1,1.0,4344559760.212509,False,False,3,0.3930964224452287,0.7720588235294118,2024-10-11
0001451505,TRANSOCEAN LTD.,energy,2024-09-13 00:00:00+00:00,18585000.0,0.004238552987554147,3,1.0,4384751129.588793,False,False,3,0.13349519563402334,0.7279411764705882,2024-10-11
0001520006,MATADOR RESOURCES CO,energy,2024-09-17 00:00:00+00:00,300256.0,4.037379728239173e-05,6,3.5,7436902650.000449,True,False,6,0.06750894237532234,0.6617647058823529,2024-10-11
0001273441,GRAN TIERRA ENERGY INC.,energy,2024-10-01 00:00:00+00:00,692480.0,0.002427907564721326,2,3.5,192804593.59348392,True,True,2,0.016641400068892587,0.6544117647058824,2024-10-11
0000896429,"CANTALOUPE, INC.",technology,2024-10-01 00:00:00+00:00,2145354.84,0.004454213133264464,2,1.0,540097672.8000001,False,False,2,0.4572784810126582,0.7361111111111112,2024-10-18
0001273441,GRAN TIERRA ENERGY INC.,energy,2024-10-01 00:00:00+00:00,692480.0,0.002427907564721326,2,3.5,192804593.59348392,True,True,2,0.08360659620576749,0.7222222222222222,2024-10-18
0001441683,APPIAN CORP,technology,2024-10-03 00:00:00+00:00,2654126.95,0.001176077645443619,3,0.0,2468321955.871582,False,False,6,-0.04745967498128334,0.6944444444444444,2024-10-18
0001007587,KVH INDUSTRIES INC DE,technology,2024-09-25 00:00:00+00:00,224394.0,0.002447567066926476,1,1.0,91680429.53028536,False,False,2,0.07036245622172332,0.5972222222222223,2024-10-18
0001792849,"HIGHPEAK ENERGY, INC.",energy,2024-09-23 00:00:00+00:00,1554000.0,0.0008644631937439851,1,3.5,1797647385.390273,True,False,1,0.07664496573104684,0.5833333333333334,2024-10-18
0001625278,"NERDWALLET, INC.",technology,2024-10-23 00:00:00+00:00,10551948.7,0.010589797982995024,2,0.0,996425872.9906082,False,False,3,-0.045066039538729896,0.765625,2024-10-25
0000896429,"CANTALOUPE, INC.",technology,2024-10-01 00:00:00+00:00,2145354.84,0.004454213133264464,2,1.0,540097672.8000001,False,False,2,0.37240356083086046,0.71875,2024-10-25
0001441683,APPIAN CORP,technology,2024-10-03 00:00:00+00:00,1757435.9,0.0007736297069091363,2,0.0,2468321955.871582,False,False,6,-0.05806646342166599,0.640625,2024-10-25
0000046765,"HELMERICH & PAYNE, INC.",energy,2024-10-01 00:00:00+00:00,99627.0,3.316323870382727e-05,1,2.25,3004139640.57444,False,True,1,0.0671369022041024,0.4375,2024-10-25
0001273441,GRAN TIERRA ENERGY INC.,energy,2024-10-01 00:00:00+00:00,75480.0,0.0003914844485455814,1,2.25,192804593.59348392,False,True,1,-0.01883828692542433,0.4375,2024-10-25
0001625278,"NERDWALLET, INC.",technology,2024-10-23 00:00:00+00:00,10551948.7,0.010589797982995024,2,0.0,996425872.9906082,False,False,3,0.1170131242914434,0.7708333333333334,2024-11-08
0000866291,"ALLEGRO MICROSYSTEMS, INC.",technology,2024-11-06 00:00:00+00:00,99446.0,2.2009376262281947e-05,1,3.5,4518347036.050415,True,False,1,-0.016317033520784063,0.6041666666666666,2024-11-08
0000050863,INTEL CORP,technology,2024-11-06 00:00:00+00:00,251209.5,2.504207845005971e-06,1,3.5,100314956085.20508,True,False,1,0.0270031255525105,0.5625,2024-11-08
0001520006,MATADOR RESOURCES CO,energy,2024-11-01 00:00:00+00:00,66860.6,1.0839186505073764e-05,2,1.0,6168414942.274765,False,False,2,-0.0460429460092715,0.5208333333333333,2024-11-08
0001680247,PROPETRO HOLDING CORP.,energy,2024-11-04 00:00:00+00:00,30870.0,3.868991898987537e-05,1,2.25,797882259.9261131,False,True,1,-0.22037911719810477,0.5,2024-11-08
0000028823,"DIEBOLD NIXDORF, INC",technology,2024-11-12 00:00:00+00:00,303629.12,0.00018097643414892594,3,3.5,1677727387.1477814,True,True,3,-0.10605398793718246,0.7890625,2024-11-15
0001625278,"NERDWALLET, INC.",technology,2024-10-23 00:00:00+00:00,10551948.7,0.010589797982995024,2,0.0,996425872.9906082,False,False,3,0.30300502947793095,0.75,2024-11-15
0001114925,LANTRONIX INC,technology,2024-11-13 00:00:00+00:00,265800.0,0.0017023536176798602,2,3.5,156136772.78300095,True,False,2,-0.2967581615253081,0.7265625,2024-11-15
0001792849,"HIGHPEAK ENERGY, INC.",energy,2024-11-12 00:00:00+00:00,242185.86,0.00013698136150771148,1,3.5,1768020534.5773697,True,False,1,-0.044325092451319215,0.53125,2024-11-15
0001520006,MATADOR RESOURCES CO,energy,2024-11-01 00:00:00+00:00,66860.6,1.0839186505073764e-05,2,1.0,6168414942.274765,False,False,2,0.03342449864725472,0.3359375,2024-11-15
0001851003,ZETA GLOBAL HOLDINGS CORP.,technology,2024-11-19 00:00:00+00:00,3203289.04,0.0006037255966412677,7,3.5,5305869185.969577,True,True,8,-0.3698924672375269,0.858695652173913,2024-11-22
0001625278,"NERDWALLET, INC.",technology,2024-10-23 00:00:00+00:00,10551948.7,0.010589797982995024,2,0.0,996425872.9906082,False,False,3,0.12937348718658237,0.7119565217391304,2024-11-22
0001794515,ZOOMINFO TECHNOLOGIES INC.,technology,2024-11-19 00:00:00+00:00,5048125.0,0.0013391355501996207,1,3.5,3769689333.725396,True,False,1,-0.03581528055957761,0.6902173913043479,2024-11-22
0001928446,"GRANITE RIDGE RESOURCES, INC.",energy,2024-11-21 00:00:00+00:00,330450.97,0.00042549942115161323,6,2.5,776619082.361229,True,True,5,0.05090306589027982,0.6793478260869565,2024-11-22
0001792849,"HIGHPEAK ENERGY, INC.",energy,2024-11-12 00:00:00+00:00,242185.86,0.00013698136150771148,1,3.5,1768020534.5773697,True,False,1,-0.012014219252291514,0.4836956521739131,2024-11-22
0001851003,ZETA GLOBAL HOLDINGS CORP.,technology,2024-11-19 00:00:00+00:00,3203289.04,0.0006037255966412677,7,3.5,5305869185.969577,True,True,8,-0.16367716855951076,0.8695652173913043,2024-11-29
0000028823,"DIEBOLD NIXDORF, INC",technology,2024-11-12 00:00:00+00:00,303629.12,0.00018097643414892594,3,3.5,1677727387.1477814,True,True,3,-0.02267382616665292,0.7010869565217391,2024-11-29
0001114925,LANTRONIX INC,technology,2024-11-13 00:00:00+00:00,265800.0,0.0017023536176798602,2,3.5,156136772.78300095,True,False,2,-0.29729735271033875,0.7010869565217391,2024-11-29
0001928446,"GRANITE RIDGE RESOURCES, INC.",energy,2024-11-27 00:00:00+00:00,353495.97,0.00045517291298744877,8,2.5,776619082.361229,True,True,5,0.1375839055876935,0.6956521739130435,2024-11-29
0001176334,MARTIN MIDSTREAM PARTNERS L.P.,energy,2024-11-20 00:00:00+00:00,765.282,5.375909170623831e-06,6,3.5,142353967.61943343,True,True,6,-0.0062453154545563105,0.4782608695652174,2024-11-29
0001851003,ZETA GLOBAL HOLDINGS CORP.,technology,2024-11-19 00:00:00+00:00,3203289.04,0.0006037255966412677,7,3.5,5305869185.969577,True,True,8,-0.2362854175978869,0.8452380952380952,2024-12-06
0001114925,LANTRONIX INC,technology,2024-11-29 00:00:00+00:00,310297.5,0.0019873441372536362,3,3.5,156136772.78300095,True,False,3,-0.2424242497220256,0.7440476190476191,2024-12-06
0001794515,ZOOMINFO TECHNOLOGIES INC.,technology,2024-11-19 00:00:00+00:00,5048125.0,0.0013391355501996207,1,3.5,3769689333.725396,True,False,1,-0.03442191932470784,0.6785714285714286,2024-12-06
0001928446,"GRANITE RIDGE RESOURCES, INC.",energy,2024-12-05 00:00:00+00:00,362810.97,0.000467167210077959,9,2.5,776619082.361229,True,True,5,0.13106382093428026,0.6369047619047619,2024-12-06
0001172358,"DORCHESTER MINERALS, L.P.",energy,2024-12-05 00:00:00+00:00,1016083.5999999999,0.0008406614082018892,3,2.5,1208671636.5074084,True,True,2,0.07185274597787328,0.619047619047619,2024-12-06
0001851003,ZETA GLOBAL HOLDINGS CORP.,technology,2024-11-19 00:00:00+00:00,3203289.04,0.0006037255966412677,7,3.5,5305869185.969577,True,True,8,-0.2641933963498131,0.8157894736842105,2024-12-13
0001114925,LANTRONIX INC,technology,2024-11-29 00:00:00+00:00,310297.5,0.0019873441372536362,3,3.5,156136772.78300095,True,False,3,0.15248229678599068,0.756578947368421,2024-12-13
0001172358,"DORCHESTER MINERALS, L.P.",energy,2024-12-12 00:00:00+00:00,1741393.0,0.001440749453699393,4,2.5,1208671636.5074084,True,True,3,-0.01219149300702449,0.6842105263157895,2024-12-13
0001928446,"GRANITE RIDGE RESOURCES, INC.",energy,2024-12-12 00:00:00+00:00,737973.0199999999,0.0009502380726420863,13,2.5,776619082.361229,True,True,6,-0.03603864101798704,0.6710526315789473,2024-12-13
0001794515,ZOOMINFO TECHNOLOGIES INC.,technology,2024-11-19 00:00:00+00:00,5048125.0,0.0013391355501996207,1,3.5,3769689333.725396,True,False,1,-0.07923267951626833,0.6513157894736842,2024-12-13
0001172358,"DORCHESTER MINERALS, L.P.",energy,2024-12-12 00:00:00+00:00,1636486.2,0.0013539543334770473,3,2.5,1208671636.5074084,True,True,3,-0.008159512116666323,0.7215909090909091,2024-12-20
0001928446,"GRANITE RIDGE RESOURCES, INC.",energy,2024-12-17 00:00:00+00:00,669184.2,0.000861663349766549,11,2.5,776619082.361229,True,False,5,-0.03059485739285661,0.6931818181818181,2024-12-20
0001575828,EXPRO GROUP HOLDINGS N.V.,energy,2024-12-17 00:00:00+00:00,698152.0,0.000346152040013508,2,3.5,2016894079.1819568,True,False,2,-0.12440944467994275,0.6704545454545454,2024-12-20
0001616543,"SENSEONICS HOLDINGS, INC.",technology,2024-12-16 00:00:00+00:00,280624.54000000004,4.659673482736245e-05,3,3.5,6022407815.476636,True,True,3,0.5795052687979996,0.6477272727272727,2024-12-20
0001014473,VERISIGN INC/CA,technology,2024-12-19 00:00:00+00:00,45403439.48,0.002448932188661794,1,0.0,18540096655.27344,False,False,2,0.09133109343325851,0.6193181818181819,2024-12-20
0001172358,"DORCHESTER MINERALS, L.P.",energy,2024-12-26 00:00:00+00:00,1977321.2,0.0016359457277525685,4,2.5,1208671636.5074084,True,True,3,-0.05097815949007567,0.7697368421052632,2024-12-27
0001596961,"RUMBLEON, INC.",technology,2024-12-23 00:00:00+00:00,1460211.94,0.008657418698350638,1,1.0,168665972.02676487,False,False,3,-0.18009476780817313,0.7368421052631579,2024-12-27
0001928446,"GRANITE RIDGE RESOURCES, INC.",energy,2024-12-17 00:00:00+00:00,403953.23,0.0005201433227365757,7,2.5,776619082.361229,True,False,4,-0.07142626586802048,0.6907894736842105,2024-12-27
0001616543,"SENSEONICS HOLDINGS, INC.",technology,2024-12-16 00:00:00+00:00,280624.54000000004,4.659673482736245e-05,3,3.5,6022407815.476636,True,True,3,0.45569613281302757,0.6447368421052632,2024-12-27
0001575828,EXPRO GROUP HOLDINGS N.V.,energy,2024-12-17 00:00:00+00:00,698152.0,0.000346152040013508,2,3.5,2016894079.1819568,True,False,2,-0.17028988036155868,0.638157894736842,2024-12-27
0001172358,"DORCHESTER MINERALS, L.P.",energy,2024-12-30 00:00:00+00:00,2008983.54,0.0016621417093936135,5,2.5,1208671636.5074084,True,True,3,-0.03002053469831001,0.75,2025-01-03
