candidate,variant,tilt_size,comparison_kind,is_default_tilt,overlay_cagr,overlay_ann_return,overlay_ann_vol,overlay_sharpe,overlay_sortino,overlay_max_drawdown,overlay_calmar,overlay_cvar_5,overlay_cvar_1,overlay_n_weeks,baseline_cagr,baseline_ann_return,baseline_ann_vol,baseline_sharpe,baseline_sortino,baseline_max_drawdown,baseline_calmar,baseline_cvar_5,baseline_cvar_1,baseline_n_weeks,incremental_sharpe,incremental_cagr,overlay_upside_capture,overlay_downside_capture,turnover,avg_weekly_turnover,activations_per_year,average_activation_length,signal_hit_rate,avg_forward_return_after_signal,median_forward_return_after_signal,worst_signal_outcome,best_signal_outcome,strong_bounce_precision,failed_bounce_rate,crash_continuation_rate,n_signal_rows,sharpe_ex_best_signal_period,sharpe_ex_top3_signal_periods,train_sharpe,holdout_sharpe,subperiod_1_sharpe,subperiod_2_sharpe,subperiod_3_sharpe,positive_subperiod_count,worst_subperiod_sharpe,stress_period_incremental_return,strong_recovery_precision,stress_period_diff,source_variant
oversold_rebound_after_stress,oversold_rebound_after_stress_tilt_250bp,0.025,rule_signal,False,0.07182963988990143,0.07221456317422101,0.07481138124155212,0.9601432121400993,1.186125368071846,-0.11603457885760937,0.6190365027139576,-0.0247940339177935,-0.038067738974282665,1110,0.07134169431933479,0.07179028923478895,0.07523466354534096,0.9482556438408204,1.1760208459590407,-0.11603457885760937,0.6148313289168827,-0.02494792885739992,-0.038067738974282665,1110,0.01188756829927895,0.0004879455705666391,0.9951772681015145,0.9901639120585307,4.1000000000000005,0.003693693693693694,3.7945945945945945,4.972222222222222,0.6718972895863052,0.01782583266016927,0.026405047458955222,-0.35971631649708335,0.3090054282790242,0.5135520684736091,0.07132667617689016,0.028530670470756064,701.0,0.9588553635965047,0.9565965011890315,0.8290324836184436,2.1910155657546695,0.9279714179247056,0.6988389713633518,1.2117592289259562,3.0,0.6988389713633518,2.9655432155845668e-05,,,
oversold_rebound_after_stress,oversold_rebound_after_stress_tilt_500bp,0.05,rule_signal,True,0.0723108529270442,0.07263883711365306,0.07447297762821932,0.9709676614252114,1.1957739630560338,-0.11603457885760948,0.6231836547257145,-0.024668982440060848,-0.038067738974282665,1110,0.07134169431933479,0.07179028923478895,0.07523466354534096,0.9482556438408204,1.1760208459590407,-0.11603457885760937,0.6148313289168827,-0.02494792885739992,-0.038067738974282665,1110,0.02271201758439101,0.0009691586077094083,0.990354536203029,0.9803278241170613,8.200000000000001,0.007387387387387388,3.7945945945945945,4.972222222222222,0.6718972895863052,0.01782583266016927,0.026405047458955222,-0.35971631649708335,0.3090054282790242,0.5135520684736091,0.07132667617689016,0.028530670470756064,701.0,0.9684092464192678,0.9639145423075834,0.8399684911155025,2.202264637747411,0.925980443803048,0.7130693017518963,1.2313104915471982,3.0,0.7130693017518963,5.9310864311691336e-05,,,
oversold_rebound_after_stress,oversold_rebound_after_stress_tilt_750bp,0.075,rule_signal,False,0.07278532435459528,0.0730631110530851,0.07422061370949348,0.9806618500822958,1.2054516297243196,-0.11603457885760948,0.6272727067326453,-0.02456040091802816,-0.038067738974282665,1110,0.07134169431933479,0.07179028923478895,0.07523466354534096,0.9482556438408204,1.1760208459590407,-0.11603457885760937,0.6148313289168827,-0.02494792885739992,-0.038067738974282665,1110,0.03240620624147539,0.0014436300352604903,0.9855318043045436,0.9704917361755921,12.3,0.011081081081081082,3.7945945945945945,4.972222222222222,0.6718972895863052,0.01782583266016927,0.026405047458955222,-0.35971631649708335,0.3090054282790242,0.5135520684736091,0.07132667617689016,0.028530670470756064,701.0,0.9768560660785801,0.9701582093778872,0.8498573284177029,2.2122683579993594,0.9226845198435735,0.726584959718467,1.2497383482972746,3.0,0.726584959718467,8.896629646753699e-05,,,
momentum_reversal_interaction_score,momentum_reversal_interaction_score_tilt_250bp,0.025,rule_signal,False,0.07134169431933479,0.07179028923478895,0.07523466354534096,0.9482556438408204,1.1760208459590407,-0.11603457885760937,0.6148313289168827,-0.02494792885739992,-0.038067738974282665,1110,0.07134169431933479,0.07179028923478895,0.07523466354534096,0.9482556438408204,1.1760208459590407,-0.11603457885760937,0.6148313289168827,-0.02494792885739992,-0.038067738974282665,1110,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.9482556438408204,0.9482556438408204,0.8171158544464415,2.178585178584977,0.9286587974709984,0.6839954211645347,1.1911654500538833,3.0,0.6839954211645347,0.0,,,
momentum_reversal_interaction_score,momentum_reversal_interaction_score_tilt_500bp,0.05,rule_signal,True,0.07134169431933479,0.07179028923478895,0.07523466354534096,0.9482556438408204,1.1760208459590407,-0.11603457885760937,0.6148313289168827,-0.02494792885739992,-0.038067738974282665,1110,0.07134169431933479,0.07179028923478895,0.07523466354534096,0.9482556438408204,1.1760208459590407,-0.11603457885760937,0.6148313289168827,-0.02494792885739992,-0.038067738974282665,1110,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.9482556438408204,0.9482556438408204,0.8171158544464415,2.178585178584977,0.9286587974709984,0.6839954211645347,1.1911654500538833,3.0,0.6839954211645347,0.0,,,
momentum_reversal_interaction_score,momentum_reversal_interaction_score_tilt_750bp,0.075,rule_signal,False,0.07134169431933479,0.07179028923478895,0.07523466354534096,0.9482556438408204,1.1760208459590407,-0.11603457885760937,0.6148313289168827,-0.02494792885739992,-0.038067738974282665,1110,0.07134169431933479,0.07179028923478895,0.07523466354534096,0.9482556438408204,1.1760208459590407,-0.11603457885760937,0.6148313289168827,-0.02494792885739992,-0.038067738974282665,1110,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.9482556438408204,0.9482556438408204,0.8171158544464415,2.178585178584977,0.9286587974709984,0.6839954211645347,1.1911654500538833,3.0,0.6839954211645347,0.0,,,
focused_reversal_composite,focused_reversal_composite_tilt_250bp,0.025,rule_signal,False,0.07125685838306861,0.07171166012508588,0.07524337383304384,0.947018385182716,1.174318402175017,-0.11603457885760948,0.6141002025828064,-0.02494792885739992,-0.038067738974282665,1110,0.07134169431933479,0.07179028923478895,0.07523466354534096,0.9482556438408204,1.1760208459590407,-0.11603457885760937,0.6148313289168827,-0.02494792885739992,-0.038067738974282665,1110,-0.0012372586581044231,-8.483593626618102e-05,0.9999917587389854,1.0004995199133175,0.6000000000000001,0.0005405405405405407,0.5153153153153153,1.4545454545454546,0.6842105263157895,0.030206880004507664,0.05214671464256737,-0.19666076628133589,0.1564328653120144,0.6842105263157895,0.15789473684210525,0.0,19.0,0.9458183570195501,0.9448237287860258,0.8157656824295652,2.178585178584977,0.9311233730817011,0.6855153523144314,1.184269738738089,3.0,0.6855153523144314,-7.329384596103809e-06,,,
focused_reversal_composite,focused_reversal_composite_tilt_500bp,0.05,rule_signal,True,0.07117153076124239,0.07163303101538283,0.07525825417428622,0.9456973396754643,1.172393408674965,-0.11603457885760937,0.6133648388432537,-0.02494792885739992,-0.038067738974282665,1110,0.07134169431933479,0.07179028923478895,0.07523466354534096,0.9482556438408204,1.1760208459590407,-0.11603457885760937,0.6148313289168827,-0.02494792885739992,-0.038067738974282665,1110,-0.0025583041653560734,-0.00017016355809240657,0.999983517477971,1.0009990398266353,1.2000000000000002,0.0010810810810810813,0.5153153153153153,1.4545454545454546,0.6842105263157895,0.030206880004507664,0.05214671464256737,-0.19666076628133589,0.1564328653120144,0.6842105263157895,0.15789473684210525,0.0,19.0,0.9433229628379058,0.9413441101935534,0.8143332789938085,2.178585178584977,0.9334729128651995,0.6870237771522286,1.1772590057406844,3.0,0.6870237771522286,-1.4658769192207618e-05,,,
focused_reversal_composite,focused_reversal_composite_tilt_750bp,0.075,rule_signal,False,0.0710857114940684,0.07155440190567974,0.07527930091019376,0.9442929282628673,1.1703939321418055,-0.11603457885760926,0.6126252380447776,-0.02494792885739992,-0.038067738974282665,1110,0.07134169431933479,0.07179028923478895,0.07523466354534096,0.9482556438408204,1.1760208459590407,-0.11603457885760937,0.6148313289168827,-0.02494792885739992,-0.038067738974282665,1110,-0.003962715577953135,-0.0002559828252663987,0.9999752762169566,1.001498559739953,1.7999999999999998,0.0016216216216216215,0.5153153153153153,1.4545454545454546,0.6842105263157895,0.030206880004507664,0.05214671464256737,-0.19666076628133589,0.1564328653120144,0.6842105263157895,0.15789473684210525,0.0,19.0,0.9407699703976843,0.9378173547443366,0.8128191464085116,2.178585178584977,0.9357067272211219,0.6885206295034682,1.1701355205485462,3.0,0.6885206295034682,-2.1988153788311425e-05,,,
classifier_logistic_reversal,classifier_logistic_reversal_tilt_250bp,0.025,classifier_signal,False,0.07153458603614649,0.07192461131638193,0.07462071621607795,0.958642447614748,1.1889570766766049,-0.11662493245042826,0.6133730115260941,-0.024778786109880113,-0.03775436143204064,1110,0.07134169431933479,0.07179028923478895,0.07523466354534096,0.9482556438408204,1.1760208459590407,-0.11603457885760937,0.6148313289168827,-0.02494792885739992,-0.038067738974282665,1110,0.010386803773927644,0.00019289171681169393,0.9954398169115208,0.9923144855938951,8.225,0.00740990990990991,7.917117117117117,3.0847457627118646,0.7662835249042146,0.03972781080544588,0.0511544579078822,-0.3507790544904512,0.3090054282790242,0.7132075471698113,0.07924528301886792,0.0830188679245283,530.0,0.9568433304565245,0.9526599942438927,0.824981638450389,2.211411227220813,0.929059052099161,0.6861368405385561,1.218435383714886,3.0,0.6861368405385561,2.4385837931881793e-05,,,
classifier_logistic_reversal,classifier_logistic_reversal_tilt_500bp,0.05,classifier_signal,True,0.07171542745978265,0.07205893339797494,0.07415466244382196,0.9671061143877875,1.199890043205894,-0.11836168620702026,0.6059006909917534,-0.02462344308959391,-0.03756243671432575,1110,0.07134169431933479,0.07179028923478895,0.07523466354534096,0.9482556438408204,1.1760208459590407,-0.11603457885760937,0.6148313289168827,-0.02494792885739992,-0.038067738974282665,1110,0.01885047054696709,0.00037373314044786277,0.9908796338230417,0.9846289711877906,16.45,0.01481981981981982,7.917117117117117,3.0847457627118646,0.7662835249042146,0.03972781080544588,0.0511544579078822,-0.3507790544904512,0.3090054282790242,0.7132075471698113,0.07924528301886792,0.0830188679245283,530.0,0.9635495054839301,0.9551755671999588,0.8311285021807644,2.2405796848752044,0.9271023502254776,0.6875291308660314,1.243280734299339,3.0,0.6875291308660314,4.877167586376359e-05,,,
classifier_logistic_reversal,classifier_logistic_reversal_tilt_750bp,0.075,classifier_signal,False,0.07188420848286392,0.07219325547956791,0.07383930267446247,0.9735223096537351,1.2108092192108053,-0.1201084203732572,0.5984943292024956,-0.02449087687131141,-0.037403413510061295,1110,0.07134169431933479,0.07179028923478895,0.07523466354534096,0.9482556438408204,1.1760208459590407,-0.11603457885760937,0.6148313289168827,-0.02494792885739992,-0.038067738974282665,1110,0.0252666658129147,0.0005425141635291286,0.9863194507345626,0.9769434567816858,24.674999999999997,0.022229729729729728,7.917117117117117,3.0847457627118646,0.7662835249042146,0.03972781080544588,0.0511544579078822,-0.3507790544904512,0.3090054282790242,0.7132075471698113,0.07924528301886792,0.0830188679245283,530.0,0.9682629701767608,0.9557337090618196,0.8354508482781484,2.265832790516394,0.9227183655490259,0.6881622851101666,1.265375668166782,3.0,0.6881622851101666,7.315751379564538e-05,,,
classifier_ridge_reversal,classifier_ridge_reversal_tilt_250bp,0.025,classifier_signal,False,0.07241886105278583,0.072752754962293,0.0746507065660576,0.9701028213135956,1.2051142213378292,-0.11502649616328475,0.6295841694593942,-0.0247478844970763,-0.03775436143204064,1110,0.07134169431933479,0.07179028923478895,0.07523466354534096,0.9482556438408204,1.1760208459590407,-0.11603457885760937,0.6148313289168827,-0.02494792885739992,-0.038067738974282665,1110,0.021847177472775203,0.0010771667334510404,0.9980462443824742,0.9911729502939567,8.175,0.007364864864864865,7.776576576576576,2.71875,0.7631067961165049,0.03871172147235414,0.052656582199932966,-0.3507790544904512,0.3090054282790242,0.7096153846153846,0.07692307692307693,0.08653846153846154,520.0,0.9680563137928045,0.9644745934096302,0.8366034373306738,2.2208067851439917,0.944363163358289,0.6901121248490045,1.2325474236164717,3.0,0.6901121248490045,4.181171062477827e-05,,,
classifier_ridge_reversal,classifier_ridge_reversal_tilt_500bp,0.05,classifier_signal,True,0.0734856043021197,0.07371522068979705,0.07420708747408652,0.9902774358012801,1.2325074629591306,-0.11402160534060823,0.6444884202656298,-0.024562443562842814,-0.03744098388979862,1110,0.07134169431933479,0.07179028923478895,0.07523466354534096,0.9482556438408204,1.1760208459590407,-0.11603457885760937,0.6148313289168827,-0.02494792885739992,-0.038067738974282665,1110,0.04202179196045974,0.0021439099827849084,0.9960924887649488,0.9823459005879136,16.35,0.01472972972972973,7.776576576576576,2.71875,0.7631067961165049,0.03871172147235414,0.052656582199932966,-0.3507790544904512,0.3090054282790242,0.7096153846153846,0.07692307692307693,0.08653846153846154,520.0,0.986254792572866,0.9791289415826304,0.8545868825382122,2.260316562636699,0.9578880743736365,0.695469903866391,1.2720558459458198,3.0,0.695469903866391,8.362342124955654e-05,,,
classifier_ridge_reversal,classifier_ridge_reversal_tilt_750bp,0.075,classifier_signal,False,0.07454189432182567,0.0746776864173011,0.07390633342620871,1.0085995457514008,1.259517683926264,-0.1130199063895796,0.6595465940741428,-0.02440792616880446,-0.0371276063475566,1110,0.07134169431933479,0.07179028923478895,0.07523466354534096,0.9482556438408204,1.1760208459590407,-0.11603457885760937,0.6148313289168827,-0.02494792885739992,-0.038067738974282665,1110,0.060343901910580366,0.0032002000024908828,0.9941387331474232,0.9735188508818705,24.525,0.022094594594594594,7.776576576576576,2.71875,0.7631067961165049,0.03871172147235414,0.052656582199932966,-0.3507790544904512,0.3090054282790242,0.7096153846153846,0.07692307692307693,0.08653846153846154,520.0,1.0026881737777502,0.9920849072794402,0.8708981466528751,2.2968842053600693,0.9690395188986135,0.7000430982616898,1.3093461974162517,3.0,0.7000430982616898,0.0001254351318743348,,,
random_timing_placebo,random_timing_placebo_tilt_250bp,0.025,placebo,False,0.07152366333656013,0.07195870244886186,0.0752126438534742,0.9509526546613521,1.178814906401455,-0.11603457885760937,0.616399559861631,-0.02494792885739992,-0.038067738974282665,1110,0.07134169431933479,0.07179028923478895,0.07523466354534096,0.9482556438408204,1.1760208459590407,-0.11603457885760937,0.6148313289168827,-0.02494792885739992,-0.038067738974282665,1110,0.0026970108205317533,0.00018196901722533632,0.9998811793591615,0.9987298736749401,0.9500000000000001,0.0008558558558558559,0.8900900900900901,1.0,0.7368421052631579,0.03211710284768752,0.033839500210090634,-0.09429883386140292,0.1658117553122329,0.5263157894736842,0.0,0.05263157894736842,19.0,0.9489961801595044,0.9478345092523626,0.8198923369886824,2.1801280083428773,0.9297662360404914,0.6860864558230659,1.1958569446799656,3.0,0.6860864558230659,1.7644910837830803e-05,,,
always_on_spy_qqq_tilt,always_on_spy_qqq_tilt_tilt_250bp,0.025,benchmark,False,0.07323201281368741,0.07340489093764363,0.07318893851328692,1.0005885356622937,1.237688745832878,-0.11661018428436098,0.6280070069618167,-0.024374918727019253,-0.03755912497230881,1110,0.07134169431933479,0.07179028923478895,0.07523466354534096,0.9482556438408204,1.1760208459590407,-0.11603457885760937,0.6148313289168827,-0.02494792885739992,-0.038067738974282665,1110,0.05233289182147327,0.0018903184943526163,0.9824605648071092,0.9641076267317419,0.0,0.0,0.0,1110.0,0.6896551724137931,0.020797371625261178,0.028161641153787498,-0.35971631649708335,0.3107545763789705,0.5247747747747747,0.07027027027027027,0.0518018018018018,2220.0,0.9988302136997451,0.9953661803444313,0.8674069136002501,2.255066615765005,0.9542187504871767,0.7468194998066513,1.2607816852677989,3.0,0.7468194998066513,4.886297547174479e-05,,,
random_timing_placebo,random_timing_placebo_tilt_500bp,0.05,placebo,True,0.07170502768368325,0.07212711566293475,0.07519849458313932,0.9535433931380941,1.1817359356976314,-0.11603457885760948,0.6179625796864853,-0.02494792885739992,-0.038067738974282665,1110,0.07134169431933479,0.07179028923478895,0.07523466354534096,0.9482556438408204,1.1760208459590407,-0.11603457885760937,0.6148313289168827,-0.02494792885739992,-0.038067738974282665,1110,0.005287749297273714,0.00036333336434846153,0.9997623587183229,0.9974597473498805,1.9000000000000001,0.0017117117117117118,0.8900900900900901,1.0,0.7368421052631579,0.03211710284768752,0.033839500210090634,-0.09429883386140292,0.1658117553122329,0.5263157894736842,0.0,0.05263157894736842,19.0,0.9496956410942221,0.9473833056420201,0.8225650396555446,2.181661654297549,0.9308670640547332,0.6881356862238991,1.2002855408175954,3.0,0.6881356862238991,3.528982167566161e-05,,,
always_on_spy_qqq_tilt,always_on_spy_qqq_tilt_tilt_500bp,0.05,benchmark,True,0.07509830546335583,0.07501949264049829,0.07144420573321926,1.0511462013278081,1.2901290971392274,-0.11833264332636784,0.6346372678942922,-0.023827065749780076,-0.03722057133997888,1110,0.07134169431933479,0.07179028923478895,0.07523466354534096,0.9482556438408204,1.1760208459590407,-0.11603457885760937,0.6148313289168827,-0.02494792885739992,-0.038067738974282665,1110,0.10289055748698772,0.003756611144021038,0.9649211296142185,0.9282152534634839,0.0,0.0,0.0,1110.0,0.6896551724137931,0.020797371625261178,0.028161641153787498,-0.35971631649708335,0.3107545763789705,0.5247747747747747,0.07027027027027027,0.0518018018018018,2220.0,1.047625811424426,1.0406867033009237,0.9162193832315619,2.328520547020546,0.9751211587169257,0.8106984965042406,1.3295151525166164,3.0,0.8106984965042406,9.772595094348958e-05,,,
random_timing_placebo,random_timing_placebo_tilt_750bp,0.075,placebo,False,0.0718857890540785,0.07229552887700766,0.0751922201773781,0.9560269517843768,1.1850848896281176,-0.1160345788576096,0.6195204029851503,-0.02494792885739992,-0.038067738974282665,1110,0.07134169431933479,0.07179028923478895,0.07523466354534096,0.9482556438408204,1.1760208459590407,-0.11603457885760937,0.6148313289168827,-0.02494792885739992,-0.038067738974282665,1110,0.007771307943556405,0.0005440947347437053,0.9996435380774845,0.9961896210248209,2.8499999999999996,0.0025675675675675674,0.8900900900900901,1.0,0.7368421052631579,0.03211710284768752,0.033839500210090634,-0.09429883386140292,0.1658117553122329,0.5263157894736842,0.0,0.05263157894736842,19.0,0.9503539018040446,0.946902055829597,0.8251329123902615,2.1831861011989053,0.9319612594765472,0.6901426498887745,1.2044482128146892,3.0,0.6901426498887745,5.29347325134924e-05,,,
