Date,price,ret_1w,ret_2w,ret_4w,ret_8w,ret_12w,ret_13w,ret_26w,ret_52w,negative_1w_return_flag,loss_magnitude_1w,ret_1w_z_52,negative_2w_return_flag,loss_magnitude_2w,ret_2w_z_52,negative_4w_return_flag,loss_magnitude_4w,ret_4w_z_52,short_term_oversold_score,recent_loss_magnitude,drawdown_13w_high,drawdown_depth_13w,drawdown_26w_high,drawdown_depth_26w,drawdown_52w_high,drawdown_depth_52w,distance_from_4w_low,recovery_from_4w_low,weeks_since_4w_low,down_weeks_4w,distance_from_8w_low,recovery_from_8w_low,weeks_since_8w_low,down_weeks_8w,distance_from_12w_low,recovery_from_12w_low,weeks_since_12w_low,down_weeks_12w,selloff_speed_4w,selloff_speed_8w,bounce_strength_1w,bounce_strength_2w,bounce_strength_4w,above_4w_ma,reclaim_4w_ma,above_8w_ma,reclaim_8w_ma,above_12w_ma,reclaim_12w_ma,drawdown_depth_x_recovery_confirmation,bounce_from_low_after_drawdown,medium_momentum_8w,medium_momentum_12w,medium_momentum_26w,medium_uptrend_flag,medium_downtrend_flag,uptrend_short_pullback,downtrend_short_bounce,trend_negative_recovery_acceleration,trend_positive_short_oversold,momentum_reversal_interaction_raw,momentum_reversal_state,baseline_weight,baseline_weight_change_4w,realized_vol_13w,realized_vol_pct_52w,realized_vol_change_4w,market_state,market_state_stable,risk_state,signal_environment,risk_regime_score,market_drawdown,market_trend_positive,recent_stress_26w,transition_good_state_prob,transition_non_stress_prob,risk_basket_ret_1w,risk_basket_ret_4w,risk_basket_pct_positive_4w,credit_hyg_lqd_ret_4w,credit_hyg_lqd_trend_8w,credit_hyg_lqd_ma_slope_4w,vix,vix3m,vix_percentile_52w,vix_change_1w,vix_change_2w,vix_change_4w,vix_ratio,vix_fading_from_13w_high,ticker,feature_lag_weeks,filter_non_panic,filter_risk_regime_not_panic,filter_vix_not_extreme,filter_vol_stabilizing,filter_realized_vol_not_exploding,filter_credit_not_deteriorating,filter_market_improving_or_neutral,filter_panic_fading,filter_reversal_entry_ok,recent_loss_x_non_panic,reversal_pressure_score,score_short_horizon_reversal,score_drawdown_reversal,score_momentum_reversal_interaction,score_short_reversal_only,score_drawdown_recovery_only,score_pullback_in_uptrend,score_oversold_rebound_after_stress,score_focused_reversal_composite,active_short_reversal_only,active_drawdown_recovery_only,active_pullback_in_uptrend,active_oversold_rebound_after_stress,active_momentum_reversal_interaction_score,active_focused_reversal_composite
2014-03-28,81.13027954101562,0.006016663655086685,-0.014652742701774413,-0.003960681490115414,0.03267020390508879,0.02346669474471197,0.03553561678345685,0.1375916973273852,0.3181704815516515,0.0,0.0,0.03633211113126033,1.0,0.014652742701774413,-1.214973892501159,1.0,0.003960681490115414,-1.0040222401985508,0.3036490212991785,0.014652742701774413,-0.014652742701774413,0.014652742701774413,-0.014652742701774413,0.014652742701774413,-0.014652742701774413,0.014652742701774413,0.006016663655086685,0.006016663655086685,1.0,1.0,0.03829652282870977,0.03829652282870977,7.0,2.0,0.03829652282870977,0.03829652282870977,7.0,4.0,0.0009901703725288535,0.0,0.006016663655086685,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.008001742541600996,0.0005611490953817142,0.03267020390508879,0.02346669474471197,0.1375916973273852,1.0,0.0,0.014652742701774413,0.0,0.0,0.3036490212991785,0.1674918972108847,pullback_in_uptrend,0.1455595894658707,-0.0009544436968406123,0.09169410525029048,0.17307692307692307,-0.0627035480263044,stressed_panic,neutral_mixed,stressed,reversal_friendly,0.7812357755488639,-0.0065773797050776,1.0,1.0,0.0106382978723404,0.1276595744680851,0.01210085066956043,0.010134271920543574,0.7272727272727273,2.2380830876800317e-05,0.002340869631946907,0.0005105415525650248,15.0,16.18000030517578,0.7115384615384616,-0.15824914383378363,0.06307585860936449,0.02179834388091928,0.9270704398690083,-0.18522541421375693,QQQ,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.014652742701774413,0.20936119390996924,0.45416480912708157,0.1389555420561145,0.31748786144154756,0.45416480912708157,0.1389555420561145,0.5736357449977372,0.6249545720444057,0.3035360708749146,0.0,0.0,1.0,1.0,0.0,0.0
2014-04-04,151.33277893066406,-0.0038127891307334627,0.00892788838720393,0.00010003274257219807,0.045620836201888615,0.01869221946879973,0.013373129533627903,0.10899393951321312,0.20782108005217226,1.0,0.0038127891307334627,-0.5432301053260561,0.0,0.0,0.06311745932634898,0.0,0.0,-0.5883324459665054,0.14691133420324828,0.0038127891307334627,-0.010365090673962851,0.010365090673962851,-0.010365090673962851,0.010365090673962851,-0.010365090673962851,0.010365090673962851,0.00892788838720393,0.00892788838720393,2.0,2.0,0.036891733090221646,0.036891733090221646,7.0,3.0,0.045620836201888615,0.045620836201888615,8.0,6.0,0.0,0.0,0.0,0.00892788838720393,0.00010003274257219807,0.0,0.0,1.0,0.0,1.0,0.0,0.005579397772430857,0.0003823861585997831,0.045620836201888615,0.01869221946879973,0.10899393951321312,1.0,0.0,0.0,0.0,0.0,0.14691133420324828,0.03672783355081207,neutral,0.2388048486910109,0.01699371845129899,0.09848473979034954,0.4423076923076923,-0.0562584783973733,neutral_mixed,neutral_mixed,neutral,mixed,0.3270713370414848,-0.0103650906739628,1.0,1.0,0.1346153846153846,0.9423076923076924,-0.0035834564170394182,-0.005587395053901489,0.36363636363636365,-0.0020918944102159553,-0.0016318658557156196,0.0018274342636124263,14.40999984741211,15.460000038146973,0.6346153846153846,-0.039333343505859375,-0.19135801940572073,0.02928570338657921,0.9320827821381612,-0.21727322287633144,SPY,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0038127891307334627,0.09495229653627958,0.347193741235694,0.12154331249510258,0.22880385911862797,0.347193741235694,0.12154331249510258,0.46058339599072967,0.6180806591203881,0.23251363761647484,0.0,0.0,0.0,1.0,0.0,0.0
2014-04-04,79.35267639160156,-0.021910477314642907,-0.016025641632080756,-0.034214763961473715,0.015546950419398575,0.011209831518079527,0.0010420509472153228,0.11154044150140097,0.2821851347149966,1.0,0.021910477314642907,-1.6619077655182097,1.0,0.016025641632080756,-1.2405766204770354,1.0,0.034214763961473715,-2.015141978164162,0.7175996177165818,0.034214763961473715,-0.036242171429852754,0.036242171429852754,-0.036242171429852754,0.036242171429852754,-0.036242171429852754,0.036242171429852754,0.0,0.0,0.0,2.0,0.0035648508370538234,0.0035648508370538234,7.0,2.0,0.015546950419398575,0.015546950419398575,8.0,4.0,0.008553690990368429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007177663064353264,0.00012919793515835877,0.015546950419398575,0.011209831518079527,0.11154044150140097,1.0,0.0,0.016025641632080756,0.0,0.0,0.7175996177165818,0.27956016462965017,pullback_in_uptrend,0.1946272888743706,0.05478748654675181,0.10171113808629778,0.4230769230769231,0.09726688988730547,neutral_mixed,neutral_mixed,neutral,mixed,0.3270713370414848,-0.0103650906739628,1.0,1.0,0.1346153846153846,0.9423076923076924,-0.0035834564170394182,-0.005587395053901489,0.36363636363636365,-0.0020918944102159553,-0.0016318658557156196,0.0018274342636124263,14.40999984741211,15.460000038146973,0.6346153846153846,-0.039333343505859375,-0.19135801940572073,0.02928570338657921,0.9320827821381612,-0.21727322287633144,QQQ,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.034214763961473715,0.4292818945803812,0.7161202825033861,0.07075459466214071,0.35875812204749474,0.7161202825033861,0.07075459466214071,0.7267005470014959,0.7173385018443815,0.38187766640434057,1.0,0.0,1.0,1.0,0.0,0.0
2014-04-11,78.73282623291016,-0.0078113327347961725,-0.029550660020756236,-0.04377040450457892,-0.00427432813378037,-0.00427432813378037,0.003310935059394504,0.09827398366222484,0.29297845699747116,1.0,0.0078113327347961725,-0.806984206819514,1.0,0.029550660020756236,-1.814851766397268,1.0,0.04377040450457892,-2.2479083272561313,0.6560850809603184,0.04377040450457892,-0.04377040450457892,0.04377040450457892,-0.04377040450457892,0.04377040450457892,-0.04377040450457892,0.04377040450457892,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.007614175281865254,0.007614175281865254,9.0,5.0,0.01094260112614473,0.0005342910167225462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00427432813378037,-0.00427432813378037,0.09827398366222484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,neutral,0.1902210038928888,0.05397508096484219,0.10082557713558393,0.40384615384615385,0.08661153769209329,neutral_mixed,neutral_mixed,neutral,mixed,0.2464620451522252,-0.0055098876229591,1.0,1.0,0.1346153846153846,0.9423076923076924,0.004395661258582443,-0.011285073374032647,0.18181818181818182,-0.004415551709927357,0.0007401947116119079,0.002231010701198244,13.960000038146973,14.960000038146973,0.5,-0.031228300765454353,-0.06933333079020187,-0.010630731550676509,0.9331550803843537,-0.24171645008952414,QQQ,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.04377040450457892,0.4618639409011001,0.6935085257054342,0.07585212144259414,0.23117045822466814,0.6935085257054342,0.07585212144259414,0.2641922416452102,0.724590176263683,0.3335103684575655,1.0,0.0,0.0,1.0,0.0,0.0
2014-04-11,152.07522583007812,0.004906054753373912,0.0010745598704018366,-0.00550988762295912,0.041978780706083185,0.016741172990012654,0.02368997927434946,0.11456633364851432,0.22555831607258736,0.0,0.0,0.06497753892862497,0.0,0.0,-0.3399207197260166,1.0,0.00550988762295912,-0.7929160162737311,0.1373496809922479,0.00550988762295912,-0.00550988762295912,0.00550988762295912,-0.00550988762295912,0.00550988762295912,-0.00550988762295912,0.00550988762295912,0.01387774384983742,0.01387774384983742,3.0,2.0,0.018123210617965402,0.018123210617965402,6.0,3.0,0.05075070927556369,0.05075070927556369,9.0,6.0,0.00137747190573978,0.0,0.004906054753373912,0.0010745598704018366,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.004228018714596129,9.985685387220887e-05,0.041978780706083185,0.016741172990012654,0.11456633364851432,1.0,0.0,0.0,0.0,0.0,0.1373496809922479,0.034337420248061974,neutral,0.2394901446762415,0.023604757805715387,0.09777711050792441,0.38461538461538464,-0.07120079348047115,neutral_mixed,neutral_mixed,neutral,mixed,0.2464620451522252,-0.0055098876229591,1.0,1.0,0.1346153846153846,0.9423076923076924,0.004395661258582443,-0.011285073374032647,0.18181818181818182,-0.004415551709927357,0.0007401947116119079,0.002231010701198244,13.960000038146973,14.960000038146973,0.5,-0.031228300765454353,-0.06933333079020187,-0.010630731550676509,0.9331550803843537,-0.24171645008952414,SPY,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.00550988762295912,0.21229440122441134,0.3717484408022268,0.17729891073712548,0.2288416819861045,0.3717484408022268,0.17729891073712548,0.4575533138535001,0.7023835087297357,0.25929634450848554,0.0,0.0,0.0,1.0,0.0,0.0
2014-04-18,76.67268371582031,-0.02616624622359498,-0.033773185702718034,-0.049257590363953385,-0.05742900428974185,-0.03672840994235216,-0.030328731234986472,0.07183182157001333,0.22169964167671052,1.0,0.02616624622359498,-1.869164365860193,1.0,0.033773185702718034,-1.8951479319098268,1.0,0.049257590363953385,-2.2657855101155,0.8605653001761574,0.049257590363953385,-0.06879134354660066,0.06879134354660066,-0.06879134354660066,0.06879134354660066,-0.06879134354660066,0.06879134354660066,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,6.0,0.012314397590988346,0.007178625536217731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05742900428974185,-0.03672840994235216,0.07183182157001333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,neutral,0.1669493479556473,0.03810757451305152,0.11247289194640558,0.5961538461538461,0.1270096538073091,recovery_fragile,recovery_fragile,neutral,mixed,0.2075398985700783,-0.0315992823515559,1.0,1.0,0.625,0.9375,-0.02495849256903838,-0.01198435332767253,0.2727272727272727,-0.010220932803841842,-0.011103473120308238,0.0013772587692468807,17.030000686645508,16.790000915527344,0.9038461538461539,0.21991408596772777,0.18181824198311314,-0.04433215610032615,1.0142942083401683,-0.07495921630659808,QQQ,1,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.049257590363953385,0.5605083798584601,0.8204097450526937,0.1192122714870068,0.20787768707738824,0.8204097450526937,0.1192122714870068,0.3201105730077994,0.43208043308051,0.3824999012056962,1.0,0.0,0.0,0.0,0.0,0.0
2014-04-18,148.085693359375,-0.026233940794280652,-0.021456591190840202,-0.01272026485495803,-0.009286423838186342,-0.007236220732607657,-0.00993195474531483,0.07659403395955477,0.16605163746194096,1.0,0.026233940794280652,-2.0766299971833306,1.0,0.021456591190840202,-1.422895079231578,1.0,0.01272026485495803,-1.032292904387791,0.6832319694543413,0.026233940794280652,-0.03159928235155596,0.03159928235155596,-0.03159928235155596,0.03159928235155596,-0.03159928235155596,0.03159928235155596,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.023185377378880156,0.023185377378880156,10.0,6.0,0.0031800662137395075,0.0011608029797732927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009286423838186342,-0.007236220732607657,0.07659403395955477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,neutral,0.2131042517774651,0.001533853381417788,0.11212183484002604,0.9038461538461539,0.03554649185346159,recovery_fragile,recovery_fragile,neutral,mixed,0.2075398985700783,-0.0315992823515559,1.0,1.0,0.625,0.9375,-0.02495849256903838,-0.01198435332767253,0.2727272727272727,-0.010220932803841842,-0.011103473120308238,0.0013772587692468807,17.030000686645508,16.790000915527344,0.9038461538461539,0.21991408596772777,0.18181824198311314,-0.04433215610032615,1.0142942083401683,-0.07495921630659808,SPY,1,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.026233940794280652,0.3734881053418952,0.6849880110626445,0.05476011998423049,0.16922574675369578,0.6849880110626445,0.05476011998423049,0.26320419072531503,0.39661376693614675,0.30299129260019025,1.0,0.0,0.0,0.0,0.0,0.0
2014-04-25,78.57783508300781,0.024847850301533025,-0.0019685708911787447,-0.031461058342802994,-0.03529713260148071,0.0001813063711564311,-0.012793181672879905,0.05941935857494829,0.2860741771699524,0.0,0.0,1.2581084159193694,1.0,0.0019685708911787447,-0.48319216382315355,1.0,0.031461058342802994,-1.6319632575412741,0.29246045938734133,0.031461058342802994,-0.045652810251554876,0.045652810251554876,-0.045652810251554876,0.045652810251554876,-0.045652810251554876,0.045652810251554876,0.024847850301533025,0.024847850301533025,1.0,3.0,0.024847850301533025,0.024847850301533025,1.0,4.0,0.024847850301533025,0.024847850301533025,1.0,5.0,0.007865264585700749,0.004412141575185088,0.024847850301533025,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.02151968227815678,0.0011343741949749278,-0.03529713260148071,0.0001813063711564311,0.05941935857494829,1.0,0.0,0.0019685708911787447,0.0,0.0,0.29246045938734133,0.08541868291670249,pullback_in_uptrend,0.1764843127527348,0.030924723286864103,0.1238205569531402,0.6730769230769231,0.35036550730449445,stressed_panic,stressed_panic,stressed,reversal_friendly,0.988339360245008,-0.0055636713425574,1.0,1.0,0.0105263157894736,0.1368421052631579,0.024004487288779765,-0.0005668091657751779,0.45454545454545453,-0.006705148650815618,-0.004149852033472623,-0.00023108181960940222,13.359999656677246,14.84000015258789,0.3269230769230769,-0.21550210698735806,-0.04297996990187469,-0.10933335622151696,0.9002695093872656,-0.27430745424176317,QQQ,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.031461058342802994,0.49381647859594385,0.5196843493426566,0.3011945693608694,0.28564582939283867,0.5196843493426566,0.3011945693608694,0.48695309838052836,0.7914196926815563,0.36884158269878825,0.0,0.0,0.0,1.0,0.0,0.0
2014-04-25,152.06700134277344,0.02688516286132092,-5.4081703708130924e-05,0.0010204200526653384,0.018068148780150395,0.046523579605090015,0.019454395155816817,0.07935654043169649,0.2229698893212988,0.0,0.0,1.6283140732617774,1.0,5.4081703708130924e-05,-0.35367430294805435,0.0,0.0,-0.5181759728503217,0.09705252521218,5.4081703708130924e-05,-0.005563671342557419,0.005563671342557419,-0.005563671342557419,0.005563671342557419,-0.005563671342557419,0.005563671342557419,0.02688516286132092,0.02688516286132092,1.0,2.0,0.02688516286132092,0.02688516286132092,1.0,3.0,0.05069388288703358,0.05069388288703358,11.0,5.0,0.0,0.0,0.02688516286132092,0.0,0.0010204200526653384,1.0,1.0,1.0,1.0,1.0,1.0,0.004540115395880059,0.00014958021015152022,0.018068148780150395,0.046523579605090015,0.07935654043169649,1.0,0.0,5.4081703708130924e-05,0.0,0.0,0.09705252521218,0.024601141951220817,pullback_in_uptrend,0.2228060394120455,0.00024144827157437931,0.12449391124975549,1.0,0.23981687730412715,stressed_panic,stressed_panic,stressed,reversal_friendly,0.988339360245008,-0.0055636713425574,1.0,1.0,0.0105263157894736,0.1368421052631579,0.024004487288779765,-0.0005668091657751779,0.45454545454545453,-0.006705148650815618,-0.004149852033472623,-0.00023108181960940222,13.359999656677246,14.84000015258789,0.3269230769230769,-0.21550210698735806,-0.04297996990187469,-0.10933335622151696,0.9002695093872656,-0.27430745424176317,SPY,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.4081703708130924e-05,0.25487351786910517,0.36224464207336626,0.240911252042651,0.24818121124391995,0.36224464207336626,0.240911252042651,0.44939334448079027,0.7527438383757693,0.2837790351199791,0.0,0.0,0.0,1.0,0.0,0.0
2014-05-02,78.56876373291016,-0.0001154441336805867,0.024729537629300635,-0.00987884334011413,-0.043755605008493514,0.005514521191674726,6.584130671871691e-05,0.04971361156448251,0.25856980584445854,1.0,0.0001154441336805867,-0.29852902236653556,0.0,0.0,0.6696937180790983,1.0,0.00987884334011413,-0.9162982443142197,0.15620308733243607,0.00987884334011413,-0.0457629840361059,0.0457629840361059,-0.0457629840361059,0.0457629840361059,-0.0457629840361059,0.0457629840361059,0.024729537629300635,0.024729537629300635,2.0,3.0,0.024729537629300635,0.024729537629300635,2.0,5.0,0.024729537629300635,0.024729537629300635,2.0,5.0,0.0024697108350285324,0.005469450626061689,0.0,0.024729537629300635,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.021541535988423996,0.0011316974357499653,-0.043755605008493514,0.005514521191674726,0.04971361156448251,1.0,0.0,0.0,0.0,0.0,0.15620308733243607,0.03905077183310902,failed_bounce_setup,0.1006244775247551,-0.09400281134961551,0.12102924267014,0.5961538461538461,0.18993106308034413,recovery_fragile,recovery_fragile,neutral,reversal_friendly,0.4501448899553814,-0.0060970182465509,1.0,1.0,0.5882352941176471,0.8823529411764706,-0.005707858371832711,-0.0030070521397686763,0.45454545454545453,-0.006699445498312029,-0.005845854201614875,-0.0024890753275133015,14.0600004196167,15.18000030517578,0.5576923076923077,0.05239526803352845,-0.17439812961122236,-0.024288648959164716,0.9262187178496166,-0.23628459879682662,QQQ,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.00987884334011413,0.28675442997061446,0.3997901511588716,0.2595147987740435,0.2346558438857708,0.3997901511588716,0.2595147987740435,0.42602894829106,0.7281508592194496,0.2979869312728953,0.0,0.0,0.0,1.0,0.0,0.0
2014-05-02,151.98544311523438,-0.0005363308727001082,0.026334412645760752,0.004312774728529423,0.004413238889785731,0.050130363319883964,0.04596229670033902,0.06921325132879863,0.2009942654300445,1.0,0.0005363308727001082,-0.2982812947929654,0.0,0.0,0.9269596088774453,0.0,0.0,-0.3899089181993816,0.07944519518081693,0.0005363308727001082,-0.006097018246550956,0.006097018246550956,-0.006097018246550956,0.006097018246550956,-0.006097018246550956,0.006097018246550956,0.026334412645760752,0.026334412645760752,2.0,2.0,0.026334412645760752,0.026334412645760752,2.0,4.0,0.04136361355291451,0.04136361355291451,11.0,5.0,0.0,0.0,0.0,0.026334412645760752,0.004312774728529423,1.0,0.0,1.0,0.0,1.0,0.0,0.0049566865777751126,0.00016056139441340554,0.004413238889785731,0.050130363319883964,0.06921325132879863,1.0,0.0,0.0,0.0,0.0,0.07944519518081693,0.019861298795204232,neutral,0.1810068333373486,-0.0577980153536623,0.10942861380489034,0.8461538461538461,0.11112253571302211,recovery_fragile,recovery_fragile,neutral,reversal_friendly,0.4501448899553814,-0.0060970182465509,1.0,1.0,0.5882352941176471,0.8823529411764706,-0.005707858371832711,-0.0030070521397686763,0.45454545454545453,-0.006699445498312029,-0.005845854201614875,-0.0024890753275133015,14.0600004196167,15.18000030517578,0.5576923076923077,0.05239526803352845,-0.17439812961122236,-0.024288648959164716,0.9262187178496166,-0.23628459879682662,SPY,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0005363308727001082,0.21372360503571944,0.3431534988493383,0.15912233563218567,0.22463611509268427,0.3431534988493383,0.15912233563218567,0.44025397267005784,0.7154740724832259,0.24230398319140276,0.0,0.0,0.0,1.0,0.0,0.0
2014-05-09,79.75379943847656,0.015082784165916907,0.014965598813284853,0.0129675670799132,-0.031370433081193805,0.008637811309336385,0.020680479690504017,0.06670442253923548,0.23238092071857896,0.0,0.0,0.727801014459645,0.0,0.0,0.2904085487702988,0.0,0.0,-0.1558739907087572,0.017319332300973024,0.0,-0.031370433081193805,0.031370433081193805,-0.031370433081193805,0.031370433081193805,-0.031370433081193805,0.031370433081193805,0.04018531207380316,0.04018531207380316,3.0,2.0,0.04018531207380316,0.04018531207380316,3.0,5.0,0.04018531207380316,0.04018531207380316,3.0,5.0,0.0,0.003921304135149226,0.015082784165916907,0.014965598813284853,0.0129675670799132,1.0,0.0,1.0,1.0,0.0,0.0,0.027917125627785488,0.0012606306432581314,-0.031370433081193805,0.008637811309336385,0.06670442253923548,1.0,0.0,0.0,0.0,0.0,0.017319332300973024,0.004329833075243256,failed_bounce_setup,0.0965107517091913,-0.0937102521836975,0.12390158750478604,0.6923076923076923,0.228870600345495,neutral_mixed,neutral_mixed,neutral,reversal_friendly,0.3917458378623971,0.0,1.0,1.0,0.141025641025641,0.9423076923076924,0.01163939343745249,0.004191843545065057,0.7272727272727273,-0.015465012899993802,-0.009026055763024732,-0.00576221966210988,12.90999984741211,14.68000030517578,0.23076923076923078,-0.08179235689069353,-0.03368262131954691,-0.07521491317089124,0.8794277642392409,-0.2755331050223423,QQQ,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.22548992598574633,0.3150321476469231,0.3676934516538009,0.24461272506731166,0.3150321476469231,0.3676934516538009,0.3786295749846837,0.7352939555914478,0.30911277478934523,0.0,0.0,0.0,1.0,0.0,0.0
2014-05-09,153.42955017089844,0.009501614273474512,0.008960187391699126,0.008905621105791184,0.0033466645113264804,0.05125824892732589,0.06010829696901321,0.0777795070568521,0.1888890820088751,0.0,0.0,0.44074131332579647,0.0,0.0,0.09615231333149035,0.0,0.0,-0.1968429915411823,0.021871443504575813,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.036086246350313766,0.036086246350313766,3.0,2.0,0.036086246350313766,0.036086246350313766,3.0,4.0,0.036086246350313766,0.036086246350313766,3.0,5.0,0.0,0.0,0.009501614273474512,0.008960187391699126,0.008905621105791184,1.0,0.0,1.0,0.0,1.0,0.0,-0.0,-0.0,0.0033466645113264804,0.05125824892732589,0.0777795070568521,1.0,0.0,0.0,0.0,0.0,0.021871443504575813,0.005467860876143953,neutral,0.2081534962237984,-0.031336648452443105,0.10877043852997377,0.8269230769230769,0.11243253114089935,neutral_mixed,neutral_mixed,neutral,reversal_friendly,0.3917458378623971,0.0,1.0,1.0,0.141025641025641,0.9423076923076924,0.01163939343745249,0.004191843545065057,0.7272727272727273,-0.015465012899993802,-0.009026055763024732,-0.00576221966210988,12.90999984741211,14.68000030517578,0.23076923076923078,-0.08179235689069353,-0.03368262131954691,-0.07521491317089124,0.8794277642392409,-0.2755331050223423,SPY,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.18552039847168733,0.30731582137020974,0.14598306658040586,0.2201533369897418,0.30731582137020974,0.14598306658040586,0.4211706732778504,0.7113122390830123,0.22448407498011913,0.0,0.0,0.0,1.0,0.0,0.0
2014-05-16,79.12480163574219,-0.007886744044333538,0.007077086063390858,0.031981636758801946,-0.018851291967785233,-0.027284041085554045,0.0006829430581027918,0.06175330924955946,0.20709579696019453,1.0,0.007886744044333538,-0.770883581082852,0.0,0.0,-0.0385213168890861,0.0,0.0,0.47687473813170356,0.13374912224317945,0.007886744044333538,-0.03900976654925603,0.03900976654925603,-0.03900976654925603,0.03900976654925603,-0.03900976654925603,0.03900976654925603,0.007077086063390858,0.007077086063390858,2.0,2.0,0.031981636758801946,0.031981636758801946,4.0,5.0,0.031981636758801946,0.031981636758801946,4.0,6.0,0.0,0.002356411495973154,0.0,0.007077086063390858,0.031981636758801946,1.0,0.0,1.0,0.0,0.0,0.0,0.03293760094297052,0.0012475961838239692,-0.018851291967785233,-0.027284041085554045,0.06175330924955946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,neutral,0.0761226855736074,-0.09082666238203992,0.12309492677933952,0.6346153846153846,0.09444084391459806,neutral_mixed,neutral_mixed,neutral,reversal_friendly,0.1531347398570102,-0.0005318662787927,1.0,1.0,0.141025641025641,0.9423076923076924,-0.0035801317144029472,0.026344627015792373,0.8181818181818182,0.0011998347194823733,-0.0043853861001973415,-0.005555939573363755,12.920000076293944,14.380000114440918,0.23076923076923078,0.0007746110766870817,-0.08108110307964234,-0.24133883996696026,0.8984700955126704,-0.2749719249407995,QQQ,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.007886744044333538,0.21916796894788745,0.3716665533585616,0.314636827755125,0.23106573720217213,0.3716665533585616,0.314636827755125,0.07317253577067068,0.7052116345542874,0.3057897061052863,0.0,0.0,0.0,1.0,0.0,0.0
2014-05-16,153.3479461669922,-0.0005318662787927586,0.008964694406455642,0.03553518701395908,0.022362905168513025,0.025918768367991785,0.05069912011441868,0.07064470322928496,0.17342290746738342,1.0,0.0005318662787927586,-0.2697490379747667,0.0,0.0,0.12153009011684984,0.0,0.0,0.803641977042279,0.0329269279904894,0.0005318662787927586,-0.0005318662787927586,0.0005318662787927586,-0.0005318662787927586,0.0005318662787927586,-0.0005318662787927586,0.0005318662787927586,0.008964694406455642,0.008964694406455642,2.0,2.0,0.03553518701395908,0.03553518701395908,4.0,4.0,0.03553518701395908,0.03553518701395908,4.0,6.0,0.0,0.0,0.0,0.008964694406455642,0.03553518701395908,1.0,0.0,1.0,0.0,1.0,0.0,0.00045957733965805675,1.8899967683319176e-05,0.022362905168513025,0.025918768367991785,0.07064470322928496,1.0,0.0,0.0,0.0,0.0,0.0329269279904894,0.00823173199762235,neutral,0.2122622948196505,-0.0008419569578145825,0.10884909807538294,0.8269230769230769,-0.029189111731114603,neutral_mixed,neutral_mixed,neutral,reversal_friendly,0.1531347398570102,-0.0005318662787927,1.0,1.0,0.141025641025641,0.9423076923076924,-0.0035801317144029472,0.026344627015792373,0.8181818181818182,0.0011998347194823733,-0.0043853861001973415,-0.005555939573363755,12.920000076293944,14.380000114440918,0.23076923076923078,0.0007746110766870817,-0.08108110307964234,-0.24133883996696026,0.8984700955126704,-0.2749719249407995,SPY,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0005318662787927586,0.14994349534138857,0.30394933783059186,0.12017914834145185,0.20031395873722085,0.30394933783059186,0.12017914834145185,0.40135774142736597,0.6881932096088573,0.2081474816364215,0.0,0.0,0.0,1.0,0.0,0.0
