family,feature,target,window,ic,rank_ic,n,strong_bounce_base_rate,strong_bounce_precision_top_quintile,failed_bounce_rate_top_quintile,crash_continuation_rate_top_quintile,avg_forward_return_top_quintile,median_forward_return_top_quintile,worst_forward_return_top_quintile
drawdown_reversal,distance_from_4w_low,fwd_4w_return,full,-0.0013490955890382377,-0.028030089779974322,2204,0.5276769509981851,0.5850340136054422,0.061224489795918366,0.013605442176870748,0.009846828795639471,0.016003632505268817,-0.3098674458971735
drawdown_reversal,distance_from_4w_low,fwd_4w_return,train,-0.020885684336852003,-0.047985150177514535,2004,0.5274451097804391,0.5660847880299252,0.06234413965087282,0.014962593516209476,0.007237295253681963,0.014048547142674561,-0.3098674458971735
drawdown_reversal,distance_from_4w_low,fwd_4w_return,holdout,0.23564542387275772,0.17375306560649362,200,0.53,0.75,0.05,0.0,0.03564840314373374,0.0275129575019607,-0.042452089019075157
drawdown_reversal,distance_from_4w_low,fwd_8w_return,full,0.03705769607516592,0.010046157049696526,2196,0.5286885245901639,0.5840909090909091,0.06136363636363636,0.013636363636363636,0.024600830005739826,0.03381063340642709,-0.35971631649708335
drawdown_reversal,distance_from_4w_low,fwd_8w_return,train,0.024792008607931498,0.0007747113621509603,2004,0.5274451097804391,0.5660847880299252,0.06234413965087282,0.014962593516209476,0.021627050651376538,0.03060692761932149,-0.35971631649708335
drawdown_reversal,distance_from_4w_low,fwd_8w_return,holdout,0.18164799767531495,0.10865129642509058,192,0.5416666666666666,0.7435897435897436,0.05128205128205128,0.0,0.05701223706960029,0.04600668675162334,-0.012754731377872974
drawdown_reversal,distance_from_4w_low,fwd_12w_return,full,0.033198911116971375,-0.01400899541405655,2188,0.5306215722120659,0.5821917808219178,0.06164383561643835,0.0136986301369863,0.037026662894448906,0.0399609639530899,-0.42133612525385644
drawdown_reversal,distance_from_4w_low,fwd_12w_return,train,0.022803620445102736,-0.019664555520977553,2004,0.5274451097804391,0.5660847880299252,0.06234413965087282,0.014962593516209476,0.03436492022616727,0.037909804500043,-0.42133612525385644
drawdown_reversal,distance_from_4w_low,fwd_12w_return,holdout,0.15893264986389208,0.053015344826331176,184,0.5652173913043478,0.7567567567567568,0.05405405405405406,0.0,0.07283460764965151,0.06667896550142616,-0.07152644301154576
drawdown_reversal,recovery_from_4w_low,fwd_4w_return,full,-0.0013490955890382377,-0.028030089779974322,2204,0.5276769509981851,0.5850340136054422,0.061224489795918366,0.013605442176870748,0.009846828795639471,0.016003632505268817,-0.3098674458971735
drawdown_reversal,recovery_from_4w_low,fwd_4w_return,train,-0.020885684336852003,-0.047985150177514535,2004,0.5274451097804391,0.5660847880299252,0.06234413965087282,0.014962593516209476,0.007237295253681963,0.014048547142674561,-0.3098674458971735
drawdown_reversal,recovery_from_4w_low,fwd_4w_return,holdout,0.23564542387275772,0.17375306560649362,200,0.53,0.75,0.05,0.0,0.03564840314373374,0.0275129575019607,-0.042452089019075157
drawdown_reversal,recovery_from_4w_low,fwd_8w_return,full,0.03705769607516592,0.010046157049696526,2196,0.5286885245901639,0.5840909090909091,0.06136363636363636,0.013636363636363636,0.024600830005739826,0.03381063340642709,-0.35971631649708335
drawdown_reversal,recovery_from_4w_low,fwd_8w_return,train,0.024792008607931498,0.0007747113621509603,2004,0.5274451097804391,0.5660847880299252,0.06234413965087282,0.014962593516209476,0.021627050651376538,0.03060692761932149,-0.35971631649708335
drawdown_reversal,recovery_from_4w_low,fwd_8w_return,holdout,0.18164799767531495,0.10865129642509058,192,0.5416666666666666,0.7435897435897436,0.05128205128205128,0.0,0.05701223706960029,0.04600668675162334,-0.012754731377872974
drawdown_reversal,recovery_from_4w_low,fwd_12w_return,full,0.033198911116971375,-0.01400899541405655,2188,0.5306215722120659,0.5821917808219178,0.06164383561643835,0.0136986301369863,0.037026662894448906,0.0399609639530899,-0.42133612525385644
drawdown_reversal,recovery_from_4w_low,fwd_12w_return,train,0.022803620445102736,-0.019664555520977553,2004,0.5274451097804391,0.5660847880299252,0.06234413965087282,0.014962593516209476,0.03436492022616727,0.037909804500043,-0.42133612525385644
drawdown_reversal,recovery_from_4w_low,fwd_12w_return,holdout,0.15893264986389208,0.053015344826331176,184,0.5652173913043478,0.7567567567567568,0.05405405405405406,0.0,0.07283460764965151,0.06667896550142616,-0.07152644301154576
drawdown_reversal,weeks_since_4w_low,fwd_4w_return,full,-0.04109952534602997,-0.0599106609402505,2206,0.527651858567543,0.5,0.07666666666666666,0.0044444444444444444,0.008504550994560038,0.014811584840439207,-0.1630255754686587
drawdown_reversal,weeks_since_4w_low,fwd_4w_return,train,-0.04480094779478903,-0.06791905904299482,2006,0.5274177467597209,0.49148418491484186,0.08150851581508516,0.004866180048661801,0.008107132180862526,0.014052101372873715,-0.1630255754686587
drawdown_reversal,weeks_since_4w_low,fwd_4w_return,holdout,0.0016476349347215793,0.028399093909956773,200,0.53,0.5897435897435898,0.02564102564102564,0.0,0.01269273387737231,0.02262644954044446,-0.10868723343642062
drawdown_reversal,weeks_since_4w_low,fwd_8w_return,full,-0.047440410860607525,-0.05345808472100485,2198,0.5286624203821656,0.5,0.07666666666666666,0.0044444444444444444,0.018326847353712126,0.02590517625948474,-0.35971631649708335
drawdown_reversal,weeks_since_4w_low,fwd_8w_return,train,-0.03918980706831584,-0.0515654881706412,2006,0.5274177467597209,0.49148418491484186,0.08150851581508516,0.004866180048661801,0.018152037250756224,0.023648777985670666,-0.35971631649708335
drawdown_reversal,weeks_since_4w_low,fwd_8w_return,holdout,-0.15069240207018406,-0.06544262195204627,192,0.5416666666666666,0.5897435897435898,0.02564102564102564,0.0,0.020169076900247423,0.03762636475858927,-0.19050645594072713
drawdown_reversal,weeks_since_4w_low,fwd_12w_return,full,-0.0597275112338259,-0.0689022096802316,2190,0.5305936073059361,0.5011135857461024,0.07683741648106904,0.004454342984409799,0.027406737785582815,0.03383111377174375,-0.42133612525385644
drawdown_reversal,weeks_since_4w_low,fwd_12w_return,train,-0.052628843997676936,-0.06270781592273952,2006,0.5274177467597209,0.49148418491484186,0.08150851581508516,0.004866180048661801,0.026864708720775052,0.03307973153702748,-0.42133612525385644
drawdown_reversal,weeks_since_4w_low,fwd_12w_return,holdout,-0.15569883375315588,-0.14286144160545836,184,0.5652173913043478,0.6052631578947368,0.02631578947368421,0.0,0.03326921003916153,0.035675541395056354,-0.09189327138968706
other,down_weeks_4w,fwd_4w_return,full,0.030921893469713666,0.06051564613080176,2204,0.5276769509981851,0.6112359550561798,0.07640449438202247,0.14157303370786517,0.016041076701553813,0.021112375600477407,-0.2940575587635743
other,down_weeks_4w,fwd_4w_return,train,0.04051462274282893,0.07484258705168668,2004,0.5274451097804391,0.6113861386138614,0.07673267326732673,0.13613861386138615,0.016779351084319348,0.022985930078089023,-0.2940575587635743
other,down_weeks_4w,fwd_4w_return,holdout,-0.09105669110097354,-0.09853917586758182,200,0.53,0.6097560975609756,0.07317073170731707,0.1951219512195122,0.008766373027473904,0.00879092907029344,-0.12001655744843265
other,down_weeks_4w,fwd_8w_return,full,0.05377629828942336,0.07761520826802133,2196,0.5286885245901639,0.5599060297572436,0.06421299921691465,0.0822239624119029,0.024121132423600606,0.032283128147687634,-0.35971631649708335
other,down_weeks_4w,fwd_8w_return,train,0.0507978273907192,0.07813403957933018,2004,0.5274451097804391,0.6113861386138614,0.07673267326732673,0.13613861386138615,0.028916426060644446,0.03807427386240836,-0.3507790544904512
other,down_weeks_4w,fwd_8w_return,holdout,0.09227522022287232,0.0687600530293413,192,0.5416666666666666,0.5504587155963303,0.08256880733944955,0.08256880733944955,0.027100187343952913,0.033198084804938466,-0.19050645594072713
other,down_weeks_4w,fwd_12w_return,full,0.07419737763524498,0.10753161501328562,2188,0.5306215722120659,0.5634357762017337,0.06461780929866036,0.08195429472025216,0.037273990085474704,0.045843681540381764,-0.42133612525385644
other,down_weeks_4w,fwd_12w_return,train,0.06541934669735476,0.09850874339445966,2004,0.5274451097804391,0.6113861386138614,0.07673267326732673,0.13613861386138615,0.03987623060920195,0.04886307582305516,-0.3331914540397767
other,down_weeks_4w,fwd_12w_return,holdout,0.19789749241196672,0.21789970703544034,184,0.5652173913043478,0.594059405940594,0.0891089108910891,0.07920792079207921,0.04846641423637515,0.06127036267306396,-0.1654008512910906
drawdown_reversal,distance_from_8w_low,fwd_4w_return,full,0.03246248318519564,0.0010557219377300138,2196,0.5295992714025501,0.5818181818181818,0.075,0.004545454545454545,0.011219940585941054,0.01809882764303694,-0.25869631316119923
drawdown_reversal,distance_from_8w_low,fwd_4w_return,train,0.016060340996982524,-0.020696673399911235,1996,0.529559118236473,0.565,0.08,0.005,0.009758255437983369,0.01623230390797903,-0.25869631316119923
drawdown_reversal,distance_from_8w_low,fwd_4w_return,holdout,0.21970610192575116,0.23464169681863623,200,0.53,0.75,0.025,0.0,0.025836792065517932,0.034400330043235505,-0.09555378532359327
drawdown_reversal,distance_from_8w_low,fwd_8w_return,full,0.038975596817599586,0.004098731256705005,2188,0.5306215722120659,0.5799086757990868,0.07534246575342465,0.0045662100456621,0.022266569889365175,0.029963152533276416,-0.3193984616167963
drawdown_reversal,distance_from_8w_low,fwd_8w_return,train,0.02842529239862077,-0.004941385070892992,1996,0.529559118236473,0.565,0.08,0.005,0.019999901149175905,0.028226268207274696,-0.3193984616167963
drawdown_reversal,distance_from_8w_low,fwd_8w_return,holdout,0.1538533789239641,0.11544632219937771,192,0.5416666666666666,0.7435897435897436,0.02564102564102564,0.0,0.04733569254345894,0.04638832644610158,-0.09322589053262409
drawdown_reversal,distance_from_8w_low,fwd_12w_return,full,0.06794286098296762,0.00043560272847623647,2180,0.5325688073394496,0.5802752293577982,0.07568807339449542,0.0045871559633027525,0.038401397841477954,0.04486805966647256,-0.38935524506383634
drawdown_reversal,distance_from_8w_low,fwd_12w_return,train,0.062342931933563196,-0.005969014831163325,1996,0.529559118236473,0.565,0.08,0.005,0.035966365180079944,0.038887824131298876,-0.38935524506383634
drawdown_reversal,distance_from_8w_low,fwd_12w_return,holdout,0.12400269455192547,0.10921177438445061,184,0.5652173913043478,0.7567567567567568,0.02702702702702703,0.0,0.06460138667259217,0.07404302045445088,-0.0737025990424175
drawdown_reversal,recovery_from_8w_low,fwd_4w_return,full,0.03246248318519564,0.0010557219377300138,2196,0.5295992714025501,0.5818181818181818,0.075,0.004545454545454545,0.011219940585941054,0.01809882764303694,-0.25869631316119923
drawdown_reversal,recovery_from_8w_low,fwd_4w_return,train,0.016060340996982524,-0.020696673399911235,1996,0.529559118236473,0.565,0.08,0.005,0.009758255437983369,0.01623230390797903,-0.25869631316119923
drawdown_reversal,recovery_from_8w_low,fwd_4w_return,holdout,0.21970610192575116,0.23464169681863623,200,0.53,0.75,0.025,0.0,0.025836792065517932,0.034400330043235505,-0.09555378532359327
drawdown_reversal,recovery_from_8w_low,fwd_8w_return,full,0.038975596817599586,0.004098731256705005,2188,0.5306215722120659,0.5799086757990868,0.07534246575342465,0.0045662100456621,0.022266569889365175,0.029963152533276416,-0.3193984616167963
drawdown_reversal,recovery_from_8w_low,fwd_8w_return,train,0.02842529239862077,-0.004941385070892992,1996,0.529559118236473,0.565,0.08,0.005,0.019999901149175905,0.028226268207274696,-0.3193984616167963
drawdown_reversal,recovery_from_8w_low,fwd_8w_return,holdout,0.1538533789239641,0.11544632219937771,192,0.5416666666666666,0.7435897435897436,0.02564102564102564,0.0,0.04733569254345894,0.04638832644610158,-0.09322589053262409
drawdown_reversal,recovery_from_8w_low,fwd_12w_return,full,0.06794286098296762,0.00043560272847623647,2180,0.5325688073394496,0.5802752293577982,0.07568807339449542,0.0045871559633027525,0.038401397841477954,0.04486805966647256,-0.38935524506383634
drawdown_reversal,recovery_from_8w_low,fwd_12w_return,train,0.062342931933563196,-0.005969014831163325,1996,0.529559118236473,0.565,0.08,0.005,0.035966365180079944,0.038887824131298876,-0.38935524506383634
drawdown_reversal,recovery_from_8w_low,fwd_12w_return,holdout,0.12400269455192547,0.10921177438445061,184,0.5652173913043478,0.7567567567567568,0.02702702702702703,0.0,0.06460138667259217,0.07404302045445088,-0.0737025990424175
drawdown_reversal,weeks_since_8w_low,fwd_4w_return,full,-0.034036612730828704,-0.03888702827444892,2206,0.527651858567543,0.504297994269341,0.07879656160458452,0.024355300859598854,0.009545365594661412,0.016171777906433316,-0.25869631316119923
drawdown_reversal,weeks_since_8w_low,fwd_4w_return,train,-0.03343118690890717,-0.043987009276491414,2006,0.5274177467597209,0.5015723270440252,0.0770440251572327,0.02358490566037736,0.009286905335822698,0.015823907873974363,-0.25869631316119923
drawdown_reversal,weeks_since_8w_low,fwd_4w_return,holdout,-0.04596093643113796,0.011174175995875434,200,0.53,0.532258064516129,0.0967741935483871,0.03225806451612903,0.012196667604684363,0.022547706185851224,-0.13926609396953216
drawdown_reversal,weeks_since_8w_low,fwd_8w_return,full,-0.06427499185813475,-0.07283361543217771,2198,0.5286624203821656,0.504297994269341,0.07879656160458452,0.024355300859598854,0.017438955102914672,0.02495859291834235,-0.2999804372011302
drawdown_reversal,weeks_since_8w_low,fwd_8w_return,train,-0.051482791683346074,-0.058507587616047005,2006,0.5274177467597209,0.5015723270440252,0.0770440251572327,0.02358490566037736,0.017106088767166683,0.025489466852450904,-0.2999804372011302
drawdown_reversal,weeks_since_8w_low,fwd_8w_return,holdout,-0.23925100128970006,-0.24321076158084215,192,0.5416666666666666,0.532258064516129,0.0967741935483871,0.03225806451612903,0.020853519450264996,0.01785020657575953,-0.08065314763013454
drawdown_reversal,weeks_since_8w_low,fwd_12w_return,full,-0.06165986947628026,-0.0809185761208456,2190,0.5305936073059361,0.5064748201438849,0.07913669064748201,0.02446043165467626,0.026908279436663653,0.035210200964906235,-0.32935274017108396
drawdown_reversal,weeks_since_8w_low,fwd_12w_return,train,-0.05065461690076332,-0.0736763131109964,2006,0.5274177467597209,0.5015723270440252,0.0770440251572327,0.02358490566037736,0.02657238798378744,0.03489850139311779,-0.32935274017108396
drawdown_reversal,weeks_since_8w_low,fwd_12w_return,holdout,-0.22526923236800306,-0.16476902040660724,184,0.5652173913043478,0.559322033898305,0.1016949152542373,0.03389830508474576,0.030529075437159797,0.037919132884336015,-0.1654008512910906
other,down_weeks_8w,fwd_4w_return,full,0.051653305467045905,0.07386875376519572,2196,0.5295992714025501,0.6299559471365639,0.0881057268722467,0.11013215859030837,0.018131725440787116,0.023276881757253176,-0.28164588020902637
other,down_weeks_8w,fwd_4w_return,train,0.049697484903043244,0.07619342177390287,1996,0.529559118236473,0.625,0.09615384615384616,0.10576923076923077,0.018212086834919948,0.023099294372154522,-0.28164588020902637
other,down_weeks_8w,fwd_4w_return,holdout,0.07395640660837056,0.050752839106924984,200,0.53,0.6063829787234043,0.0425531914893617,0.09574468085106383,0.01260790728152426,0.015029782564371819,-0.13926609396953216
other,down_weeks_8w,fwd_8w_return,full,0.08672605679920001,0.12394866631662188,2188,0.5306215722120659,0.6367713004484304,0.08968609865470852,0.11210762331838565,0.031106912873689767,0.040101509934517554,-0.3507790544904512
other,down_weeks_8w,fwd_8w_return,train,0.07262752615951266,0.1090610968161732,1996,0.529559118236473,0.625,0.09615384615384616,0.10576923076923077,0.027849398111274588,0.03877204857265193,-0.3507790544904512
other,down_weeks_8w,fwd_8w_return,holdout,0.2745865621820424,0.28925642592773226,192,0.5416666666666666,0.6395348837209303,0.046511627906976744,0.10465116279069768,0.039208462439418536,0.04639344429443493,-0.19050645594072713
other,down_weeks_8w,fwd_12w_return,full,0.08174983516238177,0.14041841207300076,2180,0.5325688073394496,0.6367713004484304,0.08968609865470852,0.11210762331838565,0.04067587879731234,0.050363385550448836,-0.3519302617025323
other,down_weeks_8w,fwd_12w_return,train,0.06100583291007323,0.12145536711181965,1996,0.529559118236473,0.625,0.09615384615384616,0.10576923076923077,0.03577780426949248,0.04628365749063623,-0.3519302617025323
other,down_weeks_8w,fwd_12w_return,holdout,0.3735875073616306,0.36625879392375243,184,0.5652173913043478,0.6790123456790124,0.04938271604938271,0.09876543209876543,0.061260831114562424,0.07266480926651364,-0.13154662669606276
drawdown_reversal,distance_from_12w_low,fwd_4w_return,full,0.018903763372227822,-0.016429964679620674,2188,0.5315356489945156,0.58675799086758,0.07990867579908675,0.0136986301369863,0.010604195070298972,0.018614097033610832,-0.25869631316119923
drawdown_reversal,distance_from_12w_low,fwd_4w_return,train,0.003521905140516697,-0.03986750961814568,1988,0.5316901408450704,0.5703517587939698,0.08542713567839195,0.01507537688442211,0.009286327197239045,0.017190326692811397,-0.25869631316119923
drawdown_reversal,distance_from_12w_low,fwd_4w_return,holdout,0.18685306338481814,0.22820439580742463,200,0.53,0.75,0.025,0.0,0.02371698040724524,0.03067053715777701,-0.09555378532359327
drawdown_reversal,distance_from_12w_low,fwd_8w_return,full,0.0493203573395625,-0.004527473785872048,2180,0.5325688073394496,0.5871559633027523,0.0779816513761468,0.013761467889908258,0.024689540791015634,0.03417264734701875,-0.2334980524842779
drawdown_reversal,distance_from_12w_low,fwd_8w_return,train,0.04359564304036995,-0.014169792313538756,1988,0.5316901408450704,0.5703517587939698,0.08542713567839195,0.01507537688442211,0.022391921824154556,0.030163752652719977,-0.2334980524842779
drawdown_reversal,distance_from_12w_low,fwd_8w_return,holdout,0.10308807724588702,0.12069120514779687,192,0.5416666666666666,0.7435897435897436,0.02564102564102564,0.0,0.04508343319550585,0.04638832644610158,-0.09322589053262409
drawdown_reversal,distance_from_12w_low,fwd_12w_return,full,0.0919463154088219,0.0070650371905017165,2172,0.5345303867403315,0.5862068965517241,0.07816091954022988,0.013793103448275862,0.04052660063289154,0.04717646378007312,-0.20088024479872013
drawdown_reversal,distance_from_12w_low,fwd_12w_return,train,0.08807466111618463,-0.0032511821016590926,1988,0.5316901408450704,0.5703517587939698,0.08542713567839195,0.01507537688442211,0.037587120722647964,0.04292827217021644,-0.20088024479872013
drawdown_reversal,distance_from_12w_low,fwd_12w_return,holdout,0.12383252920486569,0.14345685990506984,184,0.5652173913043478,0.7297297297297297,0.02702702702702703,0.0,0.07023371921887296,0.07759793111070867,-0.06216080276475122
drawdown_reversal,recovery_from_12w_low,fwd_4w_return,full,0.018903763372227822,-0.016429964679620674,2188,0.5315356489945156,0.58675799086758,0.07990867579908675,0.0136986301369863,0.010604195070298972,0.018614097033610832,-0.25869631316119923
drawdown_reversal,recovery_from_12w_low,fwd_4w_return,train,0.003521905140516697,-0.03986750961814568,1988,0.5316901408450704,0.5703517587939698,0.08542713567839195,0.01507537688442211,0.009286327197239045,0.017190326692811397,-0.25869631316119923
drawdown_reversal,recovery_from_12w_low,fwd_4w_return,holdout,0.18685306338481814,0.22820439580742463,200,0.53,0.75,0.025,0.0,0.02371698040724524,0.03067053715777701,-0.09555378532359327
drawdown_reversal,recovery_from_12w_low,fwd_8w_return,full,0.0493203573395625,-0.004527473785872048,2180,0.5325688073394496,0.5871559633027523,0.0779816513761468,0.013761467889908258,0.024689540791015634,0.03417264734701875,-0.2334980524842779
drawdown_reversal,recovery_from_12w_low,fwd_8w_return,train,0.04359564304036995,-0.014169792313538756,1988,0.5316901408450704,0.5703517587939698,0.08542713567839195,0.01507537688442211,0.022391921824154556,0.030163752652719977,-0.2334980524842779
drawdown_reversal,recovery_from_12w_low,fwd_8w_return,holdout,0.10308807724588702,0.12069120514779687,192,0.5416666666666666,0.7435897435897436,0.02564102564102564,0.0,0.04508343319550585,0.04638832644610158,-0.09322589053262409
drawdown_reversal,recovery_from_12w_low,fwd_12w_return,full,0.0919463154088219,0.0070650371905017165,2172,0.5345303867403315,0.5862068965517241,0.07816091954022988,0.013793103448275862,0.04052660063289154,0.04717646378007312,-0.20088024479872013
drawdown_reversal,recovery_from_12w_low,fwd_12w_return,train,0.08807466111618463,-0.0032511821016590926,1988,0.5316901408450704,0.5703517587939698,0.08542713567839195,0.01507537688442211,0.037587120722647964,0.04292827217021644,-0.20088024479872013
drawdown_reversal,recovery_from_12w_low,fwd_12w_return,holdout,0.12383252920486569,0.14345685990506984,184,0.5652173913043478,0.7297297297297297,0.02702702702702703,0.0,0.07023371921887296,0.07759793111070867,-0.06216080276475122
drawdown_reversal,weeks_since_12w_low,fwd_4w_return,full,-0.0866325969932748,-0.08385708498681729,2206,0.527651858567543,0.46511627906976744,0.07142857142857142,0.024916943521594685,0.005881346612486113,0.012923251349921339,-0.3098674458971735
drawdown_reversal,weeks_since_12w_low,fwd_4w_return,train,-0.08233651610699713,-0.07967122878584952,2006,0.5274177467597209,0.47155963302752296,0.07889908256880734,0.025688073394495414,0.005597812914903775,0.01285830840960922,-0.3098674458971735
drawdown_reversal,weeks_since_12w_low,fwd_4w_return,holdout,-0.14675497704030033,-0.137947503959613,200,0.53,0.40350877192982454,0.0,0.017543859649122806,0.00859232670340496,0.013529400563772054,-0.10868723343642062
drawdown_reversal,weeks_since_12w_low,fwd_8w_return,full,-0.08787328895080077,-0.11098918463132025,2198,0.5286624203821656,0.46589018302828616,0.07154742096505824,0.024958402662229616,0.014542059387868386,0.020933319585814347,-0.2999804372011302
drawdown_reversal,weeks_since_12w_low,fwd_8w_return,train,-0.0702648145151305,-0.09661539905663602,2006,0.5274177467597209,0.47155963302752296,0.07889908256880734,0.025688073394495414,0.014225173490123252,0.020585963430224785,-0.2999804372011302
drawdown_reversal,weeks_since_12w_low,fwd_8w_return,holdout,-0.32397057249881356,-0.2628065362398592,192,0.5416666666666666,0.4107142857142857,0.0,0.017857142857142856,0.017626038214137992,0.022850931931670537,-0.19050645594072713
drawdown_reversal,weeks_since_12w_low,fwd_12w_return,full,-0.06274808693390271,-0.09621095997611825,2190,0.5305936073059361,0.4674457429048414,0.07178631051752922,0.02337228714524207,0.026059805146041923,0.03273156541478306,-0.2871667362070581
drawdown_reversal,weeks_since_12w_low,fwd_12w_return,train,-0.03888330975554174,-0.07911711330487142,2006,0.5274177467597209,0.47155963302752296,0.07889908256880734,0.025688073394495414,0.026221869272036274,0.03205735284892408,-0.2871667362070581
drawdown_reversal,weeks_since_12w_low,fwd_12w_return,holdout,-0.394267465715589,-0.2889945420484374,184,0.5652173913043478,0.42592592592592593,0.0,0.0,0.0244241579485064,0.036511841284579294,-0.16023957652724785
other,down_weeks_12w,fwd_4w_return,full,0.0687795082970517,0.10616490052859914,2188,0.5315356489945156,0.621436716077537,0.06157354618015964,0.09236031927023945,0.014157108625084536,0.022122514036251983,-0.2940575587635743
other,down_weeks_12w,fwd_4w_return,train,0.06340674053319817,0.1010254395548949,1988,0.5316901408450704,0.5829145728643216,0.09296482412060302,0.12562814070351758,0.009687916782655659,0.01896864618341354,-0.2940575587635743
other,down_weeks_12w,fwd_4w_return,holdout,0.13909431008400078,0.16933283657402762,200,0.53,0.6794871794871795,0.038461538461538464,0.11538461538461539,0.018397462647647418,0.028978202088519756,-0.13926609396953216
other,down_weeks_12w,fwd_8w_return,full,0.07869863892125693,0.14279593455360287,2180,0.5325688073394496,0.6248561565017261,0.06214039125431531,0.09321058688147296,0.028591612945277088,0.039750304207147646,-0.35971631649708335
other,down_weeks_12w,fwd_8w_return,train,0.060496301495675336,0.12297664827622827,1988,0.5316901408450704,0.5829145728643216,0.09296482412060302,0.12562814070351758,0.01727220394460942,0.03278302951520007,-0.35971631649708335
other,down_weeks_12w,fwd_8w_return,holdout,0.3236383092431286,0.3650787651253695,192,0.5416666666666666,0.7285714285714285,0.04285714285714286,0.12857142857142856,0.049043505418272106,0.05309912160209629,-0.15641602746078165
other,down_weeks_12w,fwd_12w_return,full,0.0742108565124058,0.16148387459608662,2172,0.5345303867403315,0.6292004634994206,0.06257242178447277,0.09269988412514485,0.04159877091917579,0.0565325397517118,-0.42133612525385644
other,down_weeks_12w,fwd_12w_return,train,0.04724973904763692,0.13332716977293788,1988,0.5316901408450704,0.5829145728643216,0.09296482412060302,0.12562814070351758,0.025527991597076954,0.04518548678879286,-0.42133612525385644
other,down_weeks_12w,fwd_12w_return,holdout,0.45934868033455123,0.4945250988312462,184,0.5652173913043478,0.796875,0.046875,0.125,0.08131461452918388,0.08240443797487829,-0.13154662669606276
other,selloff_speed_4w,fwd_4w_return,full,0.04978512373437728,0.07914276350984335,2202,0.528156221616712,0.6258503401360545,0.07709750566893424,0.18140589569160998,0.01659199164503215,0.02505011773041077,-0.2940575587635743
other,selloff_speed_4w,fwd_4w_return,train,0.046645978635119656,0.0888334925851581,2002,0.527972027972028,0.6184538653366584,0.0773067331670823,0.17955112219451372,0.0161810868325436,0.02505011773041077,-0.2940575587635743
other,selloff_speed_4w,fwd_4w_return,holdout,0.10566032335643519,-0.03262563240017738,200,0.53,0.675,0.1,0.2,0.017109775961361724,0.017086334969149464,-0.13926609396953216
other,selloff_speed_4w,fwd_8w_return,full,0.09556453518458226,0.10304180645413065,2194,0.5291704649042844,0.6309794988610479,0.0774487471526196,0.18223234624145787,0.033029677854612104,0.03984678796197416,-0.3507790544904512
other,selloff_speed_4w,fwd_8w_return,train,0.07902552185428208,0.09569489873435545,2002,0.527972027972028,0.6184538653366584,0.0773067331670823,0.17955112219451372,0.02990136173486303,0.03714184971836998,-0.3507790544904512
other,selloff_speed_4w,fwd_8w_return,holdout,0.3534453265376214,0.17941370662335476,192,0.5416666666666666,0.6923076923076923,0.1282051282051282,0.23076923076923078,0.05630190206268155,0.06783950352343826,-0.08065314763013454
other,selloff_speed_4w,fwd_12w_return,full,0.08078413413734675,0.10634747691322793,2186,0.5311070448307411,0.632420091324201,0.0776255707762557,0.18036529680365296,0.04493365555053046,0.05436138914192601,-0.3331914540397767
other,selloff_speed_4w,fwd_12w_return,train,0.062050085914673384,0.096826839077542,2002,0.527972027972028,0.6184538653366584,0.0773067331670823,0.17955112219451372,0.04105458211966035,0.04919302926261704,-0.3331914540397767
other,selloff_speed_4w,fwd_12w_return,holdout,0.3859002195281095,0.2167690514946545,184,0.5652173913043478,0.7027027027027027,0.13513513513513514,0.21621621621621623,0.06462285106994578,0.07266480926651364,-0.1654008512910906
other,selloff_speed_8w,fwd_4w_return,full,0.09832817570568915,0.1149532045773347,2194,0.5300820419325433,0.642369020501139,0.07972665148063782,0.16173120728929385,0.020012566386748292,0.02425678710559631,-0.28164588020902637
other,selloff_speed_8w,fwd_4w_return,train,0.0849678162322254,0.11783941022762677,1994,0.5300902708124373,0.631578947368421,0.08521303258145363,0.16040100250626566,0.01966332877419997,0.02364786017516618,-0.28164588020902637
other,selloff_speed_8w,fwd_4w_return,holdout,0.3171371011277781,0.0716207303259249,200,0.53,0.7,0.025,0.175,0.01886484141886352,0.029623692874541252,-0.13926609396953216
other,selloff_speed_8w,fwd_8w_return,full,0.11213513869539411,0.11593527946211356,2186,0.5311070448307411,0.6415525114155252,0.0821917808219178,0.16210045662100456,0.033113274324186544,0.041689041645368574,-0.3507790544904512
other,selloff_speed_8w,fwd_8w_return,train,0.09084852653161017,0.10047362589191558,1994,0.5300902708124373,0.631578947368421,0.08521303258145363,0.16040100250626566,0.03076994809121456,0.03919158868786665,-0.3507790544904512
other,selloff_speed_8w,fwd_8w_return,holdout,0.4551935291166967,0.28818931861859076,192,0.5416666666666666,0.717948717948718,0.05128205128205128,0.20512820512820512,0.059588124697438294,0.08244399282151993,-0.19050645594072713
other,selloff_speed_8w,fwd_12w_return,full,0.07757787713061054,0.11156697773633432,2178,0.5330578512396694,0.6444954128440367,0.08256880733944955,0.1628440366972477,0.04371505279749219,0.058831681037906036,-0.3519302617025323
other,selloff_speed_8w,fwd_12w_return,train,0.049745835951837916,0.09359900078603633,1994,0.5300902708124373,0.631578947368421,0.08521303258145363,0.16040100250626566,0.0399647871437132,0.05339469988149226,-0.34202576942979723
