Date,Ticker,weekly_vol_13w_observed,weekly_vol_13w_tradable,weekly_vol_26w_observed,weekly_vol_26w_tradable,weekly_vol_52w_observed,weekly_vol_52w_tradable,daily_vol_21d_observed,daily_vol_21d_tradable,daily_vol_63d_observed,daily_vol_63d_tradable,downside_semivol_26w_observed,downside_semivol_26w_tradable,drawdown_frequency_52w_observed,drawdown_frequency_52w_tradable,drawdown_severity_52w_observed,drawdown_severity_52w_tradable,max_drawdown_52w_observed,max_drawdown_52w_tradable,beta_to_market_observed,beta_to_market_tradable,asset_class
2018-04-13,XLU,0.15938498765790454,0.16307618781149705,0.14040193677460133,0.14131401877974228,0.1210963574244583,0.12052885232642477,0.12349903610075895,0.11377093429122742,0.16079351019565205,0.16098906692320125,0.09260880770255925,0.09326516766639191,0.3269230769230769,0.3076923076923077,0.038983545082355166,0.0370958681272497,-0.13113543812962303,-0.13113543812962303,0.39782655991732224,0.41109422269017926,Equities
2018-04-13,XLP,0.20830061194693522,0.20755840038352733,0.15882508354640382,0.16012498683118526,0.12073736081163136,0.1207197256023076,0.16350574816860625,0.170808271036316,0.16624937802280168,0.16635494212249136,0.10590580411537082,0.10590580411537082,0.23076923076923078,0.21153846153846154,0.03468568375125108,0.032830511599299575,-0.12884213069387518,-0.12884213069387518,0.7206788986158258,0.7202270968466552,Equities
2018-04-13,XLK,0.2754503276666626,0.2655472537469324,0.20578401557464115,0.20078158213877265,0.16105770331642877,0.15901875263286627,0.29596758845572807,0.2861967284584309,0.2616944114113619,0.2562108985186429,0.13158264370014017,0.13158264370014017,0.09615384615384616,0.07692307692307693,0.013800479329473021,0.01306400288788235,-0.08877619562448047,-0.08877619562448047,1.1387179651448511,1.1283255104241834,Equities
2018-04-13,XLI,0.23848513062265567,0.24696559715696703,0.18860939030958657,0.1873069959595852,0.14381802357662457,0.14457304757262995,0.2354468160827163,0.24186398318950852,0.22120717999929806,0.21919147050225035,0.11450654402749515,0.11450654402749515,0.11538461538461539,0.09615384615384616,0.019067311976054695,0.01813068286609165,-0.09455591954232201,-0.09455591954232201,1.0366169617882195,1.0473455825022373,Equities
2018-04-13,XLF,0.26204407896797427,0.2688635636033421,0.2098028009580212,0.21001259260542607,0.17099099277436464,0.1735287027190038,0.28018068838498705,0.27741657899190697,0.25200378853241606,0.24584870796608943,0.13436664444918062,0.13363572108235933,0.25,0.25,0.02739097861298576,0.027258668917117514,-0.10780128583406101,-0.10780128583406101,1.085996870899375,1.1140506253660376,Equities
2018-04-13,XLE,0.2664582134713354,0.24171882693723792,0.22208389144596422,0.20536149125811964,0.18010500653220024,0.1705393978547483,0.2618518851934792,0.24438658759715548,0.24570042638269204,0.23751645251480802,0.14652143786524488,0.14652143786524488,0.8846153846153846,0.8846153846153846,0.10270567610966022,0.10302358730193907,-0.17493906349093458,-0.17493906349093458,0.8594551011877757,0.8119414267554338,Equities
2018-04-13,XLB,0.2416151569684396,0.23253324189907337,0.1843371857656094,0.18012995907953117,0.14331043629841275,0.14348257181295043,0.25301962758740076,0.24712498701460844,0.22916810827383557,0.22578033958145718,0.12579519263195896,0.12579519263195896,0.17307692307692307,0.15384615384615385,0.02126126784331678,0.02002096418734395,-0.12257714155273225,-0.12257714155273225,1.0025581017923804,1.005055650865227,Equities
2018-04-13,VUG,0.24309817726679217,0.24068780269139578,0.17811086853209723,0.17585257564027706,0.13546688603614385,0.13473208157391303,0.24483866218936046,0.24428536162541678,0.21904562990822696,0.21662275450440815,0.11834370671517801,0.11834370671517801,0.09615384615384616,0.07692307692307693,0.013525397429958806,0.012536207818265376,-0.08511639005689287,-0.08511639005689287,1.0290090700774552,1.0270845992222775,Equities
2018-04-13,VTV,0.22972892220399962,0.22903750649784274,0.17157287656057604,0.16981756688309269,0.12693845741294327,0.12672013063996948,0.22304989109263734,0.2216703622145682,0.2072921033864574,0.2040642548385065,0.11692209079888906,0.11672404294960671,0.15384615384615385,0.1346153846153846,0.0189151185559984,0.018045830478090823,-0.10784542278298792,-0.10784542278298792,0.9647524103054737,0.9669336956365443,Equities
2018-04-13,VNQ,0.1831503156763527,0.19096925193652375,0.15097740681953106,0.1538514607701658,0.12488728906434682,0.12511903193279447,0.1548857531563224,0.14989907176748482,0.17897366262998654,0.18053813735126262,0.09729232181677568,0.09835624332107376,0.46153846153846156,0.46153846153846156,0.04941965829173678,0.04857065293251154,-0.12499078078076009,-0.12499078078076009,0.5265835554311886,0.5297026622521523,REITs
2018-04-13,TLT,0.0889433426210147,0.09028116650971228,0.09520380570022943,0.0990096576202163,0.09303951498130654,0.09574403014782971,0.08810819495871307,0.09498213378051588,0.09856445481157247,0.10096326335265075,0.0597269426611958,0.0600043917481537,0.5961538461538461,0.5961538461538461,0.06448869639241807,0.06591663361192047,-0.1380685928073384,-0.1380685928073384,0.06465894107723107,0.047285516112576115,Bonds
2018-04-13,XLY,0.20664095149696,0.21742288363750342,0.16217956252264418,0.1627796588236511,0.1279881849062205,0.12849013281823005,0.24349297154085492,0.24671940116191163,0.21215168431222295,0.2133344526842826,0.10178592766024609,0.10132922122106422,0.11538461538461539,0.09615384615384616,0.018957359115564117,0.017943423120946163,-0.07821164538178216,-0.07821164538178216,0.9177810991275391,0.9332394874336036,Equities
2018-04-13,IEF,0.03551615170285982,0.036378657513165345,0.034259114882368935,0.03598294682661835,0.03670827532567358,0.03882118581508614,0.03953893831413588,0.03910404598475268,0.04339889443995863,0.04366653226830314,0.025348738765179225,0.025543732672241012,0.17307692307692307,0.17307692307692307,0.034986484971678694,0.035038746846170796,-0.05509367445658897,-0.05509367445658897,-0.015893766656729022,-0.024136829723275157,Bonds
2018-04-13,EEM,0.28105226606929756,0.2805762082533403,0.21843104721180603,0.22010331277322423,0.17408415264913452,0.17427296822533392,0.24815075926543154,0.2502477865661495,0.2497647599428787,0.24706149563992524,0.13593925198890314,0.13593925198890314,0.15384615384615385,0.1346153846153846,0.020206208987099742,0.018864522411403774,-0.10867883818478419,-0.10867883818478419,1.0829792307855362,1.0939062115326266,Equities
2018-04-13,QQQ,0.2741143558496832,0.2685308419819674,0.2044721661387715,0.2007451413712351,0.16338895338154258,0.1620518454398137,0.3001222940605023,0.29583390277830185,0.25506792241050996,0.25043794996052954,0.13049037307562608,0.13049037307562608,0.09615384615384616,0.07692307692307693,0.0154141721339325,0.014421507280600567,-0.09399333594887427,-0.09399333594887427,1.1677380795828265,1.1615629941841763,Equities
2018-04-13,EFA,0.20480543131855353,0.20299307059958288,0.1556456742729113,0.15487342314858618,0.1246080285977604,0.12362457292102766,0.1407394331683606,0.13524236964428019,0.16947220090766826,0.16782762197851556,0.10303062334439313,0.10303062334439313,0.19230769230769232,0.17307692307692307,0.01789686818609906,0.016973183345114554,-0.09714297780741665,-0.09714297780741665,0.8297157746648481,0.8231438788081693,Equities
2018-04-13,EWJ,0.21296404938183022,0.21797324806326607,0.16698611225859786,0.16966743618759902,0.13111913533136738,0.131562591609665,0.1708637435131677,0.1689980889120232,0.20180079755103858,0.20204076052541065,0.10573952002605289,0.10573952002605289,0.15384615384615385,0.1346153846153846,0.01784491673922271,0.016991744729945853,-0.09880918929728055,-0.09880918929728055,0.839179168964594,0.8497470723755798,Equities
2018-04-13,GLD,0.10095039791533365,0.10293971054772194,0.09902064934396439,0.10309784366653654,0.10724170568881998,0.10998197889791163,0.12820641432999375,0.11597523788722963,0.11227100394969161,0.10833921423945884,0.05053153055021307,0.05053153055021307,0.4423076923076923,0.46153846153846156,0.04665933607457902,0.04773316712604943,-0.10621799815517474,-0.10621799815517474,0.051872467758414115,0.02100333210733013,Commodities
2018-04-13,LQD,0.057930478814062894,0.05796666683995982,0.049835743256226445,0.050568184703394865,0.04158115406386035,0.04305889707651576,0.03810377404251026,0.0400771951347456,0.04390179094025844,0.0444168490500275,0.03076722453667409,0.030942313448642268,0.0,0.0,0.011197267285843452,0.010990859316873446,-0.04279185278269504,-0.04279185278269504,0.1378449870434578,0.13045531926461723,Bonds
2018-04-13,SHY,0.007096799680340347,0.006548921873805894,0.0056523920215675,0.005476894375247835,0.006053454181697615,0.006464802715952378,0.007236764901521892,0.006994194700681242,0.008264944962161219,0.008204070697208462,0.003769781244333578,0.0035279499965573335,0.0,0.0,0.0043146774226960356,0.0041901155020105324,-0.009939319411295666,-0.009939319411295666,-0.021607247632798574,-0.022556359147768212,Bonds
2018-04-13,IWM,0.2131074051937639,0.21206058555259927,0.16005930796234819,0.15685845008225263,0.13369423824967902,0.13297670544920948,0.22242929335366274,0.21736004000585332,0.19910011760560903,0.19772008360387716,0.0999354689747046,0.09943429575940833,0.07692307692307693,0.07692307692307693,0.01517900783692461,0.015232935228284391,-0.08038878953791906,-0.08038878953791906,0.9257857360229761,0.9234774772455934,Equities
2018-04-13,IAU,0.10464531161095181,0.10693308262122143,0.10109567500254561,0.10600221831248362,0.1088448459018317,0.11162395432325353,0.13109187115803284,0.11954627868496165,0.11685109438780429,0.11319875350339463,0.05156751361310374,0.05156751361310374,0.4807692307692308,0.5,0.046253826896035403,0.04730295256838332,-0.10522279501276688,-0.10522279501276688,0.04719258969388647,0.016853147761482976,Commodities
2018-04-13,VWO,0.25352978253682534,0.2545087195620253,0.2000354033568691,0.20120768901946712,0.15726706626377107,0.1574673031949205,0.22416950191499616,0.2236675217089325,0.22503015499758894,0.22214912086095528,0.1249345254596329,0.1249345254596329,0.19230769230769232,0.17307692307692307,0.020146950960355965,0.018726215813884926,-0.10474680900330136,-0.10474680900330136,0.9792977935370344,0.990236756534227,Equities
2018-04-13,USO,0.3380093417243405,0.3072854510271007,0.2594917995059903,0.24108727136730693,0.28214696611648943,0.27081702740176405,0.26710576125316776,0.25542441041039826,0.24377553897068469,0.22954969253634203,0.14309138638640778,0.14309138638640778,0.6538461538461539,0.6730769230769231,0.09773121611453718,0.09909566882462204,-0.24787777100886677,-0.24787777100886677,0.43787509036150707,0.3393571093768377,Commodities
2018-04-13,SLV,0.1371712213926001,0.13175271118675794,0.14590986620747942,0.15308246635710998,0.1817714344996117,0.18356956711442413,0.16464475813614274,0.15274127730952877,0.17446904554913878,0.1711178148505583,0.09366016490827514,0.09366016490827514,1.0,1.0,0.12624723146871022,0.12654196066590354,-0.2387597285867592,-0.2387597285867592,0.1591556023947351,0.1117390792527087,Commodities
2018-04-13,DBA,0.06868553072472725,0.07263916018111594,0.08434824254145071,0.08305179548686843,0.10463015768805196,0.10428239060327331,0.11398965073254569,0.10012901003655067,0.09747914016095914,0.09433793433901308,0.05525566208527455,0.05525566208527455,0.9038461538461539,0.9038461538461539,0.08778791133388814,0.08913164429733622,-0.15357618195926914,-0.15357618195926914,0.11098943360480455,0.09315097873395342,Commodities
2018-04-13,UUP,0.06390489413863822,0.06669658681049592,0.059590313970377805,0.06024972809186808,0.05946752255889552,0.05961899491101595,0.06424266514249295,0.06708439478198984,0.06774347212587331,0.06874287483905571,0.03589958332148526,0.0363542754813109,0.9230769230769231,0.9038461538461539,0.08331412400474623,0.08210869644178245,-0.11035837675645654,-0.11035837675645654,-0.06209468163258157,-0.056184590838307465,FX
2018-04-13,MBB,0.02012520116218902,0.02049744892496153,0.019547721304654302,0.02055610049546682,0.018135569738622657,0.019293749554019975,0.016979884432103045,0.017710347323130607,0.024647118513510476,0.02488724477335442,0.014434176669685075,0.014560963441932627,0.0,0.0,0.00844121437705083,0.00828091674693027,-0.0230009360547192,-0.0230009360547192,0.012765195676418708,0.008429602365083467,Bonds
2018-04-13,HYG,0.06813519264327066,0.06321003395055844,0.052681722341715406,0.04970232581702273,0.044783301546455885,0.04337875317183214,0.04879958226110552,0.04818708067662769,0.05681371677116046,0.056120699509205584,0.0315121214450703,0.03139530367696585,0.0,0.0,0.006345486690686622,0.006297659123751104,-0.03026417036898521,-0.03026417036898521,0.267625779875678,0.25907053040247874,Bonds
2018-04-13,BIL,0.0008435244648866769,0.0008622559794446845,0.0010556274596299025,0.0011020931799209615,0.001468081581259003,0.0014680971231935535,0.002050904050945932,0.0020523534993628413,0.0020083104048901606,0.001983084862192706,0.00021454763908224857,0.00021454763908224857,0.0,0.0,3.2395932718800934e-05,3.2395932718800934e-05,-0.00028455431179941204,-0.00028455431179941204,0.000738530458436206,0.0006758968971361108,Bonds
2018-04-13,VEA,0.20348727906800188,0.2010035424507958,0.15427624464105322,0.15390597071726947,0.12161105675002835,0.12062830682669677,0.14806727736800798,0.14234338732202378,0.17060940632352276,0.16856167560427993,0.10207454203017159,0.10207454203017159,0.19230769230769232,0.17307692307692307,0.017267969681224106,0.016327308502170273,-0.09544675439001593,-0.09544675439001593,0.82171063285878,0.8150464179860955,Equities
2018-04-13,PDBC,0.17587629178358904,0.1630654851859796,0.14472174692742382,0.1397300283631,0.14636996827430795,0.14241046276183583,0.13396310364585964,0.11900926666996865,0.1259535396274869,0.11868024769466141,0.08371504093647646,0.08371504093647646,0.4423076923076923,0.4423076923076923,0.04822648447252457,0.048716704802460944,-0.13902354836323172,-0.13902354836323172,0.2862803366753414,0.24072662791277707,Commodities
2018-04-20,TIP,0.031601967122596636,0.028903823754903434,0.0290958824489122,0.02902864440977928,0.03350662207679449,0.03316536900826634,0.0338792760965035,0.031034020224462465,0.032440446894024984,0.031578290246121174,0.01903517055556435,0.018957328329463837,0.0,0.0,0.012136043207770255,0.012121943462824024,-0.024196456669874244,-0.024196456669874244,0.025434812112767758,0.024733247836449597,Bonds
2018-04-20,SPY,0.23592852550463317,0.23657269454125465,0.17240231726575872,0.17257782179720663,0.12697608365332388,0.12709232998717648,0.23145813267548457,0.22779557992584956,0.2124747472736058,0.21146358436169876,0.11871078736347347,0.11871078736347347,0.1346153846153846,0.11538461538461539,0.015793639408160726,0.014751817762245626,-0.09594719293221465,-0.09594719293221465,0.9999999999999993,0.9999999999999991,Equities
2018-04-20,XLV,0.26137711292779375,0.265290884130358,0.1981598234859774,0.19974416046854562,0.15625922647474522,0.15640102808229775,0.22854685060124802,0.22839351519999,0.2153463796382418,0.21540952749126638,0.134877557243045,0.134877557243045,0.23076923076923078,0.21153846153846154,0.027733104427771865,0.026322955573157822,-0.12661219909130428,-0.12661219909130428,1.1131673626609846,1.108639734446111,Equities
2018-04-20,XLU,0.16012092271279244,0.15938498765790454,0.13980070401488498,0.14040193677460133,0.12152242187066224,0.1210963574244583,0.13446982332688645,0.12349903610075895,0.16399102210141137,0.16079351019565205,0.09260880770255925,0.09260880770255925,0.34615384615384615,0.3269230769230769,0.040712902927794316,0.038983545082355166,-0.13113543812962303,-0.13113543812962303,0.39983653040288863,0.39782655991732224,Equities
2018-04-20,XLP,0.20886875311726583,0.20830061194693522,0.16759607757418282,0.15882508354640382,0.12706539761145694,0.12073736081163136,0.1974550316437576,0.16350574816860625,0.17589778078697485,0.16624937802280168,0.11480333075818316,0.10590580411537082,0.25,0.23076923076923078,0.03728529648718078,0.03468568375125108,-0.13517986226834444,-0.12884213069387518,0.7144924629039597,0.7206788986158258,Equities
2018-04-20,XLK,0.2736669611934634,0.2754503276666626,0.205766149253972,0.20578401557464115,0.1608545529738313,0.16105770331642877,0.30379549321590177,0.29596758845572807,0.26510007790135975,0.2616944114113619,0.13137468037249778,0.13158264370014017,0.11538461538461539,0.09615384615384616,0.014855470638634436,0.013800479329473021,-0.08877619562448047,-0.08877619562448047,1.1358826205784314,1.1387179651448511,Equities
2018-04-20,XLI,0.2445373876931991,0.23848513062265567,0.19016058252123258,0.18860939030958657,0.1438242289791429,0.14381802357662457,0.24126512395892624,0.2354468160827163,0.22211716333702727,0.22120717999929806,0.11450654402749515,0.11450654402749515,0.1346153846153846,0.11538461538461539,0.02002343439786281,0.019067311976054695,-0.09455591954232201,-0.09455591954232201,1.034528136000674,1.0366169617882195,Equities
2018-04-20,XLF,0.263333443375915,0.26204407896797427,0.20918034116592393,0.2098028009580212,0.1712069987495953,0.17099099277436464,0.2864481583176226,0.28018068838498705,0.2525793491397242,0.25200378853241606,0.13436664444918062,0.13436664444918062,0.25,0.25,0.027455552906195828,0.02739097861298576,-0.10780128583406101,-0.10780128583406101,1.0870352770500353,1.085996870899375,Equities
2018-04-20,XLE,0.27286593730487674,0.2664582134713354,0.22419742250887165,0.22208389144596422,0.18017935302315627,0.18010500653220024,0.24358983468110215,0.2618518851934792,0.24596865608108417,0.24570042638269204,0.14705901391161055,0.14652143786524488,0.8653846153846154,0.8846153846153846,0.10153116410903472,0.10270567610966022,-0.17493906349093458,-0.17493906349093458,0.8738579518361241,0.8594551011877757,Equities
2018-04-20,XLB,0.24525351422590286,0.2416151569684396,0.18534155573830305,0.1843371857656094,0.14311684343388062,0.14331043629841275,0.25413437161183755,0.25301962758740076,0.23226502734786103,0.22916810827383557,0.12579519263195896,0.12579519263195896,0.19230769230769232,0.17307692307692307,0.022558611765941393,0.02126126784331678,-0.12257714155273225,-0.12257714155273225,1.0009400741816459,1.0025581017923804,Equities
2018-04-20,VUG,0.24182386512462675,0.24309817726679217,0.17812458089411262,0.17811086853209723,0.13508161433672303,0.13546688603614385,0.2526965774275033,0.24483866218936046,0.22210469196905636,0.21904562990822696,0.11834370671517801,0.11834370671517801,0.11538461538461539,0.09615384615384616,0.014649861758760404,0.013525397429958806,-0.08511639005689287,-0.08511639005689287,1.0272228187635328,1.0290090700774552,Equities
2018-04-20,VTV,0.22979336324036628,0.22972892220399962,0.17067148229792936,0.17157287656057604,0.1270118336727134,0.12693845741294327,0.22411363158675918,0.22304989109263734,0.20719975733189144,0.2072921033864574,0.11692209079888906,0.11692209079888906,0.17307692307692307,0.15384615384615385,0.01974214642773499,0.0189151185559984,-0.10784542278298792,-0.10784542278298792,0.9664559909900166,0.9647524103054737,Equities
2018-04-20,VNQ,0.1831880246620519,0.1831503156763527,0.15045339510348146,0.15097740681953106,0.12454394767383666,0.12488728906434682,0.16619452372314086,0.1548857531563224,0.18079825562062862,0.17897366262998654,0.09723288408730234,0.09729232181677568,0.4807692307692308,0.46153846153846156,0.05058882185776281,0.04941965829173678,-0.12499078078076009,-0.12499078078076009,0.5222429485577478,0.5265835554311886,REITs
2018-04-20,TLT,0.09450160946822564,0.0889433426210147,0.09709708137904115,0.09520380570022943,0.09523443342351565,0.09303951498130654,0.09839655098833251,0.08810819495871307,0.09949819931454393,0.09856445481157247,0.06186251531831765,0.0597269426611958,0.5961538461538461,0.5961538461538461,0.06343896188773097,0.06448869639241807,-0.1380685928073384,-0.1380685928073384,0.061376551554843284,0.06465894107723107,Bonds
2018-04-20,XLY,0.2099204830658638,0.20664095149696,0.16312385927877388,0.16217956252264418,0.12771652541377357,0.1279881849062205,0.2538558963502762,0.24349297154085492,0.21426597276145604,0.21215168431222295,0.10178592766024609,0.10178592766024609,0.1346153846153846,0.11538461538461539,0.019965974483486325,0.018957359115564117,-0.07821164538178216,-0.07821164538178216,0.9155741554060407,0.9177810991275391,Equities
2018-04-20,IEF,0.03762832156263713,0.03551615170285982,0.03523714144080344,0.034259114882368935,0.0378954004250212,0.03670827532567358,0.04365806493593202,0.03953893831413588,0.043926175146991674,0.04339889443995863,0.0264443396139938,0.025348738765179225,0.19230769230769232,0.17307692307692307,0.03510983835210834,0.034986484971678694,-0.05509367445658897,-0.05509367445658897,-0.01748221286672023,-0.015893766656729022,Bonds
2018-04-20,EEM,0.2773318639264029,0.28105226606929756,0.21824795322842597,0.21843104721180603,0.17442730689647193,0.17408415264913452,0.2469465982720312,0.24815075926543154,0.24876785450123443,0.2497647599428787,0.13603706334835883,0.13593925198890314,0.17307692307692307,0.15384615384615385,0.021734829692394823,0.020206208987099742,-0.10867883818478419,-0.10867883818478419,1.0834397618531493,1.0829792307855362,Equities
2018-04-20,QQQ,0.2732991403000367,0.2741143558496832,0.204481763099609,0.2044721661387715,0.1629339443364943,0.16338895338154258,0.31025404561967496,0.3001222940605023,0.26034213071963797,0.25506792241050996,0.13049037307562608,0.13049037307562608,0.11538461538461539,0.09615384615384616,0.016591018932986732,0.0154141721339325,-0.09399333594887427,-0.09399333594887427,1.165534661321865,1.1677380795828265,Equities
2018-04-20,EFA,0.20388927914162383,0.20480543131855353,0.15552888811973245,0.1556456742729113,0.12457525593825963,0.1246080285977604,0.14067902227986584,0.1407394331683606,0.16830156489670983,0.16947220090766826,0.10339915370643454,0.10303062334439313,0.21153846153846154,0.19230769230769232,0.018871419868361876,0.01789686818609906,-0.09714297780741665,-0.09714297780741665,0.8302219409132507,0.8297157746648481,Equities
2018-04-20,EWJ,0.21334133633141134,0.21296404938183022,0.16715168888482598,0.16698611225859786,0.13050973708789076,0.13111913533136738,0.1609281539277489,0.1708637435131677,0.2007777435612665,0.20180079755103858,0.10573952002605289,0.10573952002605289,0.17307692307692307,0.15384615384615385,0.018876431544967327,0.01784491673922271,-0.09880918929728055,-0.09880918929728055,0.8364207580626276,0.839179168964594,Equities
2018-04-20,GLD,0.10147749984706546,0.10095039791533365,0.09571335572049074,0.09902064934396439,0.10744324870320067,0.10724170568881998,0.11245501817040755,0.12820641432999375,0.10914837898770682,0.11227100394969161,0.047024610310681766,0.05053153055021307,0.4230769230769231,0.4423076923076923,0.04566590612122753,0.04665933607457902,-0.10621799815517474,-0.10621799815517474,0.052018524707719754,0.051872467758414115,Commodities
2018-04-20,LQD,0.06047797332589486,0.057930478814062894,0.05241309151130758,0.049835743256226445,0.04356641953158672,0.04158115406386035,0.04321490696118844,0.03810377404251026,0.04484802946830551,0.04390179094025844,0.033554764798542726,0.03076722453667409,0.0,0.0,0.011631862635698403,0.011197267285843452,-0.04279185278269504,-0.04279185278269504,0.13631316351693828,0.1378449870434578,Bonds
2018-04-20,SHY,0.0075003214569140005,0.007096799680340347,0.005702689178385449,0.0056523920215675,0.006138974392044685,0.006053454181697615,0.007160085699573655,0.007236764901521892,0.008377280126219737,0.008264944962161219,0.0038286614441508096,0.003769781244333578,0.0,0.0,0.004475729612380754,0.0043146774226960356,-0.009942349328700195,-0.009939319411295666,-0.022097252165731406,-0.021607247632798574,Bonds
2018-04-20,IWM,0.21430901050839682,0.2131074051937639,0.16050813896511998,0.16005930796234819,0.13185261700647352,0.13369423824967902,0.22583275959942958,0.22242929335366274,0.1970286288043342,0.19910011760560903,0.0999354689747046,0.0999354689747046,0.07692307692307693,0.07692307692307693,0.015415709939076063,0.01517900783692461,-0.08038878953791906,-0.08038878953791906,0.9199779652315481,0.9257857360229761,Equities
2018-04-20,IAU,0.10486147055204013,0.10464531161095181,0.09739752297139193,0.10109567500254561,0.1090807630348674,0.1088448459018317,0.11621508008553538,0.13109187115803284,0.1141206316964741,0.11685109438780429,0.04749459582837611,0.05156751361310374,0.46153846153846156,0.4807692307692308,0.045294373264429116,0.046253826896035403,-0.10522279501276688,-0.10522279501276688,0.04727164773577913,0.04719258969388647,Commodities
2018-04-20,VWO,0.24889836666146853,0.25352978253682534,0.2000782161307244,0.2000354033568691,0.15767570769954423,0.15726706626377107,0.22369214354468578,0.22416950191499616,0.2226876116564397,0.22503015499758894,0.12492525164590104,0.1249345254596329,0.21153846153846154,0.19230769230769232,0.021694960365111135,0.020146950960355965,-0.10474680900330136,-0.10474680900330136,0.9810089300213426,0.9792977935370344,Equities
2018-04-20,USO,0.33649869572761804,0.3380093417243405,0.25942949597527676,0.2594917995059903,0.2710501935361201,0.28214696611648943,0.27342776236315913,0.26710576125316776,0.2532176724694483,0.24377553897068469,0.14309138638640778,0.14309138638640778,0.6346153846153846,0.6538461538461539,0.09506651868477958,0.09773121611453718,-0.24787777100886677,-0.24787777100886677,0.46946730707941714,0.43787509036150707,Commodities
2018-04-20,SLV,0.14823950048191686,0.1371712213926001,0.14928482924559186,0.14590986620747942,0.18212000885590596,0.1817714344996117,0.16063889435591694,0.16464475813614274,0.17729009395229606,0.17446904554913878,0.09293192621965006,0.09366016490827514,1.0,1.0,0.12493719428176225,0.12624723146871022,-0.2387597285867592,-0.2387597285867592,0.1746022317931801,0.1591556023947351,Commodities
2018-04-20,DBA,0.06908460138135492,0.06868553072472725,0.08374853895582031,0.08434824254145071,0.1026380289788291,0.10463015768805196,0.1041350397556241,0.11398965073254569,0.10010022476674614,0.09747914016095914,0.05511915693713108,0.05525566208527455,0.9038461538461539,0.9038461538461539,0.0861552125007891,0.08778791133388814,-0.13383072709517285,-0.15357618195926914,0.11838679529873082,0.11098943360480455,Commodities
2018-04-20,UUP,0.06573072038845204,0.06390489413863822,0.059768275794445457,0.059590313970377805,0.06001444236547513,0.05946752255889552,0.055415795785377,0.06424266514249295,0.06513670589860499,0.06774347212587331,0.03589958332148526,0.03589958332148526,0.9423076923076923,0.9230769230769231,0.08412439521105006,0.08331412400474623,-0.11035837675645654,-0.11035837675645654,-0.05892103244195977,-0.06209468163258157,FX
2018-04-20,MBB,0.0194405506899135,0.02012520116218902,0.019561471712992624,0.019547721304654302,0.018667747951981856,0.018135569738622657,0.01978724816226703,0.016979884432103045,0.024880095166813776,0.024647118513510476,0.014449377526842855,0.014434176669685075,0.0,0.0,0.00869196374042183,0.00844121437705083,-0.0230009360547192,-0.0230009360547192,0.011949708275785937,0.012765195676418708,Bonds
2018-04-20,HYG,0.06872461144698801,0.06813519264327066,0.052747973925855306,0.052681722341715406,0.04495257649443831,0.044783301546455885,0.0486693436032385,0.04879958226110552,0.057294779487549616,0.05681371677116046,0.0313947783272756,0.0315121214450703,0.0,0.0,0.006565239361918728,0.006345486690686622,-0.03026417036898521,-0.03026417036898521,0.2659016878903491,0.267625779875678,Bonds
2018-04-20,BIL,0.0008147398424614135,0.0008435244648866769,0.0010681312262666525,0.0010556274596299025,0.0014747666096897386,0.001468081581259003,0.0019722390713632857,0.002050904050945932,0.0019089667963155441,0.0020083104048901606,0.00021454763908224857,0.00021454763908224857,0.0,0.0,3.2395932718800934e-05,3.2395932718800934e-05,-0.00028455431179941204,-0.00028455431179941204,0.0007501492323815126,0.000738530458436206,Bonds
2018-04-20,VEA,0.2029921394718762,0.20348727906800188,0.15405240716544866,0.15427624464105322,0.1215512226961485,0.12161105675002835,0.14918469643932017,0.14806727736800798,0.17003889213492734,0.17060940632352276,0.1025229426309403,0.10207454203017159,0.21153846153846154,0.19230769230769232,0.018285177780931167,0.017267969681224106,-0.09544675439001593,-0.09544675439001593,0.8217864030019643,0.82171063285878,Equities
2018-04-20,PDBC,0.1755078072220575,0.17587629178358904,0.14498997410898476,0.14472174692742382,0.14051979485260216,0.14636996827430795,0.1298606455954107,0.13396310364585964,0.1306443834994893,0.1259535396274869,0.08371504093647646,0.08371504093647646,0.4230769230769231,0.4423076923076923,0.04696932269247499,0.04822648447252457,-0.13902354836323172,-0.13902354836323172,0.30365576177028264,0.2862803366753414,Commodities
2018-04-27,TIP,0.03154152292914009,0.031601967122596636,0.029141950752914803,0.0290958824489122,0.03343408188369868,0.03350662207679449,0.03409596434658602,0.0338792760965035,0.03367717603834519,0.032440446894024984,0.01903517055556435,0.01903517055556435,0.0,0.0,0.012174480526285817,0.012136043207770255,-0.024196456669874244,-0.024196456669874244,0.023501220756508186,0.025434812112767758,Bonds
2018-04-27,SPY,0.229804382725861,0.23592852550463317,0.1724297991108203,0.17240231726575872,0.12642965358265396,0.12697608365332388,0.17355298289554327,0.23145813267548457,0.21295913990107385,0.2124747472736058,0.118685898746278,0.11871078736347347,0.15384615384615385,0.1346153846153846,0.017065430737820873,0.015793639408160726,-0.09594719293221465,-0.09594719293221465,0.9999999999999994,0.9999999999999993,Equities
2018-04-27,XLV,0.25202581184375633,0.26137711292779375,0.19730881327016686,0.1981598234859774,0.15540062357306356,0.15625922647474522,0.17807937758411235,0.22854685060124802,0.21170226646916532,0.2153463796382418,0.13475189921668582,0.134877557243045,0.25,0.23076923076923078,0.02929988884772524,0.027733104427771865,-0.12661219909130428,-0.12661219909130428,1.1028709849210037,1.1131673626609846,Equities
