Date,risk_state,signal_environment,overlay_multiplier,target_vol_multiplier,defensive_weight,defensive_asset,secondary_defensive_asset
2017-06-16,calm,trend_friendly,1.0,1.25,0.0,BIL,IEF
2017-06-23,calm,trend_friendly,1.0,1.25,0.0,BIL,IEF
2017-06-30,calm,trend_friendly,1.0,1.25,0.0,BIL,IEF
2017-07-07,calm,trend_friendly,1.0,1.25,0.0,BIL,IEF
2017-07-14,calm,trend_friendly,1.0,1.25,0.0,BIL,IEF
2017-07-21,calm,trend_friendly,1.0,1.25,0.0,BIL,IEF
2017-07-28,calm,trend_friendly,1.0,1.25,0.0,BIL,IEF
2017-08-04,calm,trend_friendly,1.0,1.25,0.0,BIL,IEF
2017-08-11,calm,trend_friendly,1.0,1.25,0.0,BIL,IEF
2017-08-18,neutral,mixed,0.65,1.25,0.35,BIL,IEF
2017-08-25,neutral,mixed,0.65,1.25,0.35,BIL,IEF
2017-09-01,calm,trend_friendly,1.0,1.25,0.0,BIL,IEF
2017-09-08,calm,trend_friendly,1.0,1.25,0.0,BIL,IEF
2017-09-15,calm,trend_friendly,1.0,1.25,0.0,BIL,IEF
2017-09-22,calm,trend_friendly,1.0,1.25,0.0,BIL,IEF
2017-09-29,calm,trend_friendly,1.0,1.25,0.0,BIL,IEF
2017-10-06,calm,trend_friendly,1.0,1.25,0.0,BIL,IEF
2017-10-13,calm,trend_friendly,1.0,1.25,0.0,BIL,IEF
2017-10-20,calm,trend_friendly,1.0,1.25,0.0,BIL,IEF
2017-10-27,neutral,mixed,0.65,1.25,0.35,BIL,IEF
2017-11-03,neutral,mixed,0.65,1.25,0.35,BIL,IEF
2017-11-10,calm,trend_friendly,1.0,1.25,0.0,BIL,IEF
2017-11-17,neutral,mixed,0.65,1.25,0.35,BIL,IEF
2017-11-24,neutral,mixed,0.65,1.25,0.35,BIL,IEF
2017-12-01,neutral,mixed,0.65,1.25,0.35,BIL,IEF
2017-12-08,neutral,mixed,0.65,1.25,0.35,BIL,IEF
2017-12-15,neutral,mixed,0.65,1.25,0.35,BIL,IEF
2017-12-22,neutral,mixed,0.65,1.25,0.35,BIL,IEF
2017-12-29,neutral,mixed,0.65,1.25,0.35,BIL,IEF
2018-01-05,neutral,mixed,0.65,1.25,0.35,BIL,IEF
2018-01-12,neutral,mixed,0.65,1.25,0.35,BIL,IEF
2018-01-19,neutral,mixed,0.65,1.25,0.35,BIL,IEF
2018-01-26,neutral,mixed,0.65,1.25,0.35,BIL,IEF
2018-02-02,neutral,mixed,0.65,1.25,0.35,BIL,IEF
2018-02-09,stressed,reversal_friendly,0.3,1.0481003667198503,0.7,BIL,IEF
2018-02-16,stressed,reversal_friendly,0.3,0.7482297724275433,0.7,BIL,IEF
2018-02-23,stressed,reversal_friendly,0.3,0.6612422279073819,0.7,BIL,IEF
2018-03-02,stressed,reversal_friendly,0.3,0.6621806708523703,0.7,BIL,IEF
2018-03-09,stressed,reversal_friendly,0.3,0.6445332957003623,0.7,BIL,IEF
2018-03-16,stressed,reversal_friendly,0.3,0.6044812138820024,0.7,BIL,IEF
2018-03-23,stressed,reversal_friendly,0.3,0.5964904934192113,0.7,BIL,IEF
2018-03-30,stressed,reversal_friendly,0.3,0.5085103050514758,0.7,BIL,IEF
2018-04-06,stressed,reversal_friendly,0.3,0.5001395523231009,0.7,BIL,IEF
2018-04-13,stressed,reversal_friendly,0.3,0.5110704621677991,0.7,BIL,IEF
2018-04-20,stressed,reversal_friendly,0.3,0.5072436623875619,0.7,BIL,IEF
2018-04-27,stressed,reversal_friendly,0.3,0.5086286185332152,0.7,BIL,IEF
2018-05-04,stressed,reversal_friendly,0.3,0.5221832524541135,0.7,BIL,IEF
2018-05-11,stressed,reversal_friendly,0.3,0.5513894168445754,0.7,BIL,IEF
2018-05-18,stressed,reversal_friendly,0.3,0.6119714161810907,0.7,BIL,IEF
2018-05-25,stressed,reversal_friendly,0.3,0.682531392868601,0.7,BIL,IEF
2018-06-01,stressed,reversal_friendly,0.3,0.6837469790734937,0.7,BIL,IEF
2018-06-08,neutral,mixed,0.65,0.7057298225399232,0.35,BIL,IEF
2018-06-15,neutral,mixed,0.65,0.7653698335887932,0.35,BIL,IEF
2018-06-22,neutral,mixed,0.65,0.7782914208159456,0.35,BIL,IEF
2018-06-29,neutral,mixed,0.65,1.25,0.35,BIL,IEF
2018-07-06,neutral,mixed,0.65,1.25,0.35,BIL,IEF
2018-07-13,neutral,mixed,0.65,1.25,0.35,BIL,IEF
2018-07-20,neutral,mixed,0.65,1.25,0.35,BIL,IEF
2018-07-27,neutral,mixed,0.65,1.25,0.35,BIL,IEF
2018-08-03,neutral,mixed,0.65,1.25,0.35,BIL,IEF
2018-08-10,neutral,mixed,0.65,1.25,0.35,BIL,IEF
2018-08-17,neutral,mixed,0.65,1.25,0.35,BIL,IEF
2018-08-24,neutral,mixed,0.65,1.25,0.35,BIL,IEF
2018-08-31,neutral,mixed,0.65,1.25,0.35,BIL,IEF
2018-09-07,neutral,mixed,0.65,1.25,0.35,BIL,IEF
2018-09-14,neutral,mixed,0.65,1.25,0.35,BIL,IEF
2018-09-21,neutral,mixed,0.65,1.25,0.35,BIL,IEF
2018-09-28,neutral,mixed,0.65,1.25,0.35,BIL,IEF
2018-10-05,neutral,mixed,0.65,1.25,0.35,BIL,IEF
2018-10-12,neutral,mixed,0.65,1.25,0.35,BIL,IEF
2018-10-19,stressed,reversal_friendly,0.3,1.1725219863193586,0.7,BIL,IEF
2018-10-26,stressed,reversal_friendly,0.3,1.1720614703248176,0.7,BIL,IEF
2018-11-02,stressed,reversal_friendly,0.3,0.9431815329065486,0.7,BIL,IEF
2018-11-09,stressed,reversal_friendly,0.3,0.8689169792528817,0.7,BIL,IEF
2018-11-16,stressed,reversal_friendly,0.3,0.8193684434151082,0.7,BIL,IEF
2018-11-23,stressed,reversal_friendly,0.3,0.8119413373997888,0.7,BIL,IEF
2018-11-30,stressed,reversal_friendly,0.3,0.7428229687057216,0.7,BIL,IEF
2018-12-07,stressed,reversal_friendly,0.3,0.6252388953247334,0.7,BIL,IEF
2018-12-14,stressed,reversal_friendly,0.3,0.5760438496114695,0.7,BIL,IEF
2018-12-21,stressed,reversal_friendly,0.3,0.5851425843654721,0.7,BIL,IEF
2018-12-28,stressed,reversal_friendly,0.3,0.5074008719223012,0.7,BIL,IEF
2019-01-04,stressed,reversal_friendly,0.3,0.4772769280477961,0.7,BIL,IEF
2019-01-11,stressed,reversal_friendly,0.3,0.4642240678092329,0.7,BIL,IEF
2019-01-18,stressed,reversal_friendly,0.3,0.46656432205651516,0.7,BIL,IEF
2019-01-25,stressed,reversal_friendly,0.3,0.452183152463743,0.7,BIL,IEF
2019-02-01,stressed,reversal_friendly,0.3,0.4751987811055148,0.7,BIL,IEF
2019-02-08,neutral,reversal_friendly,0.48074840513141526,0.48074840513141526,0.5192515948685847,BIL,IEF
2019-02-15,neutral,reversal_friendly,0.48889395784665807,0.48889395784665807,0.511106042153342,BIL,IEF
2019-02-22,neutral,reversal_friendly,0.4819847894684462,0.4819847894684462,0.5180152105315539,BIL,IEF
2019-03-01,neutral,reversal_friendly,0.5146746686297806,0.5146746686297806,0.4853253313702194,BIL,IEF
2019-03-08,neutral,reversal_friendly,0.557998223851642,0.557998223851642,0.442001776148358,BIL,IEF
2019-03-15,neutral,reversal_friendly,0.6054309090565511,0.6054309090565511,0.39456909094344894,BIL,IEF
2019-03-22,neutral,reversal_friendly,0.5964290692616416,0.5964290692616416,0.40357093073835837,BIL,IEF
2019-03-29,neutral,reversal_friendly,0.65,1.0158290112311175,0.35,BIL,IEF
2019-04-05,neutral,reversal_friendly,0.65,1.071214330596539,0.35,BIL,IEF
2019-04-12,neutral,reversal_friendly,0.65,1.0614643023635197,0.35,BIL,IEF
2019-04-19,neutral,reversal_friendly,0.65,1.107182952298436,0.35,BIL,IEF
2019-04-26,neutral,reversal_friendly,0.65,1.188521071930439,0.35,BIL,IEF
2019-05-03,neutral,reversal_friendly,0.65,1.2103173342867284,0.35,BIL,IEF
2019-05-10,neutral,reversal_friendly,0.65,1.2223007274633777,0.35,BIL,IEF
2019-05-17,neutral,reversal_friendly,0.65,1.0712707426083328,0.35,BIL,IEF
2019-05-24,neutral,mixed,0.65,1.135861305801681,0.35,BIL,IEF
2019-05-31,neutral,reversal_friendly,0.65,1.1050703688131862,0.35,BIL,IEF
2019-06-07,neutral,reversal_friendly,0.65,0.9856426226191213,0.35,BIL,IEF
2019-06-14,neutral,reversal_friendly,0.65,0.8337228005298168,0.35,BIL,IEF
2019-06-21,neutral,reversal_friendly,0.65,0.9005850980833339,0.35,BIL,IEF
2019-06-28,neutral,reversal_friendly,0.65,0.878737439350317,0.35,BIL,IEF
2019-07-05,neutral,reversal_friendly,0.65,0.8792029936236142,0.35,BIL,IEF
2019-07-12,neutral,reversal_friendly,0.65,0.8894618899078093,0.35,BIL,IEF
2019-07-19,neutral,reversal_friendly,0.65,0.8882169052229298,0.35,BIL,IEF
2019-07-26,neutral,mixed,0.65,0.8681642300931176,0.35,BIL,IEF
2019-08-02,neutral,reversal_friendly,0.65,0.8580285308539105,0.35,BIL,IEF
2019-08-09,neutral,mixed,0.65,0.772042755825731,0.35,BIL,IEF
2019-08-16,neutral,mixed,0.65,0.8031818501522123,0.35,BIL,IEF
2019-08-23,neutral,mixed,0.65,0.8005861327367014,0.35,BIL,IEF
2019-08-30,neutral,mixed,0.65,0.7940981971448948,0.35,BIL,IEF
2019-09-06,neutral,reversal_friendly,0.65,0.820401503527127,0.35,BIL,IEF
2019-09-13,neutral,mixed,0.65,0.9743727973485723,0.35,BIL,IEF
2019-09-20,calm,trend_friendly,0.9686875847203924,0.9686875847203924,0.0313124152796076,BIL,IEF
2019-09-27,neutral,reversal_friendly,0.65,1.0120403372514275,0.35,BIL,IEF
2019-10-04,neutral,mixed,0.65,0.9970086155008907,0.35,BIL,IEF
2019-10-11,neutral,mixed,0.65,1.0490015256882992,0.35,BIL,IEF
2019-10-18,calm,trend_friendly,1.0,1.0510614339656934,0.0,BIL,IEF
2019-10-25,calm,trend_friendly,1.0,1.0693000192916329,0.0,BIL,IEF
2019-11-01,calm,trend_friendly,1.0,1.0906406169145448,0.0,BIL,IEF
2019-11-08,calm,trend_friendly,1.0,1.25,0.0,BIL,IEF
2019-11-15,calm,trend_friendly,1.0,1.25,0.0,BIL,IEF
2019-11-22,calm,trend_friendly,1.0,1.25,0.0,BIL,IEF
2019-11-29,calm,trend_friendly,1.0,1.25,0.0,BIL,IEF
2019-12-06,calm,trend_friendly,1.0,1.25,0.0,BIL,IEF
2019-12-13,calm,trend_friendly,1.0,1.25,0.0,BIL,IEF
2019-12-20,calm,trend_friendly,1.0,1.25,0.0,BIL,IEF
2019-12-27,calm,trend_friendly,1.0,1.25,0.0,BIL,IEF
2020-01-03,calm,trend_friendly,1.0,1.25,0.0,BIL,IEF
2020-01-10,calm,trend_friendly,1.0,1.25,0.0,BIL,IEF
2020-01-17,calm,trend_friendly,1.0,1.25,0.0,BIL,IEF
2020-01-24,calm,trend_friendly,1.0,1.25,0.0,BIL,IEF
2020-01-31,calm,trend_friendly,1.0,1.25,0.0,BIL,IEF
2020-02-07,calm,trend_friendly,1.0,1.25,0.0,BIL,IEF
2020-02-14,calm,trend_friendly,1.0,1.2379420417135063,0.0,BIL,IEF
2020-02-21,calm,trend_friendly,1.0,1.2129990581447496,0.0,BIL,IEF
2020-02-28,neutral,mixed,0.65,1.148487486808332,0.35,BIL,IEF
2020-03-06,stressed,reversal_friendly,0.3,0.4684263046051478,0.7,BIL,IEF
2020-03-13,stressed,reversal_friendly,0.3,0.4679796249067989,0.7,BIL,IEF
2020-03-20,stressed,reversal_friendly,0.3,0.38374713864243165,0.7,BIL,IEF
2020-03-27,stressed,reversal_friendly,0.29629110823852006,0.29629110823852006,0.70370889176148,BIL,IEF
2020-04-03,stressed,reversal_friendly,0.25,0.25,0.75,BIL,IEF
2020-04-10,stressed,reversal_friendly,0.25001530409682615,0.25001530409682615,0.7499846959031738,BIL,IEF
2020-04-17,stressed,reversal_friendly,0.25,0.25,0.75,BIL,IEF
2020-04-24,stressed,reversal_friendly,0.25,0.25,0.75,BIL,IEF
2020-05-01,stressed,reversal_friendly,0.25,0.25,0.75,BIL,IEF
2020-05-08,stressed,reversal_friendly,0.25,0.25,0.75,BIL,IEF
2020-05-15,stressed,reversal_friendly,0.25,0.25,0.75,BIL,IEF
2020-05-22,stressed,reversal_friendly,0.25,0.25,0.75,BIL,IEF
2020-05-29,stressed,reversal_friendly,0.25,0.25,0.75,BIL,IEF
2020-06-05,stressed,reversal_friendly,0.25,0.25,0.75,BIL,IEF
2020-06-12,stressed,reversal_friendly,0.25,0.25,0.75,BIL,IEF
2020-06-19,stressed,reversal_friendly,0.25,0.25,0.75,BIL,IEF
2020-06-26,stressed,reversal_friendly,0.3,0.3422659477108785,0.7,BIL,IEF
2020-07-03,stressed,reversal_friendly,0.3,0.38145227425759276,0.7,BIL,IEF
2020-07-10,neutral,reversal_friendly,0.3884339347891321,0.3884339347891321,0.6115660652108679,BIL,IEF
2020-07-17,neutral,reversal_friendly,0.5544894223946569,0.5544894223946569,0.44551057760534307,BIL,IEF
2020-07-24,neutral,reversal_friendly,0.5648594407594234,0.5648594407594234,0.4351405592405766,BIL,IEF
2020-07-31,neutral,reversal_friendly,0.5749414690607042,0.5749414690607042,0.4250585309392958,BIL,IEF
2020-08-07,neutral,reversal_friendly,0.5777499201244203,0.5777499201244203,0.4222500798755797,BIL,IEF
2020-08-14,neutral,mixed,0.5878496187501087,0.5878496187501087,0.41215038124989134,BIL,IEF
2020-08-21,neutral,mixed,0.6238063869953624,0.6238063869953624,0.3761936130046376,BIL,IEF
2020-08-28,neutral,mixed,0.6376397344670565,0.6376397344670565,0.36236026553294354,BIL,IEF
2020-09-04,neutral,mixed,0.6335849761953649,0.6335849761953649,0.3664150238046351,BIL,IEF
2020-09-11,neutral,mixed,0.65,0.659552975264541,0.35,BIL,IEF
2020-09-18,neutral,mixed,0.65,0.7635686470738573,0.35,BIL,IEF
2020-09-25,neutral,mixed,0.65,0.7621425931064372,0.35,BIL,IEF
2020-10-02,neutral,mixed,0.65,0.8421618875381939,0.35,BIL,IEF
2020-10-09,neutral,mixed,0.65,0.9596360005366364,0.35,BIL,IEF
2020-10-16,neutral,mixed,0.65,0.8544736126547122,0.35,BIL,IEF
2020-10-23,neutral,mixed,0.65,0.8551393166541271,0.35,BIL,IEF
2020-10-30,neutral,reversal_friendly,0.65,0.8519557051300132,0.35,BIL,IEF
2020-11-06,neutral,reversal_friendly,0.6498777939746924,0.6498777939746924,0.35012220602530764,BIL,IEF
2020-11-13,neutral,reversal_friendly,0.5206492373934595,0.5206492373934595,0.4793507626065405,BIL,IEF
2020-11-20,neutral,reversal_friendly,0.5141365590409429,0.5141365590409429,0.4858634409590571,BIL,IEF
2020-11-27,neutral,reversal_friendly,0.5110706188336995,0.5110706188336995,0.48892938116630047,BIL,IEF
2020-12-04,neutral,reversal_friendly,0.5202550472117738,0.5202550472117738,0.47974495278822615,BIL,IEF
2020-12-11,neutral,reversal_friendly,0.5344195817571289,0.5344195817571289,0.4655804182428711,BIL,IEF
2020-12-18,neutral,mixed,0.5524228615262223,0.5524228615262223,0.44757713847377767,BIL,IEF
2020-12-25,neutral,mixed,0.5577154709827057,0.5577154709827057,0.4422845290172943,BIL,IEF
2021-01-01,neutral,mixed,0.5612487271829728,0.5612487271829728,0.4387512728170272,BIL,IEF
2021-01-08,neutral,mixed,0.5618434115671629,0.5618434115671629,0.4381565884328371,BIL,IEF
2021-01-15,neutral,mixed,0.584274538888507,0.584274538888507,0.415725461111493,BIL,IEF
2021-01-22,neutral,mixed,0.5713470322071781,0.5713470322071781,0.4286529677928219,BIL,IEF
2021-01-29,neutral,mixed,0.5717494596092311,0.5717494596092311,0.42825054039076893,BIL,IEF
2021-02-05,neutral,mixed,0.65,0.6539791673508852,0.35,BIL,IEF
2021-02-12,calm,trend_friendly,0.7940145972996171,0.7940145972996171,0.2059854027003829,BIL,IEF
2021-02-19,calm,trend_friendly,0.8089494876685475,0.8089494876685475,0.19105051233145254,BIL,IEF
2021-02-26,neutral,mixed,0.65,0.8115378901553613,0.35,BIL,IEF
2021-03-05,neutral,mixed,0.65,0.7652134691445588,0.35,BIL,IEF
2021-03-12,neutral,mixed,0.65,0.7757468275051596,0.35,BIL,IEF
2021-03-19,calm,trend_friendly,0.7557604922266651,0.7557604922266651,0.24423950777333492,BIL,IEF
2021-03-26,calm,trend_friendly,0.7465628496465588,0.7465628496465588,0.25343715035344117,BIL,IEF
2021-04-02,calm,trend_friendly,0.7405430270451733,0.7405430270451733,0.2594569729548267,BIL,IEF
2021-04-09,calm,trend_friendly,0.7417802833224365,0.7417802833224365,0.2582197166775635,BIL,IEF
2021-04-16,calm,trend_friendly,0.7264545267923079,0.7264545267923079,0.27354547320769207,BIL,IEF
2021-04-23,calm,trend_friendly,0.7535088088997233,0.7535088088997233,0.24649119110027673,BIL,IEF
2021-04-30,calm,trend_friendly,0.7564989724273321,0.7564989724273321,0.2435010275726679,BIL,IEF
2021-05-07,calm,trend_friendly,0.8994466567629014,0.8994466567629014,0.10055334323709864,BIL,IEF
2021-05-14,calm,trend_friendly,1.0,1.1374018070543381,0.0,BIL,IEF
2021-05-21,calm,trend_friendly,1.0,1.0732004323499076,0.0,BIL,IEF
2021-05-28,calm,trend_friendly,1.0,1.0837636373148845,0.0,BIL,IEF
2021-06-04,calm,trend_friendly,1.0,1.25,0.0,BIL,IEF
2021-06-11,calm,trend_friendly,1.0,1.25,0.0,BIL,IEF
2021-06-18,calm,trend_friendly,1.0,1.25,0.0,BIL,IEF
2021-06-25,calm,trend_friendly,1.0,1.25,0.0,BIL,IEF
2021-07-02,calm,trend_friendly,1.0,1.2098019632028225,0.0,BIL,IEF
2021-07-09,calm,trend_friendly,1.0,1.1893908531595636,0.0,BIL,IEF
2021-07-16,calm,trend_friendly,1.0,1.25,0.0,BIL,IEF
2021-07-23,calm,trend_friendly,1.0,1.25,0.0,BIL,IEF
2021-07-30,calm,trend_friendly,1.0,1.2291342735324462,0.0,BIL,IEF
2021-08-06,calm,trend_friendly,1.0,1.2157761028335456,0.0,BIL,IEF
2021-08-13,calm,trend_friendly,1.0,1.22422601739424,0.0,BIL,IEF
2021-08-20,calm,trend_friendly,1.0,1.25,0.0,BIL,IEF
2021-08-27,calm,trend_friendly,1.0,1.25,0.0,BIL,IEF
2021-09-03,calm,trend_friendly,1.0,1.25,0.0,BIL,IEF
2021-09-10,calm,trend_friendly,1.0,1.25,0.0,BIL,IEF
2021-09-17,calm,trend_friendly,1.0,1.1598082401041867,0.0,BIL,IEF
2021-09-24,calm,trend_friendly,1.0,1.25,0.0,BIL,IEF
2021-10-01,calm,trend_friendly,1.0,1.25,0.0,BIL,IEF
2021-10-08,neutral,mixed,0.65,1.25,0.35,BIL,IEF
2021-10-15,calm,trend_friendly,1.0,1.25,0.0,BIL,IEF
2021-10-22,calm,trend_friendly,1.0,1.25,0.0,BIL,IEF
2021-10-29,calm,trend_friendly,1.0,1.25,0.0,BIL,IEF
2021-11-05,calm,trend_friendly,1.0,1.25,0.0,BIL,IEF
2021-11-12,calm,trend_friendly,1.0,1.2380695579897134,0.0,BIL,IEF
2021-11-19,calm,trend_friendly,1.0,1.2274378936410621,0.0,BIL,IEF
2021-11-26,calm,trend_friendly,1.0,1.25,0.0,BIL,IEF
2021-12-03,neutral,mixed,0.65,1.141767730956961,0.35,BIL,IEF
2021-12-10,neutral,mixed,0.65,1.110065131377953,0.35,BIL,IEF
2021-12-17,neutral,mixed,0.65,0.9616433185695047,0.35,BIL,IEF
2021-12-24,neutral,mixed,0.65,0.9048795984910629,0.35,BIL,IEF
2021-12-31,neutral,mixed,0.65,0.867073253194085,0.35,BIL,IEF
2022-01-07,neutral,mixed,0.65,0.9541211497657361,0.35,BIL,IEF
2022-01-14,neutral,mixed,0.65,0.8822314641630057,0.35,BIL,IEF
2022-01-21,neutral,mixed,0.65,0.8968069617835175,0.35,BIL,IEF
2022-01-28,neutral,mixed,0.65,0.6749993728654045,0.35,BIL,IEF
2022-02-04,neutral,mixed,0.65,0.6806579434336537,0.35,BIL,IEF
2022-02-11,neutral,mixed,0.65,0.6903810281078108,0.35,BIL,IEF
2022-02-18,neutral,mixed,0.65,0.6795537851150603,0.35,BIL,IEF
2022-02-25,neutral,mixed,0.65,0.6784346540829728,0.35,BIL,IEF
2022-03-04,neutral,mixed,0.65,0.6848752620598064,0.35,BIL,IEF
2022-03-11,neutral,mixed,0.65,0.684287159734319,0.35,BIL,IEF
2022-03-18,stressed,reversal_friendly,0.3,0.7656469844724759,0.7,BIL,IEF
2022-03-25,stressed,reversal_friendly,0.3,0.579567693733061,0.7,BIL,IEF
2022-04-01,stressed,reversal_friendly,0.3,0.5863706194619519,0.7,BIL,IEF
2022-04-08,stressed,reversal_friendly,0.3,0.590447562880412,0.7,BIL,IEF
2022-04-15,stressed,reversal_friendly,0.3,0.595818221046726,0.7,BIL,IEF
2022-04-22,stressed,reversal_friendly,0.3,0.585099180423021,0.7,BIL,IEF
2022-04-29,stressed,reversal_friendly,0.3,0.6752603961789927,0.7,BIL,IEF
2022-05-06,stressed,reversal_friendly,0.3,0.6436777725468612,0.7,BIL,IEF
2022-05-13,stressed,reversal_friendly,0.3,0.6610517890773011,0.7,BIL,IEF
2022-05-20,stressed,reversal_friendly,0.3,0.6547926694228399,0.7,BIL,IEF
2022-05-27,stressed,reversal_friendly,0.3,0.6354941632485988,0.7,BIL,IEF
2022-06-03,stressed,reversal_friendly,0.3,0.5031131710432531,0.7,BIL,IEF
2022-06-10,stressed,reversal_friendly,0.3,0.5035789957413895,0.7,BIL,IEF
2022-06-17,stressed,reversal_friendly,0.3,0.4756414542725831,0.7,BIL,IEF
2022-06-24,stressed,reversal_friendly,0.3,0.5276443248773932,0.7,BIL,IEF
2022-07-01,stressed,reversal_friendly,0.3,0.4401626108957197,0.7,BIL,IEF
2022-07-08,stressed,reversal_friendly,0.3,0.4402945628764688,0.7,BIL,IEF
2022-07-15,stressed,reversal_friendly,0.3,0.42883874317035237,0.7,BIL,IEF
2022-07-22,stressed,reversal_friendly,0.3,0.4307223749764675,0.7,BIL,IEF
2022-07-29,stressed,reversal_friendly,0.3,0.4229707677549433,0.7,BIL,IEF
2022-08-05,stressed,reversal_friendly,0.3,0.4117969855829204,0.7,BIL,IEF
2022-08-12,stressed,reversal_friendly,0.3,0.4118277653051329,0.7,BIL,IEF
2022-08-19,stressed,reversal_friendly,0.3,0.410478435329814,0.7,BIL,IEF
2022-08-26,stressed,reversal_friendly,0.3,0.4214327700000907,0.7,BIL,IEF
2022-09-02,stressed,reversal_friendly,0.3,0.4468471202559094,0.7,BIL,IEF
2022-09-09,stressed,reversal_friendly,0.3,0.4359822452575261,0.7,BIL,IEF
2022-09-16,stressed,reversal_friendly,0.3,0.4540011609474816,0.7,BIL,IEF
2022-09-23,stressed,reversal_friendly,0.3,0.47013520533749165,0.7,BIL,IEF
2022-09-30,stressed,reversal_friendly,0.3,0.5079484834202178,0.7,BIL,IEF
2022-10-07,stressed,reversal_friendly,0.3,0.5022998187079334,0.7,BIL,IEF
2022-10-14,stressed,reversal_friendly,0.3,0.5054926687533622,0.7,BIL,IEF
2022-10-21,stressed,reversal_friendly,0.3,0.5041069929153743,0.7,BIL,IEF
2022-10-28,stressed,reversal_friendly,0.3,0.4747070424975913,0.7,BIL,IEF
2022-11-04,stressed,reversal_friendly,0.3,0.4796804583776279,0.7,BIL,IEF
2022-11-11,stressed,reversal_friendly,0.3,0.4685900589492855,0.7,BIL,IEF
2022-11-18,stressed,reversal_friendly,0.3,0.43219723459837744,0.7,BIL,IEF
2022-11-25,stressed,reversal_friendly,0.3,0.4328277025535913,0.7,BIL,IEF
2022-12-02,neutral,reversal_friendly,0.44744339823294665,0.44744339823294665,0.5525566017670533,BIL,IEF
2022-12-09,neutral,reversal_friendly,0.46290344778105724,0.46290344778105724,0.5370965522189428,BIL,IEF
2022-12-16,neutral,reversal_friendly,0.46398168112212534,0.46398168112212534,0.5360183188778747,BIL,IEF
2022-12-23,neutral,reversal_friendly,0.49395250777913746,0.49395250777913746,0.5060474922208625,BIL,IEF
2022-12-30,neutral,reversal_friendly,0.5412466559911852,0.5412466559911852,0.45875334400881485,BIL,IEF
2023-01-06,neutral,reversal_friendly,0.5704471182858809,0.5704471182858809,0.4295528817141191,BIL,IEF
2023-01-13,neutral,reversal_friendly,0.5709304319762387,0.5709304319762387,0.4290695680237613,BIL,IEF
2023-01-20,neutral,reversal_friendly,0.5737227289397168,0.5737227289397168,0.42627727106028324,BIL,IEF
2023-01-27,neutral,reversal_friendly,0.6173675857519706,0.6173675857519706,0.3826324142480294,BIL,IEF
2023-02-03,neutral,reversal_friendly,0.6480530332261081,0.6480530332261081,0.3519469667738919,BIL,IEF
2023-02-10,neutral,reversal_friendly,0.65,0.7119255475914265,0.35,BIL,IEF
2023-02-17,neutral,reversal_friendly,0.65,0.9241961400431624,0.35,BIL,IEF
2023-02-24,neutral,reversal_friendly,0.65,0.9309852298925004,0.35,BIL,IEF
2023-03-03,neutral,reversal_friendly,0.65,0.8709114770249962,0.35,BIL,IEF
2023-03-10,neutral,reversal_friendly,0.65,0.8458286041887809,0.35,BIL,IEF
2023-03-17,neutral,reversal_friendly,0.65,0.7732277047206659,0.35,BIL,IEF
2023-03-24,neutral,reversal_friendly,0.65,0.79238490176769,0.35,BIL,IEF
2023-03-31,neutral,reversal_friendly,0.65,0.7820676147939991,0.35,BIL,IEF
2023-04-07,neutral,reversal_friendly,0.65,0.7260541391748856,0.35,BIL,IEF
2023-04-14,neutral,reversal_friendly,0.65,0.7294827064620683,0.35,BIL,IEF
2023-04-21,neutral,reversal_friendly,0.65,0.7612431985504863,0.35,BIL,IEF
2023-04-28,neutral,reversal_friendly,0.65,0.7668269295438267,0.35,BIL,IEF
2023-05-05,calm,reversal_friendly,0.7982372442576811,0.7982372442576811,0.20176275574231894,BIL,IEF
2023-05-12,calm,trend_friendly,0.8087921436450803,0.8087921436450803,0.19120785635491966,BIL,IEF
2023-05-19,calm,trend_friendly,0.8182155127966808,0.8182155127966808,0.1817844872033192,BIL,IEF
2023-05-26,calm,reversal_friendly,0.8009304142237642,0.8009304142237642,0.1990695857762358,BIL,IEF
2023-06-02,neutral,reversal_friendly,0.65,0.8841356809071936,0.35,BIL,IEF
2023-06-09,calm,reversal_friendly,0.8868215616591182,0.8868215616591182,0.11317843834088182,BIL,IEF
2023-06-16,calm,reversal_friendly,1.0,1.25,0.0,BIL,IEF
2023-06-23,calm,reversal_friendly,1.0,1.25,0.0,BIL,IEF
2023-06-30,calm,reversal_friendly,1.0,1.2129533404130723,0.0,BIL,IEF
2023-07-07,calm,trend_friendly,1.0,1.25,0.0,BIL,IEF
2023-07-14,calm,trend_friendly,1.0,1.25,0.0,BIL,IEF
2023-07-21,calm,trend_friendly,1.0,1.1942210855677484,0.0,BIL,IEF
2023-07-28,calm,trend_friendly,1.0,1.2102834254813828,0.0,BIL,IEF
2023-08-04,calm,trend_friendly,1.0,1.2086119136579956,0.0,BIL,IEF
2023-08-11,calm,reversal_friendly,1.0,1.0699719513562627,0.0,BIL,IEF
2023-08-18,calm,trend_friendly,1.0,1.069718265946219,0.0,BIL,IEF
2023-08-25,calm,trend_friendly,0.986236596908184,0.986236596908184,0.013763403091816007,BIL,IEF
2023-09-01,calm,trend_friendly,0.9838126365629233,0.9838126365629233,0.01618736343707672,BIL,IEF
2023-09-08,calm,trend_friendly,0.9511734062510359,0.9511734062510359,0.04882659374896414,BIL,IEF
