variant,decision_date,assets,rank_ic,engine
random_features,2021-11-05,14,-0.32528026469698135,matched_baseline
random_features,2021-12-03,14,-0.025762987637638873,matched_baseline
random_features,2022-01-07,14,-0.1863591689239075,matched_baseline
random_features,2022-02-04,14,-0.2906098729644142,matched_baseline
random_features,2022-03-04,14,-0.5843326573994012,matched_baseline
random_features,2022-04-01,14,0.10653762789627245,matched_baseline
random_features,2022-05-06,14,-0.3782428002392939,matched_baseline
random_features,2022-06-03,14,0.22991385079187734,matched_baseline
random_features,2022-07-01,14,0.06009854807896784,matched_baseline
random_features,2022-08-05,14,-0.2550516722254198,matched_baseline
random_features,2022-09-02,14,0.19878880622191675,matched_baseline
random_features,2022-10-07,14,0.6485012351402537,matched_baseline
random_features,2022-11-04,14,0.17685171164387764,matched_baseline
random_features,2022-12-02,14,0.23593718586237378,matched_baseline
random_features,2023-01-06,14,-0.23375955036222013,matched_baseline
random_features,2023-02-03,14,-0.16685347340224796,matched_baseline
random_features,2023-03-03,14,0.3519485855955206,matched_baseline
random_features,2023-04-07,14,-0.19949190826228647,matched_baseline
random_features,2023-05-05,14,-0.17681474869152425,matched_baseline
random_features,2023-06-02,14,0.07954086421129741,matched_baseline
random_features,2023-07-07,14,-0.45914655441868407,matched_baseline
random_features,2023-08-04,14,0.5850568383825854,matched_baseline
random_features,2023-09-01,14,0.07783424314220133,matched_baseline
random_features,2023-10-06,14,-0.34086213887895195,matched_baseline
random_features,2023-11-03,14,0.43529155953902426,matched_baseline
random_features,2023-12-01,14,0.4818799283991436,matched_baseline
random_features,2024-01-05,14,-0.2137082704367614,matched_baseline
random_features,2024-02-02,14,0.13500541948946235,matched_baseline
random_features,2024-03-01,14,0.06127147309228381,matched_baseline
random_features,2024-04-05,14,0.04402539448692493,matched_baseline
random_features,2024-05-03,14,0.40537902971636036,matched_baseline
random_features,2024-06-07,14,-0.024611674821237082,matched_baseline
random_features,2024-07-05,14,-0.14361486821536104,matched_baseline
random_features,2024-08-02,14,-0.6520058743308934,matched_baseline
random_features,2024-09-06,14,0.18277220070805997,matched_baseline
random_features,2024-10-04,14,-0.028321434555998153,matched_baseline
random_features,2024-11-01,14,-0.21706785331914027,matched_baseline
random_features,2024-12-06,14,0.1777003865206341,matched_baseline
random_features,2025-01-03,14,-0.42265790568052447,matched_baseline
random_features,2025-02-07,14,0.3226900833294838,matched_baseline
random_features,2025-03-07,14,0.09979619065796276,matched_baseline
random_features,2025-04-04,14,-0.29143895426494615,matched_baseline
random_features,2025-05-02,14,-0.05037080024084965,matched_baseline
random_features,2025-06-06,14,0.4286387923113384,matched_baseline
random_features,2025-07-04,14,-0.17404720749150832,matched_baseline
random_features,2025-08-01,14,0.31335853091410343,matched_baseline
random_features,2025-09-05,14,0.1622983612298953,matched_baseline
random_features,2025-10-03,14,0.3106128436306123,matched_baseline
random_features,2025-11-07,14,-0.07131057625273216,matched_baseline
random_features,2025-12-05,14,-0.21401653255560335,matched_baseline
random_features,2026-01-02,14,0.2576105430603019,matched_baseline
random_features,2026-02-06,14,0.14830735307567605,matched_baseline
random_features,2026-03-06,14,-0.39308287152076404,matched_baseline
random_features,2026-04-03,14,-0.22468333123395684,matched_baseline
random_features,2026-05-01,14,-0.20415440963095588,matched_baseline
random_features,2026-06-05,14,-0.1080667420204517,matched_baseline
random_features,2026-07-03,14,-0.1672335605063918,matched_baseline
stale_1m,2012-01-06,13,-0.531860541972235,matched_baseline
stale_1m,2012-02-03,13,-0.2731387603385423,matched_baseline
stale_1m,2012-03-02,13,-0.19628425449904877,matched_baseline
stale_1m,2012-04-06,13,-0.11975023131515945,matched_baseline
stale_1m,2012-05-04,13,-0.19084658156638049,matched_baseline
stale_1m,2012-06-01,13,-0.16382141202654377,matched_baseline
stale_1m,2012-07-06,13,-0.027334746222921966,matched_baseline
stale_1m,2012-08-03,13,-0.3356934108864841,matched_baseline
stale_1m,2012-09-07,13,-0.038435502429893034,matched_baseline
stale_1m,2012-10-05,13,-0.7539489489380792,matched_baseline
stale_1m,2012-11-02,13,0.1754330060003215,matched_baseline
stale_1m,2012-12-07,13,-0.06269281938470235,matched_baseline
stale_1m,2013-01-04,13,0.4315521798188439,matched_baseline
stale_1m,2013-02-01,13,-0.014470449599990982,matched_baseline
stale_1m,2013-03-01,13,0.3582142928530729,matched_baseline
stale_1m,2013-04-05,13,0.113549087810415,matched_baseline
stale_1m,2013-05-03,13,0.2127352292062734,matched_baseline
stale_1m,2013-06-07,13,0.1516644829947117,matched_baseline
stale_1m,2013-07-05,13,-0.18238434451537452,matched_baseline
stale_1m,2013-08-02,13,-0.07483465404219365,matched_baseline
stale_1m,2013-09-06,13,-0.2432565246799525,matched_baseline
stale_1m,2013-10-04,13,-0.5992444896658798,matched_baseline
stale_1m,2013-11-01,13,-0.023050013470998474,matched_baseline
stale_1m,2013-12-06,13,-0.17638528859306474,matched_baseline
stale_1m,2014-01-03,13,-0.6329291447935497,matched_baseline
stale_1m,2014-02-07,13,0.19651597119895714,matched_baseline
stale_1m,2014-03-07,13,-0.6277753110705312,matched_baseline
stale_1m,2014-04-04,13,-0.3540310900014206,matched_baseline
stale_1m,2014-05-02,13,-0.44695459507092083,matched_baseline
stale_1m,2014-06-06,13,0.014751994488180532,matched_baseline
stale_1m,2014-07-04,13,-0.2042496790720208,matched_baseline
stale_1m,2014-08-01,13,0.11171409047635496,matched_baseline
stale_1m,2014-09-05,13,-0.26841505469637356,matched_baseline
stale_1m,2014-10-03,13,0.42565903456758475,matched_baseline
stale_1m,2014-11-07,13,0.213202399180513,matched_baseline
stale_1m,2014-12-05,13,0.1561473962842992,matched_baseline
stale_1m,2015-01-02,13,-0.1521016083718689,matched_baseline
stale_1m,2015-02-06,13,-0.5676404140620371,matched_baseline
stale_1m,2015-03-06,13,0.2111829874009006,matched_baseline
stale_1m,2015-04-03,13,-0.4713171506500013,matched_baseline
stale_1m,2015-05-01,13,-0.4198440754842238,matched_baseline
stale_1m,2015-06-05,13,-0.490798390597383,matched_baseline
stale_1m,2015-07-03,13,0.19480537769560896,matched_baseline
stale_1m,2015-08-07,13,-0.6603124501385904,matched_baseline
stale_1m,2015-09-04,13,0.30060789185767894,matched_baseline
stale_1m,2015-10-02,13,-0.1778264900900664,matched_baseline
stale_1m,2015-11-06,13,0.5377668220577457,matched_baseline
stale_1m,2015-12-04,14,0.21245694352811412,matched_baseline
stale_1m,2016-01-01,14,-0.6636408273101888,matched_baseline
stale_1m,2016-02-05,14,0.7081993869661066,matched_baseline
stale_1m,2016-03-04,14,-0.3147778192362269,matched_baseline
stale_1m,2016-04-01,14,-0.19584144363687506,matched_baseline
stale_1m,2016-05-06,14,-0.184481626158249,matched_baseline
stale_1m,2016-06-03,14,0.5988190941437439,matched_baseline
stale_1m,2016-07-01,14,0.406030095553123,matched_baseline
stale_1m,2016-08-05,14,-0.4927265467933899,matched_baseline
stale_1m,2016-09-02,14,-0.2980759456559379,matched_baseline
stale_1m,2016-10-07,14,0.17777249706893153,matched_baseline
stale_1m,2016-11-04,14,0.08241984717904817,matched_baseline
stale_1m,2016-12-02,14,-0.6197216715313947,matched_baseline
stale_1m,2017-01-06,14,-0.30957453488514897,matched_baseline
stale_1m,2017-02-03,14,0.38526122338006896,matched_baseline
stale_1m,2017-03-03,14,-0.1160579153195225,matched_baseline
stale_1m,2017-04-07,14,-0.20211207071248743,matched_baseline
stale_1m,2017-05-05,14,0.6758958794583486,matched_baseline
stale_1m,2017-06-02,14,-0.32527960012989215,matched_baseline
stale_1m,2017-07-07,14,0.4073609653399162,matched_baseline
stale_1m,2017-08-04,14,0.26853448352589215,matched_baseline
stale_1m,2017-09-01,14,0.08471725764270337,matched_baseline
stale_1m,2017-10-06,14,0.1989324104130246,matched_baseline
stale_1m,2017-11-03,14,-0.5055331345788401,matched_baseline
stale_1m,2017-12-01,14,0.5305413396633818,matched_baseline
stale_1m,2018-01-05,14,0.47969580575524623,matched_baseline
stale_1m,2018-02-02,14,-0.2284150398795274,matched_baseline
stale_1m,2018-03-02,14,-0.1626504675634625,matched_baseline
stale_1m,2018-04-06,14,0.0627349813280573,matched_baseline
stale_1m,2018-05-04,14,0.11605508095985609,matched_baseline
stale_1m,2018-06-01,14,0.2442615041958872,matched_baseline
stale_1m,2018-07-06,14,0.0985371669498219,matched_baseline
stale_1m,2018-08-03,14,0.6249517422792469,matched_baseline
stale_1m,2018-09-07,14,-0.22180283893352967,matched_baseline
stale_1m,2018-10-05,14,-0.271300482917463,matched_baseline
stale_1m,2018-11-02,14,0.15103460372163505,matched_baseline
stale_1m,2018-12-07,14,-0.4942952488923189,matched_baseline
stale_1m,2019-01-04,14,0.4085775590655726,matched_baseline
stale_1m,2019-02-01,14,0.09210220828063263,matched_baseline
stale_1m,2019-03-01,14,0.30033592291235245,matched_baseline
stale_1m,2019-04-05,14,-0.0896194548981611,matched_baseline
stale_1m,2019-05-03,14,-0.5587960700411808,matched_baseline
stale_1m,2019-06-07,14,0.509283713475755,matched_baseline
stale_1m,2019-07-05,14,-0.16567139732371924,matched_baseline
stale_1m,2019-08-02,14,-0.32250766336600417,matched_baseline
stale_1m,2019-09-06,14,0.3291793832306374,matched_baseline
stale_1m,2019-10-04,14,-0.1810741034085019,matched_baseline
stale_1m,2019-11-01,14,0.05239529878942124,matched_baseline
stale_1m,2019-12-06,14,-0.5094502276805373,matched_baseline
stale_1m,2020-01-03,14,0.1306389030598813,matched_baseline
stale_1m,2020-02-07,14,-0.5575756353044112,matched_baseline
stale_1m,2020-03-06,14,0.1471869233199002,matched_baseline
stale_1m,2020-04-03,14,-0.06614000098247304,matched_baseline
stale_1m,2020-05-01,14,0.04620879963462726,matched_baseline
stale_1m,2020-06-05,14,-0.20945287035453156,matched_baseline
stale_1m,2020-07-03,14,0.005867134347390714,matched_baseline
stale_1m,2020-08-07,14,0.2912590524686456,matched_baseline
stale_1m,2020-09-04,14,-0.7171053472540222,matched_baseline
stale_1m,2020-10-02,14,-0.29110308904700544,matched_baseline
stale_1m,2020-11-06,14,0.1458979919795948,matched_baseline
stale_1m,2020-12-04,14,0.3159815030278981,matched_baseline
stale_1m,2021-01-01,14,0.291580675016896,matched_baseline
stale_1m,2021-02-05,14,-0.4582517687618572,matched_baseline
stale_1m,2021-03-05,14,0.6888402796123264,matched_baseline
stale_1m,2021-04-02,14,0.563202146525769,matched_baseline
stale_1m,2021-05-07,14,0.14346521963147138,matched_baseline
stale_1m,2021-06-04,14,-0.12334082804824563,matched_baseline
stale_1m,2021-07-02,14,-0.4123339484226212,matched_baseline
stale_1m,2021-08-06,14,0.09880059612231326,matched_baseline
stale_1m,2021-09-03,14,-0.4309543447833251,matched_baseline
stale_1m,2021-10-01,14,0.14957829173442666,matched_baseline
stale_1m,2021-11-05,14,0.11046925798707387,matched_baseline
stale_1m,2021-12-03,14,0.7807208665651418,matched_baseline
stale_1m,2022-01-07,14,-0.35400374938520895,matched_baseline
stale_1m,2022-02-04,14,-0.06942121723144407,matched_baseline
stale_1m,2022-03-04,14,0.2912016439457283,matched_baseline
stale_1m,2022-04-01,14,-0.19493718563114923,matched_baseline
stale_1m,2022-05-06,14,-0.1398841966926038,matched_baseline
stale_1m,2022-06-03,14,0.26605364581292623,matched_baseline
stale_1m,2022-07-01,14,0.09579808535072087,matched_baseline
stale_1m,2022-08-05,14,-0.06703964862334051,matched_baseline
stale_1m,2022-09-02,14,-0.12989040669054971,matched_baseline
stale_1m,2022-10-07,14,-0.16173330745811026,matched_baseline
stale_1m,2022-11-04,14,0.2378447788744571,matched_baseline
stale_1m,2022-12-02,14,0.14961716532147365,matched_baseline
stale_1m,2023-01-06,14,-0.5256203254716421,matched_baseline
stale_1m,2023-02-03,14,0.14960894434901653,matched_baseline
stale_1m,2023-03-03,14,0.14336177417283985,matched_baseline
stale_1m,2023-04-07,14,-0.07874784721946684,matched_baseline
stale_1m,2023-05-05,14,-0.3079600149125313,matched_baseline
stale_1m,2023-06-02,14,-0.1706182066299185,matched_baseline
stale_1m,2023-07-07,14,-0.08603466589829148,matched_baseline
stale_1m,2023-08-04,14,-0.3654047626296278,matched_baseline
stale_1m,2023-09-01,14,-0.10001213314470143,matched_baseline
stale_1m,2023-10-06,14,0.33268767384189585,matched_baseline
stale_1m,2023-11-03,14,-0.042774167561354125,matched_baseline
stale_1m,2023-12-01,14,-0.24971891176812736,matched_baseline
stale_1m,2024-01-05,14,0.32971746022634424,matched_baseline
stale_1m,2024-02-02,14,0.22394141367342757,matched_baseline
stale_1m,2024-03-01,14,-0.09645507166676634,matched_baseline
stale_1m,2024-04-05,14,0.0632890972958127,matched_baseline
stale_1m,2024-05-03,14,0.2888280306219125,matched_baseline
stale_1m,2024-06-07,14,0.029942612141584897,matched_baseline
stale_1m,2024-07-05,14,-0.34856385331866085,matched_baseline
stale_1m,2024-08-02,14,-0.047281954898003756,matched_baseline
stale_1m,2024-09-06,14,0.16773220016092882,matched_baseline
stale_1m,2024-10-04,14,0.18794450256976047,matched_baseline
stale_1m,2024-11-01,14,0.3754359173741117,matched_baseline
stale_1m,2024-12-06,14,0.21872075210279532,matched_baseline
stale_1m,2025-01-03,14,0.014003415098509627,matched_baseline
stale_1m,2025-02-07,14,-0.6179420862335578,matched_baseline
stale_1m,2025-03-07,14,-0.4489652730782836,matched_baseline
stale_1m,2025-04-04,14,0.16453729496163005,matched_baseline
stale_1m,2025-05-02,14,-0.27951742719728084,matched_baseline
stale_1m,2025-06-06,14,0.4596069297068216,matched_baseline
stale_1m,2025-07-04,14,-0.36972604504026213,matched_baseline
stale_1m,2025-08-01,14,-0.14081092219295785,matched_baseline
stale_1m,2025-09-05,14,0.6308326612999836,matched_baseline
stale_1m,2025-10-03,14,0.48189449317877026,matched_baseline
stale_1m,2025-11-07,14,0.13531999750566423,matched_baseline
stale_1m,2025-12-05,14,0.043637851908498095,matched_baseline
stale_1m,2026-01-02,14,0.7510493630178992,matched_baseline
stale_1m,2026-02-06,14,-0.5270450320066538,matched_baseline
stale_1m,2026-03-06,14,-0.006517510921609049,matched_baseline
stale_1m,2026-04-03,14,0.05169320679256421,matched_baseline
stale_1m,2026-05-01,14,0.24371514142441209,matched_baseline
stale_1m,2026-06-05,14,0.14573579237980544,matched_baseline
stale_1m,2026-07-03,14,-0.1831510951229703,matched_baseline
stale_3m,2012-01-06,13,-0.569731754585693,matched_baseline
stale_3m,2012-02-03,13,0.018350230322402482,matched_baseline
stale_3m,2012-03-02,13,0.1635814792349005,matched_baseline
stale_3m,2012-04-06,13,0.045510791229823704,matched_baseline
stale_3m,2012-05-04,13,0.6279635401912911,matched_baseline
stale_3m,2012-06-01,13,0.013649906436530284,matched_baseline
stale_3m,2012-07-06,13,0.09869311033206948,matched_baseline
stale_3m,2012-08-03,13,0.017596327037974962,matched_baseline
stale_3m,2012-09-07,13,-0.6123889995808516,matched_baseline
stale_3m,2012-10-05,13,-0.03687507777638173,matched_baseline
stale_3m,2012-11-02,13,-0.3257865987472638,matched_baseline
stale_3m,2012-12-07,13,0.5105244940668656,matched_baseline
stale_3m,2013-01-04,13,-0.34391236364389793,matched_baseline
stale_3m,2013-02-01,13,0.22793976662807203,matched_baseline
stale_3m,2013-03-01,13,0.38151601037563043,matched_baseline
stale_3m,2013-04-05,13,0.33306003801268963,matched_baseline
stale_3m,2013-05-03,13,0.3311892161968992,matched_baseline
stale_3m,2013-06-07,13,0.5307526746549854,matched_baseline
stale_3m,2013-07-05,13,0.5688465117168586,matched_baseline
stale_3m,2013-08-02,13,-0.34589045082416153,matched_baseline
stale_3m,2013-09-06,13,-0.2177959769699359,matched_baseline
stale_3m,2013-10-04,13,-0.07327627286119576,matched_baseline
stale_3m,2013-11-01,13,0.056310867499089465,matched_baseline
stale_3m,2013-12-06,13,-0.1877767623457284,matched_baseline
stale_3m,2014-01-03,13,-0.650971462244987,matched_baseline
stale_3m,2014-02-07,13,0.3653654147249635,matched_baseline
stale_3m,2014-03-07,13,-0.4134807754914184,matched_baseline
stale_3m,2014-04-04,13,-0.21292819967723028,matched_baseline
stale_3m,2014-05-02,13,0.062371739712970095,matched_baseline
stale_3m,2014-06-06,13,0.5196026800571155,matched_baseline
stale_3m,2014-07-04,13,-0.29884290848558553,matched_baseline
stale_3m,2014-08-01,13,0.06668555916068236,matched_baseline
stale_3m,2014-09-05,13,-0.2640322781625656,matched_baseline
stale_3m,2014-10-03,13,0.39475389674029726,matched_baseline
stale_3m,2014-11-07,13,0.411872617455506,matched_baseline
stale_3m,2014-12-05,13,0.31323699930492627,matched_baseline
stale_3m,2015-01-02,13,0.03601528672767389,matched_baseline
stale_3m,2015-02-06,13,0.30797121374116054,matched_baseline
stale_3m,2015-03-06,13,-0.07256944409185738,matched_baseline
stale_3m,2015-04-03,13,-0.73009463057681,matched_baseline
stale_3m,2015-05-01,13,0.044850510031951146,matched_baseline
stale_3m,2015-06-05,13,-0.5480208964258069,matched_baseline
stale_3m,2015-07-03,13,0.6769505065604979,matched_baseline
stale_3m,2015-08-07,13,-0.6427940992950613,matched_baseline
stale_3m,2015-09-04,13,0.2508990472185506,matched_baseline
stale_3m,2015-10-02,13,0.3685840444444139,matched_baseline
stale_3m,2015-11-06,13,0.4281118623511715,matched_baseline
stale_3m,2015-12-04,14,0.7227096646627295,matched_baseline
stale_3m,2016-01-01,14,0.27620256562309425,matched_baseline
stale_3m,2016-02-05,14,0.12264386883328213,matched_baseline
stale_3m,2016-03-04,14,0.35554214552447455,matched_baseline
stale_3m,2016-04-01,14,-0.10646190775802797,matched_baseline
stale_3m,2016-05-06,14,-0.4251156446787822,matched_baseline
stale_3m,2016-06-03,14,0.5377445091166984,matched_baseline
stale_3m,2016-07-01,14,-0.717430516525216,matched_baseline
stale_3m,2016-08-05,14,-0.4695833219408827,matched_baseline
stale_3m,2016-09-02,14,-0.22514433878133777,matched_baseline
stale_3m,2016-10-07,14,0.34050898632325816,matched_baseline
stale_3m,2016-11-04,14,-0.10820244818919766,matched_baseline
stale_3m,2016-12-02,14,-0.3888215275124735,matched_baseline
stale_3m,2017-01-06,14,0.47226708338559936,matched_baseline
stale_3m,2017-02-03,14,0.08611955490356404,matched_baseline
stale_3m,2017-03-03,14,-0.24548798351341244,matched_baseline
stale_3m,2017-04-07,14,0.5861921619749815,matched_baseline
stale_3m,2017-05-05,14,0.0043621058537475456,matched_baseline
stale_3m,2017-06-02,14,-0.11008273237633832,matched_baseline
stale_3m,2017-07-07,14,0.267627328656141,matched_baseline
stale_3m,2017-08-04,14,0.3398185657673824,matched_baseline
stale_3m,2017-09-01,14,0.2357558803877048,matched_baseline
stale_3m,2017-10-06,14,0.20495611054360416,matched_baseline
stale_3m,2017-11-03,14,-0.34971285227316085,matched_baseline
stale_3m,2017-12-01,14,0.1067839393486574,matched_baseline
stale_3m,2018-01-05,14,0.6098178917221695,matched_baseline
stale_3m,2018-02-02,14,-0.12869696845994827,matched_baseline
stale_3m,2018-03-02,14,-0.10106289859068748,matched_baseline
stale_3m,2018-04-06,14,0.08184691870858649,matched_baseline
stale_3m,2018-05-04,14,-0.15320751316211287,matched_baseline
stale_3m,2018-06-01,14,-0.20211579905986507,matched_baseline
stale_3m,2018-07-06,14,0.5007363362447009,matched_baseline
stale_3m,2018-08-03,14,0.3913407837952422,matched_baseline
stale_3m,2018-09-07,14,-0.1584866242934198,matched_baseline
stale_3m,2018-10-05,14,-0.4706255208656838,matched_baseline
stale_3m,2018-11-02,14,0.22253417112581403,matched_baseline
stale_3m,2018-12-07,14,-0.2679234065295666,matched_baseline
stale_3m,2019-01-04,14,0.4221442013572264,matched_baseline
stale_3m,2019-02-01,14,0.27945589828390904,matched_baseline
stale_3m,2019-03-01,14,0.6099900554856769,matched_baseline
stale_3m,2019-04-05,14,-0.11902359873797659,matched_baseline
stale_3m,2019-05-03,14,-0.4211748461809528,matched_baseline
stale_3m,2019-06-07,14,0.7801718330145173,matched_baseline
stale_3m,2019-07-05,14,-0.2589980614873273,matched_baseline
stale_3m,2019-08-02,14,0.11648876874594546,matched_baseline
stale_3m,2019-09-06,14,-0.05398227610147682,matched_baseline
stale_3m,2019-10-04,14,0.7226089778910121,matched_baseline
stale_3m,2019-11-01,14,0.2681890768828892,matched_baseline
stale_3m,2019-12-06,14,-0.05583933621798604,matched_baseline
stale_3m,2020-01-03,14,-0.6320174157244387,matched_baseline
stale_3m,2020-02-07,14,0.38353471586063786,matched_baseline
stale_3m,2020-03-06,14,0.07117405709381822,matched_baseline
stale_3m,2020-04-03,14,0.41033790673803544,matched_baseline
stale_3m,2020-05-01,14,0.1915438833304933,matched_baseline
stale_3m,2020-06-05,14,0.6797237407429924,matched_baseline
stale_3m,2020-07-03,14,0.03081823616047044,matched_baseline
stale_3m,2020-08-07,14,-0.0847377352744136,matched_baseline
stale_3m,2020-09-04,14,0.0836552479285853,matched_baseline
stale_3m,2020-10-02,14,-0.006561341580946825,matched_baseline
stale_3m,2020-11-06,14,-0.2567997867999008,matched_baseline
stale_3m,2020-12-04,14,-0.09086223354638102,matched_baseline
stale_3m,2021-01-01,14,0.5763617859841347,matched_baseline
stale_3m,2021-02-05,14,0.4354377674228627,matched_baseline
stale_3m,2021-03-05,14,0.4709838714278287,matched_baseline
stale_3m,2021-04-02,14,0.2295894500677394,matched_baseline
stale_3m,2021-05-07,14,0.37185960033456245,matched_baseline
stale_3m,2021-06-04,14,0.25574391106450955,matched_baseline
stale_3m,2021-07-02,14,-0.08639568584582065,matched_baseline
stale_3m,2021-08-06,14,0.6405521056564699,matched_baseline
stale_3m,2021-09-03,14,-0.6586664350430922,matched_baseline
stale_3m,2021-10-01,14,0.5620063796302542,matched_baseline
stale_3m,2021-11-05,14,-0.5186739362136268,matched_baseline
stale_3m,2021-12-03,14,0.2729111860834462,matched_baseline
stale_3m,2022-01-07,14,0.018767685289282635,matched_baseline
stale_3m,2022-02-04,14,0.12715832509229238,matched_baseline
stale_3m,2022-03-04,14,0.30761671132347795,matched_baseline
stale_3m,2022-04-01,14,-0.008597828754719454,matched_baseline
stale_3m,2022-05-06,14,-0.2983230349918897,matched_baseline
stale_3m,2022-06-03,14,-0.17388371109533277,matched_baseline
stale_3m,2022-07-01,14,-0.0938686017794598,matched_baseline
stale_3m,2022-08-05,14,-0.011501972231220327,matched_baseline
stale_3m,2022-09-02,14,-0.1622033084092021,matched_baseline
stale_3m,2022-10-07,14,-0.3877823884007212,matched_baseline
stale_3m,2022-11-04,14,0.19438451356884678,matched_baseline
stale_3m,2022-12-02,14,-0.23837064263482677,matched_baseline
stale_3m,2023-01-06,14,0.7060692063187529,matched_baseline
stale_3m,2023-02-03,14,-0.14500681008250552,matched_baseline
stale_3m,2023-03-03,14,0.26980666078000076,matched_baseline
stale_3m,2023-04-07,14,0.2983703764017296,matched_baseline
stale_3m,2023-05-05,14,-0.4064234078556587,matched_baseline
stale_3m,2023-06-02,14,-0.309603227520882,matched_baseline
stale_3m,2023-07-07,14,-0.010748723483838029,matched_baseline
stale_3m,2023-08-04,14,-0.12970681133070963,matched_baseline
stale_3m,2023-09-01,14,0.039862723332780126,matched_baseline
stale_3m,2023-10-06,14,0.28796533902016463,matched_baseline
stale_3m,2023-11-03,14,0.13705510035101526,matched_baseline
stale_3m,2023-12-01,14,0.005650779411323589,matched_baseline
stale_3m,2024-01-05,14,-0.25177801042054904,matched_baseline
stale_3m,2024-02-02,14,0.023075354772347047,matched_baseline
stale_3m,2024-03-01,14,-0.287625513607383,matched_baseline
stale_3m,2024-04-05,14,0.06919505860547895,matched_baseline
stale_3m,2024-05-03,14,0.3306877408969014,matched_baseline
stale_3m,2024-06-07,14,0.0058520721752080085,matched_baseline
stale_3m,2024-07-05,14,-0.5266836460849698,matched_baseline
stale_3m,2024-08-02,14,0.42715387191137016,matched_baseline
stale_3m,2024-09-06,14,0.2905394637477796,matched_baseline
stale_3m,2024-10-04,14,0.0328873127730189,matched_baseline
stale_3m,2024-11-01,14,0.5389160156581555,matched_baseline
stale_3m,2024-12-06,14,0.3510232363712522,matched_baseline
stale_3m,2025-01-03,14,-0.04058286308494127,matched_baseline
stale_3m,2025-02-07,14,-0.43373127083374124,matched_baseline
stale_3m,2025-03-07,14,0.11314982397372868,matched_baseline
stale_3m,2025-04-04,14,0.2151623812502273,matched_baseline
stale_3m,2025-05-02,14,0.22255448908868028,matched_baseline
stale_3m,2025-06-06,14,0.3274089494110542,matched_baseline
stale_3m,2025-07-04,14,-0.06753091599315138,matched_baseline
stale_3m,2025-08-01,14,-0.01114978550303111,matched_baseline
stale_3m,2025-09-05,14,0.5381362835198175,matched_baseline
stale_3m,2025-10-03,14,0.6492651067159425,matched_baseline
stale_3m,2025-11-07,14,0.10460973642036349,matched_baseline
stale_3m,2025-12-05,14,0.20584314058248093,matched_baseline
stale_3m,2026-01-02,14,0.5221010684642794,matched_baseline
stale_3m,2026-02-06,14,-0.2977450444680244,matched_baseline
stale_3m,2026-03-06,14,-0.23140186978120567,matched_baseline
stale_3m,2026-04-03,14,0.34927742020985636,matched_baseline
stale_3m,2026-05-01,14,0.26318445476962476,matched_baseline
stale_3m,2026-06-05,14,0.35225263527776685,matched_baseline
stale_3m,2026-07-03,14,-0.06309837324581309,matched_baseline
real,2012-01-06,13,0.2990510084066783,mlquant_augmented
real,2012-02-03,13,-0.39717907602484415,mlquant_augmented
real,2012-03-02,13,0.44886841591414467,mlquant_augmented
real,2012-04-06,13,-0.43328486341868777,mlquant_augmented
real,2012-05-04,13,0.6954419736142067,mlquant_augmented
real,2012-06-01,13,-0.5451889301155809,mlquant_augmented
real,2012-07-06,13,-0.275473579125945,mlquant_augmented
real,2012-08-03,13,-0.19661459506104328,mlquant_augmented
real,2012-09-07,13,0.20094219956615028,mlquant_augmented
real,2012-10-05,13,-0.5322150713269884,mlquant_augmented
real,2012-11-02,13,-0.08216592588128627,mlquant_augmented
real,2012-12-07,13,0.5832017346549813,mlquant_augmented
real,2013-01-04,13,0.15050638909413128,mlquant_augmented
real,2013-02-01,13,-0.17620559003057495,mlquant_augmented
real,2013-03-01,13,0.352801964657733,mlquant_augmented
real,2013-04-05,13,0.21448515665662157,mlquant_augmented
real,2013-05-03,13,-0.15727686418994938,mlquant_augmented
real,2013-06-07,13,0.28324599317340843,mlquant_augmented
real,2013-07-05,13,-0.35671041574500945,mlquant_augmented
real,2013-08-02,13,0.2974807872590546,mlquant_augmented
real,2013-09-06,13,-0.4982263182354684,mlquant_augmented
real,2013-10-04,13,0.0723743145080162,mlquant_augmented
real,2013-11-01,13,-0.10788707487238937,mlquant_augmented
real,2013-12-06,13,0.019015018879534683,mlquant_augmented
real,2014-01-03,13,-0.39074021012971666,mlquant_augmented
real,2014-02-07,13,0.5507534920400016,mlquant_augmented
real,2014-03-07,13,-0.6584512659200358,mlquant_augmented
real,2014-04-04,13,-0.1460045360752471,mlquant_augmented
real,2014-05-02,13,0.18943559101718402,mlquant_augmented
real,2014-06-06,13,-0.07283361240172649,mlquant_augmented
real,2014-07-04,13,-0.1774604252251661,mlquant_augmented
real,2014-08-01,13,0.5833327351952328,mlquant_augmented
real,2014-09-05,13,0.018583887429156645,mlquant_augmented
real,2014-10-03,13,0.23051383737230433,mlquant_augmented
real,2014-11-07,13,0.2455798747949042,mlquant_augmented
real,2014-12-05,13,0.43098392370450855,mlquant_augmented
real,2015-01-02,13,0.11752846791359353,mlquant_augmented
real,2015-02-06,13,-0.2552412974311907,mlquant_augmented
real,2015-03-06,13,0.6143438742726719,mlquant_augmented
real,2015-04-03,13,-0.45667555901847773,mlquant_augmented
real,2015-05-01,13,0.19203920656589205,mlquant_augmented
real,2015-06-05,13,-0.47550789949044714,mlquant_augmented
real,2015-07-03,13,-0.12734019658638984,mlquant_augmented
real,2015-08-07,13,-0.13151670536210525,mlquant_augmented
