annual_return,annual_volatility,sharpe,max_drawdown,calmar,cvar_5,average_turnover,annual_cost_drag,average_bil_exposure,average_ml_sleeve_exposure,average_core_exposure,average_number_of_etfs_held,hit_rate,active_weeks,strategy_name,strategy_family,score_name,top_n,weighting,wrapper,core_name,sleeve_size,selection_group,split,cost_bps,comparison_label,category
0.0706434907299045,0.19813177320716843,0.35654801643570316,-0.3492452938517948,0.20227471056455426,-0.06579377124918126,0.384390448578095,0.01998830332606094,0.0030120481927710845,1.0,0.0,9.97289156626506,0.572289156626506,332.0,rank_average_all__top10__inverse_vol__raw_ml,rank_average,score_rank_average_all,10.0,inverse_vol,raw_ml,,,ensemble,holdout,10.0,rank_average_all__top10__inverse_vol__raw_ml,ensemble
0.03576251426321875,0.10122408543574717,0.3533004433605804,-0.15610963026090863,0.22908589433879423,-0.03634304370085869,0.2016310389273194,0.010484814024220607,0.4742469879518072,0.5284638554216867,0.0,10.831325301204819,0.5692771084337349,332.0,defensive_first__sequence_dominant_70_20_10__top10__inverse_vol__drawdown_kill_switch,defensive_first,score_sequence_dominant_70_20_10,10.0,inverse_vol,drawdown_kill_switch,,,ensemble,holdout,10.0,defensive_first__sequence_dominant_70_20_10__top10__inverse_vol__drawdown_kill_switch,ensemble
0.04056835820479887,0.11716513603455263,0.3462494012966028,-0.2060083907110537,0.19692575659066158,-0.04130146478141544,0.26129294048168605,0.013587232905047675,0.3035274165721664,0.6987994107134261,0.0,15.837349397590362,0.5632530120481928,332.0,defensive_first__rank_average_no_tabular__top15__inverse_vol__vol_target_10pct,defensive_first,score_rank_average_no_tabular,15.0,inverse_vol,vol_target_10pct,,,ensemble,holdout,10.0,defensive_first__rank_average_no_tabular__top15__inverse_vol__vol_target_10pct,ensemble
0.0342972948483391,0.10277938725567634,0.3336981836933934,-0.15597187750362707,0.21989409499505147,-0.03788098123026739,0.2084510082147521,0.01083945242716711,0.4691265060240964,0.5329819277108433,0.0,10.813253012048193,0.5602409638554217,332.0,defensive_first__rank_average_no_tabular__top10__inverse_vol__drawdown_kill_switch,defensive_first,score_rank_average_no_tabular,10.0,inverse_vol,drawdown_kill_switch,,,ensemble,holdout,10.0,defensive_first__rank_average_no_tabular__top10__inverse_vol__drawdown_kill_switch,ensemble
0.05939135384501926,0.19629618608759336,0.3025598970044024,-0.34744670269516353,0.17093658792648542,-0.06470914307516695,0.32516131079722593,0.016908388161455748,0.0030120481927710845,1.0,0.0,9.97289156626506,0.5602409638554217,332.0,sequence_dominant_70_20_10__top10__inverse_vol__raw_ml,sequence_dominant,score_sequence_dominant_70_20_10,10.0,inverse_vol,raw_ml,,,ensemble,holdout,10.0,sequence_dominant_70_20_10__top10__inverse_vol__raw_ml,ensemble
0.05843193715568851,0.19600414765402965,0.29811581976738444,-0.3462779784920824,0.16874286205013336,-0.06415890550097737,0.3254350439624522,0.016922622286047517,0.0030120481927710845,1.0,0.0,9.97289156626506,0.5692771084337349,332.0,sequence_transformer_80_20__top10__inverse_vol__raw_ml,sequence_dominant,score_sequence_transformer_80_20,10.0,inverse_vol,raw_ml,,,ensemble,holdout,10.0,sequence_transformer_80_20__top10__inverse_vol__raw_ml,ensemble
0.05171595919783534,0.19793095073711994,0.26128283123603735,-0.3250054592307956,0.15912335540527142,-0.06578671976618826,0.3519747554444191,0.01830268728310979,0.0030120481927710845,1.0,0.0,9.97289156626506,0.5572289156626506,332.0,rank_average_no_tabular__top10__inverse_vol__raw_ml,rank_average,score_rank_average_no_tabular,10.0,inverse_vol,raw_ml,,,ensemble,holdout,10.0,rank_average_no_tabular__top10__inverse_vol__raw_ml,ensemble
0.051278207203838466,0.19807364552515622,0.25888455310590985,-0.3262381558626728,0.15718028772031067,-0.06581821580361753,0.3448645654002692,0.017932957400814,0.0030120481927710845,1.0,0.0,9.97289156626506,0.5542168674698795,332.0,agreement_2of3__top10__inverse_vol__raw_ml,agreement_filter,score_agreement_2of3,10.0,inverse_vol,raw_ml,,,ensemble,holdout,10.0,agreement_2of3__top10__inverse_vol__raw_ml,ensemble
0.028718943388786,0.1193842654840281,0.2405588648751052,-0.22393332358208085,0.1282477432540732,-0.043396731939416934,0.2570209749477427,0.013365090697282618,0.34005678403692585,0.6614449133972149,0.0,10.86144578313253,0.5602409638554217,332.0,defensive_first__sequence_dominant_70_20_10__top10__inverse_vol__vol_target_10pct,defensive_first,score_sequence_dominant_70_20_10,10.0,inverse_vol,vol_target_10pct,,,ensemble,holdout,10.0,defensive_first__sequence_dominant_70_20_10__top10__inverse_vol__vol_target_10pct,ensemble
0.02728939483005499,0.11778766791480491,0.23168295385382146,-0.1976798967803265,0.13804840691707043,-0.04233020981938841,0.27547764847777173,0.014324837720844127,0.3433495099960091,0.6582546921467106,0.0,10.837349397590362,0.5572289156626506,332.0,defensive_first__rank_average_no_tabular__top10__inverse_vol__vol_target_10pct,defensive_first,score_rank_average_no_tabular,10.0,inverse_vol,vol_target_10pct,,,ensemble,holdout,10.0,defensive_first__rank_average_no_tabular__top10__inverse_vol__vol_target_10pct,ensemble
