annual_return,annual_volatility,sharpe,max_drawdown,calmar,cvar_5,average_turnover,annual_cost_drag,average_bil_exposure,average_ml_sleeve_exposure,average_core_exposure,average_number_of_etfs_held,hit_rate,active_weeks,strategy_name,category,window
0.10672032801716025,0.2990170812738355,0.35690378476882834,-0.31118538285897934,0.3429477536402247,-0.08211077671802164,0.3881970334200884,0.020186245737843483,0.0,,,3.0,0.5047619047619047,105,simple_momentum,benchmark,2021_2022
0.4227088465793194,0.21796697179516364,1.939325224816922,-0.19143901141847697,2.2080601202818433,-0.05882861997663805,0.492497391568929,0.02560986436158308,0.0,,,2.9828571428571427,0.6114285714285714,175,simple_momentum,benchmark,2023_2026
0.047448104147856274,0.08921934654310884,0.5318140738111143,-0.12959706481180167,0.3661202066324533,-0.028410738384881368,0.2930896522860714,0.015240661918874366,0.2860576923076923,,,10.60576923076923,0.5192307692307693,104,mlx5_sequence,benchmark,2017_2018
0.07453824204158677,0.12641113669134413,0.5896493298971395,-0.1134123166378792,0.6572323381735007,-0.038553164860077406,0.35051822884638895,0.01822694790001012,0.25961538461538464,,,10.596153846153847,0.5961538461538461,104,mlx5_sequence,benchmark,2019_2020
0.05121993487108978,0.11776552638447838,0.43493148159392614,-0.08074636677668723,0.6343311397866856,-0.03351645884898507,0.25315429539642237,0.013164023360612427,0.3476190476190476,,,10.647619047619047,0.5142857142857142,105,mlx5_sequence,benchmark,2021_2022
0.16127256624819375,0.11042699010399376,1.4604451873252777,-0.07739008831670624,2.083891745777731,-0.03171847285087716,0.3734943281814599,0.019421705065434003,0.17142857142857143,,,10.468571428571428,0.5942857142857143,175,mlx5_sequence,benchmark,2023_2026
0.05429186795591745,0.07311804023219222,0.7425235657781479,-0.11737146665524056,0.46256445031389876,-0.02269697078890398,0.2708317487117362,0.01408325093300832,0.2860576923076923,,,15.60576923076923,0.5192307692307693,104,mlx6_transformer,benchmark,2017_2018
0.09366799085123745,0.11812030313046398,0.7929880669860885,-0.1313027582802324,0.7133741292115653,-0.038841696189965254,0.3894325726433226,0.020250493777450747,0.25961538461538464,,,15.596153846153847,0.5673076923076923,104,mlx6_transformer,benchmark,2019_2020
0.025998783764525246,0.10216138044729854,0.2544873968097671,-0.0630929841521588,0.4120709158695843,-0.029355266156863666,0.23385678687661096,0.012160552917582185,0.3476190476190476,,,15.647619047619047,0.5238095238095238,105,mlx6_transformer,benchmark,2021_2022
0.1692608034818497,0.10526483728420133,1.6079519794902413,-0.08854756414678155,1.9115241069903766,-0.027121751974275563,0.3136915487923308,0.016311960537199154,0.17142857142857143,,,15.44,0.6057142857142858,175,mlx6_transformer,benchmark,2023_2026
0.048382186853452636,0.06258250571938616,0.7730944342560145,-0.091987895356205,0.5259625374197567,-0.021452999299082887,0.0,0.0,0.0,,,,0.6153846153846154,104,mlx7_meta_label,benchmark,2017_2018
0.08692890960552613,0.10348329439331672,0.8400284327548455,-0.13884268296623548,0.6260964405784781,-0.03659982555554301,0.11538461538461539,0.006,0.0,,,,0.6826923076923077,104,mlx7_meta_label,benchmark,2019_2020
0.04589647923822637,0.07390209133534852,0.6210443900695591,-0.06789353258614472,0.6760066458464503,-0.021361711887558883,0.0380952380952381,0.001980952380952381,0.0,,,,0.5523809523809524,105,mlx7_meta_label,benchmark,2021_2022
0.12560332647428907,0.07926363365957188,1.584627409509647,-0.06925445413364562,1.8136497940176197,-0.020400275984148113,0.06857142857142857,0.0035657142857142853,0.0,,,,0.5942857142857143,175,mlx7_meta_label,benchmark,2023_2026
0.018295108707997665,0.09282917954188775,0.1970835980484162,-0.14493591706360376,0.12622895055039413,-0.034064325176954645,0.088497334060449,0.004601861371142979,0.056433792253142386,,,,0.5825242718446602,103,mlx8_rl,benchmark,2017_2018
0.11704851844576747,0.19179219594255284,0.6102882229933213,-0.29663863634530907,0.39458284965116425,-0.07157442122140895,0.1054487624070019,0.005483335645163395,0.06820405462702496,,,,0.6019417475728155,103,mlx8_rl,benchmark,2019_2020
0.022132186050769276,0.12681447506013946,0.1745241309422563,-0.19064117146962134,0.11609342242368689,-0.035413537788625854,0.0806783903212774,0.004195276296705685,0.04796751123808675,,,,0.49523809523809526,105,mlx8_rl,benchmark,2021_2022
0.18072934206943359,0.10765643707429165,1.678760202185734,-0.10252574094557632,1.762770406754437,-0.03132442212081911,0.06880985424671875,0.0035781124208289724,0.06998986821493194,,,,0.6264367816091954,174,mlx8_rl,benchmark,2023_2026
