path,pre_weeks,post_weeks,pre_return,pre_sharpe,post_return,post_sharpe,pre_excess_over_market
evidence/sec_growth_confidence_sizing_v1/path__base__fixed_20__200bps.csv,117,71,0.0925731829871248,0.4853147101735016,0.6735990582845783,2.6681950390354534,-0.03201600355488547
evidence/sec_growth_confidence_sizing_v1/path__base__fixed_20__50bps.csv,117,71,0.14478028291070022,0.7670352886890405,0.7265925230817812,2.900048145865531,0.020191096368689945
evidence/sec_growth_confidence_sizing_v1/path__base__relative_13w_10_30__100bps.csv,117,71,0.12953820458645487,0.7002273250449981,0.6998772767802525,2.6486712313211997,0.0049490180444446
evidence/sec_growth_confidence_sizing_v1/path__base__relative_13w_10_30__200bps.csv,117,71,0.07867891683917298,0.4196643822801001,0.6633011416084226,2.4988167833572237,-0.04591026970283729
evidence/sec_growth_confidence_sizing_v1/path__base__relative_13w_10_30__50bps.csv,117,71,0.15043086422195653,0.8163217584459498,0.7238331417477547,2.7475802897222428,0.02584167767994626
evidence/sec_growth_confidence_sizing_v1/path__base__relative_13w_10_40__100bps.csv,117,71,0.11637488190168385,0.6191761180610849,0.7137592228215076,2.5904146285459624,-0.008214304640326422
evidence/sec_growth_confidence_sizing_v1/path__base__relative_13w_10_40__200bps.csv,117,71,0.057199273932595544,0.29957832128642975,0.6767123817606666,2.4472931012758243,-0.06738991260941474
evidence/sec_growth_confidence_sizing_v1/path__base__relative_13w_10_40__50bps.csv,117,71,0.13912835859843242,0.7428425971986077,0.7408399003349768,2.6972313787887363,0.014539172056422148
evidence/sec_growth_confidence_sizing_v1/path__base__relative_26w_10_40__100bps.csv,117,71,0.09729460317501473,0.5138316966774219,0.745064870612695,2.8115240142645477,-0.027294583366995542
evidence/sec_growth_confidence_sizing_v1/path__base__relative_26w_10_40__200bps.csv,117,71,0.054441031849763996,0.28378549500524075,0.708479193504452,2.6651473791959646,-0.07014815469224628
evidence/sec_growth_confidence_sizing_v1/path__base__relative_26w_10_40__50bps.csv,117,71,0.12614888319795506,0.6683886942074463,0.7633575132608164,2.88383009969824,0.001559696655944784
evidence/sec_growth_confidence_universal_cap_v1/path__adverse__confidence_10_40__cap_1.00x__100bps.csv,117,71,0.06336199119649388,0.31518915519078106,0.726661955035664,2.7860781936233194,-0.06122719534551639
evidence/sec_growth_confidence_universal_cap_v1/path__adverse__confidence_10_40__cap_1.00x__200bps.csv,117,71,0.01221337181657293,0.059745380683990525,0.6853890624023994,2.6244644712339857,-0.11237581472543734
evidence/sec_growth_confidence_universal_cap_v1/path__adverse__confidence_10_40__cap_1.00x__50bps.csv,117,71,0.08894072805975266,0.44572312420138566,0.7473082111689698,2.865811698859428,-0.03564845848225762
evidence/sec_growth_confidence_universal_cap_v1/path__adverse__confidence_10_40__cap_1.50x__100bps.csv,117,71,0.06312177551323467,0.3140554203581455,0.7420277299919783,2.8072921288908774,-0.061467411028775606
evidence/sec_growth_confidence_universal_cap_v1/path__adverse__confidence_10_40__cap_1.50x__200bps.csv,117,71,0.01323744925633436,0.06475990206797158,0.7034227343270796,2.656738031653642,-0.11135173728567592
evidence/sec_growth_confidence_universal_cap_v1/path__adverse__confidence_10_40__cap_1.50x__50bps.csv,117,71,0.08806854014435278,0.4414553775311879,0.7613366983231719,2.881508893918674,-0.036520646397657494
evidence/sec_growth_confidence_universal_cap_v1/path__adverse__confidence_10_40__cap_2.00x__100bps.csv,117,71,0.06329621870784978,0.3149523143142743,0.743219771947846,2.808802200264153,-0.061292967834160494
evidence/sec_growth_confidence_universal_cap_v1/path__adverse__confidence_10_40__cap_2.00x__200bps.csv,117,71,0.01345755750847983,0.06584112744484802,0.7048055885089103,2.659207813691004,-0.11113162903353044
evidence/sec_growth_confidence_universal_cap_v1/path__adverse__confidence_10_40__cap_2.00x__50bps.csv,117,71,0.0882201287297601,0.44226124415188534,0.7624328909362623,2.882531142326477,-0.03636905781225018
evidence/sec_growth_confidence_universal_cap_v1/path__adverse__confidence_10_40__uncapped__100bps.csv,117,71,0.06329621870784978,0.3149523143142743,0.743219771947846,2.808802200264153,-0.061292967834160494
evidence/sec_growth_confidence_universal_cap_v1/path__adverse__confidence_10_40__uncapped__200bps.csv,117,71,0.01345755750847983,0.06584112744484802,0.7048055885089103,2.659207813691004,-0.11113162903353044
evidence/sec_growth_confidence_universal_cap_v1/path__adverse__confidence_10_40__uncapped__50bps.csv,117,71,0.0882201287297601,0.44226124415188534,0.7624328909362623,2.882531142326477,-0.03636905781225018
evidence/sec_growth_confidence_universal_cap_v1/path__adverse__fixed_20__cap_1.00x__100bps.csv,117,71,0.08900850562067575,0.4672136646761784,0.7017652575091877,2.812136838795012,-0.035580680921334526
evidence/sec_growth_confidence_universal_cap_v1/path__adverse__fixed_20__cap_1.00x__200bps.csv,117,71,0.05113322660430861,0.2663598800201284,0.665145267328131,2.6518690279939072,-0.07345595993770167
evidence/sec_growth_confidence_universal_cap_v1/path__adverse__fixed_20__cap_1.00x__50bps.csv,117,71,0.10793918622989195,0.5683660882284702,0.7200768923031475,2.8914551839908587,-0.01665000031211833
evidence/sec_growth_confidence_universal_cap_v1/path__base__confidence_10_40__cap_1.00x__100bps.csv,117,71,0.08179506630525891,0.40636276874591637,0.7266619550356646,2.7860781936233243,-0.04279412023675136
evidence/sec_growth_confidence_universal_cap_v1/path__base__confidence_10_40__cap_1.00x__200bps.csv,117,71,0.031436183983457794,0.1535535616906782,0.6853890624023997,2.624464471233987,-0.09315300255855248
evidence/sec_growth_confidence_universal_cap_v1/path__base__confidence_10_40__cap_1.00x__50bps.csv,117,71,0.10697910920205762,0.5354853731971136,0.7473082111689703,2.8658116988594298,-0.01761007733995265
evidence/sec_growth_confidence_universal_cap_v1/path__base__confidence_10_40__cap_1.50x__100bps.csv,117,71,0.081432006256575,0.40474275067795984,0.7420277299919801,2.8072921288908836,-0.043157180285435276
evidence/sec_growth_confidence_universal_cap_v1/path__base__confidence_10_40__cap_1.50x__200bps.csv,117,71,0.03179918875295353,0.15538329847861423,0.7034227343270807,2.656738031653645,-0.09278999778905675
evidence/sec_growth_confidence_universal_cap_v1/path__base__confidence_10_40__cap_1.50x__50bps.csv,117,71,0.10625342424535003,0.5321111837260658,0.761336698323171,2.8815088939186713,-0.018335762296660243
evidence/sec_growth_confidence_universal_cap_v1/path__base__confidence_10_40__cap_2.00x__100bps.csv,117,71,0.0815454358760898,0.4053058994143337,0.7432197719478458,2.8088022002641533,-0.04304375066592048
evidence/sec_growth_confidence_universal_cap_v1/path__base__confidence_10_40__cap_2.00x__200bps.csv,117,71,0.03191638518988374,0.1559554223982752,0.7048055885089094,2.659207813690998,-0.09267280135212654
evidence/sec_growth_confidence_universal_cap_v1/path__base__confidence_10_40__cap_2.00x__50bps.csv,117,71,0.10636496101884627,0.5326694111997619,0.7624328909362614,2.8825311423264743,-0.01822422552316401
evidence/sec_growth_confidence_universal_cap_v1/path__base__confidence_10_40__uncapped__100bps.csv,117,71,0.0815454358760898,0.4053058994143337,0.7432197719478458,2.8088022002641533,-0.04304375066592048
evidence/sec_growth_confidence_universal_cap_v1/path__base__confidence_10_40__uncapped__200bps.csv,117,71,0.03191638518988374,0.1559554223982752,0.7048055885089094,2.659207813690998,-0.09267280135212654
evidence/sec_growth_confidence_universal_cap_v1/path__base__confidence_10_40__uncapped__50bps.csv,117,71,0.10636496101884627,0.5326694111997619,0.7624328909362614,2.8825311423264743,-0.01822422552316401
evidence/sec_growth_confidence_universal_cap_v1/path__base__fixed_20__cap_1.00x__100bps.csv,117,71,0.12601513255108543,0.6658080555847165,0.7017652575091876,2.8121368387950114,0.0014259460090751547
evidence/sec_growth_confidence_universal_cap_v1/path__base__fixed_20__cap_1.00x__200bps.csv,117,71,0.08972723217382568,0.47064909558020324,0.6651452673281317,2.651869027993912,-0.034861954368184594
evidence/sec_growth_confidence_universal_cap_v1/path__base__fixed_20__cap_1.00x__50bps.csv,117,71,0.144152114914794,0.7638671668825465,0.7200768923031481,2.891455183990862,0.019562928372783714
evidence/sec_growth_incumbent_sleeve_blend_v1/path__adverse__buy_and_drift__growth_00__100bps.csv,117,71,0.18444405047765208,1.0230483620104325,0.6359469666545273,2.5631106076224257,0.05985486393564181
evidence/sec_growth_incumbent_sleeve_blend_v1/path__adverse__buy_and_drift__growth_00__200bps.csv,117,71,0.15064942950986104,0.8253357992111452,0.6010943711650294,2.404542888035712,0.02606024296785077
evidence/sec_growth_incumbent_sleeve_blend_v1/path__adverse__buy_and_drift__growth_00__50bps.csv,117,71,0.2013413609615468,1.1224038197875128,0.653373264399276,2.6412213509954574,0.07675217441953654
evidence/sec_growth_incumbent_sleeve_blend_v1/path__adverse__buy_and_drift__growth_05__100bps.csv,117,71,0.16894671208924253,0.9389751531331828,0.6428428713785312,2.593859267700882,0.044357525547232254
evidence/sec_growth_incumbent_sleeve_blend_v1/path__adverse__buy_and_drift__growth_05__200bps.csv,117,71,0.13522109156587636,0.7427314770414937,0.6084024413623478,2.437118339101235,0.010631905023866087
evidence/sec_growth_incumbent_sleeve_blend_v1/path__adverse__buy_and_drift__growth_05__50bps.csv,117,71,0.1858069314063305,1.03764373033275,0.6600653873494683,2.6710989685341717,0.06121774486432023
evidence/sec_growth_incumbent_sleeve_blend_v1/path__adverse__buy_and_drift__growth_10__100bps.csv,117,71,0.1530011862727424,0.8493630922314931,0.6502238704328525,2.624586154174144,0.02841199973073212
evidence/sec_growth_incumbent_sleeve_blend_v1/path__adverse__buy_and_drift__growth_10__200bps.csv,117,71,0.11935356263259066,0.6551796115306265,0.6162164597729458,2.4698505360545435,-0.005235623909419618
evidence/sec_growth_incumbent_sleeve_blend_v1/path__adverse__buy_and_drift__growth_10__50bps.csv,117,71,0.16981986010894212,0.9470499504341146,0.6672321003934313,2.7008729417441435,0.04523067356693185
evidence/sec_growth_incumbent_sleeve_blend_v1/path__adverse__buy_and_drift__growth_15__100bps.csv,117,71,0.1365769503464814,0.7547081372649656,0.658142193957574,2.65502045878704,0.011987763804471127
evidence/sec_growth_incumbent_sleeve_blend_v1/path__adverse__buy_and_drift__growth_15__200bps.csv,117,71,0.10301706165333176,0.5632108094310103,0.6245900645652892,2.5024866602142053,-0.021572124888678518
evidence/sec_growth_incumbent_sleeve_blend_v1/path__adverse__buy_and_drift__growth_15__50bps.csv,117,71,0.15334926481192854,0.8510982173140041,0.6749249066978367,2.730263708751992,0.028760078269918263
evidence/sec_growth_incumbent_sleeve_blend_v1/path__adverse__buy_and_drift__growth_20__100bps.csv,117,71,0.11964042308251244,0.6556792031281187,0.6666577819064551,2.68483069231835,-0.0049487634594978375
evidence/sec_growth_incumbent_sleeve_blend_v1/path__adverse__buy_and_drift__growth_20__200bps.csv,117,71,0.08617885250668092,0.46751701291826564,0.6335846958550838,2.5347150780771064,-0.038410334035329355
evidence/sec_growth_incumbent_sleeve_blend_v1/path__adverse__buy_and_drift__growth_20__50bps.csv,117,71,0.13636115518337447,0.7504430261454808,0.6832029693515529,2.758929881373206,0.011771968641364192
evidence/sec_growth_incumbent_sleeve_blend_v1/path__adverse__buy_and_drift__growth_25__100bps.csv,117,71,0.10215455373868271,0.5531056805212787,0.6758397554455446,2.713617105198122,-0.022434632803327567
evidence/sec_growth_incumbent_sleeve_blend_v1/path__adverse__buy_and_drift__growth_25__200bps.csv,117,71,0.06880285286002295,0.36893652531843873,0.6432710643165716,2.566157964491904,-0.05578633368198732
evidence/sec_growth_incumbent_sleeve_blend_v1/path__adverse__buy_and_drift__growth_25__50bps.csv,117,71,0.11881801243960702,0.6459066765397282,0.6921345836545935,2.7864604791422636,-0.0057711741024032565
evidence/sec_growth_incumbent_sleeve_blend_v1/path__adverse__buy_and_drift__growth_30__100bps.csv,117,71,0.08407834150694454,0.4479523126671548,0.685768238589987,2.7409050583712165,-0.04051084503506573
evidence/sec_growth_incumbent_sleeve_blend_v1/path__adverse__buy_and_drift__growth_30__200bps.csv,117,71,0.050849178219640995,0.2684271159304256,0.6537309649435658,2.596364884304401,-0.07374000832236928
evidence/sec_growth_incumbent_sleeve_blend_v1/path__adverse__buy_and_drift__growth_30__50bps.csv,117,71,0.10067829712677392,0.5384553169593295,0.7017990021880596,2.812368093534381,-0.02391088941523635
evidence/sec_growth_incumbent_sleeve_blend_v1/path__adverse__buy_and_drift__growth_40__100bps.csv,117,71,0.0459676475771154,0.23421729310339573,0.7082544728440957,2.788688116577221,-0.07862153896489488
evidence/sec_growth_incumbent_sleeve_blend_v1/path__adverse__buy_and_drift__growth_40__200bps.csv,117,71,0.01302696066005233,0.0658221926991108,0.6773680878581098,2.6508826929071034,-0.11156222588195794
evidence/sec_growth_incumbent_sleeve_blend_v1/path__adverse__buy_and_drift__growth_40__50bps.csv,117,71,0.06241930910174531,0.31916989450032424,0.7237123275403811,2.856956877783958,-0.06216987744026496
evidence/sec_growth_incumbent_sleeve_blend_v1/path__adverse__quarterly_target_reset__growth_00__100bps.csv,117,71,0.18444405047765208,1.0230483620104325,0.6359469666545273,2.5631106076224257,0.05985486393564181
evidence/sec_growth_incumbent_sleeve_blend_v1/path__adverse__quarterly_target_reset__growth_00__200bps.csv,117,71,0.15064942950986104,0.8253357992111452,0.6010943711650294,2.404542888035712,0.02606024296785077
evidence/sec_growth_incumbent_sleeve_blend_v1/path__adverse__quarterly_target_reset__growth_00__50bps.csv,117,71,0.2013413609615468,1.1224038197875128,0.653373264399276,2.6412213509954574,0.07675217441953654
evidence/sec_growth_incumbent_sleeve_blend_v1/path__adverse__quarterly_target_reset__growth_05__100bps.csv,117,71,0.16179786644404365,0.8956669212671815,0.6549731252830151,2.646508896806455,0.03720867990203337
evidence/sec_growth_incumbent_sleeve_blend_v1/path__adverse__quarterly_target_reset__growth_05__200bps.csv,117,71,0.12799802067956945,0.7005842641256826,0.6205336662841057,2.4902618445022267,0.003408834137559172
evidence/sec_growth_incumbent_sleeve_blend_v1/path__adverse__quarterly_target_reset__growth_05__50bps.csv,117,71,0.17869280575657223,0.9937817469018652,0.6721839302315041,2.7235005157329986,0.05410361921456196
evidence/sec_growth_incumbent_sleeve_blend_v1/path__adverse__quarterly_target_reset__growth_10__100bps.csv,117,71,0.13916274888282806,0.7631191258762834,0.6740019538508786,2.7174590168190043,0.014573562340817789
evidence/sec_growth_incumbent_sleeve_blend_v1/path__adverse__quarterly_target_reset__growth_10__200bps.csv,117,71,0.1053805502660353,0.571985695045022,0.6400023483778092,2.564517608058319,-0.01920863627597498
evidence/sec_growth_incumbent_sleeve_blend_v1/path__adverse__quarterly_target_reset__growth_10__50bps.csv,117,71,0.1560445281305947,0.859289942870314,0.6909851619106109,2.7928438605675474,0.031455341588584415
evidence/sec_growth_incumbent_sleeve_blend_v1/path__adverse__quarterly_target_reset__growth_15__100bps.csv,117,71,0.11653430684588233,0.6285708629083655,0.6930326718641111,2.7754124143094843,-0.008054879696127948
evidence/sec_growth_incumbent_sleeve_blend_v1/path__adverse__quarterly_target_reset__growth_15__200bps.csv,117,71,0.08279332411627066,0.44250801024001446,0.6594995079392394,2.626635558004999,-0.04179586242573961
evidence/sec_growth_incumbent_sleeve_blend_v1/path__adverse__quarterly_target_reset__growth_15__50bps.csv,117,71,0.13339176933850405,0.7222019601821882,0.7097761779808474,2.848762313409103,0.008802582796493777
evidence/sec_growth_incumbent_sleeve_blend_v1/path__adverse__quarterly_target_reset__growth_20__100bps.csv,117,71,0.09390823266996459,0.4950684752532581,0.7120646050630006,2.820365608056759,-0.030680953872045683
evidence/sec_growth_incumbent_sleeve_blend_v1/path__adverse__quarterly_target_reset__growth_20__200bps.csv,117,71,0.06023274993791164,0.31496899083110624,0.679024386598001,2.6764571312342755,-0.06435643660409864
evidence/sec_growth_incumbent_sleeve_blend_v1/path__adverse__quarterly_target_reset__growth_20__50bps.csv,117,71,0.11072984453564638,0.5856895372535613,0.72855628478042,2.8913268619021864,-0.013859342006363892
evidence/sec_growth_incumbent_sleeve_blend_v1/path__adverse__quarterly_target_reset__growth_25__100bps.csv,117,71,0.07128029518330385,0.36525174910959507,0.7310971813225959,2.8528077759803168,-0.05330889135870642
evidence/sec_growth_incumbent_sleeve_blend_v1/path__adverse__quarterly_target_reset__growth_25__200bps.csv,117,71,0.03769533246904274,0.1917762674213079,0.698576370830956,2.714303626273588,-0.08689385407296754
evidence/sec_growth_incumbent_sleeve_blend_v1/path__adverse__quarterly_target_reset__growth_25__50bps.csv,117,71,0.0880541349602228,0.4525198359877106,0.7473248730671768,2.92110827367372,-0.03653505158178748
evidence/sec_growth_incumbent_sleeve_blend_v1/path__adverse__quarterly_target_reset__growth_30__100bps.csv,117,71,0.04864633355334396,0.24117917278168782,0.7501299271217604,2.873625111050259,-0.07594285298866632
evidence/sec_growth_incumbent_sleeve_blend_v1/path__adverse__quarterly_target_reset__growth_30__200bps.csv,117,71,0.015177669388086408,0.07477273615581492,0.7181549865749858,2.7408956795884416,-0.10941151715392386
evidence/sec_growth_incumbent_sleeve_blend_v1/path__adverse__quarterly_target_reset__growth_30__50bps.csv,117,71,0.06536008070687137,0.3248688616275549,0.7660814150811409,2.9390740021129513,-0.05922910583513891
evidence/sec_growth_incumbent_sleeve_blend_v1/path__adverse__quarterly_target_reset__growth_40__100bps.csv,117,71,0.003344013766920173,0.015364077362770465,0.7881945087699013,2.8852044954449947,-0.1212451727750901
evidence/sec_growth_incumbent_sleeve_blend_v1/path__adverse__quarterly_target_reset__growth_40__200bps.csv,117,71,-0.02981155745866429,-0.13628413434341566,0.7573908871004241,2.764551441361228,-0.15440074400067455
evidence/sec_growth_incumbent_sleeve_blend_v1/path__adverse__quarterly_target_reset__growth_40__50bps.csv,117,71,0.019898953502036607,0.09160427207356495,0.8035566418816374,2.94466760848828,-0.10469023303997367
evidence/sec_growth_incumbent_sleeve_blend_v1/path__base__buy_and_drift__growth_00__100bps.csv,117,71,0.18444405047765208,1.0230483620104325,0.6359469666545273,2.5631106076224257,0.05985486393564181
evidence/sec_growth_incumbent_sleeve_blend_v1/path__base__buy_and_drift__growth_00__200bps.csv,117,71,0.15064942950986104,0.8253357992111452,0.6010943711650294,2.404542888035712,0.02606024296785077
evidence/sec_growth_incumbent_sleeve_blend_v1/path__base__buy_and_drift__growth_00__50bps.csv,117,71,0.2013413609615468,1.1224038197875128,0.653373264399276,2.6412213509954574,0.07675217441953654
evidence/sec_growth_incumbent_sleeve_blend_v1/path__base__buy_and_drift__growth_05__100bps.csv,117,71,0.17308518106893897,0.959259270089662,0.6465457674228823,2.6095580523505086,0.048495994526928696
evidence/sec_growth_incumbent_sleeve_blend_v1/path__base__buy_and_drift__growth_05__200bps.csv,117,71,0.1394404429981861,0.7638347778762811,0.6123641349295663,2.453986730923337,0.014851256456175813
evidence/sec_growth_incumbent_sleeve_blend_v1/path__base__buy_and_drift__growth_05__50bps.csv,117,71,0.18990427237085108,1.0575056365873547,0.6636419109930206,2.6862458804200453,0.06531508582884081
evidence/sec_growth_incumbent_sleeve_blend_v1/path__base__buy_and_drift__growth_10__100bps.csv,117,71,0.16152860761652935,0.891800523892704,0.6576641277716211,2.6532573378653166,0.03693942107451907
evidence/sec_growth_incumbent_sleeve_blend_v1/path__base__buy_and_drift__growth_10__200bps.csv,117,71,0.12804217590016048,0.699264458613358,0.6241652062879076,2.5008918791247052,0.0034529893581502075
evidence/sec_growth_incumbent_sleeve_blend_v1/path__base__buy_and_drift__growth_10__50bps.csv,117,71,0.17826549058570873,0.9886140417351589,0.6744237544405152,2.7284299630697744,0.053676304043698456
evidence/sec_growth_incumbent_sleeve_blend_v1/path__base__buy_and_drift__growth_15__100bps.csv,117,71,0.14976737354064668,0.82109111048643,0.6693386260581387,2.6935930481519894,0.0251781869986364
evidence/sec_growth_incumbent_sleeve_blend_v1/path__base__buy_and_drift__growth_15__200bps.csv,117,71,0.11644831822118853,0.6320364828807118,0.6365335830887681,2.5446444136597965,-0.00814086832082174
evidence/sec_growth_incumbent_sleeve_blend_v1/path__base__buy_and_drift__growth_15__50bps.csv,117,71,0.16641774912674942,0.9161524075787152,0.6857556211150149,2.7671554022240286,0.041828562584739146
evidence/sec_growth_incumbent_sleeve_blend_v1/path__base__buy_and_drift__growth_20__100bps.csv,117,71,0.13779419596372391,0.7476684048389171,0.6816093533836469,2.7299529507295404,0.01320500942171364
evidence/sec_growth_incumbent_sleeve_blend_v1/path__base__buy_and_drift__growth_20__200bps.csv,117,71,0.10465229484541609,0.5626657878158756,0.6495086191964996,2.584634186008236,-0.019936891696594183
evidence/sec_growth_incumbent_sleeve_blend_v1/path__base__buy_and_drift__growth_20__50bps.csv,117,71,0.15435342578356817,0.8406712693822015,0.6976779287013971,2.8018062092131832,0.029764239241557897
evidence/sec_growth_incumbent_sleeve_blend_v1/path__base__buy_and_drift__growth_25__100bps.csv,117,71,0.12560145012710286,0.672172583259499,0.6945203542869397,2.761751828673819,0.0010122635850925848
evidence/sec_growth_incumbent_sleeve_blend_v1/path__base__buy_and_drift__growth_25__200bps.csv,117,71,0.09264725709655515,0.49175583160843755,0.6631334362407745,2.620278931557561,-0.031941929445455125
evidence/sec_growth_incumbent_sleeve_blend_v1/path__base__buy_and_drift__growth_25__50bps.csv,117,71,0.1420645235733059,0.7628322448757143,0.7102351421746059,2.8317923312588706,0.017475337031295626
evidence/sec_growth_incumbent_sleeve_blend_v1/path__base__buy_and_drift__growth_30__100bps.csv,117,71,0.11318115374234428,0.5953221912437276,0.7081201371783855,2.7884575066652726,-0.011408032799665999
evidence/sec_growth_incumbent_sleeve_blend_v1/path__base__buy_and_drift__growth_30__200bps.csv,117,71,0.08042607522595574,0.41997603159087926,0.6774553993796768,2.6510503159337793,-0.044163111316054535
evidence/sec_growth_incumbent_sleeve_blend_v1/path__base__buy_and_drift__growth_30__50bps.csv,117,71,0.12954265115027566,0.6833824488608538,0.7234763026399189,2.8565757603397937,0.004953464608265387
evidence/sec_growth_incumbent_sleeve_blend_v1/path__base__buy_and_drift__growth_40__100bps.csv,117,71,0.08762410028454645,0.44063290195322075,0.7376060641206771,2.8248818292480027,-0.03696508625746382
evidence/sec_growth_incumbent_sleeve_blend_v1/path__base__buy_and_drift__growth_40__200bps.csv,117,71,0.0553053195996154,0.27664023882496735,0.708404845528837,2.696282936995224,-0.06928386694239488
evidence/sec_growth_incumbent_sleeve_blend_v1/path__base__buy_and_drift__growth_40__50bps.csv,117,71,0.1037643385506365,0.5228653262687712,0.7522333101068502,2.8888009735078044,-0.02082484799137377
evidence/sec_growth_incumbent_sleeve_blend_v1/path__base__quarterly_target_reset__growth_00__100bps.csv,117,71,0.18444405047765208,1.0230483620104325,0.6359469666545273,2.5631106076224257,0.05985486393564181
evidence/sec_growth_incumbent_sleeve_blend_v1/path__base__quarterly_target_reset__growth_00__200bps.csv,117,71,0.15064942950986104,0.8253357992111452,0.6010943711650294,2.404542888035712,0.02606024296785077
evidence/sec_growth_incumbent_sleeve_blend_v1/path__base__quarterly_target_reset__growth_00__50bps.csv,117,71,0.2013413609615468,1.1224038197875128,0.653373264399276,2.6412213509954574,0.07675217441953654
evidence/sec_growth_incumbent_sleeve_blend_v1/path__base__quarterly_target_reset__growth_05__100bps.csv,117,71,0.17002996888777788,0.9397013342130937,0.6549731252830143,2.6465088968064507,0.04544078234576761
evidence/sec_growth_incumbent_sleeve_blend_v1/path__base__quarterly_target_reset__growth_05__200bps.csv,117,71,0.13640035709967552,0.7453142217265393,0.6205336662841054,2.4902618445022235,0.011811170557665243
evidence/sec_growth_incumbent_sleeve_blend_v1/path__base__quarterly_target_reset__growth_05__50bps.csv,117,71,0.18684072207696434,1.0374362718646348,0.6721839302315039,2.723500515732999,0.062251535534954064
evidence/sec_growth_incumbent_sleeve_blend_v1/path__base__quarterly_target_reset__growth_10__100bps.csv,117,71,0.15570278767006668,0.8526132054684169,0.6740019538508786,2.7174590168190056,0.031113601128056403
evidence/sec_growth_incumbent_sleeve_blend_v1/path__base__quarterly_target_reset__growth_10__200bps.csv,117,71,0.12224920225093236,0.6626126716108541,0.640002348377809,2.564517608058319,-0.002339984291077915
evidence/sec_growth_incumbent_sleeve_blend_v1/path__base__quarterly_target_reset__growth_10__50bps.csv,117,71,0.1724219970116631,0.9481415995644038,0.6909851619106114,2.7928438605675474,0.047832810469652834
evidence/sec_growth_incumbent_sleeve_blend_v1/path__base__quarterly_target_reset__growth_15__100bps.csv,117,71,0.14145968909232443,0.7634668269866615,0.6930326718641103,2.7754124143094807,0.01687050255031415
evidence/sec_growth_incumbent_sleeve_blend_v1/path__base__quarterly_target_reset__growth_15__200bps.csv,117,71,0.10819349976919014,0.5787129457792417,0.6594995079392395,2.6266355580049994,-0.016395686772820134
evidence/sec_growth_incumbent_sleeve_blend_v1/path__base__quarterly_target_reset__growth_15__50bps.csv,117,71,0.1580821752196909,0.856315069403522,0.7097761779808488,2.8487623134091065,0.03349298867768062
evidence/sec_growth_incumbent_sleeve_blend_v1/path__base__quarterly_target_reset__growth_20__100bps.csv,117,71,0.12729798115495988,0.6739126938009508,0.7120646050630006,2.820365608056758,0.002708794612949608
evidence/sec_growth_incumbent_sleeve_blend_v1/path__base__quarterly_target_reset__growth_20__200bps.csv,117,71,0.0942309091039692,0.4950524231832661,0.6790243865980009,2.6764571312342738,-0.03035827743804108
evidence/sec_growth_incumbent_sleeve_blend_v1/path__base__quarterly_target_reset__growth_20__50bps.csv,117,71,0.14381837264385794,0.7637275803306769,0.7285562847804206,2.8913268619021903,0.019229186101847665
evidence/sec_growth_incumbent_sleeve_blend_v1/path__base__quarterly_target_reset__growth_25__100bps.csv,117,71,0.11321509105853797,0.585445752121126,0.7310971813225957,2.8528077759803168,-0.011374095483472305
evidence/sec_growth_incumbent_sleeve_blend_v1/path__base__quarterly_target_reset__growth_25__200bps.csv,117,71,0.0803592083882701,0.41292163392763864,0.6985763708309565,2.7143036262735896,-0.044229978153740176
evidence/sec_growth_incumbent_sleeve_blend_v1/path__base__quarterly_target_reset__growth_25__50bps.csv,117,71,0.12962782487620766,0.671989933806074,0.747324873067177,2.9211082736737195,0.00503863833419739
evidence/sec_growth_incumbent_sleeve_blend_v1/path__base__quarterly_target_reset__growth_30__100bps.csv,117,71,0.09920855915499048,0.49932103656932936,0.7501299271217604,2.8736251110502575,-0.025380627387019794
evidence/sec_growth_incumbent_sleeve_blend_v1/path__base__quarterly_target_reset__growth_30__200bps.csv,117,71,0.06657628893790636,0.3333943929846521,0.7181549865749858,2.7408956795884416,-0.058012897604103913
evidence/sec_growth_incumbent_sleeve_blend_v1/path__base__quarterly_target_reset__growth_30__50bps.csv,117,71,0.11550788081499933,0.5824596341438483,0.7660814150811414,2.939074002112953,-0.00908130572701095
evidence/sec_growth_incumbent_sleeve_blend_v1/path__base__quarterly_target_reset__growth_40__100bps.csv,117,71,0.07141526388586376,0.3377125615043124,0.7881945087699016,2.8852044954449947,-0.05317392265614651
evidence/sec_growth_incumbent_sleeve_blend_v1/path__base__quarterly_target_reset__growth_40__200bps.csv,117,71,0.039268894952486574,0.18519541168121592,0.7573908871004243,2.7645514413612293,-0.0853202915895237
evidence/sec_growth_incumbent_sleeve_blend_v1/path__base__quarterly_target_reset__growth_40__50bps.csv,117,71,0.08746973104164643,0.413954092642216,0.8035566418816379,2.944667608488282,-0.03711945550036384
evidence/sec_growth_mu_cap_sensitivity_v1/path__adverse__mu_cap_1.00x__100bps.csv,117,71,0.0986221671281318,0.520933370882326,0.7019868164044414,2.828481667365385,-0.02596701941387848
evidence/sec_growth_mu_cap_sensitivity_v1/path__adverse__mu_cap_1.00x__200bps.csv,117,71,0.06405206152056638,0.33546572759066895,0.6680354772072201,2.6785437501548137,-0.0605371250214439
