Date,source_return,exposure,exposure_turnover,turnover,financing_cost,exposure_cost,net_return,wealth,drawdown
2023-03-13,0.00026217052106747296,1.35,0.0,0.0,8.333333333333336e-05,0.0,0.00027059687010775517,1.0413573488242824,-0.08452435957933557
2023-03-14,0.018250158546845974,1.35,0.0,0.0,8.333333333333336e-05,0.0,0.024554380704908733,1.0669272336171682,-0.0620454221783765
2023-03-15,-0.012661514268863305,1.35,0.0,0.0,8.333333333333336e-05,0.0,-0.017176377596298798,1.0486012885847853,-0.07815608417521769
2023-03-16,0.02244833545602032,1.35,0.0,0.0,8.333333333333336e-05,0.0,0.030221919532294098,1.0802920323498546,-0.05029619152982623
2023-03-17,-0.008036613025400263,1.35,0.0,0.0,8.333333333333336e-05,0.0,-0.010932760917623689,1.0684814578389599,-0.06067907621038726
2023-03-20,0.007789069659383641,1.35,0.0,0.0,8.333333333333336e-05,0.0,0.010431910706834583,1.0796277609990446,-0.050880164208352396
2023-03-21,0.015016067196881533,1.35,0.0,0.0,8.333333333333336e-05,0.0,0.020188357382456737,1.101423672078115,-0.03171899376461196
2023-03-22,-0.009779848690788406,1.35,0.0,0.0,8.333333333333336e-05,0.0,-0.013286129065897682,1.0867900150146501,-0.04458370018551261
2023-03-23,0.010132642224395694,1.35,0.0,0.0,8.333333333333336e-05,0.0,0.013595733669600854,1.1015657226135709,-0.031594114629639236
2023-03-24,-0.003996953671548176,1.35,0.0,0.0,8.333333333333336e-05,0.0,-0.005479220789923371,1.0955300008047597,-0.03690022428984463
2023-03-27,0.001206710963486124,1.35,0.0,0.0,8.333333333333336e-05,0.0,0.001545726467372934,1.0972233905228046,-0.03541153547580855
2023-03-28,-0.005835429335450115,1.35,0.0,0.0,8.333333333333336e-05,0.0,-0.007961162936190988,1.0884882163334526,-0.04309078140825595
2023-03-29,0.01740500535770262,1.35,0.0,0.0,8.333333333333336e-05,0.0,0.023413423899565203,1.1139734523521494,-0.02068626023996578
2023-03-30,0.009864843462918493,1.35,0.0,0.0,8.333333333333336e-05,0.0,0.013234205341606634,1.1287160057656762,-0.007725821114124787
2023-03-31,0.01846950776712286,1.35,0.0,0.0,8.333333333333336e-05,0.0,0.02485050215228253,1.1567651652962718,0.0
2023-04-03,-0.0001948573270886822,1.35,0.0,0.0,8.333333333333336e-05,0.0,-0.0003463907249030544,1.1563644725721223,-0.0003463907249030562
2023-04-04,-0.004460308544491087,1.35,0.0,0.0,8.333333333333336e-05,0.0,-0.0061047498683963015,1.1493051567103696,-0.006449025964566979
2023-04-05,-0.013990735780491037,1.35,0.0,0.0,8.333333333333336e-05,0.0,-0.018970826636996237,1.1275018878294114,-0.025297509248011885
2023-04-06,0.0024754120962870996,1.35,0.0,0.0,8.333333333333336e-05,0.0,0.0032584729966542514,1.1311758222845802,-0.022121467502124847
2023-04-10,0.0012009836514996763,1.35,0.0,0.0,8.333333333333336e-05,0.0,0.0015379945961912298,1.1329155645865963,-0.02061749560341164
2023-04-11,-0.007332965574998518,1.35,0.0,0.0,8.333333333333336e-05,0.0,-0.009982836859581333,1.1216058533296478,-0.03039451136793092
2023-04-12,-0.0035048922219261813,1.35,0.0,0.0,8.333333333333336e-05,0.0,-0.004814937832933679,1.1162053908728111,-0.035063101518165496
2023-04-13,0.018361823510367303,1.35,0.0,0.0,8.333333333333336e-05,0.0,0.024705128405662528,1.1437813883814167,-0.011224211537809947
2023-04-14,-0.005978738868308464,1.35,0.0,0.0,8.333333333333336e-05,0.0,-0.00815463080554976,1.1344542734369072,-0.01928731304218545
2023-04-17,0.0057544432370242315,1.35,0.0,0.0,8.333333333333336e-05,0.0,0.00768516503664938,1.143172741754802,-0.011750374189378743
2023-04-18,0.0039001847503070675,1.35,0.0,0.0,8.333333333333336e-05,0.0,0.005181916079581208,1.1490965669670403,-0.006629347562750465
2023-04-19,-0.005884729874080286,1.35,0.0,0.0,8.333333333333336e-05,0.0,-0.00802771866334172,1.1398719430104172,-0.014603847688936855
2023-04-20,-0.005325981763857235,1.35,0.0,0.0,8.333333333333336e-05,0.0,-0.0072734087145406015,1.131581188486665,-0.021771036650430897
2023-04-21,-0.004399295670065473,1.35,0.0,0.0,8.333333333333336e-05,0.0,-0.006022382487921723,1.1247663737534612,-0.02766230562848515
2023-04-24,-0.0038822793214882134,1.35,0.0,0.0,8.333333333333336e-05,0.0,-0.005324410417342422,1.118777655955972,-0.03283943057757144
2023-04-25,-0.01945977723900938,1.35,0.0,0.0,8.333333333333336e-05,0.0,-0.026354032605996,1.0892933531320483,-0.05832801175936386
2023-04-26,0.006274829199878651,1.35,0.0,0.0,8.333333333333336e-05,0.0,0.008387686086502847,1.098430003834234,-0.05042956272554844
2023-04-27,0.017581023808670215,1.35,0.0,0.0,8.333333333333336e-05,0.0,0.023651048808371457,1.1244090254674972,-0.027971225966583746
2023-04-28,0.007150674313987304,1.35,0.0,0.0,8.333333333333336e-05,0.0,0.009570076990549528,1.13516970641009,-0.01866883576205436
2023-05-01,-0.0007226403804220238,1.35,0.0,0.0,8.333333333333336e-05,0.0,-0.0010588978469030655,1.1339676776521028,-0.019707965218964785
2023-05-02,-0.007823893850452346,1.35,0.0,0.0,8.333333333333336e-05,0.0,-0.010645590031444,1.1218959226469098,-0.030143752332333795
2023-05-03,-0.004035001622224255,1.35,0.0,0.0,8.333333333333336e-05,0.0,-0.005530585523336078,1.1156911812984291,-0.03550762525540152
2023-05-04,0.0026554786998798097,1.35,0.0,0.0,8.333333333333336e-05,0.0,0.00350156291150441,1.1195978441595564,-0.03213039452756694
2023-05-05,0.012166188274311152,1.35,0.0,0.0,8.333333333333336e-05,0.0,0.01634102083698672,1.1378932158600132,-0.016314417137055726
2023-05-08,-0.0007543378887792107,1.35,0.0,0.0,8.333333333333336e-05,0.0,-0.0011016894831852677,1.1366396108711125,-0.017398133198456622
2023-05-09,-0.005156488661829051,1.35,0.0,0.0,8.333333333333336e-05,0.0,-0.007044593026802552,1.1286324473943823,-0.024320163457450028
2023-05-10,0.009708550765726631,1.35,0.0,0.0,8.333333333333336e-05,0.0,0.01302321020039762,1.1433308649957885,-0.011613679857866877
2023-05-11,-0.007605525960027282,1.35,0.0,0.0,8.333333333333336e-05,0.0,-0.010350793379370164,1.1314964834479606,-0.02184426243665405
2023-05-12,0.0005680076747345275,1.35,0.0,0.0,8.333333333333336e-05,0.0,0.0006834770275582788,1.1322698353011604,-0.021175715460654998
2023-05-15,0.0070473608391834475,1.35,0.0,0.0,8.333333333333336e-05,0.0,0.009430603799564322,1.1429478235120838,-0.01194481144377224
2023-05-16,-0.003885603499457657,1.35,0.0,0.0,8.333333333333336e-05,0.0,-0.0053288980576011715,1.1368571710754307,-0.017210056818872332
2023-05-17,0.011091592904695302,1.35,0.0,0.0,8.333333333333336e-05,0.0,0.014890317088005325,1.1537853348365166,-0.002576002934002619
2023-05-18,0.014521188519043715,1.35,0.0,0.0,8.333333333333336e-05,0.0,0.01952027116737568,1.1763075374414667,0.0
2023-05-19,0.000694991572534498,1.35,0.0,0.0,8.333333333333336e-05,0.0,0.0008549052895882389,1.177313168977408,0.0
2023-05-22,0.002704395295781037,1.35,0.0,0.0,8.333333333333336e-05,0.0,0.003567600315971067,1.1815133518110486,0.0
2023-05-23,-0.01113690161511105,1.35,0.0,0.0,8.333333333333336e-05,0.0,-0.01511815051373325,1.1636510551243837,-0.01511815051373322
2023-05-24,-0.00692419837678393,1.35,0.0,0.0,8.333333333333336e-05,0.0,-0.009431001141991639,1.1526766606946257,-0.024406572360965106
2023-05-25,0.02288687656354016,1.35,0.0,0.0,8.333333333333336e-05,0.0,0.030813950027445882,1.188195181715073,0.0
2023-05-26,0.02056569158255872,1.35,0.0,0.0,8.333333333333336e-05,0.0,0.02768035030312094,1.2210848405734267,0.0
2023-05-30,0.004224906348406776,1.35,0.0,0.0,8.333333333333336e-05,0.0,0.005620290237015814,1.2279476917814693,0.0
2023-05-31,-0.005595773697459117,1.35,0.0,0.0,8.333333333333336e-05,0.0,-0.007637627824903142,1.2185690843231936,-0.0076376278249031815
2023-06-01,0.009991452470163864,1.35,0.0,0.0,8.333333333333336e-05,0.0,0.013405127501387885,1.2349041582677953,0.0
2023-06-02,0.00917026573934443,1.35,0.0,0.0,8.333333333333336e-05,0.0,0.012296525414781647,1.2500891886347547,0.0
2023-06-05,-0.006015202424362154,1.35,0.0,0.0,8.333333333333336e-05,0.0,-0.008203856606222241,1.2398336361862066,-0.008203856606222137
2023-06-06,0.0018979556127836084,1.35,0.0,0.0,8.333333333333336e-05,0.0,0.002478906743924538,1.242907068148293,-0.005745286457765064
2023-06-07,-0.012396815332350153,1.35,0.0,0.0,8.333333333333336e-05,0.0,-0.016819034032006044,1.222002571870486,-0.022467690321314238
2023-06-08,0.00975005243410143,1.35,0.0,0.0,8.333333333333336e-05,0.0,0.013079237452703599,1.2379854336757947,-0.00968231312533685
2023-06-09,0.003061234215535835,1.35,0.0,0.0,8.333333333333336e-05,0.0,0.004049332857640044,1.242998448769658,-0.005672187176373189
2023-06-12,0.018239983255525782,1.35,0.0,0.0,8.333333333333336e-05,0.0,0.02454064406162647,1.273502431270068,0.0
2023-06-13,0.006067157848409499,1.35,0.0,0.0,8.333333333333336e-05,0.0,0.00810732976201949,1.2838271354331081,0.0
2023-06-14,0.0066290101597310525,1.35,0.0,0.0,8.333333333333336e-05,0.0,0.008865830382303588,1.2952093290560567,0.0
2023-06-15,0.01279415647339821,1.35,0.0,0.0,8.333333333333336e-05,0.0,0.01718877790575425,1.3174723945546623,0.0
2023-06-16,-0.006786011617265886,1.35,0.0,0.0,8.333333333333336e-05,0.0,-0.00924444901664228,1.305293088172368,-0.009244449016642231
2023-06-20,-0.008802924193178518,1.35,0.0,0.0,8.333333333333336e-05,0.0,-0.011967280994124333,1.289672279006521,-0.02110109909174862
2023-06-21,-0.014261808306002322,1.35,0.0,0.0,8.333333333333336e-05,0.0,-0.01933677454643647,1.264734176908583,-0.04002984644236596
2023-06-22,0.005518163412233434,1.35,0.0,0.0,8.333333333333336e-05,0.0,0.007366187273181803,1.274050445706485,-0.03295852651459541
2023-06-23,-0.011534347782900634,1.35,0.0,0.0,8.333333333333336e-05,0.0,-0.01565470284024919,1.2541055645754629,-0.04809727341620618
2023-06-26,-0.005139447729830882,1.35,0.0,0.0,8.333333333333336e-05,0.0,-0.007021587768605024,1.2452997522827003,-0.0547811419580887
2023-06-27,0.017448543912158554,1.35,0.0,0.0,8.333333333333336e-05,0.0,0.023472200948080713,1.274529678308875,-0.032594774982213415
2023-06-28,0.0012593594476872916,1.35,0.0,0.0,8.333333333333336e-05,0.0,0.0016168019210445106,1.2765903403411931,-0.03103067235597623
2023-06-29,0.0017188813023782945,1.35,0.0,0.0,8.333333333333336e-05,0.0,0.0022371564248773643,1.2794462726230238,-0.02886293639912829
2023-06-30,0.013689582582412374,1.35,0.0,0.0,8.333333333333336e-05,0.0,0.01839760315292337,1.3029850174022293,-0.010996342095904055
2023-07-03,-0.000192910790269063,1.35,0.0,0.0,8.333333333333336e-05,0.0,-0.00034376290019656844,1.3025370994937344,-0.011336324861650149
2023-07-05,-0.002045921171180076,1.35,0.0,0.0,8.333333333333336e-05,0.0,-0.0028453269144264365,1.298830955627506,-0.014149396225837108
2023-07-06,-0.005588830100257236,1.35,0.0,0.0,8.333333333333336e-05,0.0,-0.0076282539686806025,1.2889231432355952,-0.02166971500660353
2023-07-07,-0.0021340428726924765,1.35,0.0,0.0,8.333333333333336e-05,0.0,-0.0029642912114681767,1.285102399689844,-0.024569770872322594
2023-07-10,0.0035689493632418134,1.35,0.0,0.0,8.333333333333336e-05,0.0,0.0047347483070431145,1.2911870361011524,-0.019951354246321773
2023-07-11,0.004730783546244455,1.35,0.0,0.0,8.333333333333336e-05,0.0,0.006303224454096681,1.2993256778019175,-0.013773887656203021
2023-07-12,0.012102629150360533,1.35,0.0,0.0,8.333333333333336e-05,0.0,0.016255216019653386,1.3204464973744703,0.0
2023-07-13,0.014530688340742781,1.35,0.0,0.0,8.333333333333336e-05,0.0,0.019533095926669422,1.3462389054737205,0.0
2023-07-14,-0.005556290229700278,1.35,0.0,0.0,8.333333333333336e-05,0.0,-0.007584325143428709,1.3360285918938744,-0.00758432514342855
2023-07-17,0.014255190423594577,1.35,0.0,0.0,8.333333333333336e-05,0.0,0.019161173738519346,1.3616284678627821,0.0
2023-07-18,0.00691031780277207,1.35,0.0,0.0,8.333333333333336e-05,0.0,0.009245595700408962,1.3742175341708087,0.0
2023-07-19,-0.004059716725917428,1.35,0.0,0.0,8.333333333333336e-05,0.0,-0.005563950913321862,1.366571455266456,-0.005563950913321958
2023-07-20,-0.022633754264831718,1.35,0.0,0.0,8.333333333333336e-05,0.0,-0.030638901590856155,1.3247012069316741,-0.03603237915968838
2023-07-21,-0.003085572279898252,1.35,0.0,0.0,8.333333333333336e-05,0.0,-0.004248855911195975,1.3190727423780342,-0.040128138683697134
2023-07-24,0.0021792211927318395,1.35,0.0,0.0,8.333333333333336e-05,0.0,0.00285861527685465,1.3228434638706785,-0.03738423431711546
2023-07-25,0.008028717140014852,1.35,0.0,0.0,8.333333333333336e-05,0.0,0.010755434805686718,1.3370712205044684,-0.027030883206387024
2023-07-26,-0.00383520341829513,1.35,0.0,0.0,8.333333333333336e-05,0.0,-0.00526085794803176,1.3300370787469928,-0.0321495355176602
2023-07-27,-0.0031095813793795557,1.35,0.0,0.0,8.333333333333336e-05,0.0,-0.004281268195495735,1.3243428333029235,-0.036293162929244116
2023-07-28,0.01897906454484599,1.35,0.0,0.0,8.333333333333336e-05,0.0,0.025538403802208755,1.358164435352375,-0.01168162857718158
2023-07-31,0.010876755194447085,1.35,0.0,0.0,8.333333333333336e-05,0.0,0.014600286179170233,1.377994024786891,0.0
2023-08-01,-0.003579070158343356,1.35,0.0,0.0,8.333333333333336e-05,0.0,-0.004915078047096864,1.3712210766066302,-0.004915078047096899
2023-08-02,-0.026895979633228317,1.35,0.0,0.0,8.333333333333336e-05,0.0,-0.03639290583819156,1.3213183570823415,-0.04112910991273311
2023-08-03,-0.003741799868633988,1.35,0.0,0.0,8.333333333333336e-05,0.0,-0.005134763155989218,1.3145337002650628,-0.04605268483050384
2023-08-04,-0.007002610216709559,1.35,0.0,0.0,8.333333333333336e-05,0.0,-0.00953685712589124,1.3019971801784658,-0.0551503440809028
2023-08-07,0.006352395724760207,1.35,0.0,0.0,8.333333333333336e-05,0.0,0.008492400895092947,1.3130542621968218,-0.047126302017247323
2023-08-08,-0.008555894803377817,1.35,0.0,0.0,8.333333333333336e-05,0.0,-0.011633791317893386,1.2977784629213533,-0.05821183577188804
2023-08-09,-0.01089602612516083,1.35,0.0,0.0,8.333333333333336e-05,0.0,-0.014792968602300453,1.2785804668666159,-0.07214367851533288
2023-08-10,-0.00393399326142585,1.35,0.0,0.0,8.333333333333336e-05,0.0,-0.005394224236258231,1.2716835171242376,-0.07714874357245083
2023-08-11,-0.004452431624054842,1.35,0.0,0.0,8.333333333333336e-05,0.0,-0.006094116025807371,1.2639337302227758,-0.08277270620368238
2023-08-14,0.007723969448392376,1.35,0.0,0.0,8.333333333333336e-05,0.0,0.010344025421996375,1.277007892859919,-0.0732848837589043
2023-08-15,-0.012274032704573501,1.35,0.0,0.0,8.333333333333336e-05,0.0,-0.016653277484507564,1.2557415260702165,-0.08871772773875486
2023-08-16,-0.01120465979391072,1.35,0.0,0.0,8.333333333333336e-05,0.0,-0.015209624055112806,1.2366421695482948,-0.10257798850793742
2023-08-17,-0.010347207361748323,1.35,0.0,0.0,8.333333333333336e-05,0.0,-0.01405206327169357,1.2192647955373577,-0.11518861939483449
2023-08-18,-0.00012008295899990085,1.35,0.0,0.0,8.333333333333336e-05,0.0,-0.0002454453279831995,1.2189655326897186,-0.11540579221435032
2023-08-21,0.016036770337679584,1.35,0.0,0.0,8.333333333333336e-05,0.0,0.021566306622534104,1.2452541171300056,-0.09632836229272757
2023-08-22,-0.000832149624350853,1.35,0.0,0.0,8.333333333333336e-05,0.0,-0.001206735326206985,1.24375142499676,-0.09741885478124024
2023-08-23,0.016490120950657383,1.35,0.0,0.0,8.333333333333336e-05,0.0,0.022178329950054133,1.2713357544761883,-0.07740111233588076
2023-08-24,-0.02231781521692633,1.35,0.0,0.0,8.333333333333336e-05,0.0,-0.03021238387618388,1.2329256706264358,-0.10527502409372946
2023-08-25,0.007354852895370856,1.35,0.0,0.0,8.333333333333336e-05,0.0,0.009845718075417323,1.2450647091873683,-0.09646581422592182
2023-08-28,0.006170550476560788,1.35,0.0,0.0,8.333333333333336e-05,0.0,0.00824690981002373,1.25533264555168,-0.08901444928556979
2023-08-29,0.019289415491136053,1.35,0.0,0.0,8.333333333333336e-05,0.0,0.025957377579700337,1.2879177890203892,-0.06536765337602402
2023-08-30,0.007171977945783725,1.35,0.0,0.0,8.333333333333336e-05,0.0,0.009598836893474696,1.3002803018094005,-0.05639626992541502
2023-08-31,0.004173836875270842,1.35,0.0,0.0,8.333333333333336e-05,0.0,0.005551346448282303,1.3074986082446216,-0.05115799870987947
2023-09-01,-0.000629948480052156,1.35,0.0,0.0,8.333333333333336e-05,0.0,-0.000933763781403744,1.306277713400007,-0.052043993004958766
2023-09-05,-0.0007620429563887088,1.35,0.0,0.0,8.333333333333336e-05,0.0,-0.0011120913244580901,1.3048250132876018,-0.053098206656305935
2023-09-06,-0.006959205589034845,1.35,0.0,0.0,8.333333333333336e-05,0.0,-0.009478260878530374,1.2924575414108301,-0.06207318887996571
2023-09-07,-0.01046394607023593,1.35,0.0,0.0,8.333333333333336e-05,0.0,-0.014209660528151839,1.2740921585003324,-0.07540081046623337
2023-09-08,-0.00028676873485733445,1.35,0.0,0.0,8.333333333333336e-05,0.0,-0.0004704711253907349,1.273492734928671,-0.07583580768746878
2023-09-11,0.005153763147967894,1.35,0.0,0.0,8.333333333333336e-05,0.0,0.006874246916423323,1.2822470384348421,-0.06948287483819549
2023-09-12,-0.009055454438075872,1.35,0.0,0.0,8.333333333333336e-05,0.0,-0.012308196824735761,1.2664648895078516,-0.0809358627634742
2023-09-13,-0.0020675439865717182,1.35,0.0,0.0,8.333333333333336e-05,0.0,-0.002874517715205153,1.262824413747276,-0.08357772890737036
2023-09-14,0.00646186180238062,1.35,0.0,0.0,8.333333333333336e-05,0.0,0.008640180099880504,1.2737354441165785,-0.07565967543758856
2023-09-15,-0.018080691787887293,1.35,0.0,0.0,8.333333333333336e-05,0.0,-0.02449226724698118,1.242538775217323,-0.09829886569393242
2023-09-18,0.0025584793875974565,1.35,0.0,0.0,8.333333333333336e-05,0.0,0.003370613839923233,1.2467268936097116,-0.09525957937116603
2023-09-19,-0.0017027331207061236,1.35,0.0,0.0,8.333333333333336e-05,0.0,-0.0023820230462866005,1.2437571614167078,-0.09741469190401109
2023-09-20,-0.013220381027662653,1.35,0.0,0.0,8.333333333333336e-05,0.0,-0.017930847720677916,1.2214555411538421,-0.11359881161840146
2023-09-21,-0.014692289889338017,1.35,0.0,0.0,8.333333333333336e-05,0.0,-0.01991792468393966,1.1971266816803592,-0.1312540837283407
2023-09-22,0.0013990854042766898,1.35,0.0,0.0,8.333333333333336e-05,0.0,0.0018054319624401982,1.1992880124545549,-0.12968562208386447
2023-09-25,0.003118810241661496,1.35,0.0,0.0,8.333333333333336e-05,0.0,0.004127060492909686,1.2042375466303763,-0.12609378199835541
2023-09-26,-0.016141320753876975,1.35,0.0,0.0,8.333333333333336e-05,0.0,-0.021874116351067254,1.1778959144210597,-0.14520970829084456
2023-09-27,0.0012313479083421175,1.35,0.0,0.0,8.333333333333336e-05,0.0,0.0015789863429285255,1.1797557959833218,-0.14386000609416794
2023-09-28,0.008500598918092628,1.35,0.0,0.0,8.333333333333336e-05,0.0,0.011392475206091716,1.1931961346383047,-0.13410645244065234
2023-09-29,-0.0005043841899489143,1.35,0.0,0.0,8.333333333333336e-05,0.0,-0.0007642519897643678,1.192284232118228,-0.1347682133072987
2023-10-02,0.007268477627698111,1.35,0.0,0.0,8.333333333333336e-05,0.0,0.009729111464059118,1.2038840983093466,-0.12635027681231836
2023-10-03,-0.015545267428940246,1.35,0.0,0.0,8.333333333333336e-05,0.0,-0.021069444362402667,1.1785189292812366,-0.1447575910472496
2023-10-04,0.006595851194449054,1.35,0.0,0.0,8.333333333333336e-05,0.0,0.00882106577917289,1.1889147222784269,-0.1372134415007391
2023-10-05,0.00015523539096817807,1.35,0.0,0.0,8.333333333333336e-05,0.0,0.00012623444447370705,1.1890648042679202,-0.13710452811882767
2023-10-06,0.015855640292829154,1.35,0.0,0.0,8.333333333333336e-05,0.0,0.021321781061986025,1.214417783693034,-0.11870605978799809
2023-10-09,0.010996770338828066,1.35,0.0,0.0,8.333333333333336e-05,0.0,0.014762306624084558,1.232345391385652,-0.10569612841664089
2023-10-10,0.0016406257607088914,1.35,0.0,0.0,8.333333333333336e-05,0.0,0.0021315114436236703,1.2349721496898876,-0.10378990948028377
2023-10-11,0.006522522392147012,1.35,0.0,0.0,8.333333333333336e-05,0.0,0.008722071896065135,1.245743665569121,-0.09597310063679176
2023-10-12,-7.709216849738354e-05,1.35,0.0,0.0,8.333333333333336e-05,0.0,-0.00018740776080480116,1.24551020353822,-0.09614252229370868
2023-10-13,-0.006845591996484157,1.35,0.0,0.0,8.333333333333336e-05,0.0,-0.009324882528586946,1.2338959672020695,-0.10457088709590479
