Date,net_return,wealth,turnover,cost,cash_conversion_target,drawdown
2024-04-03,0.003104897559257358,1.4107217723749008,0.0,0.0,,-0.017255093450601056
2024-04-04,-0.012499676506246837,1.3930882065798953,0.0,0.0,,-0.029539086870630338
2024-04-05,0.005297285633390603,1.400467792722657,0.20119893555821328,0.001012342129739618,0.2,-0.024398278217742875
2024-04-08,0.0006563801551118242,1.4013870319896733,0.0,0.0,,-0.023757912608272203
2024-04-09,0.002504290683056576,1.4048965124772415,0.0,0.0,,-0.021313118644409323
2024-04-10,-0.0130814770230544,1.3865183910295011,0.0,0.0,,-0.03411578859562725
2024-04-11,0.008972578011861465,1.398959035457894,0.0,0.0,,-0.025449317158376172
2024-04-12,-0.016038071645984142,1.3765224302174235,0.001248688116883584,6.143346192624523e-06,0.2,-0.04107923083243292
2024-04-15,-0.017595796078421655,1.3523014222379444,0.0,0.0,,-0.05795220514206856
2024-04-16,-0.0021124971696360184,1.349444689310972,0.0,0.0,,-0.05994227844236788
2024-04-17,-0.009133161408579227,1.3371199931515447,0.0,0.0,,-0.06852797734673499
2024-04-18,-0.004220282565057354,1.3314769689570576,0.0,0.0,,-0.07245905248377726
2024-04-19,-0.006498003260316243,1.3228250272717386,0.003022956528645815,1.5016793711907352e-05,0.2,-0.07848621658481458
2024-04-22,0.010987260416431166,1.3373592503317457,0.0,0.0,,-0.06836130466910129
2024-04-23,0.012347701687603463,1.3538725634039992,0.0,0.0,,-0.05685770797852718
2024-04-24,0.0025358167906013307,1.3573057361826135,0.0,0.0,,-0.05446607191849295
2024-04-25,-0.0018457025697343754,1.3548005534974261,0.0,0.0,,-0.05621124631932395
2024-04-26,0.008335885039577384,1.3660940151629364,0.002795926211204877,1.4096360715325145e-05,0.2,-0.04834393176699592
2024-04-29,0.002432677217639956,1.3694172809507774,0.0,0.0,,-0.04602885973077675
2024-04-30,-0.022746059528992002,1.3382684339582407,0.0,0.0,,-0.0677279440762808
2024-05-01,-0.004696925461303958,1.3319826868767228,0.0,0.0,,-0.07210675643261111
2024-05-02,0.009642517436569964,1.344826353160141,0.0,0.0,,-0.06315952965223715
2024-05-03,0.014782103207169328,1.3647057151082753,0.0021683046638302644,1.1001903113167109e-05,0.2,-0.049311057130903446
2024-05-06,0.012747669644725734,1.3821025327267447,0.0,0.0,,-0.03719198855231476
2024-05-07,-0.004337865644872929,1.3761071576323374,0.0,0.0,,-0.041368520347782156
2024-05-08,-0.0008707199826706313,1.3749089536318908,0.0,0.0,,-0.042203219933132474
2024-05-09,0.010023088933525548,1.3886897883496438,0.0,0.0,,-0.032603137626277756
2024-05-10,-0.0003814929885519458,1.3881600129321148,0.1966252866608044,0.0009837184971203056,0.0,-0.03297219274642049
2024-05-13,-0.0001842513255404521,1.3879042426096697,0.0,0.0,,-0.0331503689017415
2024-05-14,0.00988174020984145,1.4016191517712753,0.0,0.0,,-0.02359621202524742
2024-05-15,0.016654090458834814,1.4249618439137095,0.0,0.0,,-0.007335095015966853
2024-05-16,-0.00476326048112774,1.4181743794754804,0.0,0.0,,-0.012063416528879767
2024-05-17,0.005400272530013073,1.4258329076197302,0.0,0.0,0.0,-0.006728289735765669
2024-05-20,0.008794377633996264,1.438372220652317,0.0,0.0,,0.0
2024-05-21,0.0009174923865962192,1.439691916213857,0.0,0.0,,0.0
2024-05-22,-0.006640721353905921,1.43013132336281,0.0,0.0,,-0.006640721353905921
2024-05-23,-0.006240603118432886,1.4212064413664633,0.0,0.0,,-0.012839882365949018
2024-05-24,0.006396834297499598,1.4302976634744238,0.0,0.0,0.0,-0.0065251826683437875
2024-05-28,0.00994166339407987,1.4445172013980254,0.0,0.0,,0.0
2024-05-29,-0.007515883528690259,1.4336603783571282,0.0,0.0,,-0.007515883528690259
2024-05-30,-0.008473236596348133,1.4215126347724982,0.0,0.0,,-0.015925436265669224
2024-05-31,-0.0001244293507420835,1.4213357568782818,0.0,0.0,0.0,-0.016047884024716463
2024-06-03,0.0018930774495038438,1.4240264555478015,0.0,0.0,,-0.014185186462572164
2024-06-04,-0.011068419273923658,1.408264733680639,0.0,0.0,,-0.025096598145249227
2024-06-05,0.020398971325634507,1.4369918856018928,0.0,0.0,,-0.005209571605550578
2024-06-06,-0.0030762033387483623,1.43257140636565,0.0,0.0,,-0.008269749242732494
2024-06-07,-0.009021368210641811,1.4196476522207886,0.0,0.0,0.0,-0.01721651300044591
2024-06-10,0.006643433158557421,1.4290789865070204,0.0,0.0,,-0.010687456595230405
2024-06-11,-0.003412253299195922,1.4242026070205003,0.0,0.0,,-0.014063241585399178
2024-06-12,0.02058757262019717,1.453523481618409,0.0,0.0,,0.0
2024-06-13,-0.0021883032100556976,1.4503427315176922,0.0,0.0,,-0.0021883032100556976
2024-06-14,-0.005151436336923165,1.4428713832695597,0.0,0.0,0.0,-0.007328466642306242
2024-06-17,0.010043466371379761,1.4573628134856538,0.0,0.0,,0.0
2024-06-18,0.0020000255761456476,1.4602775763863487,0.0,0.0,,0.0
2024-06-20,-0.008486586990468559,1.4478848037041154,0.0,0.0,,-0.008486586990468559
2024-06-21,-0.0031289767763768017,1.4433544057784564,0.0,0.0,0.0,-0.01158900943324137
2024-06-24,-0.018139922519099683,1.417172068690034,0.0,0.0,,-0.029518708219149037
2024-06-25,0.015819223283645156,1.4395906300759869,0.0,0.0,,-0.01416644797186739
2024-06-26,-5.814282951877026e-06,1.4395822598887287,0.0,0.0,,-0.014172179887082414
2024-06-27,0.0005171639247796289,1.4403267599002958,0.0,0.0,,-0.013662345302475898
2024-06-28,-6.135471043178242e-05,1.440238389069015,0.0,0.0,0.0,-0.013722861763667882
2024-07-01,0.008146830225338908,1.4519717667087757,0.0,0.0,,-0.005687829363323349
2024-07-02,0.003406005769887255,1.4569171909238992,0.0,0.0,,-0.002301196373065806
2024-07-03,0.011115311996000354,1.4731112800533548,0.0,0.0,,0.0
2024-07-05,0.002609430319302719,1.476955261291233,0.0,0.0,0.0,0.0
2024-07-08,0.0042125462099822375,1.4831770035794987,0.0,0.0,,0.0
2024-07-09,0.00023851550907649788,1.483530764297558,0.0,0.0,,0.0
2024-07-10,0.011498810226085787,1.5005896030207755,0.0,0.0,,0.0
2024-07-11,-0.019310640049130967,1.471612257335373,0.0,0.0,,-0.019310640049130967
2024-07-12,0.007448384826658883,1.482573391743635,0.0,0.0,0.0,-0.012006088300807072
2024-07-15,0.004577029697270474,1.4893591741860286,0.0,0.0,,-0.007484010826237508
2024-07-16,6.266604407700882e-05,1.4894525064336845,0.0,0.0,,-0.0074218137755128755
2024-07-17,-0.03119008178581728,1.4429963609419274,0.0,0.0,,-0.038380408582672776
2024-07-18,-0.0038581777324029343,1.4374290245142027,0.0,0.0,,-0.04209050787732149
2024-07-19,-0.015247363656450186,1.4155120214470982,0.5,0.0024680517201592727,0.5,-0.05669610225368149
2024-07-22,0.018098386320451354,1.4411305048524907,0.0,0.0,,-0.03962382389468122
2024-07-23,0.003490899885781884,1.4461613471672772,0.0,0.0,,-0.036271246811207414
2024-07-24,-0.03260571396265477,1.3990082239376935,0.0,0.0,,-0.067694310875267
2024-07-25,0.0008113396105131621,1.4001432947252077,0.0,0.0,,-0.06693789434057351
2024-07-26,0.0065423190845015355,1.4093034789233252,0.2894859553375737,0.001459011140308371,0.8,-0.0608335043196927
2024-07-29,-0.007532582969865809,1.3986877835386147,0.0,0.0,,-0.0679078538709228
2024-07-30,0.0019742325713341113,1.4014491185180038,0.0,0.0,,-0.06606768719654998
2024-07-31,0.00234543346572047,1.4047361241810805,0.0,0.0,,-0.06387721109538291
2024-08-01,-0.03977456542390778,1.3488633553065135,0.0,0.0,,-0.10111108820748071
2024-08-02,-0.030938918729562892,1.3071309815793997,0.8020377314842203,0.003901764568475362,0.0,-0.12892173919633465
2024-08-05,-0.03229209301450142,1.2649209863401012,0.0,0.0,,-0.1570506794171167
2024-08-06,0.01088465999249233,1.2786892211937813,0.0,0.0,,-0.14787546267166962
2024-08-07,-0.01147269913630855,1.2640192044701843,0.0,0.0,,-0.15765163111510372
2024-08-08,0.03233776228853191,1.3048947570324805,0.0,0.0,,-0.1304119697979712
2024-08-09,0.0009591612725927678,1.3061463615482354,0.5,0.0025086695771242926,0.5,-0.1295778946362912
2024-08-12,0.0007215465459502468,1.307088806943916,0.0,0.0,,-0.12894984457264735
2024-08-13,0.02469852956444818,1.3393719784855795,0.0,0.0,,-0.10743618655670772
2024-08-14,0.001583085810540119,1.3414923192597552,0.0,0.0,,-0.10602318144864398
2024-08-15,0.02542364028072308,1.3755979374239682,0.0,0.0,,-0.08329503639448899
2024-08-16,0.0009474000867684129,1.3769011790292423,0.0037337792422751925,1.868693198966032e-05,0.5,-0.08242655003242805
2024-08-19,0.012641455626021925,1.3943072141853576,0.0,0.0,,-0.07082708598104714
2024-08-20,-0.005731515525558173,1.3863157207398564,0.0,0.0,,-0.07615265496367496
2024-08-21,0.009931536591935242,1.4000839660483595,0.0,0.0,,-0.06697743125108435
2024-08-22,-0.016896400832254743,1.3764275861591935,0.0,0.0,,-0.082742154558206
2024-08-23,0.0177310284705261,1.4008330628769996,0.00038217741059531907,1.944772761957975e-06,0.5,-0.06647822958586413
2024-08-26,-0.00683075254373644,1.3912643188694025,0.0,0.0,,-0.07285488579375388
2024-08-27,0.0017245085328032594,1.3936635660586776,0.0,0.0,,-0.07125601613315824
2024-08-28,-0.01235684888114208,1.376442275981737,0.0,0.0,,-0.08273236519107063
2024-08-29,0.005062048336067937,1.383409893314564,0.0,0.0,,-0.07808911208655711
2024-08-30,0.007387283039961057,1.393629533756761,0.0034902626699024053,1.7580537944120436e-05,0.5,-0.0712786954199186
2024-09-03,-0.03357823994989595,1.346833906871015,0.0,0.0,,-0.10246352223168897
2024-09-04,-0.0022328862468187216,1.3438265799636135,0.0,0.0,,-0.10446761908891589
2024-09-05,-0.002547049003378321,1.340403787812404,0.0,0.0,,-0.10674858394720843
2024-09-06,-0.018873067153174605,1.3151062571126508,0.0030819919905069604,1.5119359732250865e-05,0.5,-0.12360697790704112
2024-09-09,0.008617449996178861,1.326439119522981,0.0,0.0,,-0.11605470486215508
2024-09-10,0.005149705144641636,1.3332698898808424,0.0,0.0,,-0.11150264722820191
2024-09-11,0.014814629917141442,1.353021789879095,0.0,0.0,,-0.09833988776452784
2024-09-12,0.010910840534981814,1.3677843948688215,0.0,0.0,,-0.08850201806317282
2024-09-13,0.008804754445111529,1.379827400599497,0.005523296050580356,2.7860405986518622e-05,0.5,-0.08047650215500424
2024-09-16,0.0010351430527699712,1.3812557193472492,0.0,0.0,,-0.0795246637943513
2024-09-17,0.0019247311255083943,1.3839142652225633,0.0,0.0,,-0.0777529962644935
2024-09-18,-0.00634916037733102,1.375127571604189,0.0,0.0,,-0.0836084903987232
2024-09-19,0.025097033775535627,1.4096391947144098,0.0,0.0,,-0.060609781730645795
2024-09-20,-0.0012991724327882093,1.407807830332459,0.004131642033752991,2.063179780761822e-05,0.5,-0.06183021160585234
2024-09-23,0.00012125162892995256,1.4079785293251073,0.0,0.0,,-0.06171645699079664
2024-09-24,0.01043561112873359,1.4226716457347504,0.0,0.0,,-0.051924894807462096
2024-09-25,-0.003473376659590799,1.4177301712461936,0.0,0.0,,-0.05521791674937704
2024-09-26,0.0061348879367195686,1.4264277869712951,0.0,0.0,,-0.049421784544014025
2024-09-27,-0.002322482420658689,1.4231149335117153,0.001288887275936651,6.429510724053201e-06,0.5,-0.05162948573887172
2024-09-30,0.002556272148272809,1.4267528025800424,0.0,0.0,,-0.04920519260702272
2024-10-01,-0.014152888983205547,1.4065601285586498,0.0,0.0,,-0.06266168596186383
2024-10-02,0.009551534764687952,1.4199949365252018,0.0,0.0,,-0.05370866646905448
2024-10-03,0.0009246494121115667,1.4213079340084613,0.0,0.0,,-0.052833678743818724
2024-10-04,0.011672179829427032,1.4378976958071994,0.0011264875008948627,5.698212422729905e-06,0.5,-0.04177818311373982
2024-10-07,-0.011392935916339497,1.4215158195046158,0.0,0.0,,-0.05269514286716337
2024-10-08,0.010800085004825766,1.4368683111909704,0.0,0.0,,-0.0424641698846443
2024-10-09,0.008841907992532594,1.4495729685959067,0.0,0.0,,-0.03399772617521091
2024-10-10,0.0020939616346060674,1.4526083187787087,0.0,0.0,,-0.031974954474879524
2024-10-11,0.004357096892754875,1.4589374739708492,0.00448186496804126,2.250746881701635e-05,0.5,-0.02775717555691315
2024-10-14,0.00766024224747941,1.4701132884453916,0.0,0.0,,-0.020309559998305526
2024-10-15,-0.012586353805425943,1.4516099224629597,0.0,0.0,,-0.03264029049596029
2024-10-16,0.007771783543147892,1.4628915205694275,0.0,0.0,,-0.025122180225332413
2024-10-17,-0.0006352660689826761,1.4619621952238073,0.0,0.0,,-0.025741487025639054
2024-10-18,0.005286576615317395,1.4696909703775556,0.30339924555302744,0.001527332902800455,0.8,-0.020590994753674874
2024-10-21,-0.003232015259452048,1.4649409067346164,0.0,0.0,,-0.023756459603875846
2024-10-22,-0.005049685314603591,1.4575434161511165,0.0,0.0,,-0.028686182273290783
2024-10-23,-0.013168349774662746,1.4383499746354818,0.0,0.0,,-0.0414767823660791
2024-10-24,0.0022093671701204354,1.4415278178485849,0.0,0.0,,-0.0393590526372406
2024-10-25,-0.0016730633597282774,1.4391160504745133,0.8007778278798376,0.004013259023401037,0.0,-0.0409662658081279
2024-10-28,0.006232959775969826,1.4480860029300735,0.0,0.0,,-0.03498864711911176
2024-10-29,0.0064211828607647625,1.4573844279530015,0.0,0.0,,-0.028792132759549616
2024-10-30,-0.006924064198626567,1.4472934046117762,0.0,0.0,,-0.03551683838253372
2024-10-31,-0.02711430904616774,1.4080510439586522,0.0,0.0,,-0.061668132896454675
2024-11-01,0.001531772891272043,1.4102078583773154,0.8,0.004022215955386635,0.8,-0.06023082157940873
2024-11-04,0.001097169323332814,1.4117550951790498,0.0,0.0,,-0.05919973566583192
2024-11-05,0.015152674432480806,1.433146960514694,0.0,0.0,,-0.04494409555438439
2024-11-06,0.03790666917454355,1.487472788225427,0.0,0.0,,-0.008741107341370014
2024-11-07,0.0049103116556104,1.4947767431948538,0.0,0.0,,-0.0038737172470207915
2024-11-08,-0.0019027862392064776,1.4919325025772168,0.0006409766311182008,3.198795199789135e-06,0.8,-0.005769132630355056
2024-11-11,0.015018087196865038,1.5143384749927584,0.0,0.0,,0.0
2024-11-12,-0.009522535909743501,1.4999181324851336,0.0,0.0,,-0.009522535909743501
2024-11-13,-0.006455754368708377,1.4902350294486377,0.0,0.0,,-0.015916815125651462
2024-11-14,-0.009793193959770852,1.4756408687596023,0.0,0.0,,-0.02555413262767503
2024-11-15,-0.02494797090919232,1.4388266232933724,0.0008768425421082221,4.274854241249121e-06,0.8,-0.04986457977946257
2024-11-18,1.7009234815290597e-05,1.4388510966332666,0.0,0.0,,-0.04984841870299361
2024-11-19,0.0038551019453860746,1.4443980142950184,0.0,0.0,,-0.046185487493523913
2024-11-20,0.004616470485512059,1.4510660350973434,0.0,0.0,,-0.04178223094788469
2024-11-21,0.03091586004807012,1.495926989558921,0.0,0.0,,-0.012158104504295553
2024-11-22,0.009486189219919838,1.5101176360410618,0.004054471414433561,2.0465079362684516e-05,0.8,-0.0027872493642591145
2024-11-25,0.011275359136578844,1.5271447547259063,0.0,0.0,,0.0
2024-11-26,-0.0011696613626374086,1.525358512511149,0.0,0.0,,-0.0011696613626374086
2024-11-27,-0.002733095292542398,1.5211895623411653,0.0,0.0,,-0.003899559859215751
2024-11-29,0.0012880887729633805,1.523148989537966,0.0002964161751335681,1.4839921268007626e-06,0.8,-0.0026164940655265534
2024-12-02,0.003233266722168171,1.5280737364787431,0.0,0.0,,0.0
2024-12-03,0.0038482608908365634,1.5339541628771487,0.0,0.0,,0.0
2024-12-04,0.014777254212918756,1.5566217934929494,0.0,0.0,,0.0
2024-12-05,-0.013542850613955104,1.5355406970812475,0.0,0.0,,-0.013542850613955104
2024-12-06,0.0056600702238644995,1.5442319652583292,0.0005290249392885388,2.6601033242804356e-06,0.8,-0.007959433875596944
2024-12-09,-0.0030703911319884813,1.5394905691264669,0.0,0.0,,-0.011005386432398123
2024-12-10,-0.012313271146304205,1.5205344043216344,0.0,0.0,,-0.023183145271490346
2024-12-11,0.003072716319356017,1.525206575199936,0.0,0.0,,-0.020181664180943915
2024-12-12,-0.005857567319340284,1.5162725750098018,0.0,0.0,,-0.025921016043728096
2024-12-13,-0.009075157778548393,1.502512162156302,0.0022624238019282594,1.1209586548996175e-05,0.8,-0.034760936511899376
2024-12-16,0.007323141621376372,1.513515271507613,0.0,0.0,,-0.027692354151491294
2024-12-17,-0.003929287035048579,1.5075682355739302,0.0,0.0,,-0.031512829978402435
2024-12-18,-0.03440438542533841,1.4557012769422473,0.0,0.0,,-0.06483303585532074
2024-12-19,0.0035158824027599067,1.4608193514455237,0.0,0.0,,-0.061545098782442076
2024-12-20,0.010732970138015219,1.4764982819216232,0.00023274462273152607,1.1762146878736549e-06,0.8,-0.05147269035180002
2024-12-23,0.0002153699095426287,1.4768162752230405,0.0,0.0,,-0.051268406110922426
2024-12-24,0.009271763839713287,1.4905089669615537,0.0,0.0,,-0.042471990825108
2024-12-26,0.004754198573347912,1.4975951425658445,0.0,0.0,,-0.03791971252994808
2024-12-27,-0.00982829997420298,1.482876328264798,0.00018441617964073953,9.130192524132816e-07,0.8,-0.04737532619447127
2024-12-30,-0.0025688495061129135,1.4790670421413086,0.0,0.0,,-0.049822475617287476
2024-12-31,-0.00357132521960013,1.47378481271223,0.0,0.0,,-0.0532158685732127
2025-01-02,0.0027724639460278144,1.477870827969678,0.0,0.0,,-0.05059094370416073
2025-01-03,0.0159533074112983,1.5014477556024681,0.003664305633129708,1.8614158176543202e-05,0.8,-0.03544472917000252
2025-01-06,0.0013023170962240815,1.5034031166836765,0.0,0.0,,-0.03418857235054762
2025-01-07,-0.011291658957401918,1.4864272014145894,0.0,0.0,,-0.04509418560872658
2025-01-08,-0.007427214900722956,1.475387187155403,0.0,0.0,,-0.052186476302160556
2025-01-10,-0.009939031572305246,1.4607232673208908,0.00016763810462151751,8.298604166159508e-07,0.8,-0.06160682483885127
2025-01-13,-0.0024426940127938446,1.4571551673414573,0.0,0.0,,-0.06389903222946403
2025-01-14,0.006281979696768802,1.4663089865177381,0.0,0.0,,-0.05801846495580387
2025-01-15,0.015127287102698395,1.4884902635380586,0.0,0.0,,-0.04376883982974977
2025-01-16,-0.0016076961996727146,1.4860972233981187,0.0,0.0,,-0.04530616903196416
2025-01-17,0.005200661605629042,1.4938259121700772,0.002195391867884408,1.1034167912017638e-05,0.8,-0.0403411294801177
2025-01-21,0.013337323687778513,1.5137495518938806,0.0,0.0,,-0.027541848494146093
2025-01-22,0.004514567210617493,1.5205834759859476,0.0,0.0,,-0.023151620809660156
2025-01-23,0.0022240182519204232,1.523965281390109,0.0,0.0,,-0.02097909218498184
2025-01-24,-0.007337709912735635,1.512782866238188,0.0006144951645189328,3.0499402571622712e-06,0.8,-0.028162863605031507
2025-01-27,-0.01851657579181576,1.4847713076389282,0.0,0.0,,-0.0461579595983902
2025-01-28,0.021354032698884584,1.5164771626926155,0.0,0.0,,-0.02578958547808341
2025-01-29,-0.005316998194757727,1.5084140563561874,0.0,0.0,,-0.03096946049341065
2025-01-30,0.0013349255691494921,1.5104276768488818,0.0,0.0,,-0.029675876848936578
2025-01-31,-0.006536952545166619,1.5005540828024144,0.0051181035097154215,2.542388416010956e-05,0.8,-0.03601883959540553
2025-02-03,-0.007146624181975869,1.489830186707896,0.0,0.0,,-0.04290805066732217
2025-02-04,0.017830499757941043,1.5163946034913645,0.0,0.0,,-0.025842622896418477
2025-02-05,0.004706130408128839,1.5235309542455775,0.0,0.0,,-0.021258111241728384
2025-02-06,-0.01771195865231112,1.4965462369784637,0.0,0.0,,-0.03859354710669982
2025-02-07,-0.0029843839640445458,1.492079968387374,0.5977497162398364,0.002988761665046841,0.2,-0.04146275310764347
2025-02-10,0.019518325215540644,1.5212028704579523,0.0,0.0,,-0.02275371139158955
2025-02-11,-0.0010454243760513737,1.5196125678962562,0.0,0.0,,-0.023775348483106584
2025-02-12,-0.008648081310946965,1.5064708348479525,0.0,0.0,,-0.032217818647175434
2025-02-13,0.01751305966143235,1.5328537484568525,0.0,0.0,,-0.015268991565872359
2025-02-14,-0.000225287414408748,1.532508415799196,0.003546069049676151,1.7726665124635933e-05,0.2,-0.015490839068650564
2025-02-18,0.008975171366972567,1.5462629414523212,0.0,0.0,,-0.006654700636937405
2025-02-19,-0.005796803933241668,1.5372995583514846,0.0,0.0,,-0.012412928575352367
2025-02-20,-0.004081164319570063,1.5310255862454496,0.0,0.0,,-0.016443433693719367
2025-02-21,-0.03814470083335231,1.472625073289909,0.20108145948060097,0.0009680296008526974,0.4,-0.05396090466815162
2025-02-24,-0.009658024115234864,1.4584024248193757,0.0,0.0,,-0.06309777306482156
2025-02-25,-0.012616347169729814,1.4400027135146787,0.0,0.0,,-0.07491805682392882
2025-02-26,0.007495236200065314,1.4507958739812061,0.0,0.0,,-0.06798434915540874
2025-02-27,-0.028331296416212348,1.4096929460360268,0.0,0.0,,-0.09438956082403593
2025-02-28,0.007261292425357002,1.4199291387471573,0.002272107544189883,1.1443159907900307e-05,0.4,-0.0878136586017233
2025-03-03,-0.024261471872872642,1.3854795678859708,0.0,0.0,,-0.1099446418663762
2025-03-04,0.0017070659691085233,1.387844672907204,0.0,0.0,,-0.10842525865388364
2025-03-05,0.010686182756534102,1.4026754347195727,0.0,0.0,,-0.09889772802674945
2025-03-06,-0.019471896470444006,1.3753626838730781,0.0,0.0,,-0.11644389817589451
2025-03-07,0.010592664649990091,1.389931439555456,0.19766448958508548,0.000999779520725668,0.2,-0.10708468468981913
2025-03-10,-0.028873043518920727,1.3497998886128553,0.0,0.0,,-0.13286586744748086
2025-03-11,0.003191276271339971,1.3541074729684428,0.0,0.0,,-0.130098602866197
2025-03-12,0.011842952949889574,1.370144104059902,0.0,0.0,,-0.11979640154889815
2025-03-13,-0.010740960177294978,1.3554274408010392,0.0,0.0,,-0.1292506333477731
2025-03-14,0.023182046470064943,1.38684902272049,0.002630254464824594,1.3456322698045551e-05,0.2,-0.10906488106626167
2025-03-17,0.009366677194838191,1.3998391898342897,0.0,0.0,,-0.10071977940566446
2025-03-18,-0.005109302594518139,1.3926869878297612,0.0,0.0,,-0.10531447416994599
2025-03-19,0.011777275232022877,1.4090890457974892,0.0,0.0,,-0.0947775164861383
2025-03-20,-0.0041424107966177015,1.4032520201207819,0.0,0.0,,-0.09852731987518726
2025-03-21,-0.0028440545286069208,1.3992610948581805,0.20151710239968645,0.0010057332461077878,0.0,-0.1010911573335117
2025-03-24,0.011571327719757551,1.4154524035522913,0.0,0.0,,-0.09068958852482978
2025-03-25,0.0036565372698789123,1.42062805801962,0.0,0.0,,-0.08736466111538177
2025-03-26,-0.013640750814500557,1.4012496246800865,0.0,0.0,,-0.09981369235761417
2025-03-27,-0.0006975000625101258,1.40027225297928,0.0,0.0,,-0.1004415723634654
2025-03-28,-0.015317777808306454,1.3788231937370066,0.0,0.0,0.0,-0.1142208084835914
2025-03-31,0.0028109249687175986,1.3826989622797288,0.0,0.0,,-0.1117309496373875
2025-04-01,0.011522874847589959,1.3986316293739707,0.0,0.0,,-0.10149553653907151
2025-04-02,0.0061417365824729675,1.4072216564175006,0.0,0.0,,-0.0959771588063183
2025-04-03,-0.07093820059824252,1.3073958842683648,0.0,0.0,,-0.16010691246030884
2025-04-04,-0.07734428580415476,1.2062762833363367,0.0,0.0,0.0,-0.22506784346791264
2025-04-07,-0.0070198393633108536,1.197808417599544,0.0,0.0,,-0.23050774272423202
2025-04-08,-0.00970620259283006,1.1861822464309257,0.0,0.0,,-0.23797659046696462
2025-04-09,0.08757567478848949,1.2900629570842403,0.0,0.0,,-0.17124187617248365
2025-04-10,-0.019082095692368517,1.265445852287979,0.0,0.0,,-0.18705631799718803
2025-04-11,0.021465385534298775,1.2926091353801197,0.0,0.0,0.0,-0.1696061684453254
2025-04-14,0.002108108305162615,1.2953340954337436,0.0,0.0,,-0.16785560831246915
2025-04-15,0.0037883144090369303,1.300241228251992,0.0,0.0,,-0.16470318372304005
2025-04-16,0.000494485616457041,1.300884178837287,0.0,0.0,,-0.1642901414619189
2025-04-17,-0.001533511325361503,1.2988892582160563,0.0,0.0,,-0.16557171199470333
2025-04-21,-0.0008208289938221869,1.2978230922531484,0.0,0.0,0.0,-0.16625663492676346
2025-04-22,0.006735934339115568,1.3065651433863534,0.0,0.0,,-0.16064059436395683
2025-04-23,0.005832762766382782,1.314186027906551,0.0,0.0,,-0.15574481007514984
2025-04-24,0.02325189855026988,1.3447433481036162,0.0,0.0,,-0.1361142740484783
2025-04-25,0.0003627847460965228,1.345231200477723,0.0,0.0,0.0,-0.13580086948473258
2025-04-28,0.00013016774232266215,1.345406306185991,0.0,0.0,,-0.13568837863499628
2025-04-29,0.0024569844639517058,1.3487119485779928,0.0,0.0,,-0.1335647784092895
2025-04-30,0.0009936896333218037,1.350052149659632,0.0,0.0,,-0.13270381071164994
2025-05-01,0.012929157765728005,1.3675071868945416,0.0,0.0,,-0.1214904014507261
2025-05-02,0.02024621706394325,1.395194034236911,0.0,0.0,0.0,-0.10370390542573993
2025-05-05,-0.003808442228235398,1.3898805183603409,0.0,0.0,,-0.10711739732131909
2025-05-06,-0.004291185861371005,1.383916282730958,0.0,0.0,,-0.110948922521798
2025-05-07,0.0074827771129988285,1.3942718198176836,0.0,0.0,,-0.10429635146695715
2025-05-08,0.010106378300437369,1.4083628582824004,0.0,0.0,,-0.09524403154980021
2025-05-09,0.0006165851880728379,1.4092312339602493,0.0,0.0,0.0,-0.09468617242083321
2025-05-12,0.03930250440050842,1.464617550734306,0.0,0.0,,-0.05910507172856183
2025-05-13,0.021275494866820344,1.4957780139168086,0.0,0.0,,-0.03908706651190563
2025-05-14,0.00455035013974836,1.5025843276114674,0.0,0.0,,-0.03471457621072216
2025-05-15,0.0003889013367897043,1.5031686846651149,0.0,0.0,,-0.03433917541902676
2025-05-16,0.00023816774707974275,1.5035266909642224,0.0,0.0,0.0,-0.03410918615599312
2025-05-19,-0.0012515226202396423,1.5016449933003466,0.0,0.0,,-0.03531802035820064
2025-05-20,-0.0018932357680258027,1.4988020252881535,0.0,0.0,,-0.03714439078682841
2025-05-21,-0.0170724779368997,1.473213760779641,0.0,0.0,,-0.053582721931540456
2025-05-22,-0.00023195890433147515,1.4728720357298444,0.0,0.0,,-0.05380225184640164
2025-05-23,-0.009518011921927805,1.4588532221342936,0.5,0.0024824109976894037,0.5,-0.06280817329382882
2025-05-27,0.017591854421111774,1.4845171556398498,0.0,0.0,,-0.04632123111375819
2025-05-28,-0.004234163368622812,1.4782314674793473,0.0,0.0,,-0.050359262822409656
2025-05-29,0.004075634783706761,1.4842561990665761,0.0,0.0,,-0.04648887400194368
2025-05-30,0.0019577423806753647,1.487161990331269,0.0034001550051411256,1.7034347760591764e-05,0.5,-0.04462214486013172
2025-06-02,0.00945362902183744,1.5012210680832383,0.0,0.0,,-0.03559035704196056
2025-06-03,0.011995305690161606,1.5192286737034078,0.0,0.0,,-0.024021968564139184
2025-06-04,0.00032531062974694436,1.5197228949399797,0.0,0.0,,-0.02370447253611374
2025-06-05,0.0018208641547188265,1.5224901038844814,0.0,0.0,,-0.021926771005742474
2025-06-06,0.006618291799464826,1.5325663876537865,0.00029355476758807786,1.4774901621169053e-06,0.5,-0.015453596975013584
2025-06-09,0.003422645901153265,1.537811819718735,0.0,0.0,,-0.012083843264204974
2025-06-10,0.002466965601940485,1.5416055485802385,0.0,0.0,,-0.009646688087936561
2025-06-11,-0.002865634316631449,1.5371878708175175,0.0,0.0,,-0.012484678524141368
