,net_return_10bps,net_return_25bps,net_return_50bps
2023-12-29 00:00:00+00:00,-0.0021241682410474798,-0.0021241682410474798,-0.0021241682410474798
2024-01-05 00:00:00+00:00,-0.01946215777082882,-0.01946215777082882,-0.01946215777082882
2024-01-12 00:00:00+00:00,0.01138114334474888,0.010031143344748878,0.007781143344748878
2024-01-19 00:00:00+00:00,0.01233274980008436,0.01233274980008436,0.01233274980008436
2024-01-26 00:00:00+00:00,0.00860531266765157,0.00860531266765157,0.00860531266765157
2024-02-02 00:00:00+00:00,0.013637858998737328,0.013637858998737328,0.013637858998737328
2024-02-09 00:00:00+00:00,0.20711058886686667,0.20711058886686667,0.20711058886686667
2024-02-16 00:00:00+00:00,0.0027641197998994243,0.0027641197998994243,0.0027641197998994243
2024-02-23 00:00:00+00:00,0.018796340069613775,0.018796340069613775,0.018796340069613775
2024-03-01 00:00:00+00:00,0.0005774975049629492,0.0005774975049629492,0.0005774975049629492
2024-03-08 00:00:00+00:00,-0.005589319424409165,-0.005589319424409165,-0.005589319424409165
2024-03-15 00:00:00+00:00,0.004259618094153871,0.004259618094153871,0.004259618094153871
2024-03-22 00:00:00+00:00,0.01611220920343654,0.01611220920343654,0.01611220920343654
2024-03-29 00:00:00+00:00,0.007917149890696806,0.007917149890696806,0.007917149890696806
2024-04-05 00:00:00+00:00,-0.013856804685656532,-0.013856804685656532,-0.013856804685656532
2024-04-12 00:00:00+00:00,-0.01920637095392155,-0.02070637095392155,-0.02320637095392155
2024-04-19 00:00:00+00:00,-0.013676018700648766,-0.013676018700648766,-0.013676018700648766
2024-04-26 00:00:00+00:00,0.0253498151161184,0.0253498151161184,0.0253498151161184
2024-05-03 00:00:00+00:00,-0.007266375645305779,-0.007266375645305779,-0.007266375645305779
2024-05-10 00:00:00+00:00,0.02645786150835998,0.02645786150835998,0.02645786150835998
2024-05-17 00:00:00+00:00,-0.0019007141075293456,-0.0019007141075293456,-0.0019007141075293456
2024-05-24 00:00:00+00:00,0.0006703055664359492,0.0006703055664359492,0.0006703055664359492
2024-05-31 00:00:00+00:00,0.0007922588564002646,0.0007922588564002646,0.0007922588564002646
2024-06-07 00:00:00+00:00,-0.006681032112852671,-0.006681032112852671,-0.006681032112852671
2024-06-14 00:00:00+00:00,-0.00839629236984179,-0.00839629236984179,-0.00839629236984179
2024-06-21 00:00:00+00:00,0.009438166393017342,0.009438166393017342,0.009438166393017342
2024-06-28 00:00:00+00:00,-0.00538927220269614,-0.00538927220269614,-0.00538927220269614
2024-07-05 00:00:00+00:00,-0.0002122846789682103,-0.0002122846789682103,-0.0002122846789682103
2024-07-12 00:00:00+00:00,0.0007017546353906553,-0.00042324536460934515,-0.002298245364609346
2024-07-19 00:00:00+00:00,-0.0008009643000427722,-0.0008009643000427722,-0.0008009643000427722
2024-07-26 00:00:00+00:00,-0.015328764482676257,-0.015328764482676257,-0.015328764482676257
2024-08-02 00:00:00+00:00,-0.008140416280699433,-0.008140416280699433,-0.008140416280699433
2024-08-09 00:00:00+00:00,0.007778003720430795,0.007778003720430795,0.007778003720430795
2024-08-16 00:00:00+00:00,0.022280964216169867,0.022280964216169867,0.022280964216169867
2024-08-23 00:00:00+00:00,0.00909197880823585,0.00909197880823585,0.00909197880823585
2024-08-30 00:00:00+00:00,0.009767541719075394,0.009767541719075394,0.009767541719075394
2024-09-06 00:00:00+00:00,-0.035924624902164984,-0.035924624902164984,-0.035924624902164984
2024-09-13 00:00:00+00:00,0.027445882531156072,0.027445882531156072,0.027445882531156072
2024-09-20 00:00:00+00:00,0.007392198440819298,0.007392198440819298,0.007392198440819298
2024-09-27 00:00:00+00:00,-0.0036702462057769756,-0.0036702462057769756,-0.0036702462057769756
2024-10-04 00:00:00+00:00,0.01118314664619491,0.01118314664619491,0.01118314664619491
2024-10-11 00:00:00+00:00,0.0031993281594819146,0.0019243281594819141,-0.0002006718405180869
2024-10-18 00:00:00+00:00,0.024318002978872575,0.024318002978872575,0.024318002978872575
2024-10-25 00:00:00+00:00,-0.023620405707682052,-0.023620405707682052,-0.023620405707682052
2024-11-01 00:00:00+00:00,-0.005518823258983553,-0.005518823258983553,-0.005518823258983553
2024-11-08 00:00:00+00:00,0.0418539979406173,0.0418539979406173,0.0418539979406173
2024-11-15 00:00:00+00:00,-0.009480555734791325,-0.009480555734791325,-0.009480555734791325
2024-11-22 00:00:00+00:00,0.020750790708304566,0.020750790708304566,0.020750790708304566
2024-11-29 00:00:00+00:00,0.00443495581173419,0.00443495581173419,0.00443495581173419
2024-12-06 00:00:00+00:00,-0.018497831422552225,-0.018497831422552225,-0.018497831422552225
2024-12-13 00:00:00+00:00,-0.016621911741586674,-0.016621911741586674,-0.016621911741586674
2024-12-20 00:00:00+00:00,-0.021450143754643256,-0.021450143754643256,-0.021450143754643256
2024-12-27 00:00:00+00:00,0.006753036706716736,0.006753036706716736,0.006753036706716736
2025-01-03 00:00:00+00:00,-0.0012842332554908048,-0.0012842332554908048,-0.0012842332554908048
2025-01-10 00:00:00+00:00,-0.022285082178553687,-0.023635082178553687,-0.02588508217855369
2025-01-17 00:00:00+00:00,0.02383623641405342,0.02383623641405342,0.02383623641405342
2025-01-24 00:00:00+00:00,0.0018735307633131603,0.0018735307633131603,0.0018735307633131603
2025-01-31 00:00:00+00:00,0.00661527965846174,0.00661527965846174,0.00661527965846174
2025-02-07 00:00:00+00:00,0.005758940422324281,0.005758940422324281,0.005758940422324281
2025-02-14 00:00:00+00:00,0.003678630567386615,0.003678630567386615,0.003678630567386615
2025-02-21 00:00:00+00:00,0.005836718522987276,0.005836718522987276,0.005836718522987276
2025-02-28 00:00:00+00:00,0.010698497832005636,0.010698497832005636,0.010698497832005636
2025-03-07 00:00:00+00:00,-0.015828795507930538,-0.015828795507930538,-0.015828795507930538
2025-03-14 00:00:00+00:00,0.0009412417145560562,0.0009412417145560562,0.0009412417145560562
2025-03-21 00:00:00+00:00,0.00670000171082776,0.00670000171082776,0.00670000171082776
2025-03-28 00:00:00+00:00,0.0031033445122485154,0.0031033445122485154,0.0031033445122485154
2025-04-04 00:00:00+00:00,-0.05158946803620752,-0.05158946803620752,-0.05158946803620752
2025-04-11 00:00:00+00:00,0.019035123714994977,0.017685123714994977,0.015435123714994977
2025-04-18 00:00:00+00:00,0.015220893619946482,0.015220893619946482,0.015220893619946482
2025-04-25 00:00:00+00:00,0.007648824816105961,0.007648824816105961,0.007648824816105961
2025-05-02 00:00:00+00:00,0.02169603359859628,0.02169603359859628,0.02169603359859628
2025-05-09 00:00:00+00:00,0.009985133404838345,0.009985133404838345,0.009985133404838345
2025-05-16 00:00:00+00:00,0.021646767745928296,0.021646767745928296,0.021646767745928296
2025-05-23 00:00:00+00:00,-0.0068057580310139,-0.0068057580310139,-0.0068057580310139
2025-05-30 00:00:00+00:00,0.009286469636062979,0.009286469636062979,0.009286469636062979
2025-06-06 00:00:00+00:00,0.0008264225041670781,0.0008264225041670781,0.0008264225041670781
2025-06-13 00:00:00+00:00,-0.008057436623909765,-0.008057436623909765,-0.008057436623909765
2025-06-20 00:00:00+00:00,-0.00020143232972225956,-0.00020143232972225956,-0.00020143232972225956
2025-06-27 00:00:00+00:00,-0.005589180575603585,-0.005589180575603585,-0.005589180575603585
2025-07-04 00:00:00+00:00,-0.0008306106565991011,-0.0008306106565991011,-0.0008306106565991011
2025-07-11 00:00:00+00:00,-0.015533587836027422,-0.016883587836027423,-0.019133587836027425
2025-07-18 00:00:00+00:00,0.00193025933515012,0.00193025933515012,0.00193025933515012
2025-07-25 00:00:00+00:00,0.02899076620036169,0.02899076620036169,0.02899076620036169
2025-08-01 00:00:00+00:00,-0.01238191057935515,-0.01238191057935515,-0.01238191057935515
2025-08-08 00:00:00+00:00,0.028685943048474213,0.028685943048474213,0.028685943048474213
2025-08-15 00:00:00+00:00,0.00848251788398304,0.00848251788398304,0.00848251788398304
2025-08-22 00:00:00+00:00,0.013490342959256506,0.013490342959256506,0.013490342959256506
2025-08-29 00:00:00+00:00,0.0037762714110910066,0.0037762714110910066,0.0037762714110910066
2025-09-05 00:00:00+00:00,0.003507940697048886,0.003507940697048886,0.003507940697048886
2025-09-12 00:00:00+00:00,0.0044786427181516455,0.0044786427181516455,0.0044786427181516455
2025-09-19 00:00:00+00:00,0.005464296536138956,0.005464296536138956,0.005464296536138956
2025-09-26 00:00:00+00:00,0.00576998086112738,0.00576998086112738,0.00576998086112738
2025-10-03 00:00:00+00:00,0.007417478370641651,0.007417478370641651,0.007417478370641651
2025-10-10 00:00:00+00:00,-0.037051355497965024,-0.038551355497965026,-0.04105135549796503
2025-10-17 00:00:00+00:00,0.018516574218507477,0.018516574218507477,0.018516574218507477
2025-10-24 00:00:00+00:00,0.015242144612276956,0.015242144612276956,0.015242144612276956
2025-10-31 00:00:00+00:00,-0.014099347454424323,-0.014099347454424323,-0.014099347454424323
2025-11-07 00:00:00+00:00,0.010592529838300946,0.010592529838300946,0.010592529838300946
2025-11-14 00:00:00+00:00,-0.013852539822785927,-0.013852539822785927,-0.013852539822785927
2025-11-21 00:00:00+00:00,-0.009262484569494403,-0.009262484569494403,-0.009262484569494403
2025-11-28 00:00:00+00:00,0.02993070293355821,0.02993070293355821,0.02993070293355821
2025-12-05 00:00:00+00:00,0.009097939988731183,0.009097939988731183,0.009097939988731183
2025-12-12 00:00:00+00:00,0.0043965638030183714,0.0043965638030183714,0.0043965638030183714
2025-12-19 00:00:00+00:00,0.000409529066690865,0.000409529066690865,0.000409529066690865
2025-12-26 00:00:00+00:00,0.004957971856617877,0.004957971856617877,0.004957971856617877
2026-01-02 00:00:00+00:00,-0.0042495730231656955,-0.0042495730231656955,-0.0042495730231656955
2026-01-09 00:00:00+00:00,0.0064361445386917245,0.0050111445386917235,0.0026361445386917223
2026-01-16 00:00:00+00:00,-2.2582440633159024e-05,-2.2582440633159024e-05,-2.2582440633159024e-05
2026-01-23 00:00:00+00:00,0.007447175097648746,0.007447175097648746,0.007447175097648746
2026-01-30 00:00:00+00:00,0.010216357603035731,0.010216357603035731,0.010216357603035731
2026-02-06 00:00:00+00:00,0.0065353517886858874,0.0065353517886858874,0.0065353517886858874
2026-02-13 00:00:00+00:00,0.10511727072086492,0.10511727072086492,0.10511727072086492
2026-02-20 00:00:00+00:00,0.0029023431199839546,0.0029023431199839546,0.0029023431199839546
2026-02-27 00:00:00+00:00,0.016680539256127502,0.016680539256127502,0.016680539256127502
2026-03-06 00:00:00+00:00,-0.020725350749973562,-0.020725350749973562,-0.020725350749973562
2026-03-13 00:00:00+00:00,-0.011616660299989166,-0.011616660299989166,-0.011616660299989166
2026-03-20 00:00:00+00:00,-0.017746987682581986,-0.017746987682581986,-0.017746987682581986
2026-03-27 00:00:00+00:00,-0.004573277914106175,-0.004573277914106175,-0.004573277914106175
2026-04-03 00:00:00+00:00,0.024083403027567746,0.024083403027567746,0.024083403027567746
2026-04-10 00:00:00+00:00,0.009104324708475334,0.007679324708475334,0.005304324708475333
2026-04-17 00:00:00+00:00,-0.0029155240972551493,-0.0029155240972551493,-0.0029155240972551493
2026-04-24 00:00:00+00:00,0.007312943821715532,0.007312943821715532,0.007312943821715532
2026-05-01 00:00:00+00:00,-0.009261393911306863,-0.009261393911306863,-0.009261393911306863
2026-05-08 00:00:00+00:00,-0.013495469933389407,-0.013495469933389407,-0.013495469933389407
2026-05-15 00:00:00+00:00,-0.010651068233873694,-0.010651068233873694,-0.010651068233873694
2026-05-22 00:00:00+00:00,0.0121723269646324,0.0121723269646324,0.0121723269646324
2026-05-29 00:00:00+00:00,-0.00731320250791082,-0.00731320250791082,-0.00731320250791082
2026-06-05 00:00:00+00:00,0.013068802112925706,0.013068802112925706,0.013068802112925706
2026-06-12 00:00:00+00:00,0.0007791338523622908,0.0007791338523622908,0.0007791338523622908
2026-06-19 00:00:00+00:00,-0.015764325270857762,-0.015764325270857762,-0.015764325270857762
2026-06-26 00:00:00+00:00,0.014190126995907302,0.014190126995907302,0.014190126995907302
2026-07-03 00:00:00+00:00,-0.0034464282771960644,-0.0034464282771960644,-0.0034464282771960644
2026-07-10 00:00:00+00:00,0.004315737661889614,0.004315737661889614,0.004315737661889614
2026-07-17 00:00:00+00:00,0.003889887053024355,0.003889887053024355,0.003889887053024355
2026-07-24 00:00:00+00:00,0.003026261027743985,0.003026261027743985,0.003026261027743985
2026-07-31 00:00:00+00:00,-0.00574481132990624,-0.00574481132990624,-0.00574481132990624
2026-08-07 00:00:00+00:00,-0.006540995078288297,-0.006540995078288297,-0.006540995078288297
2026-08-14 00:00:00+00:00,0.012238119788973947,0.012238119788973947,0.012238119788973947
2026-08-21 00:00:00+00:00,-0.005823066002774376,-0.005823066002774376,-0.005823066002774376
