decision_date,realization_date,core_return,pair_return,allocation_turnover,turnover,short_exposure,net_return
2010-09-24,2010-10-01,0.00163288916,0,0.000260921421,0.000260921421,0,0.00130500672
2010-10-01,2010-10-08,0.0174685426,0,0.00275644594,0.00275644594,0,0.0139610519
2010-10-08,2010-10-15,-0.00485901745,0,0.000780476671,0.000780476671,0,-0.00389111634
2010-10-15,2010-10-22,0.00223172018,0,0.000356438851,0.000356438851,0,0.00178359395
2010-10-22,2010-10-29,0.00578200333,0,0.000920860995,0.000920860995,0,0.00462099836
2010-10-29,2010-11-05,0.0163615601,0,0.00258402665,0.00258402665,0,0.013076328
2010-11-05,2010-11-12,-0.023101887,0,0.00376590146,0.00376590146,0,-0.0185003391
2010-11-12,2010-11-19,-0.00203734633,0,0.00032650758,0.00032650758,0,-0.0016315096
2010-11-19,2010-11-26,0.00051912662,0,8.30257785e-05,8.30257785e-05,0,0.000414886167
2010-11-26,2010-12-03,0.0200598155,0,0.00315887728,0.00315887728,0,0.016032058
2010-12-03,2010-12-10,-0.00459647488,-0.000157645154,0.000712856533,0.000712856533,0.08,-0.00371227321
2010-12-10,2010-12-17,0.00104637397,-0.0070179697,0.00129102635,0.00129102635,0.1,-0.000572949894
2010-12-17,2010-12-24,0.006570863,-0.000160183799,0.00107136995,0.00107136995,0.1,0.00521929679
2010-12-24,2010-12-31,0.0112334303,0.00110434284,0.00160586779,0.00160586779,0.1,0.0091995835
2010-12-31,2011-01-07,0.0014629936,-0.00176556585,0.000516147673,0.000516147673,0.02,0.000814700969
2011-01-07,2011-01-14,0.0144549519,0,0.00228635301,0.00228635301,0,0.0115525298
2011-01-14,2011-01-21,-0.00722712807,0,0.00116306499,0.00116306499,0,-0.00578751778
2011-01-21,2011-01-28,0.000608822519,0,9.7364181e-05,9.7364181e-05,0,0.000486571194
2011-01-28,2011-02-04,0.0116802233,0,0.00185153466,0.00185153466,0,0.00933492096
2011-02-04,2011-02-11,0.00570740218,0,0.000909033772,0.000909033772,0,0.00456137658
2011-02-11,2011-02-18,0.0081740407,0,0.00129934976,0.00129934976,0,0.00653273581
2011-02-18,2011-02-25,-0.00484697264,0,0.00077853445,0.00077853445,0,-0.00388147078
2011-02-25,2011-03-04,0.0017601899,0,0.000281234363,0.000281234363,0,0.00140674574
2011-03-04,2011-03-11,-0.018061143,0,0.00293214925,0.00293214925,0,-0.0144635751
2011-03-11,2011-03-18,-0.0158702316,0,0.00257189025,0.00257189025,0,-0.0127090447
2011-03-18,2011-03-25,0.0148427487,0,0.00234697139,0.00234697139,0,0.0118624641
2011-03-25,2011-04-01,0.00420364533,0,0.000670328992,0.000670328992,0,0.00335956462
2011-04-01,2011-04-08,0.00321299145,0,0.000512760636,0.000512760636,0,0.00256782936
2011-04-08,2011-04-15,0.00129446648,0,0.000206900377,0.000206900377,0,0.00103453868
2011-04-15,2011-04-22,0.00842987404,0,0.00133974474,0.00133974474,0,0.00673720051
2011-04-22,2011-04-29,0.0124523937,0,0.00197273082,0.00197273082,0,0.00995205131
2011-04-29,2011-05-06,-0.0188726038,0,0.00306590591,0.00306590591,0,-0.0151134125
2011-05-06,2011-05-13,-0.000144191422,-0.00854901393,0.00134723051,0.00134723051,0.06,-0.00183189208
2011-05-13,2011-05-20,0.00241855728,-0.00171245942,0.000659911858,0.000659911858,0.1,0.00158905438
2011-05-20,2011-05-27,0.00495650845,0.00509633334,2.22610228e-05,2.22610228e-05,0.1,0.00498436212
2011-05-27,2011-06-03,-0.0101077069,0.00228692107,0.00199838573,0.00199838573,0.1,-0.00763877325
2011-06-03,2011-06-10,-0.0142447383,-0.00389761993,0.00167594408,0.00167594408,0.1,-0.0121836943
2011-06-10,2011-06-17,-0.000527959806,-0.0100418443,0.00152593066,0.00152593066,0.1,-0.00243836637
2011-06-17,2011-06-24,0.00213265183,0.00605978685,0.000626513388,0.000626513388,0.1,0.00291494627
2011-06-24,2011-07-01,0.0173735997,-0.00369741418,0.00332757336,0.00332757336,0.1,0.0131427591
2011-07-01,2011-07-08,0.0172700156,-0.005,0.00351811429,0.00351811429,0,0.0127984219
2011-07-08,2011-07-15,-0.00373641818,0,0.000599619252,0.000599619252,0,-0.00299213264
2011-07-15,2011-07-22,0.0126633243,0,0.00200581169,0.00200581169,0,0.0101206304
2011-07-22,2011-07-29,-0.0118280981,0,0.00191057447,0.00191057447,0,-0.00947203138
2011-07-29,2011-08-05,-0.0229591181,0,0.00374219286,0.00374219286,0,-0.0183860055
2011-08-05,2011-08-12,0.0145446162,-0.00485751842,0.00307158558,0.00307158558,0.04,0.0106488314
2011-08-12,2011-08-19,0.0116475049,0.000777028566,0.00172295397,0.00172295397,0.1,0.00946479488
2011-08-19,2011-08-26,0.00242403458,0.00141782297,0.000160636795,0.000160636795,0.1,0.00222198908
2011-08-26,2011-09-02,0.0123508371,-0.00322017682,0.00246856103,0.00246856103,0.1,0.00922429149
2011-09-02,2011-09-09,-0.00126838909,0.00010200994,0.000219482078,0.000219482078,0.1,-0.000995406697
2011-09-09,2011-09-16,0.000338031474,0.00013539622,3.2411998e-05,3.2411998e-05,0.1,0.000297342363
2011-09-16,2011-09-23,-0.0170212776,-0.0014533164,0.00252600467,0.00252600467,0.1,-0.0139203154
2011-09-23,2011-09-30,-0.00556094025,0.00136638989,0.00111302021,0.00111302021,0.1,-0.00418103933
2011-09-30,2011-10-07,-0.00392205797,-0.00563416003,0.000275109528,0.000275109528,0.02,-0.00426585393
2011-10-07,2011-10-14,0.00146277721,0,0.00023377079,0.00023377079,0,0.00116905291
2011-10-14,2011-10-21,-0.00434458153,0,0.000697557521,0.000697557521,0,-0.00347915301
2011-10-21,2011-10-28,0.0117424007,0,0.00186129921,0.00186129921,0,0.00938461405
2011-10-28,2011-11-04,0.0102653159,0,0.00162907219,0.00162907219,0,0.00820410737
2011-11-04,2011-11-11,-0.00489632367,0,0.000786492524,0.000786492524,0,-0.0039209914
2011-11-11,2011-11-18,0.000946985253,0,0.000151402939,0.000151402939,0,0.000756831188
2011-11-18,2011-11-25,-0.00317298138,0,0.000508968979,0.000508968979,0,-0.00254092994
2011-11-25,2011-12-02,0.00483208492,0,0.000770156418,0.000770156418,0,0.00386181715
2011-12-02,2011-12-09,-0.00351513422,0,0.000564007524,0.000564007524,0,-0.00281492741
2011-12-09,2011-12-16,0.00606330381,0,0.000965445578,0.000965445578,0,0.00484581582
2011-12-16,2011-12-23,-0.00448066811,0,0.00071948592,0.00071948592,0,-0.00358813192
2011-12-23,2011-12-30,0.00532408147,0,0.000848240155,0.000848240155,0,0.00425502397
2011-12-30,2012-01-06,-0.00193692765,0,0.000310389386,0.000310389386,0,-0.00155109407
2012-01-06,2012-01-13,0.00576492301,0,0.000918153216,0.000918153216,0,0.00460734764
2012-01-13,2012-01-20,-0.00314798591,0,0.000504949405,0.000504949405,0,-0.00252091348
2012-01-20,2012-01-27,0.00892225382,0,0.00141744318,0.00141744318,0,0.00713071584
2012-01-27,2012-02-03,0.00268148399,0,0.000428119043,0.000428119043,0,0.0021430466
2012-02-03,2012-02-10,8.09867919e-05,0,1.29570472e-05,1.29570472e-05,0,6.47246483e-05
2012-02-10,2012-02-17,0.00198224298,0,0.000316656724,0.000316656724,0,0.0015842111
2012-02-17,2012-02-24,0.00781987468,0,0.00124340135,0.00124340135,0,0.00624968274
2012-02-24,2012-03-02,0.00104314733,0,0.000166764404,0.000166764404,0,0.000833684039
2012-03-02,2012-03-09,-0.00196870526,0,0.000315489726,0.000315489726,0,-0.00157654165
2012-03-09,2012-03-16,-0.000578222086,0,9.25583492e-05,9.25583492e-05,0,-0.00046304046
2012-03-16,2012-03-23,0.0014765411,0,0.000235967843,0.000235967843,0,0.00118005304
2012-03-23,2012-03-30,0.00383654323,0,0.000611968642,0.000611968642,0,0.00306617474
2012-03-30,2012-04-06,-0.00872198642,0,0.0014053236,0.0014053236,0,-0.00698461576
2012-04-06,2012-04-13,-0.00458702127,0,0.00073662654,0.00073662654,0,-0.00367330014
2012-04-13,2012-04-20,0.00166299091,0,0.000265725027,0.000265725027,0,0.0013290641
2012-04-20,2012-04-27,0.0103964055,0,0.00164970409,0.00164970409,0,0.00830887588
2012-04-27,2012-05-04,-0.0100027281,0,0.00161334679,0.00161334679,0,-0.00801024922
2012-05-04,2012-05-11,0.000724550296,0,0.00011586089,0.00011586089,0,0.000579060933
2012-05-11,2012-05-18,-0.0276305641,0,0.00452082052,0.00452082052,0,-0.0221270554
2012-05-18,2012-05-25,0.0112424689,0,0.00178276092,0.00178276092,0,0.00898506133
2012-05-25,2012-06-01,0.000992450156,0,0.00015866605,0.00015866605,0,0.000793166795
2012-06-01,2012-06-08,0.00999659077,0,0.00158676473,0.00158676473,0,0.00798933879
2012-06-08,2012-06-15,0.0056259953,0,0.000896125967,0.000896125967,0,0.00449631561
2012-06-15,2012-06-22,-0.00191407267,0,0.000306721296,0.000306721296,0,-0.00153279174
2012-06-22,2012-06-29,0.0134723288,0,0.00213258787,0.00213258787,0,0.0107672001
2012-06-29,2012-07-06,0.00208217261,0,0.000332593604,0.000332593604,0,0.00166407512
2012-07-06,2012-07-13,0.00229423332,0,0.000366404837,0.000366404837,0,0.00183355464
2012-07-13,2012-07-20,0.00350535,0,0.000559287601,0.000559287601,0,0.00280148356
2012-07-20,2012-07-27,0.00285858514,0,0.000456330056,0.000456330056,0,0.00228458646
2012-07-27,2012-08-03,0.000651020101,0,0.000104108995,0.000104108995,0,0.000520295536
2012-08-03,2012-08-10,-0.00282660308,0,0.00045328149,0.00045328149,0,-0.00226354887
2012-08-10,2012-08-17,-0.00616330787,0,0.000991015607,0.000991015607,0,-0.00493560138
2012-08-17,2012-08-24,0.00791023374,0,0.00125767857,0.00125767857,0,0.0063218986
2012-08-24,2012-08-31,0.00817564607,0,0.00129960329,0.00129960329,0,0.00653401884
2012-08-31,2012-09-07,0.00582353968,0,0.000927445536,0.000927445536,0,0.00465419451
2012-09-07,2012-09-14,0.00580954202,0,0.000925226608,0.000925226608,0,0.00464300748
2012-09-14,2012-09-21,-0.000344375854,-0.00941091541,0.00145378313,0.00145378313,0.04,-0.00216495268
2012-09-21,2012-09-28,-0.00635636434,-0.00369849211,0.000427751117,0.000427751117,0.1,-0.00582692865
2012-09-28,2012-10-05,0.00512006081,-0.00789455141,0.00207710958,0.00207710958,0.02,0.00250675282
2012-10-05,2012-10-12,-0.0110477574,0,0.00178340327,0.00178340327,0,-0.00884712296
2012-10-12,2012-10-19,-0.00299011583,0,0.000479565698,0.000479565698,0,-0.00239449049
2012-10-19,2012-10-26,-0.00683813967,0,0.00110012057,0.00110012057,0,-0.00547601234
2012-10-26,2012-11-02,-0.00283818058,0,0.000455142313,0.000455142313,0,-0.00227282017
2012-11-02,2012-11-09,-0.00586728985,-0.00682165719,0.000153629488,0.000153629488,0.04,-0.00605893147
2012-11-09,2012-11-16,-0.00756323624,-0.00086764374,0.00107800443,0.00107800443,0.1,-0.00622950776
2012-11-16,2012-11-23,0.0171973296,0.00387147922,0.00210159534,0.00210159534,0.1,0.0145216515
2012-11-23,2012-11-30,0.00140830003,-0.00431388331,0.000915307818,0.000915307818,0.1,0.000259286826
2012-11-30,2012-12-07,-0.00020900617,-0.00882955064,0.0013819586,0.0013819586,0.08,-0.00194002486
2012-12-07,2012-12-14,-0.0027006737,0,0.0004330434,0.0004330434,0,-0.00216270418
2012-12-14,2012-12-21,0.00017403649,0,2.7841962e-05,2.7841962e-05,0,0.000139089982
2012-12-21,2012-12-28,-0.00122667822,0,0.000196461311,0.000196461311,0,-0.000982324882
2012-12-28,2013-01-04,0.0185181465,0,0.00291965023,0.00291965023,0,0.0147999189
2013-01-04,2013-01-11,0.00424220683,0,0.000676457356,0.000676457356,0,0.00339038318
2013-01-11,2013-01-18,0.00333749368,-0.0050494652,0.0013396894,0.0013396894,0.1,0.00165340346
2013-01-18,2013-01-25,0.00479452921,-0.000854092435,0.000900479382,0.000900479382,0.1,0.00366030249
2013-01-25,2013-02-01,-0.00123431709,0.000288817542,0.00024392832,0.00024392832,0.1,-0.000930909809
2013-02-01,2013-02-08,-0.00427612203,-0.00137321883,0.000466187327,0.000466187327,0.1,-0.00369787232
2013-02-08,2013-02-15,0.000675879191,-5.15853046e-05,0.000116332618,0.000116332618,0.1,0.000529804629
2013-02-15,2013-02-22,0.00224345894,-0.000187199648,0.000388223139,0.000388223139,0.1,0.00175538611
2013-02-22,2013-03-01,0.00188543454,0.00142031181,7.42864845e-05,7.42864845e-05,0.1,0.00179203856
2013-03-01,2013-03-08,0.00865504406,-0.0005747281,0.00146677614,0.00146677614,0.1,0.00680175575
2013-03-08,2013-03-15,0.00617049051,-0.00212857759,0.00132188829,0.00132188829,0.1,0.00450406745
2013-03-15,2013-03-22,9.68312025e-05,-0.000252800631,5.59395884e-05,5.59395884e-05,0.1,2.66251378e-05
2013-03-22,2013-03-29,0.00331309555,0.00265530996,0.000104911913,0.000104911913,0.1,0.00318101387
2013-03-29,2013-04-05,0.00465471352,-0.005,0.00154055804,0.00154055804,0,0.00271606803
2013-04-05,2013-04-12,0.017719543,0,0.00279549891,0.00279549891,0,0.0141616569
2013-04-12,2013-04-19,-0.00722358492,0,0.00116249147,0.00116249147,0,-0.00578468039
2013-04-19,2013-04-26,0.0112526883,0,0.00178436699,0.00178436699,0,0.00899322884
2013-04-26,2013-05-03,0.0156485252,0,0.00247280739,0.00247280739,0,0.0125064561
2013-05-03,2013-05-10,0.00325769131,0,0.000519875734,0.000519875734,0,0.00260355367
2013-05-10,2013-05-17,0.0127123439,0,0.002013498,0.002013498,0,0.0101598076
2013-05-17,2013-05-24,-0.0226973599,0,0.00369873886,0.00369873886,0,-0.0181763816
2013-05-24,2013-05-31,-0.0252144537,0,0.00411736631,0.00411736631,0,-0.0201921498
2013-05-31,2013-06-07,0.00183233668,0,0.000292744743,0.000292744743,0,0.00146440562
2013-06-07,2013-06-14,-0.00579309854,0,0.000931211446,0.000931211446,0,-0.00463913489
2013-06-14,2013-06-21,-0.0244945593,0,0.00399746235,0.00399746235,0,-0.0196156347
2013-06-21,2013-06-28,0.0123765105,0,0.00196082713,0.00196082713,0,0.00989140428
2013-06-28,2013-07-05,0.0105074723,0,0.00166718128,0.00166718128,0,0.00839764192
2013-07-05,2013-07-12,0.0186443158,0,0.00293925028,0.00293925028,0,0.0149007564
2013-07-12,2013-07-19,0.0048080326,0,0.000766337555,0.000766337555,0,0.00384259439
2013-07-19,2013-07-26,-0.00128798801,0,0.000206290642,0.000206290642,0,-0.00103142186
2013-07-26,2013-08-02,0.00780660157,0,0.00124130396,0.00124130396,0,0.00623907473
2013-08-02,2013-08-09,-0.00642441443,0,0.00103321656,0.00103321656,0,-0.00514469763
2013-08-09,2013-08-16,-0.0117940022,-0.00434185591,0.0012047567,0.0012047567,0.1,-0.0103095967
2013-08-16,2013-08-23,0.00658557524,-0.000104848696,0.00106487988,0.00106487988,0.1,0.00524216606
2013-08-23,2013-08-30,-0.0140069542,-0.00467820286,0.0015109449,0.0015109449,0.02,-0.0121487586
2013-08-30,2013-09-06,0.0175542624,0,0.00276978476,0.00276978476,0,0.014029561
2013-09-06,2013-09-13,0.016678619,-0.00451504645,0.0033493213,0.0033493213,0.08,0.0124231393
2013-09-13,2013-09-20,0.0137535628,-0.000346724635,0.00223164627,0.00223164627,0.1,0.010922347
2013-09-20,2013-09-27,-0.00109073885,-0.000799071935,4.67149358e-05,4.67149358e-05,0.1,-0.00103263904
2013-09-27,2013-10-04,-0.00251629188,-0.000356421385,0.000346301081,0.000346301081,0.1,-0.00208604929
2013-10-04,2013-10-11,0.00620400669,-0.000969778379,0.00114235742,0.00114235742,0.1,0.00476353789
2013-10-11,2013-10-18,0.0230586373,0.000182991838,0.00359367947,0.00359367947,0.1,0.0184655398
2013-10-18,2013-10-25,0.00411662815,0.00049931236,0.000576813304,0.000576813304,0.1,0.00339028093
2013-10-25,2013-11-01,-0.00909251292,-0.000395940311,0.00140175903,0.00140175903,0.1,-0.00736020719
2013-11-01,2013-11-08,-0.00019973371,-0.00603221218,0.00093447326,0.00093447326,0.1,-0.00137090177
2013-11-08,2013-11-15,0.0152265982,-0.00467795425,0.00314931222,0.00314931222,0.1,0.0112299412
2013-11-15,2013-11-22,0.00221463594,-0.0067049397,0.00142651767,0.00142651767,0.1,0.000423588225
2013-11-22,2013-11-29,0.0070995807,0.00305936373,0.000642393076,0.000642393076,0.1,0.00628832534
2013-11-29,2013-12-06,-0.00301911174,-0.0021150852,0.00014505596,0.00014505596,0.1,-0.00283903172
2013-12-06,2013-12-13,-0.00960589619,-0.00265766812,0.0011209263,0.0011209263,0.1,-0.00822185521
2013-12-13,2013-12-20,0.0156366423,-0.000306840135,0.00251959343,0.00251959343,0.1,0.0124353479
2013-12-20,2013-12-27,0.00821131905,-9.36975927e-05,0.00132015523,0.00132015523,0.1,0.00654371495
2013-12-27,2014-01-03,-0.00335939859,-0.00916847804,0.000933674053,0.000933674053,0.075,-0.00452588285
2014-01-03,2014-01-10,0.00410556217,0,0.000654739489,0.000654739489,0,0.00328117604
2014-01-10,2014-01-17,0.000996232091,0,0.000159270198,0.000159270198,0,0.000796189322
2014-01-17,2014-01-24,-0.0108056197,0,0.00174397494,0.00174397494,0,-0.00865321566
2014-01-24,2014-01-31,-0.00345827846,0,0.000554859641,0.000554859641,0,-0.00276939707
2014-01-31,2014-02-07,0.0019861776,0,0.00031728427,0.00031728427,0,0.00158735566
2014-02-07,2014-02-14,0.0170888409,0,0.00269733903,0.00269733903,0,0.013657586
2014-02-14,2014-02-21,0.00344644915,0,0.000549915658,0.000549915658,0,0.00275440974
2014-02-21,2014-02-28,0.00964971731,0,0.0015321271,0.0015321271,0,0.00771211321
2014-02-28,2014-03-07,0.00571551667,0,0.000910320306,0.000910320306,0,0.00456786173
2014-03-07,2014-03-14,-0.00874412971,0,0.00140891655,0.00140891655,0,-0.00700234835
2014-03-14,2014-03-21,0.000637906829,0,0.000102013033,0.000102013033,0,0.000509815398
2014-03-21,2014-03-28,-0.0012274142,0,0.0001965793,0.0001965793,0,-0.00098291426
2014-03-28,2014-04-04,-0.000831277754,0,0.00013309295,0.00013309295,0,-0.000665687668
2014-04-04,2014-04-11,-0.00906030465,0,0.00146023287,0.00146023287,0,-0.00725554488
2014-04-11,2014-04-18,0.0109335358,0,0.001734197,0.001734197,0,0.00873815763
2014-04-18,2014-04-25,0.00144062772,0,0.000230235088,0.000230235088,0,0.001151351
2014-04-25,2014-05-02,0.00683773175,0,0.00108808505,0.00108808505,0,0.00546474498
2014-05-02,2014-05-09,-0.00350490692,0,0.000562361928,0.000562361928,0,-0.00280673734
2014-05-09,2014-05-16,0.00497087712,0,0.000792190035,0.000792190035,0,0.00397274074
2014-05-16,2014-05-23,0.00166745184,0,0.000266436878,0.000266436878,0,0.00133262929
2014-05-23,2014-05-30,0.005816622,0,0.000926348943,0.000926348943,0,0.00464866586
2014-05-30,2014-06-06,0.00489848962,0,0.000780698943,0.000780698943,0,0.0039148882
2014-06-06,2014-06-13,-0.00455924676,0,0.000732149923,0.000732149923,0,-0.00365105816
2014-06-13,2014-06-20,0.00810822112,0,0.00128895448,0.00128895448,0,0.00648013213
2014-06-20,2014-06-27,0.00244359133,0,0.000390211798,0.000390211798,0,0.00195292201
2014-06-27,2014-07-04,0.00758869722,0,0.00120686473,0.00120686473,0,0.00606492345
2014-07-04,2014-07-11,-0.0104825066,0,0.00169138502,0.00169138502,0,-0.00839446218
2014-07-11,2014-07-18,0.00431906505,0,0.000688670876,0.000688670876,0,0.00345180868
2014-07-18,2014-07-25,0.00211401474,0,0.000337671284,0.000337671284,0,0.00168952343
2014-07-25,2014-08-01,-0.0184260508,0,0.00299227681,0.00299227681,0,-0.0147558021
2014-08-01,2014-08-08,0.00295179921,0,0.000471175222,0.000471175222,0,0.00235908349
2014-08-08,2014-08-15,0.0157600451,0,0.00249021055,0.00249021055,0,0.012595585
2014-08-15,2014-08-22,0.00729900527,0,0.00116106117,0.00116106117,0,0.00583339891
2014-08-22,2014-08-29,0.00693989801,0,0.00110425296,0.00110425296,0,0.00554639715
2014-08-29,2014-09-05,-0.00255572767,0,0.000409754204,0.000409754204,0,-0.00204663091
2014-09-05,2014-09-12,-0.0195945394,0,0.00318505403,0.00318505403,0,-0.0156915568
2014-09-12,2014-09-19,0.00534315761,0,0.000851266457,0.000851266457,0,0.00427026975
2014-09-19,2014-09-26,-0.00807831843,0,0.00130093846,0.00130093846,0,-0.00646915943
2014-09-26,2014-10-03,-0.000283958244,0,4.54436423e-05,4.54436423e-05,0,-0.000227393813
2014-10-03,2014-10-10,-0.01205169,0,0.00194704252,0.00194704252,0,-0.00965108718
2014-10-10,2014-10-17,-0.0014774354,0,0.000236669395,0.000236669395,0,-0.00118313167
2014-10-17,2014-10-24,0.0210261153,0,0.00330852609,0.00330852609,0,0.0168043496
2014-10-24,2014-10-31,0.0103401789,0,0.00164085523,0.00164085523,0,0.00826393883
2014-10-31,2014-11-07,0.00176898491,0,0.0002826376,0.0002826376,0,0.00141377474
2014-11-07,2014-11-14,-0.00186091904,0,0.000298190973,0.000298190973,0,-0.00149022618
2014-11-14,2014-11-21,0.00575317468,0,0.000916290684,0.000916290684,0,0.00459795829
2014-11-21,2014-11-28,0.00909325415,0,0.00144441313,0.00144441313,0,0.00726738126
2014-11-28,2014-12-05,-0.00424066334,0,0.000680815823,0.000680815823,0,-0.00339593475
2014-12-05,2014-12-12,-0.00177016015,0,0.000283627277,0.000283627277,0,-0.00141754626
2014-12-12,2014-12-19,0.0122276536,0,0.00193747199,0.00193747199,0,0.00977243553
2014-12-19,2014-12-26,0.00359413359,0,0.000573412638,0.000573412638,0,0.00287243981
2014-12-26,2015-01-02,0.00139630383,0,0.000223159334,0.000223159334,0,0.00111592726
2015-01-02,2015-01-09,0.0118705642,0,0.00188142343,0.00188142343,0,0.00948704426
2015-01-09,2015-01-16,0.00504742769,0,0.00080434055,0.00080434055,0,0.00403392045
2015-01-16,2015-01-23,0.00907619732,0,0.00144172328,0.00144172328,0,0.00725374924
2015-01-23,2015-01-30,-0.00275558685,0,0.00044186798,0.00044186798,0,-0.00220667882
2015-01-30,2015-02-06,-0.00817620162,0,0.00131680543,0.00131680543,0,-0.00654754532
2015-02-06,2015-02-13,0.00105234426,0,0.00016823345,0.00016823345,0,0.000841034242
2015-02-13,2015-02-20,-0.00137725813,0,0.000220604364,0.000220604364,0,-0.00110290952
2015-02-20,2015-02-27,0.00223232462,0,0.000356535217,0.000356535217,0,0.00178407702
2015-02-27,2015-03-06,-0.0187020389,0,0.00303777631,0.00303777631,0,-0.01497682
2015-03-06,2015-03-13,0.00341122997,0,0.000544311378,0.000544311378,0,0.00272626242
2015-03-13,2015-03-20,0.0285054544,0,0.00445918386,0.00445918386,0,0.0227820676
2015-03-20,2015-03-27,-0.0178669642,0,0.00290016802,0.00290016802,0,-0.0143080722
2015-03-27,2015-04-03,0.00376340105,0,0.000600336721,0.000600336721,0,0.00300771915
2015-04-03,2015-04-10,0.00281616766,0,0.000449573965,0.000449573965,0,0.00225068626
2015-04-10,2015-04-17,-0.0042848139,0,0.00068792834,0.00068792834,0,-0.00343129076
2015-04-17,2015-04-24,0.0111600684,0,0.00176980999,0.00176980999,0,0.00891920568
2015-04-24,2015-05-01,-0.0171327461,0,0.00277933347,0.00277933347,0,-0.0137200936
2015-05-01,2015-05-08,0.00382670645,0,0.000610404361,0.000610404361,0,0.00305831314
2015-05-08,2015-05-15,0.00433363048,0,0.000690985297,0.000690985297,0,0.00346344946
2015-05-15,2015-05-22,-0.00130208011,0,0.000208550057,0.000208550057,0,-0.00104270684
2015-05-22,2015-05-29,-0.00779051052,0,0.00125429899,0.00125429899,0,-0.00623867991
2015-05-29,2015-06-05,-0.0142873536,0,0.00231240712,0.00231240712,0,-0.0114414449
2015-06-05,2015-06-12,0.0021706137,0,0.000346696157,0.000346696157,0,0.00173475748
2015-06-12,2015-06-19,0.00237792354,0,0.000379745362,0.000379745362,0,0.00190044011
2015-06-19,2015-06-26,0.000720827174,0,0.000115265878,0.000115265878,0,0.00057608541
2015-06-26,2015-07-03,-0.0174446911,0,0.00283065449,0.00283065449,0,-0.0139699061
2015-07-03,2015-07-10,-0.00207252607,0,0.000332154891,0.000332154891,0,-0.00165968163
2015-07-10,2015-07-17,0.0180048923,0,0.00283987742,0.00283987742,0,0.0143897145
2015-07-17,2015-07-24,-0.0223490318,0,0.00364094232,0.00364094232,0,-0.0178974302
2015-07-24,2015-07-31,0.0120611094,0,0.00191133524,0.00191133524,0,0.00963933083
2015-07-31,2015-08-07,-0.00874805028,0,0.00140955272,0.00140955272,0,-0.00700548799
2015-08-07,2015-08-14,-0.000613262,0,9.81700832e-05,9.81700832e-05,0,-0.00049110045
2015-08-14,2015-08-21,-0.0534079598,0,0.0089266781,0.0089266781,0,-0.0427710012
2015-08-21,2015-08-28,0.0125753138,-0.0113882429,0.00380455969,0.00380455969,0.06,0.00776357963
2015-08-28,2015-09-04,-0.0112464916,-0.00119822864,0.00162271079,0.00162271079,0.1,-0.00924495255
2015-09-04,2015-09-11,0.00485756196,-0.00417151601,0.00144025717,0.00144025717,0.1,0.00304454508
2015-09-11,2015-09-18,-0.000874099179,0.00174753966,0.000419608981,0.000419608981,0.1,-0.000351869457
2015-09-18,2015-09-25,-0.00310380852,-0.00391030035,0.000129461398,0.000129461398,0.1,-0.00326575419
2015-09-25,2015-10-02,0.00152261335,-0.00617302657,0.00123132272,0.00123132272,0.02,-2.26712447e-05
2015-10-02,2015-10-09,0.00446052297,0,0.000711146009,0.000711146009,0,0.00356486265
2015-10-09,2015-10-16,0.00173720946,0,0.00027756776,0.00027756776,0,0.00138837973
2015-10-16,2015-10-23,0.00327528882,0,0.000522676678,0.000522676678,0,0.00261761767
2015-10-23,2015-10-30,-0.000982541098,0,0.000157330242,0.000157330242,0,-0.00078681953
2015-10-30,2015-11-06,0.00121707115,0,0.000194541967,0.000194541967,0,0.000972684209
2015-11-06,2015-11-13,-0.00423187017,0,0.000679399331,0.000679399331,0,-0.00338889313
2015-11-13,2015-11-20,0.00472799851,0,0.000753629235,0.000753629235,0,0.00377863066
2015-11-20,2015-11-27,0.0008661654,0,0.000138490499,0.000138490499,0,0.000692239868
2015-11-27,2015-12-04,-0.000870559877,0,0.000139386656,0.000139386656,0,-0.000697144835
2015-12-04,2015-12-11,-0.0014960987,0,0.000239662639,0.000239662639,0,-0.00119807727
2015-12-11,2015-12-18,0.000101411543,0,1.62245306e-05,1.62245306e-05,0,8.10481119e-05
2015-12-18,2015-12-25,0.00188446256,0,0.00030106014,0.00030106014,0,0.00150606475
2015-12-25,2016-01-01,-0.00307638115,0,0.00049343538,0.00049343538,0,-0.00246357209
2016-01-01,2016-01-08,-0.0113905931,0,0.00183925506,0.00183925506,0,-0.00912167077
2016-01-08,2016-01-15,-0.00569765647,0,0.000915799364,0.000915799364,0,-0.00456270418
2016-01-15,2016-01-22,0.00426933167,0,0.000680767928,0.000680767928,0,0.0034120615
2016-01-22,2016-01-29,0.00557305063,0,0.000887730209,0.000887730209,0,0.00445400185
2016-01-29,2016-02-05,-0.00736701714,0,0.00118571086,0.00118571086,0,-0.00589954227
2016-02-05,2016-02-12,-0.00148892963,0,0.000238512844,0.000238512844,0,-0.00119233627
2016-02-12,2016-02-19,0.00641945042,0,0.00102186422,0.00102186422,0,0.00513045102
2016-02-19,2016-02-26,0.00209465475,0,0.00033458409,0.00033458409,0,0.00167405088
2016-02-26,2016-03-04,0.00563264741,0,0.000897180784,0.000897180784,0,0.00450163203
2016-03-04,2016-03-11,-0.00183628282,0,0.000294237494,0.000294237494,0,-0.00147049745
2016-03-11,2016-03-18,0.00422531803,0,0.00067377336,0.00067377336,0,0.00337688556
