formation_date,variant,rank,x,y,cointegration_p_value,cointegration_test_statistic,hedge_alpha,hedge_beta,spread_mean,spread_std,half_life_days,daily_return_correlation
2021-07-01,random_pairs,3,VNQ,XLP,0.668335537294,-1.71863845338,1.87276947822,0.49890830725,-2.12880859325e-15,0.0563168314287,52.3626242529,0.773200888262
2021-10-01,real,1,EWJ,HYG,0.000195839787534,-4.95884379285,2.38987911917,0.436441555583,-2.16317263925e-15,0.01773719336,12.3431157369,0.662817440894
2021-10-01,real,2,XLB,XLP,0.000524505450953,-4.7181950286,2.54713111302,0.432318208552,-8.480870327e-16,0.0215300073998,8.16693501615,0.754609212548
2021-10-01,real,3,XLI,XLU,0.00215750024885,-4.34739031685,1.72798431823,0.354924253687,8.83332208085e-16,0.0362812231343,9.09936370799,0.733696309142
2021-10-01,random_pairs,1,EWJ,QQQ,0.447983000873,-2.15440907257,-1.00799434037,1.65079882954,-2.21515927294e-15,0.107905601731,50.2110815024,0.698203452562
2021-10-01,random_pairs,2,HYG,XLV,0.0988165003272,-3.04989421011,-3.86258745253,2.04826491508,1.10317398955e-15,0.0587352095118,28.253994527,0.733262230942
2021-10-01,random_pairs,3,VUG,XLK,0.0163018141024,-3.73924659427,0.211139184365,1.05596037421,2.08915777094e-15,0.0119542083426,12.479439048,0.984179936976
2022-01-03,real,1,EFA,HYG,0.000158829408596,-5.00848364043,2.54900389949,0.390159024306,1.00448749847e-16,0.0132333865098,10.2914316367,0.79280740574
2022-01-03,random_pairs,1,XLB,XLV,0.227069259556,-2.62662718512,2.5448417955,0.609159679935,-2.37904933848e-17,0.0362152931133,23.5896162938,0.78047636254
2022-04-01,real,1,PDBC,USO,2.93177713358e-15,-9.57686859572,0.757304575827,1.35422778979,-8.46765338623e-16,0.0787300020118,7.11467915316,0.781382316061
2022-04-01,real,2,EFA,HYG,8.25892638976e-07,-6.13492704462,2.66842430205,0.360919073511,4.89467373158e-16,0.0107667925363,6.69944326594,0.636145831229
2022-04-01,real,3,IEF,LQD,0.000591743192114,-4.68783616441,2.91718211046,0.382236128204,-4.42326951081e-16,0.0273583080954,21.4661561951,0.651326431951
2022-04-01,random_pairs,1,SPY,XLV,0.204273001413,-2.68704392245,0.436496924508,0.721669364596,1.39659007463e-15,0.0233313345709,21.5996894893,0.782497461241
2022-04-01,random_pairs,2,VNQ,XLB,0.216742343041,-2.65351122035,-1.19502903655,1.08655044901,-2.48830938218e-15,0.062069281096,32.1472172118,0.697702947352
2022-04-01,random_pairs,3,EWJ,QQQ,0.670430576693,-1.71410357552,-0.457714136505,1.53296480967,-3.00641346033e-15,0.0756915088625,46.6603751375,0.556127380254
2022-07-01,random_pairs,1,XLB,XLK,0.262019458925,-2.53929418806,0.898716451048,0.92753432226,-1.65652324309e-15,0.0567792918674,26.546366139,0.583692924031
2022-10-03,random_pairs,1,EWJ,VEA,0.397691067909,-2.25208181792,0.390260732888,0.822400298993,-8.00065481238e-16,0.0431543367395,52.7229569675,0.854567402692
2023-01-03,random_pairs,1,VNQ,XLF,0.214436912813,-2.65961909575,0.385261498707,0.706580222031,6.70539461698e-16,0.0450238246082,25.4233348869,0.654290947474
2023-04-03,real,1,EWJ,HYG,9.4905993194e-05,-5.12849485412,2.30885478734,0.457874851071,1.2150774214e-15,0.0111497434623,7.17427995318,0.650383046259
2023-04-03,random_pairs,1,GLD,IAU,0.86347021967,-1.17838528705,-1.58548476005,0.998889964924,-1.36222602863e-15,0.000887797318544,5.64309450687,0.998886954282
2023-07-03,random_pairs,1,IWM,VUG,0.594621646287,-1.87103557805,-2.37236402527,1.17308566007,-3.12096028034e-15,0.0547831889777,47.3342342332,0.849046279086
2023-10-02,random_pairs,1,EWJ,XLI,0.0991669631217,-3.04829565721,2.33620379409,0.553928114382,-1.32169407693e-16,0.0436236383327,25.2839319234,0.68380439407
2024-01-02,random_pairs,1,EEM,VTV,0.530191729551,-1.99689500804,3.82285333113,0.287222964059,-1.7534474754e-15,0.0351817947795,33.7302805228,0.621283824477
2024-04-01,random_pairs,1,EFA,XLY,0.33586159557,-2.3769222479,1.25497159317,0.746499341786,2.05215033679e-15,0.0728773064511,40.396119974,0.745645665118
2024-07-01,random_pairs,1,IWM,SPY,0.5280251625,-2.00106358851,-1.59903142699,1.47194272499,-4.18712683573e-15,0.062636527016,38.2863039925,0.841164579374
2024-10-01,real,1,USO,XLE,0.000298376162251,-4.85750539686,0.607684005488,0.719402904809,-1.09260043693e-16,0.0346873931118,9.2096825568,0.648388973137
2024-10-01,random_pairs,1,EFA,XLY,0.22053649266,-2.64354531806,0.263814394363,0.981425212239,-2.25040444833e-15,0.0580248157026,36.4288412299,0.701657846147
2025-01-02,random_pairs,1,XLI,XLV,0.539676311496,-1.97861213417,2.53101325892,0.501207536412,1.5243538354e-15,0.0295002911102,39.2664169698,0.556093841446
2025-04-01,random_pairs,1,VEA,VTV,0.191617365488,-2.72242440291,-0.346666159368,1.40498473085,-1.64771194925e-15,0.0349872489397,23.8138931924,0.691431813185
2025-07-01,random_pairs,1,IWM,XLK,0.284696161455,-2.48730560778,-1.77397159316,1.20951213587,7.2428835416e-16,0.0549424402118,26.4918793771,0.675240258707
2025-10-01,random_pairs,1,IWM,XLB,0.461742031838,-2.12800044131,0.751124541483,0.563226439831,-6.39699933236e-16,0.031381066572,34.1334989828,0.78547033582
2026-01-02,random_pairs,1,EFA,XLK,0.356713079809,-2.33400477037,-0.468893439374,1.19422525878,-3.38353683695e-16,0.0589930158219,33.1323722728,0.652200111299
2026-04-01,real,1,EEM,EWJ,3.75106976444e-05,-5.33830028274,1.18829053859,0.800976099382,7.92135316776e-16,0.0219827858588,7.11589762793,0.689376924603
2026-04-01,random_pairs,1,VTV,XLK,0.361918565787,-2.32343601709,-2.4550775916,1.40770428503,1.97196756279e-15,0.0569123146878,30.6424320671,0.638946316109
2026-07-01,real,1,EEM,EWJ,0.000318077494433,-4.84192592565,1.28415086487,0.774988931841,-9.32234888931e-16,0.0218769536593,7.7718938773,0.718914415818
2026-07-01,random_pairs,1,QQQ,VTV,0.183496762849,-2.74592704258,1.19176152428,0.632388109523,-7.96540963699e-16,0.0313649157342,26.4462183205,0.692392350983
