candidate,gate,lookback_weeks,allocation,underlying_cost_bps,outer_cost_bps,recent_cagr,recent_sharpe,recent_drawdown,full_cagr,full_sharpe,full_drawdown,active_share,average_sleeve_weight
leader_negative_sleeve_positive__lb13__w0.10__under50__outer50,leader_negative_sleeve_positive,13,0.1,50,50,1.0510082013109483,2.691874564272,-0.10076752452473337,0.4009583828768559,1.5986442762960575,-0.21781166022664566,0.0797872340425532,0.007978723404255319
leader_negative_sleeve_positive__lb13__w0.10__under50__outer100,leader_negative_sleeve_positive,13,0.1,50,100,1.0510082013109483,2.691874564272,-0.10076752452473337,0.39864924425245296,1.5913388817109868,-0.21936529714866992,0.0797872340425532,0.007978723404255319
leader_negative_sleeve_positive__lb13__w0.10__under50__outer200,leader_negative_sleeve_positive,13,0.1,50,200,1.0510082013109483,2.691874564272,-0.10076752452473337,0.39403894516423965,1.5766572953151594,-0.22246562798765968,0.0797872340425532,0.007978723404255319
leader_negative_sleeve_positive__lb13__w0.20__under50__outer50,leader_negative_sleeve_positive,13,0.2,50,50,1.0510082013109483,2.691874564272,-0.10076752452473337,0.3925957615930309,1.5721486129102746,-0.2216646465440908,0.0797872340425532,0.015957446808510637
leader_negative_sleeve_positive__lb13__w0.20__under50__outer100,leader_negative_sleeve_positive,13,0.2,50,100,1.0510082013109483,2.691874564272,-0.10076752452473337,0.38800403582193344,1.5574457435751183,-0.22475808214473458,0.0797872340425532,0.015957446808510637
leader_negative_sleeve_positive__lb13__w0.20__under50__outer200,leader_negative_sleeve_positive,13,0.2,50,200,1.0510082013109483,2.691874564272,-0.10076752452473337,0.3788523294130326,1.5277711108015026,-0.23119056382154035,0.0797872340425532,0.015957446808510637
leader_negative_sleeve_positive__lb13__w0.30__under50__outer50,leader_negative_sleeve_positive,13,0.3,50,50,1.0510082013109483,2.691874564272,-0.10076752452473337,0.38425982516660917,1.5451656850005309,-0.22550573022744813,0.0797872340425532,0.023936170212765957
leader_negative_sleeve_positive__lb13__w0.30__under50__outer100,leader_negative_sleeve_positive,13,0.3,50,100,1.0510082013109483,2.691874564272,-0.10076752452473337,0.37741194351082896,1.522986601182,-0.2335734788309023,0.0797872340425532,0.023936170212765957
leader_negative_sleeve_positive__lb13__w0.30__under50__outer200,leader_negative_sleeve_positive,13,0.3,50,200,1.0510082013109483,2.691874564272,-0.10076752452473337,0.36378723073430175,1.4780566891889855,-0.25169726844430873,0.0797872340425532,0.023936170212765957
leader_negative_sleeve_positive__lb13__w0.40__under50__outer50,leader_negative_sleeve_positive,13,0.4,50,50,1.0510082013109483,2.691874564272,-0.10076752452473337,0.375950584621795,1.5177220348976808,-0.23596203956225315,0.0797872340425532,0.031914893617021274
leader_negative_sleeve_positive__lb13__w0.40__under50__outer100,leader_negative_sleeve_positive,13,0.4,50,100,1.0510082013109483,2.691874564272,-0.10076752452473337,0.36687285803748027,1.4880018260733023,-0.24804468465593743,0.0797872340425532,0.031914893617021274
leader_negative_sleeve_positive__lb13__w0.40__under50__outer200,leader_negative_sleeve_positive,13,0.4,50,200,1.0510082013109483,2.691874564272,-0.10076752452473337,0.34884305002903493,1.4276057802033788,-0.2717094456808421,0.0797872340425532,0.031914893617021274
leader_negative_sleeve_positive__lb13__w0.50__under50__outer50,leader_negative_sleeve_positive,13,0.5,50,50,1.0510082013109483,2.691874564272,-0.10076752452473337,0.36766805015651793,1.4898454318599959,-0.24740235306078873,0.0797872340425532,0.0398936170212766
leader_negative_sleeve_positive__lb13__w0.50__under50__outer100,leader_negative_sleeve_positive,13,0.5,50,100,1.0510082013109483,2.691874564272,-0.10076752452473337,0.3563866692102502,1.4525334002544645,-0.26227051086244424,0.0797872340425532,0.0398936170212766
leader_negative_sleeve_positive__lb13__w0.50__under50__outer200,leader_negative_sleeve_positive,13,0.5,50,200,1.0510082013109483,2.691874564272,-0.10076752452473337,0.3340191883024457,1.3765132927250643,-0.29123777802028383,0.0797872340425532,0.0398936170212766
relative__lb26__w0.10__under50__outer50,relative,26,0.1,50,50,1.0309209884727388,2.712368656688699,-0.10581781662499135,0.3942985928830067,1.594000834257332,-0.2128532451881029,0.30319148936170215,0.03031914893617022
relative__lb26__w0.10__under50__outer100,relative,26,0.1,50,100,1.0269251433345032,2.70403955573196,-0.10672061619647,0.39005485946154095,1.5797118245990551,-0.21405853945500952,0.30319148936170215,0.03031914893617022
relative__lb26__w0.10__under50__outer200,relative,26,0.1,50,200,1.0189510287013208,2.6873087663636976,-0.10852484785339345,0.3815997634635486,1.5510526154050182,-0.21646543559365872,0.30319148936170215,0.03031914893617022
relative__lb26__w0.20__under50__outer50,relative,26,0.2,50,50,1.0102068382800726,2.7183459329773236,-0.11122737277028438,0.37918047206466476,1.557253216973107,-0.21179785546173058,0.30319148936170215,0.06063829787234044
relative__lb26__w0.20__under50__outer100,relative,26,0.2,50,100,1.0022984356713494,2.7012750947380066,-0.11302697625357183,0.37078934787479634,1.5283114698741873,-0.2142120987221282,0.30319148936170215,0.06063829787234044
relative__lb26__w0.20__under50__outer200,relative,26,0.2,50,200,0.9865511965560381,2.666842331497545,-0.11662071421478304,0.3541350241713759,1.4701442663062798,-0.21902578564053443,0.30319148936170215,0.06063829787234044
relative__lb26__w0.30__under50__outer50,relative,26,0.3,50,50,0.9888778525654103,2.708065382257936,-0.11895723701420269,0.36399679713698885,1.514457727189178,-0.21078050390898273,0.30319148936170215,0.09095744680851064
relative__lb26__w0.30__under50__outer100,relative,26,0.3,50,100,0.9771434706356947,2.682020941317488,-0.12164056485018115,0.35155499735098017,1.4706778996841972,-0.21498035333846355,0.30319148936170215,0.09095744680851064
relative__lb26__w0.30__under50__outer200,relative,26,0.3,50,200,0.9538295324894244,2.6292880737882194,-0.12699494978006054,0.32695571851211946,1.3825832375349263,-0.22453018555180193,0.30319148936170215,0.09095744680851064
relative__lb26__w0.40__under50__outer50,relative,26,0.4,50,50,0.9669465508753938,2.6805234902832855,-0.1266809043770426,0.34875100468204945,1.4658845746106275,-0.21157240022060209,0.30319148936170215,0.12127659574468087
relative__lb26__w0.40__under50__outer100,relative,26,0.4,50,100,0.9514759684959122,2.6454925238580964,-0.13023718803184303,0.3323555776990097,1.4072773847014215,-0.217974669559458,0.30319148936170215,0.12127659574468087
relative__lb26__w0.40__under50__outer200,relative,26,0.4,50,200,0.9208069594097574,2.574327603165224,-0.1373280027555014,0.30006393953266697,1.289308765682059,-0.23172045425567733,0.30319148936170215,0.12127659574468087
relative__lb26__w0.50__under50__outer50,relative,26,0.5,50,50,0.9444258604918445,2.6356433171902247,-0.13464394699328797,0.3334464835525237,1.411997077682142,-0.21301588559736928,0.30319148936170215,0.15159574468085107
relative__lb26__w0.50__under50__outer100,relative,26,0.5,50,100,0.9253119643275518,2.5918482780922614,-0.13906112571799323,0.31319477254507166,1.3387752130716128,-0.2210080236320574,0.30319148936170215,0.15159574468085107
relative__lb26__w0.50__under50__outer200,relative,26,0.5,50,200,0.8875044779313603,2.5026318150101887,-0.14786160245403535,0.2734616161399117,1.1914698944013433,-0.2662209126233607,0.30319148936170215,0.15159574468085107
relative_positive__lb26__w0.10__under50__outer50,relative_positive,26,0.1,50,50,1.0309209884727388,2.712368656688699,-0.10581781662499135,0.3947825463709598,1.5957063738747364,-0.2128532451881029,0.2978723404255319,0.029787234042553193
relative_positive__lb26__w0.10__under50__outer100,relative_positive,26,0.1,50,100,1.0269251433345032,2.70403955573196,-0.10672061619647,0.3905155054152323,1.5809223802353423,-0.2140585394550094,0.2978723404255319,0.029787234042553193
relative_positive__lb26__w0.10__under50__outer200,relative_positive,26,0.1,50,200,1.0189510287013208,2.6873087663636976,-0.10852484785339345,0.3820141396947887,1.5513042178461645,-0.2164654355936585,0.2978723404255319,0.029787234042553193
relative_positive__lb26__w0.20__under50__outer50,relative_positive,26,0.2,50,50,1.0102068382800726,2.7183459329773236,-0.11122737277028438,0.3801386859973286,1.5606987855911478,-0.21179785546173047,0.2978723404255319,0.059574468085106386
relative_positive__lb26__w0.20__under50__outer100,relative_positive,26,0.2,50,100,1.0022984356713494,2.7012750947380066,-0.11302697625357183,0.3716985885372308,1.530775021331493,-0.2142120987221282,0.2978723404255319,0.059574468085106386
relative_positive__lb26__w0.20__under50__outer200,relative_positive,26,0.2,50,200,0.9865511965560381,2.666842331497545,-0.11662071421478304,0.3549477265433547,1.4707724018640451,-0.21902578564053454,0.2978723404255319,0.059574468085106386
relative_positive__lb26__w0.30__under50__outer50,relative_positive,26,0.3,50,50,0.9888778525654103,2.708065382257936,-0.11895723701420269,0.36541948611970554,1.519655516849386,-0.21078050390898295,0.2978723404255319,0.08936170212765956
relative_positive__lb26__w0.30__under50__outer100,relative_positive,26,0.3,50,100,0.9771434706356947,2.682020941317488,-0.12164056485018115,0.35290078429904614,1.4744309812140277,-0.21498035333846344,0.2978723404255319,0.08936170212765956
relative_positive__lb26__w0.30__under50__outer200,relative_positive,26,0.3,50,200,0.9538295324894244,2.6292880737882194,-0.12699494978006054,0.3281509281258328,1.3837425693872791,-0.22453018555180226,0.2978723404255319,0.08936170212765956
relative_positive__lb26__w0.40__under50__outer50,relative_positive,26,0.4,50,50,0.9669465508753938,2.6805234902832855,-0.1266809043770426,0.35062829542673923,1.4728229208778356,-0.21157240022060209,0.2978723404255319,0.11914893617021277
relative_positive__lb26__w0.40__under50__outer100,relative_positive,26,0.4,50,100,0.9514759684959122,2.6454925238580964,-0.13023718803184303,0.3341258703306311,1.412348467107642,-0.21797466955945788,0.2978723404255319,0.11914893617021277
relative_positive__lb26__w0.40__under50__outer200,relative_positive,26,0.4,50,200,0.9208069594097574,2.574327603165224,-0.1373280027555014,0.3016260717281938,1.2911742834940931,-0.2306621587340939,0.2978723404255319,0.11914893617021277
relative_positive__lb26__w0.50__under50__outer50,relative_positive,26,0.5,50,50,0.9444258604918445,2.6356433171902247,-0.13464394699328797,0.33576841927099066,1.4206403859084376,-0.21301588559736928,0.2978723404255319,0.14893617021276595
relative_positive__lb26__w0.50__under50__outer100,relative_positive,26,0.5,50,100,0.9253119643275518,2.5918482780922614,-0.13906112571799323,0.3153775429549093,1.3451825641091626,-0.2210080236320574,0.2978723404255319,0.14893617021276595
relative_positive__lb26__w0.50__under50__outer200,relative_positive,26,0.5,50,200,0.8875044779313603,2.5026318150101887,-0.14786160245403535,0.2753753233046059,1.1942245035784251,-0.2622264095086285,0.2978723404255319,0.14893617021276595
sleeve_positive__lb26__w0.10__under50__outer50,sleeve_positive,26,0.1,50,50,1.0361299991402975,2.7827568770073827,-0.10401955675024555,0.3993667962065519,1.6282678430638424,-0.21691198008678814,0.6648936170212766,0.06648936170212764
sleeve_positive__lb26__w0.10__under50__outer100,sleeve_positive,26,0.1,50,100,1.0351412992035849,2.7808554893146513,-0.10401955675024543,0.39722857652995636,1.6208541840626436,-0.21731965330795489,0.6648936170212766,0.06648936170212764
sleeve_positive__lb26__w0.10__under50__outer200,sleeve_positive,26,0.1,50,200,1.0331638716142257,2.7770250336562223,-0.10401955675024543,0.3929587165547914,1.6059727451386079,-0.21813499975028805,0.6648936170212766,0.06648936170212764
sleeve_positive__lb26__w0.20__under50__outer50,sleeve_positive,26,0.2,50,50,1.0198805601656966,2.8563946559475912,-0.10764495929000417,0.3890010305495153,1.6214146708448067,-0.21992281274175585,0.6648936170212766,0.1329787234042553
sleeve_positive__lb26__w0.20__under50__outer100,sleeve_positive,26,0.2,50,100,1.0179166096121133,2.8523699623766063,-0.10764495929000428,0.384752813366783,1.6061442042384864,-0.22073544737869855,0.6648936170212766,0.1329787234042553
sleeve_positive__lb26__w0.20__under50__outer200,sleeve_positive,26,0.2,50,200,1.0139885981909975,2.8441981400624603,-0.10764495929000417,0.3762825526946616,1.575395392137014,-0.22551488405873343,0.6648936170212766,0.1329787234042553
sleeve_positive__lb26__w0.30__under50__outer50,sleeve_positive,26,0.3,50,50,1.0022874326019857,2.904920823940883,-0.11361886819882583,0.3782585271687946,1.6029598311965616,-0.22485226277515402,0.6648936170212766,0.19946808510638298
sleeve_positive__lb26__w0.30__under50__outer100,sleeve_positive,26,0.3,50,100,0.9993636908134269,2.898587203733721,-0.11361886819882583,0.371930319853899,1.5795558175933413,-0.22954897739012903,0.6648936170212766,0.19946808510638298
sleeve_positive__lb26__w0.30__under50__outer200,sleeve_positive,26,0.3,50,200,0.993515960441151,2.8856237766385218,-0.1136188681988256,0.3593324552323407,1.5323127691360814,-0.2432316898502297,0.6648936170212766,0.19946808510638298
sleeve_positive__lb26__w0.40__under50__outer50,sleeve_positive,26,0.4,50,50,0.9833803520096283,2.9211279747958745,-0.11961015661036845,0.3671476193287788,1.5724303051674102,-0.23562770291359647,0.6648936170212766,0.2659574468085106
sleeve_positive__lb26__w0.40__under50__outer100,sleeve_positive,26,0.4,50,100,0.9795142400467529,2.912373276873329,-0.11961015661036833,0.35877116945453125,1.5408287515831942,-0.24488068873505697,0.6648936170212766,0.2659574468085106
sleeve_positive__lb26__w0.40__under50__outer200,sleeve_positive,26,0.4,50,200,0.9717815801889125,2.89431672196694,-0.11961015661036833,0.3421217225945734,1.4769313627727356,-0.2668253476132165,0.6648936170212766,0.2659574468085106
sleeve_positive__lb26__w0.50__under50__outer50,sleeve_positive,26,0.5,50,50,0.9631911634782253,2.900197379754859,-0.125866945449015,0.3556768163624646,1.5301226276372184,-0.2488926547673288,0.6648936170212766,0.3324468085106383
sleeve_positive__lb26__w0.50__under50__outer100,sleeve_positive,26,0.5,50,100,0.9584020102625166,2.8890172633899796,-0.125866945449015,0.3452855652031541,1.490496258488992,-0.2602611897511169,0.6648936170212766,0.3324468085106383
sleeve_positive__lb26__w0.50__under50__outer200,sleeve_positive,26,0.5,50,200,0.9488230275569194,2.8658021095349775,-0.12586694544901522,0.32466366787636436,1.410306454851674,-0.2928191501507441,0.6648936170212766,0.3324468085106383
leader_negative_relative__lb26__w0.10__under50__outer50,leader_negative_relative,26,0.1,50,50,1.0510082013109483,2.691874564272,-0.10076752452473337,0.40642219913533006,1.6162441699298045,-0.21534824208386005,0.02127659574468085,0.002127659574468085
leader_negative_relative__lb26__w0.10__under50__outer100,leader_negative_relative,26,0.1,50,100,1.0510082013109483,2.691874564272,-0.10076752452473337,0.4052626027742634,1.612602031897271,-0.21611801238107098,0.02127659574468085,0.002127659574468085
leader_negative_relative__lb26__w0.10__under50__outer200,leader_negative_relative,26,0.1,50,200,1.0510082013109483,2.691874564272,-0.10076752452473337,0.40294454853067774,1.605280178595651,-0.2176564196950329,0.02127659574468085,0.002127659574468085
leader_negative_relative__lb26__w0.20__under50__outer50,leader_negative_relative,26,0.2,50,50,1.0510082013109483,2.691874564272,-0.10076752452473337,0.4034973709430245,1.607727532841359,-0.21674873345591905,0.02127659574468085,0.00425531914893617
leader_negative_relative__lb26__w0.20__under50__outer100,leader_negative_relative,26,0.2,50,100,1.0510082013109483,2.691874564272,-0.10076752452473337,0.4011815532999976,1.6003895282625829,-0.21828651825748613,0.02127659574468085,0.00425531914893617
leader_negative_relative__lb26__w0.20__under50__outer200,leader_negative_relative,26,0.2,50,200,1.0510082013109483,2.691874564272,-0.10076752452473337,0.39655447048127246,1.5855663215894917,-0.22135755473878127,0.02127659574468085,0.00425531914893617
leader_negative_relative__lb26__w0.30__under50__outer50,leader_negative_relative,26,0.3,50,50,1.0510082013109483,2.691874564272,-0.10076752452473337,0.40057318877937753,1.5990791722790156,-0.21814822455542993,0.02127659574468085,0.006382978723404255
leader_negative_relative__lb26__w0.30__under50__outer100,leader_negative_relative,26,0.3,50,100,1.0510082013109483,2.691874564272,-0.10076752452473337,0.3971045272778764,1.5879934563147189,-0.2204522680684986,0.02127659574468085,0.006382978723404255
leader_negative_relative__lb26__w0.30__under50__outer200,leader_negative_relative,26,0.3,50,200,1.0510082013109483,2.691874564272,-0.10076752452473337,0.3901774440520156,1.5654981010571654,-0.22784519447092555,0.02127659574468085,0.006382978723404255
leader_negative_relative__lb26__w0.40__under50__outer50,leader_negative_relative,26,0.4,50,50,1.0510082013109483,2.691874564272,-0.10076752452473337,0.397649648805001,1.5903007778613658,-0.21954671538239257,0.02127659574468085,0.00851063829787234
leader_negative_relative__lb26__w0.40__under50__outer100,leader_negative_relative,26,0.4,50,100,1.0510082013109483,2.691874564272,-0.10076752452473337,0.39303152323092827,1.5754174813373982,-0.2226152618141083,0.02127659574468085,0.00851063829787234
leader_negative_relative__lb26__w0.40__under50__outer200,leader_negative_relative,26,0.4,50,200,1.0510082013109483,2.691874564272,-0.10076752452473337,0.3838134702760576,1.545088410602345,-0.24054847266820956,0.02127659574468085,0.00851063829787234
leader_negative_relative__lb26__w0.50__under50__outer50,leader_negative_relative,26,0.5,50,50,1.0510082013109483,2.691874564272,-0.10076752452473337,0.39472674714610134,1.5813941334924464,-0.22094420593680753,0.02127659574468085,0.010638297872340425
leader_negative_relative__lb26__w0.50__under50__outer100,leader_negative_relative,26,0.5,50,100,1.0510082013109483,2.691874564272,-0.10076752452473337,0.388962539666005,1.5626654511324354,-0.23028207577771143,0.02127659574468085,0.010638297872340425
leader_negative_relative__lb26__w0.50__under50__outer200,leader_negative_relative,26,0.5,50,200,1.0510082013109483,2.691874564272,-0.10076752452473337,0.3774625501810065,1.5243508137785318,-0.25307428312156777,0.02127659574468085,0.010638297872340425
leader_negative_sleeve_positive__lb26__w0.10__under50__outer50,leader_negative_sleeve_positive,26,0.1,50,50,1.0510082013109483,2.691874564272,-0.10076752452473337,0.40732265205412266,1.619696155530328,-0.21534824208385994,0.015957446808510637,0.001595744680851064
leader_negative_sleeve_positive__lb26__w0.10__under50__outer100,leader_negative_sleeve_positive,26,0.1,50,100,1.0510082013109483,2.691874564272,-0.10076752452473337,0.40655251747656274,1.617327687162904,-0.2161180123810711,0.015957446808510637,0.001595744680851064
leader_negative_sleeve_positive__lb26__w0.10__under50__outer200,leader_negative_sleeve_positive,26,0.1,50,200,1.0510082013109483,2.691874564272,-0.10076752452473337,0.4050123698649337,1.6125647646775292,-0.21765641969503302,0.015957446808510637,0.001595744680851064
leader_negative_sleeve_positive__lb26__w0.20__under50__outer50,leader_negative_sleeve_positive,26,0.2,50,50,1.0510082013109483,2.691874564272,-0.10076752452473337,0.40529651413582446,1.614658408048052,-0.21674873345591916,0.015957446808510637,0.003191489361702128
leader_negative_sleeve_positive__lb26__w0.20__under50__outer100,leader_negative_sleeve_positive,26,0.2,50,100,1.0510082013109483,2.691874564272,-0.10076752452473337,0.4037576077171521,1.6098883295037292,-0.21828651825748624,0.015957446808510637,0.003191489361702128
leader_negative_sleeve_positive__lb26__w0.20__under50__outer200,leader_negative_sleeve_positive,26,0.2,50,200,1.0510082013109483,2.691874564272,-0.10076752452473337,0.40068028124241084,1.600245271422627,-0.22135755473878127,0.015957446808510637,0.003191489361702128
leader_negative_sleeve_positive__lb26__w0.30__under50__outer50,leader_negative_sleeve_positive,26,0.3,50,50,1.0510082013109483,2.691874564272,-0.10076752452473337,0.4032692564750813,1.6095145676017488,-0.2181482245554297,0.015957446808510637,0.004787234042553191
leader_negative_sleeve_positive__lb26__w0.30__under50__outer100,leader_negative_sleeve_positive,26,0.3,50,100,1.0510082013109483,2.691874564272,-0.10076752452473337,0.40096294418311373,1.602310364987462,-0.22045226806849882,0.015957446808510637,0.004787234042553191
leader_negative_sleeve_positive__lb26__w0.30__under50__outer200,leader_negative_sleeve_positive,26,0.3,50,200,1.0510082013109483,2.691874564272,-0.10076752452473337,0.3963514143357143,1.5876729007596149,-0.225050155570498,0.015957446808510637,0.004787234042553191
leader_negative_sleeve_positive__lb26__w0.40__under50__outer50,leader_negative_sleeve_positive,26,0.4,50,50,1.0510082013109483,2.691874564272,-0.10076752452473337,0.4012408720825742,1.604265013592471,-0.21954671538239257,0.015957446808510637,0.006382978723404256
leader_negative_sleeve_positive__lb26__w0.40__under50__outer100,leader_negative_sleeve_positive,26,0.4,50,100,1.0510082013109483,2.691874564272,-0.10076752452473337,0.3981685231382628,1.5945948439428332,-0.22261526181410807,0.015957446808510637,0.006382978723404256
leader_negative_sleeve_positive__lb26__w0.40__under50__outer200,leader_negative_sleeve_positive,26,0.4,50,200,1.0510082013109483,2.691874564272,-0.10076752452473337,0.3920257721889999,1.5748518931071553,-0.22873422219018302,0.015957446808510637,0.006382978723404256
leader_negative_sleeve_positive__lb26__w0.50__under50__outer50,leader_negative_sleeve_positive,26,0.5,50,50,1.0510082013109483,2.691874564272,-0.10076752452473337,0.3992113539107143,1.5989101847373721,-0.2209442059368072,0.015957446808510637,0.007978723404255319
leader_negative_sleeve_positive__lb26__w0.50__under50__outer100,leader_negative_sleeve_positive,26,0.5,50,100,1.0510082013109483,2.691874564272,-0.10076752452473337,0.3953743408101267,1.586742918517386,-0.2247754994943154,0.015957446808510637,0.007978723404255319
leader_negative_sleeve_positive__lb26__w0.50__under50__outer200,leader_negative_sleeve_positive,26,0.5,50,200,1.0510082013109483,2.691874564272,-0.10076752452473337,0.3877033578489031,1.5617868321799169,-0.23280189337286372,0.015957446808510637,0.007978723404255319
relative__lb4__w0.10__under100__outer50,relative,4,0.1,100,50,0.9756290642262213,2.617625452586549,-0.10076752452473325,0.38387461074691975,1.5694381450623713,-0.21818973015236298,0.3882978723404255,0.038829787234042554
relative__lb4__w0.10__under100__outer100,relative,4,0.1,100,100,0.9593398489254297,2.5859768372412044,-0.10082112619110806,0.374215567612485,1.5381404125585523,-0.22016023190916278,0.3882978723404255,0.038829787234042554
relative__lb4__w0.10__under100__outer200,relative,4,0.1,100,200,0.9271394108689093,2.522500439019248,-0.101791631313637,0.35508510044772135,1.4752838842742297,-0.22408931642332652,0.3882978723404255,0.038829787234042554
relative__lb4__w0.20__under100__outer50,relative,4,0.2,100,50,0.9023771761614321,2.5285807615302156,-0.10082112619110761,0.3586110524906858,1.5066198803872115,-0.22242231600341056,0.3882978723404255,0.07765957446808511
relative__lb4__w0.20__under100__outer100,relative,4,0.2,100,100,0.8711119438399868,2.4639797738812126,-0.10179163131363689,0.33969996532943947,1.4429222485619781,-0.22633956236026043,0.3882978723404255,0.07765957446808511
relative__lb4__w0.20__under100__outer200,relative,4,0.2,100,200,0.8100248549549751,2.3341251520457336,-0.10373264155869522,0.3026092518846797,1.3145735473350215,-0.23412669592587798,0.3882978723404255,0.07765957446808511
relative__lb4__w0.30__under100__outer50,relative,4,0.3,100,50,0.8312109154070679,2.4241783251964617,-0.10130637875237247,0.3335598533037609,1.4362467060631343,-0.22664449889447202,0.3882978723404255,0.11648936170212765
relative__lb4__w0.30__under100__outer100,relative,4,0.3,100,100,0.7862186601549837,2.3257416134032276,-0.10276213643616605,0.3057958576209441,1.3393759505476956,-0.23248485276497788,0.3882978723404255,0.11648936170212765
relative__lb4__w0.30__under100__outer200,relative,4,0.3,100,200,0.6993333918123144,2.12758449837797,-0.10798298954819996,0.2518716757986599,1.143741621413345,-0.2440597124138103,0.3882978723404255,0.11648936170212765
relative__lb4__w0.40__under100__outer50,relative,4,0.4,100,50,0.7620889274256706,2.3044552168411183,-0.10179163131363689,0.308723726973519,1.35866729308259,-0.2316070375647642,0.3882978723404255,0.15531914893617021
relative__lb4__w0.40__under100__outer100,relative,4,0.4,100,100,0.7045566116331838,2.1718120389910975,-0.10627112216364731,0.2724981056095508,1.2282407366065833,-0.2393394267486827,0.3882978723404255,0.15531914893617021
relative__lb4__w0.40__under100__outer200,relative,4,0.4,100,200,0.5947482920342364,1.9046366570400204,-0.11736189874461489,0.20282487191185483,0.9645456935290747,-0.25542826619286596,0.3882978723404255,0.15531914893617021
relative__lb4__w0.50__under100__outer50,relative,4,0.5,100,50,0.6949701426051562,2.1701540198498526,-0.10596178771016829,0.284105250710718,1.2745159064069893,-0.23786626283252466,0.3882978723404255,0.19414893617021275
relative__lb4__w0.50__under100__outer100,relative,4,0.5,100,100,0.6260248243571513,2.0035081160262216,-0.11290565632056282,0.23980144940124504,1.11058462683064,-0.24744709233667705,0.3882978723404255,0.19414893617021275
relative__lb4__w0.50__under100__outer200,relative,4,0.5,100,200,0.49596669692772055,1.6679577619995796,-0.12668536709388567,0.1554222883816876,0.7791877596057778,-0.26891773081653536,0.3882978723404255,0.19414893617021275
relative_positive__lb4__w0.10__under100__outer50,relative_positive,4,0.1,100,50,0.9788918278762175,2.6217182771340783,-0.10076752452473337,0.3913254168123854,1.5883605410257946,-0.21832787883532134,0.30319148936170215,0.030319148936170215
relative_positive__lb4__w0.10__under100__outer100,relative_positive,4,0.1,100,100,0.9644429284385614,2.592990917094714,-0.10082112619110783,0.3827504339145653,1.5607700486614127,-0.221062314641,0.30319148936170215,0.030319148936170215
relative_positive__lb4__w0.10__under100__outer200,relative_positive,4,0.1,100,200,0.9358396117858747,2.5354122912033277,-0.10179163131363689,0.36574608640656314,1.505359572663316,-0.2265065986507374,0.30319148936170215,0.030319148936170215
relative_positive__lb4__w0.20__under100__outer50,relative_positive,4,0.2,100,50,0.908667252941397,2.536936576127089,-0.10082112619110783,0.37332047313737626,1.546084030717282,-0.22269631440247017,0.30319148936170215,0.06063829787234043
relative_positive__lb4__w0.20__under100__outer100,relative_positive,4,0.2,100,100,0.8808745232474868,2.4783518405060385,-0.101791631313637,0.3564345267550608,1.490105573421222,-0.22812809078403296,0.30319148936170215,0.06063829787234043
relative_positive__lb4__w0.20__under100__outer200,relative_positive,4,0.2,100,200,0.8264168993670062,2.3607577407640896,-0.10373264155869533,0.32323401145011,1.3773070522634459,-0.2388941104094392,0.30319148936170215,0.06063829787234043
relative_positive__lb4__w0.30__under100__outer50,relative_positive,4,0.3,100,50,0.8403024717028305,2.4369991174411734,-0.10130637875237247,0.35533576657184507,1.4978028888071862,-0.22705206730332306,0.30319148936170215,0.09095744680851064
relative_positive__lb4__w0.30__under100__outer100,relative_positive,4,0.3,100,100,0.8002210927029605,2.3478505530031195,-0.10276213643616616,0.33040052825936383,1.412901514015973,-0.23514434373374749,0.30319148936170215,0.09095744680851064
relative_positive__lb4__w0.30__under100__outer200,relative_positive,4,0.3,100,200,0.7224872482769573,2.1687888010786316,-0.10798298954819996,0.2817909798692557,1.2414107935023426,-0.2511112741371635,0.30319148936170215,0.09095744680851064
relative_positive__lb4__w0.40__under100__outer50,relative_positive,4,0.4,100,50,0.7737655132647019,2.3219761095376485,-0.101791631313637,0.33737415549924754,1.4437036122629916,-0.2321453894551272,0.30319148936170215,0.12127659574468086
relative_positive__lb4__w0.40__under100__outer100,relative_positive,4,0.4,100,100,0.722402262151139,2.202064575156866,-0.10627112216364731,0.30464890313571646,1.3296449432453163,-0.24285111886797328,0.30319148936170215,0.12127659574468086
relative_positive__lb4__w0.40__under100__outer200,relative_positive,4,0.4,100,200,0.6238074483030438,1.9612654464778383,-0.11736189874461489,0.24139671029274923,1.0989434177523578,-0.264680016570938,0.30319148936170215,0.12127659574468086
relative_positive__lb4__w0.50__under100__outer50,relative_positive,4,0.5,100,50,0.7090244594846584,2.192635805290368,-0.10596178771016829,0.3194384349539716,1.3841607544802057,-0.23853175628756418,0.30319148936170215,0.15159574468085107
relative_positive__lb4__w0.50__under100__outer100,relative_positive,4,0.5,100,100,0.6473391716910712,2.042319146289124,-0.11290565632056282,0.2791800093733414,1.2410356785857528,-0.2517866771414694,0.30319148936170215,0.15159574468085107
relative_positive__lb4__w0.50__under100__outer200,relative_positive,4,0.5,100,200,0.5301435949031663,1.7408036044745148,-0.12668536709388567,0.20203111601317003,0.9514586226445373,-0.2802619511510499,0.30319148936170215,0.15159574468085107
sleeve_positive__lb4__w0.10__under100__outer50,sleeve_positive,4,0.1,100,50,1.0177646305714676,2.7538038715464337,-0.10264900054435411,0.40050130759679337,1.6313559461244114,-0.21618207121090272,0.5372340425531915,0.05372340425531915
