security_id,ticker,event_date,action_type,amount,knowledge_at_utc,source_revision
yahoo-ticker:XLY,XLY,2016-03-18,cash_distribution,0.1605,2026-08-14T22:06:30.846717+00:00,yfinance-1.5.2:2026-08-14T22:06:30.846717+00:00
yahoo-ticker:VNQ,VNQ,2016-03-21,cash_distribution,0.919,2026-08-14T22:06:24.312855+00:00,yfinance-1.5.2:2026-08-14T22:06:24.312855+00:00
yahoo-ticker:VTV,VTV,2016-03-21,cash_distribution,0.536,2026-08-14T22:06:24.863391+00:00,yfinance-1.5.2:2026-08-14T22:06:24.863391+00:00
yahoo-ticker:VUG,VUG,2016-03-21,cash_distribution,0.053333,2026-08-14T22:06:25.310955+00:00,yfinance-1.5.2:2026-08-14T22:06:25.310955+00:00
yahoo-ticker:IWM,IWM,2016-03-23,cash_distribution,0.327,2026-08-14T22:06:18.231677+00:00,yfinance-1.5.2:2026-08-14T22:06:18.231677+00:00
yahoo-ticker:HYG,HYG,2016-04-01,cash_distribution,0.379,2026-08-14T22:06:16.690684+00:00,yfinance-1.5.2:2026-08-14T22:06:16.690684+00:00
yahoo-ticker:IEF,IEF,2016-04-01,cash_distribution,0.168,2026-08-14T22:06:17.661480+00:00,yfinance-1.5.2:2026-08-14T22:06:17.661480+00:00
yahoo-ticker:LQD,LQD,2016-04-01,cash_distribution,0.332,2026-08-14T22:06:18.762297+00:00,yfinance-1.5.2:2026-08-14T22:06:18.762297+00:00
yahoo-ticker:MBB,MBB,2016-04-01,cash_distribution,0.199,2026-08-14T22:06:19.222344+00:00,yfinance-1.5.2:2026-08-14T22:06:19.222344+00:00
yahoo-ticker:SHY,SHY,2016-04-01,cash_distribution,0.051,2026-08-14T22:06:20.473110+00:00,yfinance-1.5.2:2026-08-14T22:06:20.473110+00:00
yahoo-ticker:TLT,TLT,2016-04-01,cash_distribution,0.27,2026-08-14T22:06:22.485303+00:00,yfinance-1.5.2:2026-08-14T22:06:22.485303+00:00
yahoo-ticker:HYG,HYG,2016-05-02,cash_distribution,0.382,2026-08-14T22:06:16.690684+00:00,yfinance-1.5.2:2026-08-14T22:06:16.690684+00:00
yahoo-ticker:IEF,IEF,2016-05-02,cash_distribution,0.161,2026-08-14T22:06:17.661480+00:00,yfinance-1.5.2:2026-08-14T22:06:17.661480+00:00
yahoo-ticker:LQD,LQD,2016-05-02,cash_distribution,0.325,2026-08-14T22:06:18.762297+00:00,yfinance-1.5.2:2026-08-14T22:06:18.762297+00:00
yahoo-ticker:MBB,MBB,2016-05-02,cash_distribution,0.18,2026-08-14T22:06:19.222344+00:00,yfinance-1.5.2:2026-08-14T22:06:19.222344+00:00
yahoo-ticker:SHY,SHY,2016-05-02,cash_distribution,0.049,2026-08-14T22:06:20.473110+00:00,yfinance-1.5.2:2026-08-14T22:06:20.473110+00:00
yahoo-ticker:TLT,TLT,2016-05-02,cash_distribution,0.26,2026-08-14T22:06:22.485303+00:00,yfinance-1.5.2:2026-08-14T22:06:22.485303+00:00
yahoo-ticker:HYG,HYG,2016-06-01,cash_distribution,0.402,2026-08-14T22:06:16.690684+00:00,yfinance-1.5.2:2026-08-14T22:06:16.690684+00:00
yahoo-ticker:IEF,IEF,2016-06-01,cash_distribution,0.163,2026-08-14T22:06:17.661480+00:00,yfinance-1.5.2:2026-08-14T22:06:17.661480+00:00
yahoo-ticker:LQD,LQD,2016-06-01,cash_distribution,0.334,2026-08-14T22:06:18.762297+00:00,yfinance-1.5.2:2026-08-14T22:06:18.762297+00:00
yahoo-ticker:MBB,MBB,2016-06-01,cash_distribution,0.187,2026-08-14T22:06:19.222344+00:00,yfinance-1.5.2:2026-08-14T22:06:19.222344+00:00
yahoo-ticker:SHY,SHY,2016-06-01,cash_distribution,0.051,2026-08-14T22:06:20.473110+00:00,yfinance-1.5.2:2026-08-14T22:06:20.473110+00:00
yahoo-ticker:TIP,TIP,2016-06-01,cash_distribution,0.036,2026-08-14T22:06:21.989021+00:00,yfinance-1.5.2:2026-08-14T22:06:21.989021+00:00
yahoo-ticker:TLT,TLT,2016-06-01,cash_distribution,0.267,2026-08-14T22:06:22.485303+00:00,yfinance-1.5.2:2026-08-14T22:06:22.485303+00:00
yahoo-ticker:VEA,VEA,2016-06-14,cash_distribution,0.482,2026-08-14T22:06:23.727192+00:00,yfinance-1.5.2:2026-08-14T22:06:23.727192+00:00
yahoo-ticker:VTV,VTV,2016-06-14,cash_distribution,0.484,2026-08-14T22:06:24.863391+00:00,yfinance-1.5.2:2026-08-14T22:06:24.863391+00:00
yahoo-ticker:VUG,VUG,2016-06-14,cash_distribution,0.053833,2026-08-14T22:06:25.310955+00:00,yfinance-1.5.2:2026-08-14T22:06:25.310955+00:00
yahoo-ticker:VWO,VWO,2016-06-14,cash_distribution,0.223,2026-08-14T22:06:25.843751+00:00,yfinance-1.5.2:2026-08-14T22:06:25.843751+00:00
yahoo-ticker:QQQ,QQQ,2016-06-17,cash_distribution,0.287,2026-08-14T22:06:19.960555+00:00,yfinance-1.5.2:2026-08-14T22:06:19.960555+00:00
yahoo-ticker:SPY,SPY,2016-06-17,cash_distribution,1.078,2026-08-14T22:06:21.409180+00:00,yfinance-1.5.2:2026-08-14T22:06:21.409180+00:00
yahoo-ticker:XLB,XLB,2016-06-17,cash_distribution,0.1175,2026-08-14T22:06:26.369947+00:00,yfinance-1.5.2:2026-08-14T22:06:26.369947+00:00
yahoo-ticker:XLE,XLE,2016-06-17,cash_distribution,0.218,2026-08-14T22:06:26.856559+00:00,yfinance-1.5.2:2026-08-14T22:06:26.856559+00:00
yahoo-ticker:XLF,XLF,2016-06-17,cash_distribution,0.098294,2026-08-14T22:06:27.467420+00:00,yfinance-1.5.2:2026-08-14T22:06:27.467420+00:00
yahoo-ticker:XLI,XLI,2016-06-17,cash_distribution,0.307,2026-08-14T22:06:28.053059+00:00,yfinance-1.5.2:2026-08-14T22:06:28.053059+00:00
yahoo-ticker:XLK,XLK,2016-06-17,cash_distribution,0.1055,2026-08-14T22:06:28.600722+00:00,yfinance-1.5.2:2026-08-14T22:06:28.600722+00:00
yahoo-ticker:XLP,XLP,2016-06-17,cash_distribution,0.323,2026-08-14T22:06:29.145357+00:00,yfinance-1.5.2:2026-08-14T22:06:29.145357+00:00
yahoo-ticker:XLU,XLU,2016-06-17,cash_distribution,0.206,2026-08-14T22:06:29.751653+00:00,yfinance-1.5.2:2026-08-14T22:06:29.751653+00:00
yahoo-ticker:XLV,XLV,2016-06-17,cash_distribution,0.285,2026-08-14T22:06:30.302079+00:00,yfinance-1.5.2:2026-08-14T22:06:30.302079+00:00
yahoo-ticker:XLY,XLY,2016-06-17,cash_distribution,0.1385,2026-08-14T22:06:30.846717+00:00,yfinance-1.5.2:2026-08-14T22:06:30.846717+00:00
yahoo-ticker:VNQ,VNQ,2016-06-21,cash_distribution,0.764,2026-08-14T22:06:24.312855+00:00,yfinance-1.5.2:2026-08-14T22:06:24.312855+00:00
yahoo-ticker:EEM,EEM,2016-06-22,cash_distribution,0.266,2026-08-14T22:06:14.778672+00:00,yfinance-1.5.2:2026-08-14T22:06:14.778672+00:00
yahoo-ticker:EFA,EFA,2016-06-22,cash_distribution,1.175,2026-08-14T22:06:15.302398+00:00,yfinance-1.5.2:2026-08-14T22:06:15.302398+00:00
yahoo-ticker:EWJ,EWJ,2016-06-22,cash_distribution,0.368,2026-08-14T22:06:15.842138+00:00,yfinance-1.5.2:2026-08-14T22:06:15.842138+00:00
yahoo-ticker:HYG,HYG,2016-07-01,cash_distribution,0.397,2026-08-14T22:06:16.690684+00:00,yfinance-1.5.2:2026-08-14T22:06:16.690684+00:00
yahoo-ticker:IEF,IEF,2016-07-01,cash_distribution,0.158,2026-08-14T22:06:17.661480+00:00,yfinance-1.5.2:2026-08-14T22:06:17.661480+00:00
yahoo-ticker:LQD,LQD,2016-07-01,cash_distribution,0.331,2026-08-14T22:06:18.762297+00:00,yfinance-1.5.2:2026-08-14T22:06:18.762297+00:00
yahoo-ticker:MBB,MBB,2016-07-01,cash_distribution,0.189,2026-08-14T22:06:19.222344+00:00,yfinance-1.5.2:2026-08-14T22:06:19.222344+00:00
yahoo-ticker:SHY,SHY,2016-07-01,cash_distribution,0.05,2026-08-14T22:06:20.473110+00:00,yfinance-1.5.2:2026-08-14T22:06:20.473110+00:00
yahoo-ticker:TIP,TIP,2016-07-01,cash_distribution,0.512,2026-08-14T22:06:21.989021+00:00,yfinance-1.5.2:2026-08-14T22:06:21.989021+00:00
yahoo-ticker:TLT,TLT,2016-07-01,cash_distribution,0.255,2026-08-14T22:06:22.485303+00:00,yfinance-1.5.2:2026-08-14T22:06:22.485303+00:00
yahoo-ticker:IWM,IWM,2016-07-06,cash_distribution,0.621,2026-08-14T22:06:18.231677+00:00,yfinance-1.5.2:2026-08-14T22:06:18.231677+00:00
yahoo-ticker:HYG,HYG,2016-08-01,cash_distribution,0.383,2026-08-14T22:06:16.690684+00:00,yfinance-1.5.2:2026-08-14T22:06:16.690684+00:00
yahoo-ticker:IEF,IEF,2016-08-01,cash_distribution,0.158,2026-08-14T22:06:17.661480+00:00,yfinance-1.5.2:2026-08-14T22:06:17.661480+00:00
yahoo-ticker:LQD,LQD,2016-08-01,cash_distribution,0.323,2026-08-14T22:06:18.762297+00:00,yfinance-1.5.2:2026-08-14T22:06:18.762297+00:00
yahoo-ticker:MBB,MBB,2016-08-01,cash_distribution,0.173,2026-08-14T22:06:19.222344+00:00,yfinance-1.5.2:2026-08-14T22:06:19.222344+00:00
yahoo-ticker:SHY,SHY,2016-08-01,cash_distribution,0.051,2026-08-14T22:06:20.473110+00:00,yfinance-1.5.2:2026-08-14T22:06:20.473110+00:00
yahoo-ticker:TIP,TIP,2016-08-01,cash_distribution,0.461,2026-08-14T22:06:21.989021+00:00,yfinance-1.5.2:2026-08-14T22:06:21.989021+00:00
yahoo-ticker:TLT,TLT,2016-08-01,cash_distribution,0.258,2026-08-14T22:06:22.485303+00:00,yfinance-1.5.2:2026-08-14T22:06:22.485303+00:00
yahoo-ticker:HYG,HYG,2016-09-01,cash_distribution,0.371,2026-08-14T22:06:16.690684+00:00,yfinance-1.5.2:2026-08-14T22:06:16.690684+00:00
yahoo-ticker:IEF,IEF,2016-09-01,cash_distribution,0.155,2026-08-14T22:06:17.661480+00:00,yfinance-1.5.2:2026-08-14T22:06:17.661480+00:00
yahoo-ticker:LQD,LQD,2016-09-01,cash_distribution,0.32,2026-08-14T22:06:18.762297+00:00,yfinance-1.5.2:2026-08-14T22:06:18.762297+00:00
yahoo-ticker:MBB,MBB,2016-09-01,cash_distribution,0.175,2026-08-14T22:06:19.222344+00:00,yfinance-1.5.2:2026-08-14T22:06:19.222344+00:00
yahoo-ticker:SHY,SHY,2016-09-01,cash_distribution,0.05,2026-08-14T22:06:20.473110+00:00,yfinance-1.5.2:2026-08-14T22:06:20.473110+00:00
yahoo-ticker:TIP,TIP,2016-09-01,cash_distribution,0.418,2026-08-14T22:06:21.989021+00:00,yfinance-1.5.2:2026-08-14T22:06:21.989021+00:00
yahoo-ticker:TLT,TLT,2016-09-01,cash_distribution,0.254,2026-08-14T22:06:22.485303+00:00,yfinance-1.5.2:2026-08-14T22:06:22.485303+00:00
yahoo-ticker:VEA,VEA,2016-09-13,cash_distribution,0.175,2026-08-14T22:06:23.727192+00:00,yfinance-1.5.2:2026-08-14T22:06:23.727192+00:00
yahoo-ticker:VNQ,VNQ,2016-09-13,cash_distribution,0.598,2026-08-14T22:06:24.312855+00:00,yfinance-1.5.2:2026-08-14T22:06:24.312855+00:00
yahoo-ticker:VTV,VTV,2016-09-13,cash_distribution,0.558,2026-08-14T22:06:24.863391+00:00,yfinance-1.5.2:2026-08-14T22:06:24.863391+00:00
yahoo-ticker:VUG,VUG,2016-09-13,cash_distribution,0.062667,2026-08-14T22:06:25.310955+00:00,yfinance-1.5.2:2026-08-14T22:06:25.310955+00:00
yahoo-ticker:VWO,VWO,2016-09-13,cash_distribution,0.45,2026-08-14T22:06:25.843751+00:00,yfinance-1.5.2:2026-08-14T22:06:25.843751+00:00
yahoo-ticker:QQQ,QQQ,2016-09-16,cash_distribution,0.294,2026-08-14T22:06:19.960555+00:00,yfinance-1.5.2:2026-08-14T22:06:19.960555+00:00
yahoo-ticker:SPY,SPY,2016-09-16,cash_distribution,1.082,2026-08-14T22:06:21.409180+00:00,yfinance-1.5.2:2026-08-14T22:06:21.409180+00:00
yahoo-ticker:XLB,XLB,2016-09-16,cash_distribution,0.121,2026-08-14T22:06:26.369947+00:00,yfinance-1.5.2:2026-08-14T22:06:26.369947+00:00
yahoo-ticker:XLE,XLE,2016-09-16,cash_distribution,0.2055,2026-08-14T22:06:26.856559+00:00,yfinance-1.5.2:2026-08-14T22:06:26.856559+00:00
yahoo-ticker:XLF,XLF,2016-09-16,cash_distribution,0.092608,2026-08-14T22:06:27.467420+00:00,yfinance-1.5.2:2026-08-14T22:06:27.467420+00:00
yahoo-ticker:XLI,XLI,2016-09-16,cash_distribution,0.312,2026-08-14T22:06:28.053059+00:00,yfinance-1.5.2:2026-08-14T22:06:28.053059+00:00
yahoo-ticker:XLK,XLK,2016-09-16,cash_distribution,0.098,2026-08-14T22:06:28.600722+00:00,yfinance-1.5.2:2026-08-14T22:06:28.600722+00:00
yahoo-ticker:XLP,XLP,2016-09-16,cash_distribution,0.328,2026-08-14T22:06:29.145357+00:00,yfinance-1.5.2:2026-08-14T22:06:29.145357+00:00
yahoo-ticker:XLU,XLU,2016-09-16,cash_distribution,0.208,2026-08-14T22:06:29.751653+00:00,yfinance-1.5.2:2026-08-14T22:06:29.751653+00:00
yahoo-ticker:XLV,XLV,2016-09-16,cash_distribution,0.279,2026-08-14T22:06:30.302079+00:00,yfinance-1.5.2:2026-08-14T22:06:30.302079+00:00
yahoo-ticker:XLY,XLY,2016-09-16,cash_distribution,0.15,2026-08-14T22:06:30.846717+00:00,yfinance-1.5.2:2026-08-14T22:06:30.846717+00:00
yahoo-ticker:XLF,XLF,2016-09-19,stock_split,1.231,2026-08-14T22:06:27.467420+00:00,yfinance-1.5.2:2026-08-14T22:06:27.467420+00:00
yahoo-ticker:IWM,IWM,2016-09-26,cash_distribution,0.344,2026-08-14T22:06:18.231677+00:00,yfinance-1.5.2:2026-08-14T22:06:18.231677+00:00
yahoo-ticker:HYG,HYG,2016-10-03,cash_distribution,0.386,2026-08-14T22:06:16.690684+00:00,yfinance-1.5.2:2026-08-14T22:06:16.690684+00:00
yahoo-ticker:IEF,IEF,2016-10-03,cash_distribution,0.15,2026-08-14T22:06:17.661480+00:00,yfinance-1.5.2:2026-08-14T22:06:17.661480+00:00
yahoo-ticker:LQD,LQD,2016-10-03,cash_distribution,0.322,2026-08-14T22:06:18.762297+00:00,yfinance-1.5.2:2026-08-14T22:06:18.762297+00:00
yahoo-ticker:MBB,MBB,2016-10-03,cash_distribution,0.158,2026-08-14T22:06:19.222344+00:00,yfinance-1.5.2:2026-08-14T22:06:19.222344+00:00
yahoo-ticker:SHY,SHY,2016-10-03,cash_distribution,0.049,2026-08-14T22:06:20.473110+00:00,yfinance-1.5.2:2026-08-14T22:06:20.473110+00:00
yahoo-ticker:TLT,TLT,2016-10-03,cash_distribution,0.247,2026-08-14T22:06:22.485303+00:00,yfinance-1.5.2:2026-08-14T22:06:22.485303+00:00
yahoo-ticker:HYG,HYG,2016-11-01,cash_distribution,0.386,2026-08-14T22:06:16.690684+00:00,yfinance-1.5.2:2026-08-14T22:06:16.690684+00:00
yahoo-ticker:IEF,IEF,2016-11-01,cash_distribution,0.154,2026-08-14T22:06:17.661480+00:00,yfinance-1.5.2:2026-08-14T22:06:17.661480+00:00
yahoo-ticker:LQD,LQD,2016-11-01,cash_distribution,0.318,2026-08-14T22:06:18.762297+00:00,yfinance-1.5.2:2026-08-14T22:06:18.762297+00:00
yahoo-ticker:MBB,MBB,2016-11-01,cash_distribution,0.171,2026-08-14T22:06:19.222344+00:00,yfinance-1.5.2:2026-08-14T22:06:19.222344+00:00
yahoo-ticker:SHY,SHY,2016-11-01,cash_distribution,0.051,2026-08-14T22:06:20.473110+00:00,yfinance-1.5.2:2026-08-14T22:06:20.473110+00:00
yahoo-ticker:TLT,TLT,2016-11-01,cash_distribution,0.25,2026-08-14T22:06:22.485303+00:00,yfinance-1.5.2:2026-08-14T22:06:22.485303+00:00
yahoo-ticker:EWJ,EWJ,2016-11-07,stock_split,0.25,2026-08-14T22:06:15.842138+00:00,yfinance-1.5.2:2026-08-14T22:06:15.842138+00:00
yahoo-ticker:BIL,BIL,2016-12-01,cash_distribution,0.042,2026-08-14T22:06:13.923864+00:00,yfinance-1.5.2:2026-08-14T22:06:13.923864+00:00
yahoo-ticker:HYG,HYG,2016-12-01,cash_distribution,0.381,2026-08-14T22:06:16.690684+00:00,yfinance-1.5.2:2026-08-14T22:06:16.690684+00:00
yahoo-ticker:IEF,IEF,2016-12-01,cash_distribution,0.149,2026-08-14T22:06:17.661480+00:00,yfinance-1.5.2:2026-08-14T22:06:17.661480+00:00
yahoo-ticker:LQD,LQD,2016-12-01,cash_distribution,0.317,2026-08-14T22:06:18.762297+00:00,yfinance-1.5.2:2026-08-14T22:06:18.762297+00:00
yahoo-ticker:MBB,MBB,2016-12-01,cash_distribution,0.417,2026-08-14T22:06:19.222344+00:00,yfinance-1.5.2:2026-08-14T22:06:19.222344+00:00
yahoo-ticker:SHY,SHY,2016-12-01,cash_distribution,0.05,2026-08-14T22:06:20.473110+00:00,yfinance-1.5.2:2026-08-14T22:06:20.473110+00:00
yahoo-ticker:TIP,TIP,2016-12-01,cash_distribution,0.244,2026-08-14T22:06:21.989021+00:00,yfinance-1.5.2:2026-08-14T22:06:21.989021+00:00
yahoo-ticker:TLT,TLT,2016-12-01,cash_distribution,0.243,2026-08-14T22:06:22.485303+00:00,yfinance-1.5.2:2026-08-14T22:06:22.485303+00:00
yahoo-ticker:PDBC,PDBC,2016-12-16,cash_distribution,1.124,2026-08-14T22:06:19.546256+00:00,yfinance-1.5.2:2026-08-14T22:06:19.546256+00:00
yahoo-ticker:QQQ,QQQ,2016-12-16,cash_distribution,0.355,2026-08-14T22:06:19.960555+00:00,yfinance-1.5.2:2026-08-14T22:06:19.960555+00:00
yahoo-ticker:SPY,SPY,2016-12-16,cash_distribution,1.329,2026-08-14T22:06:21.409180+00:00,yfinance-1.5.2:2026-08-14T22:06:21.409180+00:00
yahoo-ticker:XLB,XLB,2016-12-16,cash_distribution,0.167,2026-08-14T22:06:26.369947+00:00,yfinance-1.5.2:2026-08-14T22:06:26.369947+00:00
yahoo-ticker:XLE,XLE,2016-12-16,cash_distribution,0.201,2026-08-14T22:06:26.856559+00:00,yfinance-1.5.2:2026-08-14T22:06:26.856559+00:00
yahoo-ticker:XLF,XLF,2016-12-16,cash_distribution,0.107,2026-08-14T22:06:27.467420+00:00,yfinance-1.5.2:2026-08-14T22:06:27.467420+00:00
yahoo-ticker:XLI,XLI,2016-12-16,cash_distribution,0.384,2026-08-14T22:06:28.053059+00:00,yfinance-1.5.2:2026-08-14T22:06:28.053059+00:00
yahoo-ticker:XLK,XLK,2016-12-16,cash_distribution,0.108,2026-08-14T22:06:28.600722+00:00,yfinance-1.5.2:2026-08-14T22:06:28.600722+00:00
yahoo-ticker:XLP,XLP,2016-12-16,cash_distribution,0.386,2026-08-14T22:06:29.145357+00:00,yfinance-1.5.2:2026-08-14T22:06:29.145357+00:00
yahoo-ticker:XLU,XLU,2016-12-16,cash_distribution,0.2315,2026-08-14T22:06:29.751653+00:00,yfinance-1.5.2:2026-08-14T22:06:29.751653+00:00
yahoo-ticker:XLV,XLV,2016-12-16,cash_distribution,0.305,2026-08-14T22:06:30.302079+00:00,yfinance-1.5.2:2026-08-14T22:06:30.302079+00:00
yahoo-ticker:XLY,XLY,2016-12-16,cash_distribution,0.246,2026-08-14T22:06:30.846717+00:00,yfinance-1.5.2:2026-08-14T22:06:30.846717+00:00
yahoo-ticker:VWO,VWO,2016-12-20,cash_distribution,0.17,2026-08-14T22:06:25.843751+00:00,yfinance-1.5.2:2026-08-14T22:06:25.843751+00:00
yahoo-ticker:EEM,EEM,2016-12-21,cash_distribution,0.396,2026-08-14T22:06:14.778672+00:00,yfinance-1.5.2:2026-08-14T22:06:14.778672+00:00
yahoo-ticker:EFA,EFA,2016-12-21,cash_distribution,0.596,2026-08-14T22:06:15.302398+00:00,yfinance-1.5.2:2026-08-14T22:06:15.302398+00:00
yahoo-ticker:EWJ,EWJ,2016-12-21,cash_distribution,0.583,2026-08-14T22:06:15.842138+00:00,yfinance-1.5.2:2026-08-14T22:06:15.842138+00:00
yahoo-ticker:HYG,HYG,2016-12-22,cash_distribution,0.286,2026-08-14T22:06:16.690684+00:00,yfinance-1.5.2:2026-08-14T22:06:16.690684+00:00
yahoo-ticker:IEF,IEF,2016-12-22,cash_distribution,0.165,2026-08-14T22:06:17.661480+00:00,yfinance-1.5.2:2026-08-14T22:06:17.661480+00:00
yahoo-ticker:IWM,IWM,2016-12-22,cash_distribution,0.563,2026-08-14T22:06:18.231677+00:00,yfinance-1.5.2:2026-08-14T22:06:18.231677+00:00
yahoo-ticker:LQD,LQD,2016-12-22,cash_distribution,0.318,2026-08-14T22:06:18.762297+00:00,yfinance-1.5.2:2026-08-14T22:06:18.762297+00:00
yahoo-ticker:MBB,MBB,2016-12-22,cash_distribution,0.512,2026-08-14T22:06:19.222344+00:00,yfinance-1.5.2:2026-08-14T22:06:19.222344+00:00
yahoo-ticker:SHY,SHY,2016-12-22,cash_distribution,0.061,2026-08-14T22:06:20.473110+00:00,yfinance-1.5.2:2026-08-14T22:06:20.473110+00:00
yahoo-ticker:TLT,TLT,2016-12-22,cash_distribution,0.309,2026-08-14T22:06:22.485303+00:00,yfinance-1.5.2:2026-08-14T22:06:22.485303+00:00
yahoo-ticker:VEA,VEA,2016-12-22,cash_distribution,0.3,2026-08-14T22:06:23.727192+00:00,yfinance-1.5.2:2026-08-14T22:06:23.727192+00:00
yahoo-ticker:VNQ,VNQ,2016-12-22,cash_distribution,1.695,2026-08-14T22:06:24.312855+00:00,yfinance-1.5.2:2026-08-14T22:06:24.312855+00:00
yahoo-ticker:VTV,VTV,2016-12-22,cash_distribution,0.695,2026-08-14T22:06:24.863391+00:00,yfinance-1.5.2:2026-08-14T22:06:24.863391+00:00
yahoo-ticker:VUG,VUG,2016-12-22,cash_distribution,0.088,2026-08-14T22:06:25.310955+00:00,yfinance-1.5.2:2026-08-14T22:06:25.310955+00:00
yahoo-ticker:BIL,BIL,2016-12-28,cash_distribution,0.018,2026-08-14T22:06:13.923864+00:00,yfinance-1.5.2:2026-08-14T22:06:13.923864+00:00
yahoo-ticker:BIL,BIL,2017-02-01,cash_distribution,0.026,2026-08-14T22:06:13.923864+00:00,yfinance-1.5.2:2026-08-14T22:06:13.923864+00:00
yahoo-ticker:HYG,HYG,2017-02-01,cash_distribution,0.382,2026-08-14T22:06:16.690684+00:00,yfinance-1.5.2:2026-08-14T22:06:16.690684+00:00
yahoo-ticker:IEF,IEF,2017-02-01,cash_distribution,0.159,2026-08-14T22:06:17.661480+00:00,yfinance-1.5.2:2026-08-14T22:06:17.661480+00:00
yahoo-ticker:LQD,LQD,2017-02-01,cash_distribution,0.316,2026-08-14T22:06:18.762297+00:00,yfinance-1.5.2:2026-08-14T22:06:18.762297+00:00
yahoo-ticker:MBB,MBB,2017-02-01,cash_distribution,0.193,2026-08-14T22:06:19.222344+00:00,yfinance-1.5.2:2026-08-14T22:06:19.222344+00:00
yahoo-ticker:SHY,SHY,2017-02-01,cash_distribution,0.051,2026-08-14T22:06:20.473110+00:00,yfinance-1.5.2:2026-08-14T22:06:20.473110+00:00
yahoo-ticker:TLT,TLT,2017-02-01,cash_distribution,0.259,2026-08-14T22:06:22.485303+00:00,yfinance-1.5.2:2026-08-14T22:06:22.485303+00:00
yahoo-ticker:BIL,BIL,2017-03-01,cash_distribution,0.024,2026-08-14T22:06:13.923864+00:00,yfinance-1.5.2:2026-08-14T22:06:13.923864+00:00
yahoo-ticker:HYG,HYG,2017-03-01,cash_distribution,0.384,2026-08-14T22:06:16.690684+00:00,yfinance-1.5.2:2026-08-14T22:06:16.690684+00:00
yahoo-ticker:IEF,IEF,2017-03-01,cash_distribution,0.145,2026-08-14T22:06:17.661480+00:00,yfinance-1.5.2:2026-08-14T22:06:17.661480+00:00
yahoo-ticker:LQD,LQD,2017-03-01,cash_distribution,0.321,2026-08-14T22:06:18.762297+00:00,yfinance-1.5.2:2026-08-14T22:06:18.762297+00:00
yahoo-ticker:MBB,MBB,2017-03-01,cash_distribution,0.212,2026-08-14T22:06:19.222344+00:00,yfinance-1.5.2:2026-08-14T22:06:19.222344+00:00
yahoo-ticker:SHY,SHY,2017-03-01,cash_distribution,0.054,2026-08-14T22:06:20.473110+00:00,yfinance-1.5.2:2026-08-14T22:06:20.473110+00:00
yahoo-ticker:TLT,TLT,2017-03-01,cash_distribution,0.234,2026-08-14T22:06:22.485303+00:00,yfinance-1.5.2:2026-08-14T22:06:22.485303+00:00
yahoo-ticker:QQQ,QQQ,2017-03-17,cash_distribution,0.274,2026-08-14T22:06:19.960555+00:00,yfinance-1.5.2:2026-08-14T22:06:19.960555+00:00
yahoo-ticker:SPY,SPY,2017-03-17,cash_distribution,1.033,2026-08-14T22:06:21.409180+00:00,yfinance-1.5.2:2026-08-14T22:06:21.409180+00:00
yahoo-ticker:XLB,XLB,2017-03-17,cash_distribution,0.082,2026-08-14T22:06:26.369947+00:00,yfinance-1.5.2:2026-08-14T22:06:26.369947+00:00
yahoo-ticker:XLE,XLE,2017-03-17,cash_distribution,0.2095,2026-08-14T22:06:26.856559+00:00,yfinance-1.5.2:2026-08-14T22:06:26.856559+00:00
yahoo-ticker:XLF,XLF,2017-03-17,cash_distribution,0.088,2026-08-14T22:06:27.467420+00:00,yfinance-1.5.2:2026-08-14T22:06:27.467420+00:00
yahoo-ticker:XLI,XLI,2017-03-17,cash_distribution,0.297,2026-08-14T22:06:28.053059+00:00,yfinance-1.5.2:2026-08-14T22:06:28.053059+00:00
yahoo-ticker:XLK,XLK,2017-03-17,cash_distribution,0.1025,2026-08-14T22:06:28.600722+00:00,yfinance-1.5.2:2026-08-14T22:06:28.600722+00:00
yahoo-ticker:XLP,XLP,2017-03-17,cash_distribution,0.29,2026-08-14T22:06:29.145357+00:00,yfinance-1.5.2:2026-08-14T22:06:29.145357+00:00
yahoo-ticker:XLU,XLU,2017-03-17,cash_distribution,0.1935,2026-08-14T22:06:29.751653+00:00,yfinance-1.5.2:2026-08-14T22:06:29.751653+00:00
yahoo-ticker:XLV,XLV,2017-03-17,cash_distribution,0.274,2026-08-14T22:06:30.302079+00:00,yfinance-1.5.2:2026-08-14T22:06:30.302079+00:00
yahoo-ticker:XLY,XLY,2017-03-17,cash_distribution,0.1305,2026-08-14T22:06:30.846717+00:00,yfinance-1.5.2:2026-08-14T22:06:30.846717+00:00
yahoo-ticker:VNQ,VNQ,2017-03-22,cash_distribution,0.595,2026-08-14T22:06:24.312855+00:00,yfinance-1.5.2:2026-08-14T22:06:24.312855+00:00
yahoo-ticker:VWO,VWO,2017-03-22,cash_distribution,0.071,2026-08-14T22:06:25.843751+00:00,yfinance-1.5.2:2026-08-14T22:06:25.843751+00:00
yahoo-ticker:IWM,IWM,2017-03-24,cash_distribution,0.387,2026-08-14T22:06:18.231677+00:00,yfinance-1.5.2:2026-08-14T22:06:18.231677+00:00
yahoo-ticker:VEA,VEA,2017-03-24,cash_distribution,0.15,2026-08-14T22:06:23.727192+00:00,yfinance-1.5.2:2026-08-14T22:06:23.727192+00:00
