Date,net_return,wealth,turnover,cost,growth_target,largest_stock_weight,drawdown
2023-12-19,0.004603435680807566,1.3585916725723228,0.0,0.0,0.1,0.0226164950594041,0.0
2023-12-20,-0.015376822418083913,1.3377008496844907,0.0,0.0,0.1,0.022614128287454092,-0.015376822418083913
2023-12-21,0.01079605517797999,1.3521427418693153,0.0,0.0,0.1,0.022636419609651508,-0.004746776263391372
2023-12-22,0.0011012403582653096,1.3536317760267973,0.0007161952135791814,3.58493242082106e-06,0.1,0.022809940638480443,-0.00365076324671898
2023-12-26,0.005071917353705935,1.3604972845221555,0.0,0.0,0.1,0.022906112626970364,0.0
2023-12-27,-7.720293344570806e-05,1.3603922501408454,0.0,0.0,0.1,0.023189607349335204,-7.720293344570806e-05
2023-12-28,0.00022820857393601734,1.3607027033162435,0.0,0.0,0.1,0.023254731961801573,0.0
2023-12-29,-0.004854417789305621,1.3540972839073089,0.000447861216603675,2.22844054589374e-06,0.1,0.023171167818355046,-0.004854417789305621
2024-01-02,-0.02106096604087415,1.3255786869948971,0.0,0.0,0.1,0.02339740085311963,-0.02581314510197108
2024-01-03,-0.010026576762169448,1.312287670535447,0.0,0.0,0.1,0.0225892518821523,-0.035580904383302636
2024-01-04,-0.006707629384692715,1.3034853311953933,0.0,0.0,0.1,0.022501824956308866,-0.042049870248219934
2024-01-05,0.000454296278188826,1.304077499730029,0.08187056045921733,0.00040970648424808165,0.1,0.019999999999999997,-0.04161467706958333
2024-01-08,0.022131828470913772,1.3329391192668323,0.0,0.0,0.1,0.02082472820172805,-0.020403857493445976
2024-01-09,-8.59249860714062e-05,1.3328245864915753,0.0,0.0,0.1,0.021180049766179588,-0.020488029278346365
2024-01-10,0.007917996928343607,1.3433778874734363,0.0,0.0,0.1,0.021492146530020663,-0.012732256502896555
2024-01-11,0.0017611259921055389,1.3457437451882857,0.0,0.0,0.1,0.02164068296316188,-0.010993553618656393
2024-01-12,0.0026716133452859836,1.3493390521372657,0.004029858921036512,2.0203532816482642e-05,0.1,0.022442911624298217,-0.008351310797930278
2024-01-16,0.0009924517884696282,1.350678206092811,0.0,0.0,0.1,0.023105862602170107,-0.007367147282798192
2024-01-17,-0.003905010611233606,1.3454037933656566,0.0,0.0,0.1,0.023061088155620014,-0.011243389105717982
2024-01-18,0.01782967133495106,1.3693919008141626,0.0,0.0,0.1,0.023083156023601746,0.0
2024-01-19,0.02141813961988004,1.3987217277401331,0.0004484416961823053,2.2902375504026275e-06,0.1,0.02343739576557376,0.0
2024-01-22,0.004187977847725843,1.4045795433510417,0.0,0.0,0.1,0.023403601887759234,0.0
2024-01-23,0.0026413532101707826,1.4082895340368122,0.0,0.0,0.1,0.02342763731127713,0.0
2024-01-24,0.005860565977761523,1.4165429077668261,0.0,0.0,0.1,0.023870374206450082,0.0
2024-01-25,0.002210043628196434,1.419673529394203,0.0,0.0,0.1,0.023916709906018626,0.0
2024-01-26,-0.009983117073727787,1.4055007623437885,0.0003341454878940456,1.6540511353123255e-06,0.1,0.02400831609495507,-0.009983117073727787
2024-01-29,0.01042333832800324,1.4201507723099644,0.0,0.0,0.1,0.024318936352423787,0.0
2024-01-30,-0.007411499184487802,1.4096253260191394,0.0,0.0,0.1,0.024621720743183136,-0.007411499184487802
2024-01-31,-0.021648478671369653,1.3791090822141916,0.0,0.0,0.1,0.024666607798644435,-0.028899530173839172
2024-02-01,0.013150347409353058,1.3972448457607023,0.0,0.0,0.1,0.024939996703239025,-0.0161292216262392
2024-02-02,0.009614878210930211,1.4106791847835414,0.0011310456342096282,5.709634790455304e-06,0.1,0.02564026796129894,-0.006669423916882411
2024-02-05,0.00016441260069210983,1.410911118217054,0.0,0.0,0.1,0.026865155637006963,-0.006506107853521459
2024-02-06,-0.00451853729083751,1.404535863715333,0.0,0.0,0.1,0.026555431441951497,-0.010995247053404711
2024-02-07,0.010670364920460251,1.4195227739250493,0.0,0.0,0.1,0.026997571916473572,-0.0004422054313948376
2024-02-08,0.003755202864768492,1.4248533699122967,0.0,0.0,0.1,0.026720836351594286,0.0
2024-02-09,0.013805777856303436,1.444524579015111,0.0032352942250214595,1.6400065187140383e-05,0.1,0.02821242534840336,0.0
2024-02-12,-0.005942237189575095,1.4359408713404322,0.0,0.0,0.1,0.028426315089081975,-0.005942237189575095
2024-02-13,-0.02002649820264768,1.4071840040614247,0.0,0.0,0.1,0.0289590572467694,-0.025849733189825974
2024-02-14,0.012503648289655667,1.4247789379270381,0.0,0.0,0.1,0.029304094228844075,-0.013669300872357404
2024-02-15,-0.001057639627300766,1.423272035262143,0.0,0.0,0.1,0.02884209841442902,-0.014712483305377999
2024-02-16,-0.008347214829992122,1.41139167782229,0.002238340313357073,1.1098406239544751e-05,0.1,0.028430169693323546,-0.022936889876537414
2024-02-20,-0.011768533726004393,1.3947816672612363,0.0,0.0,0.1,0.0275163779337064,-0.034435490040460204
2024-02-21,-0.005846825816870349,1.386626621800196,0.0,0.0,0.1,0.026889132772056092,-0.04008097754514539
2024-02-22,0.034049740193807354,1.4338408980183093,0.0,0.0,0.1,0.030268548855759386,-0.007395984223464103
2024-02-23,-0.007099161592286851,1.4236618297856476,0.0018491696291115705,9.180295255130651e-06,0.1,0.03116935270669511,-0.014442640528614548
2024-02-26,-0.0015133170147357822,1.421507378115403,0.0,0.0,0.1,0.03132551142499359,-0.01593410124970074
2024-02-27,0.002349982306053544,1.4248478953018988,0.0,0.0,0.1,0.03109756621397919,-0.013621563799646852
2024-02-28,-0.001716863084957554,1.4224016265487756,0.0,0.0,0.1,0.030740196190076226,-0.015315040524557344
2024-02-29,0.008380204087610421,1.4343216424738034,0.0,0.0,0.1,0.031053493694011815,-0.007063179602152636
2024-03-01,0.01397159678582871,1.454361406123635,0.0033313478891202055,1.6889677657521898e-05,0.1,0.0300001770607751,0.0
2024-03-04,0.0017842100755067758,1.456956292397869,0.0,0.0,0.1,0.031023353915176653,0.0
2024-03-05,-0.015145637981043847,1.434889759839007,0.0,0.0,0.1,0.03177061978533141,-0.015145637981043847
2024-03-06,0.007944773649834147,1.4462896341933928,0.0,0.0,0.1,0.032523399556971776,-0.00732119299675138
2024-03-07,0.010358733250989571,1.4612713627176734,0.0,0.0,0.1,0.033630331775271104,0.0
2024-03-08,-0.010884506240101954,1.4453661454516906,0.000586317732183126,2.899688266535724e-06,0.1,0.03230347790627054,-0.010884506240101954
2024-03-11,-0.005906900235552848,1.436828511826662,0.0,0.0,0.1,0.03184423425957955,-0.016727112783181286
2024-03-12,0.013513938239377632,1.4562457235960644,0.0,0.0,0.1,0.03366839693844526,-0.0034392237128786363
2024-03-13,-0.005254329858851325,1.448594128208749,0.0,0.0,0.1,0.03346878447726003,-0.008675482755884034
2024-03-14,-0.005395461519856148,1.4407782943321092,0.0,0.0,0.1,0.03256035900516623,-0.014024136042364632
2024-03-15,-0.00920484327484139,1.4275161559389888,0.0059387511252918974,2.9421302888654677e-05,0.1,0.03489417786448455,-0.023099889342870994
2024-03-18,0.0015684984746009434,1.4297552128520474,0.0,0.0,0.1,0.03508465295903387,-0.021567623009467796
2024-03-19,0.005277392419442251,1.437300592174011,0.0,0.0,0.1,0.035272537879980144,-0.01640405140020096
2024-03-20,0.012219168290660054,1.4548632099940506,0.0,0.0,0.1,0.035226399570482264,-0.004385326974248649
2024-03-21,0.004566370798363417,1.4615066548717808,0.0,0.0,0.1,0.03547873525706676,0.0
2024-03-22,-0.0008466727984881572,1.4602692369422914,0.0025244051357290733,1.2611498135494749e-05,0.1,0.03756498349304589,-0.0008466727984881572
2024-03-25,-0.006390335552410087,1.4509376265213683,0.0,0.0,0.1,0.038092471602325026,-0.007231597827612846
2024-03-26,-0.004157441964335762,1.4449054375452346,0.0,0.0,0.1,0.03726865558518487,-0.011358974843670877
2024-03-27,0.009449091678991106,1.4585584814920722,0.0,0.0,0.1,0.035998009050804095,-0.002017215159357044
2024-03-28,-0.0012397912274512146,1.4567501734819939,0.0,0.0,0.1,0.03608502828792152,-0.0032545054611496926
2024-04-01,-0.00590622797026874,1.4481462748616807,0.0018409787860417413,9.150611958627228e-06,0.1,0.03698274053564742,-0.009141511580234463
2024-04-02,-0.009075179407257772,1.4350040876093588,0.0,0.0,0.1,0.036945181950345254,-0.01813373012984809
2024-04-03,0.002273379253590724,1.4382663961309479,0.0,0.0,0.1,0.036660289009869854,-0.015901575722124806
2024-04-04,-0.01506049938827958,1.4166053859518346,0.0,0.0,0.1,0.03594101515771264,-0.03072258943896866
2024-04-05,0.010916426936073531,1.432069655144826,0.052526456876001784,0.00026556903752648355,0.1,0.02,-0.02014154340579266
2024-04-08,-0.000511188988490785,1.4313375969063642,0.0,0.0,0.1,0.020071516020311608,-0.02064243625908313
2024-04-09,8.695294404947873e-06,1.4313500428081622,0.0,0.0,0.1,0.02015497369219433,-0.02063392045673862
2024-04-10,-0.011833161047969831,1.4144126472355947,0.0,0.0,0.1,0.020390948175265686,-0.03222291700089297
2024-04-11,0.00815285639567409,1.4259441504327317,0.0,0.0,0.1,0.020681133958459025,-0.024332769420176925
2024-04-12,-0.014410422271363799,1.405395693089615,0.000972690254164155,4.793390196731691e-06,0.1,0.020648460331616433,-0.03839254620916421
2024-04-15,-0.014115000336938577,1.385558532408123,0.0,0.0,0.1,0.020699872965875533,-0.0519656357434245
2024-04-16,-0.0015310724716849355,1.3834371418812448,0.0,0.0,0.1,0.021465375237811654,-0.053417145060749016
2024-04-17,-0.0096378127209793,1.3701038337965465,0.0,0.0,0.1,0.020580557771015476,-0.0625401333415434
2024-04-18,-0.004145824257680508,1.3644236240868517,0.0,0.0,0.1,0.020803277832878674,-0.06642667719733797
2024-04-19,-0.006396673922819174,1.355695851070977,0.0007655641522308059,3.803349998452016e-06,0.1,0.021348634839917943,-0.07239844132634943
2024-04-22,0.011069152847819508,1.3707022556616362,0.0,0.0,0.1,0.020892387810371654,-0.062130677891515274
2024-04-23,0.01124620637711482,1.3861174561103837,0.0,0.0,0.1,0.021124587339310684,-0.05158320594031851
2024-04-24,0.0015513836398006742,1.3882678560546355,0.0,0.0,0.1,0.021140688314622774,-0.05011184764230203
2024-04-25,-0.002568519643143863,1.384702062796414,0.0,0.0,0.1,0.021390926188082523,-0.0525516540204225
2024-04-26,0.007557191446963651,1.395166521381972,0.0035671276233217412,1.7970745968156453e-05,0.1,0.021061781247523375,-0.04539160548374577
2024-04-29,0.0016490680465273133,1.3974672459119677,0.0,0.0,0.1,0.021073938164286404,-0.04381739128340223
2024-04-30,-0.022602002181190906,1.3658816881717226,0.0,0.0,0.1,0.020890471643420252,-0.06542903269123146
2024-05-01,-0.0020191773647928457,1.3631237307839812,0.0,0.0,0.1,0.021436852748014344,-0.06731609723421395
2024-05-02,0.00905052575893972,1.3754607172220636,0.0,0.0,0.1,0.021791749823941383,-0.05887481754728374
2024-05-03,0.01605331211325023,1.3975414174151444,0.00029809767075583866,1.5144178857457967e-06,0.1,0.02168715138661811,-0.04376664125573082
2024-05-06,0.011494105780450958,1.4136049062994753,0.0,0.0,0.1,0.022156170205338426,-0.03277559387952833
2024-05-07,-0.0029450058944310298,1.4094418315180268,0.0,0.0,0.1,0.021920695057762993,-0.03562407545679058
2024-05-08,0.001111779701110427,1.4110088203362043,0.0,0.0,0.1,0.022429063779167042,-0.034551901879643965
2024-05-09,0.009492881735827963,1.424403360195866,0.0,0.0,0.1,0.024001805637307368,-0.025387017262107348
2024-05-10,0.0032000960525897515,1.4289615877661244,0.002511018805505987,1.2595429671171164e-05,0.1,0.023640531347132485,-0.022268162103245226
2024-05-13,-0.00018425132554056312,1.428698299699432,0.0,0.0,0.1,0.024135133267847095,-0.022448310490400858
2024-05-14,0.00988174020984145,1.442816325135304,0.0,0.0,0.1,0.022591995318016513,-0.01278839865297543
2024-05-15,0.016654090458834814,1.4668451187295908,0.0,0.0,0.1,0.022185178356287513,0.0
2024-05-16,-0.00476326048112774,1.459858153343611,0.0,0.0,0.1,0.021553234165924327,-0.00476326048112774
2024-05-17,0.005400272530013073,1.4677417852268282,0.00020678578157330187,1.039513480528685e-06,0.1,0.0223278976990886,0.0
2024-05-20,0.008794377633996264,1.4806496607553088,0.0,0.0,0.1,0.022096785367214197,0.0
2024-05-21,0.0009174923865962192,1.482008145546268,0.0,0.0,0.1,0.02225868060537826,0.0
2024-05-22,-0.006640721353906032,1.4721665424074761,0.0,0.0,0.1,0.0223708081566318,-0.006640721353906032
2024-05-23,-0.006240603118432997,1.4629793352920752,0.0,0.0,0.1,0.025223718922980105,-0.01283988236594924
2024-05-24,0.006396834297499598,1.4723377716806048,0.0067488117728654665,3.396106000141529e-05,0.1,0.02450855021539797,-0.0065251826683440095
2024-05-28,0.00994166339407987,1.486975258209043,0.0,0.0,0.1,0.025015547924095917,0.0
2024-05-29,-0.00751588352869037,1.4757993253582995,0.0,0.0,0.1,0.02467381257358179,-0.00751588352869037
2024-05-30,-0.008473236596348244,1.4632945285058074,0.0,0.0,0.1,0.027857003560490843,-0.015925436265669446
2024-05-31,-0.00012442935074219452,1.4631124517176808,0.28884095300922386,0.0014461135476611959,0.4,0.11141235304100376,-0.016047884024716907
2024-06-03,0.0018930774495038438,1.4658822369061157,0.0,0.0,0.4,0.11306139709300345,-0.014185186462572497
2024-06-04,-0.011068419273923658,1.4496572377018417,0.0,0.0,0.4,0.10768282497866853,-0.02509659814524967
2024-06-05,0.020398971325634507,1.47922875412572,0.0,0.0,0.4,0.10737289877071458,-0.005209571605551133
2024-06-06,-0.0030762033387484733,1.4746783456935058,0.0,0.0,0.4,0.10869006890740979,-0.00826974924273316
2024-06-07,-0.009021368210641811,1.4613747293447445,0.0171477166503693,8.497238933474992e-05,0.4,0.10704729955068844,-0.017216513000446576
2024-06-10,0.006643433158557421,1.4710832746787512,0.0,0.0,0.4,0.10659894607437563,-0.010687456595231182
2024-06-11,-0.003412253299195811,1.4660635659213368,0.0,0.0,0.4,0.10269055153004357,-0.014063241585399955
2024-06-12,0.02058757262019717,1.4962462560505674,0.0,0.0,0.4,0.09935021024984374,0.0
2024-06-13,-0.0021883032100556976,1.492972015565418,0.0,0.0,0.4,0.0989322874718448,-0.0021883032100556976
2024-06-14,-0.005151436336923054,1.485281065274425,0.2832851614039878,0.0014111279376770333,0.1,0.02544235028649079,-0.007328466642306353
2024-06-17,0.010043466371379761,1.500198435705556,0.0,0.0,0.1,0.02492906977083799,0.0
2024-06-18,0.0020000255761456476,1.503198870946261,0.0,0.0,0.1,0.02575306683610955,0.0
2024-06-20,-0.00848658699046867,1.4904418429640012,0.0,0.0,0.1,0.025553371044251583,-0.00848658699046867
2024-06-21,-0.0031289767763768017,1.4857782850508265,0.0023020038340021906,1.1474136654865193e-05,0.1,0.025930597491920716,-0.011589009433241593
2024-06-24,-0.018139922519099794,1.4588263820794436,0.0,0.0,0.1,0.025403253893359422,-0.02951870821914926
2024-06-25,0.015819223283645156,1.4819038823496307,0.0,0.0,0.1,0.024866786047259025,-0.014166447971867502
2024-06-26,-5.814282951988048e-06,1.481895266141151,0.0,0.0,0.1,0.02492806832153816,-0.014172179887082637
2024-06-27,0.0005171639247796289,1.482661648913101,0.0,0.0,0.1,0.02444013845262417,-0.013662345302476009
2024-06-28,-6.135471043178242e-05,1.4825706806369636,0.001257526102410843,6.2872842684252495e-06,0.1,0.02620338714516624,-0.013722861763667993
2024-07-01,0.008146830225338908,1.4946489322691783,0.0,0.0,0.1,0.027597298768737885,-0.005687829363323349
2024-07-02,0.003406005769887255,1.4997397151564429,0.0,0.0,0.1,0.026603502825079176,-0.002301196373065695
2024-07-03,0.011115311996000354,1.5164097900031994,0.0,0.0,0.1,0.02578350803348865,0.0
2024-07-05,0.002609430319302719,1.5203667556857212,0.07999999999999997,0.0004012042538292527,0.1,0.02,0.0
2024-07-08,0.0042125462099822375,1.526771370900168,0.0,0.0,0.1,0.02029121924309681,0.0
2024-07-09,0.00023851550907649788,1.5271355295509417,0.0,0.0,0.1,0.02078958771638421,0.0
2024-07-10,0.011498810226085787,1.544695771194761,0.0,0.0,0.1,0.021105488767558137,0.0
2024-07-11,-0.019310640049131078,1.514866707171804,0.0,0.0,0.1,0.021151787350210505,-0.019310640049131078
2024-07-12,0.007448384826658883,1.5261500173679132,0.0024894395474785933,1.2540065344827573e-05,0.1,0.02069421025872428,-0.012006088300807294
2024-07-15,0.004577029697270474,1.533135251319896,0.0,0.0,0.1,0.021952442742072774,-0.00748401082623773
2024-07-16,6.266604407700882e-05,1.5332313268411313,0.0,0.0,0.1,0.023823670828436713,-0.0074218137755128755
2024-07-17,-0.031190081785817392,1.485409716360379,0.0,0.0,0.1,0.024912803402844408,-0.038380408582673
2024-07-18,-0.0038581777324030453,1.4796787416692223,0.0,0.0,0.1,0.023500113582198584,-0.042090507877321826
2024-07-19,-0.012779311936291005,1.4607694654639327,0.005516515159818571,2.7230840555673552e-05,0.1,0.022662661611158947,-0.05433193208389164
2024-07-22,0.01897712403769347,1.488490668800517,0.0,0.0,0.1,0.02305304018192419,-0.036385871860561636
2024-07-23,-0.0030314107930983214,1.483978442121689,0.0,0.0,0.1,0.023123135905678945,-0.039306982128985535
2024-07-24,-0.03793601875054575,1.427682208115955,0.0,0.0,0.1,0.023823164025783244,-0.07575185046845867
2024-07-25,-0.008119660795209427,1.4160899128626978,0.0,0.0,0.1,0.02497890995389268,-0.08325643193325483
2024-07-26,0.006887877148593402,1.4258437662138583,0.29804476170537475,0.001502727687621742,0.4,0.09759939873330037,-0.07694201485964802
2024-07-29,-0.008828742169083026,1.413255359228562,0.0,0.0,0.4,0.09385958246452523,-0.08509145581756539
2024-07-30,-0.01006230175212286,1.3990347573511994,0.0,0.0,0.4,0.09819982345417806,-0.09429754166472448
2024-07-31,0.02663325819636242,1.4362956112694192,0.0,0.0,0.4,0.09235393946216237,-0.07017573424280088
2024-08-01,-0.06769785475077161,1.3390614795985314,0.0,0.0,0.4,0.08260317777289038,-0.13312284232977456
2024-08-02,-0.01851528827389337,1.3142683702872984,0.2763449372925047,0.001358018062659353,0.1,0.02137793695900562,-0.14917332280209217
2024-08-05,-0.03229209301450142,1.2718278938279637,0.0,0.0,0.1,0.02143870841758913,-0.17664829700138618
2024-08-06,0.01088465999249233,1.2856713080212487,0.0,0.0,0.1,0.021242208749065707,-0.1676863936600067
2024-08-07,-0.01147269913630844,1.2709211879161368,0.0,0.0,0.1,0.02135673851268076,-0.17723527725260124
2024-08-08,0.03233776228853191,1.3120199351784274,0.0,0.0,0.1,0.021017510907037375,-0.15062890722900613
2024-08-09,0.003467830849716913,1.3165697983850828,0.0008749573417279541,4.389976934161666e-06,0.1,0.02097404797528375,-0.14768343195063705
2024-08-12,0.005838101042760613,1.324256065897902,0.0,0.0,0.1,0.021107915271643567,-0.14270752170594592
2024-08-13,0.023534523404699303,1.355421801274591,0.0,0.0,0.1,0.020431989596932734,-0.12253155181086184
2024-08-14,0.0033568096304927852,1.3599716942304896,0.0,0.0,0.1,0.020344858687695224,-0.11958605727352689
2024-08-15,0.02671704520675977,1.3963061194651594,0.0,0.0,0.1,0.020617596573885292,-0.09606399816504207
2024-08-16,0.001413292858431392,1.3982795089319835,7.79757866156347e-05,3.904300984104159e-07,0.1,0.020860455910104072,-0.09478647186916966
2024-08-19,0.015325282936726747,1.4197085380309935,0.0,0.0,0.1,0.021439447491096428,-0.08091381843241208
2024-08-20,-0.004751256468033316,1.4129631386569517,0.0,0.0,0.1,0.021086108553613793,-0.08528063259726504
2024-08-21,0.005534136392948197,1.4207826693844874,0.0,0.0,0.1,0.021627921915806862,-0.08021845085678703
2024-08-22,-0.01602502117780291,1.3980145970185456,0.0,0.0,0.1,0.02209345400815725,-0.09495796966075942
2024-08-23,0.016797914831002014,1.4214983271517607,0.0035816665552388955,1.820948152638909e-05,0.1,0.023020644121550575,-0.07975515071664374
2024-08-26,-0.0075768637386604,1.4107278280221982,0.0,0.0,0.1,0.0235215829369073,-0.08672772054586775
2024-08-27,0.003532737263286956,1.415711558788608,0.0,0.0,0.1,0.023546792589525786,-0.08350136953271314
2024-08-28,-0.011690989775421268,1.3991604894298646,0.0,0.0,0.1,0.02273242755514726,-0.09421614565069392
2024-08-29,-0.005369277924276106,1.3916480079014495,0.0,0.0,0.1,0.02285514317083057,-0.09907955090401732
2024-08-30,0.00912102156768868,1.4043412593961495,0.0013078621743988425,6.598999220402839e-06,0.1,0.02350020247102495,-0.09086223605704113
2024-09-03,-0.031777719798308346,1.3597144963538552,0.0,0.0,0.1,0.022562234022562255,-0.11975256117768107
2024-09-04,-0.0028958230163587118,1.355777003819637,0.0,0.0,0.1,0.022056351117827742,-0.12230160197111362
2024-09-05,0.00213830475264154,1.3586760682304266,0.0,0.0,0.1,0.02235140288753181,-0.12042481531522264
2024-09-06,-0.018600815901124834,1.3334035848160084,0.004338963398488752,2.1291737615909748e-05,0.1,0.023564609783767603,-0.13678563139674194
2024-09-09,0.011906889477742544,1.3492802739296383,0.0,0.0,0.1,0.023887518448298062,-0.12650743331418368
2024-09-10,0.009162536004738042,1.3616431030200014,0.0,0.0,0.1,0.02378958320176916,-0.11850402622205392
2024-09-11,0.01930458238565591,1.387929054482111,0.0,0.0,0.1,0.023105642811400397,-0.10148711457363369
2024-09-12,0.012055930651989843,1.4046618309128291,0.0,0.0,0.1,0.02340692580363959,-0.09065470553701405
2024-09-13,0.0070172761723434895,1.414518730909094,0.0014194051574090774,7.14687829857491e-06,0.1,0.023926772327020583,-0.08427357846974637
2024-09-16,-0.0014534880393535232,1.4124627448522762,0.0,0.0,0.1,0.02431055524635874,-0.08560457587076054
2024-09-17,-0.003107574572157046,1.4080734115422542,0.0,0.0,0.1,0.023336209196652646,-0.08844612783968131
2024-09-18,-0.007800683275410947,1.3970894768302857,0.0,0.0,0.1,0.023872473606379258,-0.0955568708848783
2024-09-19,0.02413205815165753,1.430804121328223,0.0,0.0,0.1,0.02422857449108059,-0.07373079669820515
2024-09-20,0.0003511957004702637,1.4313066135838486,0.00024138218624874044,1.2073362503209235e-06,0.1,0.02301661314930888,-0.07340549493652748
2024-09-23,-0.00013591025032066995,1.4311120843437108,0.0,0.0,0.1,0.021416376826117543,-0.07353142862765638
2024-09-24,0.010650364430407677,1.4463539495827316,0.0,0.0,0.1,0.022323880427040334,-0.06366420070922185
2024-09-25,-0.001809710218368843,1.4437364680607936,0.0,0.0,0.1,0.020775008697922617,-0.0653586971730229
2024-09-26,0.00806020326277923,1.4553732774512504,0.0,0.0,0.1,0.021397214487258426,-0.057825298294448824
2024-09-27,-0.008399536280749076,1.443148816805266,0.002098146751089828,1.0402725588883048e-05,0.1,0.022272690048854498,-0.0657391288842285
2024-09-30,0.004039282437114711,1.4489781024751303,0.0,0.0,0.1,0.022298623098169906,-0.06196538535584717
2024-10-01,-0.01049979815454527,1.4337641248687854,0.0,0.0,0.1,0.02171789905317042,-0.07181455947158744
2024-10-02,0.004875232578380961,1.4407540584400595,0.0,0.0,0.1,0.021612532928535887,-0.06728943957314437
2024-10-03,0.0032759810707299053,1.4454739414630866,0.0,0.0,0.1,0.021033589021795314,-0.06423389743271601
2024-10-04,0.006495297973870606,1.4548627254263544,0.0631364430401324,0.00031783299947878114,0.1,0.02,-0.05815581776269407
2024-10-07,-0.012578665637144604,1.4365624936552714,0.0,0.0,0.1,0.020708774376764244,-0.070002960813347
2024-10-08,0.011227454164659756,1.4526914332074552,0.0,0.0,0.1,0.0213078171260257,-0.05956146168260967
2024-10-09,0.0032006623534472922,1.4573410079888978,0.0,0.0,0.1,0.02120147414120904,-0.05655143545728614
2024-10-10,-0.0017048771277260455,1.4548564206370802,0.0,0.0,0.1,0.021583504807912886,-0.05815989933616095
2024-10-11,0.005564320807083689,1.4629517084897505,0.2977194987465831,0.0014991121022589133,0.4,0.0838108286446897,-0.05291919886709129
2024-10-14,0.014404817157502636,1.4840252603608015,0.0,0.0,0.4,0.08462493367260115,-0.03927667309339067
2024-10-15,-0.017005822289910877,1.458788190509367,0.0,0.0,0.4,0.08205477993112596,-0.05561456326053649
2024-10-16,0.011206629709689775,1.4751362895852738,0.0,0.0,0.4,0.08538557656928243,-0.04503118536777362
2024-10-17,-0.0033975521104805395,1.4701244371713469,0.0,0.0,0.4,0.08534495619517504,-0.04827574167937043
2024-10-18,0.010804389820425309,1.4860082346750794,0.0011333532294242055,5.728024556971362e-06,0.4,0.0882607775427512,-0.03799294179091928
2024-10-21,0.003480083904972675,1.491179668015229,0.0,0.0,0.4,0.08741098490904077,-0.034645076511175765
2024-10-22,-0.004076790623804283,1.485100440726257,0.0,0.0,0.4,0.08873572105900078,-0.0385806264118983
2024-10-23,-0.013494329849511821,1.4650600055194414,0.0,0.0,0.4,0.08640016090473432,-0.05155433656280717
2024-10-24,1.8072056693574368e-05,1.4650864821669205,0.0,0.0,0.4,0.08692480964283483,-0.051537196199006874
2024-10-25,-0.006706077163052604,1.455261499166964,0.2951132695780691,0.0014678369769495652,0.1,0.022293804890953277,-0.05789766094758153
2024-10-28,0.006232959775969826,1.464332085554789,0.0,0.0,0.1,0.022707246995701192,-0.05202557496342075
2024-10-29,0.0064211828607647625,1.4737348296450214,0.0,0.0,0.1,0.022562369892847007,-0.04593845783293249
2024-10-30,-0.006924064198626678,1.4635305950728072,0.0,0.0,0.1,0.02192797247925963,-0.052544441200337966
2024-10-31,-0.02711430904616774,1.4238479742194814,0.0,0.0,0.1,0.021372222451729074,-0.07823404402914158
2024-11-01,0.005553988846658697,1.431756009987634,0.0003842056699138105,1.931701430449885e-06,0.1,0.021593820454923512,-0.07311456619044965
2024-11-04,-0.0028499139232818216,1.4276756286000278,0.0,0.0,0.1,0.022679307860488957,-0.07575610989355064
2024-11-05,0.013647581327015823,1.4471599478499453,0.0,0.0,0.1,0.02248050001428042,-0.0631424162373253
2024-11-06,0.045431063438922115,1.5129059632469835,0.0,0.0,0.1,0.023032260818845095,-0.02057997991616789
2024-11-07,0.00323598122233526,1.5178016985352099,0.0,0.0,0.1,0.022397585512790405,-0.017410595122397288
2024-11-08,0.0011774392453283156,1.5195888178216912,0.2953039796073696,0.0014804443160018168,0.4,0.08462845782553974,-0.01625365579505056
2024-11-11,0.02605059249252384,1.55917500687096,0.0,0.0,0.4,0.10701996007143603,0.0
2024-11-12,-0.005114845946075253,1.5512000669078443,0.0,0.0,0.4,0.10851640088675636,-0.005114845946075253
2024-11-13,-0.026343929779806374,1.510335361270793,0.0,0.0,0.4,0.09585887150652395,-0.031324030583443685
2024-11-14,-0.011750140670270692,1.4925887083165772,0.0,0.0,0.4,0.09293093572939728,-0.04270610948799902
2024-11-15,-0.022450167565110313,1.4590798417090785,0.2859372655101952,0.0013995906054847399,0.1,0.02492834008013089,-0.0641975177390498
2024-11-18,-0.0018413209528123087,1.4563932074247135,0.0,0.0,0.1,0.021689236487155383,-0.06592063045733065
2024-11-19,0.0063881635939746495,1.465696885490896,0.0,0.0,0.1,0.023390687208770574,-0.059953578634935334
2024-11-20,0.003937197352218869,1.4714676233876063,0.0,0.0,0.1,0.02654860561108109,-0.05625243035377392
2024-11-21,0.013221010084790707,1.4909219116758567,0.0,0.0,0.1,0.027996857924720633,-0.04377513421798451
2024-11-22,0.006330511065451239,1.5003602093354445,0.0075349010415999935,3.791443248758883e-05,0.1,0.027849713302612187,-0.03772174212409185
2024-11-25,0.0018179587837792166,1.5030878023568388,0.0,0.0,0.1,0.02821568193257513,-0.0359723599127465
2024-11-26,0.002638367526850427,1.507053500404582,0.0,0.0,0.1,0.02659695676588881,-0.033428900692154095
2024-11-27,-0.0042736631427172656,1.5006128614057999,0.0,0.0,0.1,0.028797081756427492,-0.03755969997408182
2024-11-29,0.006966418147610121,1.5110667580760344,0.0018007586906399857,9.066599277096848e-06,0.1,0.028613498555766805,-0.03085493840198983
