candidate,sleeve,ensemble,breadth,market_cap_floor,sector_cap,cohorts,allocation,cost_bps,recent_cagr,recent_sharpe,recent_drawdown,full_cagr,full_sharpe,full_drawdown
sales_only__top10__floor25m__sector50__cohort4__w0.20__200bps,sales_only__top10__floor25m__sector50,sales_only,10,25000000,0.5,4,0.2,200,1.0461044903137315,2.5984575884505214,-0.11878115895755015,0.41041464310104003,1.584431871832215,-0.24925931745801488
sales_only__top10__floor25m__sector50__cohort4__w0.30__200bps,sales_only__top10__floor25m__sector50,sales_only,10,25000000,0.5,4,0.3,200,1.0372312315160332,2.460629765359028,-0.12775365645520842,0.4084283000738318,1.5158739274697703,-0.26655314363848004
sales_only__top10__floor25m__sector50__cohort4__w0.40__200bps,sales_only__top10__floor25m__sector50,sales_only,10,25000000,0.5,4,0.4,200,1.0242232858979219,2.2929077306492123,-0.1371353777035078,0.40479235506526057,1.429080196133444,-0.2858788463209446
sales_only__top10__floor25m__sector60__cohort1__w0.10__50bps,sales_only__top10__floor25m__sector60,sales_only,10,25000000,0.6,1,0.1,50,1.0721688750684844,2.6747231337909554,-0.11286364988019393,0.4143998309172048,1.6208571356484998,-0.22676168664661178
sales_only__top10__floor25m__sector60__cohort1__w0.20__50bps,sales_only__top10__floor25m__sector60,sales_only,10,25000000,0.6,1,0.2,50,1.0894281903805023,2.5958735041652607,-0.12490276783463183,0.41779402049971925,1.5817453841326845,-0.2395067332603068
sales_only__top10__floor25m__sector60__cohort1__w0.30__50bps,sales_only__top10__floor25m__sector60,sales_only,10,25000000,0.6,1,0.3,50,1.102742004365647,2.4750341557118403,-0.13875623668144121,0.41953346082404375,1.516396373859619,-0.2541976787689588
sales_only__top10__floor25m__sector60__cohort1__w0.40__50bps,sales_only__top10__floor25m__sector60,sales_only,10,25000000,0.6,1,0.4,50,1.1120849711819831,2.332867517610213,-0.15282913445812063,0.4196258540268616,1.435721529520969,-0.27063539146463034
sales_only__top10__floor25m__sector60__cohort1__w0.10__100bps,sales_only__top10__floor25m__sector60,sales_only,10,25000000,0.6,1,0.1,100,1.071002823999439,2.672976500398966,-0.11286364988019382,0.4131188875205316,1.617315797472325,-0.22690728423920248
sales_only__top10__floor25m__sector60__cohort1__w0.20__100bps,sales_only__top10__floor25m__sector60,sales_only,10,25000000,0.6,1,0.2,100,1.0870779957424497,2.5925090635595,-0.12490276783463172,0.4152311694314139,1.574936457563351,-0.23979227505869294
sales_only__top10__floor25m__sector60__cohort1__w0.30__100bps,sales_only__top10__floor25m__sector60,sales_only,10,25000000,0.6,1,0.3,100,1.0991961918892708,2.4702392240515954,-0.138756236681441,0.41569204517235203,1.5066932714745536,-0.2541976787689587
sales_only__top10__floor25m__sector60__cohort1__w0.40__100bps,sales_only__top10__floor25m__sector60,sales_only,10,25000000,0.6,1,0.4,100,1.107338725508673,2.3268531406161475,-0.15282913445812052,0.41451346435979186,1.4235325796010347,-0.27063539146463056
sales_only__top10__floor25m__sector60__cohort1__w0.10__200bps,sales_only__top10__floor25m__sector60,sales_only,10,25000000,0.6,1,0.1,200,1.0686719276344312,2.669470126338369,-0.11286364988019382,0.41055886832013444,1.6101916784916703,-0.22719847942438354
sales_only__top10__floor25m__sector60__cohort1__w0.20__200bps,sales_only__top10__floor25m__sector60,sales_only,10,25000000,0.6,1,0.2,200,1.082382470804086,2.5857337291378575,-0.12490276783463161,0.4101129406877251,1.5611670281020564,-0.24036335865546543
sales_only__top10__floor25m__sector60__cohort1__w0.30__200bps,sales_only__top10__floor25m__sector60,sales_only,10,25000000,0.6,1,0.3,200,1.0921155841417147,2.4605614840571746,-0.13875623668144121,0.4080260178528723,1.4869910465026557,-0.2541976787689586
sales_only__top10__floor25m__sector60__cohort1__w0.40__200bps,sales_only__top10__floor25m__sector60,sales_only,10,25000000,0.6,1,0.4,200,1.0978659126539996,2.314697421775132,-0.15282913445812052,0.40431850737660713,1.3987143026798339,-0.27063539146463056
sales_only__top10__floor25m__sector60__cohort2__w0.10__50bps,sales_only__top10__floor25m__sector60,sales_only,10,25000000,0.6,2,0.1,50,1.0611554019776808,2.6711535872481678,-0.11167189523415477,0.40996324978018284,1.6120848708100115,-0.2260453372180874
sales_only__top10__floor25m__sector60__cohort2__w0.20__50bps,sales_only__top10__floor25m__sector60,sales_only,10,25000000,0.6,2,0.2,50,1.0675537536609108,2.5913240790662124,-0.12253483077775651,0.409006866027817,1.5662281913843434,-0.2380992994476675
sales_only__top10__floor25m__sector60__cohort2__w0.30__50bps,sales_only__top10__floor25m__sector60,sales_only,10,25000000,0.6,2,0.3,50,1.070212656480538,2.469383964746999,-0.13469442975785562,0.4064941509615543,1.4953732855855426,-0.2541811688341834
sales_only__top10__floor25m__sector60__cohort2__w0.40__50bps,sales_only__top10__floor25m__sector60,sales_only,10,25000000,0.6,2,0.4,50,1.0691582716374044,2.324549820180361,-0.1474691208687654,0.4024446928981933,1.4097442757280905,-0.270607156746587
sales_only__top10__floor25m__sector60__cohort2__w0.10__100bps,sales_only__top10__floor25m__sector60,sales_only,10,25000000,0.6,2,0.1,100,1.0600244309882823,2.669657538444164,-0.11167189523415466,0.40870104736435864,1.6084293646805283,-0.2261892463713524
sales_only__top10__floor25m__sector60__cohort2__w0.20__100bps,sales_only__top10__floor25m__sector60,sales_only,10,25000000,0.6,2,0.2,100,1.0652828896710536,2.5883434932125673,-0.12253483077775673,0.40648445445156156,1.5590885316062169,-0.23838239598146138
sales_only__top10__floor25m__sector60__cohort2__w0.30__100bps,sales_only__top10__floor25m__sector60,sales_only,10,25000000,0.6,2,0.3,100,1.0667990648750107,2.4649900063887342,-0.13469442975785584,0.4027176003743693,1.485078796228049,-0.25418116883418385
sales_only__top10__floor25m__sector60__cohort2__w0.40__100bps,sales_only__top10__floor25m__sector60,sales_only,10,25000000,0.6,2,0.4,100,1.0646051678999577,2.318870470518391,-0.14746912086876562,0.39742408071695645,1.396713049858422,-0.2706071567465874
sales_only__top10__floor25m__sector60__cohort2__w0.10__200bps,sales_only__top10__floor25m__sector60,sales_only,10,25000000,0.6,2,0.1,200,1.0577639953724227,2.6666585173409496,-0.11167189523415477,0.40617910569847226,1.601094630368033,-0.2264770245418869
sales_only__top10__floor25m__sector60__cohort2__w0.20__200bps,sales_only__top10__floor25m__sector60,sales_only,10,25000000,0.6,2,0.2,200,1.060747216807934,2.5823574165714116,-0.12253483077775684,0.40144947422272925,1.5447234317209917,-0.23894843124740173
sales_only__top10__floor25m__sector60__cohort2__w0.30__200bps,sales_only__top10__floor25m__sector60,sales_only,10,25000000,0.6,2,0.3,200,1.0599855483484344,2.4561543012505687,-0.13469442975785584,0.39518660072811085,1.46432425668654,-0.2541811688341836
sales_only__top10__floor25m__sector60__cohort2__w0.40__200bps,sales_only__top10__floor25m__sector60,sales_only,10,25000000,0.6,2,0.4,200,1.0555232898924385,2.307442037925329,-0.1474691208687654,0.3874220272921176,1.3704076656442166,-0.2706071567465871
sales_only__top10__floor25m__sector60__cohort4__w0.10__50bps,sales_only__top10__floor25m__sector60,sales_only,10,25000000,0.6,4,0.1,50,1.06223598913506,2.680055744783908,-0.11066569860755882,0.4127083614528073,1.6220308462157844,-0.22525327999492484
sales_only__top10__floor25m__sector60__cohort4__w0.20__50bps,sales_only__top10__floor25m__sector60,sales_only,10,25000000,0.6,4,0.2,50,1.0695264115020868,2.604459325110068,-0.12053339275553188,0.4144667058405571,1.5846193955728396,-0.23774796553784394
sales_only__top10__floor25m__sector60__cohort4__w0.30__50bps,sales_only__top10__floor25m__sector60,sales_only,10,25000000,0.6,4,0.3,50,1.0728958472462677,2.482590893658775,-0.1313971442905666,0.4146328006873996,1.5204286357431016,-0.25454518614668087
sales_only__top10__floor25m__sector60__cohort4__w0.40__50bps,sales_only__top10__floor25m__sector60,sales_only,10,25000000,0.6,4,0.4,50,1.072378588829523,2.3352136005734936,-0.1431107944816291,0.41322076751146186,1.4398350517142764,-0.2710817436026337
sales_only__top10__floor25m__sector60__cohort4__w0.10__100bps,sales_only__top10__floor25m__sector60,sales_only,10,25000000,0.6,4,0.1,100,1.0610528478054757,2.6783437723299297,-0.11066569860755882,0.4114231983038221,1.6182350287463267,-0.2253993951180031
sales_only__top10__floor25m__sector60__cohort4__w0.20__100bps,sales_only__top10__floor25m__sector60,sales_only,10,25000000,0.6,4,0.2,100,1.0671561598360242,2.601174301462287,-0.12053339275553199,0.41189452119774983,1.5772367322996783,-0.23781687823250286
sales_only__top10__floor25m__sector60__cohort4__w0.30__100bps,sales_only__top10__floor25m__sector60,sales_only,10,25000000,0.6,4,0.3,100,1.069340905416695,2.4779092034644505,-0.1313971442905667,0.41077592500090887,1.5098337944410478,-0.25464639324843175
sales_only__top10__floor25m__sector60__cohort4__w0.40__100bps,sales_only__top10__floor25m__sector60,sales_only,10,25000000,0.6,4,0.4,100,1.0676476633836045,2.329324341426612,-0.14311079448162922,0.4080856662616952,1.4264853570317404,-0.2712138444384845
sales_only__top10__floor25m__sector60__cohort4__w0.10__200bps,sales_only__top10__floor25m__sector60,sales_only,10,25000000,0.6,4,0.1,200,1.0586884105690957,2.6749160247877732,-0.11066569860755893,0.4088557742341785,1.6106280058061744,-0.22569156340026209
sales_only__top10__floor25m__sector60__cohort4__w0.20__200bps,sales_only__top10__floor25m__sector60,sales_only,10,25000000,0.6,4,0.2,200,1.0624230356060504,2.5945902135734733,-0.12053339275553199,0.40676175337591025,1.5624151836336364,-0.23795470362182103
sales_only__top10__floor25m__sector60__cohort4__w0.30__200bps,sales_only__top10__floor25m__sector60,sales_only,10,25000000,0.6,4,0.3,200,1.0622475906841702,2.46851818139153,-0.1313971442905667,0.4030882329704084,1.488534597097199,-0.25484880745193317
sales_only__top10__floor25m__sector60__cohort4__w0.40__200bps,sales_only__top10__floor25m__sector60,sales_only,10,25000000,0.6,4,0.4,200,1.0582151584462989,2.3175043744994617,-0.1431107944816291,0.3978616656290128,1.3996238924359536,-0.27147804611018556
sales_only__top10__floor25m__sector70__cohort1__w0.10__50bps,sales_only__top10__floor25m__sector70,sales_only,10,25000000,0.7,1,0.1,50,1.068932662730909,2.664101416477952,-0.11185664349331681,0.41315977534571724,1.6151546054446744,-0.22840966604481416
sales_only__top10__floor25m__sector70__cohort1__w0.20__50bps,sales_only__top10__floor25m__sector70,sales_only,10,25000000,0.7,1,0.2,50,1.0828612624619574,2.575062811644898,-0.12289852501953513,0.41520766440269674,1.5689320019980066,-0.2427708979098544
sales_only__top10__floor25m__sector70__cohort1__w0.30__50bps,sales_only__top10__floor25m__sector70,sales_only,10,25000000,0.7,1,0.3,50,1.0927841853682705,2.4457697856103193,-0.13583403681930228,0.41550260093296365,1.4963360515668316,-0.25702828383079
sales_only__top10__floor25m__sector70__cohort1__w0.40__50bps,sales_only__top10__floor25m__sector70,sales_only,10,25000000,0.7,1,0.4,50,1.0987102051020785,2.2973440359943638,-0.14896117506211837,0.4140607771870579,1.4092861406498924,-0.27202649938033363
sales_only__top10__floor25m__sector70__cohort1__w0.10__100bps,sales_only__top10__floor25m__sector70,sales_only,10,25000000,0.7,1,0.1,100,1.0677727724535053,2.662269195037512,-0.11185664349331659,0.41197889796971054,1.6118956089361978,-0.22851940702565143
sales_only__top10__floor25m__sector70__cohort1__w0.20__100bps,sales_only__top10__floor25m__sector70,sales_only,10,25000000,0.7,1,0.2,100,1.0805258982800088,2.5715388026047847,-0.1228985250195348,0.4128470965554303,1.5626747296226062,-0.24298574570676412
sales_only__top10__floor25m__sector70__cohort1__w0.30__100bps,sales_only__top10__floor25m__sector70,sales_only,10,25000000,0.7,1,0.3,100,1.089264447326617,2.4407681490996134,-0.1358340368193024,0.4119677489082181,1.4874356356187008,-0.2573436837106696
sales_only__top10__floor25m__sector70__cohort1__w0.40__100bps,sales_only__top10__floor25m__sector70,sales_only,10,25000000,0.7,1,0.4,100,1.0940038559377072,2.291104502329102,-0.14896117506211826,0.4093611832355395,1.3981288973062127,-0.272437498349379
sales_only__top10__floor25m__sector70__cohort1__w0.10__200bps,sales_only__top10__floor25m__sector70,sales_only,10,25000000,0.7,1,0.1,200,1.0654542792533528,2.6585939805378827,-0.11185664349331681,0.4096186181138117,1.6053397806754408,-0.22873888898732653
sales_only__top10__floor25m__sector70__cohort1__w0.20__200bps,sales_only__top10__floor25m__sector70,sales_only,10,25000000,0.7,1,0.2,200,1.0758603549722792,2.5644530647306385,-0.12289852501953502,0.4081318626634196,1.5500231092638435,-0.24341544130058346
sales_only__top10__floor25m__sector70__cohort1__w0.30__200bps,sales_only__top10__floor25m__sector70,sales_only,10,25000000,0.7,1,0.3,200,1.082236695659617,2.4306943562490333,-0.13583403681930228,0.40491131364829935,1.469370108431364,-0.2579744834704285
sales_only__top10__floor25m__sector70__cohort1__w0.40__200bps,sales_only__top10__floor25m__sector70,sales_only,10,25000000,0.7,1,0.4,200,1.084612064900691,2.278524646945179,-0.14896117506211848,0.39998553924149394,1.37542519509958,-0.2732594962874696
sales_only__top10__floor25m__sector70__cohort2__w0.10__50bps,sales_only__top10__floor25m__sector70,sales_only,10,25000000,0.7,2,0.1,50,1.055700354754241,2.6562698274536243,-0.11069518548593749,0.4089007269160876,1.6075721867618877,-0.2276588910202726
sales_only__top10__floor25m__sector70__cohort2__w0.20__50bps,sales_only__top10__floor25m__sector70,sales_only,10,25000000,0.7,2,0.2,50,1.0565844780330367,2.5623338826121578,-0.12058875622800014,0.4067744135168605,1.555399315346909,-0.24129917011045476
sales_only__top10__floor25m__sector70__cohort2__w0.30__50bps,sales_only__top10__floor25m__sector70,sales_only,10,25000000,0.7,2,0.3,50,1.053712481367738,2.42855091410037,-0.13187938285802414,0.40299166031693945,1.4776534550909806,-0.25486491741475603
sales_only__top10__floor25m__sector70__cohort2__w0.40__50bps,sales_only__top10__floor25m__sector70,sales_only,10,25000000,0.7,2,0.4,50,1.0471522321991378,2.2746913043947647,-0.14373774305748643,0.3975798075453898,1.3856740290413658,-0.2688950557678528
sales_only__top10__floor25m__sector70__cohort2__w0.10__100bps,sales_only__top10__floor25m__sector70,sales_only,10,25000000,0.7,2,0.1,100,1.0545677478741395,2.654742894242552,-0.11069518548593771,0.4077389838381351,1.6042232593063355,-0.2277655426059082
sales_only__top10__floor25m__sector70__cohort2__w0.20__100bps,sales_only__top10__floor25m__sector70,sales_only,10,25000000,0.7,2,0.2,100,1.054315543633214,2.559288777504722,-0.1205887562279998,0.4044539394753992,1.548855320363553,-0.24150903141715474
sales_only__top10__floor25m__sector70__cohort2__w0.30__100bps,sales_only__top10__floor25m__sector70,sales_only,10,25000000,0.7,2,0.3,100,1.0503096599419512,2.4240664597318267,-0.13187938285802436,0.39951948395106585,1.4682240192806644,-0.25517457907272545
sales_only__top10__floor25m__sector70__cohort2__w0.40__100bps,sales_only__top10__floor25m__sector70,sales_only,10,25000000,0.7,2,0.4,100,1.04262400537135,2.2689081215680473,-0.14373774305748654,0.39296688932182633,1.3737558632389788,-0.2693008409589013
sales_only__top10__floor25m__sector70__cohort2__w0.10__200bps,sales_only__top10__floor25m__sector70,sales_only,10,25000000,0.7,2,0.1,200,1.0523040870710068,2.651682834793962,-0.1106951854859376,0.40541750580437363,1.5975032745118107,-0.22797882370298272
sales_only__top10__floor25m__sector70__cohort2__w0.20__200bps,sales_only__top10__floor25m__sector70,sales_only,10,25000000,0.7,2,0.2,200,1.0497839045846113,2.553176559202024,-0.12058875622800003,0.3998210159661002,1.535688133958895,-0.24192866699340188
sales_only__top10__floor25m__sector70__cohort2__w0.30__200bps,sales_only__top10__floor25m__sector70,sales_only,10,25000000,0.7,2,0.3,200,1.0435180492072917,2.4150558575829555,-0.13187938285802425,0.39259314842951776,1.4492143134175102,-0.2557937093797864
sales_only__top10__floor25m__sector70__cohort2__w0.40__200bps,sales_only__top10__floor25m__sector70,sales_only,10,25000000,0.7,2,0.4,200,1.0335924804674668,2.257281688530261,-0.14373774305748643,0.3837729802715917,1.349701427492998,-0.27011207346865995
sales_only__top10__floor25m__sector70__cohort4__w0.10__50bps,sales_only__top10__floor25m__sector70,sales_only,10,25000000,0.7,4,0.1,50,1.0583335603388564,2.667877343570322,-0.10952324681271208,0.4129838757485984,1.6222837201894986,-0.22678835625273652
sales_only__top10__floor25m__sector70__cohort4__w0.20__50bps,sales_only__top10__floor25m__sector70,sales_only,10,25000000,0.7,4,0.2,50,1.061732450556855,2.5817739678056206,-0.1182563412096882,0.41490102179208965,1.5827913765556059,-0.23957678055735976
sales_only__top10__floor25m__sector70__cohort4__w0.30__50bps,sales_only__top10__floor25m__sector70,sales_only,10,25000000,0.7,4,0.3,50,1.0612516635689482,2.4519938371483727,-0.12808145903761958,0.41511049084509244,1.5151735981688752,-0.25230943018970775
sales_only__top10__floor25m__sector70__cohort4__w0.40__50bps,sales_only__top10__floor25m__sector70,sales_only,10,25000000,0.7,4,0.4,50,1.0569549525097357,2.2992978779091566,-0.13871421798181383,0.4136283987064129,1.4309121680784256,-0.2678327036866309
sales_only__top10__floor25m__sector70__cohort4__w0.10__100bps,sales_only__top10__floor25m__sector70,sales_only,10,25000000,0.7,4,0.1,100,1.0571444206871692,2.6661754433110936,-0.10952324681271186,0.41179605132998476,1.618815650565236,-0.22690027225600418
sales_only__top10__floor25m__sector70__cohort4__w0.20__100bps,sales_only__top10__floor25m__sector70,sales_only,10,25000000,0.7,4,0.2,100,1.059354474279016,2.578506833135547,-0.11825634120968842,0.4125234215665674,1.576055162517751,-0.23979699334487747
sales_only__top10__floor25m__sector70__cohort4__w0.30__100bps,sales_only__top10__floor25m__sector70,sales_only,10,25000000,0.7,4,0.3,100,1.0576914526694683,2.4473329755307245,-0.12808145903761958,0.4115452924515801,1.5055237905087886,-0.25263434906446336
sales_only__top10__floor25m__sector70__cohort4__w0.40__100bps,sales_only__top10__floor25m__sector70,sales_only,10,25000000,0.7,4,0.4,100,1.0522252446528833,2.2934278101047307,-0.1387142179818136,0.4088818533186591,1.418777623918503,-0.26793832398685347
sales_only__top10__floor25m__sector70__cohort4__w0.10__200bps,sales_only__top10__floor25m__sector70,sales_only,10,25000000,0.7,4,0.1,200,1.0547680255522818,2.662768024011047,-0.10952324681271197,0.4094228216356701,1.611864456398111,-0.22712406786631012
sales_only__top10__floor25m__sector70__cohort4__w0.20__200bps,sales_only__top10__floor25m__sector70,sales_only,10,25000000,0.7,4,0.2,200,1.0546060441282612,2.571959273495956,-0.1182563412096882,0.40777789145052923,1.562527905185544,-0.24023727562171082
sales_only__top10__floor25m__sector70__cohort4__w0.30__200bps,sales_only__top10__floor25m__sector70,sales_only,10,25000000,0.7,4,0.3,200,1.050587896088031,2.4379851672339177,-0.12808145903761958,0.40443661590542423,1.4861180122314215,-0.25328386950939163
sales_only__top10__floor25m__sector70__cohort4__w0.40__200bps,sales_only__top10__floor25m__sector70,sales_only,10,25000000,0.7,4,0.4,200,1.04279565574606,2.2816486045525934,-0.13871421798181371,0.39942726666739237,1.3943525553290315,-0.26814956458729866
sales_only__top10__floor25m__sector80__cohort1__w0.10__50bps,sales_only__top10__floor25m__sector80,sales_only,10,25000000,0.8,1,0.1,50,1.0716285159486372,2.647934397085782,-0.11139494539910277,0.41849737168555046,1.625151970800223,-0.22840966604481416
sales_only__top10__floor25m__sector80__cohort1__w0.20__50bps,sales_only__top10__floor25m__sector80,sales_only,10,25000000,0.8,1,0.2,50,1.0885500156697026,2.551637544409364,-0.1227349321747011,0.42595733692795457,1.5899020255121616,-0.2427708979098544
sales_only__top10__floor25m__sector80__cohort1__w0.30__50bps,sales_only__top10__floor25m__sector80,sales_only,10,25000000,0.8,1,0.3,50,1.1017468690927852,2.423216799961963,-0.13605282849089928,0.43171877351951493,1.5288248246109293,-0.25702828383079
sales_only__top10__floor25m__sector80__cohort1__w0.40__50bps,sales_only__top10__floor25m__sector80,sales_only,10,25000000,0.8,1,0.4,50,1.1112093633985594,2.2809713682528527,-0.14925539070514926,0.43577768841212317,1.4530776505191196,-0.27202649938033363
sales_only__top10__floor25m__sector80__cohort1__w0.10__100bps,sales_only__top10__floor25m__sector80,sales_only,10,25000000,0.8,1,0.1,100,1.0702944559285141,2.6458144601857185,-0.11139494539910277,0.4172789139403872,1.6218045966817238,-0.22851940702565143
sales_only__top10__floor25m__sector80__cohort1__w0.20__100bps,sales_only__top10__floor25m__sector80,sales_only,10,25000000,0.8,1,0.2,100,1.0858598054003679,2.5475790832716134,-0.122734932174701,0.4235119794050908,1.5834894477756811,-0.24298574570676412
sales_only__top10__floor25m__sector80__cohort1__w0.30__100bps,sales_only__top10__floor25m__sector80,sales_only,10,25000000,0.8,1,0.3,100,1.0976855569146688,2.4174734128536985,-0.13605282849089928,0.42804232297438527,1.5197186260283229,-0.2573436837106696
sales_only__top10__floor25m__sector80__cohort1__w0.40__100bps,sales_only__top10__floor25m__sector80,sales_only,10,25000000,0.8,1,0.4,100,1.1057691633034263,2.27381600950636,-0.14925539070514937,0.4308701846083358,1.4416749949292234,-0.272437498349379
sales_only__top10__floor25m__sector80__cohort1__w0.10__200bps,sales_only__top10__floor25m__sector80,sales_only,10,25000000,0.8,1,0.1,200,1.0676280249578465,2.6415607391965157,-0.11139494539910277,0.41484360432822465,1.6150711838447145,-0.22873888898732653
sales_only__top10__floor25m__sector80__cohort1__w0.20__200bps,sales_only__top10__floor25m__sector80,sales_only,10,25000000,0.8,1,0.2,200,1.0804861995795991,2.5394144580355564,-0.1227349321747011,0.4186277165087442,1.5705245639615668,-0.24341544130058346
sales_only__top10__floor25m__sector80__cohort1__w0.30__200bps,sales_only__top10__floor25m__sector80,sales_only,10,25000000,0.8,1,0.3,200,1.089578370196473,2.405898122824649,-0.13605282849089917,0.42070398753379235,1.5012360968200316,-0.2579744834704285
sales_only__top10__floor25m__sector80__cohort1__w0.40__200bps,sales_only__top10__floor25m__sector80,sales_only,10,25000000,0.8,1,0.4,200,1.0949163454931492,2.259378868510377,-0.14925539070514948,0.4210811287110161,1.4184707667781182,-0.2732594962874696
sales_only__top10__floor25m__sector80__cohort2__w0.10__50bps,sales_only__top10__floor25m__sector80,sales_only,10,25000000,0.8,2,0.1,50,1.0591501608048297,2.6402476533792782,-0.11008359726769601,0.41322592163259686,1.614041384902464,-0.2276588910202726
sales_only__top10__floor25m__sector80__cohort2__w0.20__50bps,sales_only__top10__floor25m__sector80,sales_only,10,25000000,0.8,2,0.2,50,1.06374459728013,2.5390698443286306,-0.11987530004730962,0.4154687507471162,1.569826759749174,-0.24129917011045476
sales_only__top10__floor25m__sector80__cohort2__w0.30__50bps,sales_only__top10__floor25m__sector80,sales_only,10,25000000,0.8,2,0.3,50,1.0648201146010332,2.4063844621477988,-0.13180382854838035,0.41608315644701155,1.5012533129697607,-0.25486491741475603
sales_only__top10__floor25m__sector80__cohort2__w0.40__50bps,sales_only__top10__floor25m__sector80,sales_only,10,25000000,0.8,2,0.4,50,1.0624194168993193,2.2593197156459177,-0.143643764838419,0.41508053653926935,1.4188883066385896,-0.2688950557678528
sales_only__top10__floor25m__sector80__cohort2__w0.10__100bps,sales_only__top10__floor25m__sector80,sales_only,10,25000000,0.8,2,0.1,100,1.0578496580349386,2.6384704299975317,-0.11008359726769579,0.41202909070746085,1.6106202795081597,-0.2277655426059082
sales_only__top10__floor25m__sector80__cohort2__w0.20__100bps,sales_only__top10__floor25m__sector80,sales_only,10,25000000,0.8,2,0.2,100,1.061134374516986,2.535545000376459,-0.11987530004730962,0.4130706178311345,1.563160532807312,-0.24150903141715474
sales_only__top10__floor25m__sector80__cohort2__w0.30__100bps,sales_only__top10__floor25m__sector80,sales_only,10,25000000,0.8,2,0.3,100,1.0608975292287997,2.4012204784323803,-0.13180382854838035,0.4124833012164506,1.4916638194237877,-0.25517457907272545
sales_only__top10__floor25m__sector80__cohort2__w0.40__100bps,sales_only__top10__floor25m__sector80,sales_only,10,25000000,0.8,2,0.4,100,1.0571883268977262,2.2526860311728907,-0.14364376483841912,0.4102825563779273,1.4067751942858284,-0.2693008409589013
sales_only__top10__floor25m__sector80__cohort2__w0.10__200bps,sales_only__top10__floor25m__sector80,sales_only,10,25000000,0.8,2,0.1,200,1.0552506941629543,2.6349081144141184,-0.11008359726769612,0.40963758165543296,1.603755516720489,-0.22797882370298272
sales_only__top10__floor25m__sector80__cohort2__w0.20__200bps,sales_only__top10__floor25m__sector80,sales_only,10,25000000,0.8,2,0.2,200,1.0559221350198782,2.528467879095797,-0.11987530004730984,0.40828298268606766,1.5497478075385738,-0.24192866699340188
sales_only__top10__floor25m__sector80__cohort2__w0.30__200bps,sales_only__top10__floor25m__sector80,sales_only,10,25000000,0.8,2,0.3,200,1.053070880063102,2.3908411226831987,-0.13180382854838069,0.40530303241228416,1.472332113240814,-0.2557937093797864
sales_only__top10__floor25m__sector80__cohort2__w0.40__200bps,sales_only__top10__floor25m__sector80,sales_only,10,25000000,0.8,2,0.4,200,1.046759123245101,2.239344952185692,-0.143643764838419,0.40072116160994886,1.3823275125251089,-0.27011207346865995
sales_only__top10__floor25m__sector80__cohort4__w0.10__50bps,sales_only__top10__floor25m__sector80,sales_only,10,25000000,0.8,4,0.1,50,1.0603860235049498,2.6498219415950515,-0.10884574593772278,0.4152719651966146,1.6225529939117795,-0.22678835625273652
sales_only__top10__floor25m__sector80__cohort4__w0.20__50bps,sales_only__top10__floor25m__sector80,sales_only,10,25000000,0.8,4,0.2,50,1.066096663202185,2.5543638506900685,-0.1172677828852946,0.4195330511786999,1.5851925791896513,-0.23957678055735976
sales_only__top10__floor25m__sector80__cohort4__w0.30__50bps,sales_only__top10__floor25m__sector80,sales_only,10,25000000,0.8,4,0.3,50,1.0681732320880033,2.4238486449404846,-0.12792355179377346,0.4221340920352039,1.5216259457096346,-0.25230943018970775
sales_only__top10__floor25m__sector80__cohort4__w0.40__50bps,sales_only__top10__floor25m__sector80,sales_only,10,25000000,0.8,4,0.4,50,1.0666635107911593,2.276488224603245,-0.13851128343561192,0.42308274760025033,1.4426899899004175,-0.2678327036866309
sales_only__top10__floor25m__sector80__cohort4__w0.10__100bps,sales_only__top10__floor25m__sector80,sales_only,10,25000000,0.8,4,0.1,100,1.0590551128255163,2.647895624740426,-0.108845745937723,0.41405551087929826,1.6190238929982754,-0.22690027225600418
sales_only__top10__floor25m__sector80__cohort4__w0.20__100bps,sales_only__top10__floor25m__sector80,sales_only,10,25000000,0.8,4,0.2,100,1.0634304154031624,2.550659063332096,-0.11726778288529449,0.41709394109746434,1.578356057595971,-0.23979699334487747
sales_only__top10__floor25m__sector80__cohort4__w0.30__100bps,sales_only__top10__floor25m__sector80,sales_only,10,25000000,0.8,4,0.3,100,1.0641738056658787,2.4185577840590464,-0.12792355179377346,0.4184702164592502,1.5118474194944664,-0.25263434906446336
sales_only__top10__floor25m__sector80__cohort4__w0.40__100bps,sales_only__top10__floor25m__sector80,sales_only,10,25000000,0.8,4,0.4,100,1.061339525404593,2.2698220901041437,-0.1385112834356116,0.41819606135685383,1.4303999715884979,-0.26793832398685347
sales_only__top10__floor25m__sector80__cohort4__w0.10__200bps,sales_only__top10__floor25m__sector80,sales_only,10,25000000,0.8,4,0.1,200,1.0563956493020248,2.644038693558957,-0.1088457459377229,0.411625153079759,1.6119505154367053,-0.22712406786631012
sales_only__top10__floor25m__sector80__cohort4__w0.20__200bps,sales_only__top10__floor25m__sector80,sales_only,10,25000000,0.8,4,0.2,200,1.0581073555974916,2.5432340834793625,-0.1172677828852946,0.41222593665206,1.5646282358324184,-0.24023727562171082
sales_only__top10__floor25m__sector80__cohort4__w0.30__200bps,sales_only__top10__floor25m__sector80,sales_only,10,25000000,0.8,4,0.3,200,1.0561961605688768,2.4079463382826933,-0.12792355179377368,0.41116545407495386,1.4921847926103449,-0.25328386950939163
