candidate,cost_bps,window,weeks,start,end,cagr,sharpe_zero_rf,sortino_zero_target,max_drawdown,annual_one_way_turnover
leader_residual_20,100,trailing_3y,157,2023-08-11,2026-08-07,0.12936895847680052,1.2524478439791984,1.9019140359008735,-0.10076817723702702,4.56027172300816
leader_residual_20,100,post_2024,136,2024-01-05,2026-08-07,0.14162270979866287,1.3714577547820066,2.0669683136373065,-0.10076817723702713,4.63343349846308
leader_residual_30,50,full,1127,2005-01-07,2026-08-07,0.060573774712692874,0.6100396724190261,0.8629847571766881,-0.22931451442499318,4.30074787240064
leader_residual_30,50,trailing_1y,53,2025-08-08,2026-08-07,0.2105468732762903,1.5843568562217687,2.397324041562438,-0.10539410378903191,5.337933654031292
leader_residual_30,50,trailing_2y,105,2024-08-09,2026-08-07,0.17675330210715345,1.4977123833624157,2.258875865624385,-0.1053941037890318,5.3566449822038535
leader_residual_30,50,trailing_3y,157,2023-08-11,2026-08-07,0.15377406349895173,1.4150665570038876,2.1730280684503365,-0.10539410378903191,5.385471559913421
leader_residual_30,50,post_2024,136,2024-01-05,2026-08-07,0.1697875265451998,1.5603948558595493,2.3810764025729845,-0.1053941037890318,5.4737521564357925
leader_residual_30,100,full,1127,2005-01-07,2026-08-07,0.038053019210210204,0.406793752925163,0.5650633750744933,-0.23813682242800216,4.30074787240064
leader_residual_30,100,trailing_1y,53,2025-08-08,2026-08-07,0.1788473564233064,1.378065994671981,2.0466666546965655,-0.10637727749215353,5.337933654031292
leader_residual_30,100,trailing_2y,105,2024-08-09,2026-08-07,0.1457437917612987,1.2613466421302244,1.860290193914962,-0.10637727749215342,5.3566449822038535
leader_residual_30,100,trailing_3y,157,2023-08-11,2026-08-07,0.12320620121439485,1.1601768997401267,1.7366611579075861,-0.10637727749215353,5.385471559913421
leader_residual_30,100,post_2024,136,2024-01-05,2026-08-07,0.138292773302231,1.2979879380692931,1.9324727913067052,-0.10637727749215342,5.4737521564357925
