date,sleeve_return_baseline_60_40_proxy,sleeve_return_baseline_equal_weight_risk_assets,sleeve_return_baseline_market_proxy_buy_hold,sleeve_return_composite_anti_chop_clarity,sleeve_return_composite_breadth_filtered,sleeve_return_composite_calm_carry_sleeve,sleeve_return_composite_calm_trend_participation,sleeve_return_composite_calm_trend_specialist,sleeve_return_composite_confirmation_aware_momentum,sleeve_return_composite_equal_weight,sleeve_return_composite_healthier_recovery_specialist,sleeve_return_composite_ic_weighted,sleeve_return_composite_macro_trend_diversifier_sleeve,sleeve_return_composite_recovery_confirmed_offense_sleeve,sleeve_return_composite_recovery_transition,sleeve_return_composite_regime_conditioned,sleeve_return_composite_selective_concentrated,sleeve_return_composite_selective_signals,sleeve_return_composite_selective_strength_weighted,sleeve_return_composite_selective_trend_ensemble,sleeve_return_composite_structural_defense_sleeve,sleeve_return_composite_trend_quality_module,sleeve_return_composite_trend_quality_refined,sleeve_return_cross_sectional_reversal_combo_ls,sleeve_return_cta_trend_long_only,sleeve_return_cta_trend_long_short_research,sleeve_return_cta_trend_vol_managed,sleeve_return_dual_momentum_single_best,sleeve_return_dual_momentum_topn,sleeve_return_pairs_stat_arb_research,sleeve_return_sector_factor_rotation,sleeve_return_sector_rotation_with_sma_filter,sleeve_return_taa_10m_sma,ggg1_component_return_composite_regime_offense_component,ggg1_component_return_composite_regime_defense_component,ggg1_component_return_composite_regime_cash_component,portfolio_return_production_improved_phase2b_regime_confidence_boost,portfolio_return_shadow_improved_phase2b_combo_abc,portfolio_return_ggg1_improved_phaseggg_confirmed_only_robust_offense,ggg1_sleeve_weight_dual_momentum_topn,ggg1_sleeve_weight_cta_trend_long_only,ggg1_sleeve_weight_composite_selective_signals,ggg1_sleeve_weight_composite_regime_offense_component,ggg1_sleeve_weight_composite_regime_defense_component,ggg1_sleeve_weight_taa_10m_sma,ggg1_sleeve_weight_cash_BIL
2011-06-03,-0.0119418745962139,-0.0171816539753061,-0.0216224899058756,-0.025937633182109,-0.0227703787341616,-0.0032523560816653,-0.0204743793725099,-0.0218267558564507,-0.0240218079287161,-0.0227703787341616,-0.0141668725620512,-0.0227703787341616,-0.0054337472784067,-0.0002182199949496,-0.019346126065377,-0.017023223098955,-0.0192684387625353,-0.0152861940435438,-0.0165466178379094,-0.0152861940435438,-0.0002124659978993,-0.0240218079287161,-0.0240218079287161,-0.0109530008518699,-0.0290382130725232,-0.004439406486135,-0.0254074304606881,-0.0267933757965459,-0.0329510625748813,0.0002182438066646,-0.0237119781182733,-0.0237119781182733,-0.0189063407233645,-0.0231003771545321,0.0002182199949495,0.0002182199949495,-0.021511951399835,-0.021511951399835,-0.0169684452086279,0.1816008163459971,0.1110823493477337,0.2106451677055814,0.0958803545547427,0.2730422495693869,0.1277490624765579,0.0
2011-06-10,0.0014455428229397,-0.002902654596424,0.0006260633048868,0.0120879902191871,-0.0116924208832216,-0.0044086258200649,0.0051034730286739,0.002715140199905,-0.0105341625511047,-0.0116924208832216,0.0010907527267713,-0.0116924208832216,-0.0109673869895539,0.0002182199949495,0.0067686428631993,-0.0087693156624162,0.0045621860244288,-0.0010711705257183,0.0006021214745501,-0.0010711705257183,-0.0001313470709852,-0.0105341625511047,-0.0105341625511047,0.0012986679524373,-0.0039828255194196,0.0010201993099832,-0.0033044767210927,-0.0137652653639498,-0.0004679954479196,0.0,-0.0151074155621259,-0.0151074155621259,-0.0010371836825448,-0.0117714301178148,0.0,0.0,-0.0034964480714025,-0.0034964480714025,-0.0020066195691065,0.1816008163459971,0.1110823493477337,0.2106451677055814,0.0958803545547427,0.2730422495693869,0.1277490624765579,0.0
2011-06-17,0.0013295236306045,0.0008003627434435,-0.0018890244350375,-0.006136417629213,-0.0062117233231528,0.0006793730778323,-0.0054555707449012,-0.0044819499559411,0.006178695655652,-0.0062117233231528,-0.000143172053701,-0.0062117233231528,-0.0044328733161935,0.0,0.0011677450049207,-0.0047133415390392,0.002669141940376,-0.0004020055811034,0.0007411435819806,-0.0004020055811034,-0.0003057987809181,0.006178695655652,0.006178695655652,0.0075996105135409,0.0069739635366611,-0.0030840089382711,0.0056881494888048,0.0015034362512402,-0.0031883013957329,-0.0002181961866983,0.001503398398602,0.001503398398602,-0.0040277474754038,-0.006241359606974,-0.0002182199949496,-0.0002182199949496,-0.0020339673009919,-0.0020339673009919,-0.0010586943915131,0.1816008163459971,0.1110823493477337,0.2106451677055814,0.0958803545547427,0.2730422495693869,0.1277490624765579,0.0
2011-06-24,0.0237291915083981,0.0301991224390265,0.0560682339075903,0.0153171023194552,0.0526217349244808,0.003352016252908,0.0304996231732529,0.0338505143405607,0.055997738636998,0.0526217349244808,0.0126610119680979,0.0481757220907818,-0.0036668434361278,-0.0002182199949496,0.0237508164567689,0.0361317915680864,0.0415285756677562,0.0284209620776836,0.0330780568873202,0.0284209620776836,-0.0006506858649811,0.0471660722580978,0.0416402637607086,0.0242248699065027,0.0445649160959768,0.0002203025202117,0.0367833195779523,0.0425300536382416,0.0544654220836431,0.0,0.0455629877122859,0.0455629877122859,0.0248638065914521,0.0465211787001956,0.0,0.0,0.0373228499470318,0.0373228499470318,0.0296622290836545,0.1778894220673678,0.1182079894821447,0.1968641462584174,0.1265636549645031,0.2593783237153751,0.1210964635121917,0.0
2011-07-01,0.0081048125648446,0.00859220109905,0.0035836454725678,0.0095740712614282,-0.0064455474981897,0.0050497076769433,0.0040161032456712,0.0024382803952179,0.0112609762820058,-0.0064455474981897,0.0023684220169166,-0.0034542766880031,0.0257280583447983,0.0,0.0205058292692784,-0.0025907075160023,0.0110695307060503,0.011401156655777,0.0138718750235212,0.011401156655777,-0.0005131467031499,0.0083260606374466,0.0190853255124039,-0.0007707721799563,0.0220263471998026,0.0002816984898307,0.0162336104381001,0.0266648462322831,0.0047649230312566,0.0,-0.006740865053087,-0.006740865053087,0.0120912124334055,-0.0035494833921888,0.0,0.0,0.0070039966248138,0.0070039966248138,0.0067228157761157,0.1778894220673678,0.1182079894821447,0.1968641462584174,0.1265636549645031,0.2593783237153751,0.1210964635121917,0.0
2011-07-08,-0.0084618742504324,-0.0084395503618026,-0.0201632278503501,0.0120708265963877,-0.0199887926826273,-0.002,-0.0109988030860951,-0.0142304003516513,-0.0239528799260432,-0.0199887926826273,-0.0131033131166823,-0.0171617812898324,0.0006095316908951,0.0,-0.0229337438842683,-0.0128167750157082,-0.0160351132400586,-0.0113511020177547,-0.0138897575409086,-0.0113511020177547,0.001810487520914,-0.0170370236564854,-0.015969086368998,0.0220602984268697,-0.0058822438508887,-0.0055907017802337,-0.0042386324976388,-0.0221487456884386,-0.0232966851330574,0.0002182438066646,-0.0194874219620366,-0.0194874219620366,-0.0057249680113846,-0.0174027589124477,0.0002182199949495,0.0002182199949495,-0.0129804607384427,-0.0129804607384427,-0.0098829105143875,0.1778894220673678,0.1182079894821447,0.1968641462584174,0.1265636549645031,0.2593783237153751,0.1210964635121917,0.0
2011-07-15,0.0117748590612647,0.0159287072089165,0.0219455071881062,0.0067387855740904,0.0255498700755537,-0.0008145298163147,0.0112308359329733,0.0099024000046883,0.0277027529469491,0.0255498700755537,0.0105534313257405,0.0230274009636067,-0.0084247715391041,0.0002182199949495,0.0247129466761219,0.017270550722705,0.0204081894252836,0.0155979394578617,0.0187210034005436,0.0155979394578617,0.0011160014479707,0.020253169602469,0.0186034781583625,-0.0039972989357792,0.014190689606445,-0.0017325639427525,0.0104211028080919,0.0294937590089385,0.0286051374823275,-0.0022224175018943,0.0193892199163745,0.0193892199163745,0.0167134644138805,0.0226646217623764,0.0,0.0,0.0188479771433429,0.0188479771433429,0.0147750527612393,0.1778894220673678,0.1182079894821447,0.1968641462584174,0.1265636549645031,0.2593783237153751,0.1210964635121917,0.0
2011-07-22,-0.0180235413032872,-0.0149575725370643,-0.0390104082922378,0.0083342977938117,-0.0246231455060318,0.0053739143554865,-0.0266137591392262,-0.0176485999281501,-0.0346123815024285,-0.0246231455060318,-0.0118043873498894,-0.0267396927013057,0.0054976349421854,0.0,-0.0275670371731902,-0.0200547695259793,-0.0271611843917177,-0.0184202872809925,-0.0223075927319304,-0.0184202872809925,0.0002936459810977,-0.0304115424494407,-0.0322659661964565,-0.0086415862831973,-0.0181696687858462,-0.006941906147054,-0.0134747033790739,-0.0338713449379811,-0.0324361590224186,-0.0013953923640258,-0.0318165281372997,-0.0318165281372997,-0.0120903221497966,-0.0271367188183561,0.0,0.0,-0.0209448031012815,-0.0209448031012815,-0.0163925122246904,0.1778894220673678,0.1182079894821447,0.1968641462584174,0.1265636549645031,0.2593783237153751,0.1210964635121917,0.0
2011-07-29,-0.0368253781803388,-0.0478870597247071,-0.0715224240732323,0.0106098640275167,0.017612056258224,0.0003083236819836,-0.0478390048921311,-0.0302880026697818,-0.052548402467631,0.017612056258224,-0.0098206244882673,-0.052798402467631,-0.0089142040495752,0.0,-0.0513850494371556,-0.0441870690531711,-0.0324831303712776,-0.0341649988131847,-0.0498395131162324,-0.0341649988131847,0.0004188525436267,-0.052548402467631,-0.052298402467631,0.046665851489208,-0.0520291180575931,0.0068182839677507,-0.0377097073185963,0.0208586572785603,-0.0578993356736493,0.0003439082677151,-0.0527707839447657,-0.0527707839447657,-0.0495422349616508,-0.0700159504208473,0.0196231820983439,0.0,-0.0445587448529786,-0.0445587448529786,-0.03212443195892,0.1686215884937518,0.1103035679602937,0.202470815800561,0.1031043181243942,0.2828597127445666,0.1326399968764326,0.0
2011-08-05,0.0010951430609699,-0.0021113487204786,-0.0163225599640909,0.0379819916541935,0.021233260141557,-0.013993751576878,0.0143907181346535,0.0089841761936418,0.0140460262687744,0.021233260141557,0.0021255036513452,0.0140460262687744,-0.0104482881133969,0.0,0.0012606614752798,0.0153628230702502,0.0244306029552455,0.0140631510371532,0.0191729813625305,0.0140631510371532,0.0007125654839428,0.0140460262687744,0.0140460262687744,-0.023199780900854,0.0109578015570789,0.0057328308456635,0.007027804870165,0.0508191729255216,0.0193450521460762,-0.0035369978729567,-0.0114580854375146,-0.0114580854375146,0.003972080298761,0.0034062858354912,0.0495700246901241,0.0,0.0131869491737895,0.0131869491737895,0.0178461164276975,0.1686215884937518,0.1103035679602937,0.202470815800561,0.1031043181243942,0.2828597127445666,0.1326399968764326,0.0
2011-08-12,-0.0221463627512456,-0.0172679529829151,-0.0463931262284822,0.0490626207382675,0.0361359792598686,0.0003699697574932,0.0250648878996361,0.015504244291851,-0.0026507356971126,0.0361359792598686,0.0135442019821229,-0.0026507356971126,0.0075737237615241,0.0,0.0135325003180252,0.0019066020597769,0.0127454412934789,0.0095005726496207,0.0043828617138441,0.0095005726496207,0.0013221589708356,-0.0026507356971126,-0.0026507356971126,-0.0387793825485096,-0.0107213320933288,-0.0056954360340213,-0.0069427331607237,0.0587162184848148,-0.0055048604825988,-0.0033743933364982,-0.0086852998434903,-0.001,-0.0076424201780818,-0.0176370741311971,0.0570570594949845,0.0,-0.0006182113228467,-0.0006182113228467,0.0077500851457804,0.1686215884937518,0.1103035679602937,0.202470815800561,0.1031043181243942,0.2828597127445666,0.1326399968764326,0.0
2011-08-19,0.0254714571222226,0.0194185597629922,0.0473186891269374,-0.0121841783363672,-0.0081892644395752,0.0,-0.0154738454331108,-0.0121602757326413,0.0258764545933636,-0.0081892644395752,-0.010969625608367,0.0258764545933636,0.0099141339688644,0.0,-0.0106650008728544,0.0230384796305977,-0.0007847799626435,0.0009345387055799,0.0065948504668953,0.0009345387055799,0.0030385505439578,0.0258764545933636,0.0258764545933636,0.025236552698603,0.0273052522798905,0.0126223985334268,0.0177332837786001,-0.0137815824928986,0.0219540121419368,0.000621143267635,0.0300967906734988,0.0,0.0141415718094553,0.0346663108035167,-0.0138774301412819,0.0,0.0157873198747864,0.0157873198747864,0.0098549179135005,0.1686215884937518,0.1103035679602937,0.202470815800561,0.1031043181243942,0.2828597127445666,0.1326399968764326,0.0
2011-08-26,0.0049357210492114,0.0101935407368864,-0.0010173361196903,0.0279611259991901,0.0070935504584234,0.0,0.0214343646344697,0.0148744265764922,0.0085538726463802,0.0070935504584234,0.0184607479006317,0.0075935504584234,0.0111630609185993,0.0,0.0194388643377547,0.0045424393028623,0.013259944906275,0.014835540865321,0.0182385433230737,0.014835540865321,-0.0017225733108098,0.0085538726463802,0.0085538726463802,-0.0150005311975276,0.011992330274952,-0.009112046258772,0.0075685592587079,0.0082846096576244,0.0135932782396084,-0.0048260984467323,0.0024710025406305,0.0,0.0356339779281213,0.003445292662363,0.0246843286572262,0.0,0.0053120877426475,0.0053120877426475,0.0072909770544944,0.0665448805523073,0.0429311511747809,0.0796203643411714,0.0408058612599832,0.1129432924295424,0.0571544502422145,0.6
2011-09-02,-0.0075301105188946,-0.0186922137834899,-0.0163767659147235,-0.0083159557020236,-0.0127788463612649,0.0,0.0033281646319091,0.0007456438527755,-0.0091539272053173,-0.0127788463612649,0.00229928205351,-0.0127788463612649,0.0055246818310665,0.0,0.0016664774725123,-0.004513942127006,-0.0123642454193143,-0.0124917560161489,-0.0120238104500765,-0.0124917560161489,0.0132234767946633,-0.0091539272053173,-0.0091539272053173,-0.0107993499992948,-0.0149966599658933,-6.052164835692583e-06,-0.0095273235463454,-0.0068543218561119,-0.0123642454193143,-0.0017898130116515,-0.0169809511954042,-0.0002181961866983,-0.0015981013422074,-0.0116951340296164,-0.0134582489845419,-0.0002182199949496,-0.0036084591922378,-0.0036084591922378,-0.0046672601994407,0.0665448805523073,0.0429311511747809,0.0796203643411714,0.0408058612599832,0.1129432924295424,0.0571544502422145,0.6
2011-09-09,0.0278645317719393,0.021100900982408,0.0537326661925796,-0.0229452608974394,0.031577661229072,-0.0002182199949496,-0.0107070035780752,-0.0098014859553322,0.0346683642125597,0.031577661229072,-0.0038318336155217,0.031577661229072,-0.0114916750139899,-0.0002182199949496,-0.0032328990476834,0.006728585748694,0.0222518180234128,0.0196290780597449,0.0111637253530932,0.0196290780597449,-0.0029824374874051,0.0346683642125597,0.0346683642125597,0.0350851479242073,-0.0109454869629559,-0.0200388052505838,-0.0071228887407161,0.0388667184134349,0.0222518180234128,-0.0007083997743572,0.0423732578956666,-0.0002178331880256,-0.019386052752276,0.0452346028656894,-0.007245757901598,-0.0002178569171206,0.002612440490537,0.002612440490537,0.0024290220036795,0.0665448805523073,0.0429311511747809,0.0796203643411714,0.0408058612599832,0.1129432924295424,0.0571544502422145,0.6
2011-09-16,-0.0334771890652249,-0.0483997768462716,-0.065668153891016,-0.0429509203039156,-0.0833478194691179,-0.0002178569171206,0.0067585839762501,-0.0165625314192856,-0.0777100767224117,-0.0833478194691179,0.0128950025421327,-0.0833478194691179,-0.0054098701800561,-0.0002178569171206,0.0119173653685379,-0.0232254141434232,-0.0825723278809836,-0.0667629616162962,-0.0765896264238849,-0.0667629616162962,-0.0081937177725396,-0.0777100767224117,-0.0777100767224117,-0.0357046426972905,-0.0125581788295586,0.0142741452240867,-0.0081341518870078,-0.0898486602348748,-0.0825723278809836,-0.011375704329171,-0.0709584054814798,0.0002178806496621,-0.0078337417862344,-0.0810339970502629,-0.0581278009128884,0.0002178569171206,-0.0166520611568647,-0.0166520611568647,-0.0211381645705228,0.0665448805523073,0.0429311511747809,0.0796203643411714,0.0408058612599832,0.1129432924295424,0.0571544502422145,0.6
2011-09-23,-0.003804450986791,-0.0076277160468509,-0.0034348327197832,-0.0072551356257118,-0.0064902696058445,0.0002178569171206,-0.0034933378287653,-0.0044893170553343,-0.0169556213011562,-0.0101504493430741,-0.0074337036666656,-0.0101504493430741,-0.0380568693769746,0.0002178569171206,-0.0088302262739222,-0.004868210776079,-0.0092354141462095,-0.0139091736459401,-0.0130168229943104,-0.0139091736459401,-0.0095082967145361,-0.0169556213011562,-0.0169556213011562,-0.0014006985652639,-0.0092081376356237,-0.0095244557013202,-0.0061839331272531,-0.0133827647880911,-0.0092354141462095,0.0042005948474845,-0.0014112282767483,0.0,-0.0055686009805072,-0.0084569331676364,-0.0196381429445643,0.0,-0.0033859898331342,-0.0033859898331342,-0.0049709158728798,0.0665448805523073,0.0429311511747809,0.0796203643411714,0.0408058612599832,0.1129432924295424,0.0571544502422145,0.6
2011-09-30,0.0086958650883205,0.009326718712334,0.0226247651075758,-0.0051863644027208,-0.0022364631526067,0.0,-0.0063102479535215,-0.002050004092466,-0.0037274385876779,-0.0037274385876779,-0.0037937169286711,-0.0037274385876779,-0.0055642866477134,0.0,-0.0031326851636891,0.0015764540855633,-0.0071082328372807,-0.0020260158030507,-0.0012925348009823,-0.0020260158030507,-0.0061102185559873,0.0059739761217666,-0.0037274385876779,0.0186684930693662,-0.0027127082770839,-0.0057049517709595,-0.0018412853044797,0.0060858859577819,-0.0106281214830524,-0.0010653501897455,0.0128713843992727,0.0,-0.0058099256070073,0.0053875886060539,0.0034867404831908,0.0,-0.0013046599651882,-0.0013046599651882,-0.0005313034182558,0.0552781285647395,0.0497399082314902,0.0782874654195583,0.0423009165111395,0.1131752851925254,0.0612182960805469,0.6
2011-10-07,0.0309375053994252,0.0429721770354574,0.0592862792568813,-0.0026877002726074,0.0058800791858887,0.0,-0.0029102621034793,0.0081037269241778,0.0099453541018317,0.0099453541018317,0.0022431239080642,0.0099453541018317,-0.0009838219132553,0.0,0.0040829840156877,0.0097147287660706,-0.0011256342405592,0.0083006165606913,0.0113699673861719,0.0083006165606913,-0.0006211431016625,0.0273498139284816,0.0099453541018317,0.0267891195501201,0.0115681371850082,-0.0042972276050977,0.007771274491563,0.0265108770880424,0.0177891707390028,0.0016458985107091,0.0420717292729571,-0.0002178331880256,-0.0048859992745926,0.0422529565693798,0.0228221705496564,-0.0002178569171206,0.0032740098820361,0.0032740098820361,0.0062257495002882,0.0552781285647395,0.0497399082314902,0.0782874654195583,0.0423009165111395,0.1131752851925254,0.0612182960805469,0.6
2011-10-14,0.0081033784629244,-2.6546289844964702e-06,0.0114220014200398,-0.012894402377621,-0.0050239486390087,-0.0002178569171206,-0.001539348628766,0.0001639874183071,-0.0083732477316812,-0.0083732477316812,0.0058301147820783,-0.0083732477316812,0.006620140059074,-0.0002178569171206,0.0066920894566509,-0.0007925964772116,-0.0066742317252873,-0.0006958004211021,-0.0043900863713448,-0.0006958004211021,0.0053689091973948,-0.0148841472588047,-0.0083732477316812,-8.36890673559205e-05,-0.0017493933925849,-0.000907723425093,-0.0011798435590576,-0.0237453474232161,0.0030094898615307,0.0048106688369063,0.0205491436756078,0.0,-0.0154702997023202,-0.0135618432286029,0.0013065005412598,0.0,-0.0010786865636117,-0.0010786865636117,-0.0013255543774201,0.0552781285647395,0.0497399082314902,0.0782874654195583,0.0423009165111395,0.1131752851925254,0.0612182960805469,0.6
2011-10-21,0.0202279545480886,0.0391943300975544,0.0373478598687179,0.0132894409886565,0.0105648658156597,0.0,0.0103924182047224,0.0185588940237316,0.0176081096927662,0.0176081096927662,0.0066378014331027,0.0176081096927662,-0.008472703969695,0.0,0.0078889290665855,0.0096439964746975,0.0205516040392526,0.0216693411968533,0.0293289363963097,0.0216693411968533,-0.0032477078289225,0.0214878928760922,0.0176081096927662,-0.0063050879164033,0.0182284483734427,-0.0105735082024357,0.0124648307010138,0.0633148857460894,0.0381810471735807,0.0016486335877956,0.0259300804017503,0.0,0.0242763873094192,0.0087393272439131,0.0330409474437238,0.0,0.008496028425723,0.008496028425723,0.0103979705737507,0.0552781285647395,0.0497399082314902,0.0782874654195583,0.0423009165111395,0.1131752851925254,0.0612182960805469,0.6
2011-10-28,-0.0060173158304218,-0.0178920282922049,-0.0242614711006965,0.0268263964933416,0.0025238296198657,0.0,0.001819866005194,0.0024352876224107,0.0138235054900024,0.0146191480993285,0.0124720932424452,0.0146191480993285,0.0089642780859974,0.0,0.0120205690253744,0.0047507269215008,0.022835692246243,0.0148691480993285,0.0161453380269156,0.0148691480993285,0.0101192540713137,0.0135735054900024,0.0138235054900024,0.0142459241449094,0.0171345489233003,0.0213897150509078,0.0117104548263817,0.0467415855268154,0.0225023589129096,-0.0062041312329397,-0.0120438746333478,0.0,0.0149875565082808,-0.013301123821335,0.0217619343897891,0.0,0.0056375455478497,0.0056375455478497,0.0060970236449253,0.0477162585666651,0.0535700930709935,0.0762866341762166,0.0438872997942054,0.111623322335659,0.0669163920562602,0.6
2011-11-04,0.0040289608961874,-0.0034032990402022,0.0094041028172481,-0.0045106890195215,-0.0008319287822722,0.0,-0.0062366154821882,-0.0052638518454094,-0.006811248835008,-0.004159643911361,-0.0098754014892063,-0.004159643911361,0.0075777910148792,0.0,-0.0102921733655277,-0.0023839370922528,-0.0027677127063386,-0.004159643911361,-0.0032220414313945,-0.004159643911361,0.0066371882485732,-0.006811248835008,-0.006811248835008,-0.0046793649141775,-0.0077344062731987,-0.0023612600103071,-0.0055628292552357,-0.0071258075214521,-0.0027677127063386,0.0016713325640164,0.0132973169495147,0.0125473169495147,0.0009139533368807,-0.0191235522852523,-0.0028942012901324,0.0,-0.0013234884432007,-0.0013234884432007,-0.0019428127866654,0.0477162585666651,0.0535700930709935,0.0762866341762166,0.0438872997942054,0.111623322335659,0.0669163920562602,0.6
2011-11-11,-0.0194308499500172,-0.0265342646903211,-0.0369496109549435,0.0034634255043928,-0.0017985888062445,0.0,-0.0126086956059964,-0.0114963359781067,-0.0099178345030367,-0.0098644666298712,-0.0021230200882675,-0.0098644666298712,-0.0036930097799478,0.0,-0.0033549314156747,-0.0033296196537824,-0.005012506873668,-0.0098644666298712,-0.0105206451530517,-0.0098644666298712,-0.0022396320707957,-0.0099178345030367,-0.0099178345030367,0.0008132580620583,-0.0060749186199291,0.0087110192587691,-0.0042790702759647,0.0319074508383301,-0.005012506873668,-0.0045800400236429,-0.0173237968079832,-0.0005321193503378,-0.0096527067077777,-0.0249423065872447,-0.0054240722700461,0.0002178569171206,-0.0027102230957159,-0.0027102230957159,-0.0034729593031103,0.0477162585666651,0.0535700930709935,0.0762866341762166,0.0438872997942054,0.111623322335659,0.0669163920562602,0.6
2011-11-18,-0.0265930479063093,-0.0376044607827834,-0.0462370834364309,-0.0048256142607424,-0.0101791464029316,0.0002178569171206,-0.0066273353912616,-0.0123971763516943,-0.0135581952632533,-0.0162985773382194,-0.0103576536320295,-0.0162985773382194,-0.0010535314600475,0.0002178569171206,-0.0121855904912868,-0.0047453683421386,-0.0095451907225775,-0.0162985773382194,-0.0152073134671294,-0.0162985773382194,-0.0054548321014298,-0.0135581952632533,-0.0135581952632533,0.0054519389855867,-0.0151213783591051,0.0120772015870076,-0.0107852800496736,0.0122337093550135,-0.0095451907225775,-0.0041232358337206,-0.0229620720273249,-0.0237120720273249,-0.0165003430547657,-0.0259305175861085,-0.0097188598472798,0.0,-0.0050827857360097,-0.0050827857360097,-0.0058018797475794,0.0477162585666651,0.0535700930709935,0.0762866341762166,0.0438872997942054,0.111623322335659,0.0669163920562602,0.6
2011-11-25,0.0425300658872837,0.0535225689324248,0.0732339514173649,0.0065950003413666,0.0140902909841276,0.0,0.006730951239424,0.0138973553823278,0.0267869904792463,0.0236290404322298,0.0130292612284215,0.0236290404322298,0.003516750163803,0.0,0.0158948784864286,0.0197357845624283,0.0124738832522677,0.0236290404322298,0.0175177145904791,0.0236290404322298,-0.0081467239655223,0.0267869904792463,0.0267869904792463,0.0430005733429675,0.0212326289153077,-0.0077147748815169,0.0149940613475997,-0.0154586598635037,0.0271584090135071,0.0040332760881551,0.0531033529407637,-0.0009678331880256,0.0115824213969176,0.066337214607118,0.0121523941356009,-0.0002178569171206,0.0161078258784518,0.0161078258784518,0.0174412548887052,0.0861167211230399,0.1016048483733372,0.1474969179669759,0.0721530744639274,0.2470164463498299,0.1456119917228896,0.1999999999999998
2011-12-02,0.005526131195968,-4.9505389293909664e-05,0.0095302942208547,-0.0119264092499805,-0.006989018050941,-0.0002178569171206,-0.006765404748254,-0.0036196210758047,-0.0070663117286112,-0.006589018050941,-0.0011364472799518,-0.006589018050941,0.0048500212523137,-0.0002178569171206,-0.0006768515996344,-0.0053543066359001,-0.011776564817448,-0.006589018050941,-0.0088147647189591,-0.006589018050941,0.0107281714882321,-0.0070663117286112,-0.0070663117286112,0.0029737338937757,-0.0068934627241024,0.0019855977629602,-0.0048761942610727,-0.0162675137417949,-0.0066018880375033,0.0052979125795438,0.0091518429552263,-0.000218291357767,-0.0182032813092191,0.0070396112296533,-0.0118898658946382,-0.0002183151867933,-0.0069411376104524,-0.0069411376104524,-0.0073343599418502,0.0861167211230399,0.1016048483733372,0.1474969179669759,0.0721530744639274,0.2470164463498299,0.1456119917228896,0.1999999999999998
2011-12-09,-0.0110254020074085,-0.0215044023174882,-0.0292649923087492,0.0090814713905774,-0.0016972962996214,-0.0002183151867933,-0.0052130799361697,-0.0066895888383011,-0.0104127997582774,-0.002307719845561,-0.0049611311324847,-0.002307719845561,-0.0130592337702617,-0.0002183151867933,-0.0089047187705338,-0.0077550150638861,-0.0022026781287269,-0.002307719845561,-0.0004600464273502,-0.002307719845561,-0.0067245784823242,-0.0104127997582774,-0.0104127997582774,0.0014254788563427,0.0012326221673234,0.0110174738974098,0.0009456576272923,0.0480673594677091,-0.0051109345985907,-0.004701508225439,-0.0131334171298742,0.0002183390192879,-0.0095300179183642,-0.0356719088476481,-0.0033878867192372,0.0002183151867933,-0.00355599564351,-0.00355599564351,-0.0050718649842663,0.0861167211230399,0.1016048483733372,0.1474969179669759,0.0721530744639274,0.2470164463498299,0.1456119917228896,0.1999999999999998
2011-12-16,0.0189968415037439,0.0209408660865726,0.0394770474385937,-0.0134333274820934,-0.0004211691965603,0.0002183151867933,-0.0073946946054356,0.0015006574645968,-0.0008015322193506,-0.0007019486609339,-0.0024468471659921,-0.0007019486609339,-0.0058271636421921,0.0002183151867933,-0.0011244462882698,-0.000601149164513,-0.0084815484788321,-0.0007019486609339,-0.0048200184996812,-0.0007019486609339,-0.0046229563706722,-0.0008015322193506,-0.0008015322193506,-0.0061107556060545,-0.0039089879115678,-0.0057723747470371,-0.0028482144437067,-0.0331100605497891,0.0046912391672502,0.0101932965756292,0.033899717320764,0.032899717320764,-0.0130763152688389,0.0219948467038898,-0.0086765110430397,0.0,-0.0023977270297858,-0.0023977270297858,-0.0024912861872407,0.0861167211230399,0.1016048483733372,0.1474969179669759,0.0721530744639274,0.2470164463498299,0.1456119917228896,0.1999999999999998
2011-12-23,0.0004476642905377,-0.0006654628243451,-0.0070418431144373,0.0088358826345491,0.0023368795726306,0.0,-9.941428398383584e-05,0.0027054469225905,0.0016663838597516,0.0040113034868144,0.0070660027071251,0.0040113034868144,-0.0077318242022058,0.0,0.0028159769184366,0.0012060988201524,0.0034175911547921,0.0040113034868144,0.0045865518682728,0.0040113034868144,0.0025671201532654,0.0016663838597516,0.0016663838597516,-0.0132006617447215,0.006107675883975,0.0031957120486134,0.0044045491691385,0.0285020346030713,-0.0007430815768438,-0.0084100546025354,-0.0012233254043532,-0.0011747562986451,0.0004323488449313,-0.0035936875924029,0.0031404186889634,-0.0001747715703063,0.0020209072985319,0.0020209072985319,0.0017616075209849,0.0861167211230399,0.1016048483733372,0.1474969179669759,0.0721530744639274,0.2470164463498299,0.1456119917228896,0.1999999999999998
