candidate,training_score,signal_family,construction,holdout_eligible,training_5y_cagr,training_3y_cagr,training_5y_sharpe,training_5y_drawdown
regime::low_volatility_risk_on::drawdown_recovery__top3__equal,0.1608629810547344,drawdown_recovery,regime_low_volatility_risk_on,True,0.10040160201429371,0.15133204975860237,0.5522240491857747,-0.3016400768614589
xlk_blend::volatility_breakout__top2__equal::50,0.16054702660176529,volatility_breakout,xlk_blend,True,0.1081962640151437,0.10396360496446144,0.6444018670334064,-0.3045760211508839
regime::high_dispersion::high_proximity_strength__top3__equal,0.160310526696428,high_proximity_strength,regime_high_dispersion,True,0.1043808183034931,0.13852390070121778,0.561248655039668,-0.3043173959132298
xlk_blend::gain_to_pain_52__top3__equal::50,0.1592502436692548,gain_to_pain_52,xlk_blend,True,0.10590093072490747,0.10849039980238073,0.631625652935961,-0.282449013713329
xlk_blend::persistent_consensus__top1__equal::25,0.15878161285763248,persistent_consensus,xlk_blend,True,0.1225601303786128,0.0712464380343909,0.6387160322014754,-0.3045198063993997
xlk_blend::persistent_consensus__top1__score_invvol::25,0.15878161285763248,persistent_consensus,xlk_blend,True,0.1225601303786128,0.0712464380343909,0.6387160322014754,-0.3045198063993997
regime::tech_leadership::volatility_breakout__top1__equal,0.1587788149588849,volatility_breakout,regime_tech_leadership,True,0.10124080505606581,0.13420319084053944,0.5777337467308358,-0.30386512209116956
regime::tech_leadership::volatility_breakout__top1__score_invvol,0.1587788149588849,volatility_breakout,regime_tech_leadership,True,0.10124080505606581,0.13420319084053944,0.5777337467308358,-0.30386512209116956
xlk_blend::gain_to_pain_52__top3__score_invvol::50,0.15766281337006965,gain_to_pain_52,xlk_blend,True,0.10283787230256758,0.10162290729424428,0.6547321780025582,-0.27556259150654583
regime::low_volatility_risk_on::drawdown_recovery__top3__score_invvol,0.1575273022135229,drawdown_recovery,regime_low_volatility_risk_on,True,0.09844428682523798,0.1447547543588532,0.5503430381072417,-0.29896769744264184
xlk_blend::downside_efficiency_52__top2__equal::50,0.15730483598555847,downside_efficiency_52,xlk_blend,True,0.10078251649233283,0.12023213065033822,0.6076568689505731,-0.27550276311413346
regime::tech_leadership::leadership_persistence__top2__equal,0.1562672104986903,leadership_persistence,regime_tech_leadership,True,0.11193069080956475,0.10628648478691827,0.5722285057687595,-0.2961021002197911
regime::high_dispersion::volatility_breakout__top1__score_invvol,0.1561555443316884,volatility_breakout,regime_high_dispersion,True,0.09356542080133745,0.1625092114964175,0.5126352840196068,-0.332558115501695
regime::high_dispersion::volatility_breakout__top1__equal,0.1561555443316884,volatility_breakout,regime_high_dispersion,True,0.09356542080133745,0.1625092114964175,0.5126352840196068,-0.332558115501695
xlk_blend::drawdown_recovery__top2__score_invvol::50,0.15492677762444548,drawdown_recovery,xlk_blend,True,0.1098713675381433,0.08851131076834862,0.6245056387105492,-0.29244285503859135
regime::low_volatility_risk_on::volatility_breakout__top3__equal,0.15478439889453396,volatility_breakout,regime_low_volatility_risk_on,True,0.09216390696025512,0.14931540554795064,0.5469143305399571,-0.31017856587461023
xlk_blend::rank_consensus__top1__equal::25,0.15361957599914183,rank_consensus,xlk_blend,True,0.1159378935609261,0.07418940420895548,0.6180001859989954,-0.30710001160576184
xlk_blend::rank_consensus__top1__score_invvol::25,0.15361957599914183,rank_consensus,xlk_blend,True,0.1159378935609261,0.07418940420895548,0.6180001859989954,-0.30710001160576184
xlk_blend::leadership_persistence__top2__equal::75,0.15248102222883142,leadership_persistence,xlk_blend,True,0.09902866714080516,0.12478152165356815,0.5562936544827788,-0.28928886820132893
regime::low_volatility_risk_on::volatility_breakout__top2__score_invvol,0.1517334464658952,volatility_breakout,regime_low_volatility_risk_on,True,0.09118401007650356,0.1404192744850863,0.5489725807446717,-0.3020245808319584
regime::low_volatility_risk_on::trend_quality_26__top3__equal,0.15140975009455607,trend_quality_26,regime_low_volatility_risk_on,True,0.08256292904321239,0.1779022591059929,0.4850131493683077,-0.2968814771584236
xlk_blend::trend_quality_52__top2__equal::75,0.15116909655743294,trend_quality_52,xlk_blend,True,0.09418252003805283,0.1386443015733183,0.5306629406260576,-0.28515390576936617
regime::high_dispersion::high_proximity_strength__top2__equal,0.15114824929444076,high_proximity_strength,regime_high_dispersion,True,0.10091322756462628,0.12066970930695908,0.5439939996357724,-0.29649256164951576
regime::high_dispersion::trend_quality_52__top1__score_invvol,0.149892704931405,trend_quality_52,regime_high_dispersion,True,0.08720696473281464,0.1715356489273876,0.4610783141349995,-0.28817715350347306
regime::high_dispersion::trend_quality_52__top1__equal,0.149892704931405,trend_quality_52,regime_high_dispersion,True,0.08720696473281464,0.1715356489273876,0.4610783141349995,-0.28817715350347306
regime::tech_leadership::trend_quality_26__top3__equal,0.1495916860803874,trend_quality_26,regime_tech_leadership,True,0.09298527576444071,0.13753238306944304,0.5254080570089006,-0.2968814771584237
regime::tech_leadership::high_proximity_strength__top3__score_invvol,0.14879521508075383,high_proximity_strength,regime_tech_leadership,True,0.10190100046557937,0.10238359753535109,0.569395355408009,-0.29896769744264173
regime::high_dispersion::trend_quality_52__top3__score_invvol,0.14870530438727525,trend_quality_52,regime_high_dispersion,True,0.09352956021790426,0.1267190373369007,0.5457185705546249,-0.2958429966263668
regime::low_volatility_risk_on::high_proximity_strength__top2__equal,0.14842018607216678,high_proximity_strength,regime_low_volatility_risk_on,True,0.09745866147416593,0.12199171915967089,0.5334747343976595,-0.3310740520825691
regime::high_dispersion::volatility_breakout__top2__equal,0.14816610709024913,volatility_breakout,regime_high_dispersion,True,0.09058185826273002,0.1416623095539351,0.5131829926643061,-0.3212411161725469
regime::high_dispersion::trend_quality_52__top2__score_invvol,0.14811148932073112,trend_quality_52,regime_high_dispersion,True,0.09331684031532594,0.1354912604297842,0.514740070026003,-0.2881136463047138
regime::high_dispersion::drawdown_recovery__top2__equal,0.14790693779082717,drawdown_recovery,regime_high_dispersion,True,0.09811701520274774,0.120754748857957,0.5281030401179142,-0.3188945723528209
regime::low_volatility_risk_on::trend_quality_52__top1__equal,0.14756553089415264,trend_quality_52,regime_low_volatility_risk_on,True,0.0828131465979729,0.1812702457733495,0.4349656920336407,-0.2899419459597282
regime::low_volatility_risk_on::trend_quality_52__top1__score_invvol,0.14756553089415264,trend_quality_52,regime_low_volatility_risk_on,True,0.0828131465979729,0.1812702457733495,0.4349656920336407,-0.2899419459597282
xlk_blend::high_proximity_strength__top1__score_invvol::75,0.14700191122314407,high_proximity_strength,xlk_blend,True,0.09033968478302223,0.13356222684595132,0.5272943229954533,-0.31451962998006644
xlk_blend::high_proximity_strength__top1__equal::75,0.14700191122314407,high_proximity_strength,xlk_blend,True,0.09033968478302223,0.13356222684595132,0.5272943229954533,-0.31451962998006644
xlk_blend::trend_quality_26__top3__equal::75,0.14526582469920502,trend_quality_26,xlk_blend,True,0.08655711436559055,0.1372924515414533,0.5214382061741468,-0.2916551272582979
regime::high_dispersion::leadership_persistence__top3__score_invvol,0.14513368550239195,leadership_persistence,regime_high_dispersion,True,0.09815890408641437,0.10928509848395773,0.53452813505356,-0.2971274449039857
regime::low_volatility_risk_on::high_proximity_strength__top3__score_invvol,0.1442374252795752,high_proximity_strength,regime_low_volatility_risk_on,True,0.0908756625139111,0.12424611963408605,0.5243819188100272,-0.2989676974426416
regime::tech_leadership::leadership_persistence__top3__score_invvol,0.14349011844110937,leadership_persistence,regime_tech_leadership,True,0.10253835503973097,0.08967122239672776,0.5506573869825246,-0.297323088619889
regime::tech_leadership::drawdown_recovery__top3__equal,0.1431580515002886,drawdown_recovery,regime_tech_leadership,True,0.0969336758066861,0.10468965190759727,0.5359095044399774,-0.3016400768614589
xlk_blend::trend_quality_52__top1__score_invvol::75,0.14310415930791442,trend_quality_52,xlk_blend,True,0.08010295866189465,0.16910814207120373,0.4430994148941652,-0.3582785758848124
xlk_blend::trend_quality_52__top1__equal::75,0.14310415930791442,trend_quality_52,xlk_blend,True,0.08010295866189465,0.16910814207120373,0.4430994148941652,-0.3582785758848124
regime::high_dispersion::high_proximity_strength__top2__score_invvol,0.1430474283915245,high_proximity_strength,regime_high_dispersion,True,0.0961144924523849,0.1080148011071036,0.529742925879625,-0.3015623713538248
xlk_blend::gain_to_pain_52__top1__equal::25,0.1429752591336206,gain_to_pain_52,xlk_blend,True,0.11055031858375886,0.051973791572827555,0.6105293051151703,-0.3244265434165644
xlk_blend::gain_to_pain_52__top1__score_invvol::25,0.1429752591336206,gain_to_pain_52,xlk_blend,True,0.11055031858375886,0.051973791572827555,0.6105293051151703,-0.3244265434165644
xlk_blend::leadership_persistence__top3__score_invvol::75,0.14296073643148285,leadership_persistence,xlk_blend,True,0.09437327955368957,0.10293507807238167,0.5545624527755462,-0.29298519163158376
regime::high_dispersion::leadership_persistence__top2__equal,0.14269340729543106,leadership_persistence,regime_high_dispersion,True,0.09695440290655499,0.10788096078427101,0.5215647731621676,-0.30127122486255153
standalone::leadership_persistence__top3__equal,0.1425688794968341,leadership_persistence,standalone,True,0.08695455946222941,0.13824479357093722,0.48922705748215306,-0.30186529023665354
regime::low_volatility_risk_on::high_proximity_strength__top2__score_invvol,0.14211071047328577,high_proximity_strength,regime_low_volatility_risk_on,True,0.09396413016104921,0.11105639846942839,0.5241531283582772,-0.3394437703874148
regime::low_volatility_risk_on::high_proximity_strength__top3__equal,0.14105034092222152,high_proximity_strength,regime_low_volatility_risk_on,True,0.08869826276864323,0.12376741461707219,0.5070115887591393,-0.2992716955460426
xlk_blend::persistent_consensus__top3__score_invvol::50,0.1409634009165005,persistent_consensus,xlk_blend,True,0.10014882077709064,0.07468550201124335,0.584684578468731,-0.2953165103477643
regime::tech_leadership::drawdown_recovery__top3__score_invvol,0.1407359791390826,drawdown_recovery,regime_tech_leadership,True,0.09568141835254385,0.09962754915386096,0.5343886338139799,-0.29896769744264173
regime::low_volatility_risk_on::trend_quality_52__top3__equal,0.138712472285377,trend_quality_52,regime_low_volatility_risk_on,True,0.08792759911709047,0.12062274108322524,0.4976909049015515,-0.29653937407209585
xlk_blend::low_vol_momentum_26__top3__score_invvol::50,0.13741946755416606,low_vol_momentum_26,xlk_blend,True,0.08680583385239315,0.09733521163174408,0.5613540375320696,-0.2946389737374032
regime::low_volatility_risk_on::drawdown_recovery__top2__equal,0.13732374053193996,drawdown_recovery,regime_low_volatility_risk_on,True,0.0879453205310472,0.11846912041997948,0.490158120873178,-0.3340265015990267
xlk_blend::low_vol_momentum_26__top2__score_invvol::50,0.13712946372289853,low_vol_momentum_26,xlk_blend,True,0.08600499843084553,0.10053350642021486,0.5536641273832675,-0.2917430407556215
xlk_blend::trend_quality_52__top3__score_invvol::75,0.13623196222017742,trend_quality_52,xlk_blend,True,0.0864543692248978,0.10399384432886438,0.5316118738657942,-0.289168286621316
regime::tech_leadership::leadership_persistence__top2__score_invvol,0.13613891027791433,leadership_persistence,regime_tech_leadership,True,0.09818758631823954,0.083553282486039,0.5216037374115893,-0.29597881010917615
xlk_blend::gain_to_pain_26__top3__score_invvol::50,0.13613304963247996,gain_to_pain_26,xlk_blend,True,0.08566462137771635,0.09619306163334707,0.5587635831584603,-0.2949881038086909
xlk_blend::trend_quality_26__top2__score_invvol::50,0.1360107027663937,trend_quality_26,xlk_blend,True,0.0883850617094546,0.10086122211607207,0.5272129910589933,-0.29244285503859135
regime::low_volatility_risk_on::leadership_persistence__top3__score_invvol,0.13546477801787227,leadership_persistence,regime_low_volatility_risk_on,True,0.08998953074443183,0.10281954017142492,0.5062519751978569,-0.297323088619889
regime::low_volatility_risk_on::trend_quality_52__top2__equal,0.1349075968295684,trend_quality_52,regime_low_volatility_risk_on,True,0.08308734376393989,0.13150129210491412,0.45604802939730243,-0.2947338447401172
ceiling_blend::leadership_persistence__top3__equal::75,0.13449967269711352,leadership_persistence,ceiling_blend,True,0.0803516313340138,0.13036184569305975,0.47180140188787323,-0.29893410215646676
regime::low_volatility_risk_on::volatility_breakout__top2__equal,0.13444063452047894,volatility_breakout,regime_low_volatility_risk_on,True,0.07968845027987648,0.1276178047019767,0.48342222941960034,-0.3019436963684685
regime::high_dispersion::drawdown_recovery__top2__score_invvol,0.13437961853037317,drawdown_recovery,regime_high_dispersion,True,0.08967178790811792,0.10271691053794796,0.49761472624118025,-0.3215204018882537
xlk_blend::drawdown_recovery__top3__equal::75,0.13437742492414528,drawdown_recovery,xlk_blend,True,0.08616598532895092,0.10525827979694236,0.5110034978769201,-0.29904635643405675
xlk_blend::trend_quality_52__top2__score_invvol::75,0.1335234305596633,trend_quality_52,xlk_blend,True,0.08308697757088535,0.11547237763868701,0.49029530725525977,-0.28322941504435695
regime::tech_leadership::gain_to_pain_52__top2__equal,0.13300699654015152,gain_to_pain_52,regime_tech_leadership,True,0.08785416887629105,0.09367966951658557,0.5219059435940121,-0.2895414913543213
xlk_blend::gain_to_pain_26__top1__equal::50,0.1329759130819977,gain_to_pain_26,xlk_blend,True,0.082739643221593,0.09831406318126312,0.5383790819466294,-0.2850813370589951
xlk_blend::gain_to_pain_26__top1__score_invvol::50,0.1329759130819977,gain_to_pain_26,xlk_blend,True,0.082739643221593,0.09831406318126312,0.5383790819466294,-0.2850813370589951
xlk_blend::trend_quality_26__top2__equal::50,0.1328699692740279,trend_quality_26,xlk_blend,True,0.08733791956755743,0.09627783805228796,0.5158386611780704,-0.292688562356618
regime::tech_leadership::high_proximity_strength__top3__equal,0.1323579087971079,high_proximity_strength,regime_tech_leadership,True,0.09097567721486755,0.08719051997023364,0.5161534647711729,-0.29927169554604227
xlk_blend::volatility_breakout__top3__score_invvol::75,0.1318724374752037,volatility_breakout,xlk_blend,True,0.07798378988163424,0.11188190731228342,0.5151759135253812,-0.32862300566641667
xlk_blend::persistent_consensus__top3__equal::50,0.13163803844460856,persistent_consensus,xlk_blend,True,0.09289020009261773,0.0708019676269227,0.5466332810096111,-0.2953933193351157
ceiling_blend::leadership_persistence__top1__equal::25,0.13153856337783448,leadership_persistence,ceiling_blend,True,0.0741107795756375,0.13963279170428566,0.45182258121166285,-0.3260642288749974
ceiling_blend::leadership_persistence__top1__score_invvol::25,0.13153856337783448,leadership_persistence,ceiling_blend,True,0.0741107795756375,0.13963279170428566,0.45182258121166285,-0.3260642288749974
regime::low_volatility_risk_on::leadership_persistence__top2__score_invvol,0.1312350203718563,leadership_persistence,regime_low_volatility_risk_on,True,0.08725553677876285,0.10176508221207281,0.4835217364097675,-0.29597881010917626
regime::tech_leadership::downside_efficiency_52__top3__score_invvol,0.13116013794145798,downside_efficiency_52,regime_tech_leadership,True,0.08219347701806434,0.09565898813501628,0.531463552901145,-0.28684572633118477
regime::tech_leadership::trend_quality_26__top3__score_invvol,0.13046759265696728,trend_quality_26,regime_tech_leadership,True,0.07947890778536171,0.11646128225103158,0.47841863310440785,-0.2969297588218789
xlk_blend::gain_to_pain_26__top3__equal::50,0.12981534468548867,gain_to_pain_26,xlk_blend,True,0.08392917844773584,0.08797199734531347,0.5306623841325312,-0.29511566446567417
regime::tech_leadership::gain_to_pain_52__top2__score_invvol,0.12942654178763624,gain_to_pain_52,regime_tech_leadership,True,0.08483022301742427,0.08501822360700584,0.5302294089507994,-0.28342460045419526
xlk_blend::high_proximity_strength__top3__equal::75,0.12930933865640792,high_proximity_strength,xlk_blend,True,0.08743731681758038,0.08164873523500993,0.5235232799535671,-0.29904635643405697
regime::high_dispersion::trend_quality_26__top3__equal,0.128993605951508,trend_quality_26,regime_high_dispersion,True,0.07030923989998739,0.14667286435571802,0.42806202704800145,-0.2969757843766003
xlk_blend::downside_efficiency_52__top3__equal::50,0.12894820474070134,downside_efficiency_52,xlk_blend,True,0.08475022637437712,0.08298233735413918,0.5320336770983333,-0.28339757375485564
xlk_blend::high_proximity_strength__top3__score_invvol::75,0.1289033370094737,high_proximity_strength,xlk_blend,True,0.08590934732965083,0.08245071943754723,0.5262251278041905,-0.29811346791187787
xlk_blend::drawdown_recovery__top3__score_invvol::75,0.12870451217946544,drawdown_recovery,xlk_blend,True,0.08221777592748136,0.09813191049599079,0.499342734741794,-0.2981134679118781
xlk_blend::volatility_breakout__top1__score_invvol::50,0.12822002899769586,volatility_breakout,xlk_blend,True,0.08245848711923931,0.0926082522510101,0.5096246105084924,-0.308831022716615
xlk_blend::volatility_breakout__top1__equal::50,0.12822002899769586,volatility_breakout,xlk_blend,True,0.08245848711923931,0.0926082522510101,0.5096246105084924,-0.308831022716615
xlk_blend::low_vol_momentum_26__top3__equal::50,0.12703324361196727,low_vol_momentum_26,xlk_blend,True,0.08262336108678836,0.08455784487020179,0.5209187349883373,-0.29511566446567405
regime::tech_leadership::downside_efficiency_52__top3__equal,0.12693642618392692,downside_efficiency_52,regime_tech_leadership,True,0.08116619000146974,0.09902292095374587,0.4852983589692133,-0.2914082327924069
xlk_blend::downside_efficiency_52__top3__score_invvol::50,0.12618890384466966,downside_efficiency_52,xlk_blend,True,0.08152110518642108,0.07547335949382616,0.5463423288466916,-0.27419399229368746
regime::low_volatility_risk_on::downside_efficiency_52__top2__score_invvol,0.1261308611982382,downside_efficiency_52,regime_low_volatility_risk_on,True,0.06701219763599986,0.13859778765688957,0.4434420631957139,-0.28230759414420825
xlk_blend::rank_consensus__top3__score_invvol::50,0.12600136607385423,rank_consensus,xlk_blend,True,0.08620223143397454,0.07350160403733574,0.5222954600226878,-0.29510588650930225
regime::broad_risk_on::leadership_persistence__top3__equal,0.12589582673470412,leadership_persistence,regime_broad_risk_on,True,0.0928881661863914,0.05961537370045278,0.5227831491273344,-0.2913547830662203
xlk_blend::low_vol_momentum_26__top1__equal::50,0.12547207711864222,low_vol_momentum_26,xlk_blend,True,0.0782834368840668,0.09081093930866047,0.51258733195604,-0.28508133705899485
xlk_blend::low_vol_momentum_26__top1__score_invvol::50,0.12547207711864222,low_vol_momentum_26,xlk_blend,True,0.0782834368840668,0.09081093930866047,0.51258733195604,-0.28508133705899485
xlk_blend::rank_consensus__top3__equal::50,0.12541998998477788,rank_consensus,xlk_blend,True,0.08485178576679386,0.07777708093550562,0.5117579424404985,-0.29527082462594234
ceiling_blend::leadership_persistence__top3__equal::50,0.12486883329350512,leadership_persistence,ceiling_blend,True,0.07301462693871774,0.12142348706647166,0.4463301101033298,-0.2962215847689824
regime::high_dispersion::downside_efficiency_52__top2__score_invvol,0.12363930824800723,downside_efficiency_52,regime_high_dispersion,True,0.06835694230862921,0.13009723012234375,0.4359597382612658,-0.2898664492481009
xlk_blend::drawdown_recovery__top1__score_invvol::50,0.1236047178933081,drawdown_recovery,xlk_blend,True,0.08438788022945287,0.07609069462930562,0.5014478136684469,-0.3133606674677144
xlk_blend::drawdown_recovery__top1__equal::50,0.1236047178933081,drawdown_recovery,xlk_blend,True,0.08438788022945287,0.07609069462930562,0.5014478136684469,-0.3133606674677144
regime::low_volatility_risk_on::downside_efficiency_52__top2__equal,0.12311949351203788,downside_efficiency_52,regime_low_volatility_risk_on,True,0.06630581500269317,0.13815730505350743,0.4188881299436974,-0.28738876041297634
regime::high_dispersion::trend_quality_26__top1__equal,0.12287746737736979,trend_quality_26,regime_high_dispersion,True,0.05849800472867006,0.17556360060875287,0.351095843575419,-0.31471154656546396
regime::high_dispersion::trend_quality_26__top1__score_invvol,0.12287746737736979,trend_quality_26,regime_high_dispersion,True,0.05849800472867006,0.17556360060875287,0.351095843575419,-0.31471154656546396
xlk_blend::volatility_breakout__top2__score_invvol::75,0.12280143265396264,volatility_breakout,xlk_blend,True,0.07494029716452721,0.09270422856131555,0.5002598578685165,-0.3076794428288774
regime::low_volatility_risk_on::drawdown_recovery__top2__score_invvol,0.12276653361502537,drawdown_recovery,regime_low_volatility_risk_on,True,0.07867590731340912,0.10020415112544834,0.454997438893454,-0.3522095012475499
xlk_blend::gain_to_pain_52__top2__score_invvol::50,0.12270251292900433,gain_to_pain_52,xlk_blend,True,0.08249706365607246,0.06459414372510808,0.5382603161782843,-0.26738418802939057
regime::high_dispersion::gain_to_pain_26__top1__score_invvol,0.12248770452797493,gain_to_pain_26,regime_high_dispersion,True,0.06357527336109747,0.1427710910724116,0.41511213189592966,-0.28121227699799833
regime::high_dispersion::gain_to_pain_26__top1__equal,0.12248770452797493,gain_to_pain_26,regime_high_dispersion,True,0.06357527336109747,0.1427710910724116,0.41511213189592966,-0.28121227699799833
regime::broad_risk_on::trend_quality_52__top3__equal,0.12246802248735977,trend_quality_52,regime_broad_risk_on,True,0.088945572620716,0.05846181331649847,0.5156213491998062,-0.28770303808455566
regime::low_volatility_risk_on::volatility_breakout__top1__equal,0.12246717919258374,volatility_breakout,regime_low_volatility_risk_on,True,0.06826417791982586,0.127791643853304,0.43171179284697014,-0.30386512209116945
regime::low_volatility_risk_on::volatility_breakout__top1__score_invvol,0.12246717919258374,volatility_breakout,regime_low_volatility_risk_on,True,0.06826417791982586,0.127791643853304,0.43171179284697014,-0.30386512209116945
xlk_blend::high_proximity_strength__top2__equal::75,0.12212755916684304,high_proximity_strength,xlk_blend,True,0.08414033301131907,0.07156433787979766,0.5017405799611229,-0.28928886820132893
standalone::trend_quality_52__top3__equal,0.12142859622393397,trend_quality_52,standalone,True,0.07097298016066178,0.12069470057987286,0.4263639795357504,-0.29283446592036655
regime::high_dispersion::leadership_persistence__top2__score_invvol,0.12009821767938539,leadership_persistence,regime_high_dispersion,True,0.08140766219712492,0.08379351959881776,0.46115564481465104,-0.3077247090819403
regime::low_volatility_risk_on::trend_quality_52__top2__score_invvol,0.1199181182598637,trend_quality_52,regime_low_volatility_risk_on,True,0.07346733571203812,0.11184562231742046,0.4228403013741471,-0.2940960104253636
xlk_blend::gain_to_pain_52__top2__equal::50,0.1198592060842846,gain_to_pain_52,xlk_blend,True,0.08128889504339876,0.06688047635366678,0.5102172615214531,-0.27985478315421364
xlk_blend::volatility_breakout__top3__equal::75,0.11970727241367048,volatility_breakout,xlk_blend,True,0.07067711726881276,0.10511674309279173,0.45765979124545303,-0.33186982363542483
regime::tech_leadership::gain_to_pain_26__top3__score_invvol,0.11907033392559042,gain_to_pain_26,regime_tech_leadership,True,0.07288037831084448,0.0979934974867771,0.459440576930506,-0.29724347128758577
xlk_blend::trend_quality_26__top3__score_invvol::75,0.11899184359234802,trend_quality_26,xlk_blend,True,0.06801034605566336,0.11182991162572553,0.4463666247123233,-0.29180306220649865
regime::tech_leadership::downside_efficiency_52__top1__equal,0.11886753442374098,downside_efficiency_52,regime_tech_leadership,True,0.0764948354110524,0.09744695973501694,0.4373654525660447,-0.2708282967779996
regime::tech_leadership::downside_efficiency_52__top1__score_invvol,0.11886753442374098,downside_efficiency_52,regime_tech_leadership,True,0.0764948354110524,0.09744695973501694,0.4373654525660447,-0.2708282967779996
xlk_blend::leadership_persistence__top2__score_invvol::75,0.11793541500860837,leadership_persistence,xlk_blend,True,0.07726595318115326,0.0837151910531333,0.4646128578397643,-0.28892163089464074
ceiling_blend::trend_quality_52__top3__equal::75,0.11775095731127971,trend_quality_52,ceiling_blend,True,0.06797347002352638,0.1163020520491167,0.42076259682428885,-0.2917603632620185
xlk_blend::gain_to_pain_26__top2__score_invvol::50,0.11748803926426304,gain_to_pain_26,xlk_blend,True,0.07364374528098838,0.08066153679229604,0.49103331057981203,-0.2960265132437183
regime::low_volatility_risk_on::trend_quality_52__top3__score_invvol,0.11735776501916431,trend_quality_52,regime_low_volatility_risk_on,True,0.07259574524350687,0.09891771781078162,0.4412500252982571,-0.29605427520231253
regime::tech_leadership::gain_to_pain_26__top3__equal,0.11663088526679843,gain_to_pain_26,regime_tech_leadership,True,0.07125151682453024,0.09972731886278696,0.43961779513244204,-0.29730883975330713
regime::tech_leadership::low_vol_momentum_26__top3__score_invvol,0.11633777302469846,low_vol_momentum_26,regime_tech_leadership,True,0.07203524516632775,0.09242784775215318,0.45388271599255847,-0.29706946105082055
xlk_blend::trend_quality_26__top1__equal::50,0.11600994230866345,trend_quality_26,xlk_blend,True,0.07037543074958186,0.10292850691207867,0.42906131785290735,-0.285903148435913
xlk_blend::trend_quality_26__top1__score_invvol::50,0.11600994230866345,trend_quality_26,xlk_blend,True,0.07037543074958186,0.10292850691207867,0.42906131785290735,-0.285903148435913
xlk_blend::high_proximity_strength__top2__score_invvol::75,0.11398957912948082,high_proximity_strength,xlk_blend,True,0.07852251196859394,0.06238941304075163,0.48159248036098967,-0.2889216308946406
regime::high_dispersion::downside_efficiency_52__top2__equal,0.11344059731846028,downside_efficiency_52,regime_high_dispersion,True,0.06236519163067511,0.12289744037175421,0.39152250228528956,-0.30231107599598694
regime::low_volatility_risk_on::trend_quality_26__top3__score_invvol,0.1133763012852152,trend_quality_26,regime_low_volatility_risk_on,True,0.056457171626992375,0.13925132722161981,0.3772660014253383,-0.296929758821879
regime::tech_leadership::low_vol_momentum_26__top3__equal,0.11328540809995213,low_vol_momentum_26,regime_tech_leadership,True,0.07049643090778401,0.09148014923668235,0.43543504784277015,-0.29730883975330735
ceiling_blend::trend_quality_52__top3__equal::50,0.11277052155486453,trend_quality_52,ceiling_blend,True,0.06430549604224045,0.11097838059387177,0.4089370975135873,-0.29098249502782214
regime::tech_leadership::high_proximity_strength__top2__equal,0.11230963910869217,high_proximity_strength,regime_tech_leadership,True,0.08093721765981732,0.05607378830606091,0.4692517202098351,-0.33107405208256935
ceiling_blend::leadership_persistence__top3__equal::25,0.11200615846728802,leadership_persistence,ceiling_blend,True,0.06380604795170419,0.10996986411423015,0.4073157046199646,-0.29447656972187486
regime::high_dispersion::gain_to_pain_52__top3__score_invvol,0.11149681114376248,gain_to_pain_52,regime_high_dispersion,True,0.06299900695629579,0.1012875409417362,0.43311144687464137,-0.29344941537524816
xlk_blend::drawdown_recovery__top2__equal::75,0.11115068389703278,drawdown_recovery,xlk_blend,True,0.07471735508574096,0.06917790936127899,0.45566898037204506,-0.2892888682013288
regime::low_volatility_risk_on::gain_to_pain_52__top3__equal,0.11085793921858525,gain_to_pain_52,regime_low_volatility_risk_on,True,0.0623054222305468,0.1090880646772332,0.4074826647708721,-0.29093270467074006
xlk_blend::low_vol_momentum_26__top2__equal::50,0.11028498810646352,low_vol_momentum_26,xlk_blend,True,0.07053125089454304,0.07252708280446107,0.46208112728399375,-0.29227006251200816
regime::high_dispersion::trend_quality_26__top3__score_invvol,0.11019431108230378,trend_quality_26,regime_high_dispersion,True,0.055933191230539636,0.13175970840440154,0.3710648382265953,-0.29674643190000805
xlk_blend::downside_efficiency_52__top1__score_invvol::50,0.10998919552650627,downside_efficiency_52,xlk_blend,True,0.06808174082227691,0.08271220227550447,0.44326490350488773,-0.2789250626864451
xlk_blend::downside_efficiency_52__top1__equal::50,0.10998919552650627,downside_efficiency_52,xlk_blend,True,0.06808174082227691,0.08271220227550447,0.44326490350488773,-0.2789250626864451
ceiling_blend::leadership_persistence__top2__equal::75,0.109886017237077,leadership_persistence,ceiling_blend,True,0.06318325248672196,0.1088031778246017,0.3933511239766332,-0.3074427096521396
ceiling_blend::leadership_persistence__top2__equal::50,0.10921543457555168,leadership_persistence,ceiling_blend,True,0.06214355058113297,0.10773224297961659,0.3960963133298692,-0.3015490769887321
regime::high_dispersion::gain_to_pain_52__top3__equal,0.1091857051455688,gain_to_pain_52,regime_high_dispersion,True,0.064113243162915,0.09867133499744907,0.41116358748585086,-0.3004526722943214
regime::tech_leadership::high_proximity_strength__top2__score_invvol,0.10911883095161168,high_proximity_strength,regime_tech_leadership,True,0.07919797384366967,0.050897751331294705,0.4633072124602148,-0.339443770387415
standalone::leadership_persistence__top2__equal,0.1088873312562666,leadership_persistence,standalone,True,0.06321281044612714,0.10850302216690566,0.38408738338518605,-0.31361650291764076
regime::tech_leadership::trend_quality_26__top1__score_invvol,0.10858314476685052,trend_quality_26,regime_tech_leadership,True,0.06205819874152785,0.11579608106961814,0.3660940120104837,-0.36018410256584155
