variant,decision_date,realization_date,cost_bps,active_assets,total_units,invested_weight,turnover,gross_return,cost,net_return
direction_corrected,2005-05-10,2005-05-11,50,5,12,0.85,0.332225684599,0.00260849157132,0.001661128423,0.000947363148326
direction_corrected,2005-05-11,2005-05-12,50,5,12,0.85,0.0845560333498,-0.00722551231074,0.000422780166749,-0.00764829247749
direction_corrected,2005-05-12,2005-05-13,50,5,12,0.85,0.00292168387964,0.00137711361792,1.46084193982e-05,0.00136250519852
direction_corrected,2005-05-13,2005-05-16,50,3,8,0.6,0.367010662879,0.00202775208001,0.00183505331439,0.000192698765612
direction_corrected,2005-05-16,2005-05-17,50,3,8,0.6,0.00145077204892,0.00353084213198,7.25386024458e-06,0.00352358827173
direction_corrected,2005-05-17,2005-05-18,50,3,8,0.6,0.00155208406956,0.00602175064118,7.76042034778e-06,0.00601399022083
direction_corrected,2005-05-18,2005-05-19,50,5,11,0.781818181818,0.181818181818,0.00441159602673,0.000909090909091,0.00350250511764
direction_corrected,2005-05-19,2005-05-20,50,5,11,0.781818181818,0.00254092901122,0.00121200495444,1.27046450561e-05,0.00119930030939
direction_corrected,2005-05-20,2005-05-23,50,5,11,0.781818181818,0.000732644203512,0.00412768743095,3.66322101756e-06,0.00412402420993
direction_corrected,2005-05-23,2005-05-24,50,5,13,0.907692307692,0.125893885061,-0.00258162306637,0.000629469425304,-0.00321109249167
direction_corrected,2005-05-24,2005-05-25,50,6,14,0.957142857143,0.0736959501623,-0.00588932769074,0.000368479750812,-0.00625780744155
direction_corrected,2005-05-25,2005-05-26,50,5,11,0.854545454545,0.199042672333,0.0055109331573,0.000995213361663,0.00451571979564
direction_corrected,2005-05-26,2005-05-27,50,5,12,0.85,0.0247117358503,0.00157062255101,0.000123558679251,0.00144706387176
direction_corrected,2005-05-27,2005-05-31,50,6,14,0.942857142857,0.104407609645,-0.000228585155395,0.000522038048224,-0.000750623203619
direction_corrected,2005-05-31,2005-06-01,50,6,15,1,0.0638258496011,0.00933189979037,0.000319129248006,0.00901277054237
direction_corrected,2005-06-01,2005-06-02,50,8,18,1,0.144769459352,0.00370873742533,0.000723847296762,0.00298489012856
direction_corrected,2005-06-02,2005-06-03,50,8,18,1,0.00103389293405,-0.00728671878387,5.16946467023e-06,-0.00729188824854
direction_corrected,2005-06-03,2005-06-06,50,8,18,1,0.00139953843099,0.00330057882802,6.99769215494e-06,0.00329358113586
direction_corrected,2005-06-06,2005-06-07,50,9,20,1,0.0942109333524,0.001275552597,0.000471054666762,0.000804497930235
direction_corrected,2005-06-07,2005-06-08,50,10,23,1,0.110065623359,-0.00217063219176,0.000550328116796,-0.00272096030856
direction_corrected,2005-06-08,2005-06-09,50,9,20,1,0.130441776108,0.00181682218743,0.00065220888054,0.00116461330689
direction_corrected,2005-06-09,2005-06-10,50,8,17,1,0.149446259571,-0.00266612454554,0.000747231297855,-0.0034133558434
direction_corrected,2005-06-10,2005-06-13,50,7,14,0.957142857143,0.17495097316,0.00131084521334,0.000874754865799,0.000436090347538
direction_corrected,2005-06-13,2005-06-14,50,6,13,0.907692307692,0.143215581002,0.00337614888049,0.000716077905009,0.00266007097548
direction_corrected,2005-06-14,2005-06-15,50,6,13,0.907692307692,0.00203045317456,0.00341650149323,1.01522658728e-05,0.00340634922736
direction_corrected,2005-06-15,2005-06-16,50,6,15,1,0.102444037843,0.00826134361291,0.000512220189216,0.0077491234237
direction_corrected,2005-06-16,2005-06-17,50,7,18,1,0.132767428089,0.00563238862892,0.000663837140446,0.00496855148847
direction_corrected,2005-06-17,2005-06-20,50,8,21,1,0.117944831691,-0.00333540063388,0.000589724158454,-0.00392512479233
direction_corrected,2005-06-20,2005-06-21,50,8,21,1,0.00166253119779,0.00110245630844,8.31265598897e-06,0.00109414365245
direction_corrected,2005-06-21,2005-06-22,50,8,21,1,0.00251240729835,0.00024739042066,1.25620364918e-05,0.000234828384168
direction_corrected,2005-06-22,2005-06-23,50,10,23,1,0.0869565217391,-0.008199392716,0.000434782608696,-0.00863417532469
direction_corrected,2005-06-23,2005-06-24,50,9,20,1,0.131047098947,-0.0043402343364,0.000655235494737,-0.00499546983114
direction_corrected,2005-06-24,2005-06-27,50,3,7,0.6,0.748943552409,0.000871353612717,0.00374471776205,-0.00287336414933
direction_corrected,2005-06-27,2005-06-28,50,3,7,0.6,0.000476846227743,-0.00408599340713,2.38423113872e-06,-0.00408837763827
direction_corrected,2005-06-28,2005-06-29,50,3,7,0.6,0.00183401997395,0.00062356717423,9.17009986975e-06,0.00061439707436
direction_corrected,2005-06-29,2005-06-30,50,5,9,0.822222222222,0.222676338686,0.000793274389664,0.00111338169343,-0.000320107303765
direction_corrected,2005-06-30,2005-07-01,50,5,9,0.822222222222,0.00219169939809,-0.00593483129663,1.09584969904e-05,-0.00594578979362
direction_corrected,2005-07-01,2005-07-05,50,5,7,0.828571428571,0.205447148519,0.00267400830145,0.00102723574259,0.00164677255886
direction_corrected,2005-07-05,2005-07-06,50,4,7,0.742857142857,0.198344125862,-0.00308042985988,0.000991720629312,-0.00407215048919
direction_corrected,2005-07-06,2005-07-07,50,3,5,0.6,0.201168414835,0.00154627948751,0.00100584207417,0.000540437413335
direction_corrected,2005-07-07,2005-07-08,50,3,5,0.6,0.000725960250785,0.00999701799181,3.62980125392e-06,0.00999338819056
direction_corrected,2005-07-08,2005-07-11,50,3,6,0.566666666667,0.0372925600691,0.00573842411636,0.000186462800346,0.00555196131602
direction_corrected,2005-07-11,2005-07-12,50,7,12,0.9,0.333437326924,0.00236965434618,0.00166718663462,0.000702467711558
direction_corrected,2005-07-12,2005-07-13,50,8,15,1,0.166795580053,-0.0036044159571,0.000833977900265,-0.00443839385736
direction_corrected,2005-07-13,2005-07-14,50,8,15,1,0.0017940874161,-0.00298218182541,8.9704370805e-06,-0.00299115226249
direction_corrected,2005-07-14,2005-07-15,50,7,18,1,0.140670463232,4.58449868514e-06,0.000703352316162,-0.000698767817477
direction_corrected,2005-07-15,2005-07-18,50,6,15,1,0.167357691115,-0.00367686596046,0.000836788455573,-0.00451365441603
direction_corrected,2005-07-18,2005-07-19,50,5,12,0.85,0.199940681651,0.00569419451685,0.000999703408254,0.0046944911086
direction_corrected,2005-07-19,2005-07-20,50,5,13,0.876923076923,0.0330769698896,0.00495549431528,0.000165384849448,0.00479010946583
direction_corrected,2005-07-20,2005-07-21,50,7,15,1,0.133640197367,-1.37375288353e-05,0.000668200986833,-0.000681938515669
direction_corrected,2005-07-21,2005-07-22,50,8,16,1,0.0625,0.00178656366866,0.0003125,0.00147406366866
direction_corrected,2005-07-22,2005-07-25,50,8,16,1,0.00214592539941,-0.00561475392997,1.0729626997e-05,-0.00562548355697
direction_corrected,2005-07-25,2005-07-26,50,7,15,1,0.0624853402562,0.00206954451576,0.000312426701281,0.00175711781448
direction_corrected,2005-07-26,2005-07-27,50,5,10,0.8,0.40005243437,0.0035337872299,0.00200026217185,0.00153352505805
direction_corrected,2005-07-27,2005-07-28,50,5,10,0.8,0.000931343210064,0.00677478939197,4.65671605032e-06,0.00677013267592
direction_corrected,2005-07-28,2005-07-29,50,7,15,1,0.200091365563,-0.00403314821124,0.00100045682782,-0.00503360503905
direction_corrected,2005-07-29,2005-08-01,50,7,17,1,0.0851133697532,0.00253233695527,0.000425566848766,0.0021067701065
direction_corrected,2005-08-01,2005-08-02,50,8,20,1,0.131392069995,0.00811954320719,0.000656960349973,0.00746258285721
direction_corrected,2005-08-02,2005-08-03,50,8,23,1,0.096507691987,0.00146837080162,0.000482538459935,0.000985832341682
direction_corrected,2005-08-03,2005-08-04,50,8,23,1,0.0019714724528,-0.00927302379531,9.85736226398e-06,-0.00928288115758
direction_corrected,2005-08-04,2005-08-05,50,8,23,1,0.00216692335788,-0.0119417887424,1.08346167894e-05,-0.0119526233592
direction_corrected,2005-08-05,2005-08-08,50,3,9,0.6,0.606773290876,-0.00067084006248,0.00303386645438,-0.00370470651686
direction_corrected,2005-08-08,2005-08-09,50,3,9,0.6,0.00101330078122,0.0084722592249,5.06650390612e-06,0.00846719272099
direction_corrected,2005-08-09,2005-08-10,50,2,6,0.4,0.203360433229,0.00052722959596,0.00101680216614,-0.000489572570183
direction_corrected,2005-08-10,2005-08-11,50,3,7,0.542857142857,0.143804947738,0.00846361530115,0.000719024738688,0.00774459056246
direction_corrected,2005-08-11,2005-08-12,50,4,9,0.711111111111,0.165934740398,-0.00336215372855,0.00082967370199,-0.00419182743055
direction_corrected,2005-08-12,2005-08-15,50,5,10,0.8,0.10175864765,0.00254816685384,0.000508793238248,0.0020393736156
direction_corrected,2005-08-15,2005-08-16,50,6,11,0.854545454545,0.0910637325044,-0.00622337859318,0.000455318662522,-0.0066786972557
direction_corrected,2005-08-16,2005-08-17,50,7,14,0.971428571429,0.1760069416,-0.00174132932263,0.000880034708001,-0.00262136403063
direction_corrected,2005-08-17,2005-08-18,50,5,8,0.85,0.400944153915,-0.00173106938994,0.00200472076958,-0.00373579015952
direction_corrected,2005-08-18,2005-08-19,50,4,8,0.8,0.126820473324,-0.000542897342353,0.000634102366619,-0.00117699970897
direction_corrected,2005-08-19,2005-08-22,50,3,6,0.6,0.199963668933,0.00537395536339,0.000999818344664,0.00437413701873
direction_corrected,2005-08-22,2005-08-23,50,3,7,0.6,0.00457826379047,-0.000521968006878,2.28913189523e-05,-0.00054485932583
direction_corrected,2005-08-23,2005-08-24,50,3,8,0.6,0.00149926168027,-0.00113791589951,7.49630840136e-06,-0.00114541220792
direction_corrected,2005-08-24,2005-08-25,50,4,9,0.711111111111,0.112141466041,0.00168887603814,0.000560707330207,0.00112816870793
direction_corrected,2005-08-25,2005-08-26,50,4,9,0.711111111111,0.000544590293827,-0.00183284768937,2.72295146914e-06,-0.00183557064084
direction_corrected,2005-08-26,2005-08-29,50,4,9,0.711111111111,0.00152681940634,0.000109936485795,7.63409703172e-06,0.000102302388763
direction_corrected,2005-08-29,2005-08-30,50,3,8,0.6,0.111349734931,0.000507208361251,0.000556748674657,-4.95403134062e-05
direction_corrected,2005-08-30,2005-08-31,50,2,6,0.4,0.200202780493,0.00308396113669,0.00100101390246,0.00208294723422
direction_corrected,2005-08-31,2005-09-01,50,2,6,0.4,0.00184468773672,-0.0017694096518,9.22343868361e-06,-0.00177863309049
direction_corrected,2005-09-01,2005-09-02,50,8,12,0.9,0.501063527607,0.000862523118898,0.00250531763804,-0.00164279451914
direction_corrected,2005-09-02,2005-09-06,50,8,13,0.938461538462,0.0699641981191,0.00549096688115,0.000349820990596,0.00514114589056
direction_corrected,2005-09-06,2005-09-07,50,9,19,1,0.190907498989,-0.00259844569824,0.000954537494947,-0.00355298319318
direction_corrected,2005-09-07,2005-09-08,50,7,17,1,0.314550662927,-0.00477959145107,0.00157275331463,-0.00635234476571
direction_corrected,2005-09-08,2005-09-09,50,7,16,1,0.116854544795,0.00777938504767,0.000584272723975,0.00719511232369
direction_corrected,2005-09-09,2005-09-12,50,7,18,1,0.0826253795197,-0.000864945717139,0.000413126897598,-0.00127807261474
direction_corrected,2005-09-12,2005-09-13,50,7,18,1,0.00160432393392,-0.00617059134145,8.02161966959e-06,-0.00617861296112
direction_corrected,2005-09-13,2005-09-14,50,6,16,1,0.111040055863,-0.00370383875411,0.000555200279314,-0.00425903903342
direction_corrected,2005-09-14,2005-09-15,50,3,7,0.542857142857,0.561594915525,0.00204489135905,0.00280797457763,-0.000763083218577
direction_corrected,2005-09-15,2005-09-16,50,3,6,0.566666666667,0.222642423943,0.00416786472452,0.00111321211972,0.00305465260481
direction_corrected,2005-09-16,2005-09-19,50,3,7,0.542857142857,0.0256081022917,0.000766060708726,0.000128040511458,0.000638020197268
direction_corrected,2005-09-19,2005-09-20,50,3,7,0.542857142857,0.00192581578789,0.00129166857783,9.62907893946e-06,0.00128203949889
direction_corrected,2005-09-20,2005-09-21,50,3,7,0.542857142857,0.0010498664338,0.00528267762421,5.249332169e-06,0.00527742829204
direction_corrected,2005-09-21,2005-09-22,50,3,7,0.542857142857,0.00274523577292,-0.00294427293473,1.37261788646e-05,-0.00295799911359
direction_corrected,2005-09-22,2005-09-23,50,4,8,0.65,0.127393120195,-0.00273085542862,0.000636965600973,-0.00336782102959
direction_corrected,2005-09-23,2005-09-26,50,4,8,0.65,0.00116000528989,0.00556537057984,5.80002644945e-06,0.00555957055339
direction_corrected,2005-09-26,2005-09-27,50,3,8,0.6,0.125613670964,-0.00417410269706,0.000628068354818,-0.00480217105187
direction_corrected,2005-09-27,2005-09-28,50,3,8,0.6,0.00167663954447,0.00696705002984,8.38319772233e-06,0.00695866683212
direction_corrected,2005-09-28,2005-09-29,50,3,9,0.6,0.00294938523937,0.0107407664589,1.47469261968e-05,0.0107260195327
direction_corrected,2005-09-29,2005-09-30,50,4,10,0.7,0.100856901471,-0.00529860995905,0.000504284507353,-0.0058028944664
direction_corrected,2005-09-30,2005-10-03,50,7,13,0.907692307692,0.233591635024,-0.00299059906277,0.00116795817512,-0.00415855723789
direction_corrected,2005-10-03,2005-10-04,50,7,15,1,0.113063543956,-0.00550252124194,0.000565317719778,-0.00606783896172
direction_corrected,2005-10-04,2005-10-05,50,7,15,1,0.00226994708236,-0.0144542154138,1.13497354118e-05,-0.0144655651492
direction_corrected,2005-10-05,2005-10-06,50,3,7,0.6,0.535596029406,-0.0106755361714,0.00267798014703,-0.0133535163185
direction_corrected,2005-10-06,2005-10-07,50,0,0,0,0.595683706787,0,0.00297841853394,-0.00297841853394
direction_corrected,2005-10-07,2005-10-10,50,1,1,0.2,0.2,4.22226410657e-05,0.001,-0.000957777358934
direction_corrected,2005-10-10,2005-10-11,50,1,1,0.2,3.37766867116e-05,8.44435643431e-05,1.68883433558e-07,8.42746809095e-05
direction_corrected,2005-10-11,2005-10-12,50,1,1,0.2,6.75491473836e-05,-0.00227896569944,3.37745736918e-07,-0.00227930344518
direction_corrected,2005-10-12,2005-10-13,50,1,1,0.2,0.00182733699789,0.000725728875899,9.13668498946e-06,0.00071659219091
direction_corrected,2005-10-13,2005-10-14,50,0,0,0,0.20058016206,0,0.0010029008103,-0.0010029008103
direction_corrected,2005-10-14,2005-10-17,50,0,0,0,0,0,0,0
direction_corrected,2005-10-17,2005-10-18,50,2,2,0.4,0.4,-0.00408666086,0.002,-0.00608666086
direction_corrected,2005-10-18,2005-10-19,50,2,2,0.4,0.00246205811252,0.0055837920723,1.23102905626e-05,0.00557148178174
direction_corrected,2005-10-19,2005-10-20,50,3,3,0.6,0.2,-0.00719536102497,0.001,-0.00819536102497
direction_corrected,2005-10-20,2005-10-21,50,4,4,0.8,0.203845627454,0.00500431648424,0.00101922813727,0.00398508834697
direction_corrected,2005-10-21,2005-10-24,50,4,4,0.8,0.00121382556706,0.00957790889116,6.06912783532e-06,0.00957183976332
direction_corrected,2005-10-24,2005-10-25,50,5,7,0.828571428571,0.142857142857,-0.00379796660082,0.000714285714286,-0.00451225231511
direction_corrected,2005-10-25,2005-10-26,50,8,10,1,0.300072623119,-0.00420055212895,0.00150036311559,-0.00570091524454
direction_corrected,2005-10-26,2005-10-27,50,7,10,1,0.100637795749,-0.00934336835311,0.000503188978743,-0.00984655733186
direction_corrected,2005-10-27,2005-10-28,50,6,9,0.933333333333,0.201247473136,0.00834669840292,0.00100623736568,0.00734046103724
direction_corrected,2005-10-28,2005-10-31,50,5,7,0.828571428571,0.200720720621,0.00131442760987,0.0010036036031,0.00031082400677
direction_corrected,2005-10-31,2005-11-01,50,6,10,0.9,0.314013635363,0.00327408825396,0.00157006817682,0.00170402007714
direction_corrected,2005-11-01,2005-11-02,50,7,13,0.938461538462,0.130398971941,0.012222956567,0.000651994859706,0.0115709617073
direction_corrected,2005-11-02,2005-11-03,50,6,15,1,0.158037197307,0.00381708292727,0.000790185986536,0.00302689694073
direction_corrected,2005-11-03,2005-11-04,50,6,18,1,0.0984949975675,-0.00329183428119,0.000492474987837,-0.00378430926902
direction_corrected,2005-11-04,2005-11-07,50,6,18,1,0.00179381617757,0.00334086774798,8.96908088786e-06,0.00333189866709
direction_corrected,2005-11-07,2005-11-08,50,6,18,1,0.00153248445281,-0.00236553698188,7.66242226404e-06,-0.00237319940414
direction_corrected,2005-11-08,2005-11-09,50,7,19,1,0.0526315789474,0.00141172691789,0.000263157894737,0.00114856902315
direction_corrected,2005-11-09,2005-11-10,50,8,20,1,0.05,0.00337557406057,0.00025,0.00312557406057
direction_corrected,2005-11-10,2005-11-11,50,8,19,1,0.148764978185,0.00517338632397,0.000743824890926,0.00442956143304
direction_corrected,2005-11-11,2005-11-14,50,9,21,1,0.0902855314668,-0.00273804286965,0.000451427657334,-0.00318947052699
direction_corrected,2005-11-14,2005-11-15,50,9,21,1,0.00102503130879,-0.0048009086866,5.12515654394e-06,-0.00480603384315
direction_corrected,2005-11-15,2005-11-16,50,8,18,1,0.142765445993,0.00596113721984,0.000713827229964,0.00524730998988
