cik10,accession,filing_date,cosine__full,jaccard__full,length_change__full,cosine__item_7,jaccard__item_7,length_change__item_7,cosine__item_1a,jaccard__item_1a,length_change__item_1a,cohort
0001393052,0001393052-26-000014,2026-03-20,0.9990609361768072,0.9176161262050831,-0.0007108680792891,0.9942703684344344,0.8764278296988577,-0.0022750775594622,0.9987722421085364,0.8931332423829014,-0.0022958118825657,2026Q1
0001820302,0001628280-26-019870,2026-03-19,0.9853455699938302,0.8298310671611042,-0.0396761133603238,0.9768512812747628,0.6318627450980392,-0.099304118864021,0.0124731373205943,0.0010752688172043,8028.333333333333,2026Q1
0001583708,0001583708-26-000020,2026-03-19,0.9992631291338898,0.9235754189944134,0.0076138856626661,0.9900174545268964,0.8726530612244898,0.1445445445445445,0.9994559903207896,0.9055841293166788,-0.0494323957980346,2026Q1
0001943896,0001943896-26-000013,2026-03-19,0.997535876819692,0.9156257365071884,0.0388623645977719,0.9925071593722808,0.7459736456808199,-0.0330769230769231,,,,2026Q1
0001282631,0001104659-26-032152,2026-03-19,0.9952141009902196,0.8467659137577002,0.069844709281329,0.9643632175282376,0.69921875,0.1052325581395348,0.9965067451881008,0.8013975726369988,-0.0822008787166649,2026Q1
0000072573,0001193125-26-115298,2026-03-19,0.9968842631788118,0.914332784184514,-0.1083823692683468,0.9363545030570048,0.3867457962413452,1.781889958055761,0.9981638824181656,0.9010317157050056,-0.0670296019054099,2026Q1
0001569345,0001569345-26-000015,2026-03-19,0.9991680798541898,0.8962962962962963,0.039947134267791,0.9924205445477944,0.8182586644125106,0.0840123121491942,0.9993272241576624,0.9222141823444284,0.0732686668170539,2026Q1
0001160791,0001104659-26-031121,2026-03-18,0.9957553363146076,0.8962004405286343,-0.061726665732829,0.998206643398058,0.8546530746464979,-0.1134789557805008,0.9982293080503364,0.9018645731108932,0.0317365863334324,2026Q1
0001261333,0001261333-26-000021,2026-03-18,0.9992874423996068,0.8873591989987485,0.0231490900870352,0.9972025726328744,0.8643926788685524,0.0224699828473413,0.9990878174031944,0.9054343175010696,0.031160592113447,2026Q1
0001770450,0001770450-26-000009,2026-03-17,0.9955020094708076,0.83510402833112,0.0554232403910681,0.9859299915884324,0.7837150127226463,0.0506605638198274,0.994979708903345,0.751412429378531,0.098624056813138,2026Q1
0001051627,0001437749-26-008612,2026-03-17,0.9992629196854892,0.9444298130102712,0.0395491243808261,0.9852718662455136,0.8322762508809021,0.1778124114480022,0.9990255233018598,0.9481587415087592,0.0347694306126866,2026Q1
0001653482,0001628280-26-018731,2026-03-17,0.9967866768297096,0.8518345407805562,-0.0886108842527284,0.9885033820204718,0.6663800515907137,-0.1588749524895477,0.9992744818757128,0.928310168251646,0.0080357142857143,2026Q1
0001571996,0001571996-26-000008,2026-03-16,0.9979130811586296,0.9140767824497258,-0.0550289363400519,0.9911485717811196,0.8581774290887145,-0.0990924699533971,0.998548713424264,0.9122120817036072,-0.0257564983803428,2026Q1
0000320121,0000320121-26-000010,2026-03-16,0.9980425142025254,0.8299212598425196,-0.0386693126068022,0.9754521534558186,0.5896774193548387,-0.1882716049382715,0.9974700001064536,0.8875395987328405,0.020047782279007,2026Q1
0001642896,0001628280-26-018167,2026-03-16,0.9982384949419978,0.8966870095902354,-0.01522859299616,0.9934834378141332,0.8563311688311688,-0.0873051898925707,1.0000000000000002,1.0,0.0,2026Q1
0001498710,0001628280-26-018265,2026-03-16,0.9948261515598265,0.8346888979259862,0.2138777118095614,0.985170559168609,0.6739036039947894,0.5089507494646681,0.9964584872307513,0.8683853459972863,-0.034949427798091,2026Q1
0001571123,0001571123-26-000029,2026-03-16,0.99850798347524,0.9156178489702516,-0.0358945459891213,0.9974832699029784,0.921904761904762,-0.0135693544784454,0.9994038957949152,0.925475687103594,0.0256350771372231,2026Q1
0001808665,0001808665-26-000011,2026-03-16,0.9983308985371808,0.8622018790652854,-0.0493384785005512,0.9953608920128852,0.8456252863032524,-0.0425446356763712,0.998733240157794,0.8699580509841884,-0.0062642369020501,2026Q1
0000894627,0000894627-26-000013,2026-03-16,0.9989610646150512,0.8716517857142857,0.0022024192728629,0.9947464260047388,0.6468298109010011,0.1426917510853835,0.9987913535965456,0.8792946184250532,-0.0427429924322496,2026Q1
0001084991,0001084991-26-000015,2026-03-16,0.9989913384133248,0.9050014797277302,0.0284561812624082,0.9987384830475438,0.8943462897526502,0.0194261805140465,0.998839712773901,0.9030199914929816,-0.0030034539720679,2026Q1
0001855747,0001855747-26-000016,2026-03-16,0.9969195406609364,0.9012316988147804,-0.0493705105429829,0.987027381151982,0.7666666666666667,-0.1090534979423868,,,,2026Q1
0001102993,0001102993-26-000014,2026-03-16,0.9991001282466868,0.9216106742911604,0.0266478579296218,0.99386086370778,0.8463203463203464,0.0216187714210387,0.9995111576326048,0.9525909592061742,-0.0097718389237342,2026Q1
0001288403,0001104659-26-028315,2026-03-16,0.9990425284607248,0.8834113877249199,0.0041419873255188,0.994456681671866,0.7736654804270463,-0.0297706198145436,0.9989847105382692,0.8781540504648074,0.0354111084162018,2026Q1
0001325702,0001193125-26-108435,2026-03-16,0.9966819174156556,0.8879265091863517,-0.0578388286477772,0.9490171658257814,0.5895571711830799,-0.1575097710776103,0.0210393580926183,0.0013774104683195,-0.9997685006559148,2026Q1
0001432133,0001628280-26-018182,2026-03-16,0.9949464465243688,0.8356190476190476,0.0888066189034444,0.9964342815495446,0.8181347150259067,0.101831269185985,0.9994951497114104,0.9337635869565216,-0.0131507535590531,2026Q1
0001823878,0001823878-26-000020,2026-03-16,0.9956805351262248,0.8370821946605003,0.1320617883820436,0.996965929648153,0.912847483095417,0.0706029365823179,0.0091395412250278,0.0010515247108307,-0.9998735084538516,2026Q1
0001823652,0001554855-26-000300,2026-03-16,0.9985825416019092,0.919456801685788,0.0477392749689662,0.4539556540729807,0.0166666666666666,135.4,1.0000000000000002,1.0,0.0,2026Q1
0001413837,0001104659-26-028501,2026-03-16,0.998870135578989,0.9253012048192772,0.0628572433563727,0.9597700305799388,0.5880350194552529,-0.3658231447256184,0.9953282059854598,0.917633845001872,0.1430838021058704,2026Q1
0001162194,0001193125-26-108326,2026-03-16,0.9943043768771912,0.8188622754491018,-0.2339857502794881,0.9854683754591884,0.6879756468797564,-0.2211668928086838,0.9972326033878944,0.7801013941698353,-0.0042659253223409,2026Q1
0001454938,0001454938-26-000015,2026-03-16,0.9964801509375368,0.8351215239763521,0.123616268945788,0.9769897595372674,0.7134449977365324,0.1503435639028858,0.9927872802003536,0.7936761418077292,0.237386903849103,2026Q1
0001830043,0001830043-26-000027,2026-03-16,0.9971898211990992,0.8678548141708324,-0.0252968827313211,0.99376553424668,0.9030790762771168,-0.0696769681339336,0.994270885866536,0.9022988505747126,-0.0580980866144958,2026Q1
0000863110,0000863110-26-000025,2026-03-16,0.9994233888137796,0.9376845835794448,0.0018660148755551,0.9879736301716469,0.7959183673469388,-0.1197830700306531,0.9988170013057204,0.919891008174387,-0.0623525792226438,2026Q1
0001630805,0001630805-26-000018,2026-03-16,0.9980745618524686,0.8688699360341151,-0.0651499482936918,0.9871140486089114,0.727130570758405,-0.1234248788368336,0.9987295043794376,0.8951261966927764,-0.0603181021701038,2026Q1
0001899883,0001899883-26-000015,2026-03-16,0.9951476384433056,0.9049231570721542,0.1072413402334453,0.9240688661452086,0.4966615305598356,-0.5001941998964268,0.9982977770147208,0.9279406570116566,0.012044653349001,2026Q1
0001828972,0001828972-26-000030,2026-03-16,0.9966834708421284,0.889876081365443,-0.0217106397654768,0.9933897794511288,0.8438967136150235,-0.0470450181352677,0.9971444509778536,0.8680184987548915,-0.0168501675442795,2026Q1
0001693577,0001437749-26-008073,2026-03-13,0.999564641168744,0.9377280467039648,-0.0104579943322058,0.9982675484098736,0.9088639200998752,-0.063568376068376,0.9990058832579344,0.9433351322180248,0.0036900369003689,2026Q1
0001835856,0001628280-26-017747,2026-03-13,0.9979135989222956,0.8167528438469494,-0.1147395819357608,0.9907908049032784,0.7724736515809052,0.0518325742788983,0.0196338189695804,0.0010869565217391,7612.333333333333,2026Q1
0001881487,0001193125-26-106120,2026-03-13,0.9986193372941023,0.928911079410366,-0.0374806864813676,1.0000000000000002,1.0,0.0,1.0000000000000002,1.0,0.0,2026Q1
0001830188,0001830188-26-000009,2026-03-13,0.9972303327196452,0.9024454378122536,-0.0527016665994108,0.9887220841387648,0.7333333333333333,-0.0069065210407966,0.996972154245632,0.9234675371780922,0.080122724072025,2026Q1
0001477720,0001477720-26-000021,2026-03-13,0.9990791517653052,0.9114979161559206,0.0532682467296121,0.9819581325755944,0.742128121606949,-0.2620443304634549,0.9997210189049712,0.9304347826086956,0.0238977399036679,2026Q1
0001596961,0001596961-26-000015,2026-03-13,0.9955096844271286,0.8108108108108109,0.0104558902635825,0.9948501089718494,0.7639484978540773,0.1030424799081515,0.9960137552155522,0.7582469368520264,0.1629086201316214,2026Q1
0001123494,0001171843-26-001548,2026-03-13,0.9967658093386234,0.8936644380770455,0.0297803435651928,0.9934807314242587,0.8726114649681529,-0.022251108732222,0.9958892171066278,0.8720472440944882,-0.0397892246478115,2026Q1
0001579214,0001193125-26-105001,2026-03-13,0.9987781365355556,0.9211297628563816,-0.0484545622802147,0.9991460332902694,0.9334763948497854,-0.0557070919009651,0.9981943686508106,0.8874425727411945,0.0047575894879927,2026Q1
0001463972,0001104659-26-027163,2026-03-12,0.9972451982814082,0.8280865042430878,-0.0218915984388297,0.9972004913043734,0.8572635135135135,-0.0066303978238694,0.9902196745062618,0.7057842046718577,-0.2608103085119564,2026Q1
0001636422,0001636422-26-000035,2026-03-12,0.9991885690909889,0.9471027216856892,0.0037832506513961,0.9966590727485324,0.8370327102803738,0.0401815736381976,0.9989248525743434,0.9411764705882352,-0.0211815175618911,2026Q1
0001464343,0001437749-26-007972,2026-03-12,0.9985595981450446,0.8990093560814529,0.0161916006071849,0.9952449266369716,0.8726948245092208,0.1270726675326661,0.9960541524245854,0.8921832884097035,-0.0125646711012564,2026Q1
0000031235,0001193125-26-104214,2026-03-12,0.996361636042979,0.8387096774193549,-0.0578431923300188,0.9933783611833436,0.7479326186830015,-0.1581651680271827,0.9880636136893198,0.7323208353108686,-0.2735127129103925,2026Q1
0001475115,0001475115-26-000005,2026-03-12,0.9865969095834708,0.799953906430053,0.1695164475066168,0.9886625054871138,0.7804459691252144,0.2124280325590628,0.9907643490250212,0.7864173228346457,-0.1269721009002584,2026Q1
0001500435,0001500435-26-000006,2026-03-12,0.9971593668867644,0.9057046105756708,0.0954803596781825,0.9861071740648668,0.7886272257323378,0.1965756393584741,0.9978485719792036,0.8986241853729182,0.0577799380278267,2026Q1
0001582982,0001493152-26-009872,2026-03-12,0.9987412984596852,0.920585967617579,0.0760337180214836,0.9902028324896256,0.8614506927465363,-0.0595640159656125,0.9991111545415028,0.9367317425885756,0.0548408253872156,2026Q1
0001574085,0001574085-26-000038,2026-03-12,0.9994668274852228,0.9180398031243312,-0.0043228015639799,0.991457088736724,0.8173395102581072,-0.0712262666526801,0.9987730610378964,0.932672449401074,0.0706601867525802,2026Q1
0000101984,0000101984-26-000039,2026-03-12,0.998695947272452,0.8583272372592051,-0.001937984496124,0.9512635391756338,0.648506151142355,0.3989259685462216,0.9898104496284322,0.6872964169381107,0.6637686637686637,2026Q1
0001493761,0001193125-26-104436,2026-03-12,0.9972150084854308,0.8432694901537632,0.0098928998745149,0.9971286716294616,0.8210489014883061,0.0322040448280303,0.996635680826424,0.8575498575498576,0.033078231292517,2026Q1
0001756701,0001193125-26-104211,2026-03-12,0.9975080898647412,0.8680785914774177,0.0986401155147518,0.9950486562010836,0.7464042392127176,-0.0400894425810572,0.9991515200373724,0.9457227138643068,0.0021372088053002,2026Q1
0001568100,0001568100-26-000012,2026-03-12,0.9986543439594656,0.8965933800434888,0.0340091158454842,0.991978758493418,0.7809948032665182,0.1573776046078265,0.9992997553541634,0.9276190476190476,0.0585248127105435,2026Q1
0001779474,0001779474-26-000013,2026-03-12,0.9995269332426904,0.9457831325301204,0.0371521562245729,0.9966320736801983,0.9075182967398536,-0.0086115371003893,1.0000000000000002,1.0,0.0,2026Q1
0001799191,0001799191-26-000007,2026-03-12,0.9993732951787953,0.9203539823008848,0.0290670417252696,0.9951387411511284,0.8641686182669789,0.0160710909434675,0.9995327640050572,0.9227814060699192,0.0319959626545547,2026Q1
0001806201,0001806201-26-000024,2026-03-12,0.9961790327772458,0.9357119897139184,0.0064514295458419,0.998814716959066,0.9653994019649722,0.0179998941182699,0.9989871314243388,0.97165991902834,-0.0284413397367928,2026Q1
0001738827,0001738827-26-000013,2026-03-12,0.9989391961728076,0.9188412736413694,-0.0307708779443255,0.9968167802700776,0.8770833333333333,0.0085882984433709,0.9991493929055596,0.9075477417399213,-0.0197680117627838,2026Q1
0001036262,0001036262-26-000012,2026-03-12,0.9972169624011784,0.8866995073891626,0.0235184898653875,0.997374899960772,0.875886524822695,0.0802983764809126,0.9972600129785638,0.8640061991476172,-0.007029494890934,2026Q1
0001110611,0001628280-26-017337,2026-03-12,0.9967279811227162,0.9390274628369868,0.0784013877159746,0.9885342718886015,0.845360824742268,0.1284710017574692,0.9924368038036748,0.9282296650717704,0.1467762472508391,2026Q1
0000883902,0000883902-26-000005,2026-03-12,0.9971978622837672,0.9047729918509896,0.0283222734313743,0.9908748539035878,0.8497566909975669,-0.0745421717823059,0.998956300263566,0.9417350021579628,0.0441392839627268,2026Q1
0002032966,0001628280-26-017015,2026-03-12,0.9902311594877792,0.7428709521507975,0.0474805994398956,0.9673181550951302,0.5287528005974608,0.1924412665985699,0.9777640644924428,0.6576850094876661,0.8618408058463363,2026Q1
0000788965,0001104659-26-027174,2026-03-12,0.9944466712948096,0.8208562544845731,-0.0800925153198693,0.9391424804581412,0.4005347593582887,-0.2904509283819628,0.9876445532784994,0.797664032978358,-0.1767252758857384,2026Q1
0001853145,0001853145-26-000010,2026-03-12,0.9987640336232332,0.9416005767844268,0.0441601097235255,0.9571545161465786,0.5805284111473037,-0.4882555453871966,0.9994370190557372,0.9136935100237852,-0.0352613924568436,2026Q1
0000773141,0000773141-26-000011,2026-03-12,0.9953519791064942,0.9018676796454574,0.3866126911275558,0.9933671135535904,0.8274111675126904,0.0198436560432953,0.9996107534435288,0.9705240174672488,0.0120224418915309,2026Q1
0001980088,0001628280-26-017249,2026-03-12,0.9994536515819282,0.9243290805103388,0.0447605376484405,0.9927650737803456,0.8372549019607843,-0.0052481959326481,0.9996534849771151,0.9378947368421052,0.0129312108687644,2026Q1
0001856031,0001193125-26-103023,2026-03-12,0.9973147623279716,0.8732251521298174,0.0195244055068835,0.9839797038238498,0.7245430809399478,0.0934628511420321,0.9939894859608746,0.8609206660137121,-0.0979879094108093,2026Q1
0000909494,0001437749-26-008009,2026-03-12,0.9976493789356748,0.8240352811466373,-0.0775767331713281,0.9937885320104982,0.833241607044579,-0.0440459336164857,0.982328770394336,0.72900466562986,-0.2913130476781894,2026Q1
0001441816,0001628280-26-016799,2026-03-11,0.999177633101226,0.9430199430199432,0.0527223780996435,0.9919796137539628,0.830238726790451,0.0343541421279938,0.99919481469861,0.946256486286138,0.0451323147373519,2026Q1
0001805833,0001805833-26-000014,2026-03-11,0.9946950748282956,0.9035623409669212,-0.0540224700672461,0.9649343669140992,0.673289183222958,-0.0456104252400548,0.9975584963912222,0.9054996127033308,0.0058801110687647,2026Q1
0001853138,0001628280-26-016910,2026-03-11,0.9195030062587036,0.4666302964175304,0.1164856208934526,0.862872458883755,0.2891178364455892,1.6482582837723023,1.0000000000000002,1.0,0.0,2026Q1
0001828791,0001828791-26-000019,2026-03-11,0.9991072451808708,0.9408779497589445,0.0332976464824257,0.9933762680483,0.8715925394548063,0.0923246170770923,0.9997139221021472,0.9514307228915664,-0.0028077434609132,2026Q1
0001819974,0001819974-26-000009,2026-03-11,0.9954353774401724,0.823486328125,0.0089784276704294,0.992440465336949,0.7267441860465116,0.1437109103544127,0.9936525887157548,0.9206349206349206,0.1017099711303575,2026Q1
0001562463,0001562463-26-000022,2026-03-11,0.9991385164495132,0.9403071573456968,0.0137523237843528,0.990641363564814,0.8499542543458372,0.0059650617809969,0.9956273793334688,0.9256373937677054,0.097283531409168,2026Q1
0000736772,0000736772-26-000031,2026-03-11,0.9989603979026294,0.9115434500648508,0.0655813239133773,0.9932223413648597,0.8721374045801527,0.0947061191626408,0.9971561160982012,0.909315746084089,-0.0234630913384626,2026Q1
0001792849,0001437749-26-007770,2026-03-11,0.9991011884753164,0.9195026178010473,0.0233424239758364,0.9973692393844216,0.8599261001007726,0.0606836044598793,0.9985182623657805,0.9029199848312476,-0.0146559344902991,2026Q1
0001614178,0001628280-26-016402,2026-03-10,0.9989748800033312,0.9453350854139292,0.042622950819672,0.9876514405296468,0.8032786885245902,0.1437134952351675,0.9998280142055588,0.9610705596107056,0.0325581395348837,2026Q1
0001587987,0001628280-26-016503,2026-03-10,0.9984337730219794,0.9370434035238504,0.0259626677328268,0.8501895162827917,0.3486013986013986,0.0234438156831042,0.9924072040418872,0.8082851637764933,0.2172635085484739,2026Q1
0001615063,0001493152-26-009479,2026-03-10,0.9983035876133862,0.8300333704115684,0.0671145936086656,0.9934681376688924,0.757201646090535,0.0648598563817466,0.994310091256558,0.77431906614786,0.04219510249661,2026Q1
0001000209,0001193125-26-100121,2026-03-10,0.999283484039151,0.9314685314685316,-0.0172152313809075,0.9964638772234076,0.8401142041399001,-0.0265448683503493,0.9961385636731164,0.8627450980392157,0.0910206779340949,2026Q1
0001653558,0001653558-26-000066,2026-03-10,0.9976644999368918,0.924814100798678,0.0315789473684211,0.988886129505905,0.8131443298969072,0.1470406905055488,0.9989447168460432,0.9484206317473012,0.0011263639563534,2026Q1
0001826889,0001193125-26-100284,2026-03-10,0.997849386603894,0.9357212953876348,-0.0698053899929576,1.0000000000000002,1.0,0.0,1.0000000000000002,1.0,0.0,2026Q1
0001007587,0001007587-26-000004,2026-03-10,0.998572201557913,0.918608169440242,0.0754400670578374,0.9984401230058064,0.9041713641488164,0.0585075324068666,0.9986467737174723,0.9278803869832892,0.0664406232340357,2026Q1
0001462056,0001628280-26-016395,2026-03-10,0.9981289143615046,0.8153459119496855,0.0700435298773249,0.9885890340871736,0.6604002425712553,0.149849889048427,0.9985123567226408,0.8324346744089589,0.1018803642796304,2026Q1
0001434868,0001628280-26-016522,2026-03-10,0.999189247619678,0.9191369227666868,0.0707289002557545,0.9948433612355226,0.8104149715215623,0.005315822388993,1.0000000000000002,1.0,0.0,2026Q1
0000948320,0001493152-26-009549,2026-03-10,0.9957551782464356,0.8061002178649237,-0.0538502961766289,0.9841512494550974,0.5908607863974495,-0.0216698534098152,0.978114349432646,0.6614529023288147,-0.401082842221264,2026Q1
0001805385,0001805385-26-000012,2026-03-10,0.978355808585473,0.8658976207642394,-0.2919901869040694,0.3717609899805064,0.0056639395846444,1001.0,0.9973580977044108,0.8625530525628469,-0.0051509127055846,2026Q1
0001332551,0001193125-26-098916,2026-03-10,0.9992091120473195,0.9492924528301888,-0.0207298218226031,0.9998039709460236,0.9663658736669402,-0.0124881227093797,0.999929080564394,0.9909593169261678,-0.0082451318636337,2026Q1
