decision_at,adsh,cik10,company_name_as_filed,sic,sector,form,afs,filing_date,available_at,period,fy,fp,source_quarter,filing_age_days,current_tickers,current_exchanges,identity_status,candidate_symbols,symbol_source,symbol_count,collision_flag,single_symbol_usable_for_price_probe,tiingo_symbol,tiingo_inventory_covers_execution,tradable_member,execution_price_available,panel_status,price_source,ticker_used
2023-01-01 00:00:00+00:00,0000077159-22-000028,0000077159,RANGER OIL CORP,1311,energy,10-Q,2-ACC,2022-11-03,2022-11-04 00:00:00+00:00,20220930,2022,Q3,2022Q4,58.0,,,former_or_unmapped,ROCC,last_filing_inline_xbrl,1,False,True,ROCC,True,True,False,missing_validated_execution_price,,
2023-01-01 00:00:00+00:00,0000351817-22-000062,0000351817,"SILVERBOW RESOURCES, INC.",1311,energy,10-Q,2-ACC,2022-11-03,2022-11-04 00:00:00+00:00,20220930,2022,Q3,2022Q4,58.0,,,former_or_unmapped,SBOW,last_filing_inline_xbrl,1,False,True,SBOW,True,True,False,missing_validated_execution_price,,
2023-01-01 00:00:00+00:00,0000732834-22-000035,0000732834,"CONTINENTAL RESOURCES, INC",1311,energy,10-Q,1-LAF,2022-11-02,2022-11-03 00:00:00+00:00,20220930,2022,Q3,2022Q4,59.0,,,former_or_unmapped,CLR,last_filing_inline_xbrl,1,False,True,CLR,False,True,False,missing_validated_execution_price,,
2023-01-01 00:00:00+00:00,0001628280-22-028702,0000890447,VERTEX ENERGY INC.,2911,energy,10-Q,2-ACC,2022-11-08,2022-11-09 00:00:00+00:00,20220930,2022,Q3,2022Q4,53.0,,,former_or_unmapped,VTNR,last_filing_inline_xbrl,1,False,True,VTNR,False,True,False,missing_validated_execution_price,,
2023-01-01 00:00:00+00:00,0001558370-22-015484,0001037676,"ARCH RESOURCES, INC.",1221,energy,10-Q,1-LAF,2022-10-27,2022-10-28 00:00:00+00:00,20220930,2022,Q3,2022Q4,65.0,,,former_or_unmapped,ARCH,last_filing_inline_xbrl,1,False,True,ARCH,True,True,False,missing_validated_execution_price,,
2023-01-01 00:00:00+00:00,0001558370-22-016388,0001323468,GLOBAL PARTNERS LP,5171,energy,10-Q,1-LAF,2022-11-04,2022-11-05 00:00:00+00:00,20220930,2022,Q3,2022Q4,57.0,GLP,NYSE,current_ticker_available,GLP,current_sec_mapping,1,False,True,GLP,True,True,False,missing_validated_execution_price,,
2023-01-01 00:00:00+00:00,0000028823-22-000146,0000028823,"DIEBOLD NIXDORF, INC",3578,technology,10-Q,1-LAF,2022-11-09,2022-11-10 00:00:00+00:00,20220930,2022,Q3,2022Q4,52.0,DBD,NYSE,current_ticker_available,DBD,current_sec_mapping,1,False,True,DBD,False,True,False,missing_validated_execution_price,yahoo_current_sec,DBD
2023-01-01 00:00:00+00:00,0001564590-22-039540,0000730255,CALAMP CORP.,3663,technology,10-Q,2-ACC,2022-12-20,2022-12-21 00:00:00+00:00,20221130,2023,Q3,2022Q4,11.0,,,former_or_unmapped,CAMP,last_filing_inline_xbrl,1,False,True,CAMP,False,True,False,missing_validated_execution_price,yahoo_recovered_former,CAMP
2023-01-01 00:00:00+00:00,0001628280-22-029134,0000814549,EBIX INC,7373,technology,10-Q,2-ACC,2022-11-09,2022-11-10 00:00:00+00:00,20220930,2022,Q3,2022Q4,52.0,,,former_or_unmapped,EBIX,last_filing_inline_xbrl,1,False,True,EBIX,False,True,False,missing_validated_execution_price,,
2023-01-01 00:00:00+00:00,0000895419-22-000109,0000895419,"WOLFSPEED, INC.",3674,technology,10-Q,1-LAF,2022-10-27,2022-10-28 00:00:00+00:00,20220930,2023,Q1,2022Q4,65.0,WOLF,NYSE,current_ticker_available,WOLF,current_sec_mapping,1,False,True,WOLF,True,True,False,missing_validated_execution_price,yahoo_current_sec,WOLF
2023-01-01 00:00:00+00:00,0000950170-22-020884,0001101680,DZS INC.,3661,technology,10-Q,2-ACC,2022-11-01,2022-11-02 00:00:00+00:00,20220930,2022,Q3,2022Q4,60.0,,,former_or_unmapped,DZSI,last_filing_inline_xbrl,1,False,True,DZSI,False,True,False,missing_validated_execution_price,,
2023-01-01 00:00:00+00:00,0001166388-22-000152,0001166388,VERINT SYSTEMS INC,7373,technology,10-Q,1-LAF,2022-12-07,2022-12-08 00:00:00+00:00,20221031,2023,Q3,2022Q4,24.0,,,former_or_unmapped,VRNT,last_filing_inline_xbrl,1,False,True,VRNT,True,True,False,missing_validated_execution_price,yahoo_recovered_former,VRNT
2023-01-01 00:00:00+00:00,0001169445-22-000016,0001169445,COMPUTER PROGRAMS & SYSTEMS INC,7371,technology,10-Q,2-ACC,2022-11-07,2022-11-08 00:00:00+00:00,20220930,2022,Q3,2022Q4,54.0,,,former_or_unmapped,TBRG,last_filing_inline_xbrl,1,False,True,TBRG,True,True,False,missing_validated_execution_price,yahoo_recovered_former,TBRG
2023-01-01 00:00:00+00:00,0001683168-22-007585,0001210618,"SPI ENERGY CO., LTD.",3674,technology,10-Q,2-ACC,2022-11-14,2022-11-15 00:00:00+00:00,20220930,2022,Q3,2022Q4,47.0,,,former_or_unmapped,SPI,last_filing_inline_xbrl,1,False,True,SPI,False,True,False,missing_validated_execution_price,,
2023-01-01 00:00:00+00:00,0000950170-22-023844,0001333835,CASA SYSTEMS INC,3663,technology,10-Q,2-ACC,2022-11-09,2022-11-10 00:00:00+00:00,20220930,2022,Q3,2022Q4,52.0,,,former_or_unmapped,CASA,last_filing_inline_xbrl,1,False,True,CASA,False,True,False,missing_validated_execution_price,,
2023-01-01 00:00:00+00:00,0001418100-22-000047,0001418100,AVAYA HOLDINGS CORP.,7372,technology,10-Q,1-LAF,2022-05-10,2022-05-11 00:00:00+00:00,20220331,2022,Q2,2022Q2,235.0,,,former_or_unmapped,AVYA,last_filing_inline_xbrl,1,False,True,AVYA,True,True,False,missing_validated_execution_price,,
2023-01-01 00:00:00+00:00,0000950170-22-023821,0001431959,META MATERIALS INC.,3674,technology,10-Q,1-LAF,2022-11-09,2022-11-10 00:00:00+00:00,20220930,2022,Q3,2022Q4,52.0,,,former_or_unmapped,MMAT,last_filing_inline_xbrl,1,False,True,MMAT,False,True,False,missing_validated_execution_price,,
2023-01-01 00:00:00+00:00,0001459417-22-000026,0001459417,"2U, INC.",7372,technology,10-Q,1-LAF,2022-11-07,2022-11-08 00:00:00+00:00,20220930,2022,Q3,2022Q4,54.0,,,former_or_unmapped,TWOU,last_filing_inline_xbrl,1,False,True,TWOU,False,True,False,missing_validated_execution_price,,
2023-01-01 00:00:00+00:00,0001689657-22-000033,0001689657,"BERKELEY LIGHTS, INC.",3826,technology,10-Q,1-LAF,2022-11-08,2022-11-09 00:00:00+00:00,20220930,2022,Q3,2022Q4,53.0,,,former_or_unmapped,BLI,last_filing_inline_xbrl,1,False,True,BLI,False,True,False,missing_validated_execution_price,,
2023-01-01 00:00:00+00:00,0001739942-22-000100,0001739942,SOLARWINDS CORP,7372,technology,10-Q,1-LAF,2022-11-08,2022-11-09 00:00:00+00:00,20220930,2022,Q3,2022Q4,53.0,,,former_or_unmapped,SWI,last_filing_inline_xbrl,1,False,True,SWI,True,True,False,missing_validated_execution_price,,
2023-01-01 00:00:00+00:00,0001829126-22-019069,0001823882,AIRSPAN NETWORKS HOLDINGS INC.,3663,technology,10-Q,2-ACC,2022-11-09,2022-11-10 00:00:00+00:00,20220930,2022,Q3,2022Q4,52.0,,,former_or_unmapped,MIMO,last_filing_inline_xbrl,1,False,True,MIMO,False,True,False,missing_validated_execution_price,,
2023-04-01 00:00:00+00:00,0000077159-23-000003,0000077159,RANGER OIL CORP,1311,energy,10-K,2-ACC,2023-03-09,2023-03-10 00:00:00+00:00,20221231,2022,FY,2023Q1,22.0,,,former_or_unmapped,ROCC,last_filing_inline_xbrl,1,False,True,ROCC,True,True,False,missing_validated_execution_price,,
2023-04-01 00:00:00+00:00,0000351817-23-000032,0000351817,"SILVERBOW RESOURCES, INC.",1311,energy,10-K,2-ACC,2023-03-02,2023-03-03 00:00:00+00:00,20221231,2022,FY,2023Q1,29.0,,,former_or_unmapped,SBOW,last_filing_inline_xbrl,1,False,True,SBOW,True,True,False,missing_validated_execution_price,,
2023-04-01 00:00:00+00:00,0000732834-22-000035,0000732834,"CONTINENTAL RESOURCES, INC",1311,energy,10-Q,1-LAF,2022-11-02,2022-11-03 00:00:00+00:00,20220930,2022,Q3,2022Q4,149.0,,,former_or_unmapped,CLR,last_filing_inline_xbrl,1,False,True,CLR,False,True,False,missing_validated_execution_price,,
2023-04-01 00:00:00+00:00,0001628280-23-005861,0000890447,VERTEX ENERGY INC.,2911,energy,10-K,1-LAF,2023-03-01,2023-03-02 00:00:00+00:00,20221231,2022,FY,2023Q1,30.0,,,former_or_unmapped,VTNR,last_filing_inline_xbrl,1,False,True,VTNR,False,True,False,missing_validated_execution_price,,
2023-04-01 00:00:00+00:00,0000950170-23-005221,0000949039,"DIAMOND OFFSHORE DRILLING, INC.",1381,energy,10-K,2-ACC,2023-02-28,2023-03-01 00:00:00+00:00,20221231,2022,FY,2023Q1,31.0,,,former_or_unmapped,DO,last_filing_inline_xbrl,1,False,True,DO,True,True,False,missing_validated_execution_price,,
2023-04-01 00:00:00+00:00,0001558370-23-001458,0001037676,"ARCH RESOURCES, INC.",1221,energy,10-K,1-LAF,2023-02-16,2023-02-17 00:00:00+00:00,20221231,2022,FY,2023Q1,43.0,,,former_or_unmapped,ARCH,last_filing_inline_xbrl,1,False,True,ARCH,True,True,False,missing_validated_execution_price,,
2023-04-01 00:00:00+00:00,0001558370-23-002156,0001323468,GLOBAL PARTNERS LP,5171,energy,10-K,1-LAF,2023-02-27,2023-02-28 00:00:00+00:00,20221231,2022,FY,2023Q1,32.0,GLP,NYSE,current_ticker_available,GLP,current_sec_mapping,1,False,True,GLP,True,True,False,missing_validated_execution_price,,
2023-04-01 00:00:00+00:00,0000028823-23-000078,0000028823,"DIEBOLD NIXDORF, INC",3578,technology,10-K,2-ACC,2023-03-16,2023-03-17 00:00:00+00:00,20221231,2022,FY,2023Q1,15.0,DBD,NYSE,current_ticker_available,DBD,current_sec_mapping,1,False,True,DBD,False,True,False,missing_validated_execution_price,yahoo_current_sec,DBD
2023-04-01 00:00:00+00:00,0001564590-22-039540,0000730255,CALAMP CORP.,3663,technology,10-Q,2-ACC,2022-12-20,2022-12-21 00:00:00+00:00,20221130,2023,Q3,2022Q4,101.0,,,former_or_unmapped,CAMP,last_filing_inline_xbrl,1,False,True,CAMP,False,True,False,missing_validated_execution_price,yahoo_recovered_former,CAMP
2023-04-01 00:00:00+00:00,0001628280-23-008050,0000814549,EBIX INC,7373,technology,10-K,2-ACC,2023-03-15,2023-03-16 00:00:00+00:00,20221231,2022,FY,2023Q1,16.0,,,former_or_unmapped,EBIX,last_filing_inline_xbrl,1,False,True,EBIX,False,True,False,missing_validated_execution_price,,
2023-04-01 00:00:00+00:00,0000895419-23-000013,0000895419,"WOLFSPEED, INC.",3674,technology,10-Q,1-LAF,2023-01-26,2023-01-27 00:00:00+00:00,20221231,2023,Q2,2023Q1,64.0,WOLF,NYSE,current_ticker_available,WOLF,current_sec_mapping,1,False,True,WOLF,True,True,False,missing_validated_execution_price,yahoo_current_sec,WOLF
2023-04-01 00:00:00+00:00,0000950170-23-007289,0001101680,DZS INC.,3661,technology,10-K,2-ACC,2023-03-10,2023-03-11 00:00:00+00:00,20221231,2022,FY,2023Q1,21.0,,,former_or_unmapped,DZSI,last_filing_inline_xbrl,1,False,True,DZSI,False,True,False,missing_validated_execution_price,,
2023-04-01 00:00:00+00:00,0001166388-23-000012,0001166388,VERINT SYSTEMS INC,7373,technology,10-K,1-LAF,2023-03-29,2023-03-30 00:00:00+00:00,20230131,2022,FY,2023Q1,2.0,,,former_or_unmapped,VRNT,last_filing_inline_xbrl,1,False,True,VRNT,True,True,False,missing_validated_execution_price,yahoo_recovered_former,VRNT
2023-04-01 00:00:00+00:00,0001169445-23-000003,0001169445,COMPUTER PROGRAMS & SYSTEMS INC,7371,technology,10-K,2-ACC,2023-03-16,2023-03-17 00:00:00+00:00,20221231,2022,FY,2023Q1,15.0,,,former_or_unmapped,TBRG,last_filing_inline_xbrl,1,False,True,TBRG,True,True,False,missing_validated_execution_price,yahoo_recovered_former,TBRG
2023-04-01 00:00:00+00:00,0001683168-22-007585,0001210618,"SPI ENERGY CO., LTD.",3674,technology,10-Q,2-ACC,2022-11-14,2022-11-15 00:00:00+00:00,20220930,2022,Q3,2022Q4,137.0,,,former_or_unmapped,SPI,last_filing_inline_xbrl,1,False,True,SPI,False,True,False,missing_validated_execution_price,,
2023-04-01 00:00:00+00:00,0000950170-23-008129,0001333835,CASA SYSTEMS INC,3663,technology,10-K,2-ACC,2023-03-15,2023-03-16 00:00:00+00:00,20221231,2022,FY,2023Q1,16.0,,,former_or_unmapped,CASA,last_filing_inline_xbrl,1,False,True,CASA,False,True,False,missing_validated_execution_price,,
2023-04-01 00:00:00+00:00,0000950170-22-023821,0001431959,META MATERIALS INC.,3674,technology,10-Q,1-LAF,2022-11-09,2022-11-10 00:00:00+00:00,20220930,2022,Q3,2022Q4,142.0,,,former_or_unmapped,MMAT,last_filing_inline_xbrl,1,False,True,MMAT,False,True,False,missing_validated_execution_price,,
2023-04-01 00:00:00+00:00,0001459417-23-000004,0001459417,"2U, INC.",7372,technology,10-K,1-LAF,2023-02-21,2023-02-22 00:00:00+00:00,20221231,2022,FY,2023Q1,38.0,,,former_or_unmapped,TWOU,last_filing_inline_xbrl,1,False,True,TWOU,False,True,False,missing_validated_execution_price,,
2023-04-01 00:00:00+00:00,0001628945-23-000063,0001628945,CUE HEALTH INC.,3826,technology,10-K,2-ACC,2023-03-16,2023-03-17 00:00:00+00:00,20221231,2022,FY,2023Q1,15.0,,,former_or_unmapped,HLTH,last_filing_inline_xbrl,1,False,True,HLTH,False,True,False,missing_validated_execution_price,,
2023-04-01 00:00:00+00:00,0001689657-22-000033,0001689657,"BERKELEY LIGHTS, INC.",3826,technology,10-Q,1-LAF,2022-11-08,2022-11-09 00:00:00+00:00,20220930,2022,Q3,2022Q4,143.0,,,former_or_unmapped,BLI,last_filing_inline_xbrl,1,False,True,BLI,False,True,False,missing_validated_execution_price,,
2023-04-01 00:00:00+00:00,0001739942-23-000019,0001739942,SOLARWINDS CORP,7372,technology,10-K,1-LAF,2023-02-22,2023-02-23 00:00:00+00:00,20221231,2022,FY,2023Q1,37.0,,,former_or_unmapped,SWI,last_filing_inline_xbrl,1,False,True,SWI,True,True,False,missing_validated_execution_price,,
2023-04-01 00:00:00+00:00,0001794905-23-000010,0001794905,"CYXTERA TECHNOLOGIES, INC.",7370,technology,10-K,2-ACC,2023-03-16,2023-03-17 00:00:00+00:00,20221231,2022,FY,2023Q1,15.0,,,former_or_unmapped,CYXT,last_filing_inline_xbrl,1,False,True,CYXT,False,True,False,missing_validated_execution_price,,
2023-04-01 00:00:00+00:00,0001829126-23-002099,0001823882,AIRSPAN NETWORKS HOLDINGS INC.,3663,technology,10-K,2-ACC,2023-03-16,2023-03-17 00:00:00+00:00,20221231,2022,FY,2023Q1,15.0,,,former_or_unmapped,MIMO,last_filing_inline_xbrl,1,False,True,MIMO,False,True,False,missing_validated_execution_price,,
2023-04-01 00:00:00+00:00,0001842718-23-000005,0001842718,INTEGRAL AD SCIENCE HOLDING CORP.,7370,technology,10-K,2-ACC,2023-03-02,2023-03-03 00:00:00+00:00,20221231,2022,FY,2023Q1,29.0,,,former_or_unmapped,IAS,last_filing_inline_xbrl,1,False,True,IAS,True,True,False,missing_validated_execution_price,yahoo_recovered_former,IAS
