decision_date,realization_date,core_return,oscillator_return,turnover,mean_invested_weight,net_return
2007-08-24,2007-08-31,0.00372729476606,0.00183225603474,0.000302194363546,1,0.00334677604798
2007-08-31,2007-09-07,-0.00225811090847,-0.00834460111277,0.00097723472299,1,-0.00348029512295
2007-09-07,2007-09-14,0.00651384463102,0.0132724593044,0.00107293907297,1,0.00786020287034
2007-09-14,2007-09-21,0.00691339726086,0.0232736101686,0.00259124113454,1,0.0101724836367
2007-09-21,2007-09-28,0.00563631991868,0.0137773264272,0.00129316680367,1,0.00725805538636
2007-09-28,2007-10-05,0.00782838941668,0.0196963966438,0.00187970442893,1,0.01019259234
2007-10-05,2007-10-12,0.00554339216823,0.00321379971284,0.000370851802597,1,0.00507561941814
2007-10-12,2007-10-19,-0.000885195233637,-0.0253634552756,0.00393929406394,1,-0.00580054371235
2007-10-19,2007-10-26,0.0151146232882,0.0247496011991,0.00151576537,1,0.0170340400435
2007-10-26,2007-11-02,0.00352661188727,-0.00268890296523,0.000992216640853,1,0.00227854783356
2007-11-02,2007-11-09,-0.0188710542311,-0.020824529432,0.00031869464857,1,-0.0192633427445
2007-11-09,2007-11-16,-0.00767768191277,-0.0112714098085,0.000579865259921,1,-0.00839932681821
2007-11-16,2007-11-23,0.00111841907479,0.0153363586625,0.00226589285072,1,0.00395067752808
2007-11-23,2007-11-30,0.0102142680297,-0.00710577504352,0.00275262595247,1,0.00673649628532
2007-11-30,2007-12-07,0.0069041848837,0.00794686441489,0.00016565049924,1,0.00711189253744
2007-12-07,2007-12-14,-0.00657138538853,-0.0333784844758,0.00434093539039,1,-0.0119545098829
2007-12-14,2007-12-21,0.0151534284766,-0.0128667677966,0.00444082424454,1,0.00952718510076
2007-12-21,2007-12-28,0.0104051879191,-0.00685497163973,0.00274255610893,1,0.00693944322681
2007-12-28,2008-01-04,0.00760276942329,-0.0200767748905,0.00441959240897,1,0.00204476259848
2008-01-04,2008-01-11,0.00952596426199,0.016100351844,0.0010406208076,1,0.0108356386744
2008-01-11,2008-01-18,-0.00336082453109,0.00144134553018,0.000770195980933,1,-0.00240424149874
2008-01-18,2008-01-25,0.000167600821636,0.00784408025284,0.0012261487044,1,0.00169676596435
2008-01-25,2008-02-01,0.00726233227155,0.00893797156351,0.000266080748833,1,0.00759612972619
2008-02-01,2008-02-08,0.000919958268914,-0.00669286881231,0.00121878678262,1,-0.000608701081244
2008-02-08,2008-02-15,-0.0047356836786,-0.00662513720639,0.000303866407926,1,-0.0051150937162
2008-02-15,2008-02-22,0.017791522314,0.0165169858903,0.000200411292103,1,0.0175356129728
2008-02-22,2008-02-29,0.0126364146034,-0.00794273665383,0.00326484580706,1,0.00850426012289
2008-02-29,2008-03-07,-0.0160186613337,-0.0283151170586,0.00200447144408,1,-0.0184879748359
2008-03-07,2008-03-14,0.0147231705952,0.0200253196265,0.000835161982021,1,0.0157794245916
2008-03-14,2008-03-21,-0.0336760079116,-0.0353410987285,0.000275794016602,1,-0.034010405045
2008-03-21,2008-03-28,0.0107829450623,-0.0156509358171,0.00420630239237,1,0.00547513737449
2008-03-28,2008-04-04,0.00185931052633,0.0332366342855,0.00497986174525,1,0.00810987596943
2008-04-04,2008-04-11,0.00253992484621,-0.0196056173886,0.00354999334678,1,-0.00190693356748
2008-04-11,2008-04-18,-0.00561379877279,0.029496202434,0.00560970060446,1,0.00138015296554
2008-04-18,2008-04-25,-0.0105567866434,0.00822220824304,0.00302521362235,1,-0.00681611373419
2008-04-25,2008-05-02,-0.000396627018477,0.0133019021205,0.0021866411896,1,0.00233214560337
2008-05-02,2008-05-09,0.00430908224551,-0.0138168669522,0.00289816983529,1,0.000669401556798
2008-05-09,2008-05-16,0.00111050224518,0.0291033198782,0.00444900217308,1,0.00668682076092
2008-05-16,2008-05-23,-0.00340261798012,-0.0280200957384,0.00397186665402,1,-0.00834597286505
2008-05-23,2008-05-30,-0.00698541816707,0.00843009753519,0.00247614521103,1,-0.00391469575267
2008-05-30,2008-06-06,0.00265811094698,-0.0211103963665,0.00381094735529,1,-0.00211464525248
2008-06-06,2008-06-13,-0.00416577904747,-0.00382387125255,5.49303185367e-05,1,-0.00409767214008
2008-06-13,2008-06-20,-0.000123150586828,-0.00753822181236,0.00118832003393,1,-0.0016121064321
2008-06-20,2008-06-27,0.00639615724529,0.00984212464416,0.000547475726285,1,0.00708261334644
2008-06-27,2008-07-04,-0.00284679099296,0.00198738185805,0.000774924480415,1,-0.00188383104516
2008-07-04,2008-07-11,4.55286964767e-05,-0.000928053045023,0.000155796321527,1,-0.000149966633431
2008-07-11,2008-07-18,-0.00709481696956,-0.0206008154143,0.00218233797026,1,-0.00980692834835
2008-07-18,2008-07-25,-0.00433499645649,-0.00397171607236,5.83736699118e-05,1,-0.00426263224801
2008-07-25,2008-08-01,-0.0037709672027,-0.000774600056951,0.000480944150888,1,-0.0031740984943
2008-08-01,2008-08-08,-0.0137349805266,0.0172448463549,0.0049944253494,1,-0.00756398727702
2008-08-08,2008-08-15,-0.0122246694341,0.0124004744939,0.00396899526767,1,-0.00731948562482
2008-08-15,2008-08-22,0.0118945636332,-0.0117525368056,0.0037566193533,1,0.0071463604487
2008-08-22,2008-08-29,-0.000134467878311,-0.0130336894461,0.00206949270011,1,-0.00272465965537
2008-08-29,2008-09-05,-0.00590619990794,-0.0209086033282,0.00242195613696,1,-0.00891879037268
2008-09-05,2008-09-12,-0.00224253943129,-0.00264886264351,6.51631403257e-05,1,-0.00232412988944
2008-09-12,2008-09-19,0.00534743946562,-0.0278037742102,0.00531100716549,1,-0.00130935830537
2008-09-19,2008-09-26,-0.00616245771599,0.00652979733055,0.00203814706608,1,-0.00363419744201
2008-09-26,2008-10-03,-0.0235664867684,-0.0112225152689,0.00201760219046,1,-0.0211077804794
2008-10-03,2008-10-10,-0.0313554738779,-0.000881120522411,0.00500225655485,1,-0.0252856144896
2008-10-10,2008-10-17,-0.00384162626282,-0.0176536684138,0.00222461819992,1,-0.00661515778401
2008-10-17,2008-10-24,-0.0147837480855,-0.000978903042153,0.00223565398084,1,-0.0120339573468
2008-10-24,2008-10-31,0.0188807443904,-0.00917283576363,0.00442978939376,1,0.0132478794126
2008-10-31,2008-11-07,-0.000208324371468,0.00183571405819,0.000326980594592,1,0.000198848411491
2008-11-07,2008-11-14,-0.00653371295764,-0.000742194152878,0.000931651014191,1,-0.00538006745176
2008-11-14,2008-11-21,0.00552453036336,0.0136757760475,0.00129493433979,1,0.00714830482848
2008-11-21,2008-11-28,0.0199884811309,0.00147469931126,0.00291473649481,1,0.0162711510845
2008-11-28,2008-12-05,0.00135780475066,-0.000144645143295,0.000240138081492,1,0.00105611408146
2008-12-05,2008-12-12,0.0133312328483,0.0348884503858,0.00338935746912,1,0.0176257295685
2008-12-12,2008-12-19,0.0197792510767,0.0210441038762,0.000198402014788,1,0.0200312296265
2008-12-19,2008-12-26,0.00587651734647,0.00710217009394,0.000194911261481,1,0.00612067333966
2008-12-26,2009-01-02,-0.00610039878705,0.0334866345275,0.00632243741175,1,0.00178539568879
2009-01-02,2009-01-09,-0.00500299974613,-0.0261351182839,0.00341263562533,1,-0.00924648663182
2009-01-09,2009-01-16,-0.000618823369241,-0.0486378211146,0.00776239164196,1,-0.0102614348765
2009-01-16,2009-01-23,-0.00849592447187,-0.00443948047238,0.000654057231452,1,-0.00768790595813
2009-01-23,2009-01-30,-0.00534959442113,0.0110993678298,0.00263726620627,1,-0.00207298830198
2009-01-30,2009-02-06,-0.00686677994705,0.00142222011358,0.00133318454123,1,-0.00521564585763
2009-02-06,2009-02-13,0.00305489164211,0.00496536278341,0.000304628379172,1,0.00343546272847
2009-02-13,2009-02-20,0.0014076432763,-0.0174245299667,0.0030202719102,1,-0.00237389273185
2009-02-20,2009-02-27,-0.0150549586487,-0.0107587758213,0.000697287755576,1,-0.014199208522
2009-02-27,2009-03-06,-0.000119836662589,-0.000662199590424,8.67978852136e-05,1,-0.000228743237582
2009-03-06,2009-03-13,-0.00112756626303,-0.00471135150825,0.000574465138682,1,-0.00184719563777
2009-03-13,2009-03-20,0.00806764502048,0.00247717939157,0.000888301205301,1,0.00694511038867
2009-03-20,2009-03-27,-0.00290241107681,0.0400843249435,0.00683893049093,1,0.0056607414748
2009-03-27,2009-04-03,-0.00783449761246,0.0456812136066,0.00853802124624,1,0.00282595452513
2009-04-03,2009-04-10,-0.00179410639351,0.0151600154606,0.00270833504939,1,0.00158317630206
2009-04-10,2009-04-17,-0.000355599246472,0.0151602354046,0.00247573130485,1,0.00273518902722
2009-04-17,2009-04-24,0.00758044891412,0.00826930422,0.000109372686488,1,0.00771767311186
2009-04-24,2009-05-01,0.00587889525355,0.0157080038352,0.00156041634846,1,0.00783691488814
2009-05-01,2009-05-08,0.0152799241546,0.0498828603146,0.00541622678127,1,0.0221734302527
2009-05-08,2009-05-15,-0.0127081026748,-0.0371201229575,0.00397586064874,1,-0.0176103860346
2009-05-15,2009-05-22,0.0161983185674,0.0283084949118,0.00190220842122,1,0.0186108427942
2009-05-22,2009-05-29,0.0190900124506,0.0333499751068,0.0022326061693,1,0.021930841951
2009-05-29,2009-06-05,0.000549375050502,0.0142039474351,0.00217758846091,1,0.00326940158512
2009-06-05,2009-06-12,0.00105471890531,0.00315140758982,0.000334976415312,1,0.00147238176013
2009-06-12,2009-06-19,-0.0160838647875,-0.0268120102586,0.0017483752717,1,-0.0182382357581
2009-06-19,2009-06-26,0.00680828604173,-0.00637694040024,0.00210087298371,1,0.00416073638842
2009-06-26,2009-07-03,-0.012847509597,-0.0142897049431,0.000233822738867,1,-0.0131371177799
2009-07-03,2009-07-10,-0.0117531609403,-0.0103290759529,0.000230497017054,1,-0.0114694964279
2009-07-10,2009-07-17,0.0326989132948,-0.0121804837927,0.00701430298663,1,0.0236879623624
2009-07-17,2009-07-24,0.0339614566633,0.0363498988161,0.000369427961278,1,0.0344372979541
2009-07-24,2009-07-31,0.0206243829087,0.0185901595442,0.000319025821562,1,0.0202159431067
2009-07-31,2009-08-07,0.00396164972777,0.0202539428759,0.00258808068075,1,0.00720716795399
2009-08-07,2009-08-14,-0.000863472816701,-0.00586332315217,0.000801469546398,1,-0.00186745023153
2009-08-14,2009-08-21,0.0113107328158,0.00718922173751,0.000652598345262,1,0.0104831676084
2009-08-21,2009-08-28,0.00588199107005,0.0115389631659,0.000898811821554,1,0.00700889143011
2009-08-28,2009-09-04,-0.00429998960379,-0.0140482717952,0.00156953418372,1,-0.00625749371299
2009-09-04,2009-09-11,0.0270788651912,0.0294711155452,0.00037249509195,1,0.0275554527865
2009-09-11,2009-09-18,0.0118131747191,0.0197080506509,0.00124648700821,1,0.0133859174704
2009-09-18,2009-09-25,-0.0128854317938,-0.0154604468544,0.000417598409964,1,-0.013402522798
2009-09-25,2009-10-02,-0.0156636466824,-0.0209405232585,0.000858656143128,1,-0.0167233152783
2009-10-02,2009-10-09,0.0330472678815,0.0307172992731,0.000361032091775,1,0.0325794689993
2009-10-09,2009-10-16,0.00769602947648,0.00483279378135,0.000454877445261,1,0.00712110795022
2009-10-16,2009-10-23,0.00380287564242,0.000763160729594,0.000484805465238,1,0.00319250863253
2009-10-23,2009-10-30,-0.0266417760183,-0.0427567956897,0.00265777707493,1,-0.0298780688379
2009-10-30,2009-11-06,0.0282011237132,0.00830057983059,0.0031087889965,1,0.0242054709917
2009-11-06,2009-11-13,0.0199218078878,0.00349264830881,0.00258565070956,1,0.0166230477184
2009-11-13,2009-11-20,-0.00440755856923,-0.003593711563,0.000130770614686,1,-0.00424544302106
2009-11-20,2009-11-27,0.000936970607253,-0.000317270485445,0.000200540979176,1,0.000685119683817
2009-11-27,2009-12-04,0.00501234283176,0.0150204026612,0.00159013642768,1,0.0070060041155
2009-12-04,2009-12-11,-0.00740446455624,-0.00848855925692,0.000174787255333,1,-0.00762215743265
2009-12-11,2009-12-18,-0.000997490069133,0.00163360930349,0.000421174386554,1,-0.000473376066541
2009-12-18,2009-12-25,0.00755000949102,0.0202872165963,0.00201758071462,1,0.0100873630085
2009-12-25,2010-01-01,-0.0032216192643,-0.00965375727725,0.00103380251225,1,-0.00451321587945
2010-01-01,2010-01-08,0.0159281256311,0.0264935069835,0.00166050353681,1,0.0180328993839
2010-01-08,2010-01-15,-0.00623988758427,-0.00689864044314,0.00010607633746,1,-0.00637216853773
2010-01-15,2010-01-22,-0.0222733225246,-0.0397013224391,0.002862207364,1,-0.0257732335444
2010-01-22,2010-01-29,-0.0117720432669,-0.0057983454015,0.000966009433621,1,-0.010582133741
2010-01-29,2010-02-05,-0.00595014809971,-8.96589875395e-05,0.000942180041555,1,-0.00478276117748
2010-02-05,2010-02-12,0.00194643910682,-0.00518550318607,0.00114051763992,1,0.000514348060038
2010-02-12,2010-02-19,0.0141367217018,-0.0028973481678,0.00269651779204,1,0.0107164251389
2010-02-19,2010-02-26,0.00412107403674,-0.00483028396129,0.00142888682679,1,0.002323658003
2010-02-26,2010-03-05,0.0149724013908,0.023662439351,0.00136755369213,1,0.0167035712144
2010-03-05,2010-03-12,0.00598731938575,0.00793446195904,0.000309568769724,1,0.00637520005656
2010-03-12,2010-03-19,0.00255719328275,0.00238451792337,2.75585367309e-05,1,0.00252252041819
2010-03-19,2010-03-26,0.00181719920837,-0.00023767498266,0.000328318181537,1,0.00140458277926
2010-03-26,2010-04-02,0.00324450137984,0.0130822131202,0.00156587248261,1,0.0052042143655
2010-04-02,2010-04-09,0.0100422388868,0.0140429223004,0.000633243482521,1,0.0108392093521
2010-04-09,2010-04-16,0.00099710562398,-0.00643258650178,0.00118933212468,1,-0.000494779461795
2010-04-16,2010-04-23,0.0141182234976,0.01344332754,0.000106494218552,1,0.013982711835
2010-04-23,2010-04-30,-0.0102168877485,-0.0113199225562,0.000178347065793,1,-0.0104383864454
2010-04-30,2010-05-07,-0.0553880285743,-0.0369615492842,0.0031089794183,1,-0.0517182776133
2010-05-07,2010-05-14,0.0282353122304,0.0077532577284,0.00319988696462,1,0.0241229018952
2010-05-14,2010-05-21,-0.0334216638916,-0.00865697271775,0.00407845912165,1,-0.0284891179524
2010-05-21,2010-05-28,0.00844010171787,0.000716189575348,0.00122736288384,1,0.00688918247495
2010-05-28,2010-06-04,-0.00592287727484,0.00291529500405,0.00142000804285,1,-0.00416234285928
2010-06-04,2010-06-11,0.00931402764626,-0.000502236273153,0.00155914133021,1,0.00734297915573
2010-06-11,2010-06-18,0.0131687244665,0.00200498719896,0.00176687545346,1,0.0109271426357
2010-06-18,2010-06-25,-0.00281037061424,-0.014541659042,0.0018867353413,1,-0.0051660619765
2010-06-25,2010-07-02,-0.0139303614995,-0.0246752174484,0.0017472719183,1,-0.0160880690489
2010-07-02,2010-07-09,0.00850589584172,0.00480931668039,0.000586894502701,1,0.00776364553694
2010-07-09,2010-07-16,-0.00148642533515,-0.00670157876915,0.000836540541953,1,-0.00253363872466
2010-07-16,2010-07-23,0.0099741979975,0.021328588804,0.00179472597282,1,0.0122361025289
2010-07-23,2010-07-30,0.00117009787919,0.00349622331678,0.000371572429088,1,0.00163346510456
2010-07-30,2010-08-06,0.00655284510677,0.0148815442895,0.00132172912613,1,0.00821197629767
