variant,cost_bps,full_observations,full_years,full_total_return,full_annual_return,full_annual_volatility,full_sharpe_zero_rf,full_sortino_zero_target,full_max_drawdown,full_max_drawdown_duration_weeks,full_calmar,full_cvar_5_weekly,full_positive_week_share,full_worst_week,full_best_week,full_annual_turnover,full_mean_invested_weight,oos_2016_2020_observations,oos_2016_2020_years,oos_2016_2020_total_return,oos_2016_2020_annual_return,oos_2016_2020_annual_volatility,oos_2016_2020_sharpe_zero_rf,oos_2016_2020_sortino_zero_target,oos_2016_2020_max_drawdown,oos_2016_2020_max_drawdown_duration_weeks,oos_2016_2020_calmar,oos_2016_2020_cvar_5_weekly,oos_2016_2020_positive_week_share,oos_2016_2020_worst_week,oos_2016_2020_best_week,oos_2016_2020_annual_turnover,oos_2016_2020_mean_invested_weight,oos_2021_present_observations,oos_2021_present_years,oos_2021_present_total_return,oos_2021_present_annual_return,oos_2021_present_annual_volatility,oos_2021_present_sharpe_zero_rf,oos_2021_present_sortino_zero_target,oos_2021_present_max_drawdown,oos_2021_present_max_drawdown_duration_weeks,oos_2021_present_calmar,oos_2021_present_cvar_5_weekly,oos_2021_present_positive_week_share,oos_2021_present_worst_week,oos_2021_present_best_week,oos_2021_present_annual_turnover,oos_2021_present_mean_invested_weight
macd_sma_10_21,50,1120,21.5384615385,-0.629700442671,-0.0450765880793,0.102303584884,-0.399353289259,-0.528902476055,-0.711200816227,1057,-0.063380956617,-0.0355491779528,0.483928571429,-0.0708997387468,0.0580044156149,20.5986665081,0.8741875,261,5.01923076923,-0.181873680799,-0.0392046840092,0.101635617332,-0.342299099478,-0.441277553929,-0.309928643397,228,-0.12649583975,-0.0378343793278,0.524904214559,-0.0708997387468,0.0580044156149,20.4768938062,0.917969348659,293,5.63461538462,-0.242186016451,-0.0480252114037,0.0972974886229,-0.457027954686,-0.611805558611,-0.365808116571,286,-0.131285253739,-0.0301153302191,0.460750853242,-0.0549970926997,0.0478545118654,21.2845000294,0.868976109215
macd_sma_10_21,100,1120,21.5384615385,-0.959885745314,-0.138702562331,0.105773440704,-1.35644270619,-1.63274634193,-0.960605624295,1057,-0.144390745612,-0.038641479908,0.410714285714,-0.0746567685295,0.052453259197,20.5986665081,0.8741875,261,5.01923076923,-0.511110019356,-0.132877651011,0.10556055592,-1.29560332742,-1.53144865776,-0.550805684611,260,-0.241242337767,-0.0416492349272,0.425287356322,-0.0746567685295,0.052453259197,20.4768938062,0.917969348659,293,5.63461538462,-0.584315434196,-0.144262920103,0.100065937237,-1.50446384186,-1.79683533353,-0.60787653945,286,-0.237322730424,-0.0331086552173,0.409556313993,-0.0592535039769,0.0456469018356,21.2845000294,0.868976109215
awesome_inverted,10,1120,21.5384615385,0.796119920646,0.0275629243138,0.131118912579,0.273815914463,0.370784128548,-0.444662396635,510,0.0619861821518,-0.0468813668558,0.55625,-0.159720567335,0.100330356825,20.8422208365,0.691336309524,261,5.01923076923,0.338757604201,0.0598473066973,0.13349723582,0.503033534269,0.692578489463,-0.281478380276,66,0.212617774192,-0.0441663993386,0.574712643678,-0.115761348388,0.100148367443,21.2149715144,0.680114942529,293,5.63461538462,0.310850503559,0.0492106199166,0.103453506166,0.516149753355,0.763651452592,-0.215636569118,136,0.228210920429,-0.0309530858856,0.546075085324,-0.0670595875369,0.0511646482256,21.7246439847,0.697098976109
awesome_inverted,50,1120,21.5384615385,-0.702172869824,-0.0546842105128,0.131124314464,-0.362180626476,-0.467675430669,-0.742383394424,1011,-0.0736603363216,-0.0485102583475,0.494642857143,-0.159872951748,0.0999197859113,20.8422208365,0.691336309524,261,5.01923076923,-0.125736739045,-0.0264165912363,0.133137654918,-0.133786977211,-0.176650870738,-0.353464764126,232,-0.0747361375655,-0.0458084496857,0.513409961686,-0.116198813497,0.0999197859113,21.2149715144,0.680114942529,293,5.63461538462,-0.196896108097,-0.0381675617854,0.10387986088,-0.322599475888,-0.440562460691,-0.273377022546,248,-0.139615105285,-0.0325414851787,0.477815699659,-0.0690797608227,0.0511077808415,21.7246439847,0.697098976109
awesome_inverted,100,1120,21.5384615385,-0.968571997657,-0.148406055428,0.132059352387,-1.14757145407,-1.39448222689,-0.969186402344,1119,-0.153124368098,-0.0506679904651,0.413392857143,-0.160063402192,0.099634112134,20.8422208365,0.691336309524,261,5.01923076923,-0.487098376933,-0.124554709431,0.133667352143,-0.926359502177,-1.15785960805,-0.559071750991,232,-0.222788415279,-0.0480498306915,0.432950191571,-0.11674546758,0.099634112134,21.2149715144,0.680114942529,293,5.63461538462,-0.565015928085,-0.137342754154,0.105575956001,-1.34455043414,-1.66614867417,-0.572589460524,292,-0.239862525637,-0.0348843362785,0.38566552901,-0.0716024887253,0.0510367000509,21.7246439847,0.697098976109
awesome_stale_1d,10,1120,21.5384615385,1.87820765818,0.0503073008576,0.0967147101938,0.556148585844,0.80084868561,-0.178370256329,165,0.282038619515,-0.0316017221785,0.561607142857,-0.0601073077018,0.0502192640533,17.3514854132,0.880571428571,261,5.01923076923,0.303208102237,0.0541796325883,0.0891645391548,0.636783299792,0.873496602115,-0.148509359063,122,0.364823018093,-0.0320102051492,0.570881226054,-0.0601073077018,0.0430946129263,16.4641217041,0.910651340996,293,5.63461538462,0.31272730058,0.0494770645433,0.0939370961966,0.561101744451,0.834312802172,-0.178370256329,165,0.277384052485,-0.0275497792564,0.546075085324,-0.0445409370502,0.0489879167672,17.4188005744,0.873993174061
awesome_stale_1d,50,1120,21.5384615385,-0.355042029051,-0.0201562750835,0.0977135066161,-0.159363702737,-0.214120044347,-0.542623480942,807,-0.0371459691506,-0.0332758808927,0.501785714286,-0.0626574483866,0.0498828603146,17.3514854132,0.880571428571,261,5.01923076923,-0.0637690012913,-0.0130423173031,0.0902953087432,-0.0999942557772,-0.128844648986,-0.216988332949,152,-0.0601060763306,-0.0341432783578,0.513409961686,-0.0626574483866,0.0430165469388,16.4641217041,0.910651340996,293,5.63461538462,-0.113543682173,-0.0211626837732,0.0949737152662,-0.177799599591,-0.244212376831,-0.294497285631,257,-0.0718603695374,-0.0290796919968,0.491467576792,-0.0494040515676,0.0480531891665,17.4188005744,0.873993174061
awesome_stale_1d,100,1120,21.5384615385,-0.900766670281,-0.101710663911,0.0999761450086,-1.02156776271,-1.26288254707,-0.902756753752,1057,-0.112666743825,-0.0357742422882,0.438392857143,-0.0658398116087,0.0497295104941,17.3514854132,0.880571428571,261,5.01923076923,-0.38106494914,-0.0911574019308,0.0928989762794,-0.981173068524,-1.1734538692,-0.424438271389,244,-0.214771871614,-0.0369756513207,0.432950191571,-0.0658398116087,0.042918970906,16.4641217041,0.910651340996,293,5.63461538462,-0.457635760249,-0.102894617738,0.0972335475445,-1.06693607501,-1.3348107418,-0.491277125117,286,-0.209443127876,-0.0317543979812,0.430034129693,-0.0554586714488,0.0468849675717,17.4188005744,0.873993174061
awesome_stale_5d,10,1120,21.5384615385,1.71768588619,0.0475125897004,0.101439730323,0.508592472482,0.727799886197,-0.230359012373,212,0.206254529445,-0.0333370421869,0.561607142857,-0.0677777503495,0.0575108878434,17.3188924637,0.880196428571,261,5.01923076923,0.456786862276,0.0778392524586,0.0969572069322,0.822127409643,1.19627042803,-0.124456860166,106,0.625431594166,-0.0326635553565,0.605363984674,-0.0677777503495,0.0575108878434,16.491143808,0.908544061303,293,5.63461538462,0.206531962367,0.0338821931004,0.100651956989,0.381380441663,0.545869361211,-0.214248974121,212,0.158144015575,-0.0301532086584,0.529010238908,-0.0559933470843,0.0540330557587,17.2831347384,0.875392491468
awesome_stale_5d,50,1120,21.5384615385,-0.389380373938,-0.0226420670167,0.10135541206,-0.175081890152,-0.234555797755,-0.538674564154,979,-0.0420329240017,-0.0346588015619,0.511607142857,-0.0689491872329,0.0535183836702,17.3188924637,0.880196428571,261,5.01923076923,0.0460780708696,0.00901547733924,0.0964436794803,0.141366097211,0.193109035512,-0.21475218162,152,0.0419808416903,-0.0338328781315,0.547892720307,-0.0689491872329,0.0535183836702,16.491143808,0.908544061303,293,5.63461538462,-0.182856599778,-0.0352046777185,0.10087823793,-0.30473117195,-0.406279011231,-0.323093181654,257,-0.108961376214,-0.0318060217643,0.488054607509,-0.0575013775964,0.0519502912929,17.2831347384,0.875392491468
awesome_stale_5d,100,1120,21.5384615385,-0.905734519563,-0.103850100567,0.102296391105,-1.01933613811,-1.26008509945,-0.910181174982,1057,-0.114098273422,-0.0367556508655,0.451785714286,-0.0704120683058,0.0527332641025,17.3188924637,0.880196428571,261,5.01923076923,-0.308846210575,-0.0709526049125,0.097034479449,-0.709211910085,-0.895115151941,-0.401438172966,245,-0.176746033862,-0.0354990507385,0.475095785441,-0.0704120683058,0.0485407480506,16.491143808,0.908544061303,293,5.63461538462,-0.498199557326,-0.115186123156,0.102081919332,-1.14628777782,-1.40405314118,-0.527406929373,286,-0.218400852816,-0.0344059382894,0.436860068259,-0.0593848448136,0.0493511777053,17.2831347384,0.875392491468
awesome_random_matched,10,1120,21.5384615385,-0.434140560541,-0.0260904780955,0.104325822648,-0.200831131349,-0.261240814961,-0.624683110045,974,-0.0417659412845,-0.0365947334203,0.510714285714,-0.0805892196103,0.0512784311191,80.2094320724,0.880985119048,261,5.01923076923,-0.121558636583,-0.025491374563,0.0962564149112,-0.219493960663,-0.270150674295,-0.341253809967,152,-0.0746991647229,-0.0354347639543,0.555555555556,-0.0805892196103,0.0372101441728,78.2376290711,0.911302681992,293,5.63461538462,-0.00410302564245,-0.000729413847218,0.0912549490983,0.037567537558,0.0519720591961,-0.252953313636,269,-0.00288359079679,-0.0275676622295,0.491467576792,-0.0447588898318,0.0379832414043,78.0302038212,0.87409556314
awesome_random_matched,50,1120,21.5384615385,-0.999440086938,-0.29365010498,0.110006394712,-3.09394540098,-3.10538383029,-0.999443969292,1119,-0.293813474294,-0.044281872279,0.324107142857,-0.0909682237645,0.0409628418922,80.2094320724,0.880985119048,261,5.01923076923,-0.817759845921,-0.28764681396,0.104967301182,-3.16739655851,-3.111462629,-0.821738944093,260,-0.350046466736,-0.044028310808,0.318007662835,-0.0909682237645,0.0358646997931,78.2376290711,0.911302681992,293,5.63461538462,-0.828752035848,-0.268880901789,0.0966487246234,-3.18203959329,-3.19273676695,-0.832435169938,291,-0.3230052159,-0.0355273481218,0.324232081911,-0.0565435398689,0.0317952211973,78.0302038212,0.87409556314
awesome_random_matched,100,1120,21.5384615385,-0.999999903513,-0.527633614907,0.124204309196,-5.93171479732,-4.69556784531,-0.999999902351,1119,-0.52763366643,-0.0550157403386,0.192857142857,-0.103810704522,0.0341847472018,80.2094320724,0.880985119048,261,5.01923076923,-0.974587511474,-0.518904133898,0.122390837434,-5.8738295576,-4.65513531653,-0.974268079071,260,-0.5326091915,-0.0556834479429,0.183908045977,-0.103810704522,0.0341847472018,78.2376290711,0.911302681992,293,5.63461538462,-0.981125718563,-0.505676640528,0.112073493795,-6.18738844243,-4.79238441783,-0.981215936881,291,-0.515357141604,-0.0474748293096,0.20819112628,-0.0711119654103,0.0241015158272,78.0302038212,0.87409556314
