,SPY,QQQ,IWM,EFA,VEA,VWO,EWJ,VNQ,HYG,LQD,GLD,PDBC,DBA,TLT
2011-07-08,0.20788073938329785,0.0,0.0,0.0,0.0,0.0,0.0,0.39303665511322455,0.24379139839817693,0.1552912071053007,0.0,0.0,0.0,0.0
2011-07-15,0.20788073938329785,0.0,0.0,0.0,0.0,0.0,0.0,0.39303665511322455,0.24379139839817693,0.1552912071053007,0.0,0.0,0.0,0.0
2011-07-22,0.20788073938329785,0.0,0.0,0.0,0.0,0.0,0.0,0.39303665511322455,0.24379139839817693,0.1552912071053007,0.0,0.0,0.0,0.0
2011-07-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4043834659349825,0.1562323509005878,0.19297806068800366,0.24640612247642604,0.0,0.0,0.0
2011-08-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4043834659349825,0.1562323509005878,0.19297806068800366,0.24640612247642604,0.0,0.0,0.0
2011-08-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4043834659349825,0.1562323509005878,0.19297806068800366,0.24640612247642604,0.0,0.0,0.0
2011-08-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4043834659349825,0.1562323509005878,0.19297806068800366,0.24640612247642604,0.0,0.0,0.0
2011-08-26,0.15368722493633333,0.0,0.0,0.0,0.0,0.0,0.0,0.2964825397069593,0.14870903983011308,0.0,0.4011211955265942,0.0,0.0,0.0
2011-09-02,0.15368722493633333,0.0,0.0,0.0,0.0,0.0,0.0,0.2964825397069593,0.14870903983011308,0.0,0.4011211955265942,0.0,0.0,0.0
2011-09-09,0.15368722493633333,0.0,0.0,0.0,0.0,0.0,0.0,0.2964825397069593,0.14870903983011308,0.0,0.4011211955265942,0.0,0.0,0.0
2011-09-16,0.15368722493633333,0.0,0.0,0.0,0.0,0.0,0.0,0.2964825397069593,0.14870903983011308,0.0,0.4011211955265942,0.0,0.0,0.0
2011-09-23,0.15368722493633333,0.0,0.0,0.0,0.0,0.0,0.0,0.2964825397069593,0.14870903983011308,0.0,0.4011211955265942,0.0,0.0,0.0
2011-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14767171804183327,0.303816614733259,0.3810390736363692,0.0,0.0,0.16747259358853842
2011-10-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14767171804183327,0.303816614733259,0.3810390736363692,0.0,0.0,0.16747259358853842
2011-10-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14767171804183327,0.303816614733259,0.3810390736363692,0.0,0.0,0.16747259358853842
2011-10-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14767171804183327,0.303816614733259,0.3810390736363692,0.0,0.0,0.16747259358853842
2011-10-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15636846999766676,0.29909620072054316,0.30629924498396427,0.0,0.0,0.23823608429782572
2011-11-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15636846999766676,0.29909620072054316,0.30629924498396427,0.0,0.0,0.23823608429782572
2011-11-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15636846999766676,0.29909620072054316,0.30629924498396427,0.0,0.0,0.23823608429782572
2011-11-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15636846999766676,0.29909620072054316,0.30629924498396427,0.0,0.0,0.23823608429782572
2011-11-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1308073000185696,0.2998223672452817,0.2710060559833653,0.0,0.0,0.2983642767527833
2011-12-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1308073000185696,0.2998223672452817,0.2710060559833653,0.0,0.0,0.2983642767527833
2011-12-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1308073000185696,0.2998223672452817,0.2710060559833653,0.0,0.0,0.2983642767527833
2011-12-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1308073000185696,0.2998223672452817,0.2710060559833653,0.0,0.0,0.2983642767527833
2011-12-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1308073000185696,0.2998223672452817,0.2710060559833653,0.0,0.0,0.2983642767527833
2011-12-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13563655157882334,0.32119728228095645,0.2525222339251048,0.0,0.0,0.2906439322151155
2012-01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13563655157882334,0.32119728228095645,0.2525222339251048,0.0,0.0,0.2906439322151155
2012-01-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13563655157882334,0.32119728228095645,0.2525222339251048,0.0,0.0,0.2906439322151155
2012-01-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13563655157882334,0.32119728228095645,0.2525222339251048,0.0,0.0,0.2906439322151155
2012-01-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1621409103403046,0.32857960271751957,0.2066726727000467,0.0,0.0,0.30260681424212904
2012-02-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1621409103403046,0.32857960271751957,0.2066726727000467,0.0,0.0,0.30260681424212904
2012-02-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1621409103403046,0.32857960271751957,0.2066726727000467,0.0,0.0,0.30260681424212904
2012-02-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1621409103403046,0.32857960271751957,0.2066726727000467,0.0,0.0,0.30260681424212904
2012-02-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19870297489806382,0.34213826961427274,0.10057633673378433,0.0,0.0,0.3585824187538792
2012-03-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19870297489806382,0.34213826961427274,0.10057633673378433,0.0,0.0,0.3585824187538792
2012-03-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19870297489806382,0.34213826961427274,0.10057633673378433,0.0,0.0,0.3585824187538792
2012-03-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19870297489806382,0.34213826961427274,0.10057633673378433,0.0,0.0,0.3585824187538792
2012-03-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19870297489806382,0.34213826961427274,0.10057633673378433,0.0,0.0,0.3585824187538792
2012-03-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15339519697359738,0.3152844654383165,0.12121521744929055,0.0,0.0,0.4101051201387957
2012-04-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15339519697359738,0.3152844654383165,0.12121521744929055,0.0,0.0,0.4101051201387957
2012-04-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15339519697359738,0.3152844654383165,0.12121521744929055,0.0,0.0,0.4101051201387957
2012-04-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15339519697359738,0.3152844654383165,0.12121521744929055,0.0,0.0,0.4101051201387957
2012-04-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06543809920185618,0.1764003212540827,0.34443404947563694,0.0,0.0,0.0,0.41372753006842417
2012-05-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06543809920185618,0.1764003212540827,0.34443404947563694,0.0,0.0,0.0,0.41372753006842417
2012-05-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06543809920185618,0.1764003212540827,0.34443404947563694,0.0,0.0,0.0,0.41372753006842417
2012-05-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06543809920185618,0.1764003212540827,0.34443404947563694,0.0,0.0,0.0,0.41372753006842417
2012-05-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12629315088368515,0.21264229708263582,0.3186584273920569,0.0,0.0,0.0,0.3424061246416221
2012-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12629315088368515,0.21264229708263582,0.3186584273920569,0.0,0.0,0.0,0.3424061246416221
2012-06-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12629315088368515,0.21264229708263582,0.3186584273920569,0.0,0.0,0.0,0.3424061246416221
2012-06-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12629315088368515,0.21264229708263582,0.3186584273920569,0.0,0.0,0.0,0.3424061246416221
2012-06-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12629315088368515,0.21264229708263582,0.3186584273920569,0.0,0.0,0.0,0.3424061246416221
2012-06-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16196408379456897,0.21701180853376714,0.3261763550029427,0.0,0.0,0.0,0.2948477526687212
2012-07-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16196408379456897,0.21701180853376714,0.3261763550029427,0.0,0.0,0.0,0.2948477526687212
2012-07-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16196408379456897,0.21701180853376714,0.3261763550029427,0.0,0.0,0.0,0.2948477526687212
2012-07-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16196408379456897,0.21701180853376714,0.3261763550029427,0.0,0.0,0.0,0.2948477526687212
2012-07-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0803405596409099,0.1872316743972403,0.39958635815540683,0.0,0.0,0.0,0.33284140780644306
2012-08-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0803405596409099,0.1872316743972403,0.39958635815540683,0.0,0.0,0.0,0.33284140780644306
2012-08-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0803405596409099,0.1872316743972403,0.39958635815540683,0.0,0.0,0.0,0.33284140780644306
2012-08-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0803405596409099,0.1872316743972403,0.39958635815540683,0.0,0.0,0.0,0.33284140780644306
2012-08-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0803405596409099,0.1872316743972403,0.39958635815540683,0.0,0.0,0.0,0.33284140780644306
2012-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21729017697326192,0.2105956502723125,0.2703552401210929,0.0,0.0,0.0,0.30175893263333264
2012-09-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21729017697326192,0.2105956502723125,0.2703552401210929,0.0,0.0,0.0,0.30175893263333264
2012-09-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21729017697326192,0.2105956502723125,0.2703552401210929,0.0,0.0,0.0,0.30175893263333264
2012-09-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21729017697326192,0.2105956502723125,0.2703552401210929,0.0,0.0,0.0,0.30175893263333264
2012-09-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2826648990759963,0.2770979309316117,0.316358392357505,0.0,0.0,0.0,0.12387877763488699
2012-10-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2826648990759963,0.2770979309316117,0.316358392357505,0.0,0.0,0.0,0.12387877763488699
2012-10-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2826648990759963,0.2770979309316117,0.316358392357505,0.0,0.0,0.0,0.12387877763488699
2012-10-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2826648990759963,0.2770979309316117,0.316358392357505,0.0,0.0,0.0,0.12387877763488699
2012-10-26,0.08058148243790303,0.0,0.0,0.0,0.0,0.0,0.0,0.3446336838255989,0.2783077854387869,0.2964770482977111,0.0,0.0,0.0,0.0
2012-11-02,0.08058148243790303,0.0,0.0,0.0,0.0,0.0,0.0,0.3446336838255989,0.2783077854387869,0.2964770482977111,0.0,0.0,0.0,0.0
2012-11-09,0.08058148243790303,0.0,0.0,0.0,0.0,0.0,0.0,0.3446336838255989,0.2783077854387869,0.2964770482977111,0.0,0.0,0.0,0.0
2012-11-16,0.08058148243790303,0.0,0.0,0.0,0.0,0.0,0.0,0.3446336838255989,0.2783077854387869,0.2964770482977111,0.0,0.0,0.0,0.0
2012-11-23,0.08058148243790303,0.0,0.0,0.0,0.0,0.0,0.0,0.3446336838255989,0.2783077854387869,0.2964770482977111,0.0,0.0,0.0,0.0
2012-11-30,0.11488610154400049,0.0,0.0,0.0,0.0,0.0,0.0,0.11957600103787697,0.33344680350377703,0.43209109391434547,0.0,0.0,0.0,0.0
2012-12-07,0.11488610154400049,0.0,0.0,0.0,0.0,0.0,0.0,0.11957600103787697,0.33344680350377703,0.43209109391434547,0.0,0.0,0.0,0.0
2012-12-14,0.11488610154400049,0.0,0.0,0.0,0.0,0.0,0.0,0.11957600103787697,0.33344680350377703,0.43209109391434547,0.0,0.0,0.0,0.0
2012-12-21,0.11488610154400049,0.0,0.0,0.0,0.0,0.0,0.0,0.11957600103787697,0.33344680350377703,0.43209109391434547,0.0,0.0,0.0,0.0
2012-12-28,0.0,0.0,0.0,0.0,0.12096530170658358,0.0,0.0,0.11760802489791618,0.3173189131135004,0.44410776028199983,0.0,0.0,0.0,0.0
2013-01-04,0.0,0.0,0.0,0.0,0.12096530170658358,0.0,0.0,0.11760802489791618,0.3173189131135004,0.44410776028199983,0.0,0.0,0.0,0.0
2013-01-11,0.0,0.0,0.0,0.0,0.12096530170658358,0.0,0.0,0.11760802489791618,0.3173189131135004,0.44410776028199983,0.0,0.0,0.0,0.0
2013-01-18,0.0,0.0,0.0,0.0,0.12096530170658358,0.0,0.0,0.11760802489791618,0.3173189131135004,0.44410776028199983,0.0,0.0,0.0,0.0
2013-01-25,0.0,0.0,0.0,0.24082786666427644,0.19379276665464054,0.0,0.0,0.0,0.26760420516079275,0.29777516152029043,0.0,0.0,0.0,0.0
2013-02-01,0.0,0.0,0.0,0.24082786666427644,0.19379276665464054,0.0,0.0,0.0,0.26760420516079275,0.29777516152029043,0.0,0.0,0.0,0.0
2013-02-08,0.0,0.0,0.0,0.24082786666427644,0.19379276665464054,0.0,0.0,0.0,0.26760420516079275,0.29777516152029043,0.0,0.0,0.0,0.0
2013-02-15,0.0,0.0,0.0,0.24082786666427644,0.19379276665464054,0.0,0.0,0.0,0.26760420516079275,0.29777516152029043,0.0,0.0,0.0,0.0
2013-02-22,0.0,0.0,0.0,0.22319636004306026,0.16824818000230685,0.0,0.0,0.0,0.3126038487976696,0.2959516111569632,0.0,0.0,0.0,0.0
2013-03-01,0.0,0.0,0.0,0.22319636004306026,0.16824818000230685,0.0,0.0,0.0,0.3126038487976696,0.2959516111569632,0.0,0.0,0.0,0.0
2013-03-08,0.0,0.0,0.0,0.22319636004306026,0.16824818000230685,0.0,0.0,0.0,0.3126038487976696,0.2959516111569632,0.0,0.0,0.0,0.0
2013-03-15,0.0,0.0,0.0,0.22319636004306026,0.16824818000230685,0.0,0.0,0.0,0.3126038487976696,0.2959516111569632,0.0,0.0,0.0,0.0
2013-03-22,0.0,0.0,0.0,0.22319636004306026,0.16824818000230685,0.0,0.0,0.0,0.3126038487976696,0.2959516111569632,0.0,0.0,0.0,0.0
2013-03-29,0.0,0.0,0.0,0.19953148379283178,0.0,0.0,0.0,0.1998961029328716,0.29400133287881064,0.3065710803954861,0.0,0.0,0.0,0.0
2013-04-05,0.0,0.0,0.0,0.19953148379283178,0.0,0.0,0.0,0.1998961029328716,0.29400133287881064,0.3065710803954861,0.0,0.0,0.0,0.0
2013-04-12,0.0,0.0,0.0,0.19953148379283178,0.0,0.0,0.0,0.1998961029328716,0.29400133287881064,0.3065710803954861,0.0,0.0,0.0,0.0
2013-04-19,0.0,0.0,0.0,0.19953148379283178,0.0,0.0,0.0,0.1998961029328716,0.29400133287881064,0.3065710803954861,0.0,0.0,0.0,0.0
2013-04-26,0.0,0.0,0.0,0.21104219078845973,0.1936363187704066,0.0,0.0,0.0,0.298811390163107,0.29651010027802677,0.0,0.0,0.0,0.0
2013-05-03,0.0,0.0,0.0,0.21104219078845973,0.1936363187704066,0.0,0.0,0.0,0.298811390163107,0.29651010027802677,0.0,0.0,0.0,0.0
2013-05-10,0.0,0.0,0.0,0.21104219078845973,0.1936363187704066,0.0,0.0,0.0,0.298811390163107,0.29651010027802677,0.0,0.0,0.0,0.0
2013-05-17,0.0,0.0,0.0,0.21104219078845973,0.1936363187704066,0.0,0.0,0.0,0.298811390163107,0.29651010027802677,0.0,0.0,0.0,0.0
2013-05-24,0.0,0.0,0.0,0.21104219078845973,0.1936363187704066,0.0,0.0,0.0,0.298811390163107,0.29651010027802677,0.0,0.0,0.0,0.0
2013-05-31,0.0,0.0,0.0,0.0,0.16433366834123325,0.0,0.0,0.1990280112442047,0.30956555082282383,0.3270727695917382,0.0,0.0,0.0,0.0
2013-06-07,0.0,0.0,0.0,0.0,0.16433366834123325,0.0,0.0,0.1990280112442047,0.30956555082282383,0.3270727695917382,0.0,0.0,0.0,0.0
2013-06-14,0.0,0.0,0.0,0.0,0.16433366834123325,0.0,0.0,0.1990280112442047,0.30956555082282383,0.3270727695917382,0.0,0.0,0.0,0.0
2013-06-21,0.0,0.0,0.0,0.0,0.16433366834123325,0.0,0.0,0.1990280112442047,0.30956555082282383,0.3270727695917382,0.0,0.0,0.0,0.0
2013-06-28,0.0,0.0,0.0,0.22119886013045714,0.20096393008029476,0.0,0.0,0.0,0.29996649255082547,0.2778707172384226,0.0,0.0,0.0,0.0
2013-07-05,0.0,0.0,0.0,0.22119886013045714,0.20096393008029476,0.0,0.0,0.0,0.29996649255082547,0.2778707172384226,0.0,0.0,0.0,0.0
2013-07-12,0.0,0.0,0.0,0.22119886013045714,0.20096393008029476,0.0,0.0,0.0,0.29996649255082547,0.2778707172384226,0.0,0.0,0.0,0.0
2013-07-19,0.0,0.0,0.0,0.22119886013045714,0.20096393008029476,0.0,0.0,0.0,0.29996649255082547,0.2778707172384226,0.0,0.0,0.0,0.0
2013-07-26,0.17951040047174305,0.0,0.0,0.0,0.14516548883263838,0.0,0.0,0.0,0.47965736605741527,0.19566674463820338,0.0,0.0,0.0,0.0
2013-08-02,0.17951040047174305,0.0,0.0,0.0,0.14516548883263838,0.0,0.0,0.0,0.47965736605741527,0.19566674463820338,0.0,0.0,0.0,0.0
2013-08-09,0.17951040047174305,0.0,0.0,0.0,0.14516548883263838,0.0,0.0,0.0,0.47965736605741527,0.19566674463820338,0.0,0.0,0.0,0.0
2013-08-16,0.17951040047174305,0.0,0.0,0.0,0.14516548883263838,0.0,0.0,0.0,0.47965736605741527,0.19566674463820338,0.0,0.0,0.0,0.0
2013-08-23,0.17951040047174305,0.0,0.0,0.0,0.14516548883263838,0.0,0.0,0.0,0.47965736605741527,0.19566674463820338,0.0,0.0,0.0,0.0
2013-08-30,0.1846000451235979,0.0,0.0,0.0,0.14452721830550588,0.0,0.0,0.0,0.5032634202950799,0.16760931627581632,0.0,0.0,0.0,0.0
2013-09-06,0.1846000451235979,0.0,0.0,0.0,0.14452721830550588,0.0,0.0,0.0,0.5032634202950799,0.16760931627581632,0.0,0.0,0.0,0.0
2013-09-13,0.1846000451235979,0.0,0.0,0.0,0.14452721830550588,0.0,0.0,0.0,0.5032634202950799,0.16760931627581632,0.0,0.0,0.0,0.0
2013-09-20,0.1846000451235979,0.0,0.0,0.0,0.14452721830550588,0.0,0.0,0.0,0.5032634202950799,0.16760931627581632,0.0,0.0,0.0,0.0
2013-09-27,0.1573528998444311,0.0,0.0,0.0,0.1624421431097659,0.0,0.0,0.0,0.5510052317451211,0.12919972530068202,0.0,0.0,0.0,0.0
2013-10-04,0.1573528998444311,0.0,0.0,0.0,0.1624421431097659,0.0,0.0,0.0,0.5510052317451211,0.12919972530068202,0.0,0.0,0.0,0.0
2013-10-11,0.1573528998444311,0.0,0.0,0.0,0.1624421431097659,0.0,0.0,0.0,0.5510052317451211,0.12919972530068202,0.0,0.0,0.0,0.0
2013-10-18,0.1573528998444311,0.0,0.0,0.0,0.1624421431097659,0.0,0.0,0.0,0.5510052317451211,0.12919972530068202,0.0,0.0,0.0,0.0
2013-10-25,0.2092270671299509,0.0,0.0,0.08018728424010857,0.12529503795945612,0.0,0.0,0.0,0.5852906106704844,0.0,0.0,0.0,0.0,0.0
2013-11-01,0.2092270671299509,0.0,0.0,0.08018728424010857,0.12529503795945612,0.0,0.0,0.0,0.5852906106704844,0.0,0.0,0.0,0.0,0.0
2013-11-08,0.2092270671299509,0.0,0.0,0.08018728424010857,0.12529503795945612,0.0,0.0,0.0,0.5852906106704844,0.0,0.0,0.0,0.0,0.0
2013-11-15,0.2092270671299509,0.0,0.0,0.08018728424010857,0.12529503795945612,0.0,0.0,0.0,0.5852906106704844,0.0,0.0,0.0,0.0,0.0
2013-11-22,0.2092270671299509,0.0,0.0,0.08018728424010857,0.12529503795945612,0.0,0.0,0.0,0.5852906106704844,0.0,0.0,0.0,0.0,0.0
2013-11-29,0.18866361631765596,0.0,0.0,0.13253971352261243,0.2152248801386934,0.0,0.0,0.0,0.4635717900210383,0.0,0.0,0.0,0.0,0.0
2013-12-06,0.18866361631765596,0.0,0.0,0.13253971352261243,0.2152248801386934,0.0,0.0,0.0,0.4635717900210383,0.0,0.0,0.0,0.0,0.0
2013-12-13,0.18866361631765596,0.0,0.0,0.13253971352261243,0.2152248801386934,0.0,0.0,0.0,0.4635717900210383,0.0,0.0,0.0,0.0,0.0
2013-12-20,0.18866361631765596,0.0,0.0,0.13253971352261243,0.2152248801386934,0.0,0.0,0.0,0.4635717900210383,0.0,0.0,0.0,0.0,0.0
2013-12-27,0.27369035054181384,0.0,0.0,0.0,0.06622839475552565,0.0,0.0,0.0,0.5483517184277527,0.11172953627490786,0.0,0.0,0.0,0.0
2014-01-03,0.27369035054181384,0.0,0.0,0.0,0.06622839475552565,0.0,0.0,0.0,0.5483517184277527,0.11172953627490786,0.0,0.0,0.0,0.0
2014-01-10,0.27369035054181384,0.0,0.0,0.0,0.06622839475552565,0.0,0.0,0.0,0.5483517184277527,0.11172953627490786,0.0,0.0,0.0,0.0
2014-01-17,0.27369035054181384,0.0,0.0,0.0,0.06622839475552565,0.0,0.0,0.0,0.5483517184277527,0.11172953627490786,0.0,0.0,0.0,0.0
2014-01-24,0.27369035054181384,0.0,0.0,0.0,0.06622839475552565,0.0,0.0,0.0,0.5483517184277527,0.11172953627490786,0.0,0.0,0.0,0.0
2014-01-31,0.18279694827675766,0.10768572935235407,0.0,0.0,0.0,0.0,0.0,0.0,0.5187376264656808,0.19077969590520746,0.0,0.0,0.0,0.0
2014-02-07,0.18279694827675766,0.10768572935235407,0.0,0.0,0.0,0.0,0.0,0.0,0.5187376264656808,0.19077969590520746,0.0,0.0,0.0,0.0
2014-02-14,0.18279694827675766,0.10768572935235407,0.0,0.0,0.0,0.0,0.0,0.0,0.5187376264656808,0.19077969590520746,0.0,0.0,0.0,0.0
2014-02-21,0.18279694827675766,0.10768572935235407,0.0,0.0,0.0,0.0,0.0,0.0,0.5187376264656808,0.19077969590520746,0.0,0.0,0.0,0.0
2014-02-28,0.14899590575986632,0.0,0.0,0.0,0.052591379140142946,0.0,0.0,0.0,0.505770488704094,0.29264222639589665,0.0,0.0,0.0,0.0
2014-03-07,0.14899590575986632,0.0,0.0,0.0,0.052591379140142946,0.0,0.0,0.0,0.505770488704094,0.29264222639589665,0.0,0.0,0.0,0.0
2014-03-14,0.14899590575986632,0.0,0.0,0.0,0.052591379140142946,0.0,0.0,0.0,0.505770488704094,0.29264222639589665,0.0,0.0,0.0,0.0
2014-03-21,0.14899590575986632,0.0,0.0,0.0,0.052591379140142946,0.0,0.0,0.0,0.505770488704094,0.29264222639589665,0.0,0.0,0.0,0.0
2014-03-28,0.1425051181235236,0.14883993591624672,0.0,0.0,0.0,0.0,0.0,0.0,0.4181480391134316,0.2905069068467981,0.0,0.0,0.0,0.0
2014-04-04,0.1425051181235236,0.14883993591624672,0.0,0.0,0.0,0.0,0.0,0.0,0.4181480391134316,0.2905069068467981,0.0,0.0,0.0,0.0
2014-04-11,0.1425051181235236,0.14883993591624672,0.0,0.0,0.0,0.0,0.0,0.0,0.4181480391134316,0.2905069068467981,0.0,0.0,0.0,0.0
2014-04-18,0.1425051181235236,0.14883993591624672,0.0,0.0,0.0,0.0,0.0,0.0,0.4181480391134316,0.2905069068467981,0.0,0.0,0.0,0.0
2014-04-25,0.12796151349210402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.405799138544453,0.29114829586566726,0.0,0.0,0.17509105209777576,0.0
2014-05-02,0.12796151349210402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.405799138544453,0.29114829586566726,0.0,0.0,0.17509105209777576,0.0
2014-05-09,0.12796151349210402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.405799138544453,0.29114829586566726,0.0,0.0,0.17509105209777576,0.0
2014-05-16,0.12796151349210402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.405799138544453,0.29114829586566726,0.0,0.0,0.17509105209777576,0.0
2014-05-23,0.12796151349210402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.405799138544453,0.29114829586566726,0.0,0.0,0.17509105209777576,0.0
2014-05-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3403729515851586,0.26260455885697037,0.0,0.0,0.2904986028664955,0.10652388669137551
2014-06-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3403729515851586,0.26260455885697037,0.0,0.0,0.2904986028664955,0.10652388669137551
2014-06-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3403729515851586,0.26260455885697037,0.0,0.0,0.2904986028664955,0.10652388669137551
2014-06-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3403729515851586,0.26260455885697037,0.0,0.0,0.2904986028664955,0.10652388669137551
2014-06-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29372167343630695,0.2771377619172606,0.23758279452331474,0.0,0.0,0.0,0.19155777012311767
2014-07-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29372167343630695,0.2771377619172606,0.23758279452331474,0.0,0.0,0.0,0.19155777012311767
2014-07-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29372167343630695,0.2771377619172606,0.23758279452331474,0.0,0.0,0.0,0.19155777012311767
2014-07-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29372167343630695,0.2771377619172606,0.23758279452331474,0.0,0.0,0.0,0.19155777012311767
2014-07-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25079107112962545,0.31450960967333635,0.21925619536200366,0.0,0.0,0.0,0.21544312383503447
2014-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25079107112962545,0.31450960967333635,0.21925619536200366,0.0,0.0,0.0,0.21544312383503447
2014-08-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25079107112962545,0.31450960967333635,0.21925619536200366,0.0,0.0,0.0,0.21544312383503447
2014-08-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25079107112962545,0.31450960967333635,0.21925619536200366,0.0,0.0,0.0,0.21544312383503447
2014-08-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25079107112962545,0.31450960967333635,0.21925619536200366,0.0,0.0,0.0,0.21544312383503447
2014-08-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33423443903151745,0.21816366078689836,0.2160973582111635,0.0,0.0,0.0,0.2315045419704208
2014-09-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33423443903151745,0.21816366078689836,0.2160973582111635,0.0,0.0,0.0,0.2315045419704208
2014-09-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33423443903151745,0.21816366078689836,0.2160973582111635,0.0,0.0,0.0,0.2315045419704208
2014-09-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33423443903151745,0.21816366078689836,0.2160973582111635,0.0,0.0,0.0,0.2315045419704208
