date,learning_rate,strategy,weight
2025-05-23 00:00:00+00:00,1.0,sec-growth-survivorship-aware-v1,0.13936145454287943
2025-05-23 00:00:00+00:00,1.0,sec-cash-conversion-breadth20-dynamic-v1,0.17350334580791316
2025-05-23 00:00:00+00:00,1.0,sec-sector-aware-signal-ensemble-v1,0.16019697932717383
2025-05-30 00:00:00+00:00,1.0,sec-residual-controlled-1.25x-5pct-v1,0.16524037947722053
2025-05-30 00:00:00+00:00,1.0,sec-sector-ensemble-fragile-1.35x-v1,0.18862439026963085
2025-05-30 00:00:00+00:00,1.0,candidate-return-first-60-40-forward-v1,0.21238102514845408
2025-05-30 00:00:00+00:00,1.0,sec-growth-survivorship-aware-v1,0.10660385761221233
2025-05-30 00:00:00+00:00,1.0,sec-cash-conversion-breadth20-dynamic-v1,0.18535490487755224
2025-05-30 00:00:00+00:00,1.0,sec-sector-aware-signal-ensemble-v1,0.14179544261493
2025-06-06 00:00:00+00:00,1.0,sec-residual-controlled-1.25x-5pct-v1,0.1752406784031706
2025-06-06 00:00:00+00:00,1.0,sec-sector-ensemble-fragile-1.35x-v1,0.15649169579308855
2025-06-06 00:00:00+00:00,1.0,candidate-return-first-60-40-forward-v1,0.24254838822658004
2025-06-06 00:00:00+00:00,1.0,sec-growth-survivorship-aware-v1,0.10959762174341126
2025-06-06 00:00:00+00:00,1.0,sec-cash-conversion-breadth20-dynamic-v1,0.1628907333946497
2025-06-06 00:00:00+00:00,1.0,sec-sector-aware-signal-ensemble-v1,0.15323088243909982
2025-06-13 00:00:00+00:00,1.0,sec-residual-controlled-1.25x-5pct-v1,0.17044778265856816
2025-06-13 00:00:00+00:00,1.0,sec-sector-ensemble-fragile-1.35x-v1,0.170886647591611
2025-06-13 00:00:00+00:00,1.0,candidate-return-first-60-40-forward-v1,0.22952831167653648
2025-06-13 00:00:00+00:00,1.0,sec-growth-survivorship-aware-v1,0.11601206471724652
2025-06-13 00:00:00+00:00,1.0,sec-cash-conversion-breadth20-dynamic-v1,0.17639850416170494
2025-06-13 00:00:00+00:00,1.0,sec-sector-aware-signal-ensemble-v1,0.13672668919433287
2025-06-20 00:00:00+00:00,1.0,sec-residual-controlled-1.25x-5pct-v1,0.18053103282862462
2025-06-20 00:00:00+00:00,1.0,sec-sector-ensemble-fragile-1.35x-v1,0.14773643067057038
2025-06-20 00:00:00+00:00,1.0,candidate-return-first-60-40-forward-v1,0.24079927279023863
2025-06-20 00:00:00+00:00,1.0,sec-growth-survivorship-aware-v1,0.1253730513495336
2025-06-20 00:00:00+00:00,1.0,sec-cash-conversion-breadth20-dynamic-v1,0.1536790915132601
2025-06-20 00:00:00+00:00,1.0,sec-sector-aware-signal-ensemble-v1,0.15188112084777275
2025-06-27 00:00:00+00:00,1.0,sec-residual-controlled-1.25x-5pct-v1,0.19689817066765325
2025-06-27 00:00:00+00:00,1.0,sec-sector-ensemble-fragile-1.35x-v1,0.13960895478140523
2025-06-27 00:00:00+00:00,1.0,candidate-return-first-60-40-forward-v1,0.27196612164565986
2025-06-27 00:00:00+00:00,1.0,sec-growth-survivorship-aware-v1,0.09857978894960032
2025-06-27 00:00:00+00:00,1.0,sec-cash-conversion-breadth20-dynamic-v1,0.13898243642867403
2025-06-27 00:00:00+00:00,1.0,sec-sector-aware-signal-ensemble-v1,0.15396452752700734
2025-07-11 00:00:00+00:00,1.0,sec-residual-controlled-1.25x-5pct-v1,0.19888349221345003
2025-07-11 00:00:00+00:00,1.0,sec-sector-ensemble-fragile-1.35x-v1,0.1524645717565445
2025-07-11 00:00:00+00:00,1.0,candidate-return-first-60-40-forward-v1,0.2558834442784127
2025-07-11 00:00:00+00:00,1.0,sec-growth-survivorship-aware-v1,0.09808949102114081
2025-07-11 00:00:00+00:00,1.0,sec-cash-conversion-breadth20-dynamic-v1,0.15168478748434233
2025-07-11 00:00:00+00:00,1.0,sec-sector-aware-signal-ensemble-v1,0.1429942132461096
2025-07-18 00:00:00+00:00,1.0,sec-residual-controlled-1.25x-5pct-v1,0.19523637008530054
2025-07-18 00:00:00+00:00,1.0,sec-sector-ensemble-fragile-1.35x-v1,0.14011813750360783
2025-07-18 00:00:00+00:00,1.0,candidate-return-first-60-40-forward-v1,0.28874588057127276
2025-07-18 00:00:00+00:00,1.0,sec-growth-survivorship-aware-v1,0.09861551217348216
2025-07-18 00:00:00+00:00,1.0,sec-cash-conversion-breadth20-dynamic-v1,0.13791144409635145
2025-07-18 00:00:00+00:00,1.0,sec-sector-aware-signal-ensemble-v1,0.13937265556998524
2025-07-25 00:00:00+00:00,1.0,sec-residual-controlled-1.25x-5pct-v1,0.20181106975393184
2025-07-25 00:00:00+00:00,1.0,sec-sector-ensemble-fragile-1.35x-v1,0.12324513502165949
2025-07-25 00:00:00+00:00,1.0,candidate-return-first-60-40-forward-v1,0.31699378868172523
2025-07-25 00:00:00+00:00,1.0,sec-growth-survivorship-aware-v1,0.09288682130343069
2025-07-25 00:00:00+00:00,1.0,sec-cash-conversion-breadth20-dynamic-v1,0.12444679070541009
2025-07-25 00:00:00+00:00,1.0,sec-sector-aware-signal-ensemble-v1,0.1406163945338427
2025-08-01 00:00:00+00:00,1.0,sec-residual-controlled-1.25x-5pct-v1,0.18083041915362225
2025-08-01 00:00:00+00:00,1.0,sec-sector-ensemble-fragile-1.35x-v1,0.16388448605098568
2025-08-01 00:00:00+00:00,1.0,candidate-return-first-60-40-forward-v1,0.2722655933044927
2025-08-01 00:00:00+00:00,1.0,sec-growth-survivorship-aware-v1,0.08691342551845724
2025-08-01 00:00:00+00:00,1.0,sec-cash-conversion-breadth20-dynamic-v1,0.1656668768439154
2025-08-01 00:00:00+00:00,1.0,sec-sector-aware-signal-ensemble-v1,0.13043919912852678
2025-08-08 00:00:00+00:00,1.0,sec-residual-controlled-1.25x-5pct-v1,0.18583542803102587
2025-08-08 00:00:00+00:00,1.0,sec-sector-ensemble-fragile-1.35x-v1,0.1314387408873099
2025-08-08 00:00:00+00:00,1.0,candidate-return-first-60-40-forward-v1,0.28982503389667924
2025-08-08 00:00:00+00:00,1.0,sec-growth-survivorship-aware-v1,0.12279310419927045
2025-08-08 00:00:00+00:00,1.0,sec-cash-conversion-breadth20-dynamic-v1,0.13397065879226822
2025-08-08 00:00:00+00:00,1.0,sec-sector-aware-signal-ensemble-v1,0.13613703419344636
2025-08-15 00:00:00+00:00,1.0,sec-residual-controlled-1.25x-5pct-v1,0.1960533201915412
2025-08-15 00:00:00+00:00,1.0,sec-sector-ensemble-fragile-1.35x-v1,0.11860685286105105
2025-08-15 00:00:00+00:00,1.0,candidate-return-first-60-40-forward-v1,0.3248123032524712
2025-08-15 00:00:00+00:00,1.0,sec-growth-survivorship-aware-v1,0.10621123906143615
2025-08-15 00:00:00+00:00,1.0,sec-cash-conversion-breadth20-dynamic-v1,0.1282245015773583
2025-08-15 00:00:00+00:00,1.0,sec-sector-aware-signal-ensemble-v1,0.1260917830561421
2025-08-22 00:00:00+00:00,1.0,sec-residual-controlled-1.25x-5pct-v1,0.20206208080284233
2025-08-22 00:00:00+00:00,1.0,sec-sector-ensemble-fragile-1.35x-v1,0.1258705644436731
2025-08-22 00:00:00+00:00,1.0,candidate-return-first-60-40-forward-v1,0.291323716852416
2025-08-22 00:00:00+00:00,1.0,sec-growth-survivorship-aware-v1,0.11246207126995757
2025-08-22 00:00:00+00:00,1.0,sec-cash-conversion-breadth20-dynamic-v1,0.13906044161923825
2025-08-22 00:00:00+00:00,1.0,sec-sector-aware-signal-ensemble-v1,0.12922112501187283
2025-08-29 00:00:00+00:00,1.0,sec-residual-controlled-1.25x-5pct-v1,0.18671667278230122
2025-08-29 00:00:00+00:00,1.0,sec-sector-ensemble-fragile-1.35x-v1,0.14206271854969169
2025-08-29 00:00:00+00:00,1.0,candidate-return-first-60-40-forward-v1,0.2712650322119247
2025-08-29 00:00:00+00:00,1.0,sec-growth-survivorship-aware-v1,0.11603697967744635
2025-08-29 00:00:00+00:00,1.0,sec-cash-conversion-breadth20-dynamic-v1,0.1548219707072885
2025-08-29 00:00:00+00:00,1.0,sec-sector-aware-signal-ensemble-v1,0.1290966260713476
2025-09-05 00:00:00+00:00,1.0,sec-residual-controlled-1.25x-5pct-v1,0.21407284807669757
2025-09-05 00:00:00+00:00,1.0,sec-sector-ensemble-fragile-1.35x-v1,0.11103322674060477
2025-09-05 00:00:00+00:00,1.0,candidate-return-first-60-40-forward-v1,0.28362770411614296
2025-09-05 00:00:00+00:00,1.0,sec-growth-survivorship-aware-v1,0.1333449148838074
2025-09-05 00:00:00+00:00,1.0,sec-cash-conversion-breadth20-dynamic-v1,0.11759197041313327
2025-09-05 00:00:00+00:00,1.0,sec-sector-aware-signal-ensemble-v1,0.140329335769614
2025-09-12 00:00:00+00:00,1.0,sec-residual-controlled-1.25x-5pct-v1,0.25188454017104867
2025-09-12 00:00:00+00:00,1.0,sec-sector-ensemble-fragile-1.35x-v1,0.0956394777164426
2025-09-12 00:00:00+00:00,1.0,candidate-return-first-60-40-forward-v1,0.2730407451853576
2025-09-12 00:00:00+00:00,1.0,sec-growth-survivorship-aware-v1,0.14347935774970438
2025-09-12 00:00:00+00:00,1.0,sec-cash-conversion-breadth20-dynamic-v1,0.09987450928588423
2025-09-12 00:00:00+00:00,1.0,sec-sector-aware-signal-ensemble-v1,0.1360813698915626
2025-09-19 00:00:00+00:00,1.0,sec-residual-controlled-1.25x-5pct-v1,0.2559739541729372
2025-09-19 00:00:00+00:00,1.0,sec-sector-ensemble-fragile-1.35x-v1,0.10287493454591425
2025-09-19 00:00:00+00:00,1.0,candidate-return-first-60-40-forward-v1,0.23792009639007028
2025-09-19 00:00:00+00:00,1.0,sec-growth-survivorship-aware-v1,0.15883349541018726
2025-09-19 00:00:00+00:00,1.0,sec-cash-conversion-breadth20-dynamic-v1,0.11210079099113832
2025-09-19 00:00:00+00:00,1.0,sec-sector-aware-signal-ensemble-v1,0.1322967284897527
2025-09-26 00:00:00+00:00,1.0,sec-residual-controlled-1.25x-5pct-v1,0.26088103608019003
2025-09-26 00:00:00+00:00,1.0,sec-sector-ensemble-fragile-1.35x-v1,0.1223655997660579
2025-09-26 00:00:00+00:00,1.0,candidate-return-first-60-40-forward-v1,0.22939935138693282
2025-09-26 00:00:00+00:00,1.0,sec-growth-survivorship-aware-v1,0.12908713170636268
2025-09-26 00:00:00+00:00,1.0,sec-cash-conversion-breadth20-dynamic-v1,0.13222599989649433
2025-09-26 00:00:00+00:00,1.0,sec-sector-aware-signal-ensemble-v1,0.1260408811639623
2025-10-03 00:00:00+00:00,1.0,sec-residual-controlled-1.25x-5pct-v1,0.27752570638821406
2025-10-03 00:00:00+00:00,1.0,sec-sector-ensemble-fragile-1.35x-v1,0.1176610331937393
2025-10-03 00:00:00+00:00,1.0,candidate-return-first-60-40-forward-v1,0.2316943893173159
2025-10-03 00:00:00+00:00,1.0,sec-growth-survivorship-aware-v1,0.12475073252753241
2025-10-03 00:00:00+00:00,1.0,sec-cash-conversion-breadth20-dynamic-v1,0.12221520813306594
2025-10-03 00:00:00+00:00,1.0,sec-sector-aware-signal-ensemble-v1,0.1261529304401325
2025-10-10 00:00:00+00:00,1.0,sec-residual-controlled-1.25x-5pct-v1,0.2625829727885303
2025-10-10 00:00:00+00:00,1.0,sec-sector-ensemble-fragile-1.35x-v1,0.13138024107831042
2025-10-10 00:00:00+00:00,1.0,candidate-return-first-60-40-forward-v1,0.22207350411862647
2025-10-10 00:00:00+00:00,1.0,sec-growth-survivorship-aware-v1,0.12335758659592078
2025-10-10 00:00:00+00:00,1.0,sec-cash-conversion-breadth20-dynamic-v1,0.14035604130013052
2025-10-10 00:00:00+00:00,1.0,sec-sector-aware-signal-ensemble-v1,0.12024965411848139
2025-10-17 00:00:00+00:00,1.0,sec-residual-controlled-1.25x-5pct-v1,0.20184137521268125
2025-10-17 00:00:00+00:00,1.0,sec-sector-ensemble-fragile-1.35x-v1,0.09296362676552425
2025-10-17 00:00:00+00:00,1.0,candidate-return-first-60-40-forward-v1,0.20184137521268125
2025-10-17 00:00:00+00:00,1.0,sec-growth-survivorship-aware-v1,0.20184137521268125
2025-10-17 00:00:00+00:00,1.0,sec-cash-conversion-breadth20-dynamic-v1,0.09967087238375077
2025-10-17 00:00:00+00:00,1.0,sec-sector-aware-signal-ensemble-v1,0.20184137521268125
2025-10-24 00:00:00+00:00,1.0,sec-residual-controlled-1.25x-5pct-v1,0.16666666666666669
2025-10-24 00:00:00+00:00,1.0,sec-sector-ensemble-fragile-1.35x-v1,0.16666666666666669
2025-10-24 00:00:00+00:00,1.0,candidate-return-first-60-40-forward-v1,0.16666666666666669
2025-10-24 00:00:00+00:00,1.0,sec-growth-survivorship-aware-v1,0.16666666666666669
2025-10-24 00:00:00+00:00,1.0,sec-cash-conversion-breadth20-dynamic-v1,0.16666666666666669
2025-10-24 00:00:00+00:00,1.0,sec-sector-aware-signal-ensemble-v1,0.16666666666666669
2025-10-31 00:00:00+00:00,1.0,sec-residual-controlled-1.25x-5pct-v1,0.16666666666666669
2025-10-31 00:00:00+00:00,1.0,sec-sector-ensemble-fragile-1.35x-v1,0.16666666666666669
2025-10-31 00:00:00+00:00,1.0,candidate-return-first-60-40-forward-v1,0.16666666666666669
2025-10-31 00:00:00+00:00,1.0,sec-growth-survivorship-aware-v1,0.16666666666666669
2025-10-31 00:00:00+00:00,1.0,sec-cash-conversion-breadth20-dynamic-v1,0.16666666666666669
2025-10-31 00:00:00+00:00,1.0,sec-sector-aware-signal-ensemble-v1,0.16666666666666669
2025-11-07 00:00:00+00:00,1.0,sec-residual-controlled-1.25x-5pct-v1,0.16666666666666669
2025-11-07 00:00:00+00:00,1.0,sec-sector-ensemble-fragile-1.35x-v1,0.16666666666666669
2025-11-07 00:00:00+00:00,1.0,candidate-return-first-60-40-forward-v1,0.16666666666666669
2025-11-07 00:00:00+00:00,1.0,sec-growth-survivorship-aware-v1,0.16666666666666669
2025-11-07 00:00:00+00:00,1.0,sec-cash-conversion-breadth20-dynamic-v1,0.16666666666666669
2025-11-07 00:00:00+00:00,1.0,sec-sector-aware-signal-ensemble-v1,0.16666666666666669
2025-11-14 00:00:00+00:00,1.0,sec-residual-controlled-1.25x-5pct-v1,0.16885147122508976
2025-11-14 00:00:00+00:00,1.0,sec-sector-ensemble-fragile-1.35x-v1,0.15574264387455128
2025-11-14 00:00:00+00:00,1.0,candidate-return-first-60-40-forward-v1,0.16885147122508976
2025-11-14 00:00:00+00:00,1.0,sec-growth-survivorship-aware-v1,0.16885147122508976
2025-11-14 00:00:00+00:00,1.0,sec-cash-conversion-breadth20-dynamic-v1,0.16885147122508976
2025-11-14 00:00:00+00:00,1.0,sec-sector-aware-signal-ensemble-v1,0.16885147122508976
2025-11-21 00:00:00+00:00,1.0,sec-residual-controlled-1.25x-5pct-v1,0.2108633629521714
2025-11-21 00:00:00+00:00,1.0,sec-sector-ensemble-fragile-1.35x-v1,0.20807477574347
2025-11-21 00:00:00+00:00,1.0,candidate-return-first-60-40-forward-v1,0.1460290850412882
2025-11-21 00:00:00+00:00,1.0,sec-growth-survivorship-aware-v1,0.11129222255260464
2025-11-21 00:00:00+00:00,1.0,sec-cash-conversion-breadth20-dynamic-v1,0.22177241670238312
2025-11-21 00:00:00+00:00,1.0,sec-sector-aware-signal-ensemble-v1,0.10196813700808265
2025-11-28 00:00:00+00:00,1.0,sec-residual-controlled-1.25x-5pct-v1,0.22702707281037998
2025-11-28 00:00:00+00:00,1.0,sec-sector-ensemble-fragile-1.35x-v1,0.08700284593612218
2025-11-28 00:00:00+00:00,1.0,candidate-return-first-60-40-forward-v1,0.22702707281037998
2025-11-28 00:00:00+00:00,1.0,sec-growth-survivorship-aware-v1,0.1765474369584965
2025-11-28 00:00:00+00:00,1.0,sec-cash-conversion-breadth20-dynamic-v1,0.10257487131429664
2025-11-28 00:00:00+00:00,1.0,sec-sector-aware-signal-ensemble-v1,0.1798207001703248
2025-12-05 00:00:00+00:00,1.0,sec-residual-controlled-1.25x-5pct-v1,0.1948972560120047
2025-12-05 00:00:00+00:00,1.0,sec-sector-ensemble-fragile-1.35x-v1,0.12836180216169804
2025-12-05 00:00:00+00:00,1.0,candidate-return-first-60-40-forward-v1,0.1948972560120047
2025-12-05 00:00:00+00:00,1.0,sec-growth-survivorship-aware-v1,0.1659559803264786
2025-12-05 00:00:00+00:00,1.0,sec-cash-conversion-breadth20-dynamic-v1,0.15531397921478957
2025-12-05 00:00:00+00:00,1.0,sec-sector-aware-signal-ensemble-v1,0.16057372627302452
2025-12-12 00:00:00+00:00,1.0,sec-residual-controlled-1.25x-5pct-v1,0.20627797509718554
2025-12-12 00:00:00+00:00,1.0,sec-sector-ensemble-fragile-1.35x-v1,0.1362105636774198
2025-12-12 00:00:00+00:00,1.0,candidate-return-first-60-40-forward-v1,0.20627797509718554
2025-12-12 00:00:00+00:00,1.0,sec-growth-survivorship-aware-v1,0.13884497573725021
2025-12-12 00:00:00+00:00,1.0,sec-cash-conversion-breadth20-dynamic-v1,0.16677556650284464
2025-12-12 00:00:00+00:00,1.0,sec-sector-aware-signal-ensemble-v1,0.1456129438881143
2025-12-19 00:00:00+00:00,1.0,sec-residual-controlled-1.25x-5pct-v1,0.2086673510350348
2025-12-19 00:00:00+00:00,1.0,sec-sector-ensemble-fragile-1.35x-v1,0.11992622320995301
2025-12-19 00:00:00+00:00,1.0,candidate-return-first-60-40-forward-v1,0.2086673510350348
2025-12-19 00:00:00+00:00,1.0,sec-growth-survivorship-aware-v1,0.1280469505322814
2025-12-19 00:00:00+00:00,1.0,sec-cash-conversion-breadth20-dynamic-v1,0.1466758395589303
2025-12-19 00:00:00+00:00,1.0,sec-sector-aware-signal-ensemble-v1,0.18801628462876552
2025-12-26 00:00:00+00:00,1.0,sec-residual-controlled-1.25x-5pct-v1,0.1874833665724829
2025-12-26 00:00:00+00:00,1.0,sec-sector-ensemble-fragile-1.35x-v1,0.13585101305500952
2025-12-26 00:00:00+00:00,1.0,candidate-return-first-60-40-forward-v1,0.1874833665724829
2025-12-26 00:00:00+00:00,1.0,sec-growth-survivorship-aware-v1,0.13102139015988293
2025-12-26 00:00:00+00:00,1.0,sec-cash-conversion-breadth20-dynamic-v1,0.17067749706765886
2025-12-26 00:00:00+00:00,1.0,sec-sector-aware-signal-ensemble-v1,0.1874833665724829
2026-01-02 00:00:00+00:00,1.0,sec-residual-controlled-1.25x-5pct-v1,0.17562370145376133
2026-01-02 00:00:00+00:00,1.0,sec-sector-ensemble-fragile-1.35x-v1,0.1637812753439672
2026-01-02 00:00:00+00:00,1.0,candidate-return-first-60-40-forward-v1,0.1750248194590392
2026-01-02 00:00:00+00:00,1.0,sec-growth-survivorship-aware-v1,0.16350884804161853
2026-01-02 00:00:00+00:00,1.0,sec-cash-conversion-breadth20-dynamic-v1,0.17562370145376133
2026-01-02 00:00:00+00:00,1.0,sec-sector-aware-signal-ensemble-v1,0.14643765424785243
2026-01-09 00:00:00+00:00,1.0,sec-residual-controlled-1.25x-5pct-v1,0.18108174262950302
2026-01-09 00:00:00+00:00,1.0,sec-sector-ensemble-fragile-1.35x-v1,0.12411278719389181
2026-01-09 00:00:00+00:00,1.0,candidate-return-first-60-40-forward-v1,0.18108174262950302
2026-01-09 00:00:00+00:00,1.0,sec-growth-survivorship-aware-v1,0.18108174262950302
2026-01-09 00:00:00+00:00,1.0,sec-cash-conversion-breadth20-dynamic-v1,0.15730144982208846
2026-01-09 00:00:00+00:00,1.0,sec-sector-aware-signal-ensemble-v1,0.1753405350955107
2026-01-16 00:00:00+00:00,1.0,sec-residual-controlled-1.25x-5pct-v1,0.16884119747733695
2026-01-16 00:00:00+00:00,1.0,sec-sector-ensemble-fragile-1.35x-v1,0.15579401261331527
2026-01-16 00:00:00+00:00,1.0,candidate-return-first-60-40-forward-v1,0.16884119747733695
2026-01-16 00:00:00+00:00,1.0,sec-growth-survivorship-aware-v1,0.16884119747733695
2026-01-16 00:00:00+00:00,1.0,sec-cash-conversion-breadth20-dynamic-v1,0.16884119747733695
2026-01-16 00:00:00+00:00,1.0,sec-sector-aware-signal-ensemble-v1,0.16884119747733695
2026-01-23 00:00:00+00:00,1.0,sec-residual-controlled-1.25x-5pct-v1,0.16666666666666669
2026-01-23 00:00:00+00:00,1.0,sec-sector-ensemble-fragile-1.35x-v1,0.16666666666666669
2026-01-23 00:00:00+00:00,1.0,candidate-return-first-60-40-forward-v1,0.16666666666666669
2026-01-23 00:00:00+00:00,1.0,sec-growth-survivorship-aware-v1,0.16666666666666669
2026-01-23 00:00:00+00:00,1.0,sec-cash-conversion-breadth20-dynamic-v1,0.16666666666666669
2026-01-23 00:00:00+00:00,1.0,sec-sector-aware-signal-ensemble-v1,0.16666666666666669
2026-01-30 00:00:00+00:00,1.0,sec-residual-controlled-1.25x-5pct-v1,0.16907905316683586
2026-01-30 00:00:00+00:00,1.0,sec-sector-ensemble-fragile-1.35x-v1,0.16907905316683586
2026-01-30 00:00:00+00:00,1.0,candidate-return-first-60-40-forward-v1,0.1546047341658207
2026-01-30 00:00:00+00:00,1.0,sec-growth-survivorship-aware-v1,0.16907905316683586
2026-01-30 00:00:00+00:00,1.0,sec-cash-conversion-breadth20-dynamic-v1,0.16907905316683586
2026-01-30 00:00:00+00:00,1.0,sec-sector-aware-signal-ensemble-v1,0.16907905316683586
2026-02-06 00:00:00+00:00,1.0,sec-residual-controlled-1.25x-5pct-v1,0.1780367448081126
2026-02-06 00:00:00+00:00,1.0,sec-sector-ensemble-fragile-1.35x-v1,0.1780367448081126
2026-02-06 00:00:00+00:00,1.0,candidate-return-first-60-40-forward-v1,0.11107243582071799
2026-02-06 00:00:00+00:00,1.0,sec-growth-survivorship-aware-v1,0.1780367448081126
2026-02-06 00:00:00+00:00,1.0,sec-cash-conversion-breadth20-dynamic-v1,0.1780367448081126
2026-02-06 00:00:00+00:00,1.0,sec-sector-aware-signal-ensemble-v1,0.17678058494683163
2026-02-13 00:00:00+00:00,1.0,sec-residual-controlled-1.25x-5pct-v1,0.18902692851436026
2026-02-13 00:00:00+00:00,1.0,sec-sector-ensemble-fragile-1.35x-v1,0.17311339221516842
2026-02-13 00:00:00+00:00,1.0,candidate-return-first-60-40-forward-v1,0.1109278677929665
2026-02-13 00:00:00+00:00,1.0,sec-growth-survivorship-aware-v1,0.18902692851436026
2026-02-13 00:00:00+00:00,1.0,sec-cash-conversion-breadth20-dynamic-v1,0.18902692851436026
2026-02-13 00:00:00+00:00,1.0,sec-sector-aware-signal-ensemble-v1,0.14887795444878435
2026-02-20 00:00:00+00:00,1.0,sec-residual-controlled-1.25x-5pct-v1,0.1876598793013426
2026-02-20 00:00:00+00:00,1.0,sec-sector-ensemble-fragile-1.35x-v1,0.13845366102051604
2026-02-20 00:00:00+00:00,1.0,candidate-return-first-60-40-forward-v1,0.13492111107491794
2026-02-20 00:00:00+00:00,1.0,sec-growth-survivorship-aware-v1,0.1876598793013426
2026-02-20 00:00:00+00:00,1.0,sec-cash-conversion-breadth20-dynamic-v1,0.16825712341846757
2026-02-20 00:00:00+00:00,1.0,sec-sector-aware-signal-ensemble-v1,0.1830483458834133
2026-02-27 00:00:00+00:00,1.0,sec-residual-controlled-1.25x-5pct-v1,0.17437723751030626
2026-02-27 00:00:00+00:00,1.0,sec-sector-ensemble-fragile-1.35x-v1,0.15767071750729078
2026-02-27 00:00:00+00:00,1.0,candidate-return-first-60-40-forward-v1,0.14482033245148412
2026-02-27 00:00:00+00:00,1.0,sec-growth-survivorship-aware-v1,0.17437723751030626
2026-02-27 00:00:00+00:00,1.0,sec-cash-conversion-breadth20-dynamic-v1,0.17437723751030626
2026-02-27 00:00:00+00:00,1.0,sec-sector-aware-signal-ensemble-v1,0.17437723751030626
2026-03-06 00:00:00+00:00,1.0,sec-residual-controlled-1.25x-5pct-v1,0.1880918770279935
2026-03-06 00:00:00+00:00,1.0,sec-sector-ensemble-fragile-1.35x-v1,0.1880918770279935
2026-03-06 00:00:00+00:00,1.0,candidate-return-first-60-40-forward-v1,0.12869029530970233
2026-03-06 00:00:00+00:00,1.0,sec-growth-survivorship-aware-v1,0.15455187069112705
2026-03-06 00:00:00+00:00,1.0,sec-cash-conversion-breadth20-dynamic-v1,0.1880918770279935
2026-03-06 00:00:00+00:00,1.0,sec-sector-aware-signal-ensemble-v1,0.1524822029151902
2026-03-13 00:00:00+00:00,1.0,sec-residual-controlled-1.25x-5pct-v1,0.20820784355181698
2026-03-13 00:00:00+00:00,1.0,sec-sector-ensemble-fragile-1.35x-v1,0.1597954704740483
2026-03-13 00:00:00+00:00,1.0,candidate-return-first-60-40-forward-v1,0.11694882111673618
2026-03-13 00:00:00+00:00,1.0,sec-growth-survivorship-aware-v1,0.16400866271906123
2026-03-13 00:00:00+00:00,1.0,sec-cash-conversion-breadth20-dynamic-v1,0.19865159106855446
2026-03-13 00:00:00+00:00,1.0,sec-sector-aware-signal-ensemble-v1,0.15238761106978288
2026-03-20 00:00:00+00:00,1.0,sec-residual-controlled-1.25x-5pct-v1,0.18588521181752438
2026-03-20 00:00:00+00:00,1.0,sec-sector-ensemble-fragile-1.35x-v1,0.1914604998746165
2026-03-20 00:00:00+00:00,1.0,candidate-return-first-60-40-forward-v1,0.1060336952639949
2026-03-20 00:00:00+00:00,1.0,sec-growth-survivorship-aware-v1,0.15168804990320167
2026-03-20 00:00:00+00:00,1.0,sec-cash-conversion-breadth20-dynamic-v1,0.23531209321116459
2026-03-20 00:00:00+00:00,1.0,sec-sector-aware-signal-ensemble-v1,0.1296204499294979
2026-03-27 00:00:00+00:00,1.0,sec-residual-controlled-1.25x-5pct-v1,0.2026793957717004
2026-03-27 00:00:00+00:00,1.0,sec-sector-ensemble-fragile-1.35x-v1,0.16180557740184792
2026-03-27 00:00:00+00:00,1.0,candidate-return-first-60-40-forward-v1,0.12626498967770855
2026-03-27 00:00:00+00:00,1.0,sec-growth-survivorship-aware-v1,0.17022548736571697
2026-03-27 00:00:00+00:00,1.0,sec-cash-conversion-breadth20-dynamic-v1,0.19213780254768958
2026-03-27 00:00:00+00:00,1.0,sec-sector-aware-signal-ensemble-v1,0.14688674723533657
2026-04-10 00:00:00+00:00,1.0,sec-residual-controlled-1.25x-5pct-v1,0.21387634384398563
2026-04-10 00:00:00+00:00,1.0,sec-sector-ensemble-fragile-1.35x-v1,0.14838799505874872
2026-04-10 00:00:00+00:00,1.0,candidate-return-first-60-40-forward-v1,0.14618585255104416
2026-04-10 00:00:00+00:00,1.0,sec-growth-survivorship-aware-v1,0.15469799328130407
2026-04-10 00:00:00+00:00,1.0,sec-cash-conversion-breadth20-dynamic-v1,0.17902212040745835
2026-04-10 00:00:00+00:00,1.0,sec-sector-aware-signal-ensemble-v1,0.15782969485745907
2026-04-17 00:00:00+00:00,1.0,sec-residual-controlled-1.25x-5pct-v1,0.2398336228675435
2026-04-17 00:00:00+00:00,1.0,sec-sector-ensemble-fragile-1.35x-v1,0.11399039727787975
2026-04-17 00:00:00+00:00,1.0,candidate-return-first-60-40-forward-v1,0.14964655404708066
2026-04-17 00:00:00+00:00,1.0,sec-growth-survivorship-aware-v1,0.18090759652086874
2026-04-17 00:00:00+00:00,1.0,sec-cash-conversion-breadth20-dynamic-v1,0.13091359867668184
2026-04-17 00:00:00+00:00,1.0,sec-sector-aware-signal-ensemble-v1,0.1847082306099455
2026-04-24 00:00:00+00:00,1.0,sec-residual-controlled-1.25x-5pct-v1,0.21076575216192603
2026-04-24 00:00:00+00:00,1.0,sec-sector-ensemble-fragile-1.35x-v1,0.1526904311002629
2026-04-24 00:00:00+00:00,1.0,candidate-return-first-60-40-forward-v1,0.13487566585395216
2026-04-24 00:00:00+00:00,1.0,sec-growth-survivorship-aware-v1,0.1598391845648273
