Date,risk_on,reason,maximum_positive_issuer_share,maximum_positive_sector_share,positive_issuer_breadth,annualized_source_volatility,guard
2024-01-19 00:00:00+00:00,False,issuer|sector,0.2845174796278324,0.8955070251386898,21.0,0.18033824767138845,strict
2024-01-26 00:00:00+00:00,False,issuer|sector,0.24357278277796762,0.9633337157619699,18.0,0.18559755384279508,strict
2024-02-02 00:00:00+00:00,False,issuer|sector,0.24304582459487437,0.9662680059844168,17.0,0.18376324129368107,strict
2024-02-09 00:00:00+00:00,False,sector,0.15969622466450567,0.9558925221066942,18.0,0.17676944831359093,strict
2024-02-16 00:00:00+00:00,False,sector,0.13019178620332258,0.9561966315859567,22.0,0.1750495580920556,strict
2024-02-23 00:00:00+00:00,False,sector,0.12128921536674618,0.9624341340529696,21.0,0.17363100727890765,strict
2024-03-01 00:00:00+00:00,False,sector,0.1336364617209398,0.9643117634834647,21.0,0.1733756364581459,strict
2024-03-08 00:00:00+00:00,False,sector,0.15364856192931242,0.9639401772148666,20.0,0.1680830435620722,strict
2024-03-15 00:00:00+00:00,False,sector,0.1607622813390078,0.9514172851084011,20.0,0.1660064176526456,strict
2024-03-22 00:00:00+00:00,False,sector,0.1534307386612218,0.9629467602872267,21.0,0.16518474332469255,strict
2024-03-29 00:00:00+00:00,False,sector,0.12286539086520608,0.9468933027970793,23.0,0.1602151718997119,strict
2024-04-05 00:00:00+00:00,False,sector,0.13686113894447893,0.9508354398008528,18.0,0.15938645286456501,strict
2024-04-12 00:00:00+00:00,False,sector,0.14974244859700275,0.8951080155032963,18.0,0.16343506264587884,strict
2024-04-19 00:00:00+00:00,False,sector,0.18100187597385348,0.9506103627221157,18.0,0.16674078866574182,strict
2024-04-26 00:00:00+00:00,False,sector,0.1829492120803531,0.9457352954232883,18.0,0.1743652370705797,strict
2024-05-03 00:00:00+00:00,False,sector,0.15322941872362764,0.94284294350807,22.0,0.1748638828000156,strict
2024-05-10 00:00:00+00:00,False,sector,0.18586854883554843,0.9580689621996552,18.0,0.1551920719965251,strict
2024-05-17 00:00:00+00:00,False,sector,0.20497149377779272,0.8995539754239027,22.0,0.14958148678805497,strict
2024-05-24 00:00:00+00:00,False,sector,0.1251937137403676,0.8598791932226294,21.0,0.15172796711728795,strict
2024-05-31 00:00:00+00:00,False,sector,0.16068626606236056,0.8635839318492944,19.0,0.15164838832947564,strict
2024-06-07 00:00:00+00:00,False,issuer|sector,0.24028309230859435,0.7590689472281968,17.0,0.15236546836770232,strict
2024-06-14 00:00:00+00:00,False,issuer|sector,0.2691311570649611,0.7423731677098804,16.0,0.15248975590052397,strict
2024-06-21 00:00:00+00:00,False,issuer|sector,0.31036220414369153,0.8089538883249574,15.0,0.1486311002354858,strict
2024-06-28 00:00:00+00:00,False,issuer|sector,0.35487168997996044,0.8429533095071897,14.0,0.14868123508203593,strict
2024-07-05 00:00:00+00:00,False,sector,0.1511267784151655,0.8057550779335262,17.0,0.14881738342523196,strict
2024-07-12 00:00:00+00:00,False,sector,0.14879130729158555,0.8164170157457427,20.0,0.13995068057958918,strict
2024-07-19 00:00:00+00:00,False,sector,0.17508545585372148,0.7447382187483872,18.0,0.13311745077727904,strict
2024-07-26 00:00:00+00:00,False,sector,0.17804462959176032,0.6778938226180315,18.0,0.1416551955849404,strict
2024-08-02 00:00:00+00:00,False,sector,0.1935465315600067,0.7025325818102816,18.0,0.141735457127199,strict
2024-08-09 00:00:00+00:00,False,sector,0.17548267283176047,0.6599924959371173,16.0,0.17535131102393775,strict
2024-08-16 00:00:00+00:00,False,sector,0.17632930097894303,0.694445089422619,16.0,0.16978807354643943,strict
2024-08-23 00:00:00+00:00,False,sector,0.20110670329160685,0.7785708547617278,18.0,0.18573144052251084,strict
2024-08-30 00:00:00+00:00,False,sector,0.18436038851795436,0.814266508977484,20.0,0.18743051276351036,strict
2024-09-06 00:00:00+00:00,False,sector,0.17769895998705143,0.8022117621896937,21.0,0.186487672199476,strict
2024-09-13 00:00:00+00:00,False,issuer|sector,0.24143855892048013,0.8376057506607408,18.0,0.2022554752366512,strict
2024-09-20 00:00:00+00:00,False,sector,0.15267931884656358,0.8562782380509832,19.0,0.21393033121877547,strict
2024-09-27 00:00:00+00:00,False,sector,0.14319152845847316,0.840476020083328,18.0,0.21314416419447232,strict
2024-10-04 00:00:00+00:00,False,sector,0.14909674791893754,0.8363260000590541,18.0,0.21363871101229898,strict
2024-10-11 00:00:00+00:00,False,sector,0.14625569966810226,0.8087302534174309,18.0,0.21230225599197441,strict
2024-10-18 00:00:00+00:00,False,sector,0.13175757780878983,0.8081213407915483,23.0,0.21128003518219038,strict
2024-10-25 00:00:00+00:00,False,sector,0.10204090559446309,0.8572280220059675,22.0,0.20224289476003773,strict
2024-11-01 00:00:00+00:00,False,sector,0.11981892633850397,0.8463015092143412,19.0,0.2008397744947757,strict
2024-11-08 00:00:00+00:00,False,sector,0.11848740828288114,0.8554005769141301,18.0,0.2033070125550604,strict
2024-11-15 00:00:00+00:00,False,sector,0.09892248791540206,0.8428405961591913,23.0,0.21746779009218364,strict
2024-11-22 00:00:00+00:00,False,sector,0.14631932222603813,0.9087116414819528,19.0,0.2211800193810471,strict
2024-11-29 00:00:00+00:00,False,sector,0.1320288231068086,0.8421969692596761,22.0,0.231686974867842,strict
2024-12-06 00:00:00+00:00,False,sector,0.09594240679359327,0.905455840065542,22.0,0.2314602414006959,strict
2024-12-13 00:00:00+00:00,False,sector,0.10524284383171717,0.9249424118367741,22.0,0.23184821767764988,strict
2024-12-20 00:00:00+00:00,False,sector,0.10341597308770212,0.8721845969554872,22.0,0.23503120058104948,strict
2024-12-27 00:00:00+00:00,False,sector,0.10765243041785783,0.8899795961596805,23.0,0.2366224647175395,strict
2025-01-03 00:00:00+00:00,False,sector,0.14209192355970796,0.8226213514525446,21.0,0.23659751293535217,strict
2025-01-10 00:00:00+00:00,False,sector,0.1193077999642925,0.754232942846255,21.0,0.23458043891694733,strict
2025-01-17 00:00:00+00:00,False,sector,0.14413619646383893,0.7886497953808365,18.0,0.23790504215994898,strict
2025-01-24 00:00:00+00:00,False,sector,0.12220794848302596,0.7470031315482684,21.0,0.2303372696983268,strict
2025-01-31 00:00:00+00:00,False,sector,0.11155933379048802,0.7526924209488053,19.0,0.23053110625110632,strict
2025-02-07 00:00:00+00:00,False,sector,0.10429281870934576,0.7920266775023881,22.0,0.2028604607880146,strict
2025-02-14 00:00:00+00:00,False,sector,0.10730742969639565,0.8072793426947342,22.0,0.2033018988395757,strict
2025-02-21 00:00:00+00:00,False,sector,0.11333998064418932,0.7791254370739538,22.0,0.1931767086112036,strict
2025-02-28 00:00:00+00:00,False,sector,0.13023964420416442,0.705256560679177,20.0,0.20164279965367313,strict
2025-03-07 00:00:00+00:00,False,sector,0.11155823694413002,0.6928875127124963,19.0,0.20853341818655605,strict
2025-03-14 00:00:00+00:00,False,sector,0.12028002553881277,0.7429034862883016,19.0,0.19377231499167713,strict
2025-03-21 00:00:00+00:00,False,sector,0.13353396852826122,0.5916277112448929,17.0,0.18121323734680014,strict
2025-03-28 00:00:00+00:00,False,sector,0.12888475072884178,0.6051068690503568,16.0,0.17933964007607883,strict
2025-04-04 00:00:00+00:00,False,sector,0.1652600422146859,0.6795763244711401,14.0,0.1797641493666999,strict
2025-04-11 00:00:00+00:00,False,issuer|sector,0.25667025978094676,0.6383742380581957,8.0,0.2503531886248075,strict
2025-04-18 00:00:00+00:00,False,issuer|sector,0.2450999518449508,0.6427083468835619,9.0,0.27217354981315633,strict
2025-04-25 00:00:00+00:00,True,pass,0.21265554896208247,0.5064075692187009,10.0,0.27197948978149267,strict
2025-05-02 00:00:00+00:00,False,sector,0.1360298183096615,0.7435741932575203,15.0,0.2764305190485125,strict
2025-05-09 00:00:00+00:00,False,sector,0.1595248827340847,0.7387594157612574,15.0,0.2804029804125225,strict
2025-05-16 00:00:00+00:00,False,sector,0.21464816280010765,0.7787065721413289,11.0,0.267832402137673,strict
2025-05-23 00:00:00+00:00,False,sector,0.16436172911524763,0.8642265310078503,17.0,0.27966631014923343,strict
2025-05-30 00:00:00+00:00,False,sector,0.21176988922896564,0.8499636149536184,11.0,0.27430617627514214,strict
2025-06-06 00:00:00+00:00,False,issuer|sector,0.22943697495788976,0.879688703084741,13.0,0.2754820401287682,strict
2025-06-13 00:00:00+00:00,False,issuer|sector,0.2712729118811237,0.8608822126946184,13.0,0.2782483129341465,strict
2025-06-20 00:00:00+00:00,False,issuer|sector,0.267432742006132,0.8535401331820474,14.0,0.275476969514857,strict
2025-06-27 00:00:00+00:00,False,issuer|sector,0.24207112415701054,0.7708089986139268,15.0,0.27414643006400546,strict
2025-07-04 00:00:00+00:00,False,sector,0.1869127091110381,0.7504077821432702,11.0,0.2762269552867437,strict
2025-07-11 00:00:00+00:00,False,sector,0.20410826474949076,0.8602513546470947,11.0,0.2765406015515209,strict
2025-07-18 00:00:00+00:00,False,sector,0.16928818356959124,0.8495147463347201,14.0,0.27348894890678577,strict
2025-07-25 00:00:00+00:00,False,sector,0.19853742152404533,0.8521499361883718,12.0,0.2723829714354035,strict
2025-08-01 00:00:00+00:00,False,issuer|sector,0.2314104594949333,0.944804816530895,12.0,0.2720949821498261,strict
2025-08-08 00:00:00+00:00,False,sector,0.1961351609417137,0.904053961265644,10.0,0.2743563411585544,strict
2025-08-15 00:00:00+00:00,False,issuer|sector,0.22906727289316856,0.9540238427109937,12.0,0.2753653769625823,strict
2025-08-22 00:00:00+00:00,False,issuer|sector,0.220154663126026,0.9744301093120423,11.0,0.27317679098343006,strict
2025-08-29 00:00:00+00:00,False,sector,0.18203195331491248,0.9586760586748506,16.0,0.26623969416915866,strict
2025-09-05 00:00:00+00:00,False,sector,0.14647313620693075,0.9312087584528426,22.0,0.2596918128538121,strict
2025-09-12 00:00:00+00:00,False,sector,0.1491965916271424,0.9214467122942218,21.0,0.25674374620959706,strict
2025-09-19 00:00:00+00:00,False,sector,0.12063624003593122,0.9796901063239509,24.0,0.2624836478735868,strict
2025-09-26 00:00:00+00:00,False,sector,0.13123757466298208,0.9999999999999998,22.0,0.26507412912129974,strict
2025-10-03 00:00:00+00:00,False,sector,0.1614802617719455,0.9383988316367415,29.0,0.26308694339912325,strict
2025-10-10 00:00:00+00:00,False,sector,0.13234676963702027,0.8636593146473721,29.0,0.17197292454607263,strict
2025-10-17 00:00:00+00:00,False,sector,0.13455284639929707,0.8727316761308749,29.0,0.1636224883128185,strict
2025-10-24 00:00:00+00:00,False,sector,0.15230206732520005,0.91397831564947,29.0,0.16507652222355707,strict
2025-10-31 00:00:00+00:00,False,sector,0.1606415972451579,0.9102938820518153,28.0,0.16334777201787243,strict
2025-11-07 00:00:00+00:00,False,sector,0.17782862304353259,0.8922095820320791,25.0,0.15937215531571622,strict
2025-11-14 00:00:00+00:00,False,issuer|sector,0.2333564145017229,0.8974606753580632,21.0,0.17237345798959106,strict
2025-11-21 00:00:00+00:00,False,sector,0.21957649673617358,0.8589554160007831,19.0,0.15096569236552096,strict
2025-11-28 00:00:00+00:00,False,sector,0.21815751407622397,0.8051645128592394,19.0,0.16983239762867472,strict
2025-12-05 00:00:00+00:00,False,issuer|sector,0.23023670108675895,0.7751976723674537,20.0,0.20062305587970655,strict
2025-12-12 00:00:00+00:00,False,sector,0.20411652894710478,0.8260136796716177,20.0,0.19908158824233374,strict
2025-12-19 00:00:00+00:00,False,sector,0.18132117484140056,0.956041264389836,17.0,0.1980217243043167,strict
2025-12-26 00:00:00+00:00,False,sector,0.19834127877463845,0.9641920650569578,14.0,0.2001789076069266,strict
2026-01-02 00:00:00+00:00,False,issuer|sector,0.2514173371159247,0.9999999999999999,10.0,0.21004551834355284,strict
2026-01-09 00:00:00+00:00,False,issuer|sector,0.30708600132616964,0.9988652013481355,9.0,0.21444920599847503,strict
2026-01-16 00:00:00+00:00,False,issuer|sector,0.23438728495636188,1.0000000000000002,11.0,0.218908217659884,strict
2026-01-23 00:00:00+00:00,False,issuer|sector,0.2657371673460623,0.9994665687932331,9.0,0.22489952456878712,strict
2026-01-30 00:00:00+00:00,False,issuer|sector,0.31228863414418717,0.9483660477861644,9.0,0.22872603624307308,strict
2026-02-06 00:00:00+00:00,False,issuer|sector,0.22743476618700614,0.9035331829118094,11.0,0.23171831478291197,strict
2026-02-13 00:00:00+00:00,False,sector,0.209937580290475,0.8564540791591355,12.0,0.23823793487705286,strict
2026-02-20 00:00:00+00:00,False,sector,0.19322875178914908,0.8364500907172537,11.0,0.2442182149795001,strict
2026-02-27 00:00:00+00:00,False,sector,0.19334144807407938,0.7889740250923356,11.0,0.24850407225112095,strict
2026-03-06 00:00:00+00:00,False,sector,0.1996914810699784,0.7935780578857533,12.0,0.2510841838206323,strict
2026-03-13 00:00:00+00:00,False,sector,0.21922830933048265,0.6479928563816044,10.0,0.2623501066558823,strict
2026-03-20 00:00:00+00:00,False,sector,0.2115853389806631,0.6323427284879133,10.0,0.25800271542248,strict
2026-03-27 00:00:00+00:00,True,pass,0.19121852766126396,0.5161889251157518,10.0,0.26742215689465376,strict
2026-04-03 00:00:00+00:00,False,issuer,0.23968365388863788,0.5283242000401287,8.0,0.2725233047783522,strict
2026-04-10 00:00:00+00:00,False,issuer,0.2924985120394865,0.5159612520783442,8.0,0.27257632981705826,strict
2026-04-17 00:00:00+00:00,False,issuer|sector,0.23146403205335292,0.6381212820248721,9.0,0.26886862381500776,strict
2026-04-24 00:00:00+00:00,False,issuer|sector,0.25736015007996316,0.731970578705313,8.0,0.2886706781332409,strict
2026-05-01 00:00:00+00:00,False,issuer|sector,0.26014660364801906,0.6685178057201879,9.0,0.2930494008320901,strict
2026-05-08 00:00:00+00:00,False,sector,0.2185996359445444,0.626056422665749,11.0,0.2932663836729756,strict
2026-05-15 00:00:00+00:00,False,sector,0.2182384557447336,0.7379575287380463,11.0,0.2919706032230822,strict
2026-05-22 00:00:00+00:00,False,sector,0.18775152602523545,0.7452370953913225,12.0,0.29237196499392737,strict
2026-05-29 00:00:00+00:00,False,sector,0.19173150727165986,0.8018304884491775,14.0,0.27048012322525505,strict
2026-06-05 00:00:00+00:00,False,sector,0.18666344160893936,0.8760941601762906,15.0,0.28791770547604834,strict
2026-06-12 00:00:00+00:00,False,sector,0.17945106623581017,0.8553639019924841,13.0,0.31239815247409625,strict
2026-06-19 00:00:00+00:00,False,sector,0.18750286490632725,0.8294084601142536,12.0,0.3118125200176829,strict
2026-06-26 00:00:00+00:00,False,sector,0.15881878990390272,0.832864018948684,13.0,0.3114222052503808,strict
2026-07-03 00:00:00+00:00,False,sector,0.15444690036733785,0.8470199828211629,14.0,0.3065281364294301,strict
2026-07-10 00:00:00+00:00,False,sector,0.18896085816056873,0.8841173857338278,15.0,0.3018325163506625,strict
2026-07-17 00:00:00+00:00,False,sector,0.16562667978170675,0.8626892176177327,16.0,0.29959977937183224,strict
2026-07-24 00:00:00+00:00,False,sector,0.19737417763385562,0.8423357335406939,18.0,0.2966233648834751,strict
2026-07-31 00:00:00+00:00,False,sector,0.2193194869094575,0.821465407138994,13.0,0.3011609582971886,strict
2026-08-07 00:00:00+00:00,False,sector,0.19577424996090842,0.8958794259748181,20.0,0.2943637770876878,strict
