variant,market_state,ann_return,ann_vol,sharpe,max_drawdown,calmar,cvar_5,avg_turnover,cost_drag,n_weeks
c4_transition_aware_rerisk_timing,recovery_fragile,0.06658102222919737,0.057843424472239766,1.1510560247198185,-0.032214685622568684,2.066790997412454,-0.01717895227231728,0.10354494538329294,0.005073702323781354,49
c4_transition_aware_rerisk_timing,stressed_panic,0.035795454162259155,0.07431983279665609,0.48164067134270677,-0.12162167458993,0.29431805048689025,-0.023120023505570565,0.05139742331122913,0.01177000993827147,229
c4_deterioration_aware_derisk_timing,calm_trend,0.04048225392639648,0.07782566701558277,0.5201658460349702,-0.13713510479622093,0.2951997884608177,-0.02637345670697823,0.06942059738022088,0.020479076227165164,295
c4_deterioration_aware_derisk_timing,neutral_mixed,0.1108466351542885,0.07537655901461592,1.4705717082786274,-0.0923844814039182,1.1998404220038983,-0.024247455961005752,0.061722893834594214,0.030367663766620357,493
c4_deterioration_aware_derisk_timing,recovery_confirmed,0.028772246196504314,0.07285096143941408,0.3949466915468579,-0.0531518356048607,0.5413217788074494,-0.021770700504387074,0.08595955949423763,0.003782220617746456,44
c4_deterioration_aware_derisk_timing,recovery_fragile,0.06391736386460312,0.057236981048970056,1.116714450923216,-0.03256722853682659,1.9626282842068128,-0.0171553861138836,0.10393883445475906,0.0050930028882831945,49
c4_deterioration_aware_derisk_timing,stressed_panic,0.03571426016140511,0.07432402398963886,0.48052107843870046,-0.12166725692926428,0.29354044023667686,-0.02312777066534522,0.05289954836204392,0.012113996574908057,229
c4_combined_conservative_confidence_modifier,calm_trend,0.041074087221840916,0.0795888413661592,0.5160784667397537,-0.14069294578902736,0.29194134070824385,-0.02705420366256927,0.06625709187227781,0.019545842102321954,295
c4_combined_conservative_confidence_modifier,neutral_mixed,0.11226303910456581,0.07669700692332092,1.463721253383494,-0.09207501073519331,1.2192563238187726,-0.024692491568150787,0.06036233810609207,0.029698270348197296,493
c4_combined_conservative_confidence_modifier,recovery_confirmed,0.02663782638847456,0.07435909764052889,0.35823224371614487,-0.05394660255911887,0.4937813527604962,-0.022319103425843357,0.08680198258531148,0.0038192872337537045,44
c4_combined_conservative_confidence_modifier,recovery_fragile,0.06620508485694643,0.05793131493304793,1.142820337039831,-0.03241586072353897,2.042367019700057,-0.017235650872766763,0.10403985165422991,0.005097952731057266,49
c4_combined_conservative_confidence_modifier,stressed_panic,0.035182144202213106,0.07347644714752091,0.47882206568285535,-0.12074520913118292,0.29137507363948223,-0.02287825687994233,0.05187035219011567,0.011878310651536491,229
c4_final_bounded_safety_check,calm_trend,0.04123060367614251,0.07968338213263369,0.5174303922932614,-0.1400366388424532,0.29442725858715146,-0.02710503601468272,0.06584299824862842,0.019423684483345388,295
c4_final_bounded_safety_check,neutral_mixed,0.11316446038462646,0.07714861523483695,1.4668372211239165,-0.09234036384866795,1.2255145601341368,-0.02483193004615318,0.06032652296727425,0.02968064929989893,493
c4_final_bounded_safety_check,recovery_confirmed,0.02657535513352749,0.074732046567058,0.355608555556967,-0.05464438134302507,0.4863328027579477,-0.022343123427853346,0.08701269201931681,0.0038285584488499404,44
c4_final_bounded_safety_check,recovery_fragile,0.06683084666127459,0.058115145264017835,1.1499729779158465,-0.03242823497046032,2.0608844953218224,-0.017201063200166563,0.10465679224571427,0.00512818282004,49
c4_final_bounded_safety_check,stressed_panic,0.03492250236988337,0.07308115493356479,0.4778592018917879,-0.12075620413073329,0.28919841113981615,-0.022800128835966008,0.05211041753900388,0.01193328561643189,229
