Date,breadth_confidence,sector_confidence,risk_on_confidence,macro_stress_filter,dollar_pressure_filter,transition_quality_score,signal_agreement,signal_dispersion,offense_eligibility_score,deterioration_score,combined_market_quality_score,market_state,risk_state,macro_stress_active,dollar_pressure_active,offense_eligible,research_only
2009-11-06,0.9471153846153847,1.0,1.0,0.7421404682274246,0.8366666666666667,0.9716214177978885,0.8141025641025641,0.7692307692307693,0.9475444947209654,0.15332316053511696,0.9462843159766776,calm_trend,calm,False,False,True,True
2009-11-13,0.8125,0.7644230769230769,1.0,0.6569230769230768,0.6757352941176471,0.9636371237458194,0.8205128205128205,0.5576923076923077,0.9404027723129386,0.2498608597285069,0.9276034625221325,calm_trend,calm,False,False,True,True
2009-11-20,0.9246794871794872,0.8894230769230769,1.0,0.6911339833875044,0.5197080291970804,0.8928557692307693,0.6987179487179487,0.2692307692307692,0.8338210210505609,0.18624228785590202,0.8288984556364352,calm_trend,calm,False,False,True,True
2009-11-27,0.9262820512820513,0.9342948717948718,1.0,0.7145299145299144,0.6782608695652174,0.9374627573131094,1.0,0.8205128205128205,0.864067053822561,0.20470317725752507,0.8513119511114977,calm_trend,calm,False,False,True,True
2009-12-04,0.921474358974359,0.842948717948718,1.0,0.7263259571478748,0.5683453237410072,0.9468536324786324,1.0,0.9743589743589743,0.8983279791859667,0.2542768719692319,0.900479269709674,calm_trend,calm,False,False,True,True
2009-12-11,0.9022435897435898,0.8701923076923077,0.7435897435897436,0.685031185031185,0.7771428571428571,0.933369775201967,1.0,0.8910256410256411,0.8704535062940165,0.25863863726363734,0.877007937338222,calm_trend,calm,False,False,True,True
2009-12-18,0.9423076923076923,0.9086538461538461,1.0,0.7528205128205128,0.699645390070922,0.903839656964657,0.8076923076923077,0.7051282051282052,0.834540178190007,0.185335242771413,0.8458617707049212,calm_trend,calm,False,False,True,True
2009-12-25,0.8509615384615385,0.8477564102564102,1.0,0.7609986504723347,0.32253521126760565,0.9500416666666667,0.8076923076923077,0.5769230769230769,0.8981302311415345,0.26287056176464996,0.8890975147815573,calm_trend,calm,False,True,True,True
2010-01-01,0.8237179487179487,0.8301282051282051,0.7307692307692307,0.9034465534465534,0.2080419580419579,0.9234556342780027,1.0,0.6410256410256411,0.8331513028406609,0.31580877455877454,0.8344177831632168,calm_trend,calm,False,True,True,True
2010-01-08,0.8349358974358974,0.8798076923076923,1.0,0.9504354136429608,0.1812499999999999,0.9026843989343989,1.0,0.8653846153846154,0.7677761706495259,0.2820901366715046,0.796848306079885,calm_trend,calm,False,True,True,True
2010-01-15,0.8878205128205129,0.9391025641025641,1.0,0.8744761801723827,0.2317241379310344,0.9440018746976294,1.0,0.6923076923076923,0.8332667140249688,0.24352508048961563,0.8517317534666591,calm_trend,calm,False,True,True,True
2010-01-22,0.9118589743589743,1.0,1.0,0.9454895104895105,0.34143835616438345,0.9558771051967254,1.0,0.8653846153846154,0.8619959540406271,0.21553453795063393,0.8766307572221741,calm_trend,calm,False,True,True,True
2010-01-29,0.9102564102564102,0.9423076923076923,1.0,0.9590218423551756,0.48639455782312924,0.9769207459207458,1.0,0.46794871794871795,0.9000390960346416,0.16395677074248505,0.9125603004295217,calm_trend,calm,False,False,True,True
2010-02-05,0.6634615384615384,0.7099358974358974,1.0,0.5775007405944504,0.2885135135135135,0.9692996201329533,1.0,0.6923076923076923,0.9071053929315833,0.3814760670120104,0.9183784281327139,calm_trend,calm,False,True,True,True
2010-02-12,0.671474358974359,0.7339743589743589,1.0,0.6924323287846346,0.1932885906040268,0.8469327663671373,1.0,0.7948717948717948,0.7398489325333035,0.3819655800404187,0.7544883399429185,calm_trend,calm,False,True,True,True
2010-02-19,0.578525641025641,0.5801282051282051,0.6923076923076923,0.6291922766499038,0.1306666666666666,0.863634258519489,1.0,0.7051282051282052,0.7302754684323983,0.4920307738871299,0.747333440090451,calm_trend,calm,False,True,True,True
2010-02-26,0.5016025641025641,0.5625,0.4166666666666667,0.6743740573152338,0.11953642384105956,0.7848743558701186,1.0,0.7371794871794872,0.60464962285317,0.5542307355188637,0.6381763494329016,calm_trend,calm,False,True,True,True
2010-03-05,0.7211538461538461,0.8461538461538463,1.0,0.8728936332443766,0.1299342105263157,0.7437995852187028,1.0,0.8653846153846154,0.5183561758551214,0.3365950542036269,0.564368979775614,calm_trend,calm,False,True,False,True
2010-03-12,0.7051282051282051,0.7467948717948718,1.0,0.8526510938079348,0.24836601307189543,0.9084432094782838,1.0,0.5384615384615384,0.7613719529291055,0.3130525621731537,0.7795345218510383,calm_trend,calm,False,True,True,True
2010-03-19,0.8541666666666666,0.8926282051282051,1.0,0.9336940836940837,0.3181818181818181,0.8883099811756653,1.0,0.5,0.7720092177507512,0.22015130702630692,0.7911921719730755,calm_trend,calm,False,True,True,True
2010-03-26,0.8846153846153846,0.8926282051282051,1.0,0.8978230337078652,0.38322580645161286,0.9480969724719726,1.0,0.6217948717948718,0.8505013950562478,0.22034267397607832,0.8653005094090189,calm_trend,calm,False,False,True,True
2010-04-02,0.8573717948717949,0.9503205128205128,1.0,0.9076923076923077,0.3176282051282051,0.9505996110630942,1.0,0.5897435897435898,0.8699989170662309,0.22076923076923083,0.8830731133873577,calm_trend,calm,False,True,True,True
2010-04-09,0.8381410256410257,0.8189102564102564,1.0,0.8552780552780552,0.20993589743589736,0.9547916666666667,1.0,0.9487179487179487,0.8695290442235667,0.31177239427239434,0.8832561941803516,calm_trend,calm,False,True,True,True
2010-04-16,0.9182692307692308,0.9503205128205128,1.0,0.8370538611291369,0.34006410256410247,0.9259925491175491,1.0,0.6089743589743589,0.8230574529637029,0.21469833108703973,0.8407525974025976,calm_trend,calm,False,True,True,True
2010-04-23,0.8012820512820513,0.9086538461538461,1.0,0.9072106261859583,0.2567307692307692,0.9599073091898367,1.0,0.5705128205128205,0.8762420889933665,0.2504087906874909,0.8872527070917402,calm_trend,calm,False,True,True,True
2010-04-30,0.8782051282051282,0.8493589743589743,1.0,0.7847932825731161,0.3583333333333333,0.937275549798083,1.0,0.23076923076923078,0.8424315179714303,0.21218485376787877,0.8588542907665351,calm_trend,calm,False,False,True,True
2010-05-07,0.8910256410256411,0.8942307692307692,1.0,0.9581800655484866,0.3557692307692307,0.9315242000521834,1.0,0.3269230769230769,0.8443270709834343,0.183997349142086,0.8564597946969799,calm_trend,calm,False,False,True,True
2010-05-14,0.9455128205128206,0.8653846153846154,1.0,0.7507087396171903,0.23974358974358978,0.9581577501445921,1.0,0.44871794871794873,0.8727261237421634,0.23684881726254958,0.8872947106433984,neutral_mixed,neutral,False,True,True,True
2010-05-21,0.5592948717948718,0.5496794871794872,1.0,0.4154154551061767,0.07115384615384612,0.9151811303719755,1.0,0.3269230769230769,0.8522240236628951,0.45994729711868887,0.8652620836489924,neutral_mixed,neutral,False,True,True,True
2010-05-28,0.6025641025641026,0.5721153846153846,1.0,0.5329394349942296,0.03974358974358971,0.7572810143750865,1.0,0.5384615384615384,0.6356937150664139,0.4528795975713784,0.6551442200876418,neutral_mixed,neutral,False,True,True,True
2010-06-04,0.38942307692307687,0.3557692307692307,0.4551282051282051,0.3332377832377831,0.0740384615384615,0.7812776150116377,1.0,0.9166666666666666,0.6359245571941474,0.6937963837963839,0.6558933355249623,neutral_mixed,neutral,True,True,False,True
2010-06-11,0.3926282051282051,0.3685897435897436,0.5128205128205128,0.43999999999999995,0.04551282051282046,0.6319615988365987,1.0,0.8205128205128205,0.41745452313962655,0.6604262820512821,0.46123654213398574,neutral_mixed,neutral,False,True,False,True
2010-06-18,0.3044871794871795,0.25801282051282054,0.24358974358974358,0.3589609973143063,0.05865384615384617,0.6511891771019679,1.0,0.46153846153846156,0.41778462444087433,0.7192487991208028,0.46018308658308654,neutral_mixed,neutral,True,True,False,True
2010-06-25,0.34935897435897434,0.296474358974359,0.3076923076923077,0.4995406554230084,0.18365384615384606,0.5821621253724563,0.7243589743589743,0.12179487179487179,0.31588216860441815,0.6169118504044975,0.37045148544992906,neutral_mixed,neutral,False,True,False,True
2010-07-02,0.4871794871794872,0.41506410256410253,0.41025641025641024,0.7332710978342046,0.30032051282051286,0.617585328998946,0.7307692307692307,0.2692307692307692,0.3638168458866309,0.5055381814787154,0.39768697255650787,neutral_mixed,neutral,False,True,False,True
2010-07-09,0.36698717948717946,0.2900641025641026,0.25,0.5103537812398572,0.48269230769230764,0.6967755363568471,0.6346153846153846,0.05128205128205128,0.48285593477428795,0.5689116764037649,0.5119536202773718,neutral_mixed,neutral,False,False,False,True
2010-07-16,0.21634615384615385,0.20512820512820512,0.2564102564102564,0.5106227106227106,0.6108974358974358,0.6158747602331047,0.6794871794871795,0.09615384615384616,0.40358055473135895,0.6078136446886446,0.4297073087966476,neutral_mixed,neutral,False,False,False,True
2010-07-23,0.3301282051282051,0.2948717948717949,0.3269230769230769,0.6546730814026411,0.6128205128205128,0.5738760865999671,0.6410256410256411,0.07692307692307693,0.35092745945621107,0.5270233967639628,0.37932750742484256,neutral_mixed,neutral,False,False,False,True
2010-07-30,0.3798076923076923,0.3365384615384615,0.3333333333333333,0.7250226485011075,0.6557692307692308,0.6317493594223154,0.6923076923076923,0.1282051282051282,0.4197217980533361,0.49344211554534667,0.4424835077268757,neutral_mixed,neutral,False,False,False,True
2010-08-06,0.6153846153846153,0.5849358974358974,0.33974358974358976,0.7557254659664299,0.6929487179487179,0.6558073176404576,0.6474358974358975,0.09615384615384616,0.4617678738916631,0.3705193852332407,0.4871467178918059,neutral_mixed,neutral,False,False,False,True
2010-08-13,0.5897435897435898,0.5753205128205128,0.34615384615384615,0.724599253957052,0.7887820512820513,0.7440868410005359,0.5769230769230769,0.19230769230769232,0.5820205673196348,0.3778004965218268,0.5972380216102395,neutral_mixed,calm,False,False,True,True
2010-08-20,0.8044871794871795,0.7628205128205128,0.5512820512820513,0.8875058275058275,0.9153846153846154,0.7352351483611456,0.48717948717948717,0.3141025641025641,0.59468192590476,0.22459848484848477,0.6042045229836499,neutral_mixed,neutral,False,False,True,True
2010-08-27,0.5112179487179487,0.4951923076923077,0.34615384615384615,0.6737497784009412,0.4833333333333333,0.8433000201237613,0.4935897435897436,0.3717948717948718,0.7545166242355239,0.4848509947783204,0.7451896050897646,neutral_mixed,neutral,False,False,True,True
2010-09-03,0.48557692307692313,0.4358974358974359,0.42948717948717946,0.7230674497915877,0.44006410256410255,0.7027985126386289,0.5,0.33974358974358976,0.5382770321407095,0.4865078312492106,0.5512715663715044,neutral_mixed,neutral,False,False,False,True
2010-09-10,0.4503205128205128,0.41506410256410253,0.3525641025641026,0.7222858262681271,0.3961538461538461,0.7022235480342597,0.5064102564102564,0.34615384615384615,0.5162040859775172,0.5183718696495245,0.5281389329202482,neutral_mixed,neutral,False,False,False,True
2010-09-17,0.7676282051282051,0.7740384615384615,1.0,0.891794416897906,0.4407051282051282,0.6844565981558846,0.6089743589743589,0.14743589743589744,0.4832832686781055,0.21815391438839105,0.5003057078632978,neutral_mixed,neutral,False,False,False,True
2010-09-24,0.7323717948717948,0.7772435897435896,0.6025641025641025,0.8675473801560758,0.5243589743589744,0.8836360267713756,0.6153846153846154,0.1282051282051282,0.7826331878234297,0.2751082775919732,0.7718809498352543,neutral_mixed,neutral,False,False,True,True
2010-10-01,0.7051282051282051,0.7243589743589743,0.6025641025641025,0.8025009473285335,0.7365384615384615,0.8350720457079153,0.5128205128205128,0.7564102564102564,0.7307905266466985,0.33324665277251486,0.7364425781072774,neutral_mixed,neutral,False,False,True,True
2010-10-08,0.8701923076923077,0.8397435897435898,1.0,0.7900408769973987,0.9118589743589743,0.8153584059618542,0.5192307692307693,0.6987179487179487,0.7208314144095536,0.17909002229654403,0.7156295897106393,calm_trend,calm,False,False,True,True
2010-10-15,0.8221153846153846,0.8333333333333334,1.0,0.8461804825391485,0.9317307692307693,0.9290040876997399,0.5256410256410257,0.41025641025641024,0.8779905409017102,0.15214344043964056,0.8493648142961486,neutral_mixed,neutral,False,False,True,True
2010-10-22,0.844551282051282,0.8349358974358975,1.0,0.8576393568884182,0.9807692307692307,0.8993835909304164,0.532051282051282,0.3525641025641026,0.8893372511524656,0.131370122107763,0.8635669273212716,neutral_mixed,neutral,False,False,True,True
2010-10-29,0.8509615384615385,0.8573717948717949,1.0,0.9623076923076923,0.9592948717948718,0.9054247807961158,0.5384615384615384,0.7115384615384616,0.8968733974053272,0.14869871794871792,0.8701834819908615,calm_trend,calm,False,False,True,True
2010-11-05,0.8798076923076924,0.8349358974358975,1.0,0.8907157236702691,0.8625,0.9450288461538462,0.5448717948717948,0.5192307692307693,0.9121887171194174,0.15200161580843385,0.8879538623632759,neutral_mixed,neutral,False,False,True,True
2010-11-12,0.8926282051282051,0.7916666666666666,1.0,0.7516161603029948,0.7721153846153845,0.9159491711196257,0.5512820512820513,0.36538461538461536,0.9040150018542066,0.17648834518532008,0.8812251176096632,calm_trend,calm,False,False,True,True
2010-11-19,0.9855769230769231,1.0,1.0,0.8484703449860245,0.7858974358974359,0.9224372570559405,0.6666666666666666,0.21153846153846154,0.8712559147751664,0.07960444825209634,0.8483227296924226,neutral_mixed,neutral,False,False,True,True
2010-11-26,0.9182692307692308,0.8733974358974359,1.0,0.8133218036443842,0.6080128205128206,0.9578013452884838,0.5576923076923077,0.5448717948717948,0.9481965974159678,0.1870401909918038,0.9288166589375298,neutral_mixed,neutral,False,False,True,True
2010-12-03,0.8221153846153846,0.9358974358974359,1.0,0.959651282051282,0.5647435897435897,0.9219956419029001,0.5576923076923077,0.4551282051282051,0.890050459080788,0.17414525641025635,0.8705455496322015,neutral_mixed,neutral,False,False,True,True
2010-12-10,0.8108974358974359,0.7516025641025641,1.0,0.6705134249688706,0.3721153846153846,0.9269317609101715,0.5576923076923077,0.41025641025641024,0.8834471667982554,0.2815864477931309,0.8670877129608742,neutral_mixed,neutral,False,False,True,True
2010-12-17,0.8397435897435896,0.8798076923076923,1.0,0.9130823861949383,0.4294871794871795,0.8682870037654431,0.6730769230769231,0.28205128205128205,0.7963475168898231,0.19092225745537472,0.7819053081265073,neutral_mixed,neutral,False,False,True,True
2010-12-24,0.796474358974359,0.8798076923076923,1.0,0.8205361588249938,0.41666666666666663,0.9176986986496598,0.7051282051282052,0.23076923076923078,0.850397443030464,0.21241637104804578,0.8431432428432993,calm_trend,calm,False,False,True,True
2010-12-31,0.7996794871794872,1.0,1.0,0.9663387000596303,0.3538461538461537,0.9233196415235251,0.7051282051282052,0.3525641025641026,0.8364552155517433,0.18730881037567093,0.8304563872532011,calm_trend,calm,False,False,True,True
2011-01-07,0.7628205128205128,1.0,1.0,0.9631501831501832,0.4689102564102564,0.9565697674418605,0.7371794871794872,0.47435897435897434,0.8704363034139789,0.19192170329670333,0.8662302481893811,calm_trend,calm,False,False,True,True
2011-01-14,0.766025641025641,1.0,1.0,0.9079473145798942,0.5705128205128205,0.948879120879121,0.6987179487179487,0.36538461538461536,0.8773966372774512,0.1732630310181441,0.8734496975892326,calm_trend,calm,False,False,True,True
2011-01-21,0.7323717948717949,1.0,1.0,0.9148955405964752,0.3439102564102563,0.9439998596631177,0.7756410256410257,0.41025641025641024,0.8816842918975499,0.2191118227566825,0.8721845935005031,calm_trend,calm,False,True,True,True
2011-01-28,0.6410256410256411,1.0,1.0,0.9266060450270976,0.6407051282051281,0.9379639130340065,0.7756410256410257,0.2948717948717949,0.8505735073680896,0.18413409324593533,0.8506479552381887,neutral_mixed,neutral,False,False,True,True
2011-02-04,0.6714743589743589,1.0,1.0,0.7412187474764498,0.7586538461538461,0.8974891093312146,0.7756410256410257,0.3076923076923077,0.8576821145347338,0.18791975198109667,0.8529079771297184,neutral_mixed,neutral,False,False,True,True
2011-02-11,0.5977564102564102,0.8894230769230769,1.0,0.6833903133903134,0.6054487179487179,0.8851909400909039,0.8141025641025641,0.24358974358974358,0.8524792155063016,0.2537094017094017,0.8409291225747838,calm_trend,calm,False,False,True,True
2011-02-18,0.5576923076923077,1.0,1.0,0.8204435204435204,0.7612179487179487,0.8713037749287749,0.8141025641025641,0.7628205128205128,0.7889862620962567,0.24960975398475393,0.7844771316111258,neutral_mixed,neutral,False,False,True,True
2011-02-25,0.5192307692307692,1.0,1.0,0.7920436619341729,0.6314102564102564,0.8705058905058906,0.8141025641025641,0.4358974358974359,0.8282847900785402,0.25026396353038693,0.82145157003157,neutral_mixed,neutral,False,False,True,True
2011-03-04,0.592948717948718,1.0,1.0,0.7938852221268535,0.6458333333333334,0.8599735969626481,0.8141025641025641,0.3141025641025641,0.8027289677180188,0.2172152936040489,0.7983005408874022,neutral_mixed,neutral,False,False,True,True
2011-03-11,0.828525641025641,1.0,1.0,0.6897037835318789,0.7205128205128205,0.8749013427255059,0.8141025641025641,0.27564102564102566,0.8212050745775953,0.1589002017009875,0.815682514989759,neutral_mixed,neutral,False,False,True,True
2011-03-18,0.828525641025641,1.0,1.0,0.6950931677018632,0.8576923076923078,0.911598583481393,0.8141025641025641,0.3141025641025641,0.879388272069706,0.14136102484472057,0.8680820021932398,neutral_mixed,neutral,False,False,True,True
2011-03-25,0.7820512820512819,0.8669871794871795,1.0,0.6534313448840228,0.8211538461538461,0.9121375218983915,1.0,0.41025641025641024,0.8991497453180364,0.20092760595970427,0.8855746457889387,neutral_mixed,neutral,False,False,True,True
2011-04-01,0.7195512820512822,0.6907051282051282,0.4423076923076923,0.5797159022511136,0.8727564102564103,0.8787245447448125,1.0,0.6153846153846154,0.8531894037988019,0.359292614662333,0.8537960725821332,neutral_mixed,neutral,False,False,True,True
2011-04-08,0.7115384615384616,0.8669871794871795,1.0,0.6969696969696969,0.7092948717948718,0.7766414620199832,1.0,0.6217948717948718,0.6835462975778589,0.24995775058275072,0.707770809788278,neutral_mixed,neutral,False,False,True,True
2011-04-15,0.7163461538461539,0.8830128205128205,1.0,0.6987879767291532,0.6246794871794872,0.868975815850816,1.0,0.5897435897435898,0.8084047274615057,0.2547651368239604,0.8114695103800738,neutral_mixed,neutral,False,False,True,True
2011-04-22,0.5913461538461539,0.8830128205128205,1.0,0.7074182139699381,0.8246794871794871,0.8725230284421461,1.0,0.5961538461538461,0.818382221332589,0.2553616268788683,0.8237304313333726,calm_trend,calm,False,False,True,True
2011-04-29,0.7291666666666666,0.7644230769230769,0.3717948717948718,0.86510086011954,0.6990384615384615,0.8714629752431476,1.0,0.6602564102564102,0.8085273269453671,0.34045922995642797,0.8113336138168796,calm_trend,calm,False,False,True,True
2011-05-06,0.7355769230769231,0.8365384615384616,1.0,0.856431702567534,0.8291666666666666,0.834186368063236,1.0,0.4166666666666667,0.6966686348625287,0.18762498820461337,0.7312525895096587,neutral_mixed,neutral,False,False,True,True
2011-05-13,0.8076923076923077,0.9198717948717949,1.0,0.7537810793908355,0.9121794871794872,0.8851624010259842,1.0,0.48717948717948717,0.8448897152098286,0.16292642783496447,0.8496903411469399,neutral_mixed,neutral,False,False,True,True
2011-05-20,0.8493589743589745,0.7387820512820512,0.4358974358974359,0.5874009803431757,0.5717948717948718,0.9018204156313911,1.0,0.3974358974358974,0.8852678527083659,0.3403834426921133,0.8844771495884938,calm_trend,calm,False,False,True,True
2011-05-27,0.7179487179487178,0.7131410256410257,0.4423076923076923,0.6296205128205128,0.44519230769230766,0.8330189441881637,0.7564102564102564,0.1794871794871795,0.6984682885841546,0.3682652564102564,0.7270934867063061,calm_trend,calm,False,False,True,True
2011-06-03,0.6794871794871795,0.6971153846153846,0.3269230769230769,0.5975482942370359,0.4012820512820512,0.8077537179487179,0.5769230769230769,0.11538461538461539,0.6430110467564296,0.4033805763772651,0.6612798003008753,calm_trend,calm,False,False,True,True
2011-06-10,0.7003205128205128,0.7067307692307692,0.38461538461538464,0.6414575961405634,0.43205128205128196,0.7829118807057549,0.5769230769230769,0.16025641025641027,0.5957255794237036,0.3808807195532745,0.6085297235135726,calm_trend,calm,False,False,True,True
2011-06-17,0.5480769230769231,0.5528846153846154,0.2692307692307692,0.5399965434891906,0.7157051282051282,0.7986810160243127,0.6730769230769231,0.17307692307692307,0.6181370288994067,0.44097167232277523,0.6282472227061986,calm_trend,calm,False,False,True,True
2011-06-24,0.45833333333333326,0.38782051282051283,0.27564102564102566,0.538450309380542,0.6689102564102564,0.7234708081950729,1.0,0.5512820512820513,0.5468146272653865,0.5405305305159956,0.5643641888082339,neutral_mixed,calm,False,False,False,True
2011-07-01,0.37019230769230765,0.391025641025641,0.28205128205128205,0.4354507857733664,0.5798076923076922,0.6581719540149773,1.0,0.6089743589743589,0.47653231883398184,0.5955477667493796,0.5177924433599537,calm_trend,calm,False,False,False,True
2011-07-08,0.28846153846153844,0.36217948717948717,0.17307692307692307,0.43202192209825796,0.4108974358974359,0.6544425144747725,1.0,0.9038461538461539,0.427415102448814,0.6934338911724408,0.46830519667879006,calm_trend,calm,False,False,False,True
2011-07-15,0.6025641025641025,0.7516025641025641,0.46153846153846156,0.6297202797202797,0.5051282051282051,0.6225291152867489,1.0,0.6923076923076923,0.3616249796374519,0.42881118881118874,0.411540612454934,calm_trend,calm,False,False,False,True
2011-07-22,0.7051282051282052,0.6554487179487178,1.0,0.5818777713514556,0.5368589743589743,0.7923790792540791,1.0,0.5641025641025641,0.6001334465470916,0.33122794968189706,0.6293313484225698,calm_trend,calm,False,False,True,True
2011-07-29,0.548076923076923,0.46153846153846156,0.4551282051282051,0.4835055491771909,0.519551282051282,0.8475307258530943,0.7243589743589743,0.3974358974358974,0.7381023313309497,0.49168891121316505,0.7467662416530838,calm_trend,calm,False,False,True,True
2011-08-05,0.8301282051282051,0.6346153846153846,0.4551282051282051,0.5267521367521367,0.6990384615384615,0.7227095292766935,0.7243589743589743,0.4551282051282051,0.5477878561033755,0.35891987179487184,0.5660871204992964,neutral_mixed,neutral,False,False,False,True
2011-08-12,0.41025641025641024,0.36217948717948717,0.15384615384615385,0.3627450980392156,0.5477564102564103,0.7863290598290599,0.7243589743589743,0.1794871794871795,0.6564662584513331,0.5832965686274509,0.6645104477611941,stressed_panic,neutral,True,False,False,True
2011-08-19,0.1842948717948718,0.20993589743589744,0.16025641025641027,0.18382930937675457,0.575,0.2386623303167421,0.7243589743589743,0.42948717948717946,0.41476874057315233,0.7170249625678458,0.44489334338863745,stressed_panic,stressed,True,False,False,True
2011-08-26,0.1891025641025641,0.1875,0.16666666666666666,0.14715719063545152,0.6083333333333333,0.15275793093767545,0.7243589743589743,0.32051282051282054,0.23179445997236628,0.7089520624303233,0.2573672848476841,stressed_panic,stressed,True,False,False,True
2011-09-02,0.20352564102564102,0.20352564102564102,0.17307692307692307,0.12980077476480345,0.5817307692307692,0.14671814245316367,0.7243589743589743,0.10897435897435898,0.21657171639650416,0.6866196273750231,0.24002961900576944,stressed_panic,stressed,True,False,False,True
2011-09-09,0.21153846153846154,0.2483974358974359,0.17307692307692307,0.1987912087912087,0.5166666666666666,0.15031692486603856,0.6025641025641025,0.07692307692307693,0.21936279884445486,0.6718479853479854,0.24222407268735952,stressed_panic,neutral,True,False,False,True
2011-09-16,0.24038461538461536,0.2532051282051282,0.17307692307692307,0.2277141298417894,0.42371794871794877,0.16496840659340656,0.6025641025641025,0.1987179487179487,0.2312728134551805,0.6854582651391162,0.2485659094437676,neutral_mixed,neutral,True,False,False,True
2011-09-23,0.21474358974358976,0.22435897435897437,0.17307692307692307,0.14638858793788367,0.20769230769230762,0.5501752591380252,0.48717948717948717,0.14743589743589744,0.2352410329475489,0.7371122246298303,0.25473346114878026,stressed_panic,stressed,True,True,False,True
2011-09-30,0.2724358974358974,0.34615384615384615,0.3269230769230769,0.3145687645687646,0.2041666666666666,0.161490291674633,0.4166666666666667,0.30128205128205127,0.2511074553567999,0.6659396853146853,0.27105621047616857,stressed_panic,stressed,True,True,False,True
2011-10-07,0.16346153846153846,0.2403846153846154,0.1794871794871795,0.1448717948717949,0.08493589743589736,0.22288502195478938,0.30128205128205127,0.48717948717948717,0.278821445849097,0.7983814102564102,0.28492003174952635,stressed_panic,stressed,True,True,False,True
2011-10-14,0.15865384615384615,0.2403846153846154,0.1794871794871795,0.11507515473032714,0.08942307692307683,0.15291003536693187,0.4166666666666667,0.5897435897435898,0.18125326611373122,0.8136361626878869,0.18913596248712528,stressed_panic,stressed,True,True,False,True
2011-10-21,0.15544871794871795,0.2676282051282051,0.1794871794871795,0.1820688443976115,0.17852564102564106,0.14838105859657583,0.2948717948717949,0.75,0.1670241489832007,0.8015999297506147,0.18049257294429705,stressed_panic,stressed,True,True,False,True
2011-10-28,0.28365384615384615,0.47275641025641024,0.3269230769230769,0.3245421245421245,0.3919871794871794,0.15795137450026242,0.2948717948717949,0.9551282051282052,0.18660186374206805,0.6735302197802198,0.19176230762624247,stressed_panic,stressed,True,False,False,True
2011-11-04,0.25,0.451923076923077,0.17307692307692307,0.2798336798336798,0.5512820512820512,0.2427907509157509,0.4166666666666667,0.4935897435897436,0.3261949955523287,0.6458454608454609,0.3187493261471482,stressed_panic,stressed,True,False,False,True
2011-11-11,0.3621794871794872,0.5128205128205128,0.3782051282051282,0.43026157287902256,0.6666666666666666,0.21253007128007123,0.28846153846153844,1.0,0.3070301857489357,0.585621020478403,0.3105675873675874,stressed_panic,stressed,False,False,False,True
2011-11-18,0.43108974358974356,0.5384615384615384,1.0,0.3347179487179487,0.5615384615384615,0.27911868794565026,0.28846153846153844,0.967948717948718,0.41032233464657963,0.49689166666666673,0.3960208155349095,neutral_mixed,neutral,True,False,False,True
2011-11-25,0.3878205128205129,0.6426282051282052,1.0,0.42211750721684504,0.34775641025641024,0.7216128205128206,0.28846153846153844,0.9743589743589743,0.5469581878072322,0.5064740405841399,0.5074405285328426,stressed_panic,neutral,False,True,False,True
2011-12-02,0.2948717948717949,0.5144230769230769,1.0,0.37834008097165994,0.2124999999999999,0.3693958905066307,0.48717948717948717,0.42948717948717946,0.6107100840550178,0.5277201417004049,0.5799903572762779,neutral_mixed,neutral,True,True,False,True
2011-12-09,0.14262820512820512,0.233974358974359,0.30128205128205127,0.20402212166918055,0.04166666666666652,0.6922410593792173,0.5256410256410257,0.358974358974359,0.49109595577572474,0.771399886877828,0.4741003060438139,neutral_mixed,neutral,True,True,False,True
2011-12-16,0.45833333333333337,0.6746794871794872,1.0,0.4478521478521479,0.18814102564102564,0.5324214429361489,0.6025641025641025,0.32051282051282054,0.2711133710738007,0.4371330752580752,0.29466430102405333,neutral_mixed,neutral,False,True,False,True
2011-12-23,0.4535256410256411,0.6746794871794872,1.0,0.5808436724565756,0.20352564102564097,0.7559230352980354,0.47435897435897434,0.6025641025641025,0.5929817645589706,0.4442837055417701,0.5815771245094774,neutral_mixed,neutral,False,True,True,True
2011-12-30,0.23237179487179488,0.3301282051282051,0.4230769230769231,0.6641025641025641,0.13365384615384612,0.7682606492969397,0.5192307692307693,0.40384615384615385,0.6401426943352347,0.6331410256410257,0.625680977624526,neutral_mixed,neutral,False,True,False,True
2012-01-06,0.4022435897435897,0.7051282051282052,1.0,0.7871794871794872,0.30480769230769234,0.6229807692307693,0.27564102564102566,0.8461538461538461,0.40374871277915636,0.4292307692307693,0.4273447808105872,neutral_mixed,neutral,False,True,False,True
2012-01-13,0.391025641025641,0.5160256410256411,1.0,0.6884615384615385,0.19775641025641022,0.7832051282051282,0.28205128205128205,0.6923076923076923,0.6442323717948718,0.48533653846153846,0.6185230769230768,neutral_mixed,neutral,False,True,True,True
2012-01-20,0.42628205128205127,0.6586538461538463,1.0,0.732051282051282,0.10064102564102573,0.7427243589743591,0.391025641025641,0.6538461538461539,0.6070641025641026,0.4521794871794872,0.5874025641025641,neutral_mixed,neutral,False,True,True,True
2012-01-27,0.4871794871794872,0.7131410256410257,1.0,0.6615384615384615,0.17211538461538445,0.7755288461538463,0.3974358974358974,0.7628205128205128,0.6329791666666669,0.4368108974358974,0.6190602564102564,recovery_fragile,neutral,False,True,True,True
