,market_state,market_state_stable,market_state_reason,risk_state,signal_environment,risk_regime_score,market_drawdown,market_trend_positive,breadth_sma_43,breadth_26w_mom,breadth_13w_mom,breadth_change_4w,canary_breadth_default,canary_breadth_pair,recent_stress_26w,avg_corr_risk_off_z,google_fear_z_tradable,transition_persistence_prob,transition_good_state_prob,transition_non_stress_prob
2017-04-14,calm_trend,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.6406578358798025,-0.020545349244992628,1.0,0.8571428571428571,0.7857142857142857,0.7142857142857143,0.2857142857142857,1.0,0.5,0.0,-1.062241231050533,0.4141345545735321,0.832258064516129,0.8387096774193549,1.0
2017-04-21,neutral_mixed,neutral_mixed,mixed inputs,neutral,mixed,-0.39780229503961,-0.011783415481867343,1.0,0.7857142857142857,0.7142857142857143,0.8571428571428571,0.2142857142857143,1.0,0.5,0.0,-1.3643749663059526,0.004865470622199,0.782051282051282,0.14102564102564102,0.9230769230769231
2017-04-28,calm_trend,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.5119567466754801,0.0,1.0,0.7857142857142857,0.7142857142857143,0.8571428571428571,0.1428571428571428,1.0,0.5,0.0,-1.7490675272911576,0.0087628646123811,0.8269230769230769,0.8333333333333334,1.0
2017-05-05,calm_trend,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.9101281053952793,0.0,1.0,0.6428571428571429,0.6428571428571429,0.8571428571428571,-0.0714285714285714,1.0,0.5,0.0,-2.1830591725537274,0.0087026571334956,0.8269230769230769,0.8333333333333334,1.0
2017-05-12,calm_trend,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-1.013056709218829,-0.003003561416018319,1.0,0.6428571428571429,0.8571428571428571,0.6428571428571429,-0.2142857142857142,1.0,0.5,0.0,-2.9155018822077805,0.0087026571334956,0.8269230769230769,0.8333333333333334,1.0
2017-05-19,calm_trend,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.9533571198015856,-0.005798560531041885,1.0,0.7857142857142857,1.0,0.7142857142857143,0.0,1.0,0.5,0.0,-1.8628483331263879,-0.2697157639556444,0.8269230769230769,0.8333333333333334,1.0
2017-05-26,calm_trend,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.7236970345277896,0.0,1.0,0.7857142857142857,0.8571428571428571,0.7142857142857143,0.0,1.0,0.5,0.0,-1.443989963216016,-0.2686797999681467,0.8333333333333334,0.8397435897435898,1.0
2017-06-02,calm_trend,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.9062759732872554,0.0,1.0,0.8571428571428571,0.9285714285714286,0.7857142857142857,0.2142857142857142,0.8,0.5,0.0,-1.4941265477146584,-0.2666983373006699,0.8333333333333334,0.8397435897435898,1.0
2017-06-09,calm_trend,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.7982778148370036,-0.003112672383934756,1.0,0.8571428571428571,0.9285714285714286,0.9285714285714286,0.2142857142857142,0.8,0.5,0.0,-1.4541128146284343,-0.2666983373006699,0.8397435897435898,0.8461538461538461,1.0
2017-06-16,calm_trend,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.8765129772782579,-0.0014203806352011128,1.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.0714285714285714,0.8,0.5,0.0,-1.5427644714467554,-1.30279673452483,0.8397435897435898,0.8461538461538461,1.0
2017-06-23,calm_trend,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.9183530751590345,0.0,1.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.0714285714285714,0.8,0.5,0.0,-1.8453589849425065,-1.2953724584822155,0.8461538461538461,0.8525641025641025,1.0
2017-06-30,calm_trend,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.9475445223264949,-0.005470416808135314,1.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.0,0.6,0.5,0.0,-1.681067984680754,-1.288026131750202,0.8461538461538461,0.8525641025641025,1.0
2017-07-07,calm_trend,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.7110621410204808,-0.004195292266698236,1.0,0.7857142857142857,0.7857142857142857,0.7857142857142857,-0.0714285714285714,0.6,0.5,0.0,-1.6430300576447066,-1.288026131750202,0.8525641025641025,0.8525641025641025,1.0
2017-07-14,calm_trend,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.8184566806369755,0.0,1.0,0.7857142857142857,0.8571428571428571,0.7857142857142857,-0.0714285714285714,0.6,0.5,0.0,-2.3537825239811814,-1.288026131750202,0.8525641025641025,0.8525641025641025,1.0
2017-07-21,calm_trend,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.8061874845207468,0.0,1.0,0.9285714285714286,0.8571428571428571,0.7857142857142857,0.07142857142857151,0.6,0.5,0.0,-1.3058939008742994,-1.3961952497489258,0.8525641025641025,0.8525641025641025,1.0
2017-07-28,calm_trend,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.7797478736650194,0.0,1.0,0.8571428571428571,0.8571428571428571,0.9285714285714286,0.0,0.8,0.5,0.0,-1.2657203360915823,-1.3675728903175175,0.8525641025641025,0.8525641025641025,1.0
2017-08-04,calm_trend,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.8273386523255001,0.0,1.0,0.8571428571428571,0.8571428571428571,0.9285714285714286,0.0714285714285714,0.6,0.5,0.0,-1.1741694058317038,-1.3406314762118603,0.8525641025641025,0.8525641025641025,1.0
2017-08-11,calm_trend,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.7114306968395344,-0.013297759019222366,1.0,0.8571428571428571,0.7142857142857143,0.8571428571428571,0.0714285714285714,0.6,0.5,0.0,-1.1350451212239603,-1.3406314762118603,0.8525641025641025,0.8525641025641025,1.0
2017-08-18,neutral_mixed,neutral_mixed,mixed inputs,neutral,mixed,-0.15809194350786343,-0.018996859266338983,1.0,0.7857142857142857,0.7142857142857143,0.7857142857142857,-0.1428571428571429,0.6,0.5,0.0,-0.6634889238787093,-1.1954074945358717,0.7756410256410257,0.14743589743589744,0.9230769230769231
2017-08-25,neutral_mixed,neutral_mixed,mixed inputs,neutral,mixed,-0.20679985363515083,-0.011519161278166656,1.0,0.8571428571428571,0.7142857142857143,0.7857142857142857,0.0,0.8,0.5,0.0,-0.5948571618631867,-1.1870689786458573,0.7756410256410257,0.14743589743589744,0.9230769230769231
2017-09-01,calm_trend,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.6357591093865391,0.0,1.0,0.9285714285714286,0.8571428571428571,0.8571428571428571,0.07142857142857151,0.8,0.5,0.0,-0.40724480123054296,-1.183606219151369,0.8461538461538461,0.8461538461538461,1.0
2017-09-08,calm_trend,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.7455189220508236,-0.005083832505411223,1.0,0.9285714285714286,0.9285714285714286,0.8571428571428571,0.07142857142857151,0.8,0.5,0.0,-0.2832572126604217,-1.183606219151369,0.8461538461538461,0.8461538461538461,1.0
2017-09-15,calm_trend,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.6221466817743313,0.0,1.0,0.9285714285714286,0.9285714285714286,0.9285714285714286,0.1428571428571429,1.0,0.5,0.0,-1.452674684750049,-0.8623055775178755,0.8461538461538461,0.8461538461538461,1.0
2017-09-22,calm_trend,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.9086548907099669,0.0,1.0,0.9285714285714286,0.9285714285714286,0.8571428571428571,0.07142857142857151,0.8,0.5,0.0,-1.9955798948772334,-0.8389564394440461,0.8461538461538461,0.8461538461538461,1.0
2017-09-29,calm_trend,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.7901519762789883,0.0,1.0,0.9285714285714286,0.9285714285714286,0.9285714285714286,0.0,1.0,0.5,0.0,-1.6936753937065283,-0.8160692300874338,0.8461538461538461,0.8461538461538461,1.0
2017-10-06,calm_trend,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.8918471207625851,0.0,1.0,0.9285714285714286,0.8571428571428571,0.9285714285714286,0.0,0.8,0.5,0.0,-1.565810012124432,-0.8160692300874338,0.8461538461538461,0.8461538461538461,1.0
2017-10-13,calm_trend,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.6757003726203259,0.0,1.0,0.9285714285714286,0.8571428571428571,0.9285714285714286,0.0,1.0,0.5,0.0,-1.53586057260863,-0.8160692300874338,0.8525641025641025,0.8525641025641025,1.0
2017-10-20,calm_trend,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.5621494174757262,0.0,1.0,0.9285714285714286,0.8571428571428571,0.8571428571428571,0.0,1.0,0.5,0.0,-0.8821609179021223,0.0767975797057274,0.8525641025641025,0.8525641025641025,1.0
2017-10-27,neutral_mixed,neutral_mixed,mixed inputs,neutral,mixed,-0.436871906678801,0.0,1.0,0.9285714285714286,0.9285714285714286,0.8571428571428571,0.0,1.0,0.5,0.0,-0.6387650369072994,0.0778447397549861,0.7692307692307693,0.15384615384615385,0.9230769230769231
2017-11-03,neutral_mixed,neutral_mixed,mixed inputs,neutral,mixed,-0.48777242268359006,0.0,1.0,0.9285714285714286,0.9285714285714286,0.8571428571428571,0.0,1.0,0.5,0.0,-0.34924113765947395,0.0773066299657171,0.7692307692307693,0.15384615384615385,0.9230769230769231
2017-11-10,calm_trend,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.5679170196631809,-0.0013930464047882118,1.0,0.9285714285714286,0.9285714285714286,0.8571428571428571,0.0,1.0,1.0,0.0,0.23377527131909104,0.0773066299657171,0.8525641025641025,0.8525641025641025,1.0
2017-11-17,neutral_mixed,neutral_mixed,mixed inputs,neutral,mixed,-0.3423172537485787,-0.00228293216109432,1.0,0.9285714285714286,0.9285714285714286,1.0,0.0,1.0,1.0,0.0,0.2998745560380506,0.2956420139014287,0.7628205128205128,0.16025641025641027,0.9230769230769231
2017-11-24,neutral_mixed,neutral_mixed,mixed inputs,neutral,mixed,-0.35977640857680887,0.0,1.0,0.9285714285714286,0.9285714285714286,0.9285714285714286,0.0,1.0,1.0,0.0,0.23785312339910367,0.2913448022944628,0.7628205128205128,0.16025641025641027,0.9230769230769231
2017-12-01,neutral_mixed,neutral_mixed,mixed inputs,neutral,mixed,-0.4199136420481027,0.0,1.0,0.9285714285714286,0.8571428571428571,0.8571428571428571,0.0,1.0,1.0,0.0,0.6440724255687108,0.2870578346153329,0.7692307692307693,0.15384615384615385,0.9230769230769231
2017-12-08,neutral_mixed,neutral_mixed,mixed inputs,neutral,mixed,-0.23954569423884498,0.0,1.0,0.8571428571428571,0.8571428571428571,0.7142857142857143,-0.07142857142857151,1.0,1.0,0.0,0.33406591165421534,0.2870578346153329,0.7692307692307693,0.15384615384615385,0.9230769230769231
2017-12-15,neutral_mixed,neutral_mixed,mixed inputs,neutral,mixed,-0.4563016541899308,0.0,1.0,0.8571428571428571,0.8571428571428571,0.7142857142857143,-0.07142857142857151,1.0,1.0,0.0,0.4963966213449113,0.3588653816572122,0.7756410256410257,0.14743589743589744,0.9230769230769231
2017-12-22,neutral_mixed,neutral_mixed,mixed inputs,neutral,mixed,-0.41970340765033876,0.0,1.0,0.9285714285714286,0.7857142857142857,0.7857142857142857,0.0,1.0,1.0,0.0,0.6930014217899635,0.3565978497723248,0.782051282051282,0.14102564102564102,0.9230769230769231
2017-12-29,neutral_mixed,neutral_mixed,mixed inputs,neutral,mixed,-0.426725101359303,-0.002430226102404065,1.0,0.9285714285714286,0.9285714285714286,0.8571428571428571,0.0,1.0,1.0,0.0,0.40054286979769216,0.3543346379659279,0.7884615384615384,0.14102564102564102,0.9294871794871795
2018-01-05,neutral_mixed,neutral_mixed,mixed inputs,neutral,mixed,-0.2113684519163699,0.0,1.0,0.8571428571428571,0.9285714285714286,0.8571428571428571,0.0,1.0,1.0,0.0,0.9153620471549793,0.3543346379659279,0.7948717948717948,0.14102564102564102,0.9358974358974359
2018-01-12,neutral_mixed,neutral_mixed,mixed inputs,neutral,mixed,-0.4199496691217064,0.0,1.0,0.8571428571428571,0.8571428571428571,0.7857142857142857,0.0,0.8,1.0,0.0,0.10534619029610327,0.3543346379659279,0.8012820512820513,0.14102564102564102,0.9423076923076923
2018-01-19,neutral_mixed,neutral_mixed,mixed inputs,neutral,mixed,-0.1265305577780665,0.0,1.0,0.7857142857142857,0.7857142857142857,0.6428571428571429,-0.1428571428571429,1.0,1.0,0.0,-1.1319157718681692,0.8482227724316296,0.8012820512820513,0.14102564102564102,0.9423076923076923
2018-01-26,neutral_mixed,neutral_mixed,mixed inputs,neutral,mixed,-0.2152065546661066,0.0,1.0,0.7857142857142857,0.8571428571428571,0.8571428571428571,-0.1428571428571429,1.0,1.0,0.0,-1.338081798719793,0.918422064570122,0.8012820512820513,0.14102564102564102,0.9423076923076923
2018-02-02,neutral_mixed,neutral_mixed,mixed inputs,neutral,mixed,-0.1355803472771663,-0.038837394694200555,1.0,0.7142857142857143,0.6428571428571429,0.6428571428571429,-0.1428571428571428,1.0,1.0,0.0,-0.31059311280446184,0.9067409838800254,0.8012820512820513,0.14102564102564102,0.9423076923076923
2018-02-09,stressed_panic,stressed_panic,"stress state, weak breadth, or deep drawdown",stressed,reversal_friendly,1.644233857269369,-0.08751486479734094,1.0,0.6428571428571429,0.6428571428571429,0.5714285714285714,-0.2142857142857142,0.8,1.0,1.0,3.5514908423104807,0.9067409838800254,0.816,0.04,0.184
2018-02-16,stressed_panic,stressed_panic,"stress state, weak breadth, or deep drawdown",stressed,reversal_friendly,4.075869410318674,-0.04700282493155461,1.0,0.7142857142857143,0.7857142857142857,0.7142857142857143,-0.0714285714285714,0.8,1.0,1.0,4.813447468923385,6.011029731679127,0.816,0.04,0.184
2018-02-23,stressed_panic,stressed_panic,"stress state, weak breadth, or deep drawdown",stressed,reversal_friendly,2.8136396310583613,-0.04141950481607959,1.0,0.7142857142857143,0.7857142857142857,0.6428571428571429,-0.0714285714285714,0.8,0.5,1.0,4.434154475270087,4.870409457677432,0.8174603174603174,0.03968253968253968,0.18253968253968253
2018-03-02,stressed_panic,stressed_panic,"stress state, weak breadth, or deep drawdown",stressed,reversal_friendly,2.2477522080534085,-0.06106505327734535,1.0,0.7142857142857143,0.6428571428571429,0.6428571428571429,0.0,0.8,0.5,1.0,3.720813255855235,4.187265431576069,0.8188976377952756,0.03937007874015748,0.18110236220472442
2018-03-09,stressed_panic,stressed_panic,"stress state, weak breadth, or deep drawdown",stressed,reversal_friendly,2.4688696586785985,-0.026903453254696563,1.0,0.7857142857142857,0.7142857142857143,0.7142857142857143,0.1428571428571428,0.8,0.5,1.0,3.2288946828690572,4.187265431576069,0.8203125,0.0390625,0.1796875
2018-03-16,stressed_panic,stressed_panic,"stress state, weak breadth, or deep drawdown",stressed,reversal_friendly,1.3008175161469682,-0.039367197909630725,1.0,0.7142857142857143,0.6428571428571429,0.7142857142857143,0.0,0.8,0.5,1.0,2.9344939411394257,0.5180249773973422,0.8217054263565892,0.03875968992248062,0.17829457364341086
2018-03-23,stressed_panic,stressed_panic,"stress state, weak breadth, or deep drawdown",stressed,reversal_friendly,1.3754368881543122,-0.09594719293221465,1.0,0.5,0.6428571428571429,0.35714285714285715,-0.2142857142857143,0.8,0.5,1.0,2.6625204418607153,0.5124517058353834,0.823076923076923,0.038461538461538464,0.17692307692307693
2018-03-30,stressed_panic,stressed_panic,"stress state, weak breadth, or deep drawdown",stressed,reversal_friendly,2.3618337644788365,-0.07807979424422473,1.0,0.6428571428571429,0.6428571428571429,0.42857142857142855,-0.0714285714285714,0.8,0.5,1.0,2.346951193897724,0.5069095968065018,0.8244274809160306,0.03816793893129771,0.17557251908396945
2018-04-06,stressed_panic,stressed_panic,"stress state, weak breadth, or deep drawdown",stressed,reversal_friendly,1.753798251202486,-0.09009618850202417,1.0,0.6428571428571429,0.6428571428571429,0.07142857142857142,-0.1428571428571428,0.8,0.5,1.0,2.1865209953391034,0.5069095968065018,0.8257575757575758,0.03787878787878788,0.17424242424242425
2018-04-13,stressed_panic,stressed_panic,"stress state, weak breadth, or deep drawdown",stressed,reversal_friendly,1.8730612160312694,-0.07107293801713743,1.0,0.7142857142857143,0.7142857142857143,0.21428571428571427,0.0,0.8,0.5,1.0,2.073021677091456,0.5069095968065018,0.8270676691729323,0.03759398496240601,0.17293233082706766
2018-04-20,stressed_panic,stressed_panic,"stress state, weak breadth, or deep drawdown",stressed,reversal_friendly,1.4318938861330233,-0.06595814106945252,1.0,0.7142857142857143,0.6428571428571429,0.21428571428571427,0.2142857142857143,0.8,0.5,1.0,1.924757872058257,0.418857380232434,0.8283582089552238,0.03731343283582089,0.17164179104477612
2018-04-27,stressed_panic,stressed_panic,"stress state, weak breadth, or deep drawdown",stressed,reversal_friendly,1.3844893373840326,-0.0661331491423276,1.0,0.7857142857142857,0.6428571428571429,0.14285714285714285,0.1428571428571428,0.8,0.5,1.0,1.7912576136998686,0.415505574015895,0.8296296296296296,0.037037037037037035,0.17037037037037037
2018-05-04,stressed_panic,stressed_panic,"stress state, weak breadth, or deep drawdown",stressed,reversal_friendly,1.1626879984751533,-0.06802484545994725,1.0,0.7142857142857143,0.6428571428571429,0.5,0.0714285714285714,0.8,0.5,1.0,1.683258760109118,0.4121500701803989,0.8308823529411765,0.03676470588235294,0.16911764705882354
2018-05-11,stressed_panic,stressed_panic,"stress state, weak breadth, or deep drawdown",stressed,reversal_friendly,1.0492817153513172,-0.044096771418647096,1.0,0.7142857142857143,0.7142857142857143,0.9285714285714286,0.0,0.8,0.5,1.0,1.5939711108685362,0.4121500701803989,0.8321167883211679,0.0364963503649635,0.1678832116788321
2018-05-18,stressed_panic,stressed_panic,"stress state, weak breadth, or deep drawdown",stressed,reversal_friendly,0.7781602245534778,-0.04942214669390832,1.0,0.5,0.6428571428571429,0.42857142857142855,-0.2142857142857143,0.8,0.5,1.0,1.555086875483513,0.030530040359627,0.8333333333333334,0.036231884057971016,0.16666666666666666
2018-05-25,stressed_panic,stressed_panic,"stress state, weak breadth, or deep drawdown",stressed,reversal_friendly,0.7997039984066235,-0.046549364677745175,1.0,0.6428571428571429,0.6428571428571429,0.5,-0.1428571428571428,0.8,0.5,1.0,1.5448063155699956,0.0293562390359609,0.8345323741007195,0.03597122302158273,0.16546762589928057
2018-06-01,stressed_panic,stressed_panic,"stress state, weak breadth, or deep drawdown",stressed,reversal_friendly,0.7676427582296329,-0.04146917008667428,1.0,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.0,0.8,0.5,1.0,1.390213305200398,0.0281824426588956,0.8357142857142857,0.03571428571428571,0.16428571428571428
2018-06-08,neutral_mixed,neutral_mixed,mixed inputs,neutral,mixed,0.7171350823755944,-0.025388874229265834,1.0,0.6428571428571429,0.7857142857142857,0.5714285714285714,-0.0714285714285714,0.8,0.5,1.0,1.3313577516280912,0.0281824426588956,0.7948717948717948,0.14102564102564102,0.9358974358974359
2018-06-15,recovery_fragile,recovery_fragile,recent stress with improving breadth but confirmation still partial,neutral,mixed,0.4543028904982932,-0.024742378800709175,1.0,0.6428571428571429,0.7857142857142857,0.5,0.1428571428571429,0.8,0.5,1.0,1.2600124591264368,-0.4354493544305138,0.4838709677419355,0.5806451612903226,0.9032258064516129
2018-06-22,neutral_mixed,neutral_mixed,mixed inputs,neutral,mixed,0.4129489871276621,-0.03315305021588377,1.0,0.42857142857142855,0.42857142857142855,0.7142857142857143,-0.21428571428571436,0.8,0.5,1.0,1.1780269555835887,-0.4340728407067521,0.7884615384615384,0.14743589743589744,0.9358974358974359
2018-06-29,neutral_mixed,neutral_mixed,mixed inputs,neutral,mixed,0.4754089282088539,-0.045329571113469025,1.0,0.42857142857142855,0.35714285714285715,0.5,-0.28571428571428575,0.8,0.5,1.0,1.1993314775834194,-0.4326983096052381,0.7884615384615384,0.14743589743589744,0.9358974358974359
2018-07-06,neutral_mixed,neutral_mixed,mixed inputs,neutral,mixed,0.6573963230550655,-0.030760103676403694,1.0,0.5,0.35714285714285715,0.5,-0.1428571428571429,1.0,0.5,1.0,1.0780005930355008,-0.4326983096052381,0.7884615384615384,0.14743589743589744,0.9358974358974359
2018-07-13,neutral_mixed,neutral_mixed,mixed inputs,neutral,mixed,0.1479084085667307,-0.016085256335104825,1.0,0.5,0.35714285714285715,0.42857142857142855,-0.1428571428571429,0.8,0.5,1.0,1.0900106399396954,-0.4326983096052381,0.7948717948717948,0.14102564102564102,0.9358974358974359
2018-07-20,neutral_mixed,neutral_mixed,mixed inputs,neutral,mixed,0.2577429591600017,-0.015768995635142558,1.0,0.42857142857142855,0.35714285714285715,0.5,0.0,1.0,0.5,1.0,1.0764744666758064,-0.498485578272106,0.8012820512820513,0.1346153846153846,0.9358974358974359
2018-07-27,neutral_mixed,neutral_mixed,mixed inputs,neutral,mixed,0.08696928957683062,-0.009645164931648909,1.0,0.5,0.2857142857142857,0.5,0.07142857142857145,1.0,0.5,1.0,1.0494697528469092,-0.5084648205863206,0.8012820512820513,0.1346153846153846,0.9358974358974359
2018-08-03,neutral_mixed,neutral_mixed,mixed inputs,neutral,mixed,0.09384950003135853,-0.0019737256805020253,1.0,0.42857142857142855,0.5,0.5,-0.07142857142857145,1.0,0.5,1.0,0.8508978747187887,-0.5040544880311347,0.8012820512820513,0.1346153846153846,0.9358974358974359
2018-08-10,neutral_mixed,neutral_mixed,mixed inputs,neutral,mixed,-0.1469718704035009,-0.003521878670829315,1.0,0.5,0.5714285714285714,0.5,0.0,1.0,0.5,1.0,0.5314935994260258,-0.5040544880311347,0.8012820512820513,0.1346153846153846,0.9358974358974359
2018-08-17,recovery_fragile,recovery_fragile,recent stress with improving breadth but confirmation still partial,neutral,mixed,-0.06539613569683612,0.0,1.0,0.5,0.5714285714285714,0.5,0.07142857142857145,1.0,0.5,1.0,-0.11271805857443504,-0.385926723739747,0.46875,0.5625,0.90625
2018-08-24,recovery_fragile,recovery_fragile,recent stress with improving breadth but confirmation still partial,neutral,mixed,-0.2573882886617235,0.0,1.0,0.5714285714285714,0.5714285714285714,0.5,0.0714285714285714,1.0,0.5,1.0,-0.7422881187660488,-0.3966591748987267,0.46875,0.5625,0.90625
2018-08-31,recovery_fragile,recovery_fragile,recent stress with improving breadth but confirmation still partial,neutral,mixed,-0.3280823733207862,0.0,1.0,0.5,0.5714285714285714,0.5,0.07142857142857145,0.8,0.0,1.0,-0.6683439496155387,-0.4075642694135467,0.48484848484848486,0.5757575757575758,0.9090909090909091
2018-09-07,neutral_mixed,neutral_mixed,mixed inputs,neutral,mixed,0.015899699597244188,-0.009334757112401726,1.0,0.42857142857142855,0.5714285714285714,0.5,-0.07142857142857145,0.8,0.0,1.0,-0.7554669743270379,-0.4075642694135467,0.7948717948717948,0.14102564102564102,0.9358974358974359
2018-09-14,neutral_mixed,neutral_mixed,mixed inputs,neutral,mixed,0.19923741787314558,0.0,1.0,0.42857142857142855,0.5714285714285714,0.42857142857142855,-0.07142857142857145,0.8,0.0,1.0,-0.691057494451292,-0.4075642694135467,0.7948717948717948,0.14102564102564102,0.9358974358974359
2018-09-21,neutral_mixed,neutral_mixed,mixed inputs,neutral,mixed,0.021971354088647338,0.0,1.0,0.5,0.7142857142857143,0.7142857142857143,-0.0714285714285714,0.8,0.0,1.0,-0.6794155857388425,-0.1179117678424228,0.7948717948717948,0.14102564102564102,0.9358974358974359
2018-09-28,neutral_mixed,neutral_mixed,mixed inputs,neutral,mixed,-0.12430640122873618,-0.004349057838929471,1.0,0.5,0.5,0.7142857142857143,0.0,0.8,0.0,1.0,-0.8800703507903977,-0.1256416618156653,0.7948717948717948,0.14102564102564102,0.9358974358974359
2018-10-05,neutral_mixed,neutral_mixed,mixed inputs,neutral,mixed,-0.12181333190055998,-0.014281188203297823,1.0,0.42857142857142855,0.5,0.35714285714285715,0.0,0.6,0.0,1.0,-1.1165464147961135,-0.1247646046850383,0.7948717948717948,0.14102564102564102,0.9358974358974359
2018-10-12,neutral_mixed,neutral_mixed,mixed inputs,neutral,mixed,0.4201245600021879,-0.05493305224179135,1.0,0.2857142857142857,0.42857142857142855,0.21428571428571427,-0.14285714285714285,0.6,0.0,1.0,-1.002020160086413,-0.1247646046850383,0.7948717948717948,0.14102564102564102,0.9358974358974359
2018-10-19,stressed_panic,stressed_panic,"stress state, weak breadth, or deep drawdown",stressed,reversal_friendly,1.328897386967907,-0.05390562483538952,1.0,0.35714285714285715,0.35714285714285715,0.21428571428571427,-0.14285714285714285,0.8,0.0,1.0,-1.295845382364039,1.0370579083206188,0.8309859154929577,0.035211267605633804,0.16901408450704225
2018-10-26,stressed_panic,stressed_panic,"stress state, weak breadth, or deep drawdown",stressed,reversal_friendly,0.8322570038609977,-0.09130436923013452,0.0,0.07142857142857142,0.2857142857142857,0.21428571428571427,-0.4285714285714286,0.8,0.0,1.0,-1.2750596469488091,1.0107551976197775,0.8309859154929577,0.035211267605633804,0.16901408450704225
2018-11-02,stressed_panic,stressed_panic,"stress state, weak breadth, or deep drawdown",stressed,reversal_friendly,1.2526274136732558,-0.06883763622892702,0.0,0.14285714285714285,0.2857142857142857,0.14285714285714285,-0.2857142857142857,0.4,0.0,1.0,-1.2841823449524914,0.9852027226584076,0.8321678321678322,0.03496503496503497,0.16783216783216784
2018-11-09,stressed_panic,stressed_panic,"stress state, weak breadth, or deep drawdown",stressed,reversal_friendly,1.12220725861106,-0.04873420310583021,1.0,0.2857142857142857,0.2857142857142857,0.07142857142857142,0.0,0.4,0.0,1.0,-1.4106975932877548,0.9852027226584076,0.8333333333333334,0.034722222222222224,0.16666666666666666
2018-11-16,stressed_panic,stressed_panic,"stress state, weak breadth, or deep drawdown",stressed,reversal_friendly,0.8789654216883951,-0.06253640185088138,0.0,0.07142857142857142,0.2857142857142857,0.07142857142857142,-0.2857142857142857,0.4,0.0,1.0,-1.514840312824865,0.689280394862125,0.8344827586206897,0.034482758620689655,0.16551724137931034
2018-11-23,stressed_panic,stressed_panic,"stress state, weak breadth, or deep drawdown",stressed,reversal_friendly,0.8476598874078278,-0.09842790889248931,0.0,0.07142857142857142,0.07142857142857142,0.14285714285714285,0.0,0.4,0.0,1.0,-1.6268223665163308,0.6960127263715149,0.8356164383561644,0.03424657534246575,0.1643835616438356
2018-11-30,stressed_panic,stressed_panic,"stress state, weak breadth, or deep drawdown",stressed,reversal_friendly,1.1321713147483947,-0.0559609484987581,1.0,0.14285714285714285,0.21428571428571427,0.14285714285714285,0.0,0.4,0.0,1.0,-1.525133292121892,0.7028162321914903,0.8367346938775511,0.034013605442176874,0.16326530612244897
2018-12-07,stressed_panic,stressed_panic,"stress state, weak breadth, or deep drawdown",stressed,reversal_friendly,0.9528245930014286,-0.09733185348466733,0.0,0.14285714285714285,0.14285714285714285,0.2857142857142857,-0.14285714285714285,0.6,0.0,1.0,-1.3327023360503818,0.7028162321914903,0.8378378378378378,0.033783783783783786,0.16216216216216217
2018-12-14,stressed_panic,stressed_panic,"stress state, weak breadth, or deep drawdown",stressed,reversal_friendly,1.2282856529523638,-0.10794879870522223,0.0,0.14285714285714285,0.14285714285714285,0.21428571428571427,0.07142857142857142,0.4,0.0,1.0,-1.472516751328164,0.7028162321914903,0.8389261744966443,0.03355704697986577,0.1610738255033557
2018-12-21,stressed_panic,stressed_panic,"stress state, weak breadth, or deep drawdown",stressed,reversal_friendly,1.5508179279981233,-0.17084275771807145,0.0,0.07142857142857142,0.14285714285714285,0.14285714285714285,0.0,0.2,0.0,1.0,-1.44284453013844,3.1982531359532493,0.84,0.03333333333333333,0.16
2018-12-28,stressed_panic,stressed_panic,"stress state, weak breadth, or deep drawdown",stressed,reversal_friendly,2.4919840621929676,-0.14655700173814634,0.0,0.14285714285714285,0.21428571428571427,0.21428571428571427,0.0,0.4,0.0,1.0,-1.172136132809975,2.94642779973709,0.8410596026490066,0.033112582781456956,0.15894039735099338
