Date,research_only,etf_breadth_score,sector_breadth_score,risk_on_participation_score,breadth_persistence_score,breadth_deterioration_score,dollar_pressure_score,vix_pressure_score,credit_pressure_score,financial_conditions_pressure_score,signal_agreement_score,signal_dispersion_score,existing_deterioration_warning_score,breadth_confirmation_score,participation_quality_score,deterioration_score,offense_confidence_score,transition_quality_score,risk_appetite_score,market_quality_state,market_state,risk_state,market_drawdown,transition_non_stress_prob,transition_good_state_prob,future_4w_ggg_return,future_8w_ggg_return,future_4w_ggg_drawdown
2010-06-18,True,0.34935897435897434,0.296474358974359,0.3076923076923077,0.43295940170940167,0.7532051282051283,0.9230769230769231,0.5454545454545454,0.5294117647058824,0.35256410256410253,0.7243589743589743,0.12179487179487179,0.09615384615384616,0.3076923076923077,0.3314369658119658,0.6289245680789799,0.43205153914712735,0.6641897124525801,0.48949776969354175,fragile_or_choppy,neutral_mixed,neutral,-0.240476523691284,0.9384615384615383,0.0846153846153846,-0.03285395697651716,-0.010912784598405612,-0.02890312171031073
2010-06-25,True,0.4871794871794872,0.41506410256410253,0.41025641025641024,0.42094017094017094,0.40224358974358965,0.8525641025641025,0.14102564102564108,0.3495145631067961,0.35256410256410253,0.7307692307692307,0.2692307692307692,0.4935897435897436,0.3717948717948718,0.439690170940171,0.476986712720936,0.514774108476475,0.6997131038902097,0.5719036428611133,neutral_quality,neutral_mixed,neutral,-0.2667164909111632,0.9389312977099236,0.0839694656488549,-0.007674825815241926,0.011026584993180322,-0.00832627882439585
2010-07-02,True,0.36698717948717946,0.2900641025641026,0.25,0.38167735042735035,0.5256410256410257,0.7884615384615384,0.5189873417721519,0.5288461538461539,0.35256410256410253,0.6346153846153846,0.05128205128205128,0.23717948717948717,0.26282051282051283,0.3161324786324786,0.5703393784485556,0.4047856316942551,0.6830305120336766,0.49323409376751937,fragile_or_choppy,neutral_mixed,neutral,-0.3052599273536133,0.9393939393939394,0.0833333333333333,0.02367951217322717,0.042216103407340055,-0.00832627882439596
2010-07-09,True,0.21634615384615385,0.20512820512820512,0.2564102564102564,0.35283119658119655,0.5881410256410257,0.6602564102564102,0.42500000000000004,0.6285714285714286,0.33974358974358976,0.6794871794871795,0.09615384615384616,0.23717948717948717,0.16666666666666666,0.23664529914529914,0.6096584249084249,0.3599134157509158,0.648746412505623,0.45264894664545985,fragile_or_choppy,neutral_mixed,neutral,-0.2661044744054052,0.9398496240601504,0.0827067669172932,0.01628342317495135,0.03858381940972855,0.0
2010-07-16,True,0.3301282051282051,0.2948717948717949,0.3269230769230769,0.34241452991452986,0.5192307692307692,0.6410256410256411,0.23456790123456794,0.4716981132075472,0.3141025641025641,0.6410256410256411,0.07692307692307693,0.391025641025641,0.27564102564102566,0.31997863247863245,0.525446164597108,0.4167760240283825,0.6894863666468496,0.5101446890888245,fragile_or_choppy,neutral_mixed,neutral,-0.2749416822058261,0.9402985074626866,0.0820895522388059,0.022686514137533198,0.04375068986069697,-0.0020782412227862146
2010-07-23,True,0.3798076923076923,0.3365384615384615,0.3333333333333333,0.3549679487179487,0.6073717948717949,0.5576923076923077,0.060975609756097615,0.5046728971962617,0.2435897435897436,0.6923076923076923,0.1282051282051282,0.25,0.36538461538461536,0.3527243589743589,0.4891946193006143,0.4632313840279847,0.697407692948994,0.5429990760385677,fragile_or_choppy,neutral_mixed,neutral,-0.249449559582397,0.9407407407407408,0.0814814814814814,0.018846050966898176,0.037186840878858485,-0.0020782412227863256
2010-07-30,True,0.6153846153846153,0.5849358974358974,0.33974358974358976,0.3993055555555555,0.25160256410256415,0.47435897435897434,0.15662650602409633,0.36111111111111116,0.1858974358974359,0.6474358974358975,0.09615384615384616,0.5705128205128205,0.3269230769230769,0.5157318376068376,0.34274283029554115,0.5415653382761817,0.7724319046548184,0.6339636744754281,neutral_quality,neutral_mixed,neutral,-0.2504013867793854,0.9411764705882352,0.0808823529411764,0.018107807193249892,0.043589439176173084,-0.0020782412227862146
2010-08-06,True,0.5897435897435898,0.5753205128205128,0.34615384615384615,0.4163995726495726,0.1266025641025641,0.2948717948717949,0.20238095238095233,0.42201834862385323,0.1282051282051282,0.5769230769230769,0.19230769230769232,0.6217948717948718,0.27564102564102566,0.5071848290598291,0.3246125491480996,0.5151182137816313,0.7596698793556068,0.6205375608678777,neutral_quality,neutral_mixed,neutral,-0.2359900057457274,0.9416058394160584,0.0802919708029197,0.021943087652762427,0.04372674993794479,0.0
2010-08-13,True,0.8044871794871795,0.7628205128205128,0.5512820512820513,0.4893162393162393,0.025641025641025605,0.09615384615384616,0.0,0.23636363636363633,0.08974358974358976,0.48717948717948717,0.3141025641025641,0.6346153846153846,0.6153846153846154,0.6971688034188035,0.17036713286713287,0.6522734557109559,0.8199149838687882,0.7380377964426879,constructive_transition,neutral_mixed,calm,-0.2637253873419349,0.9420289855072465,0.0797101449275362,0.02059690377449419,0.058096839700245706,-0.003392782315798093
2010-08-20,True,0.5112179487179487,0.4951923076923077,0.34615384615384615,0.5384615384615384,0.3685897435897436,0.4358974358974359,0.2790697674418605,0.5045045045045045,0.0641025641025641,0.4935897435897436,0.3717948717948718,0.2692307692307692,0.3269230769230769,0.4678685897435898,0.4229612584409096,0.46953257405437643,0.7035840822446718,0.5612492600124078,neutral_quality,neutral_mixed,neutral,-0.269027629577216,0.9424460431654677,0.079136690647482,0.018001532120141883,0.04285274943612438,-0.003392782315797982
2010-08-27,True,0.48557692307692313,0.4358974358974359,0.42948717948717946,0.5643696581196581,0.6298076923076922,0.4935897435897436,0.1724137931034483,0.4910714285714286,0.05769230769230771,0.5,0.33974358974358976,0.3717948717948718,0.5384615384615384,0.46452991452991454,0.47643141341417194,0.49334298029556656,0.6970275146309629,0.5604934618542378,neutral_quality,neutral_mixed,neutral,-0.2735823707367619,0.9428571428571428,0.0785714285714285,0.025028422140452866,0.043067763642161916,-0.003392782315797871
2010-09-03,True,0.4503205128205128,0.41506410256410253,0.3525641025641026,0.5761217948717948,0.639423076923077,0.5,0.10227272727272729,0.5663716814159292,0.05128205128205132,0.5064102564102564,0.34615384615384615,0.3717948717948718,0.48717948717948717,0.42788461538461536,0.4892464338758587,0.4688405990211853,0.6845037546869123,0.5419221391414946,neutral_quality,neutral_mixed,neutral,-0.2461867998317848,0.9432624113475178,0.0780141843971631,0.021315925072907804,0.03201845952968729,0.0
2010-09-10,True,0.7676282051282051,0.7740384615384615,1.0,0.6014957264957265,0.5368589743589745,0.3717948717948718,0.011235955056179803,0.23684210526315785,0.04487179487179482,0.6089743589743589,0.14743589743589744,0.6153846153846154,0.9935897435897436,0.8110309829059827,0.28761265333818564,0.7731040955890157,0.8505846191758684,0.7842049028796312,high_confidence_offense,neutral_mixed,neutral,-0.2421760580764365,0.943661971830986,0.0774647887323943,0.03674314098648024,0.05052411707181714,0.0
2010-09-17,True,0.7323717948717948,0.7772435897435896,0.6025641025641025,0.625267094017094,0.27884615384615385,0.48717948717948717,0.09999999999999998,0.20869565217391306,0.04487179487179482,0.6153846153846154,0.1282051282051282,0.8076923076923077,0.9102564102564102,0.7026709401709401,0.2860586677814939,0.7136777382943144,0.8268476098780446,0.7476814185542717,constructive_transition,neutral_mixed,neutral,-0.2312163731866142,0.944055944055944,0.0769230769230769,0.024411768088625774,0.013436434375105888,-0.0032491151767137794
2010-09-24,True,0.7051282051282051,0.7243589743589743,0.6025641025641025,0.6087072649572649,0.28044871794871806,0.3269230769230769,0.2417582417582418,0.23275862068965514,0.038461538461538436,0.5128205128205128,0.7564102564102564,0.782051282051282,0.7692307692307693,0.6756143162393161,0.33363300492610837,0.6475712351585197,0.7164932173908466,0.6720069818112921,constructive_transition,neutral_mixed,neutral,-0.2152927452615954,0.9444444444444444,0.0763888888888889,0.01759886956504042,0.002005890160786672,-0.0032491151767136683
2010-10-01,True,0.8701923076923077,0.8397435897435898,1.0,0.6685363247863249,0.08012820512820507,0.10256410256410256,0.2065217391304348,0.2991452991452992,0.038461538461538436,0.5192307692307693,0.6987179487179487,0.9487179487179487,0.967948717948718,0.8733440170940171,0.22383175399479746,0.7844300445930881,0.7966929956496112,0.786456570192468,high_confidence_offense,neutral_mixed,neutral,-0.2167276312879491,0.9448275862068966,0.0758620689655172,0.010479161436766526,-0.005028139626965911,-0.0032491151767136683
2010-10-08,True,0.8221153846153846,0.8333333333333334,1.0,0.7246260683760682,0.4455128205128205,0.07692307692307693,0.20430107526881724,0.1610169491525424,0.038461538461538436,0.5256410256410257,0.41025641025641024,0.7628205128205128,0.9935897435897436,0.8602029914529914,0.24956013163982002,0.7801060443565911,0.8536002599968223,0.7962210738493782,high_confidence_offense,calm_trend,calm,-0.2035377412125167,1.0,0.8947368421052632,0.013292565477910356,0.0039702549376645635,0.0
2010-10-15,True,0.844551282051282,0.8349358974358975,1.0,0.7903311965811964,0.3878205128205128,0.019230769230769232,0.04255319148936165,0.2941176470588235,0.038461538461538436,0.532051282051282,0.3525641025641026,0.7115384615384616,0.9935897435897436,0.8751068376068376,0.21495083999229808,0.7936067329755143,0.8509841177994564,0.8091084338291344,high_confidence_offense,neutral_mixed,neutral,-0.1956102449694311,0.9452054794520548,0.0821917808219178,-0.010713791129125738,-0.004312718514572489,-0.026863575604695766
2010-10-22,True,0.8509615384615385,0.8573717948717949,1.0,0.8042200854700855,0.3541666666666665,0.03205128205128205,0.0,0.07499999999999996,0.038461538461538436,0.5384615384615384,0.7115384615384616,0.8782051282051282,0.9935897435897436,0.8854700854700855,0.2094391025641025,0.8006995192307693,0.8009802241409385,0.7987560063448457,high_confidence_offense,neutral_mixed,neutral,-0.1911676976753884,0.9455782312925172,0.0816326530612244,-0.015323306531303982,-0.006648894460039911,-0.030176447105475956
2010-10-29,True,0.8798076923076924,0.8349358974358975,1.0,0.8287927350427351,0.4903846153846153,0.07692307692307693,0.09375,0.15702479338842978,0.04487179487179482,0.5448717948717948,0.5192307692307693,0.8333333333333334,0.9935897435897436,0.891292735042735,0.2402056844670481,0.8003072883555838,0.8468974314826587,0.8061817367291798,high_confidence_offense,calm_trend,calm,-0.1902110611883907,1.0,0.8793103448275862,-0.015346482793057392,0.0019523296683749969,-0.030176447105475956
2010-11-05,True,0.8926282051282051,0.7916666666666666,1.0,0.8600427350427351,0.4294871794871795,0.11538461538461539,0.5051546391752577,0.0901639344262295,0.05128205128205132,0.5512820512820513,0.36538461538461536,0.7307692307692307,0.9487179487179487,0.8859241452991452,0.2678400783487821,0.7886180587605031,0.841483706725716,0.7931861257282099,high_confidence_offense,neutral_mixed,neutral,-0.1613020754216219,0.945945945945946,0.0878378378378378,-0.009200018689418665,0.0055511590949473,-0.0034043238108559803
2010-11-12,True,0.9855769230769231,1.0,1.0,0.8792735042735043,0.3589743589743589,0.0641025641025641,0.30612244897959184,0.04065040650406504,0.0641025641025641,0.6666666666666666,0.21153846153846154,0.8461538461538461,0.9935897435897436,0.9828792735042735,0.16538306786129084,0.8831933411028576,0.930912435573041,0.887793787651083,high_confidence_offense,calm_trend,calm,-0.1785243490574445,1.0,0.864406779661017,0.006470395075919733,0.015522912721616544,-0.011472527251803144
2010-11-19,True,0.9182692307692308,0.8733974358974359,1.0,0.8952991452991452,0.4326923076923077,0.14102564102564102,0.4040404040404041,0.024193548387096753,0.07692307692307687,0.5576923076923077,0.5448717948717948,0.7371794871794872,0.9423076923076923,0.9229433760683762,0.24640099819535302,0.809133600270697,0.8282483650801402,0.8037611100203199,high_confidence_offense,neutral_mixed,neutral,-0.1779093095693947,0.9463087248322148,0.0939597315436241,0.008809401226616664,0.02341322698845083,-0.012548308290378563
2010-11-26,True,0.8221153846153846,0.9358974358974359,1.0,0.8915598290598291,0.5576923076923078,0.2564102564102564,0.040000000000000036,0.016000000000000014,0.08974358974358976,0.5576923076923077,0.4551282051282051,0.7692307692307693,0.782051282051282,0.9076655982905983,0.24604743589743594,0.7782731730769231,0.8381043482905983,0.7913584038461539,high_confidence_offense,neutral_mixed,neutral,-0.188092362826854,0.9466666666666668,0.0933333333333333,0.017568426008878868,0.01579555242277242,-0.012548308290378674
2010-12-03,True,0.8108974358974359,0.7516025641025641,1.0,0.8848824786324787,0.5817307692307692,0.4230769230769231,0.693069306930693,0.07936507936507942,0.10256410256410253,0.5576923076923077,0.41025641025641024,0.6025641025641025,0.8717948717948718,0.8477831196581196,0.37701828630665263,0.7451419685924636,0.8038116081346054,0.7383108094752829,high_confidence_offense,neutral_mixed,neutral,-0.1601403570677977,0.9470198675496688,0.0927152317880794,0.014888149033726927,-0.0023927888083099536,-0.0010882662022380085
2010-12-10,True,0.8397435897435896,0.8798076923076923,1.0,0.8782051282051282,0.6458333333333335,0.33974358974358976,0.1470588235294118,0.015748031496062964,0.10897435897435892,0.6730769230769231,0.28205128205128205,0.6730769230769231,0.7307692307692307,0.8956730769230768,0.27398147735775114,0.7898402783963372,0.8557616498725793,0.7968523386883921,high_confidence_offense,neutral_mixed,neutral,-0.1492736975875845,0.9473684210526316,0.0921052631578947,0.008994320836445358,0.022085466500876283,-0.01721326932098377
2010-12-17,True,0.796474358974359,0.8798076923076923,1.0,0.8621794871794871,0.6217948717948718,0.41025641025641024,0.3689320388349514,0.015625,0.1282051282051282,0.7051282051282052,0.23076923076923078,0.7628205128205128,0.6666666666666666,0.8789262820512821,0.31754908824993777,0.7741665149676376,0.8506913355677097,0.7787808405041441,high_confidence_offense,neutral_mixed,neutral,-0.1460362896657357,0.9477124183006536,0.0915032679738562,0.014476298242341201,0.030311995817694948,-0.01721326932098366
2010-12-24,True,0.7996794871794872,1.0,1.0,0.8311965811965812,0.5224358974358974,0.5192307692307693,0.0,0.023255813953488413,0.1217948717948718,0.7051282051282052,0.3525641025641026,0.7564102564102564,0.7307692307692307,0.9130074786324787,0.2616525044722719,0.8075029256112105,0.8730367533790498,0.8133319879248658,high_confidence_offense,calm_trend,calm,-0.1371053694142758,1.0,0.85,-0.0017422647369866873,0.03430677821073158,-0.01951041932461539
2010-12-31,True,0.7628205128205128,1.0,1.0,0.8052884615384613,0.5480769230769231,0.5512820512820513,0.01904761904761909,0.01538461538461533,0.11538461538461542,0.7371794871794872,0.47435897435897434,0.7884615384615384,0.6602564102564102,0.8975160256410256,0.2887600732600733,0.7939015338827838,0.8454731456043956,0.7928406959706958,high_confidence_offense,calm_trend,calm,-0.1360748072694204,1.0,0.8524590163934426,-0.017027430912943453,0.015369982808291383,-0.006647472493718998
2011-01-07,True,0.766025641025641,1.0,1.0,0.7959401709401709,0.5737179487179487,0.42948717948717946,0.160377358490566,0.01526717557251911,0.10897435897435892,0.6987179487179487,0.36538461538461536,0.8076923076923077,0.7307692307692307,0.8977029914529913,0.2864771287812481,0.7952896486315306,0.8623226297993059,0.7990461874993074,high_confidence_offense,calm_trend,calm,-0.1265252749144751,1.0,0.8548387096774194,0.012974449304708369,0.04120685172413463,-0.006647472493718998
2011-01-14,True,0.7323717948717949,1.0,1.0,0.782852564102564,0.5641025641025641,0.6474358974358975,0.14953271028037385,0.015151515151515138,0.09615384615384615,0.7756410256410257,0.41025641025641024,0.6858974358974359,0.6538461538461539,0.8846153846153847,0.3181449741846938,0.7923423564363985,0.8459863897784459,0.7863381003147942,high_confidence_offense,calm_trend,calm,-0.1116854548451294,1.0,0.8571428571428571,0.015609726518786449,0.02374361544673187,0.0
2011-01-21,True,0.6410256410256411,1.0,1.0,0.749732905982906,0.6586538461538461,0.44871794871794873,0.12037037037037035,0.015037593984962405,0.09615384615384615,0.7756410256410257,0.2948717948717949,0.6858974358974359,0.5576923076923077,0.849332264957265,0.3151148705096073,0.7624963912184308,0.8550793229066256,0.7747490183792817,high_confidence_offense,calm_trend,calm,-0.1180746653266611,1.0,0.859375,0.03611195954141033,0.02259269452899315,0.0
2011-01-28,True,0.6714743589743589,1.0,1.0,0.7288995726495727,0.5913461538461539,0.3076923076923077,0.5871559633027523,0.014925373134328401,0.08974358974358976,0.7756410256410257,0.3076923076923077,0.7564102564102564,0.6538461538461539,0.8579059829059829,0.3382012529097631,0.7773146838584073,0.8299031782114762,0.7699880448106938,high_confidence_offense,neutral_mixed,neutral,-0.1225404346210345,0.948051948051948,0.0974025974025974,0.03295861424833446,0.03542103439289912,-0.0005187513549177458
2011-02-04,True,0.5977564102564102,0.8894230769230769,1.0,0.6952457264957265,0.6682692307692307,0.3974358974358974,0.7,0.03703703703703709,0.10897435897435892,0.8141025641025641,0.24358974358974358,0.5256410256410257,0.5064102564102564,0.7955662393162394,0.39624537037037044,0.7280551816239316,0.8124588629262017,0.7285161756157522,high_confidence_offense,neutral_mixed,neutral,-0.0989760128416288,0.9483870967741936,0.0967741935483871,0.027870794212830008,0.03144937419892968,-0.0005187513549176348
2011-02-11,True,0.5576923076923077,1.0,1.0,0.6610576923076923,0.6746794871794872,0.33974358974358976,0.3783783783783784,0.0,0.14102564102564108,0.8141025641025641,0.7628205128205128,0.6474358974358975,0.5064102564102564,0.811298076923077,0.3763669438669439,0.7381162725225225,0.7631280535343036,0.7227231635481636,high_confidence_offense,calm_trend,calm,-0.0855100008155181,1.0,0.8461538461538461,0.008008872616675378,0.023870339604984636,-0.012505952050577473
2011-02-18,True,0.5192307692307692,1.0,1.0,0.6199252136752137,0.6217948717948719,0.33974358974358976,0.4196428571428571,0.007299270072992692,0.1858974358974359,0.8141025641025641,0.4358974358974359,0.6987179487179487,0.44871794871794873,0.7937232905982905,0.3649973262746986,0.7232592151613593,0.7895339214971971,0.7254903187748991,high_confidence_offense,neutral_mixed,neutral,-0.0757543560316019,0.9487179487179488,0.1025641025641025,-0.01304807350973991,0.011679359536705292,-0.020173079910075664
2011-02-25,True,0.592948717948718,1.0,1.0,0.5966880341880342,0.578525641025641,0.28205128205128205,0.3982300884955752,0.01449275362318836,0.20512820512820518,0.8141025641025641,0.3141025641025641,0.7948717948717948,0.5961538461538461,0.8172008547008547,0.3294291936740955,0.7612747235129882,0.8207861698121894,0.7609873739653319,high_confidence_offense,neutral_mixed,neutral,-0.0908689926729091,0.9487179487179488,0.1025641025641025,0.002383851696088124,0.022563877424961687,-0.020173079910075775
2011-03-04,True,0.828525641025641,1.0,1.0,0.6279380341880341,0.2692307692307693,0.2564102564102564,0.631578947368421,0.02877697841726623,0.23076923076923073,0.8141025641025641,0.27564102564102566,0.8717948717948718,0.6538461538461539,0.9027777777777777,0.2554940946028602,0.819528449912135,0.862736651164898,0.8174864013849649,high_confidence_offense,neutral_mixed,neutral,-0.0899071346710443,0.9487179487179488,0.1025641025641025,0.0034815465195119355,0.029196967204540236,-0.007764226908931082
2011-03-11,True,0.828525641025641,1.0,1.0,0.6541132478632479,0.22916666666666674,0.09615384615384616,0.6086956521739131,0.02857142857142858,0.25,0.8141025641025641,0.3141025641025641,0.6346153846153846,0.7307692307692307,0.9053952991452991,0.21433010829749966,0.8384193940117852,0.8658545979986197,0.8361000547459787,high_confidence_offense,neutral_mixed,neutral,-0.1011052916411859,0.9487179487179488,0.1025641025641025,0.015735443823162498,0.014362487422158843,-0.0004472842120821774
2011-03-18,True,0.7820512820512819,0.8669871794871795,1.0,0.6848290598290597,0.23717948717948723,0.17307692307692307,0.6293103448275862,0.099290780141844,0.27564102564102566,1.0,0.41025641025641024,0.4935897435897436,0.782051282051282,0.8522970085470085,0.2648213193934948,0.8611181482448219,0.8280587062067711,0.8260124221057433,high_confidence_offense,neutral_mixed,neutral,-0.1184524007048221,0.9487179487179488,0.1025641025641025,0.025054343968281545,0.01902672887780299,-0.0004472842120822884
2011-03-25,True,0.7195512820512822,0.6907051282051282,0.4423076923076923,0.7118055555555555,0.3733974358974358,0.08974358974358974,0.7777777777777778,0.11267605633802813,0.3205128205128205,1.0,0.6153846153846154,0.3141025641025641,0.7243589743589743,0.6408119658119659,0.3376297851209823,0.7463747630010834,0.7298565216082823,0.7246183809588299,high_confidence_offense,neutral_mixed,neutral,-0.0940265663806031,0.9487179487179488,0.1025641025641025,0.020132033945606365,0.009600631283806393,-0.0004472842120822884
2011-04-01,True,0.7115384615384616,0.8669871794871795,1.0,0.7438568376068376,0.6169871794871794,0.28205128205128205,0.5,0.09090909090909094,0.33333333333333337,1.0,0.6217948717948718,0.5769230769230769,0.9423076923076923,0.8335202991452992,0.356863344988345,0.8629007867132866,0.7732253545066047,0.7920453307109557,high_confidence_offense,neutral_mixed,neutral,-0.0812611992047083,0.9487179487179488,0.1025641025641025,0.025626201871095766,0.008932880678316657,0.0
2011-04-08,True,0.7163461538461539,0.8830128205128205,1.0,0.764423076923077,0.6121794871794871,0.32051282051282054,0.4789915966386554,0.10416666666666663,0.33974358974358976,1.0,0.5897435897435898,0.3974358974358974,0.717948717948718,0.8420673076923078,0.3459245044171515,0.8347339204912734,0.7823575670652878,0.7828893294817928,high_confidence_offense,neutral_mixed,neutral,-0.0832624134817316,0.9487179487179488,0.1025641025641025,-0.0013516870060537034,0.005472109864598007,-0.026739340756839147
2011-04-15,True,0.5913461538461539,0.8830128205128205,1.0,0.7248931623931624,0.6907051282051281,0.16666666666666666,0.5,0.05517241379310345,0.35256410256410253,1.0,0.5961538461538461,0.5384615384615384,0.717948717948718,0.7943643162393162,0.369507625994695,0.8097301061007957,0.7647536564249926,0.7603896247789566,high_confidence_offense,neutral_mixed,neutral,-0.0889207492901316,0.9487179487179488,0.1025641025641025,-0.005880288324171756,-0.012910974471308512,-0.029855457155448017
2011-04-22,True,0.7291666666666666,0.7644230769230769,0.3717948717948718,0.7083333333333334,0.49038461538461553,0.2692307692307692,0.04132231404958675,0.11643835616438358,0.3589743589743589,1.0,0.6602564102564102,0.532051282051282,0.782051282051282,0.6483173076923077,0.2938941799690555,0.7649663537738725,0.7542620293908043,0.7499829497103664,high_confidence_offense,calm_trend,calm,-0.0769144941901371,1.0,0.8333333333333334,-0.010323568235640512,-0.02487166560011833,-0.029855457155448017
2011-04-29,True,0.7355769230769231,0.8365384615384616,1.0,0.7005876068376068,0.47596153846153844,0.1794871794871795,0.05737704918032782,0.11564625850340138,0.3717948717948718,1.0,0.4166666666666667,0.41025641025641024,0.8717948717948718,0.8284722222222223,0.24793705123915893,0.8663911730833569,0.8450306453077238,0.8371173698861638,high_confidence_offense,calm_trend,calm,-0.0586292300539678,1.0,0.835820895522388,-0.016276223406075818,-0.03966730406544472,-0.003201728508200552
2011-05-06,True,0.8076923076923077,0.9198717948717949,1.0,0.7152777777777778,0.40865384615384615,0.07051282051282051,0.2845528455284553,0.14189189189189189,0.3782051282051282,1.0,0.48717948717948717,0.5641025641025641,0.9423076923076923,0.8801816239316239,0.2353547614218346,0.9021246704021094,0.8293847101087954,0.8528067959493264,high_confidence_offense,neutral_mixed,neutral,-0.0740162786222318,0.9487179487179488,0.1089743589743589,0.006833032992560106,0.015985075495424717,-0.0038758798419974427
2011-05-13,True,0.8493589743589745,0.7387820512820512,0.4358974358974359,0.7382478632478633,0.2419871794871794,0.358974358974359,0.6451612903225806,0.18120805369127513,0.41025641025641024,1.0,0.3974358974358974,0.25,0.7051282051282052,0.7017094017094017,0.29318439097706794,0.7775608028919013,0.7866622671037318,0.7661422033816566,high_confidence_offense,neutral_mixed,neutral,-0.075120285495944,0.9487179487179488,0.1089743589743589,-0.007072273152380237,0.026100651698088395,-0.020778557395891295
2011-05-20,True,0.7179487179487178,0.7131410256410257,0.4423076923076923,0.7385149572649571,0.5112179487179488,0.4423076923076923,0.528,0.18000000000000005,0.4358974358974359,0.7564102564102564,0.1794871794871795,0.19230769230769232,0.46153846153846156,0.6496527777777776,0.35054269230769236,0.6480956794871795,0.815381579059829,0.698553775,constructive_transition,calm_trend,calm,-0.0780872739109826,1.0,0.8235294117647058,-0.014699852292675009,0.010182333087221718,-0.022743482305109253
2011-05-27,True,0.6794871794871795,0.6971153846153846,0.3269230769230769,0.7532051282051282,0.5560897435897436,0.44871794871794873,0.6031746031746033,0.17218543046357615,0.46153846153846156,0.5769230769230769,0.11538461538461539,0.14743589743589744,0.36538461538461536,0.6040064102564102,0.3716347518375664,0.5650961333782112,0.809366959888897,0.6510312042882613,constructive_transition,calm_trend,calm,-0.0787777505480358,1.0,0.8260869565217391,-0.023778098299462536,0.016739224983935097,-0.01997965720808792
2011-06-03,True,0.7003205128205128,0.7067307692307692,0.38461538461538464,0.7483974358974358,0.6073717948717949,0.3717948717948718,0.44881889763779526,0.20394736842105265,0.4871794871794872,0.5769230769230769,0.16025641025641027,0.16666666666666666,0.46794871794871795,0.6281249999999999,0.3513523635329997,0.594376472393127,0.8127223157549385,0.6707344582164451,constructive_transition,calm_trend,calm,-0.1000984324256621,1.0,0.8285714285714286,0.009089930706447369,0.003963556921435352,-0.0030631895637359685
2011-06-10,True,0.5480769230769231,0.5528846153846154,0.2692307692307692,0.7171474358974358,0.8012820512820513,0.27564102564102566,0.6484375,0.24836601307189543,0.5064102564102564,0.6730769230769231,0.17307692307692307,0.10897435897435898,0.3141025641025641,0.49671474358974355,0.4517676910507793,0.5211410963423831,0.7578636092257416,0.5975760927287582,neutral_quality,calm_trend,calm,-0.1195565449868202,1.0,0.8309859154929577,0.03340920386601254,-0.011515151053210104,-0.0010586943915130709
2011-06-17,True,0.45833333333333326,0.38782051282051283,0.27564102564102566,0.65892094017094,0.7596153846153846,0.33974358974358976,0.5891472868217054,0.2987012987012987,0.532051282051282,1.0,0.5512820512820513,0.09615384615384616,0.32051282051282054,0.4115651709401709,0.5185485735195038,0.5554989639720744,0.6664892703388343,0.5739865483837868,neutral_quality,calm_trend,calm,-0.1190053316476085,1.0,0.8333333333333334,0.025253406728695138,0.008148435026397394,-0.009882910514387389
2011-06-24,True,0.37019230769230765,0.391025641025641,0.28205128205128205,0.579059829059829,0.8092948717948718,0.4230769230769231,0.7615384615384615,0.37419354838709673,0.5512820512820513,1.0,0.6089743589743589,0.25,0.3782051282051282,0.3752938034188034,0.5964642266335815,0.5361433467741935,0.6126716311690102,0.5325803174110835,fragile_or_choppy,neutral_mixed,calm,-0.120669552103264,0.9487179487179488,0.1153846153846153,0.04150421457746223,0.017038404091802573,-0.00988291051438761
2011-07-01,True,0.28846153846153844,0.36217948717948717,0.17307692307692307,0.5074786324786325,0.9118589743589743,0.5256410256410257,0.7404580152671756,0.3846153846153846,0.5897435897435898,1.0,0.9038461538461539,0.07051282051282051,0.24358974358974358,0.3036324786324786,0.6567716284987276,0.4746573326482678,0.5589768708814511,0.4736674018888237,fragile_or_choppy,calm_trend,calm,-0.0713670468685235,1.0,0.821917808219178,-0.0050801951630049524,-0.0025260662488941765,-0.016392512224690403
2011-07-08,True,0.6025641025641025,0.7516025641025641,0.46153846153846156,0.4946581196581196,0.4455128205128206,0.391025641025641,0.4545454545454546,0.16025641025641024,0.6217948717948718,1.0,0.6923076923076923,0.6858974358974359,0.44871794871794873,0.6012286324786325,0.39712558275058274,0.6782917395104895,0.7170358877233878,0.6748315195221445,constructive_transition,calm_trend,calm,-0.0680391555903563,1.0,0.8243243243243243,-0.043471990331767074,-0.0019631247356310944,-0.04799034404001257
2011-07-15,True,0.7051282051282052,0.6554487179487178,1.0,0.49545940170940167,0.2532051282051281,0.391025641025641,0.48120300751879697,0.23076923076923073,0.6666666666666667,1.0,0.5641025641025641,0.7307692307692307,0.44871794871794873,0.7429754273504273,0.3630167967996915,0.7471941150954309,0.778525112862284,0.7345512320464623,high_confidence_offense,calm_trend,calm,-0.0868304944437928,1.0,0.8266666666666667,-0.016683652636546698,0.0032942447190313917,-0.04799034404001257
