Date,base_return,spike_return,base_cash_weight,spike_cash_weight,increment_weight,weekly_excess_return,active_increment,episode
2024-07-12,-0.0428077603144969,-0.0428077603144969,0.0,0.0,0.0,0.0,False,6
2024-07-19,-0.0047195808951203,-0.0047195808951204,0.5,0.5,0.0,-9.974659986866641e-17,False,6
2024-07-26,-0.0744645956308832,-0.0744645956308834,0.8,0.8,0.0,-1.942890293094024e-16,False,6
2024-08-02,-0.003634866111611,-0.003634866111611,0.0,0.0,0.0,0.0,False,6
2024-08-09,0.0620979647984227,0.0620979647984227,0.0,0.0,0.0,0.0,False,6
2024-08-16,0.0082885775597056,0.0082885775597056,0.5,0.5,0.0,0.0,False,6
2024-08-23,-0.0021690182440052,-0.002169018244005,0.5,0.5,0.0,2.0036056147532122e-16,False,6
2024-08-30,-0.0551319907842042,-0.0551319907842045,0.5,0.5,0.0,-2.983724378680108e-16,False,6
2024-09-06,0.0582243285448054,0.0582243285448056,0.0,0.0,0.0,2.0122792321330962e-16,False,6
2024-09-13,0.0168706444875867,0.016870644487587,0.5,0.5,0.0,2.983724378680108e-16,False,6
2024-09-20,0.010450324748277,0.010450324748277,0.5,0.5,0.0,0.0,False,6
2024-09-27,0.0134655963581293,0.0134655963581293,0.5,0.5,0.0,0.0,False,6
2024-10-04,0.0132705288376056,0.0132705288376056,0.5,0.5,0.0,0.0,False,6
2024-10-11,0.00807045368804,0.0080704536880402,0.5,0.5,0.0,1.9949319973733282e-16,False,6
2024-10-18,-0.0199937816045339,-0.0199937816045336,0.8,0.8,0.0,3.0184188481996443e-16,False,6
2024-10-25,-0.0232888926032124,-0.0232888926032125,0.0,0.0,0.0,-1.0061396160665481e-16,False,6
2024-11-01,0.0508508045716087,0.0508508045716087,0.8,0.8,0.0,0.0,False,6
2024-11-08,-0.0307558717719594,-0.0307558717719595,0.8,0.8,0.0,-1.0061396160665481e-16,False,6
2024-11-15,0.0424530390965927,0.0424530390965924,0.8,0.8,0.0,-2.983724378680108e-16,False,6
2024-11-22,0.0097119516401207,0.0097119516401205,0.8,0.8,0.0,-1.9949319973733282e-16,False,6
2024-11-29,0.008969468116224,0.008969468116224,0.8,0.8,0.0,0.0,False,6
2024-12-06,-0.0243571962169319,-0.0243571962169321,0.8,0.8,0.0,-1.97758476261356e-16,False,6
2024-12-13,-0.0210530397345232,-0.0210530397345233,0.8,0.8,0.0,-1.0061396160665481e-16,False,6
2024-12-20,0.0126503306057135,0.0126503306057135,0.8,0.8,0.0,0.0,False,6
2024-12-27,0.0167920871768949,0.0167920871768947,0.8,0.8,0.0,-1.97758476261356e-16,False,6
2025-01-03,-0.0306370921899673,-0.0306370921899673,0.8,0.8,0.0,0.0,False,6
2025-01-10,0.0200907847617901,0.0200907847617901,0.8,0.8,0.0,0.0,False,6
2025-01-17,0.0141571956981285,0.0141571956981285,0.8,0.8,0.0,0.0,False,6
2025-01-24,-0.0125073532504536,-0.0125073532504534,0.8,0.8,0.0,1.9949319973733282e-16,False,6
2025-01-31,-0.0095132272127191,-0.0095132272127193,0.8,0.8,0.0,-1.9949319973733282e-16,False,6
2025-02-07,0.0260461061211765,0.0045656297475626,0.0,0.8,0.8,-0.0214804763736139,True,7
2025-02-14,-0.0354150238045976,-0.0392488196989491,0.0,0.0,0.0,-0.0038337958943514966,False,7
2025-02-21,-0.0390640684073092,-0.034916347525578,0.0,0.8,0.8,0.0041477208817312025,True,8
2025-02-28,-0.0180863163766438,-0.0220221019383776,0.0,0.0,0.0,-0.003935785561733799,False,8
2025-03-07,0.0011182940805882,0.0011182940805882,0.0,0.0,0.0,0.0,False,8
2025-03-14,0.00806355153307,0.00806355153307,0.0,0.0,0.0,0.0,False,8
2025-03-21,-0.0123981205116606,-0.0123981205116606,0.0,0.0,0.0,0.0,False,8
2025-03-28,-0.1256962036333074,-0.1256962036333073,0.0,0.0,0.0,1.1102230246251565e-16,False,8
2025-04-04,0.0701051344025256,0.0701051344025256,0.0,0.0,0.0,0.0,False,8
2025-04-11,0.0048536148039051,0.0048536148039051,0.0,0.0,0.0,0.0,False,8
2025-04-18,0.03547162538362,0.03547162538362,0.0,0.0,0.0,0.0,False,8
2025-04-25,0.035013465542742,0.035013465542742,0.0,0.0,0.0,0.0,False,8
2025-05-02,0.010065042645923,0.010065042645923,0.0,0.0,0.0,0.0,False,8
2025-05-09,0.0669492186113223,0.0669492186113223,0.0,0.0,0.0,0.0,False,8
2025-05-16,-0.02724023061287,-0.02724023061287,0.0,0.0,0.0,0.0,False,8
2025-05-23,0.0159436918790192,0.0159436918790192,0.5,0.5,0.0,0.0,False,8
2025-05-30,0.0290413720516109,0.0290413720516109,0.5,0.5,0.0,0.0,False,8
2025-06-06,-0.0051219718075766,-0.0051219718075766,0.5,0.5,0.0,0.0,False,8
2025-06-13,-0.0007127879517393,-0.0007127879517393,0.0,0.0,0.0,0.0,False,8
2025-06-20,0.0288432793739545,0.0288432793739545,0.0,0.0,0.0,0.0,False,8
2025-06-27,0.0075367542154756,0.0075367542154758,0.8,0.8,0.0,2.0036056147532122e-16,False,8
2025-07-04,-0.0051359169240264,-0.0051359169240265,0.0,0.0,0.0,-1.0061396160665481e-16,False,8
2025-07-11,0.0131683085589853,0.0131683085589853,0.0,0.0,0.0,0.0,False,8
2025-07-18,0.0003097693884164,0.0018757520024499,0.0,0.8,0.8,0.0015659826140334999,True,9
2025-07-25,-0.0224232036872713,-0.0263389430698128,0.0,0.0,0.0,-0.0039157393825415,False,9
2025-08-01,0.0382124475688314,0.0262610407441024,0.0,0.5,0.5,-0.011951406824729002,True,10
2025-08-08,-0.0029025056756042,-0.0053725243934785,0.0,0.0,0.0,-0.0024700187178743,False,10
2025-08-15,0.000114158162392,0.000114158162392,0.0,0.0,0.0,0.0,False,10
2025-08-22,0.0054924795833546,0.0054924795833546,0.0,0.0,0.0,0.0,False,10
2025-08-29,0.0114716680145809,0.0114716680145809,0.0,0.0,0.0,0.0,False,10
2025-09-05,0.0540506488139103,0.0171311000319878,0.0,0.8,0.8,-0.036919548781922495,True,11
2025-09-12,0.0379237145842958,0.0338053916074716,0.0,0.0,0.0,-0.0041183229768242055,False,11
2025-09-19,-0.0026887985590375,-0.0026887985590375,0.0,0.0,0.0,0.0,False,11
2025-09-26,0.0267453294750326,0.0267453294750326,0.0,0.0,0.0,0.0,False,11
2025-10-03,-0.0274837307067802,-0.0525075605124965,0.0,0.8,0.8,-0.025023829805716297,True,12
2025-10-10,0.0337549802808652,0.029643018205514,0.0,0.0,0.0,-0.004111962075351205,False,12
2025-10-17,0.0247525395583221,0.0247525395583221,0.0,0.0,0.0,0.0,False,12
2025-10-24,0.0274416325479476,0.0274416325479476,0.0,0.0,0.0,0.0,False,12
2025-10-31,-0.0357489770005667,-0.0357489770005668,0.0,0.0,0.0,-9.71445146547012e-17,False,12
2025-11-07,0.0133483893973307,0.0133483893973307,0.0,0.0,0.0,0.0,False,12
2025-11-14,-0.0579603328626258,-0.0579603328626258,0.0,0.0,0.0,0.0,False,12
2025-11-21,0.08334451242003,0.08334451242003,0.0,0.0,0.0,0.0,False,12
2025-11-28,0.0214323991291638,0.0214323991291638,0.0,0.0,0.0,0.0,False,12
2025-12-05,0.0057128435188422,0.0057128435188422,0.0,0.0,0.0,0.0,False,12
2025-12-12,0.0309963019107972,0.0309963019107972,0.0,0.0,0.0,0.0,False,12
2025-12-19,0.0582260304266688,0.0582260304266688,0.0,0.0,0.0,0.0,False,12
2025-12-26,-0.0185343269580529,-0.0185343269580529,0.0,0.0,0.0,0.0,False,12
2026-01-02,0.0461864577286104,0.0461864577286104,0.0,0.0,0.0,0.0,False,12
2026-01-09,0.0490407574930369,0.0490407574930369,0.0,0.0,0.0,0.0,False,12
2026-01-16,0.0477188313381433,0.0477188313381433,0.0,0.0,0.0,0.0,False,12
2026-01-23,-0.031379458093948,-0.0313794580939481,0.0,0.0,0.0,-9.71445146547012e-17,False,12
2026-01-30,-0.0244523847489511,-0.0244523847489512,0.0,0.0,0.0,-1.0061396160665481e-16,False,12
2026-02-06,-0.0248980398504695,-0.0248980398504694,0.0,0.0,0.0,1.0061396160665481e-16,False,12
2026-02-13,0.0465838366306261,0.0465838366306261,0.0,0.0,0.0,0.0,False,12
2026-02-20,0.0440038083319536,0.0440038083319536,0.0,0.0,0.0,0.0,False,12
2026-02-27,-0.039808280736007,-0.039808280736007,0.0,0.0,0.0,0.0,False,12
2026-03-06,0.0206396388559877,0.0206396388559877,0.0,0.0,0.0,0.0,False,12
2026-03-13,-0.0429752538312712,-0.0429752538312712,0.0,0.0,0.0,0.0,False,12
2026-03-20,-0.0266353746770194,-0.0266353746770194,0.0,0.0,0.0,0.0,False,12
2026-03-27,0.0207727582483459,0.0207727582483459,0.0,0.0,0.0,0.0,False,12
2026-04-03,0.0430925296207742,0.0430925296207742,0.0,0.0,0.0,0.0,False,12
2026-04-10,0.0871290634061754,0.0871290634061754,0.0,0.0,0.0,0.0,False,12
2026-04-17,0.052006129639009,0.052006129639009,0.0,0.0,0.0,0.0,False,12
2026-04-24,0.0226743410933674,0.0226743410933674,0.0,0.0,0.0,0.0,False,12
2026-05-01,0.0648893572267055,0.0648893572267055,0.0,0.0,0.0,0.0,False,12
2026-05-08,0.0064640976392438,0.0064640976392438,0.0,0.0,0.0,0.0,False,12
2026-05-15,0.0096977487800027,0.0096977487800027,0.0,0.0,0.0,0.0,False,12
2026-05-22,0.1152953690447409,0.1152953690447409,0.0,0.0,0.0,0.0,False,12
2026-05-29,-0.0724939435810178,-0.0425426691256788,0.0,0.8,0.8,0.029951274455338996,True,13
2026-06-05,0.0288551491243955,8.383880335727234e-05,0.0,0.8,0.8,-0.02877131032103823,True,14
2026-06-12,0.0489906415034968,0.0448248193023299,0.0,0.0,0.0,-0.004165822201166902,False,14
2026-06-19,-0.0407719189739923,0.0072104606955207,0.0,0.8,0.8,0.047982379669513,True,15
2026-06-26,-0.0177990630905321,0.0410058702630697,0.0,0.8,0.8,0.0588049333536018,True,16
2026-07-03,0.0090870101126065,0.0049936112063941,0.0,0.0,0.0,-0.0040933989062124,False,16
2026-07-10,-0.0034196160487391,-0.0034196160487391,0.8,0.8,0.0,0.0,False,16
2026-07-17,-0.0409156636604616,-0.0409156636604616,0.8,0.8,0.0,0.0,False,16
2026-07-24,0.0113770330021665,0.0113770330021663,0.8,0.8,0.0,-1.9949319973733282e-16,False,16
2026-07-31,0.0787807268023383,0.0787807268023386,0.8,0.8,0.0,2.914335439641036e-16,False,16
2026-08-07,0.0388706934901674,0.0388706934901672,0.8,0.8,0.0,-1.942890293094024e-16,False,16
