date,market_state,breadth_quality_score,path_clarity_r2,state_persistence_score,credit_confirmation,leadership_quality_score,deployment_quality_composite
2010-07-02,neutral_mixed,0.125,0.6823904108506174,0.5833333333333334,0.0,0.125,-0.5750295437294396
2010-07-09,neutral_mixed,0.0,0.7560293057072559,0.6666666666666666,0.0,0.125,-0.49905017940198704
2010-07-16,neutral_mixed,0.125,0.6763852170526086,0.75,0.0,0.125,-0.40076552879610744
2010-07-23,neutral_mixed,0.0,0.5993044274285406,0.8333333333333334,0.0,0.125,-0.5203667034861222
2010-07-30,neutral_mixed,0.75,0.3413216147720467,0.9166666666666666,0.0,0.125,-0.09989694066031948
2010-08-06,neutral_mixed,0.625,0.08194713166287093,1.0,0.0,0.125,-0.45928049418357436
2010-08-13,neutral_mixed,1.0,0.00022302527250591815,1.0,0.0,0.625,0.41215135877137304
2010-08-20,neutral_mixed,0.25,0.043879944575605394,1.0,0.0,0.25,-0.6830229968652819
2010-08-27,neutral_mixed,0.125,0.027012743654664495,1.0,-2.0,0.25,-1.5279912582898054
2010-09-03,neutral_mixed,0.125,0.01202951460838477,1.0,-2.0,0.25,-1.5280437423070485
2010-09-10,neutral_mixed,0.75,0.015336650589505195,1.0,0.0,0.375,-0.08292963981165337
2010-09-17,neutral_mixed,0.75,0.07746448794417442,1.0,0.0,0.5,0.15865323411876178
2010-09-24,neutral_mixed,1.0,0.36244348253513803,1.0,2.0,0.5,1.4556005331230022
2010-10-01,neutral_mixed,1.0,0.511958187837634,1.0,0.0,0.875,1.404929382982674
2010-10-08,calm_trend,1.0,0.490487022297156,1.0,0.0,1.0,1.5223419055709548
2010-10-15,neutral_mixed,1.0,0.5706919469687135,0.08333333333333333,0.0,0.875,0.4943893007200686
2010-10-22,neutral_mixed,1.0,0.594866299308096,0.08333333333333333,0.0,0.875,0.522523038287987
2010-10-29,calm_trend,1.0,0.7164012127585511,0.16666666666666666,0.0,0.75,0.6036811211710212
2010-11-05,neutral_mixed,1.0,0.7989043958181202,0.08333333333333333,0.0,0.875,0.7792388265845848
2010-11-12,calm_trend,1.0,0.952609063524754,0.08333333333333333,0.0,0.875,0.9709329929607776
2010-11-19,neutral_mixed,1.0,0.9467086227199609,0.08333333333333333,2.0,1.0,1.8253474182625258
2010-11-26,neutral_mixed,1.0,0.9116052235105075,0.08333333333333333,2.0,1.0,1.7514614532956287
2010-12-03,neutral_mixed,0.75,0.8345302862745699,0.16666666666666666,0.0,1.0,0.7973687214719759
2010-12-10,neutral_mixed,1.0,0.8291203620166593,0.25,0.0,0.875,0.9314143014866798
2010-12-17,neutral_mixed,1.0,0.8313506166453961,0.3333333333333333,2.0,0.875,1.7143768044315344
2010-12-24,calm_trend,0.875,0.830521477182546,0.4166666666666667,0.0,0.875,0.9715243864990168
2010-12-31,calm_trend,1.0,0.8374817374448521,0.08333333333333333,2.0,0.875,1.4356900806924424
2011-01-07,calm_trend,1.0,0.8332116142560296,0.16666666666666666,2.0,0.75,1.3406538037142115
2011-01-14,calm_trend,1.0,0.8387027799951436,0.25,0.0,0.75,0.7280647678462505
2011-01-21,calm_trend,1.0,0.8504463016450295,0.3333333333333333,0.0,0.875,0.979850168734164
2011-01-28,neutral_mixed,1.0,0.8529890778768162,0.4166666666666667,0.0,0.875,1.0610139292624812
2011-02-04,neutral_mixed,0.75,0.8170987716836686,0.08333333333333333,0.0,0.75,0.2903689082168515
2011-02-11,calm_trend,0.875,0.9145230066168617,0.16666666666666666,2.0,0.875,1.4583980735767685
2011-02-18,neutral_mixed,0.875,0.9227290697498246,0.08333333333333333,2.0,0.875,1.3640578345403653
2011-02-25,neutral_mixed,0.875,0.9245645144919973,0.08333333333333333,0.0,0.875,0.6638647924070354
2011-03-04,neutral_mixed,0.875,0.9191276562582096,0.16666666666666666,0.0,0.75,0.5812889884729073
2011-03-11,neutral_mixed,1.0,0.8846278233057605,0.25,0.0,0.75,0.7280887281602255
2011-03-18,neutral_mixed,0.375,0.7654246259638166,0.3333333333333333,-2.0,0.625,-0.7376017554485649
2011-03-25,neutral_mixed,0.0,0.4451829642049118,0.4166666666666667,-2.0,0.375,-1.6828382849233345
2011-04-01,neutral_mixed,0.75,0.3547515397476172,0.5,0.0,0.625,-0.041785153143481205
2011-04-08,neutral_mixed,0.875,0.3090703666488484,0.5833333333333334,-2.0,0.75,-0.43705475744033917
2011-04-15,neutral_mixed,0.75,0.2521494216400937,0.6666666666666666,2.0,0.625,0.6920080011718788
2011-04-22,calm_trend,0.75,0.206048009422894,0.75,2.0,0.625,0.711226017837944
2011-04-29,calm_trend,1.0,0.17444719065027398,0.08333333333333333,0.0,0.625,-0.49570981153450894
2011-05-06,neutral_mixed,1.0,0.17331057765192687,0.16666666666666666,0.0,0.625,-0.40827223328504536
2011-05-13,neutral_mixed,1.0,0.17980932492437385,0.08333333333333333,0.0,0.5,-0.6456438604463847
2011-05-20,calm_trend,0.75,0.26570963168400874,0.16666666666666666,0.0,0.25,-0.9860480790448505
2011-05-27,calm_trend,0.5,0.46136128674337473,0.08333333333333333,0.0,0.25,-1.0383522663299887
2011-06-03,calm_trend,0.5,0.4643740047819223,0.16666666666666666,-2.0,0.375,-1.470156540219976
2011-06-10,calm_trend,0.0,0.22192675672340084,0.25,-2.0,0.125,-2.419942251137699
2011-06-17,calm_trend,0.0,0.0005371070524447095,0.3333333333333333,-2.0,0.125,-2.571138851088233
2011-06-24,neutral_mixed,0.0,0.23301503158694847,0.4166666666666667,-2.0,0.375,-1.8560752207957874
2011-07-01,calm_trend,0.0,0.4899756058211096,0.08333333333333333,-2.0,0.125,-2.164640726867384
2011-07-08,calm_trend,1.0,0.2684844098431197,0.08333333333333333,2.0,0.25,-0.0959006227494416
2011-07-15,calm_trend,1.0,0.1191846023608383,0.16666666666666666,0.0,0.5,-0.5441511576048706
2011-07-22,calm_trend,0.625,0.12944742339309007,0.25,0.0,0.375,-0.9215202352774646
2011-07-29,calm_trend,1.0,0.027208644947177063,0.3333333333333333,0.0,0.375,-0.6369110791219394
2011-08-05,neutral_mixed,0.5,0.00693564129463274,0.4166666666666667,-2.0,0.25,-1.8144384177940884
2011-08-12,stressed_panic,0.0,0.10421975252556356,0.08333333333333333,-2.0,0.125,-2.582662778253838
2011-08-19,stressed_panic,0.0,0.21770451994898424,0.08333333333333333,-2.0,0.125,-2.4081107505401507
2011-08-26,stressed_panic,0.0,0.3439147652478181,0.16666666666666666,-2.0,0.0,-2.29198746696471
2011-09-02,stressed_panic,0.0,0.39049939376793463,0.25,0.0,0.125,-1.3460234827491817
2011-09-09,stressed_panic,0.0,0.4631674574698244,0.3333333333333333,0.0,0.125,-1.1666316790533349
2011-09-16,neutral_mixed,0.0,0.5946729469183896,0.4166666666666667,0.0,0.125,-0.9175572470923422
2011-09-23,stressed_panic,0.125,0.5879029084378017,0.08333333333333333,2.0,0.375,-0.2083950051446178
2011-09-30,stressed_panic,0.0,0.7019611024703788,0.08333333333333333,-2.0,0.375,-1.4479661114250122
2011-10-07,stressed_panic,0.0,0.6734049101893163,0.16666666666666666,0.0,0.25,-0.9067914332644474
2011-10-14,stressed_panic,0.0,0.5645246075873983,0.25,0.0,0.25,-0.9513066589848795
2011-10-21,stressed_panic,0.375,0.2685017384119926,0.3333333333333333,2.0,0.375,-0.1235790807843549
2011-10-28,stressed_panic,0.375,0.007915653938885632,0.4166666666666667,0.0,0.375,-0.994097849507088
2011-11-04,stressed_panic,0.5,0.2611888756043044,0.5,0.0,0.375,-0.49292906665569974
2011-11-11,stressed_panic,0.375,0.4666578413666322,0.5833333333333334,0.0,0.75,0.19767369340834673
2011-11-18,neutral_mixed,0.5,0.6071048324122579,0.6666666666666666,0.0,0.75,0.5585365433442258
2011-11-25,stressed_panic,0.0,0.4789529822275976,0.08333333333333333,0.0,0.75,-0.6133575739494695
2011-12-02,neutral_mixed,0.0,0.25624307248580847,0.08333333333333333,0.0,0.625,-1.036985916783316
2011-12-09,neutral_mixed,0.375,0.2816976999976891,0.08333333333333333,0.0,0.75,-0.5293036168594482
2011-12-16,neutral_mixed,0.5,0.2639114972193065,0.16666666666666666,2.0,0.875,0.44116755949885705
2011-12-23,neutral_mixed,0.0,0.28221866474629137,0.25,0.0,0.625,-0.8362461042151932
2011-12-30,neutral_mixed,0.5,0.22314475468306477,0.3333333333333333,0.0,0.625,-0.39585890740001856
2012-01-06,neutral_mixed,0.25,0.1099285188163329,0.4166666666666667,0.0,0.75,-0.5083593291835894
2012-01-13,neutral_mixed,0.625,0.04786900720412158,0.5,0.0,0.875,-0.021844305928318417
2012-01-20,neutral_mixed,0.75,0.08867470431740265,0.5833333333333334,0.0,0.5,-0.24486387006618035
2012-01-27,recovery_fragile,0.75,0.20264539150278604,0.6666666666666666,0.0,0.875,0.449917007535402
2012-02-03,recovery_confirmed,0.875,0.4897948821621449,0.08333333333333333,0.0,0.625,0.003199051917886674
2012-02-10,recovery_confirmed,1.0,0.6689764116767696,0.08333333333333333,0.0,1.0,0.8011631508749625
2012-02-17,recovery_fragile,1.0,0.8606508153935417,0.16666666666666666,0.0,0.875,0.9636356995429669
2012-02-24,recovery_confirmed,1.0,0.8927209315752968,0.08333333333333333,0.0,1.0,1.066385010034221
2012-03-02,neutral_mixed,1.0,0.9223731921186884,0.08333333333333333,0.0,1.0,1.0946549369773146
2012-03-09,recovery_confirmed,1.0,0.9364417613451032,0.08333333333333333,0.0,1.0,1.1032673653419272
2012-03-16,neutral_mixed,1.0,0.9453385656044196,0.08333333333333333,0.0,1.0,1.105359571626299
2012-03-23,neutral_mixed,1.0,0.9604271482101117,0.08333333333333333,2.0,1.0,1.7749700607534113
2012-03-30,neutral_mixed,0.875,0.9551604308249119,0.16666666666666666,0.0,1.0,1.0701511301519349
2012-04-06,neutral_mixed,0.875,0.958263740100018,0.25,0.0,1.0,1.1497685263388628
2012-04-13,neutral_mixed,0.5,0.9321793143923217,0.3333333333333333,0.0,1.0,0.8740395350721477
2012-04-20,neutral_mixed,0.375,0.77998412090918,0.4166666666666667,-2.0,0.875,-0.15677210031679684
2012-04-27,neutral_mixed,0.375,0.6372539549784716,0.5,0.0,0.75,0.26811837320888593
2012-05-04,neutral_mixed,0.75,0.5932754420184393,0.5833333333333334,0.0,0.875,0.7743310915579888
2012-05-11,neutral_mixed,0.125,0.3174008149416698,0.6666666666666666,0.0,0.5,-0.48184304373277703
2012-05-18,neutral_mixed,0.0,0.023842283308514015,0.75,0.0,0.5,-0.8616450590141396
2012-05-25,neutral_mixed,0.0,0.14197897436319726,0.8333333333333334,0.0,0.375,-0.7809754971167864
2012-06-01,neutral_mixed,0.0,0.3654893769310986,0.9166666666666666,0.0,0.375,-0.4178594451211478
2012-06-08,neutral_mixed,0.0,0.608102569551733,1.0,-2.0,0.25,-0.860614233326784
2012-06-15,neutral_mixed,0.0,0.7252802420351409,1.0,-2.0,0.5,-0.4007631548843001
2012-06-22,neutral_mixed,0.0,0.6150559894294902,1.0,0.0,0.25,-0.17219554225933567
2012-06-29,neutral_mixed,0.0,0.5253667583046859,1.0,0.0,0.375,-0.12798285134230192
2012-07-06,neutral_mixed,0.875,0.26837132340620456,1.0,0.0,0.25,0.155680047000806
2012-07-13,neutral_mixed,0.75,0.09715745150166263,1.0,0.0,0.25,-0.16656997135974527
2012-07-20,neutral_mixed,0.75,0.02320323891166648,1.0,0.0,0.25,-0.2575166265274863
2012-07-27,calm_trend,0.75,0.006319713409213785,1.0,0.0,0.125,-0.4325228062060366
2012-08-03,neutral_mixed,0.875,0.28827622379915935,0.08333333333333333,0.0,0.125,-0.9165196727358799
2012-08-10,neutral_mixed,1.0,0.6287675388291367,0.08333333333333333,0.0,0.375,-0.06811438900529268
2012-08-17,neutral_mixed,1.0,0.8907990234310513,0.16666666666666666,0.0,0.75,0.8128053645943077
2012-08-24,neutral_mixed,1.0,0.894738950616864,0.25,2.0,1.0,1.8901245995045384
2012-08-31,calm_trend,1.0,0.9100620009927491,0.3333333333333333,2.0,0.625,1.5102089711050364
2012-09-07,calm_trend,0.875,0.9324760670651461,0.08333333333333333,0.0,0.875,0.7947448916822598
2012-09-14,calm_trend,1.0,0.9308863274459152,0.16666666666666666,0.0,0.75,0.8264023293910499
2012-09-21,calm_trend,1.0,0.9243627955246195,0.25,0.0,0.875,1.0539933190935025
2012-09-28,calm_trend,1.0,0.9250328773276626,0.3333333333333333,0.0,0.75,0.9783002585140191
2012-10-05,calm_trend,1.0,0.9071791592330467,0.4166666666666667,0.0,0.75,1.0361325149921528
2012-10-12,calm_trend,1.0,0.8997311937241924,0.5,0.0,0.75,1.1065356357387632
2012-10-19,calm_trend,0.5,0.7535193374668898,0.5833333333333334,-2.0,0.75,-0.11015003480093771
2012-10-26,calm_trend,0.625,0.6058350562814879,0.6666666666666666,0.0,0.75,0.5911162708852136
2012-11-02,calm_trend,0.25,0.30400010688175483,0.75,0.0,0.625,-0.179730890767727
2012-11-09,calm_trend,0.5,0.07885751660116165,0.8333333333333334,-2.0,0.75,-0.6823753718843725
2012-11-16,neutral_mixed,0.0,0.027709796298634553,0.9166666666666666,0.0,0.375,-0.8746114367066551
2012-11-23,calm_trend,0.0,0.22331518827484995,0.08333333333333333,0.0,0.375,-1.494470508205529
2012-11-30,calm_trend,0.5,0.36031559920789286,0.08333333333333333,0.0,0.5,-0.7265934454332582
2012-12-07,calm_trend,0.625,0.5272287503672167,0.16666666666666666,2.0,0.625,0.5232816900798862
2012-12-14,calm_trend,0.75,0.46906010504919354,0.25,0.0,0.5,-0.2023219313101
2012-12-21,calm_trend,0.75,0.2968112946198074,0.3333333333333333,2.0,0.375,0.2005038195848432
2012-12-28,calm_trend,0.875,0.0755095951201799,0.4166666666666667,2.0,0.5,0.2768990987252435
2013-01-04,neutral_mixed,0.625,0.043695913563587103,0.5,0.0,0.5,-0.5826098806661403
2013-01-11,calm_trend,1.0,0.11048369999940663,0.08333333333333333,2.0,0.75,0.3996337179543603
2013-01-18,calm_trend,1.0,0.33907189369119545,0.08333333333333333,0.0,0.75,-0.004769753497656922
2013-01-25,calm_trend,1.0,0.6171956422679734,0.16666666666666666,2.0,0.75,1.1112479181835313
2013-02-01,calm_trend,1.0,0.7609885486998986,0.25,2.0,0.75,1.3664952087532671
2013-02-08,calm_trend,1.0,0.8846170699707997,0.3333333333333333,0.0,0.75,0.9192007477570044
2013-02-15,calm_trend,1.0,0.8965832991369107,0.4166666666666667,0.0,0.75,1.0160237698261831
2013-02-22,calm_trend,1.0,0.8914664256501147,0.5,0.0,0.75,1.0912356438074142
2013-03-01,calm_trend,0.875,0.8909945695756377,0.5833333333333334,-2.0,0.75,0.38181921571190586
2013-03-08,neutral_mixed,0.875,0.8768224858229595,0.6666666666666666,0.0,0.75,1.1321274812429185
2013-03-15,calm_trend,1.0,0.8851276095724543,0.08333333333333333,2.0,0.75,1.310296994007855
2013-03-22,calm_trend,0.875,0.8825600157072039,0.08333333333333333,0.0,0.75,0.5112330031604199
2013-03-29,calm_trend,0.875,0.8690824737026531,0.16666666666666666,0.0,0.75,0.5799375954712693
2013-04-05,calm_trend,0.875,0.9476731388675881,0.25,2.0,0.75,1.439182141863689
2013-04-12,calm_trend,0.625,0.9065651936236474,0.3333333333333333,0.0,0.625,0.40877586484909245
2013-04-19,calm_trend,0.875,0.9062897724354912,0.4166666666666667,0.0,0.875,1.0356909711803777
2013-04-26,neutral_mixed,0.375,0.8183686724961475,0.5,0.0,0.5,0.08666639485187513
2013-05-03,neutral_mixed,0.875,0.8155934322810903,0.08333333333333333,0.0,0.75,0.4064244180390894
2013-05-10,neutral_mixed,1.0,0.8226443000438962,0.16666666666666666,0.0,0.875,0.7732165004150435
2013-05-17,calm_trend,1.0,0.8303663410133922,0.25,2.0,0.875,1.5484373340936244
2013-05-24,calm_trend,1.0,0.8206831495840213,0.08333333333333333,2.0,0.875,1.3478403909552246
2013-05-31,neutral_mixed,0.875,0.8279646324085964,0.16666666666666666,0.0,0.75,0.4868086160562418
2013-06-07,neutral_mixed,0.75,0.785101123105454,0.08333333333333333,0.0,0.875,0.39505545538973447
2013-06-14,neutral_mixed,0.75,0.7886066311286598,0.16666666666666666,0.0,0.75,0.3245358716232865
2013-06-21,neutral_mixed,0.75,0.7347801742926827,0.25,0.0,0.75,0.3453046571927202
2013-06-28,neutral_mixed,0.125,0.4883396837613197,0.3333333333333333,0.0,0.75,-0.4273215716700233
2013-07-05,neutral_mixed,0.375,0.33104879382843594,0.4166666666666667,0.0,0.75,-0.31023035611519817
2013-07-12,neutral_mixed,0.75,0.22167627982733265,0.5,0.0,0.875,0.14052326797775574
2013-07-19,neutral_mixed,0.875,0.27971586353338307,0.5833333333333334,2.0,0.875,1.1014722741690743
2013-07-26,neutral_mixed,0.875,0.2647313237658789,0.6666666666666666,0.0,0.875,0.4767863251710625
2013-08-02,neutral_mixed,0.875,0.25716121167625483,0.75,0.0,0.875,0.5545730911046283
2013-08-09,neutral_mixed,0.875,0.3209261688363486,0.8333333333333334,0.0,0.875,0.7207623492000915
2013-08-16,neutral_mixed,0.875,0.3791633012715644,0.9166666666666666,-2.0,0.875,0.18687787313737791
2013-08-23,neutral_mixed,0.75,0.4496242960765671,1.0,0.0,0.75,0.7817162528886099
2013-08-30,neutral_mixed,0.875,0.4709153210246186,1.0,0.0,0.875,1.07909907643203
2013-09-06,neutral_mixed,0.125,0.2749357887956401,1.0,0.0,0.75,-0.0078574048579365
2013-09-13,neutral_mixed,0.5,0.23675812132581184,1.0,0.0,0.875,0.44382885636434216
2013-09-20,neutral_mixed,0.875,0.23352190917288854,1.0,0.0,0.875,0.7745974261656778
2013-09-27,neutral_mixed,1.0,0.1842494525171795,1.0,0.0,0.875,0.8210095118018506
2013-10-04,neutral_mixed,0.875,0.07801803446823455,1.0,0.0,0.75,0.40783057053113025
2013-10-11,neutral_mixed,1.0,0.013376823377877932,1.0,0.0,1.0,0.7648704781358344
2013-10-18,neutral_mixed,1.0,0.042547813948865705,1.0,0.0,1.0,0.7974045972911277
2013-10-25,neutral_mixed,1.0,0.22420425154322085,1.0,0.0,1.0,1.019992706099722
2013-11-01,neutral_mixed,1.0,0.42916958516686704,1.0,0.0,1.0,1.2701671903405698
2013-11-08,neutral_mixed,1.0,0.7108881929198766,1.0,0.0,1.0,1.6140133159245205
2013-11-15,neutral_mixed,0.875,0.8804411616638274,1.0,0.0,1.0,1.701990576299658
2013-11-22,neutral_mixed,1.0,0.9100626509566875,1.0,2.0,1.0,2.5307636732777112
2013-11-29,neutral_mixed,0.875,0.9411486537565198,1.0,0.0,0.875,1.5813614143959578
2013-12-06,neutral_mixed,1.0,0.9379691211903414,1.0,0.0,1.0,1.8355070652435346
2013-12-13,neutral_mixed,0.875,0.9233519226656297,1.0,0.0,1.0,1.693186451360329
2013-12-20,neutral_mixed,0.75,0.8291368152641037,1.0,0.0,0.875,1.2979083609134638
2013-12-27,neutral_mixed,0.875,0.8466222900995318,1.0,0.0,0.875,1.4221563406605244
2014-01-03,neutral_mixed,0.875,0.8444588182385984,1.0,0.0,0.875,1.4110233736696165
2014-01-10,neutral_mixed,0.875,0.830394780669701,1.0,0.0,0.875,1.3855670194735683
2014-01-17,neutral_mixed,0.875,0.8488205919706024,1.0,0.0,0.875,1.3998886562982316
2014-01-24,neutral_mixed,0.875,0.8241271156599944,1.0,0.0,0.875,1.361716643696164
2014-01-31,neutral_mixed,0.375,0.5085328682292478,1.0,0.0,0.75,0.36982055767193706
2014-02-07,neutral_mixed,0.125,0.17221169690076685,1.0,0.0,0.625,-0.4244873072630872
2014-02-14,neutral_mixed,0.25,0.025435246185139076,1.0,0.0,0.75,-0.33277563739468174
2014-02-21,neutral_mixed,0.875,0.05263473154429454,1.0,0.0,0.625,0.09715700992811438
2014-02-28,neutral_mixed,0.875,0.08565036163406149,1.0,0.0,0.5,-0.023015508159036645
2014-03-07,neutral_mixed,0.875,0.17107488993518138,1.0,0.0,0.625,0.24142846061871537
2014-03-14,neutral_mixed,0.875,0.27354375839207024,1.0,0.0,0.75,0.5261406082631445
2014-03-21,stressed_panic,0.75,0.1687469674649677,1.0,0.0,0.625,0.12282796841838803
2014-03-28,neutral_mixed,0.75,0.23266262296443624,0.08333333333333333,0.0,0.5,-0.9117248404651747
2014-04-04,neutral_mixed,0.625,0.35983077475769,0.08333333333333333,0.0,0.125,-1.345344996353558
2014-04-11,recovery_fragile,0.625,0.4593633160808067,0.16666666666666666,0.0,0.25,-0.9706946315597328
2014-04-18,stressed_panic,0.125,0.3721857568084399,0.08333333333333333,0.0,0.125,-1.7644081855231626
2014-04-25,recovery_fragile,0.625,0.4938498514713652,0.08333333333333333,0.0,0.375,-0.8409410219611165
2014-05-02,neutral_mixed,0.5,0.41114615659602594,0.08333333333333333,0.0,0.5,-0.891302009187671
2014-05-09,neutral_mixed,0.625,0.3500113174386241,0.08333333333333333,0.0,0.625,-0.6909664370012425
2014-05-16,neutral_mixed,0.625,0.2709600117020335,0.16666666666666666,0.0,0.625,-0.7003888784925498
2014-05-23,neutral_mixed,0.75,0.26704590781265214,0.25,0.0,0.5,-0.6660237187175508
2014-05-30,recovery_confirmed,0.875,0.3033888081438545,0.3333333333333333,0.0,0.5,-0.42082108884592806
2014-06-06,calm_trend,0.875,0.4557720622189793,0.08333333333333333,0.0,0.625,-0.3281687667715989
2014-06-13,calm_trend,1.0,0.6929507736875238,0.08333333333333333,0.0,0.75,0.24216997973601506
2014-06-20,calm_trend,1.0,0.7314245459285491,0.16666666666666666,2.0,0.75,1.0997129452217582
2014-06-27,calm_trend,1.0,0.8349912316720169,0.25,2.0,0.625,1.1437290698337188
2014-07-04,calm_trend,1.0,0.8882953404667944,0.3333333333333333,0.0,0.625,0.5686402709791504
2014-07-11,calm_trend,1.0,0.9511863788753372,0.4166666666666667,2.0,0.75,1.6104528715741944
2014-07-18,calm_trend,0.875,0.9391088436322563,0.5,-2.0,0.75,0.12474106368635084
2014-07-25,calm_trend,0.875,0.9330318802225971,0.5833333333333334,-2.0,0.625,0.04253079605580119
2014-08-01,calm_trend,0.75,0.9036661750725514,0.6666666666666666,-2.0,0.625,-0.01791304108200806
2014-08-08,neutral_mixed,0.375,0.6207373672300517,0.75,-2.0,0.625,-0.6182618321339078
2014-08-15,calm_trend,0.375,0.36288117074428644,0.08333333333333333,-2.0,0.75,-1.4643006177571516
2014-08-22,calm_trend,0.625,0.20046625528248488,0.08333333333333333,0.0,0.75,-0.723340356750841
2014-08-29,calm_trend,0.875,0.15987203533172586,0.16666666666666666,0.0,0.75,-0.45766072499338484
2014-09-05,calm_trend,0.875,0.1777920486226847,0.25,0.0,0.75,-0.34719594865922004
2014-09-12,calm_trend,0.875,0.2604370866520184,0.3333333333333333,0.0,0.625,-0.32117891096919904
2014-09-19,calm_trend,0.75,0.20547302941141463,0.4166666666666667,0.0,0.625,-0.4154727092885589
2014-09-26,neutral_mixed,0.625,0.3019089166663171,0.5,0.0,0.625,-0.32107159124788376
2014-10-03,neutral_mixed,0.375,0.26425473425511414,0.08333333333333333,0.0,0.5,-1.1980634112445259
2014-10-10,neutral_mixed,0.125,0.2620337842830914,0.16666666666666666,-2.0,0.375,-2.211962355794928
2014-10-17,stressed_panic,0.0,0.017048059832626885,0.25,-2.0,0.375,-2.5179893634414916
2014-10-24,stressed_panic,0.0,0.019710725759895353,0.08333333333333333,-2.0,0.125,-2.9787502998002875
2014-10-31,recovery_fragile,0.375,0.0074186201818111095,0.16666666666666666,0.0,0.375,-1.53090206865997
2014-11-07,recovery_fragile,0.75,0.0030689221135217215,0.08333333333333333,0.0,0.75,-0.7922053367166664
2014-11-14,recovery_fragile,0.75,6.759226534867257e-07,0.16666666666666666,2.0,0.75,-0.006348129774298554
2014-11-21,recovery_fragile,0.75,0.011248196491272292,0.25,2.0,0.75,0.0911596611934635
2014-11-28,neutral_mixed,0.875,0.09635418355945176,0.3333333333333333,0.0,0.75,-0.30648876599110153
2014-12-05,neutral_mixed,0.875,0.24953494607047969,0.08333333333333333,-2.0,0.625,-1.2387950836673933
2014-12-12,neutral_mixed,0.75,0.4353159655971066,0.16666666666666666,0.0,0.75,-0.17283171721917967
2014-12-19,stressed_panic,0.75,0.4056979816465195,0.25,-2.0,0.625,-0.9837486401125682
2014-12-26,neutral_mixed,0.75,0.5829397968982443,0.08333333333333333,-2.0,0.75,-0.7702194389877938
2015-01-02,neutral_mixed,0.75,0.6821257729497456,0.08333333333333333,0.0,0.75,0.05069727235750032
2015-01-09,neutral_mixed,0.75,0.6617247412443019,0.16666666666666666,-2.0,0.75,-0.5842012099544678
2015-01-16,stressed_panic,0.5,0.5058288979688358,0.25,0.0,0.75,-0.21764203957100556
2015-01-23,stressed_panic,0.0,0.23191336138324944,0.08333333333333333,-2.0,0.75,-1.8721506385525972
2015-01-30,recovery_fragile,0.625,0.06897335977136486,0.16666666666666666,0.0,0.75,-0.7175314359097961
2015-02-06,stressed_panic,0.0,0.03091368175047498,0.08333333333333333,0.0,0.25,-2.0659433666472866
2015-02-13,recovery_fragile,0.625,0.04892598176412628,0.08333333333333333,0.0,0.5,-1.1422675560568032
2015-02-20,recovery_fragile,0.75,0.0013301171018683612,0.08333333333333333,2.0,0.625,-0.22590703686751612
2015-02-27,recovery_confirmed,0.875,0.04986737253205201,0.16666666666666666,2.0,0.875,0.35996133268003083
2015-03-06,neutral_mixed,0.875,0.1684775301533423,0.08333333333333333,2.0,0.625,0.08536562446024201
2015-03-13,neutral_mixed,0.75,0.26133900304243424,0.08333333333333333,2.0,0.625,0.08207243920306319
2015-03-20,neutral_mixed,0.375,0.09940036456235533,0.16666666666666666,0.0,0.875,-0.7300332234742977
2015-03-27,neutral_mixed,0.875,0.23046009766373904,0.25,-2.0,0.75,-0.8787945813074322
2015-04-03,recovery_fragile,0.5,0.3154986298896491,0.3333333333333333,0.0,0.5,-0.6706989841834166
2015-04-10,recovery_fragile,0.5,0.302839615953719,0.08333333333333333,0.0,0.625,-0.7779985090074845
2015-04-17,recovery_fragile,1.0,0.34559281343492554,0.16666666666666666,0.0,1.0,0.31721999771959347
2015-04-24,recovery_fragile,0.375,0.22346751925669053,0.25,0.0,0.875,-0.48570404694248576
2015-05-01,neutral_mixed,0.875,0.26541289929731415,0.3333333333333333,0.0,0.875,0.11190495820124367
2015-05-08,neutral_mixed,0.75,0.14481196976840058,0.08333333333333333,2.0,0.875,0.2805459130133117
2015-05-15,neutral_mixed,0.875,0.11892066851086586,0.16666666666666666,2.0,0.875,0.44697702595477373
2015-05-22,neutral_mixed,0.875,0.2516897813093553,0.25,2.0,0.875,0.6930502946838996
2015-05-29,neutral_mixed,1.0,0.5075564685013967,0.3333333333333333,0.0,0.875,0.5177453230096587
2015-06-05,neutral_mixed,0.625,0.6515621562078268,0.4166666666666667,2.0,0.875,1.1236390763604271
2015-06-12,neutral_mixed,0.5,0.4933158115013404,0.5,0.0,0.875,0.20692008816631027
2015-06-19,neutral_mixed,0.375,0.2835472245779521,0.5833333333333334,0.0,0.875,-0.08195506269050856
2015-06-26,neutral_mixed,0.5,0.414350878397243,0.6666666666666666,0.0,0.875,0.2833660355591271
2015-07-03,neutral_mixed,0.375,0.2287391657784007,0.75,0.0,0.875,0.023429068890097996
2015-07-10,neutral_mixed,0.125,0.001062579553366804,0.8333333333333334,0.0,0.75,-0.5704567543646173
2015-07-17,stressed_panic,0.25,0.07392505520818377,0.9166666666666666,0.0,0.75,-0.2743888028629117
2015-07-24,neutral_mixed,0.75,0.08412053648566475,0.08333333333333333,0.0,0.75,-0.6744766282906377
2015-07-31,neutral_mixed,0.25,0.14092803297654638,0.08333333333333333,-2.0,0.625,-1.9263302385727124
2015-08-07,neutral_mixed,0.5,0.10782716400692555,0.16666666666666666,-2.0,0.5,-1.8024468935436242
