cik10,covers_first_eligible_decision,first_eligible_decision,first_price_date,issuer_name_match,issuer_name_score,last_eligible_decision,last_price_date,price_file,price_rows,provider_end_date,provider_exchange,provider_name,provider_start_date,sec_company_name,status,terminal,tiingo_symbol,strict_issuer_name_score,strict_issuer_name_match,covers_last_eligible_decision,audit_status
0001383871,False,2014-04-01 00:00:00+00:00,2016-01-04,True,1.0,2018-01-01 00:00:00+00:00,2017-02-16,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/tiingo_delisted_price_probe_cache_v1/LOCK/prices.csv.gz,244,2017-02-16,NYSE,Lifelock Inc,2016-01-04,"LIFELOCK, INC.",rejected_missing_start_of_eligibility,True,LOCK,1.0,True,False,rejected_missing_start_of_eligibility
0001420302,True,2012-04-01 00:00:00+00:00,2012-04-02,True,1.0,2021-10-01 00:00:00+00:00,2020-08-31,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/tiingo_delisted_price_probe_cache_v1/LOGM/prices.csv.gz,2118,2020-08-31,NASDAQ,LogMeIn Inc,2009-07-01,"LOGMEIN, INC.",identity_and_start_validated,True,LOGM,1.0,True,False,validated_early_delisting_needs_terminal_audit
0001006269,True,2012-04-01 00:00:00+00:00,2012-04-02,True,1.0,2022-01-01 00:00:00+00:00,2022-01-11,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/tiingo_delisted_price_probe_cache_v1/LORL/prices.csv.gz,2436,2022-02-28,NASDAQ,Loral Space & Communications Inc,2005-07-27,LORAL SPACE & COMMUNICATIONS INC.,identity_and_start_validated,True,LORL,1.0,True,True,validated_history_through_last_decision
0001121142,True,2019-04-01 00:00:00+00:00,2019-04-01,True,1.0,2024-07-01 00:00:00+00:00,2023-05-08,/workspace/2.0/data/tiingo_delisted_price_probe_cache_v1/MAXR/prices.csv.gz,1034,2023-05-08,NYSE,Maxar Technologies Inc,2009-02-13,MAXAR TECHNOLOGIES INC.,identity_and_start_validated,True,MAXR,1.0,True,False,validated_early_delisting_needs_terminal_audit
0001527709,True,2013-04-01 00:00:00+00:00,2013-04-01,True,1.0,2018-01-01 00:00:00+00:00,2018-01-11,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/tiingo_delisted_price_probe_cache_v1/MCEP/prices.csv.gz,1207,2021-01-21,NASDAQ,Mid-Con Energy Partners LP,2011-12-15,"MID-CON ENERGY PARTNERS, LP",identity_and_start_validated,True,MCEP,1.0,True,True,validated_history_through_last_decision
0001783317,False,2022-04-01 00:00:00+00:00,2022-05-13,True,1.0,2023-04-01 00:00:00+00:00,2022-09-16,/workspace/2.0/data/tiingo_delisted_price_probe_cache_v1/MCFE/prices.csv.gz,25,2022-09-16,NASDAQ,McAfee Corp - Class A,2020-10-22,MCAFEE CORP.,rejected_missing_start_of_eligibility,True,MCFE,1.0,True,False,rejected_missing_start_of_eligibility
0001254419,True,2012-04-01 00:00:00+00:00,2012-04-02,True,1.0,2017-01-01 00:00:00+00:00,2016-01-28,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/tiingo_delisted_price_probe_cache_v1/MDAS/prices.csv.gz,962,2016-01-28,NASDAQ,MedAssets Inc,2007-12-12,MEDASSETS INC,identity_and_start_validated,True,MDAS,1.0,True,False,validated_early_delisting_needs_terminal_audit
0001540184,True,2021-04-01 00:00:00+00:00,2021-04-01,True,1.0,2022-10-01 00:00:00+00:00,2021-10-29,/workspace/2.0/data/tiingo_delisted_price_probe_cache_v1/MDLA/prices.csv.gz,148,2021-10-29,NYSE,Medallia Inc,2019-07-19,"MEDALLIA, INC.",identity_and_start_validated,True,MDLA,1.0,True,False,validated_early_delisting_needs_terminal_audit
0001453814,True,2012-04-01 00:00:00+00:00,2012-04-02,True,1.0,2020-10-01 00:00:00+00:00,2019-10-28,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/tiingo_delisted_price_probe_cache_v1/MDSO/prices.csv.gz,1906,2019-10-28,NASDAQ,Medidata Solutions Inc,2009-06-25,"MEDIDATA SOLUTIONS, INC.",identity_and_start_validated,True,MDSO,1.0,True,False,validated_early_delisting_needs_terminal_audit
0000701811,False,2012-04-01 00:00:00+00:00,2016-01-04,True,1.0,2018-04-01 00:00:00+00:00,2017-03-31,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/tiingo_delisted_price_probe_cache_v1/MENT/prices.csv.gz,313,2017-03-31,NASDAQ,Mentor Graphics Corp,2016-01-04,MENTOR GRAPHICS CORP,rejected_missing_start_of_eligibility,True,MENT,1.0,True,False,rejected_missing_start_of_eligibility
0001167294,True,2012-04-01 00:00:00+00:00,2012-04-02,True,1.0,2016-07-01 00:00:00+00:00,2015-07-07,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/tiingo_delisted_price_probe_cache_v1/MERU/prices.csv.gz,820,2015-07-07,NASDAQ,Meru Networks Inc,2010-03-31,MERU NETWORKS INC,identity_and_start_validated,True,MERU,1.0,True,False,validated_early_delisting_needs_terminal_audit
0001644675,True,2018-07-01 00:00:00+00:00,2018-07-02,True,1.0,2023-04-01 00:00:00+00:00,2022-09-16,/workspace/2.0/data/tiingo_delisted_price_probe_cache_v1/MIME/prices.csv.gz,1004,2022-09-16,NASDAQ,Mimecast Ltd,2015-11-19,MIMECAST LTD,identity_and_start_validated,True,MIME,1.0,True,False,validated_early_delisting_needs_terminal_audit
0001576914,True,2020-10-01 00:00:00+00:00,2020-10-01,True,1.0,2025-04-01 00:00:00+00:00,2025-04-11,/workspace/2.0/data/tiingo_delisted_price_probe_cache_v1/MIXT/prices.csv.gz,1136,2026-08-13,NYSE,MiX Telematics Ltd,2013-08-09,MIX TELEMATICS LTD,identity_and_start_validated,True,MIXT,1.0,True,True,validated_history_through_last_decision
0001626853,True,2018-04-01 00:00:00+00:00,2018-04-02,True,1.0,2019-04-01 00:00:00+00:00,2019-04-11,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/tiingo_delisted_price_probe_cache_v1/MJCO/prices.csv.gz,260,2020-09-21,NASDAQ,Majesco,2015-06-29,MAJESCO,identity_and_start_validated,True,MJCO,1.0,True,True,validated_history_through_last_decision
0001834494,True,2023-04-01 00:00:00+00:00,2023-04-03,True,1.0,2026-04-01 00:00:00+00:00,2025-10-23,/project/data/tiingo_delisted_price_probe_cache_v1/MLNK/prices.csv.gz,643,2025-10-23,NYSE,MeridianLink Inc,2021-07-27,"MERIDIANLINK, INC.",identity_and_start_validated,True,MLNK,1.0,True,False,validated_early_delisting_needs_terminal_audit
0001356104,True,2012-04-01 00:00:00+00:00,2012-04-02,True,1.0,2021-04-01 00:00:00+00:00,2020-04-27,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/tiingo_delisted_price_probe_cache_v1/MLNX/prices.csv.gz,2030,2020-04-27,NASDAQ,Mellanox Technologies Ltd,2007-02-08,"MELLANOX TECHNOLOGIES, LTD.",identity_and_start_validated,True,MLNX,1.0,True,False,validated_early_delisting_needs_terminal_audit
0001370880,True,2015-04-01 00:00:00+00:00,2015-04-01,True,1.0,2023-10-01 00:00:00+00:00,2022-09-16,/workspace/2.0/data/tiingo_delisted_price_probe_cache_v1/MNDT/prices.csv.gz,1877,2022-09-16,NASDAQ,Mandiant Inc,2013-09-20,"MANDIANT, INC.",identity_and_start_validated,True,MNDT,1.0,True,False,validated_early_delisting_needs_terminal_audit
0001745797,True,2021-04-01 00:00:00+00:00,2021-04-01,True,1.0,2024-01-01 00:00:00+00:00,2022-12-28,/workspace/2.0/data/tiingo_delisted_price_probe_cache_v1/MNRL/prices.csv.gz,440,2022-12-28,NYSE,Brigham Minerals Inc - Class A,2019-04-18,"BRIGHAM MINERALS, INC.",identity_and_start_validated,True,MNRL,1.0,True,False,validated_early_delisting_needs_terminal_audit
0001739936,True,2020-04-01 00:00:00+00:00,2020-04-01,True,1.0,2024-07-01 00:00:00+00:00,2023-05-31,/workspace/2.0/data/tiingo_delisted_price_probe_cache_v1/MNTV/prices.csv.gz,797,2023-05-31,NASDAQ,Momentive Global Inc,2018-09-26,MOMENTIVE GLOBAL INC.,identity_and_start_validated,True,MNTV,1.0,True,False,validated_early_delisting_needs_terminal_audit
0001470099,True,2016-04-01 00:00:00+00:00,2016-04-01,True,0.9523809523809523,2022-01-01 00:00:00+00:00,2020-12-01,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/tiingo_delisted_price_probe_cache_v1/MOBL/prices.csv.gz,1177,2020-12-01,NASDAQ,Mobile Iron Inc,2014-06-12,"MOBILEIRON, INC.",identity_and_start_validated,True,MOBL,0.9523809523809523,True,False,validated_early_delisting_needs_terminal_audit
0000067279,True,2012-04-01 00:00:00+00:00,2012-04-02,True,1.0,2018-07-01 00:00:00+00:00,2017-07-03,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/tiingo_delisted_price_probe_cache_v1/MOCO/prices.csv.gz,1322,2017-07-03,NASDAQ,MOCON Inc,1989-04-05,MOCON INC,identity_and_start_validated,True,MOCO,1.0,True,False,validated_early_delisting_needs_terminal_audit
0001118417,True,2015-01-01 00:00:00+00:00,2015-01-02,True,1.0,2025-07-01 00:00:00+00:00,2024-06-27,/workspace/2.0/data/tiingo_delisted_price_probe_cache_v1/MODN/prices.csv.gz,2387,2024-06-27,NYSE,Model N Inc,2013-03-20,"MODEL N, INC.",identity_and_start_validated,True,MODN,1.0,True,False,validated_early_delisting_needs_terminal_audit
0001600470,False,2016-04-01 00:00:00+00:00,2020-11-13,False,0.24,2022-01-01 00:00:00+00:00,2020-11-13,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/tiingo_delisted_price_probe_cache_v1/MR/prices.csv.gz,1,2020-11-13,NYSE,Mindray Medical International Ltd ADR,2006-09-25,MONTAGE RESOURCES CORP,rejected_name_mismatch_or_ticker_reuse,True,MR,0.24,False,False,rejected_name_mismatch_or_ticker_reuse
0001599222,True,2016-04-01 00:00:00+00:00,2016-04-01,True,1.0,2017-10-01 00:00:00+00:00,2016-09-26,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/tiingo_delisted_price_probe_cache_v1/MRD/prices.csv.gz,124,2016-09-26,NASDAQ,Memorial Resource Development Corp,2014-06-12,MEMORIAL RESOURCE DEVELOPMENT CORP.,identity_and_start_validated,True,MRD,1.0,True,False,validated_early_delisting_needs_terminal_audit
0001389002,True,2015-04-01 00:00:00+00:00,2015-04-01,True,1.0,2018-04-01 00:00:00+00:00,2018-04-11,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/tiingo_delisted_price_probe_cache_v1/MRIN/prices.csv.gz,763,2026-09-04,PINK,Marin Software Inc,2013-03-22,MARIN SOFTWARE INC,identity_and_start_validated,True,MRIN,1.0,True,True,validated_history_through_last_decision
0000101778,True,2012-04-01 00:00:00+00:00,2012-04-02,True,1.0,2026-01-01 00:00:00+00:00,2024-11-22,/project/data/tiingo_delisted_price_probe_cache_v1/MRO/prices.csv.gz,3183,2024-11-22,NYSE,Marathon Oil Corporation,1970-01-02,MARATHON OIL CORP,identity_and_start_validated,True,MRO,1.0,True,False,validated_early_delisting_needs_terminal_audit
0001724570,True,2022-04-01 00:00:00+00:00,2022-04-01,True,1.0,2023-07-01 00:00:00+00:00,2022-06-23,/workspace/2.0/data/tiingo_delisted_price_probe_cache_v1/MSP/prices.csv.gz,57,2022-06-23,NYSE,Datto Holding Corp,2020-10-21,DATTO HOLDING CORP.,identity_and_start_validated,True,MSP,1.0,True,False,validated_early_delisting_needs_terminal_audit
0000068709,True,2012-04-01 00:00:00+00:00,2012-04-02,True,1.0,2022-04-01 00:00:00+00:00,2021-04-07,/workspace/2.0/data/tiingo_delisted_price_probe_cache_v1/MTSC/prices.csv.gz,2268,2021-04-07,NASDAQ,MTS Systems Corp,1990-03-26,MTS SYSTEMS CORP,identity_and_start_validated,True,MTSC,1.0,True,False,validated_early_delisting_needs_terminal_audit
0001819394,True,2023-04-01 00:00:00+00:00,2023-04-03,True,1.0,2026-04-01 00:00:00+00:00,2025-02-28,/project/data/tiingo_delisted_price_probe_cache_v1/MTTR/prices.csv.gz,479,2025-02-28,NASDAQ,Matterport Inc - Class A,2021-02-02,"MATTERPORT, INC./DE",identity_and_start_validated,True,MTTR,1.0,True,False,validated_early_delisting_needs_terminal_audit
0000743316,True,2012-04-01 00:00:00+00:00,2012-04-02,True,1.0,2022-10-01 00:00:00+00:00,2021-09-01,/workspace/2.0/data/tiingo_delisted_price_probe_cache_v1/MXIM/prices.csv.gz,2371,2021-09-01,NASDAQ,Maxim Integrated Products Inc,1990-03-26,MAXIM INTEGRATED PRODUCTS INC,identity_and_start_validated,True,MXIM,1.0,True,False,validated_early_delisting_needs_terminal_audit
0000935494,True,2012-04-01 00:00:00+00:00,2012-04-02,True,1.0,2024-10-01 00:00:00+00:00,2023-10-11,/workspace/2.0/data/tiingo_delisted_price_probe_cache_v1/NATI/prices.csv.gz,2901,2023-10-11,NASDAQ,National Instruments Corp,1995-03-14,NATIONAL INSTRUMENTS CORP,identity_and_start_validated,True,NATI,1.0,True,False,validated_early_delisting_needs_terminal_audit
0000072207,True,2012-04-01 00:00:00+00:00,2012-04-02,True,1.0,2021-10-01 00:00:00+00:00,2020-10-06,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/tiingo_delisted_price_probe_cache_v1/NBL/prices.csv.gz,2143,2020-10-06,NYSE,Noble Energy Inc,1982-01-04,NOBLE ENERGY INC,identity_and_start_validated,True,NBL,1.0,True,False,validated_early_delisting_needs_terminal_audit
0001334478,True,2012-04-01 00:00:00+00:00,2012-04-02,True,1.0,2018-10-01 00:00:00+00:00,2017-08-16,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/tiingo_delisted_price_probe_cache_v1/NCIT/prices.csv.gz,1353,2017-08-16,NASDAQ,NCI Inc,2005-10-24,"NCI, INC.",identity_and_start_validated,True,NCIT,1.0,True,False,validated_early_delisting_needs_terminal_audit
0001448056,True,2016-07-01 00:00:00+00:00,2016-07-01,True,1.0,2025-01-01 00:00:00+00:00,2023-11-07,/workspace/2.0/data/tiingo_delisted_price_probe_cache_v1/NEWR/prices.csv.gz,1851,2023-11-07,NYSE,New Relic Inc,2014-12-12,"NEW RELIC, INC.",identity_and_start_validated,True,NEWR,1.0,True,False,validated_early_delisting_needs_terminal_audit
0001688476,True,2019-04-01 00:00:00+00:00,2019-04-01,True,1.0,2024-10-01 00:00:00+00:00,2023-08-31,/workspace/2.0/data/tiingo_delisted_price_probe_cache_v1/NEX/prices.csv.gz,1114,2023-08-31,NYSE,NexTier Oilfield Solutions Inc,2017-01-20,NEXTIER OILFIELD SOLUTIONS INC.,identity_and_start_validated,True,NEX,1.0,True,False,validated_early_delisting_needs_terminal_audit
0000870753,True,2012-04-01 00:00:00+00:00,2012-04-02,True,1.0,2019-01-01 00:00:00+00:00,2017-12-07,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/tiingo_delisted_price_probe_cache_v1/NMRX/prices.csv.gz,1432,2017-12-07,NASDAQ,Numerex Corp,1994-03-04,NUMEREX CORP /PA/,identity_and_start_validated,True,NMRX,1.0,True,False,validated_early_delisting_needs_terminal_audit
0001227025,True,2013-04-01 00:00:00+00:00,2013-04-01,True,1.0,2023-10-01 00:00:00+00:00,2022-08-03,/workspace/2.0/data/tiingo_delisted_price_probe_cache_v1/NPTN/prices.csv.gz,2354,2022-08-03,NYSE,NeoPhotonics Corporation,2011-02-02,NEOPHOTONICS CORP,identity_and_start_validated,True,NPTN,1.0,True,False,validated_early_delisting_needs_terminal_audit
0001533454,True,2014-04-01 00:00:00+00:00,2014-04-01,True,1.0,2017-07-01 00:00:00+00:00,2016-07-01,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/tiingo_delisted_price_probe_cache_v1/NTI/prices.csv.gz,569,2016-07-01,NYSE,Northern Tier Energy LP,2012-07-25,NORTHERN TIER ENERGY LP,identity_and_start_validated,True,NTI,1.0,True,False,validated_early_delisting_needs_terminal_audit
0001002517,True,2012-04-01 00:00:00+00:00,2012-04-02,True,1.0,2023-04-01 00:00:00+00:00,2022-03-04,/workspace/2.0/data/tiingo_delisted_price_probe_cache_v1/NUAN/prices.csv.gz,2498,2022-03-04,NASDAQ,Nuance Communications Inc,1995-12-11,"NUANCE COMMUNICATIONS, INC.",identity_and_start_validated,True,NUAN,1.0,True,False,validated_early_delisting_needs_terminal_audit
0000708818,True,2012-04-01 00:00:00+00:00,2012-04-02,True,1.0,2025-01-01 00:00:00+00:00,2023-11-09,/workspace/2.0/data/tiingo_delisted_price_probe_cache_v1/NXGN/prices.csv.gz,2922,2023-11-09,NASDAQ,NextGen Healthcare Inc,2001-01-02,"NEXTGEN HEALTHCARE, INC.",identity_and_start_validated,True,NXGN,1.0,True,False,validated_early_delisting_needs_terminal_audit
0001652133,True,2019-04-01 00:00:00+00:00,2019-04-01,True,1.0,2023-01-01 00:00:00+00:00,2022-02-01,/workspace/2.0/data/tiingo_delisted_price_probe_cache_v1/OMP/prices.csv.gz,717,2022-02-01,NASDAQ,Oasis Midstream Partners LP,2017-09-21,OASIS MIDSTREAM PARTNERS LP,identity_and_start_validated,True,OMP,1.0,True,False,validated_early_delisting_needs_terminal_audit
0001110611,True,2023-04-01 00:00:00+00:00,2023-04-03,True,1.0,2026-04-01 00:00:00+00:00,2026-04-01,/project/data/tiingo_delisted_price_probe_cache_v1/ONTF/prices.csv.gz,752,2026-04-01,NYSE,ON24 Inc,2021-02-03,ON24 INC.,validated_candidate,True,ONTF,1.0,True,True,validated_history_through_last_decision
0001412043,True,2016-04-01 00:00:00+00:00,2016-04-01,False,0.48,2017-07-01 00:00:00+00:00,2016-06-14,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/tiingo_delisted_price_probe_cache_v1/OPWR/prices.csv.gz,52,2016-06-14,NYSE,Online Power Supply,2014-04-03,"OPOWER, INC.",rejected_name_mismatch_or_ticker_reuse,True,OPWR,0.48,False,False,rejected_name_mismatch_or_ticker_reuse
0001889956,True,2026-04-01 00:00:00+00:00,2026-04-01,True,1.0,2026-04-01 00:00:00+00:00,2026-04-10,/workspace/2.0/data/tiingo_delisted_price_probe_cache_v1/OS/prices.csv.gz,7,2026-08-13,NASDAQ,OneStream Inc - Class A,2024-07-24,"ONESTREAM, INC.",identity_and_start_validated,True,OS,1.0,True,True,validated_history_through_last_decision
0001057083,True,2012-04-01 00:00:00+00:00,2012-04-02,False,0.9090909090909091,2025-01-01 00:00:00+00:00,2023-12-15,/workspace/2.0/data/tiingo_delisted_price_probe_cache_v1/PCTI/prices.csv.gz,2947,2023-12-15,NASDAQ,PCTEL Inc,1999-08-10,PC TEL INC,rejected_name_mismatch_or_ticker_reuse,True,PCTI,0.9090909090909091,True,False,validated_early_delisting_needs_terminal_audit
0000077877,True,2012-04-01 00:00:00+00:00,2012-04-02,True,1.0,2024-10-01 00:00:00+00:00,2023-09-05,/workspace/2.0/data/tiingo_delisted_price_probe_cache_v1/PDCE/prices.csv.gz,2875,2023-09-05,NASDAQ,PDC Energy Inc,1990-03-26,"PDC ENERGY, INC.",identity_and_start_validated,True,PDCE,1.0,True,False,validated_early_delisting_needs_terminal_audit
0001456455,True,2016-10-01 00:00:00+00:00,2016-10-03,True,1.0,2018-01-01 00:00:00+00:00,2017-09-15,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/tiingo_delisted_price_probe_cache_v1/PFGB/prices.csv.gz,240,2017-09-15,PINK,Pfo Global Inc,2007-10-29,"PFO GLOBAL, INC.",identity_and_start_validated,True,PFGB,1.0,True,False,validated_early_delisting_needs_terminal_audit
0001212458,True,2014-04-01 00:00:00+00:00,2014-04-01,True,1.0,2022-10-01 00:00:00+00:00,2021-08-31,/workspace/2.0/data/tiingo_delisted_price_probe_cache_v1/PFPT/prices.csv.gz,1869,2021-08-31,NASDAQ,Proofpoint Inc,2012-04-20,PROOFPOINT INC,identity_and_start_validated,True,PFPT,1.0,True,False,validated_early_delisting_needs_terminal_audit
0000315131,True,2012-04-01 00:00:00+00:00,2012-04-02,True,1.0,2022-01-01 00:00:00+00:00,2022-01-11,/workspace/2.0/data/tiingo_delisted_price_probe_cache_v1/PHX/prices.csv.gz,2462,2025-06-23,NYSE,PHX Minerals Inc - Class A,1995-08-18,PHX MINERALS INC.,identity_and_start_validated,True,PHX,1.0,True,True,validated_history_through_last_decision
0001679826,True,2021-04-01 00:00:00+00:00,2021-04-01,True,1.0,2023-10-01 00:00:00+00:00,2022-10-17,/workspace/2.0/data/tiingo_delisted_price_probe_cache_v1/PING/prices.csv.gz,390,2022-10-17,NYSE,Ping Identity Holding Corp,2019-09-19,PING IDENTITY HOLDING CORP.,identity_and_start_validated,True,PING,1.0,True,False,validated_early_delisting_needs_terminal_audit
0001540755,True,2020-04-01 00:00:00+00:00,2020-04-01,True,1.0,2023-07-01 00:00:00+00:00,2022-06-22,/workspace/2.0/data/tiingo_delisted_price_probe_cache_v1/PLAN/prices.csv.gz,561,2022-06-22,NYSE,Anaplan Inc,2018-10-12,"ANAPLAN, INC.",identity_and_start_validated,True,PLAN,1.0,True,False,validated_early_delisting_needs_terminal_audit
0001010552,True,2012-04-01 00:00:00+00:00,2012-04-02,True,1.0,2017-10-01 00:00:00+00:00,2016-09-28,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/tiingo_delisted_price_probe_cache_v1/PLCM/prices.csv.gz,1131,2016-09-28,NASDAQ,Polycom Inc,2001-01-02,POLYCOM INC,identity_and_start_validated,True,PLCM,1.0,True,False,validated_early_delisting_needs_terminal_audit
0000767920,False,2012-04-01 00:00:00+00:00,2016-01-04,True,0.9473684210526315,2017-01-01 00:00:00+00:00,2016-01-25,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/tiingo_delisted_price_probe_cache_v1/PMCS/prices.csv.gz,15,2016-01-25,NASDAQ,PMCSierra Inc,2016-01-04,PMC SIERRA INC,rejected_missing_start_of_eligibility,True,PMCS,0.9473684210526315,True,False,rejected_missing_start_of_eligibility
0000914025,False,2012-04-01 00:00:00+00:00,2022-08-30,False,0.43902439024390244,2023-10-01 00:00:00+00:00,2022-08-30,/workspace/2.0/data/tiingo_delisted_price_probe_cache_v1/POLY/prices.csv.gz,1,2022-08-30,,PLANET POLYMER TECHNOLOGIES INC,2022-08-30,PLANTRONICS INC /CA/,rejected_name_mismatch_or_ticker_reuse,True,POLY,0.43902439024390244,False,False,rejected_name_mismatch_or_ticker_reuse
0000887226,True,2014-10-01 00:00:00+00:00,2014-10-01,True,1.0,2021-07-01 00:00:00+00:00,2020-12-21,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/tiingo_delisted_price_probe_cache_v1/PRCP/prices.csv.gz,1568,2020-12-21,NASDAQ,Perceptron Inc,1992-08-21,PERCEPTRON INC/MI,identity_and_start_validated,True,PRCP,1.0,True,False,validated_early_delisting_needs_terminal_audit
0001085869,True,2012-04-01 00:00:00+00:00,2012-04-02,True,1.0,2025-10-01 00:00:00+00:00,2024-10-10,/project/data/tiingo_delisted_price_probe_cache_v1/PRFT/prices.csv.gz,3152,2024-10-10,NASDAQ,Perficient Inc,1999-07-29,PERFICIENT INC,identity_and_start_validated,True,PRFT,1.0,True,False,validated_early_delisting_needs_terminal_audit
0001392972,True,2012-04-01 00:00:00+00:00,2012-04-02,True,1.0,2026-04-01 00:00:00+00:00,2025-12-08,/project/data/tiingo_delisted_price_probe_cache_v1/PRO/prices.csv.gz,3442,2025-12-08,NYSE,Pros Holdings Inc,2007-07-26,"PROS HOLDINGS, INC.",validated_candidate,True,PRO,1.0,True,False,validated_early_delisting_needs_terminal_audit
0001724670,True,2020-07-01 00:00:00+00:00,2020-07-01,True,1.0,2022-04-01 00:00:00+00:00,2021-05-06,/workspace/2.0/data/tiingo_delisted_price_probe_cache_v1/PRSP/prices.csv.gz,214,2021-05-06,NYSE,Perspecta Inc,2018-06-01,PERSPECTA INC.,identity_and_start_validated,True,PRSP,1.0,True,False,validated_early_delisting_needs_terminal_audit
0001631825,True,2018-10-01 00:00:00+00:00,2018-10-01,True,1.0,2021-01-01 00:00:00+00:00,2019-12-19,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/tiingo_delisted_price_probe_cache_v1/PSDO/prices.csv.gz,308,2019-12-19,NASDAQ,Presidio Inc,2017-03-10,"PRESIDIO, INC.",identity_and_start_validated,True,PSDO,1.0,True,False,validated_early_delisting_needs_terminal_audit
0000880177,True,2014-04-01 00:00:00+00:00,2014-04-01,True,1.0,2016-01-01 00:00:00+00:00,2014-12-12,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/tiingo_delisted_price_probe_cache_v1/PSMI/prices.csv.gz,179,2014-12-12,NASDAQ,Peregrine Semiconductor Corp,2012-08-08,PEREGRINE SEMICONDUCTOR CORP,identity_and_start_validated,True,PSMI,1.0,True,False,validated_early_delisting_needs_terminal_audit
0001835681,True,2023-04-01 00:00:00+00:00,2023-04-03,True,1.0,2025-10-01 00:00:00+00:00,2024-10-01,/workspace/2.0/data/tiingo_delisted_price_probe_cache_v1/PWSC/prices.csv.gz,377,2024-10-01,NYSE,PowerSchool Holdings Inc Class A,2021-07-28,"POWERSCHOOL HOLDINGS, INC.",identity_and_start_validated,True,PWSC,1.0,True,False,validated_early_delisting_needs_terminal_audit
0001038357,True,2012-04-01 00:00:00+00:00,2012-04-02,True,1.0,2025-07-01 00:00:00+00:00,2024-05-03,/workspace/2.0/data/tiingo_delisted_price_probe_cache_v1/PXD/prices.csv.gz,3042,2024-05-03,NYSE,Pioneer Natural Resources Company,1997-08-08,PIONEER NATURAL RESOURCES CO,identity_and_start_validated,True,PXD,1.0,True,False,validated_early_delisting_needs_terminal_audit
0001839439,True,2023-10-01 00:00:00+00:00,2023-10-02,True,1.0,2026-04-01 00:00:00+00:00,2025-04-14,/project/data/tiingo_delisted_price_probe_cache_v1/PYCR/prices.csv.gz,385,2025-04-14,NASDAQ,Paycor HCM Inc,2021-07-21,"PAYCOR HCM, INC.",identity_and_start_validated,True,PYCR,1.0,True,False,validated_early_delisting_needs_terminal_audit
0001108827,True,2012-04-01 00:00:00+00:00,2012-04-02,True,1.0,2022-04-01 00:00:00+00:00,2021-03-18,/workspace/2.0/data/tiingo_delisted_price_probe_cache_v1/QEP/prices.csv.gz,2255,2021-03-18,NYSE,QEP Resources Inc,2010-06-16,"QEP RESOURCES, INC.",identity_and_start_validated,True,QEP,1.0,True,False,validated_early_delisting_needs_terminal_audit
0000918386,False,2012-04-01 00:00:00+00:00,2016-01-04,True,1.0,2017-10-01 00:00:00+00:00,2016-08-24,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/tiingo_delisted_price_probe_cache_v1/QLGC/prices.csv.gz,163,2016-08-24,NASDAQ,QLogic Corp,2016-01-04,QLOGIC CORP,rejected_missing_start_of_eligibility,True,QLGC,1.0,True,False,rejected_missing_start_of_eligibility
0001305294,True,2012-04-01 00:00:00+00:00,2012-04-02,True,1.0,2017-10-01 00:00:00+00:00,2016-08-23,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/tiingo_delisted_price_probe_cache_v1/QLIK/prices.csv.gz,1106,2016-08-23,NASDAQ,Qlik Technologies Inc,2010-07-15,QLIK TECHNOLOGIES INC,identity_and_start_validated,True,QLIK,1.0,True,False,validated_early_delisting_needs_terminal_audit
