cik10,status,source,price_file,rows,first_date,last_date,split_events
0001321655,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/PLTR.csv.gz,927.0,2022-12-01,2026-08-13,0.0
0001325702,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/MX.csv.gz,927.0,2022-12-01,2026-08-13,0.0
0001326801,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/META.csv.gz,927.0,2022-12-01,2026-08-13,0.0
0001327318,loaded,tiingo_identity_validated,/workspace/2.0/data/tiingo_delisted_price_probe_cache_v1/TRUE/prices.csv.gz,2505.0,2016-04-01,2026-04-10,0.0
0001327567,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/PANW.csv.gz,927.0,2022-12-01,2026-08-13,1.0
0001327688,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/OOMA.csv.gz,926.0,2022-12-01,2026-08-13,0.0
0001327811,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/WDAY.csv.gz,927.0,2022-12-01,2026-08-13,0.0
0001333835,missing_mapping,missing,,,,,
0001336920,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/LDOS.csv.gz,927.0,2022-12-01,2026-08-13,0.0
0001340476,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/DRTTF.csv.gz,926.0,2022-12-01,2026-08-13,0.0
0001349436,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/SD.csv.gz,926.0,2022-12-01,2026-08-13,0.0
0001352010,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/EPAM.csv.gz,926.0,2022-12-01,2026-08-13,0.0
0001353283,loaded,tiingo_identity_validated,/workspace/2.0/data/tiingo_delisted_price_probe_cache_v1/SPLK/prices.csv.gz,2474.0,2014-07-01,2024-09-04,0.0
0001361113,loaded,yahoo_repair_v1,/workspace/2.0/data/daily_audit_price_source_repairs_v1/yahoo/VRNS.csv.gz,2163.0,2018-01-02,2026-08-11,1.0
0001366561,loaded,tiingo_identity_validated,/workspace/2.0/data/tiingo_delisted_price_probe_cache_v1/SMAR/prices.csv.gz,1146.0,2020-07-01,2025-01-22,0.0
0001373715,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/NOW.csv.gz,927.0,2022-12-01,2026-08-13,1.0
0001376139,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/CVI.csv.gz,927.0,2022-12-01,2026-08-13,0.0
0001377789,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/AVNW.csv.gz,927.0,2022-12-01,2026-08-13,0.0
0001384195,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/REI.csv.gz,927.0,2022-12-01,2026-08-13,0.0
0001384905,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/RNG.csv.gz,926.0,2022-12-01,2026-08-13,0.0
0001385867,loaded,tiingo_identity_validated,/workspace/2.0/data/tiingo_delisted_price_probe_cache_v1/COUP/prices.csv.gz,1237.0,2018-04-02,2023-02-28,0.0
0001387467,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/AOSL.csv.gz,927.0,2022-12-01,2026-08-13,0.0
0001392972,loaded,tiingo_identity_validated,/workspace/2.0/data/tiingo_delisted_price_probe_cache_v1/PRO/prices.csv.gz,3442.0,2012-04-02,2025-12-08,0.0
0001393052,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/VEEV.csv.gz,927.0,2022-12-01,2026-08-13,0.0
0001402436,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/SSNC.csv.gz,927.0,2022-12-01,2026-08-13,0.0
0001404655,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/HUBS.csv.gz,926.0,2022-12-01,2026-08-13,0.0
0001408710,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/FN.csv.gz,927.0,2022-12-01,2026-08-13,0.0
0001410384,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/QTWO.csv.gz,926.0,2022-12-01,2026-08-13,0.0
0001411690,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/BNGO.csv.gz,926.0,2022-12-01,2026-08-13,2.0
0001413447,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/NXPI.csv.gz,927.0,2022-12-01,2026-08-13,0.0
0001418100,missing_mapping,missing,,,,,
0001418819,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/IRDM.csv.gz,927.0,2022-12-01,2026-08-13,0.0
0001419612,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/SEDG.csv.gz,927.0,2022-12-01,2026-08-13,0.0
0001422930,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/PUBM.csv.gz,926.0,2022-12-01,2026-08-13,0.0
0001423774,loaded,tiingo_identity_validated,/workspace/2.0/data/tiingo_delisted_price_probe_cache_v1/ZUO/prices.csv.gz,1163.0,2020-07-01,2025-02-14,0.0
0001431959,missing_mapping,missing,,,,,
0001432133,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/KLTR.csv.gz,926.0,2022-12-01,2026-08-13,0.0
0001433195,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/APPF.csv.gz,926.0,2022-12-01,2026-08-13,0.0
0001433270,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/AR.csv.gz,926.0,2022-12-01,2026-08-13,0.0
0001437352,loaded,tiingo_identity_validated,/workspace/2.0/data/tiingo_delisted_price_probe_cache_v1/EVBG/prices.csv.gz,1513.0,2018-07-02,2024-08-19,0.0
0001441683,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/APPN.csv.gz,926.0,2022-12-01,2026-08-13,0.0
0001441816,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/MDB.csv.gz,927.0,2022-12-01,2026-08-13,0.0
0001442145,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/VRSK.csv.gz,927.0,2022-12-01,2026-08-13,0.0
0001445305,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/WK.csv.gz,926.0,2022-12-01,2026-08-13,0.0
0001447669,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/TWLO.csv.gz,927.0,2022-12-01,2026-08-13,0.0
0001448056,loaded,tiingo_identity_validated,/workspace/2.0/data/tiingo_delisted_price_probe_cache_v1/NEWR/prices.csv.gz,1851.0,2016-07-01,2023-11-07,0.0
0001449488,loaded,tiingo_identity_validated,/workspace/2.0/data/tiingo_delisted_price_probe_cache_v1/CCLP/prices.csv.gz,2955.0,2012-07-02,2024-04-01,0.0
0001451505,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/RIG.csv.gz,927.0,2022-12-01,2026-08-13,0.0
0001451809,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/SITM.csv.gz,926.0,2022-12-01,2026-08-13,0.0
0001454938,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/TEAD.csv.gz,926.0,2022-12-01,2026-08-13,0.0
0001459200,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/ALRM.csv.gz,926.0,2022-12-01,2026-08-13,0.0
0001459417,missing_mapping,missing,,,,,
0001462056,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/BLZE.csv.gz,927.0,2022-12-01,2026-08-13,0.0
0001463101,loaded,yahoo_repair_v1,/workspace/2.0/data/daily_audit_price_source_repairs_v1/yahoo/ENPH.csv.gz,2163.0,2018-01-02,2026-08-11,0.0
0001463972,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/VUZI.csv.gz,927.0,2022-12-01,2026-08-13,0.0
0001466258,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/TT.csv.gz,927.0,2022-12-01,2026-08-13,0.0
0001467623,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/DBX.csv.gz,926.0,2022-12-01,2026-08-13,0.0
0001468666,loaded,tiingo_identity_validated,/workspace/2.0/data/tiingo_delisted_price_probe_cache_v1/SCWX/prices.csv.gz,1721.0,2018-04-02,2025-02-03,0.0
0001474432,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/P.csv.gz,927.0,2022-12-01,2026-08-13,0.0
0001475115,loaded,tiingo_identity_validated,/workspace/2.0/data/tiingo_delisted_price_probe_cache_v1/EB/prices.csv.gz,1492.0,2020-04-01,2026-03-10,0.0
0001476840,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/EXFY.csv.gz,927.0,2022-12-01,2026-08-13,0.0
0001477294,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/ST.csv.gz,927.0,2022-12-01,2026-08-13,0.0
0001477333,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/NET.csv.gz,927.0,2022-12-01,2026-08-13,0.0
0001477720,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/ASAN.csv.gz,927.0,2022-12-01,2026-08-13,0.0
0001486159,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/CHRD.csv.gz,927.0,2022-12-01,2026-08-13,0.0
0001487952,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/VPG.csv.gz,927.0,2022-12-01,2026-08-13,0.0
0001493594,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/MTSI.csv.gz,926.0,2022-12-01,2026-08-13,0.0
0001493761,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/TBCH.csv.gz,927.0,2022-12-01,2026-08-13,0.0
0001494259,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/CARG.csv.gz,926.0,2022-12-01,2026-08-13,0.0
0001496963,loaded,tiingo_identity_validated,/workspace/2.0/data/tiingo_delisted_price_probe_cache_v1/SQSP/prices.csv.gz,390.0,2023-04-03,2024-10-18,0.0
0001500435,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/GPRO.csv.gz,927.0,2022-12-01,2026-08-13,0.0
0001503274,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/QTRX.csv.gz,927.0,2022-12-01,2026-08-13,0.0
0001505155,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/UPLD.csv.gz,926.0,2022-12-01,2026-08-13,1.0
0001505952,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/DOMO.csv.gz,927.0,2022-12-01,2026-08-13,0.0
0001506293,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/PINS.csv.gz,926.0,2022-12-01,2026-08-13,0.0
0001507605,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/MARA.csv.gz,927.0,2022-12-01,2026-08-13,0.0
0001509589,loaded,tiingo_identity_validated,/workspace/2.0/data/tiingo_delisted_price_probe_cache_v1/CIVI/prices.csv.gz,3229.0,2013-04-01,2026-01-29,1.0
0001509991,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/KOS.csv.gz,927.0,2022-12-01,2026-08-13,0.0
0001510295,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/MPC.csv.gz,927.0,2022-12-01,2026-08-13,0.0
0001511737,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/UI.csv.gz,927.0,2022-12-01,2026-08-13,0.0
0001514416,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/BAND.csv.gz,926.0,2022-12-01,2026-08-13,0.0
0001516513,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/DOCS.csv.gz,927.0,2022-12-01,2026-08-13,0.0
0001517228,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/VISN.csv.gz,926.0,2022-12-01,2026-08-13,0.0
0001517375,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/SPT.csv.gz,926.0,2022-12-01,2026-08-13,0.0
0001517413,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/FSLY.csv.gz,927.0,2022-12-01,2026-08-13,0.0
0001520006,loaded,yahoo_repair_v1,/workspace/2.0/data/daily_audit_price_source_repairs_v1/yahoo/MTDR.csv.gz,2163.0,2018-01-02,2026-08-11,0.0
0001522540,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/MQ.csv.gz,926.0,2022-12-01,2026-08-13,1.0
0001526520,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/TRIP.csv.gz,927.0,2022-12-01,2026-08-13,0.0
0001528129,loaded,tiingo_identity_validated,/workspace/2.0/data/tiingo_delisted_price_probe_cache_v1/VTLE/prices.csv.gz,3198.0,2013-04-01,2025-12-12,1.0
0001528396,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/GWRE.csv.gz,927.0,2022-12-01,2026-08-13,0.0
0001529274,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/ALKT.csv.gz,927.0,2022-12-01,2026-08-13,0.0
0001532286,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/NINE.csv.gz,93.0,2026-03-31,2026-08-13,0.0
0001534504,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/PBF.csv.gz,927.0,2022-12-01,2026-08-13,0.0
0001534701,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/PSX.csv.gz,926.0,2022-12-01,2026-08-13,0.0
0001535527,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/CRWD.csv.gz,927.0,2022-12-01,2026-08-13,1.0
0001538849,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/CAPL.csv.gz,926.0,2022-12-01,2026-08-13,0.0
0001539838,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/FANG.csv.gz,927.0,2022-12-01,2026-08-13,0.0
0001543916,loaded,tiingo_identity_validated,/workspace/2.0/data/tiingo_delisted_price_probe_cache_v1/FORG/prices.csv.gz,100.0,2023-04-03,2023-08-24,0.0
0001544522,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/FRSH.csv.gz,926.0,2022-12-01,2026-08-13,0.0
0001549346,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/SSTK.csv.gz,927.0,2022-12-01,2026-08-13,0.0
0001552275,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/SUN.csv.gz,926.0,2022-12-01,2026-08-13,0.0
0001559432,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/TXO.csv.gz,888.0,2023-01-27,2026-08-13,0.0
0001559865,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/EVTC.csv.gz,926.0,2022-12-01,2026-08-13,0.0
0001560327,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/RPD.csv.gz,927.0,2022-12-01,2026-08-13,0.0
0001561550,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/DDOG.csv.gz,927.0,2022-12-01,2026-08-13,0.0
0001562088,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/DUOL.csv.gz,926.0,2022-12-01,2026-08-13,0.0
0001563190,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/COMP.csv.gz,926.0,2022-12-01,2026-08-13,0.0
0001564408,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/SNAP.csv.gz,927.0,2022-12-01,2026-08-13,0.0
0001565687,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/INTA.csv.gz,926.0,2022-12-01,2026-08-13,0.0
0001568100,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/PD.csv.gz,926.0,2022-12-01,2026-08-13,0.0
0001569345,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/CXM.csv.gz,926.0,2022-12-01,2026-08-13,0.0
0001571123,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/SAIC.csv.gz,926.0,2022-12-01,2026-08-13,0.0
0001571996,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/DELL.csv.gz,927.0,2022-12-01,2026-08-13,0.0
0001575828,loaded,yahoo_recovered_former,/workspace/2.0/data/sec_recovered_price_probe_vintages/20260813T100449Z-recovered-yahoo-price-probe-v1/histories/XPRO.csv.gz,3270.0,2013-08-09,2026-08-12,1.0
0001576169,loaded,tiingo_identity_validated,/workspace/2.0/data/tiingo_delisted_price_probe_cache_v1/BNFT/prices.csv.gz,1968.0,2015-04-01,2023-01-24,0.0
0001576914,loaded,tiingo_identity_validated,/workspace/2.0/data/tiingo_delisted_price_probe_cache_v1/MIXT/prices.csv.gz,1136.0,2020-10-01,2025-04-11,0.0
0001577526,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/AI.csv.gz,927.0,2022-12-01,2026-08-13,0.0
0001580808,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/ATEN.csv.gz,926.0,2022-12-01,2026-08-13,0.0
0001582961,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/DOCN.csv.gz,927.0,2022-12-01,2026-08-13,0.0
0001582982,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/CCLD.csv.gz,926.0,2022-12-01,2026-08-13,0.0
0001583708,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/S.csv.gz,927.0,2022-12-01,2026-08-13,0.0
0001585521,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/ZM.csv.gz,926.0,2022-12-01,2026-08-13,0.0
0001587523,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/KN.csv.gz,926.0,2022-12-01,2026-08-13,0.0
0001590955,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/PAYC.csv.gz,926.0,2022-12-01,2026-08-13,0.0
0001591698,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/PCTY.csv.gz,926.0,2022-12-01,2026-08-13,0.0
0001594805,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/SHOP.csv.gz,927.0,2022-12-01,2026-08-13,0.0
0001595974,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/MGNI.csv.gz,926.0,2022-12-01,2026-08-13,0.0
0001596532,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/ANET.csv.gz,927.0,2022-12-01,2026-08-13,1.0
0001596961,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/RDNW.csv.gz,926.0,2022-12-01,2026-08-13,0.0
0001597033,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/SABR.csv.gz,927.0,2022-12-01,2026-08-13,0.0
0001601046,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/KEYS.csv.gz,926.0,2022-12-01,2026-08-13,0.0
0001604778,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/QRVO.csv.gz,926.0,2022-12-01,2026-08-13,0.0
0001606757,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/KE.csv.gz,926.0,2022-12-01,2026-08-13,0.0
0001609151,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/WEAV.csv.gz,926.0,2022-12-01,2026-08-13,0.0
0001609253,loaded,yahoo_current_sec,/workspace/2.0/data/yahoo_recent_current_sec_price_vintages/20260813T205326Z-yahoo-recent-current-sec-v1/histories/CRC.csv.gz,926.0,2022-12-01,2026-08-13,0.0
