decision_date,asset,prediction,weight,prediction_iqr,replacement_buffer,replacements,proposed_turnover,weight_update_skipped
2016-11-04,VWO,0.0617013145,0.204114964,0.0401292924,0.0100323231,2,0.511277232,False
2016-11-04,XLP,0.0390207482,0.2991705,0.0401292924,0.0100323231,2,0.511277232,False
2016-11-04,XLU,0.0188903107,0.207777124,0.0401292924,0.0100323231,2,0.511277232,False
2016-12-02,GLD,0.0483950723,0.214899046,0.0415027066,0.0103756766,1,0.2991705,False
2016-12-02,SLV,0.0553254106,0.120458422,0.0415027066,0.0103756766,1,0.2991705,False
2016-12-02,VNQ,0.0354118218,0.213201418,0.0415027066,0.0103756766,1,0.2991705,False
2016-12-02,VWO,0.0561807996,0.233806505,0.0415027066,0.0103756766,1,0.2991705,False
2016-12-02,XLU,0.0327392927,0.21763461,0.0415027066,0.0103756766,1,0.2991705,False
2017-01-06,GLD,0.125014025,0.172075023,0.04917366,0.012293415,4,0.827924977,False
2017-01-06,IAU,0.118598114,0.173189269,0.04917366,0.012293415,4,0.827924977,False
2017-01-06,IWM,0.0840453166,0.131399532,0.04917366,0.012293415,4,0.827924977,False
2017-01-06,UUP,0.0944132399,0.323595938,0.04917366,0.012293415,4,0.827924977,False
2017-01-06,XLB,0.0655837533,0.199740238,0.04917366,0.012293415,4,0.827924977,False
2017-02-03,GLD,0.108194377,0.18163404,0.043220297,0.0108050742,2,0.496785207,False
2017-02-03,IWM,0.0582079134,0.138340141,0.043220297,0.0108050742,2,0.496785207,False
2017-02-03,VTV,0.0583535428,0.261483553,0.043220297,0.0108050742,2,0.496785207,False
2017-02-03,XLB,0.0865295598,0.212903697,0.043220297,0.0108050742,2,0.496785207,False
2017-02-03,XLE,0.111912481,0.205638569,0.043220297,0.0108050742,2,0.496785207,False
2017-03-03,IWM,0.111641176,0.147732573,0.0553464313,0.0138366078,3,0.600176306,False
2017-03-03,PDBC,0.0624882875,0.232714604,0.0553464313,0.0138366078,3,0.600176306,False
2017-03-03,VTV,0.0325382548,0.277020027,0.0553464313,0.0138366078,3,0.600176306,False
2017-03-03,XLF,0.0862980905,0.153495188,0.0553464313,0.0138366078,3,0.600176306,False
2017-03-03,XLU,0.0531542879,0.189037608,0.0553464313,0.0138366078,3,0.600176306,False
2017-04-07,EWJ,0.0716697474,0.328834932,0.0472089106,0.0118022277,2,0.466057635,False
2017-04-07,IWM,0.0911871932,0.158407254,0.0472089106,0.0118022277,2,0.466057635,False
2017-04-07,PDBC,0.0583225636,0.246159643,0.0472089106,0.0118022277,2,0.466057635,False
2017-04-07,USO,0.0876174427,0.105545982,0.0472089106,0.0118022277,2,0.466057635,False
2017-04-07,XLF,0.0725384751,0.161052189,0.0472089106,0.0118022277,2,0.466057635,False
2017-05-05,IWM,0.0646645044,0.155095151,0.0394567345,0.00986418363,3,0.694723353,False
2017-05-05,SLV,0.0417401863,0.140099916,0.0394567345,0.00986418363,3,0.694723353,False
2017-05-05,VTV,0.0722788333,0.291640604,0.0394567345,0.00986418363,3,0.694723353,False
2017-05-05,XLF,0.0981588152,0.150181496,0.0394567345,0.00986418363,3,0.694723353,False
2017-05-05,XLY,0.0722675513,0.262982834,0.0394567345,0.00986418363,3,0.694723353,False
2017-06-02,EEM,0.0626016147,0.190148368,0.0716114888,0.0179028722,1,0.219492145,False
2017-06-02,SLV,0.0558308082,0.110715992,0.0716114888,0.0179028722,1,0.219492145,False
2017-06-02,VTV,0.0420942615,0.304674958,0.0716114888,0.0179028722,1,0.219492145,False
2017-06-02,XLF,0.0323197835,0.166490918,0.0716114888,0.0179028722,1,0.219492145,False
2017-06-02,XLY,0.0437679916,0.227969764,0.0716114888,0.0179028722,1,0.219492145,False
2017-07-07,EEM,0.0698894257,0.270493624,0.0464069029,0.0116017257,2,0.532644721,False
2017-07-07,PDBC,0.189313153,0.173503731,0.0464069029,0.0116017257,2,0.532644721,False
2017-07-07,SLV,0.0409535417,0.135990025,0.0464069029,0.0116017257,2,0.532644721,False
2017-07-07,VNQ,0.0766258072,0.221415814,0.0464069029,0.0116017257,2,0.532644721,False
2017-07-07,XLF,0.0397214171,0.198596806,0.0464069029,0.0116017257,2,0.532644721,False
2017-08-04,EEM,0.0732073451,0.138524913,0.0566315899,0.0141578975,4,0.861475087,False
2017-08-04,EFA,0.109782161,0.190340881,0.0566315899,0.0141578975,4,0.861475087,False
2017-08-04,EWJ,0.0860075671,0.191777173,0.0566315899,0.0141578975,4,0.861475087,False
2017-08-04,VEA,0.0952831155,0.21176793,0.0566315899,0.0141578975,4,0.861475087,False
2017-08-04,VTV,0.0673198528,0.267589103,0.0566315899,0.0141578975,4,0.861475087,False
2017-09-01,EFA,0.0469270218,0.175892752,0.0499793242,0.012494831,3,0.631062737,False
2017-09-01,SPY,0.0720232137,0.265537547,0.0499793242,0.012494831,3,0.631062737,False
2017-09-01,TLT,0.0635272546,0.15685793,0.0499793242,0.012494831,3,0.631062737,False
2017-09-01,VEA,0.0447966366,0.193044511,0.0499793242,0.012494831,3,0.631062737,False
2017-09-01,VUG,0.0725986628,0.20866726,0.0499793242,0.012494831,3,0.631062737,False
2017-10-06,DBA,0.121307529,0.163707507,0.0529303783,0.0132325946,4,0.79133274,False
2017-10-06,EEM,0.0728363801,0.181394804,0.0529303783,0.0132325946,4,0.79133274,False
2017-10-06,QQQ,0.0445057864,0.178314694,0.0529303783,0.0132325946,4,0.79133274,False
2017-10-06,VUG,0.0341991587,0.265787315,0.0529303783,0.0132325946,4,0.79133274,False
2017-10-06,XLU,0.0499651264,0.21079568,0.0529303783,0.0132325946,4,0.79133274,False
2017-11-03,EEM,0.0890554243,0.151030713,0.0688399765,0.0172099941,2,0.423248322,False
2017-11-03,EWJ,0.0561586382,0.209893571,0.0688399765,0.0172099941,2,0.423248322,False
2017-11-03,VUG,0.0411880722,0.249746378,0.0688399765,0.0172099941,2,0.423248322,False
2017-11-03,XLB,0.0764919756,0.213354752,0.0688399765,0.0172099941,2,0.423248322,False
2017-11-03,XLU,0.0592475816,0.175974587,0.0688399765,0.0172099941,2,0.423248322,False
2017-12-01,EEM,0.090767321,0.187207777,0.057079796,0.014269949,4,0.848969287,False
2017-12-01,GLD,0.0599535876,0.198613572,0.057079796,0.014269949,4,0.848969287,False
2017-12-01,IAU,0.0943956708,0.197109237,0.057079796,0.014269949,4,0.848969287,False
2017-12-01,QQQ,0.0896456176,0.201932811,0.057079796,0.014269949,4,0.848969287,False
2017-12-01,VWO,0.0641435861,0.215136603,0.057079796,0.014269949,4,0.848969287,False
2018-01-05,EEM,0.0936512112,0.173108735,0.0640659581,0.0160164895,3,0.633638701,False
2018-01-05,SLV,0.0975819543,0.10971024,0.0640659581,0.0160164895,3,0.633638701,False
2018-01-05,VWO,0.130085525,0.193252564,0.0640659581,0.0160164895,3,0.633638701,False
2018-01-05,XLK,0.0779839411,0.265051685,0.0640659581,0.0160164895,3,0.633638701,False
2018-01-05,XLV,0.0684456053,0.258876777,0.0640659581,0.0160164895,3,0.633638701,False
2018-02-02,EFA,0.0467454316,0.260388173,0.0413582936,0.0103395734,2,0.433492157,False
2018-02-02,VWO,0.0641398558,0.162993975,0.0413582936,0.0103395734,2,0.433492157,False
2018-02-02,XLK,0.0650745817,0.218832312,0.0413582936,0.0103395734,2,0.433492157,False
2018-02-02,XLU,0.0441810277,0.173103984,0.0413582936,0.0103395734,2,0.433492157,False
2018-02-02,XLV,0.0496884253,0.184681556,0.0413582936,0.0103395734,2,0.433492157,False
2018-03-02,UUP,0.0932593322,0.35,0.0351819386,0.00879548465,5,1,False
2018-03-02,VUG,0.0366160218,0.175199503,0.0351819386,0.00879548465,5,1,False
2018-03-02,XLF,0.0412214104,0.137560522,0.0351819386,0.00879548465,5,1,False
2018-03-02,XLI,0.0777794599,0.159644482,0.0351819386,0.00879548465,5,1,False
2018-03-02,XLY,0.0382660262,0.177595493,0.0351819386,0.00879548465,5,1,False
2018-04-06,EEM,0.0760598863,0.169052455,0.118512384,0.0296280959,4,0.822404507,False
2018-04-06,EFA,0.0818660868,0.236830723,0.118512384,0.0296280959,4,0.822404507,False
2018-04-06,QQQ,0.0827233472,0.184747674,0.118512384,0.0296280959,4,0.822404507,False
2018-04-06,XLK,0.0932521099,0.184400709,0.118512384,0.0296280959,4,0.822404507,False
2018-04-06,XLY,0.0930127025,0.224968439,0.118512384,0.0296280959,4,0.822404507,False
2018-05-04,EEM,0.0394928533,0.182779389,0.0545776322,0.0136444081,2,0.421578398,False
2018-05-04,USO,0.0472918544,0.155543723,0.0545776322,0.0136444081,2,0.421578398,False
2018-05-04,VUG,0.0574897839,0.222999347,0.0545776322,0.0136444081,2,0.421578398,False
2018-05-04,XLK,0.0520846722,0.194547728,0.0545776322,0.0136444081,2,0.421578398,False
2018-05-04,XLY,0.03658918,0.244129812,0.0545776322,0.0136444081,2,0.421578398,False
2018-06-01,IWM,0.0601253576,0.235258935,0.0492227933,0.0123056983,3,0.678545772,False
2018-06-01,PDBC,0.0605521402,0.266592469,0.0492227933,0.0123056983,3,0.678545772,False
2018-06-01,USO,0.0349439812,0.14283915,0.0492227933,0.0123056983,3,0.678545772,False
2018-06-01,XLF,0.0940081808,0.176694369,0.0492227933,0.0123056983,3,0.678545772,False
2018-06-01,XLK,0.068026696,0.178615078,0.0492227933,0.0123056983,3,0.678545772,False
2018-07-06,EEM,0.0528623266,0.186964605,0.0460491351,0.0115122838,1,0.241367689,False
2018-07-06,PDBC,0.0534612336,0.289605303,0.0460491351,0.0115122838,1,0.241367689,False
2018-07-06,USO,0.0431430885,0.136730396,0.0460491351,0.0115122838,1,0.241367689,False
2018-07-06,XLF,0.0623008953,0.19579295,0.0460491351,0.0115122838,1,0.241367689,False
2018-07-06,XLK,0.0338367768,0.190906746,0.0460491351,0.0115122838,1,0.241367689,False
2018-08-03,EEM,0.121709441,0.186817197,0.0657857772,0.0164464443,3,0.634081415,False
2018-08-03,IWM,0.0710817346,0.221206526,0.0657857772,0.0164464443,3,0.634081415,False
2018-08-03,VUG,0.0791112935,0.207658266,0.0657857772,0.0164464443,3,0.634081415,False
2018-08-03,VWO,0.0943580256,0.205216624,0.0657857772,0.0164464443,3,0.634081415,False
2018-08-03,XLK,0.102449929,0.179101388,0.0657857772,0.0164464443,3,0.634081415,False
2018-09-07,IWM,0.093775455,0.206443076,0.0626324738,0.0156581184,2,0.44077004,False
2018-09-07,SPY,0.0831172435,0.211835791,0.0626324738,0.0156581184,2,0.44077004,False
2018-09-07,VUG,0.0711903124,0.196387579,0.0626324738,0.0156581184,2,0.44077004,False
2018-09-07,XLK,0.0926148496,0.156399305,0.0626324738,0.0156581184,2,0.44077004,False
2018-09-07,XLY,0.132339373,0.228934249,0.0626324738,0.0156581184,2,0.44077004,False
2018-10-05,EEM,0.100622785,0.194250223,0.0655427865,0.0163856966,3,0.631764904,False
2018-10-05,SPY,0.0449055409,0.349863123,0.0655427865,0.0163856966,3,0.631764904,False
2018-10-05,USO,0.0608728099,0.0969554398,0.0655427865,0.0163856966,3,0.631764904,False
2018-10-05,XLE,0.0720192933,0.148508261,0.0655427865,0.0163856966,3,0.631764904,False
2018-10-05,XLK,0.0592048355,0.210422954,0.0655427865,0.0163856966,3,0.631764904,False
2018-11-02,QQQ,0.0803258372,0.204925427,0.0644748162,0.0161187041,4,0.790302797,False
2018-11-02,XLB,0.0603008111,0.180558671,0.0644748162,0.0161187041,4,0.790302797,False
2018-11-02,XLI,0.0623397683,0.170673011,0.0644748162,0.0161187041,4,0.790302797,False
2018-11-02,XLK,0.0395543554,0.209697203,0.0644748162,0.0161187041,4,0.790302797,False
2018-11-02,XLP,0.0542383891,0.234145688,0.0644748162,0.0161187041,4,0.790302797,False
2018-12-07,EWJ,0.0512915935,0.22715065,0.0669658582,0.0167414646,2,0.471078963,False
2018-12-07,QQQ,0.0376382162,0.185196665,0.0669658582,0.0167414646,2,0.471078963,False
2018-12-07,VTV,0.0686350887,0.233942612,0.0669658582,0.0167414646,2,0.471078963,False
2018-12-07,XLB,0.0684572221,0.17305136,0.0669658582,0.0167414646,2,0.471078963,False
2018-12-07,XLI,0.0774001424,0.180658713,0.0669658582,0.0167414646,2,0.471078963,False
2019-01-04,QQQ,0.101351326,0.18964044,0.0649956879,0.016248922,3,0.580860723,False
2019-01-04,VTV,0.0744784847,0.23970998,0.0649956879,0.016248922,3,0.580860723,False
2019-01-04,XLE,0.0743340468,0.186587814,0.0649956879,0.016248922,3,0.580860723,False
2019-01-04,XLF,0.0719636917,0.190309252,0.0649956879,0.016248922,3,0.580860723,False
2019-01-04,XLK,0.0922395591,0.193752514,0.0649956879,0.016248922,3,0.580860723,False
2019-02-01,USO,0.119578153,0.113631783,0.0636513462,0.0159128366,3,0.636419561,False
2019-02-01,VNQ,0.0833419053,0.223081595,0.0636513462,0.0159128366,3,0.636419561,False
2019-02-01,VTV,0.0609161036,0.209342796,0.0636513462,0.0159128366,3,0.636419561,False
2019-02-01,XLE,0.14540132,0.154237644,0.0636513462,0.0159128366,3,0.636419561,False
2019-02-01,XLU,0.138979726,0.299706182,0.0636513462,0.0159128366,3,0.636419561,False
2019-03-01,HYG,0.0561518977,0.335778813,0.0590593263,0.0147648316,3,0.67878322,False
2019-03-01,TLT,0.0443324771,0.24279125,0.0590593263,0.0147648316,3,0.67878322,False
2019-03-01,VNQ,0.0357907753,0.139934451,0.0590593263,0.0147648316,3,0.67878322,False
2019-03-01,XLU,0.0820364448,0.181282329,0.0590593263,0.0147648316,3,0.67878322,False
2019-03-01,XLY,0.0728413405,0.100213157,0.0590593263,0.0147648316,3,0.67878322,False
2019-04-05,EWJ,0.0646312394,0.198826298,0.0564395896,0.0141098974,3,0.67878322,False
2019-04-05,PDBC,0.0788980336,0.20350176,0.0564395896,0.0141098974,3,0.67878322,False
2019-04-05,VNQ,0.0497721347,0.198927074,0.0564395896,0.0141098974,3,0.67878322,False
2019-04-05,XLF,0.0715711582,0.133643568,0.0564395896,0.0141098974,3,0.67878322,False
2019-04-05,XLU,0.0407632536,0.265101301,0.0564395896,0.0141098974,3,0.67878322,False
2019-05-03,PDBC,0.0338424899,0.190998497,0.0719256771,0.0179814193,2,0.344973128,False
2019-05-03,VNQ,0.0690405707,0.199015784,0.0719256771,0.0179814193,2,0.344973128,False
2019-05-03,XLP,0.0635414725,0.201186545,0.0719256771,0.0179814193,2,0.344973128,False
2019-05-03,XLU,0.0389461383,0.267787772,0.0719256771,0.0179814193,2,0.344973128,False
2019-05-03,XLY,0.0652434265,0.141011403,0.0719256771,0.0179814193,2,0.344973128,False
2019-06-07,VNQ,0.0824956055,0.228216536,0.0457074707,0.0114268677,3,0.599797672,False
2019-06-07,VTV,0.0613579488,0.215395139,0.0457074707,0.0114268677,3,0.599797672,False
2019-06-07,XLE,0.109329904,0.148113748,0.0457074707,0.0114268677,3,0.599797672,False
2019-06-07,XLK,0.0560294535,0.17166407,0.0457074707,0.0114268677,3,0.599797672,False
2019-06-07,XLP,0.0592210163,0.236610507,0.0457074707,0.0114268677,3,0.599797672,False
2019-07-05,IWM,0.0939485131,0.224185249,0.0833608953,0.0208402238,3,0.680222182,False
2019-07-05,USO,0.130254113,0.126124685,0.0833608953,0.0208402238,3,0.680222182,False
2019-07-05,XLE,0.144740973,0.185755627,0.0833608953,0.0208402238,3,0.680222182,False
2019-07-05,XLF,0.0811995911,0.218956072,0.0833608953,0.0208402238,3,0.680222182,False
2019-07-05,XLK,0.103456609,0.244978367,0.0833608953,0.0208402238,3,0.680222182,False
2019-08-02,GLD,0.0867784561,0.279332934,0.0821067373,0.0205266843,3,0.766011764,False
2019-08-02,USO,0.06998449,0.0913786513,0.0821067373,0.0205266843,3,0.766011764,False
2019-08-02,VNQ,0.0718157036,0.246200134,0.0821067373,0.0205266843,3,0.766011764,False
2019-08-02,XLE,0.103044049,0.142609585,0.0821067373,0.0205266843,3,0.766011764,False
2019-08-02,XLP,0.148885826,0.240478695,0.0821067373,0.0205266843,3,0.766011764,False
2019-09-06,DBA,0.0636291012,0.209101333,0.045064294,0.0112660735,3,0.616911719,False
2019-09-06,VUG,0.0594233967,0.211913002,0.045064294,0.0112660735,3,0.616911719,False
2019-09-06,XLE,0.093675062,0.159149465,0.045064294,0.0112660735,3,0.616911719,False
2019-09-06,XLK,0.0882083237,0.168948798,0.045064294,0.0112660735,3,0.616911719,False
2019-09-06,XLP,0.054096244,0.250887402,0.045064294,0.0112660735,3,0.616911719,False
2019-10-04,DBA,0.163068061,0.200781841,0.0787120407,0.0196780102,2,0.471119896,False
2019-10-04,IWM,0.0739366016,0.195021191,0.0787120407,0.0196780102,2,0.471119896,False
2019-10-04,PDBC,0.0951149201,0.257837679,0.0787120407,0.0196780102,2,0.471119896,False
2019-10-04,XLE,0.143092249,0.16107836,0.0787120407,0.0196780102,2,0.471119896,False
2019-10-04,XLK,0.0454137112,0.185280929,0.0787120407,0.0196780102,2,0.471119896,False
2019-11-01,SLV,0.0772749346,0.15703892,0.0634951258,0.0158737815,4,0.832003578,False
2019-11-01,TLT,0.108258142,0.164284328,0.0634951258,0.0158737815,4,0.832003578,False
2019-11-01,VNQ,0.0626432979,0.282303225,0.0634951258,0.0158737815,4,0.832003578,False
2019-11-01,XLK,0.121852312,0.167996422,0.0634951258,0.0158737815,4,0.832003578,False
2019-11-01,XLV,0.0543237653,0.228377105,0.0634951258,0.0158737815,4,0.832003578,False
2019-12-06,SLV,0.0807368572,0.138190735,0.0574433637,0.0143608409,2,0.465435738,False
2019-12-06,XLE,0.0614477664,0.150808671,0.0574433637,0.0143608409,2,0.465435738,False
2019-12-06,XLK,0.094219018,0.194127531,0.0574433637,0.0143608409,2,0.465435738,False
2019-12-06,XLU,0.0521574057,0.279992897,0.0574433637,0.0143608409,2,0.465435738,False
2019-12-06,XLV,0.0533790106,0.236880165,0.0574433637,0.0143608409,2,0.465435738,False
2020-01-03,IWM,0.029568478,0.180753634,0.0206807851,0.00517019627,4,0.80891738,False
2020-01-03,QQQ,0.0205720341,0.199222143,0.0206807851,0.00517019627,4,0.80891738,False
2020-01-03,VUG,0.0230951627,0.235804267,0.0206807851,0.00517019627,4,0.80891738,False
2020-01-03,XLI,0.0222088509,0.193137337,0.0206807851,0.00517019627,4,0.80891738,False
2020-01-03,XLK,0.0323650015,0.19108262,0.0206807851,0.00517019627,4,0.80891738,False
2020-02-07,VTV,0.0297141288,0.223729485,0.0252441276,0.00631103191,3,0.634111395,False
2020-02-07,XLF,0.0362897506,0.177042215,0.0252441276,0.00631103191,3,0.634111395,False
2020-02-07,XLI,0.0291645492,0.174805985,0.0252441276,0.00631103191,3,0.634111395,False
2020-02-07,XLK,0.0285225332,0.197059927,0.0252441276,0.00631103191,3,0.634111395,False
2020-02-07,XLY,0.0234181897,0.227362387,0.0252441276,0.00631103191,3,0.634111395,False
2020-03-06,VUG,0.0239819641,0.216535604,0.0301100512,0.0075275128,1,0.232385149,False
2020-03-06,XLF,0.0196533863,0.178126235,0.0301100512,0.0075275128,1,0.232385149,False
2020-03-06,XLI,0.0177220084,0.188479398,0.0301100512,0.0075275128,1,0.232385149,False
2020-03-06,XLK,0.0209125111,0.198152039,0.0301100512,0.0075275128,1,0.232385149,False
2020-03-06,XLY,0.0215697774,0.218706723,0.0301100512,0.0075275128,1,0.232385149,False
2020-04-03,IAU,0.0170182279,0.276117071,0.022364253,0.00559106324,2,0.483491836,False
2020-04-03,QQQ,0.0245620329,0.207374765,0.022364253,0.00559106324,2,0.483491836,False
2020-04-03,VUG,0.0215976382,0.185787159,0.022364253,0.00559106324,2,0.483491836,False
2020-04-03,XLF,0.017039245,0.151519017,0.022364253,0.00559106324,2,0.483491836,False
2020-04-03,XLK,0.0243738804,0.179201987,0.022364253,0.00559106324,2,0.483491836,False
2020-05-01,LQD,0.0202089007,0.251244173,0.014238118,0.0035595295,3,0.613423248,False
2020-05-01,QQQ,0.0218217346,0.242960875,0.014238118,0.0035595295,3,0.613423248,False
2020-05-01,VNQ,0.0135759194,0.132896073,0.014238118,0.0035595295,3,0.613423248,False
2020-05-01,XLK,0.0144139463,0.217097276,0.014238118,0.0035595295,3,0.613423248,False
2020-05-01,XLU,0.015842988,0.155801604,0.014238118,0.0035595295,3,0.613423248,False
2020-06-05,IAU,0.0301858724,0.281821725,0.0255445095,0.00638612737,3,0.651208229,False
2020-06-05,QQQ,0.0308450316,0.184273031,0.0255445095,0.00638612737,3,0.651208229,False
2020-06-05,SPY,0.0214787775,0.162171829,0.0255445095,0.00638612737,3,0.651208229,False
2020-06-05,XLK,0.0193985261,0.164518739,0.0255445095,0.00638612737,3,0.651208229,False
2020-06-05,XLP,0.0243210016,0.207214676,0.0255445095,0.00638612737,3,0.651208229,False
2020-07-03,QQQ,0.0309664967,0.21561955,0.0235916209,0.00589790523,2,0.489036401,False
2020-07-03,SPY,0.021883669,0.186398283,0.0235916209,0.00589790523,2,0.489036401,False
2020-07-03,VUG,0.018244452,0.193739728,0.0235916209,0.00589790523,2,0.489036401,False
2020-07-03,XLK,0.0185438766,0.193391618,0.0235916209,0.00589790523,2,0.489036401,False
2020-07-03,XLV,0.0311125771,0.21085082,0.0235916209,0.00589790523,2,0.489036401,False
2020-08-07,QQQ,0.0352803432,0.221530917,0.0239734601,0.00599336503,1,0.21085082,False
2020-08-07,SPY,0.0221506386,0.196368204,0.0239734601,0.00599336503,1,0.21085082,False
2020-08-07,VUG,0.0355799316,0.202527575,0.0239734601,0.00599336503,1,0.21085082,False
2020-08-07,XLK,0.0340859641,0.202374646,0.0239734601,0.00599336503,1,0.21085082,False
2020-08-07,XLY,0.0330491647,0.177198657,0.0239734601,0.00599336503,1,0.21085082,False
2020-09-04,QQQ,0.0209790225,0.221450464,0.0269179077,0.00672947693,1,0.215441343,False
2020-09-04,VUG,0.0201055797,0.196933673,0.0269179077,0.00672947693,1,0.215441343,False
2020-09-04,VWO,0.0224532107,0.215441343,0.0269179077,0.00672947693,1,0.215441343,False
2020-09-04,XLK,0.0167852525,0.19850152,0.0269179077,0.00672947693,1,0.215441343,False
2020-09-04,XLY,0.0204671437,0.167673001,0.0269179077,0.00672947693,1,0.215441343,False
2020-10-02,GLD,0.0355943414,0.248277807,0.0278197579,0.00695493948,2,0.438631245,False
2020-10-02,QQQ,0.0243557608,0.174959071,0.0278197579,0.00695493948,2,0.438631245,False
2020-10-02,VUG,0.0244944773,0.176522475,0.0278197579,0.00695493948,2,0.438631245,False
2020-10-02,VWO,0.0248309429,0.209887209,0.0278197579,0.00695493948,2,0.438631245,False
2020-10-02,XLV,0.0379167059,0.190353438,0.0278197579,0.00695493948,2,0.438631245,False
2020-11-06,QQQ,0.0289939796,0.190914472,0.0217196145,0.00542990362,2,0.458165017,False
2020-11-06,SPY,0.032207659,0.210654783,0.0217196145,0.00542990362,2,0.458165017,False
2020-11-06,VUG,0.0245919219,0.19992438,0.0217196145,0.00542990362,2,0.458165017,False
2020-11-06,XLK,0.031223635,0.178736705,0.0217196145,0.00542990362,2,0.458165017,False
2020-11-06,XLV,0.0297052262,0.21976966,0.0217196145,0.00542990362,2,0.458165017,False
2020-12-04,IAU,0.0156431947,0.262613124,0.0205287835,0.00513219586,2,0.430424443,False
2020-12-04,QQQ,0.0246251198,0.208781508,0.0205287835,0.00513219586,2,0.430424443,False
2020-12-04,SLV,0.0250905416,0.106497286,0.0205287835,0.00513219586,2,0.430424443,False
2020-12-04,VUG,0.0200342186,0.220592925,0.0205287835,0.00513219586,2,0.430424443,False
2020-12-04,XLK,0.0108286782,0.201515157,0.0205287835,0.00513219586,2,0.430424443,False
2021-01-01,GLD,0.0614144213,0.23387622,0.051221699,0.0128054247,2,0.477364909,False
2021-01-01,IAU,0.0981015008,0.232409918,0.051221699,0.0128054247,2,0.477364909,False
2021-01-01,SLV,0.0388056468,0.0895867937,0.051221699,0.0128054247,2,0.477364909,False
2021-01-01,SPY,0.042961703,0.243488689,0.051221699,0.0128054247,2,0.477364909,False
2021-01-01,VUG,0.0349568015,0.200638379,0.051221699,0.0128054247,2,0.477364909,False
2021-02-05,EEM,0.0327279662,0.201046697,0.0368478768,0.00921196919,5,1,False
2021-02-05,EFA,0.0370558522,0.204725617,0.0368478768,0.00921196919,5,1,False
2021-02-05,VWO,0.033148658,0.215321822,0.0368478768,0.00921196919,5,1,False
2021-02-05,XLB,0.0443585895,0.189566542,0.0368478768,0.00921196919,5,1,False
2021-02-05,XLI,0.040295222,0.189339321,0.0368478768,0.00921196919,5,1,False
2021-03-05,QQQ,0.0876136044,0.19122439,0.059700511,0.0149251277,4,0.810433458,False
2021-03-05,VUG,0.0641429818,0.199511826,0.059700511,0.0149251277,4,0.810433458,False
2021-03-05,XLB,0.0299993591,0.221128374,0.059700511,0.0149251277,4,0.810433458,False
2021-03-05,XLK,0.0499882909,0.186128183,0.059700511,0.0149251277,4,0.810433458,False
2021-03-05,XLY,0.0499875849,0.202007227,0.059700511,0.0149251277,4,0.810433458,False
2021-04-02,QQQ,0.057944399,0.19122439,0.0628168779,0.0157042195,0,0.0174093611,True
2021-04-02,VUG,0.0547275793,0.199511826,0.0628168779,0.0157042195,0,0.0174093611,True
2021-04-02,XLB,0.0322892882,0.221128374,0.0628168779,0.0157042195,0,0.0174093611,True
2021-04-02,XLK,0.0407419923,0.186128183,0.0628168779,0.0157042195,0,0.0174093611,True
2021-04-02,XLY,0.0328522087,0.202007227,0.0628168779,0.0157042195,0,0.0174093611,True
2021-05-07,EEM,0.0448185816,0.225424402,0.0572031962,0.0143007991,4,0.813871817,False
2021-05-07,IWM,0.0541821611,0.202010901,0.0572031962,0.0143007991,4,0.813871817,False
2021-05-07,SLV,0.0641207795,0.170469783,0.0572031962,0.0143007991,4,0.813871817,False
2021-05-07,USO,0.0679363252,0.180006906,0.0572031962,0.0143007991,4,0.813871817,False
2021-05-07,XLK,0.0339242034,0.222088007,0.0572031962,0.0143007991,4,0.813871817,False
2021-06-04,EWJ,0.0473046873,0.243920054,0.0492702201,0.012317555,3,0.683353394,False
2021-06-04,IWM,0.0664105087,0.17109208,0.0492702201,0.012317555,3,0.683353394,False
2021-06-04,USO,0.0338874726,0.145554525,0.0492702201,0.012317555,3,0.683353394,False
2021-06-04,XLI,0.0439572506,0.27196696,0.0492702201,0.012317555,3,0.683353394,False
2021-06-04,XLY,0.0720663589,0.167466381,0.0492702201,0.012317555,3,0.683353394,False
2021-07-02,IWM,0.054629685,0.178557242,0.0556119376,0.0139029844,2,0.398393037,False
2021-07-02,SLV,0.0631989967,0.177206305,0.0556119376,0.0139029844,2,0.398393037,False
2021-07-02,XLB,0.0487193957,0.195745438,0.0556119376,0.0139029844,2,0.398393037,False
2021-07-02,XLI,0.0457059877,0.263048501,0.0556119376,0.0139029844,2,0.398393037,False
2021-07-02,XLY,0.059528009,0.185442514,0.0556119376,0.0139029844,2,0.398393037,False
2021-08-06,IWM,0.0392284923,0.1789815,0.0570645301,0.0142661325,2,0.362648819,False
2021-08-06,XLB,0.0528087408,0.218415071,0.0570645301,0.0142661325,2,0.362648819,False
2021-08-06,XLE,0.0712028175,0.113782467,0.0570645301,0.0142661325,2,0.362648819,False
2021-08-06,XLF,0.0611837043,0.207194037,0.0570645301,0.0142661325,2,0.362648819,False
2021-08-06,XLI,0.0351996904,0.281626925,0.0570645301,0.0142661325,2,0.362648819,False
2021-09-03,EWJ,0.0500446656,0.331537648,0.0529208655,0.0132302164,2,0.500041996,False
2021-09-03,IWM,0.0432371898,0.200842021,0.0529208655,0.0132302164,2,0.500041996,False
2021-09-03,USO,0.0692639465,0.132589388,0.0529208655,0.0132302164,2,0.500041996,False
2021-09-03,XLE,0.0528082853,0.114749535,0.0529208655,0.0132302164,2,0.500041996,False
2021-09-03,XLF,0.023567436,0.220281408,0.0529208655,0.0132302164,2,0.500041996,False
