variant,market_state,ann_return,ann_vol,sharpe,max_drawdown,calmar,cvar_5,avg_turnover,cost_drag,n_weeks
b8_soft_etf_breadth_90_105,stressed_panic,0.008831140424008455,0.07902512919063581,0.11175104064309346,-0.1230589589326162,0.0717634904488681,-0.027414876369627073,0.10469285404624505,0.023974663576590123,229
b8_sector_soft_95_103,calm_trend,0.07993363492038297,0.07734156432598507,1.033514587104453,-0.08928240688900413,0.8952898751907131,-0.025216362722818367,0.13166776657072024,0.03884199113836247,295
b8_sector_soft_95_103,neutral_mixed,0.04928655149581873,0.07917817977945878,0.622476440265493,-0.1138347089561359,0.43296593761056124,-0.027311045114274318,0.12060916052306742,0.059339706977349166,492
b8_sector_soft_95_103,recovery_confirmed,0.19163079845495612,0.04911657611108417,3.9015504261037175,-0.025612420864714713,7.4819478981371415,-0.009837107899294671,0.17437000778077902,0.007672280342354276,44
b8_sector_soft_95_103,recovery_fragile,0.1617451802041936,0.05240947644876767,3.086181949600391,-0.013875302183757654,11.657056405844013,-0.011012194437202708,0.2080309962122256,0.010193518814399056,49
b8_sector_soft_95_103,stressed_panic,0.009051934279430851,0.07913075434064706,0.11439211410096653,-0.12305895893261609,0.07355770240497042,-0.027465299359857986,0.10361482723067286,0.023727795435824088,229
b8_sector_soft_90_105,calm_trend,0.08003220023180169,0.07761565434494495,1.031134774386066,-0.0890519488467596,0.8987136302824874,-0.025317800176928813,0.13290999859005545,0.039208449584066364,295
b8_sector_soft_90_105,neutral_mixed,0.049324107008754,0.07952416300518664,0.6202405048329404,-0.11357699314594538,0.4342790352388796,-0.02744162886465529,0.12302746356692593,0.060529512074927544,492
b8_sector_soft_90_105,recovery_confirmed,0.1924821631929452,0.04925950839487939,3.9075128734527538,-0.025634888424451052,7.508601559168558,-0.009864598547082229,0.176523940299688,0.007767053373186273,44
b8_sector_soft_90_105,recovery_fragile,0.16178006938198752,0.05251189863384886,3.0808268904926828,-0.013876361068228094,11.658681161908222,-0.011079712335987762,0.21025530779290685,0.010302510081852435,49
b8_sector_soft_90_105,stressed_panic,0.008978764556411445,0.07911464991617778,0.11349054272406532,-0.1230589589326162,0.072963111619756,-0.027457670918447974,0.10436295083572764,0.02389911574138163,229
b8_market_quality_composite_mild,calm_trend,0.07710549192533134,0.07527385100726437,1.0243330305751224,-0.08879581553359273,0.8683460077706165,-0.02453746767475335,0.14231467491285904,0.04198282909929342,295
b8_market_quality_composite_mild,neutral_mixed,0.04883288080687942,0.0768283024069865,0.63561056637949,-0.1118241571375147,0.43669348427842514,-0.026444405791478692,0.1268948737220692,0.062432277871258046,492
b8_market_quality_composite_mild,recovery_confirmed,0.18824580884940145,0.04896635544883344,3.8443908500828843,-0.025884963566979113,7.272399992462904,-0.009960252033609953,0.1800353373696676,0.007921554844265375,44
b8_market_quality_composite_mild,recovery_fragile,0.15969248951960657,0.05166023419708384,3.0912072312792773,-0.013882836346210903,11.502872002319041,-0.010552830641276004,0.21182443097924686,0.010379397117983096,49
b8_market_quality_composite_mild,stressed_panic,0.008847215621545113,0.07851187137644236,0.11268634241470567,-0.12306894763174392,0.07188828532131769,-0.02720220869511716,0.10710409875045968,0.02452683861385527,229
b8_market_quality_composite_medium,calm_trend,0.07643657505179968,0.0748476229638741,1.0212291589900258,-0.08868844981775703,0.8618549000333942,-0.024414198246418186,0.14530249937175974,0.042864237314669124,295
b8_market_quality_composite_medium,neutral_mixed,0.04861783664226538,0.07634476765861035,0.6368194983534295,-0.11130761705045611,0.4367880467715588,-0.0262659200340227,0.12919418159172527,0.06356353734312883,492
b8_market_quality_composite_medium,recovery_confirmed,0.1878250580326608,0.048960910389830636,3.8362247870226036,-0.025884963566979335,7.256145350432849,-0.009960252033609953,0.18175304443230902,0.007997133955021597,44
b8_market_quality_composite_medium,recovery_fragile,0.15932394299763786,0.05153002205821923,3.091866384563775,-0.013882836346211014,11.47632508403958,-0.010464941315463022,0.21404978934197888,0.010488439677756966,49
b8_market_quality_composite_medium,stressed_panic,0.008754179635501513,0.07839590450173346,0.11166628781364393,-0.12306894763174403,0.07113231894772039,-0.02712480672519788,0.10833411018577553,0.024808511232542598,229
