candidate,scenario,cost_bps,window,weeks,start,end,cagr,sharpe_zero_rf,sortino_zero_target,max_drawdown,annual_one_way_turnover,total_return,annual_volatility,win_rate,best_week,worst_week,cagr_delta,sharpe_delta,drawdown_delta
rotate_return_8w_20,base,50,full_recent,188,2023-01-06,2026-08-07,0.3101660859799713,1.3090918560073335,2.113600226251698,-0.2246027098254848,4.603154845098837,1.6557053781491562,0.22634735304226253,0.5957446808510638,0.1141341794341868,-0.12569620363330747,-0.07577782139870037,-0.229747040000563,-0.012187198841289937
rotate_return_8w_20,base,50,trailing_2y,105,2024-08-09,2026-08-07,0.4855363548703455,1.6454617924221615,2.7370931361960515,-0.22360874238423378,4.559799035475601,1.223678601729424,0.2620880819756079,0.6285714285714286,0.1141341794341868,-0.12569620363330747,-0.07304583762584316,-0.15564862268936674,-0.011193231400038806
rotate_return_8w_20,base,50,trailing_1y,53,2025-08-08,2026-08-07,0.8871975609806486,2.4702034848444177,4.652779163491539,-0.10883505894520185,3.266238886886108,0.9103878471891744,0.27332774535607995,0.6792452830188679,0.1141341794341868,-0.0724939435810178,-0.03590663314978282,0.037065026428964476,0.025583827839588236
rotate_return_8w_20,base,50,ytd,32,2026-01-02,2026-08-07,0.8961081086032163,2.2437517469008106,4.305098723534737,-0.10883505894520185,3.0488537177638197,0.48249307760051185,0.30694287133623877,0.625,0.1141341794341868,-0.0724939435810178,0.012995072507594463,0.09721217022736983,0.025583827839588236
rotate_return_8w_30,base,50,full_recent,188,2023-01-06,2026-08-07,0.2732275694273081,1.17903513728232,1.893955837232623,-0.23148554527718612,6.891953386050446,1.394835355181741,0.22706065940228654,0.5531914893617021,0.11356249805243324,-0.12569620363330747,-0.1127163379513636,-0.35980375872557646,-0.019070034292991256
rotate_return_8w_30,base,50,trailing_2y,105,2024-08-09,2026-08-07,0.44934982223447406,1.5481204004766194,2.57432297339532,-0.2308215152550439,6.82019567384431,1.1156602587380706,0.26258090113456584,0.6190476190476191,0.11356249805243324,-0.12569620363330747,-0.10923237026171462,-0.2529900146349089,-0.01840600427084893
rotate_return_8w_30,base,50,trailing_1y,53,2025-08-08,2026-08-07,0.8680041174048512,2.460404723907347,4.621514736998003,-0.09600974759894254,4.875376536029092,0.8905868531984094,0.2698316780418827,0.6981132075471698,0.11356249805243324,-0.0724939435810178,-0.05510007672558026,0.027266265491893815,0.03840913918584754
rotate_return_8w_30,base,50,ytd,32,2026-01-02,2026-08-07,0.9006888946045115,2.2680071534121917,4.374304215696677,-0.09600974759894254,4.5495984956265705,0.48469607824459593,0.30439117382236264,0.65625,0.11356249805243324,-0.0724939435810178,0.017575858508889652,0.12146757673875097,0.03840913918584754
rotate_sharpe_8w_10,base,50,full_recent,188,2023-01-06,2026-08-07,0.3482571305298998,1.434231619833313,2.325975825202362,-0.21357839636891596,2.293495337227057,1.9456308284119124,0.22676273009387504,0.6170212765957447,0.11529536904474091,-0.12569620363330747,-0.037686776848771864,-0.10460727617458354,-0.0011628853847210907
rotate_sharpe_8w_10,base,50,trailing_2y,105,2024-08-09,2026-08-07,0.517990729634612,1.7254900517696676,2.8681763099897464,-0.2135783963689164,2.314225813035503,1.3228661393047139,0.2626518249527093,0.6571428571428571,0.11529536904474091,-0.12569620363330747,-0.040591462861576666,-0.07562036334186062,-0.0011628853847214238
rotate_sharpe_8w_10,base,50,trailing_1y,53,2025-08-08,2026-08-07,0.8575435906123876,2.3641630673350127,4.434284661726731,-0.1286052887966863,2.3840657169406207,0.8797968528538251,0.2795099645074731,0.660377358490566,0.11529536904474091,-0.0724939435810178,-0.06556060351804383,-0.06897539108044048,0.005813597988103769
rotate_sharpe_8w_10,base,50,ytd,32,2026-01-02,2026-08-07,0.8025629099615439,2.0601870046458037,3.8859836078103513,-0.12860528879668665,2.3146511394997114,0.43704720471296965,0.3098682057650494,0.625,0.11529536904474091,-0.0724939435810178,-0.08055012613407797,-0.08635257202763702,0.005813597988103436
rotate_sharpe_8w_20,base,50,full_recent,188,2023-01-06,2026-08-07,0.3111849968578493,1.3180140866283114,2.1175078007479713,-0.21797709209345462,4.5810880437419215,1.663179942346526,0.22522231631788567,0.601063829787234,0.11529536904474091,-0.12569620363330736,-0.0747589105208224,-0.22082480937958504,-0.00556158110925975
rotate_sharpe_8w_20,base,50,trailing_2y,105,2024-08-09,2026-08-07,0.47781624896604713,1.6359496206013169,2.701559115263624,-0.2179770920934545,4.6200586702414235,1.2004059282747304,0.26009345896015906,0.638095238095238,0.11529536904474091,-0.12569620363330736,-0.08076594353014155,-0.16516079451021137,-0.005561581109259528
rotate_sharpe_8w_20,base,50,trailing_1y,53,2025-08-08,2026-08-07,0.7931662042892826,2.273998877111821,4.216089813651491,-0.1238525542488208,4.761130262924212,0.8134177540421417,0.2742806121080156,0.660377358490566,0.11529536904474091,-0.0724939435810178,-0.1299379898411488,-0.15913958130363204,0.01056633253596928
rotate_sharpe_8w_20,base,50,ytd,32,2026-01-02,2026-08-07,0.7240553655232025,1.9518288151929672,3.671839926696865,-0.1238525542488208,4.619895073515691,0.39820217841267525,0.3029330642892759,0.625,0.11529536904474091,-0.0724939435810178,-0.15905767057241937,-0.1947107614804735,0.01056633253596928
rotate_sharpe_8w_30,base,50,full_recent,188,2023-01-06,2026-08-07,0.274732936486473,1.1921409745400204,1.9003889557118883,-0.22237100634112106,6.862877412592102,1.4050880473716973,0.22522419739977603,0.5638297872340425,0.11529536904474091,-0.12569620363330758,-0.11121097089219867,-0.34669792146787604,-0.009955495356926192
rotate_sharpe_8w_30,base,50,trailing_2y,105,2024-08-09,2026-08-07,0.43808167672082887,1.5336620432548564,2.5216681297655823,-0.22237100634112128,6.917640522692337,1.082578615512233,0.2594058959791494,0.638095238095238,0.11529536904474091,-0.12569620363330758,-0.1205005157753598,-0.2674483718566718,-0.009955495356926303
rotate_sharpe_8w_30,base,50,trailing_1y,53,2025-08-08,2026-08-07,0.730002662849363,2.162579292266596,3.960684190484752,-0.11928024578319829,7.131378504855315,0.7483347677810679,0.27127493132840735,0.6792452830188679,0.11529536904474091,-0.0724939435810179,-0.19310153128106844,-0.27055916614885733,0.01513864100159179
rotate_sharpe_8w_30,base,50,ytd,32,2026-01-02,2026-08-07,0.6476229119761752,1.821662372782454,3.413108772828577,-0.11928024578319796,6.915963178336752,0.35972464057268616,0.29873498289830486,0.65625,0.11529536904474091,-0.0724939435810179,-0.2354901241194467,-0.32487720389098684,0.015138641001592124
rotate_return_13w_10,base,50,full_recent,188,2023-01-06,2026-08-07,0.3548602595800552,1.4590029156463054,2.3613336999071732,-0.2173168098648287,1.8277111019599475,1.9981224184750075,0.22621390663109217,0.6170212765957447,0.10676768301163553,-0.12473010543747076,-0.0310836477986165,-0.07983598036159112,-0.004901298880633842
rotate_return_13w_10,base,50,trailing_2y,105,2024-08-09,2026-08-07,0.5208744793118605,1.7333961164948934,2.8569988252460177,-0.21096569282264932,2.1197074580061948,1.331785194076054,0.26257897385609824,0.6571428571428571,0.10676768301163553,-0.12473010543747076,-0.037707713184328195,-0.0677142986166348,0.0014498181615456573
rotate_return_13w_10,base,50,trailing_1y,53,2025-08-08,2026-08-07,0.8744525788271689,2.391885957260834,4.443243464037037,-0.12919380361489496,1.9973653207277418,0.8972390001625483,0.28022352872545403,0.660377358490566,0.10676768301163553,-0.07380244076643616,-0.04865161530326256,-0.0412525011546192,0.005225083169895117
rotate_return_13w_10,base,50,ytd,32,2026-01-02,2026-08-07,0.8504426681913821,2.1413057303289076,4.007775530407394,-0.12919380361489508,1.496099709329182,0.46041845779484514,0.3106996371972296,0.625,0.10676768301163553,-0.07380244076643616,-0.03267036790423972,-0.005233846344533166,0.005225083169895006
rotate_return_13w_20,base,50,full_recent,188,2023-01-06,2026-08-07,0.32410947873237483,1.3685945948594265,2.190613696924751,-0.22348641779354506,3.6485906728756006,1.7593181170513739,0.22393256394969444,0.601063829787234,0.09824797100389149,-0.12376337553959649,-0.061834428646296846,-0.17024430114847,-0.01107090680935019
rotate_return_13w_20,base,50,trailing_2y,105,2024-08-09,2026-08-07,0.48352069524787145,1.653399281994877,2.685690267889019,-0.2128688345849925,4.230337647362658,1.2175903657273124,0.25970544142655805,0.638095238095238,0.09824797100389149,-0.12376337553959649,-0.07506149724831723,-0.14771113311665118,-0.0004533236007975283
rotate_return_13w_20,base,50,trailing_1y,53,2025-08-08,2026-08-07,0.8261570431420788,2.3336358028891864,4.250805544953985,-0.12457313853621388,3.9865536825230827,0.8474287669876843,0.27537240014335324,0.660377358490566,0.09824797100389149,-0.07510458086785221,-0.0969471509883526,-0.0995026555262668,0.009845748248576203
rotate_return_13w_20,base,50,ytd,32,2026-01-02,2026-08-07,0.8173678588489259,2.123311481925621,3.940231222782807,-0.12457313853621377,2.9843631116106937,0.44429907858745055,0.3038209027853092,0.625,0.09824797100389149,-0.07510458086785221,-0.06574517724669593,-0.02322809474781984,0.009845748248576314
rotate_return_13w_30,base,50,full_recent,188,2023-01-06,2026-08-07,0.29369979819797454,1.268674452935869,2.0114666546723643,-0.2297923833579233,5.46271638893535,1.537004006080068,0.2230121650156772,0.5585106382978723,0.08973623302150835,-0.12279601041697963,-0.09224410918069714,-0.2701644430720276,-0.017376872373728425
rotate_return_13w_30,base,50,trailing_2y,105,2024-08-09,2026-08-07,0.4465385021006454,1.561868101936814,2.505454120338772,-0.2148828610350637,6.3319893586461005,1.107381991255369,0.2584606357470685,0.6095238095238096,0.08973623302150835,-0.12279601041697963,-0.1120436903955433,-0.23924231317471434,-0.002467350050868733
rotate_return_13w_30,base,50,trailing_1y,53,2025-08-08,2026-08-07,0.7782510335749142,2.257852423386062,4.0346934198204,-0.12019408808949905,5.967709235226719,0.7980452986274231,0.27238380603204754,0.660377358490566,0.08973623302150835,-0.07640025256616667,-0.14485316055551722,-0.17528603502939122,0.01422479869529103
rotate_return_13w_30,base,50,ytd,32,2026-01-02,2026-08-07,0.7839264411701148,2.091148072513006,3.8469319287553447,-0.12019408808949905,4.464931623567793,0.42788589366266594,0.2988524433709384,0.625,0.08973623302150835,-0.07640025256616667,-0.09918659492550708,-0.05539150416043492,0.01422479869529103
rotate_sharpe_13w_10,base,50,full_recent,188,2023-01-06,2026-08-07,0.36091561741882616,1.4833656710212122,2.416151884705654,-0.2156421663685656,1.566242249279286,2.0468512636229073,0.2253853386389265,0.6170212765957447,0.10825528011984553,-0.12473010543747087,-0.025028289959845518,-0.05547322498668428,-0.0032266553843707246
rotate_sharpe_13w_10,base,50,trailing_2y,105,2024-08-09,2026-08-07,0.525620605619286,1.7549726711835203,2.918467198369299,-0.20886219105162684,1.8539657554105888,1.3465018980399424,0.26086868005744107,0.6571428571428571,0.10825528011984553,-0.12473010543747087,-0.03296158687690265,-0.04613774392800796,0.003553319932568133
rotate_sharpe_13w_10,base,50,trailing_1y,53,2025-08-08,2026-08-07,0.8787927699380358,2.405825318131002,4.529853548898134,-0.13189385812514764,1.4911558965647207,0.9017165314218838,0.2794623134378553,0.660377358490566,0.10825528011984553,-0.07062770680279662,-0.04431142419239564,-0.027313140284451087,0.0025250286596424365
rotate_sharpe_13w_10,base,50,ytd,32,2026-01-02,2026-08-07,0.8388502428600206,2.132312883641908,4.023954668652559,-0.13189385812514776,1.4885578536010626,0.4547814707433595,0.30872632382813736,0.625,0.10825528011984553,-0.07062770680279662,-0.04426279323560123,-0.0142266930315329,0.0025250286596423255
rotate_sharpe_13w_20,base,50,full_recent,188,2023-01-06,2026-08-07,0.336102704398918,1.4205363671683415,2.299181025376365,-0.2200588063952431,3.1285042665158342,1.8507519663917673,0.22176762527691815,0.6117021276595744,0.10122167687903216,-0.12376337553959671,-0.049841202979753696,-0.11830252883955494,-0.007643295411048245
rotate_sharpe_13w_20,base,50,trailing_2y,105,2024-08-09,2026-08-07,0.49298526129021636,1.700326506283428,2.806291106781933,-0.20857256618466202,3.7029402147564747,1.2462508908308587,0.255665048585939,0.6571428571428571,0.10122167687903216,-0.12376337553959671,-0.06559693120597232,-0.10078390882810018,0.0038429447995329546
rotate_sharpe_13w_20,base,50,trailing_1y,53,2025-08-08,2026-08-07,0.8348923781881878,2.3669342914480596,4.424951220405548,-0.13035445967526305,2.9777286941636536,0.8564362119260609,0.2732535258062226,0.6792452830188679,0.10122167687903216,-0.06875637864190554,-0.08821181594224359,-0.06620416696739362,0.004064427109527036
rotate_sharpe_13w_20,base,50,ytd,32,2026-01-02,2026-08-07,0.7948105571137383,2.107454868301321,3.9737927798575066,-0.13035445967526316,2.9710190487730923,0.43324075124365247,0.29946668564494167,0.625,0.10122167687903216,-0.06875637864190554,-0.08830247898188359,-0.03908470837211997,0.004064427109526925
rotate_sharpe_13w_30,base,50,full_recent,188,2023-01-06,2026-08-07,0.3115092178893144,1.3504452037401626,2.1719876753078933,-0.22453682213408377,4.686837401628759,1.6655615633798173,0.21900326033515768,0.5957446808510638,0.09419455932230147,-0.12279601041697952,-0.07443468948935728,-0.18839369226773384,-0.012121311149888903
rotate_sharpe_13w_30,base,50,trailing_2y,105,2024-08-09,2026-08-07,0.4606840961118488,1.6368904388916248,2.682076823620375,-0.20830598003209544,5.5469976990011665,1.1492015526977113,0.25147765485897083,0.6285714285714286,0.09419455932230147,-0.12279601041697952,-0.09789809638433988,-0.16421997621990347,0.004109530952099538
rotate_sharpe_13w_30,base,50,trailing_1y,53,2025-08-08,2026-08-07,0.7914213785109845,2.3154849098887986,4.293338699013649,-0.12891798217249928,4.459818080337745,0.8116193061944637,0.26829851854913667,0.6792452830188679,0.09419455932230147,-0.06687983512864581,-0.13168281561944695,-0.11765354852665455,0.005500904612290802
rotate_sharpe_13w_30,base,50,ytd,32,2026-01-02,2026-08-07,0.7510273509365366,2.0703874445280683,3.896488155163146,-0.12891798217249928,4.447502747015392,0.4116230006081141,0.29171767417721595,0.625,0.09419455932230147,-0.06687983512864581,-0.13208568515908525,-0.07615213214537242,0.005500904612290802
rotate_return_26w_10,base,50,full_recent,188,2023-01-06,2026-08-07,0.37041849136725125,1.4942649721999979,2.448160376156124,-0.20662300393306576,0.8858530678777636,2.1244745398038782,0.22894830727341803,0.6063829787234043,0.11529536904474091,-0.12473010543747054,-0.015525416011420434,-0.0445739238078986,0.005792507051129103
rotate_return_26w_10,base,50,trailing_2y,105,2024-08-09,2026-08-07,0.5473598176459213,1.7809668775554117,2.993525880549144,-0.20662300393306565,0.9830451842306612,1.4145078202184709,0.2657588169552246,0.6476190476190476,0.11529536904474091,-0.12473010543747054,-0.011222374850267336,-0.02014353755611653,0.005792507051129325
rotate_return_26w_10,base,50,trailing_1y,53,2025-08-08,2026-08-07,0.8882542571533751,2.36927539924254,4.463794025528242,-0.13609067384326834,1.1247792204394755,0.9114781049286667,0.2867463947197085,0.660377358490566,0.11529536904474091,-0.0724939435810178,-0.034849936977056295,-0.06386305917291324,-0.001671787058478258
rotate_return_26w_10,base,50,ytd,32,2026-01-02,2026-08-07,0.8900829095806373,2.1483319713068982,4.090641953417886,-0.13609067384326867,0.8368540070190089,0.4795923074895643,0.32106200134672586,0.625,0.11529536904474091,-0.0724939435810178,0.006969873485015432,0.0017923946334574836,-0.001671787058478591
rotate_return_26w_20,base,50,full_recent,188,2023-01-06,2026-08-07,0.3548204409633975,1.443483924581822,2.36073070286684,-0.20079751374895982,1.7652590588386885,1.9978038675722347,0.229030384953864,0.6063829787234043,0.11529536904474091,-0.12376337553959671,-0.031123466415274192,-0.09535497142607441,0.011617997235235045
rotate_return_26w_20,base,50,trailing_2y,105,2024-08-09,2026-08-07,0.5359366801224863,1.7547475625605802,2.959127705129043,-0.2007975137489597,1.9565793274637113,1.3786509998133734,0.2654036034082013,0.6476190476190476,0.11529536904474091,-0.12376337553959671,-0.02264551237370238,-0.046362852550948075,0.011617997235235267
rotate_return_26w_20,base,50,trailing_1y,53,2025-08-08,2026-08-07,0.8535566919379596,2.2964672150647183,4.303680122813034,-0.1377945939976033,2.2394083138363277,0.8756846866527068,0.28778353281342467,0.6792452830188679,0.11529536904474091,-0.0724939435810178,-0.06954750219247186,-0.13667124335073488,-0.003375707212813217
rotate_return_26w_20,base,50,ytd,32,2026-01-02,2026-08-07,0.8966611242676443,2.1444930714738013,4.119724247008794,-0.1377945939976034,1.6681630583324136,0.48275914354519767,0.32362008546700843,0.625,0.11529536904474091,-0.0724939435810178,0.013548088172022466,-0.002046505199639448,-0.003375707212813328
rotate_return_26w_30,base,50,full_recent,188,2023-01-06,2026-08-07,0.3391545908536895,1.3871403086547598,2.2620507700256924,-0.19645334280806637,2.638268138237646,1.8743643243736012,0.23006208837712344,0.5904255319148937,0.11529536904474091,-0.12279601041697963,-0.046789316524982194,-0.15169858735313668,0.0159621681761285
rotate_return_26w_30,base,50,trailing_2y,105,2024-08-09,2026-08-07,0.5243174966179469,1.7226760941898178,2.9161183290026638,-0.19645334280806637,2.920660349215421,1.3424565864303313,0.2659685371061823,0.6285714285714286,0.11529536904474091,-0.12279601041697963,-0.03426469587824177,-0.07843432092171043,0.01596216817612861
rotate_return_26w_30,base,50,trailing_1y,53,2025-08-08,2026-08-07,0.8190250293857724,2.2157623641678517,4.1310060251827805,-0.13953054026776412,3.3439015230072164,0.84007520178909,0.28994428621043683,0.6792452830188679,0.11529536904474091,-0.0724939435810178,-0.10407916474465906,-0.21737609424760151,-0.005111653482974043
rotate_return_26w_30,base,50,ytd,32,2026-01-02,2026-08-07,0.9028426797641647,2.135314865286928,4.137251765563199,-0.13953054026776412,2.493978041772988,0.48573117497963825,0.3270219826278474,0.625,0.11529536904474091,-0.0724939435810178,0.019729643668542796,-0.011224711386512709,-0.005111653482974043
rotate_sharpe_26w_10,base,50,full_recent,188,2023-01-06,2026-08-07,0.371407280735508,1.4995650769884377,2.449602655062925,-0.20900826308917875,0.7879637568657096,2.1326326921286767,0.2285755072687597,0.6063829787234043,0.11529536904474091,-0.12473010543747065,-0.014536626643163686,-0.03927381901945881,0.003407247895016119
rotate_sharpe_26w_10,base,50,trailing_2y,105,2024-08-09,2026-08-07,0.5559851898918775,1.807196682227135,3.032099962650984,-0.20662300393306532,0.8684425983570105,1.4417619995837319,0.2648890118139337,0.6476190476190476,0.11529536904474091,-0.12473010543747065,-0.0025970026043111716,0.0060862671156067805,0.005792507051129658
rotate_sharpe_26w_10,base,50,trailing_1y,53,2025-08-08,2026-08-07,0.8959200548820434,2.396259207650091,4.501882513407063,-0.13609067384326867,1.090952121700416,0.9193877258004084,0.2850453598029319,0.660377358490566,0.11529536904474091,-0.0724939435810178,-0.02718413924838803,-0.03687925076536214,-0.001671787058478591
rotate_sharpe_26w_10,base,50,ytd,32,2026-01-02,2026-08-07,0.8857352263488405,2.154537234855347,4.076259054887908,-0.13609067384326845,0.8254451529885407,0.47749695055486874,0.31874743210601614,0.625,0.11529536904474091,-0.0724939435810178,0.002622190253218637,0.007997658181906342,-0.001671787058478369
rotate_sharpe_26w_20,base,50,full_recent,188,2023-01-06,2026-08-07,0.3568612726820546,1.456135155558729,2.3672346786189427,-0.20687129962700124,1.5728179270023261,2.014162180740006,0.2279275876737915,0.6063829787234043,0.11529536904474091,-0.12376337553959671,-0.029082634696617093,-0.0827037404491675,0.005544211357193629
rotate_sharpe_26w_20,base,50,trailing_2y,105,2024-08-09,2026-08-07,0.5532268010379164,1.8099123759581295,3.03829924710728,-0.20079751374895882,1.7308424829605458,1.4330293347770717,0.26326773398860476,0.6476190476190476,0.11529536904474091,-0.12376337553959671,-0.005355391458272241,0.008801960846601231,0.011617997235236155
rotate_sharpe_26w_20,base,50,trailing_1y,53,2025-08-08,2026-08-07,0.8688789998285866,2.3547889367319628,4.38309552620664,-0.13779459399760352,2.179292337030529,0.891489344401901,0.2837473513442404,0.6792452830188679,0.11529536904474091,-0.0724939435810178,-0.054225194301844803,-0.07834952168349041,-0.003375707212813439
rotate_sharpe_26w_20,base,50,ytd,32,2026-01-02,2026-08-07,0.8881492009858778,2.1598440946194417,4.090902786550453,-0.13779459399760352,1.6480464424840533,0.47866058978165715,0.31853509159282994,0.625,0.11529536904474091,-0.0724939435810178,0.005036164890255934,0.01330451794600096,-0.003375707212813439
rotate_sharpe_26w_30,base,50,full_recent,188,2023-01-06,2026-08-07,0.34230792840391233,1.408823424192619,2.2768006103912457,-0.2048805433628288,2.354602632668278,1.8989098878409014,0.22787828722631784,0.5904255319148937,0.11529536904474091,-0.12279601041697974,-0.04363597897475935,-0.1300154718152775,0.007534967621366073
rotate_sharpe_26w_30,base,50,trailing_2y,105,2024-08-09,2026-08-07,0.5503074868158757,1.8091132816664197,3.037681033465107,-0.1964533428080666,2.5872523453026077,1.4238044044812628,0.26217626615163214,0.638095238095238,0.11529536904474091,-0.12279601041697974,-0.008274705680312966,0.008002866554891463,0.01596216817612839
rotate_sharpe_26w_30,base,50,trailing_1y,53,2025-08-08,2026-08-07,0.8419853555942907,2.3088359280862116,4.253619266704432,-0.13953054026776424,3.265025249534916,0.8637507458548035,0.28295751215176623,0.6792452830188679,0.11529536904474091,-0.0724939435810178,-0.08111883853614077,-0.12430253032924155,-0.0051116534829741544
rotate_sharpe_26w_30,base,50,ytd,32,2026-01-02,2026-08-07,0.8903546231455042,2.1624340050100606,4.094004835929029,-0.13953054026776424,2.4677931149337384,0.47972319769788707,0.3187306308566853,0.625,0.11529536904474091,-0.0724939435810178,0.007241587049882314,0.015894428336619804,-0.0051116534829741544
rotate_return_39w_10,base,50,full_recent,188,2023-01-06,2026-08-07,0.3713338363769123,1.5066703708346416,2.466437405963916,-0.20662300393306554,0.6528810307532905,2.132026199455903,0.22726190109154504,0.6063829787234043,0.11529536904474091,-0.12473010543747065,-0.014610071001759373,-0.03216852517325486,0.005792507051129325
rotate_return_39w_10,base,50,trailing_2y,105,2024-08-09,2026-08-07,0.5398346828234379,1.7730057696873431,2.963254590250994,-0.20662300393306543,0.7170198300344883,1.390856254329794,0.263923341633122,0.6476190476190476,0.11529536904474091,-0.12473010543747065,-0.01874750967275074,-0.028104645424185115,0.005792507051129547
rotate_return_39w_10,base,50,trailing_1y,53,2025-08-08,2026-08-07,0.8711329065786324,2.35777095411545,4.420756302290203,-0.1344188867847902,0.9858950177821508,0.8938144154024725,0.2839137502021142,0.660377358490566,0.11529536904474091,-0.0724939435810178,-0.05197128755179903,-0.07536750430000305,-1.1102230246251565e-16
rotate_return_39w_10,base,50,ytd,32,2026-01-02,2026-08-07,0.8445134287401588,2.094568379766187,3.922187598552223,-0.13441888678478997,0.6437498527117435,0.45753698032235146,0.3169386101033602,0.625,0.11529536904474091,-0.0724939435810178,-0.038599607355463084,-0.0519711969072536,1.1102230246251565e-16
rotate_return_39w_20,base,50,full_recent,188,2023-01-06,2026-08-07,0.35676748393725277,1.4710587937337676,2.406179067042328,-0.2007975137489587,1.3019822129630751,2.013409003578818,0.225133501315688,0.5957446808510638,0.11529536904474091,-0.12376337553959671,-0.02917642344141891,-0.0677801022741289,0.011617997235236155
rotate_return_39w_20,base,50,trailing_2y,105,2024-08-09,2026-08-07,0.5211505644744465,1.7410202413767781,2.9031115671634438,-0.2007975137489587,1.4286736617531546,1.3326399937855036,0.2613126522869023,0.638095238095238,0.11529536904474091,-0.12376337553959671,-0.03743162802174216,-0.06009017373475012,0.011617997235236266
rotate_return_39w_20,base,50,trailing_1y,53,2025-08-08,2026-08-07,0.8203130393428888,2.2768946380564463,4.229665547950589,-0.13441888678478975,1.9706146163602443,0.8414031819900802,0.281471825598513,0.660377358490566,0.11529536904474091,-0.0724939435810178,-0.10279115478754264,-0.15624382035900686,3.3306690738754696e-16
rotate_return_39w_20,base,50,ytd,32,2026-01-02,2026-08-07,0.8064358247564185,2.03871986494732,3.794030107391335,-0.13441888678479008,1.2886907720715393,0.43894647108012785,0.31498113830012464,0.625,0.11529536904474091,-0.0724939435810178,-0.07667721133920335,-0.10781971172612081,0.0
rotate_return_39w_30,base,50,full_recent,188,2023-01-06,2026-08-07,0.34224599229627617,1.4320344056820205,2.3416733652969266,-0.19645334280806637,1.9473282487201862,1.89842632294101,0.22344384698935785,0.5638297872340425,0.11529536904474091,-0.12279601041697963,-0.04369791508239551,-0.10680449032587602,0.0159621681761285
rotate_return_39w_30,base,50,trailing_2y,105,2024-08-09,2026-08-07,0.5025317030959431,1.7051240816803528,2.8386518822622784,-0.19645334280806637,2.134999143226333,1.2753475527324643,0.25921317144358985,0.6285714285714286,0.11529536904474091,-0.12279601041697963,-0.056050489400245596,-0.09598633343117546,0.01596216817612861
rotate_return_39w_30,base,50,trailing_1y,53,2025-08-08,2026-08-07,0.7706240802117692,2.1906948772667736,4.03533280127238,-0.13441888678479008,2.9542002336166773,0.7901854670545729,0.279531751885237,0.660377358490566,0.11529536904474091,-0.0724939435810179,-0.15248011391866223,-0.2424435811486796,0.0
rotate_return_39w_30,base,50,ytd,32,2026-01-02,2026-08-07,0.7688761844580432,1.9791186278611828,3.6658354607254235,-0.13441888678478997,1.9348924897831676,0.42046059556529336,0.3135035560455085,0.625,0.11529536904474091,-0.0724939435810179,-0.11423685163757868,-0.167420948812258,1.1102230246251565e-16
rotate_sharpe_39w_10,base,50,full_recent,188,2023-01-06,2026-08-07,0.3804683996501863,1.5296921464463924,2.5082308888602745,-0.2066230039330662,0.29216906901602935,2.208112164961235,0.22837145444309254,0.6063829787234043,0.11529536904474091,-0.12473010543747065,-0.005475507728485374,-0.009146749561504075,0.005792507051128659
rotate_sharpe_39w_10,base,50,trailing_2y,105,2024-08-09,2026-08-07,0.5519122755500401,1.7965854688857827,3.0110063811456067,-0.2066230039330661,0.3758932988003084,1.4288732912557132,0.26499844295230685,0.6476190476190476,0.11529536904474091,-0.12473010543747065,-0.006669916946148602,-0.0045249462257455075,0.005792507051128881
rotate_sharpe_39w_10,base,50,trailing_1y,53,2025-08-08,2026-08-07,0.8963841684173004,2.3913841414693895,4.493652745399821,-0.13441888678479008,0.30321712148253177,0.9198666209904376,0.28581760184526744,0.660377358490566,0.11529536904474091,-0.0724939435810178,-0.026720025713131035,-0.041754316946063685,0.0
rotate_sharpe_39w_10,base,50,ytd,32,2026-01-02,2026-08-07,0.8831130360956225,2.1465395766734408,4.050310444818278,-0.13441888678478997,0.0,0.47623229310385895,0.3193675169064504,0.625,0.11529536904474091,-0.0724939435810178,6.661338147750939e-16,0.0,1.1102230246251565e-16
rotate_sharpe_39w_20,base,50,full_recent,188,2023-01-06,2026-08-07,0.37495946250183065,1.518759252821728,2.4913474633914516,-0.20079751374895904,0.580849595202639,2.1620676413806574,0.22718789012451376,0.6063829787234043,0.11529536904474091,-0.12376337553959682,-0.010984444876841026,-0.020079643186168505,0.011617997235235822
rotate_sharpe_39w_20,base,50,trailing_2y,105,2024-08-09,2026-08-07,0.5451831159715339,1.7897559682380195,2.9994102362083837,-0.20079751374895882,0.7452620242137498,1.4076543470022966,0.26331392391914193,0.6476190476190476,0.11529536904474091,-0.12376337553959682,-0.013399076524654774,-0.011354446873508728,0.011617997235236155
rotate_sharpe_39w_20,base,50,trailing_1y,53,2025-08-08,2026-08-07,0.8699600208433127,2.3478399760834687,4.377575274319227,-0.13441888678478997,0.6044756097520461,0.8926044905604105,0.2849762551091609,0.6792452830188679,0.11529536904474091,-0.0724939435810178,-0.053144173287118734,-0.08529848233198445,1.1102230246251565e-16
rotate_sharpe_39w_20,base,50,ytd,32,2026-01-02,2026-08-07,0.883113036095623,2.1465395766734425,4.050310444818282,-0.13441888678479008,0.0,0.47623229310385917,0.3193675169064503,0.625,0.11529536904474091,-0.0724939435810178,1.1102230246251565e-15,1.7763568394002505e-15,0.0
