trial,start,end,weeks,cagr,annual_volatility,sharpe_zero_rf,max_drawdown,calmar,worst_rolling_52w,cvar_5_weekly,total_return
246,2023-01-06,2026-07-31,180,0.3691862273041593,0.13603684945057518,2.3840254471358078,-0.14866646955737506,2.4833187227983426,-0.05027697112615692,-0.03219136240308545,1.9673602051404893
247,2023-01-06,2026-07-31,180,0.36796777970062555,0.13639510010236,2.37154042697566,-0.14840758200223914,2.47944056992367,-0.052015483144649544,-0.03205256641093601,1.9582294217091865
248,2023-01-06,2026-07-31,180,0.3666396277464967,0.1356983263404744,2.3758388386837335,-0.14813062408992983,2.4751102616290233,-0.049347869557899604,-0.03197587521973538,1.9482993156401318
249,2023-01-06,2026-07-31,180,0.3682185425929454,0.13646580846520465,2.3717345763874005,-0.14990690726963596,2.456314717577587,-0.051758164374423044,-0.032013786614403385,1.9601069495936945
250,2023-01-06,2026-07-31,180,0.3708076652913008,0.13658119305696462,2.3837656349852847,-0.1495283649776924,2.479848324072963,-0.05282675328105024,-0.03178818255482843,1.9795419681939794
251,2023-01-06,2026-07-31,180,0.36873305876087126,0.1361529931323562,2.3796601218918645,-0.14840578674406169,2.4846272295081224,-0.050587941115419865,-0.03194869200317538,1.9639619205711147
252,2023-01-06,2026-07-31,180,0.3680941699833231,0.13577680326649344,2.3824176540553603,-0.14874168414345412,2.4747210044247865,-0.05117906556603813,-0.03198418616207501,1.959175633194432
253,2023-01-06,2026-07-31,180,0.36855029208815826,0.13636152363336576,2.3752425532641372,-0.1480040874703945,2.490135903590365,-0.04999883811360495,-0.032023801987728084,1.962592147402682
254,2023-01-06,2026-07-31,180,0.3653691277011084,0.13615769251308063,2.3613949706285835,-0.1484864229850713,2.4606231354757755,-0.05384673965796338,-0.03200120494450834,1.9388224562979044
255,2023-01-06,2026-07-31,180,0.3722613986725003,0.13649195638424275,2.393058481338277,-0.15030954297871235,2.476631831188669,-0.050402216951122236,-0.031927331650409715,1.9904939744068786
256,2023-01-06,2026-07-31,180,0.3752267445055122,0.13596749345153322,2.417736641693332,-0.14731707119288162,2.547068995243799,-0.04741986380843122,-0.03180948588088486,2.0129227374469427
257,2023-01-06,2026-07-31,180,0.3710900887369175,0.13643569697839888,2.387690731426783,-0.1486754450429062,2.49597429239122,-0.05027973955031162,-0.03198391580319795,1.9816674285715492
258,2023-01-06,2026-07-31,180,0.3734192204026572,0.13614174750739086,2.405096087008501,-0.14632910616206107,2.5519134927885867,-0.047950826882293573,-0.031956030143228724,1.9992371234633355
259,2023-01-06,2026-07-31,180,0.3672051276003767,0.1361407495579137,2.371621398062927,-0.1481689086240846,2.4782873209385854,-0.053578577934116245,-0.03222067521719426,1.952524448651841
260,2023-01-06,2026-07-31,180,0.3683455992826279,0.13630226641172655,2.3751062595018744,-0.14915490093381534,2.4695507621708943,-0.051949022701437975,-0.032106877800926956,1.9610585798998703
261,2023-01-06,2026-07-31,180,0.36581066393150796,0.13599936860638598,2.3663793107945907,-0.1471128513773735,2.486598964716763,-0.04909801754630683,-0.03187151628518718,1.9421134846511472
262,2023-01-06,2026-07-31,180,0.37055399704188696,0.13629083525698849,2.387188257796432,-0.14886447417368387,2.4892036807220537,-0.05186409465753883,-0.03193336233173972,1.9776338321232436
263,2023-01-06,2026-07-31,180,0.3683398454246871,0.13595887272434398,2.3807306197337597,-0.14766834003856122,2.494372492631129,-0.04985751720486442,-0.03182534881955452,1.961015479902013
264,2023-01-06,2026-07-31,180,0.3732644050224285,0.1364355795454137,2.3993913981795267,-0.15052159956343014,2.4798062610617824,-0.05214918241509914,-0.03201282496522635,1.998067002676835
265,2023-01-06,2026-07-31,180,0.36505537806984867,0.13599829585724182,2.3623188236773447,-0.14928637027571257,2.4453362848573432,-0.052464257060348074,-0.0320589326652339,1.9364854879743567
266,2023-01-06,2026-07-31,180,0.36865260089397744,0.13689008223543067,2.367131572412363,-0.15023726538087312,2.453802656480667,-0.054006039076641366,-0.0319814590856209,1.96335886113377
267,2023-01-06,2026-07-31,180,0.3671122595585641,0.1365766229945875,2.363973575354011,-0.14978134136309873,2.4509879282534497,-0.053746968883195634,-0.03209691743114848,1.951830289640113
268,2023-01-06,2026-07-31,180,0.3732440012129359,0.1364829193734578,2.3984879582924514,-0.14803637925246782,2.521299177254187,-0.051784320358586156,-0.03208436678410722,1.997912811454666
269,2023-01-06,2026-07-31,180,0.36759342099171954,0.13624160051112538,2.372054230240389,-0.14837974002956256,2.4773828348700557,-0.05116295964265971,-0.03199588730394724,1.9554280753727786
270,2023-01-06,2026-07-31,180,0.36897566259102565,0.1363660741360954,2.377459751432491,-0.15006788543529215,2.4587250064913087,-0.05398042656934332,-0.032074437626008125,1.965780848187288
271,2023-01-06,2026-07-31,180,0.3706742797304059,0.13680332528029077,2.379409493869261,-0.1487106782612473,2.492586840867099,-0.05423015047696178,-0.032025335121255466,1.9785385107658224
272,2023-01-06,2026-07-31,180,0.3666479103221192,0.1360878421297655,2.369468269942718,-0.15067083774819645,2.4334364619042415,-0.05102153369375606,-0.03199389434540824,1.948361167871647
273,2023-01-06,2026-07-31,180,0.3670545892547632,0.1360021597326111,2.3730757554294897,-0.1470101223086252,2.4967980673071506,-0.05274554531389142,-0.03187678411552037,1.95139928091732
274,2023-01-06,2026-07-31,180,0.36974515574500755,0.13612691375097316,2.3855340830188045,-0.15026360188896104,2.4606435031301515,-0.05335251623069592,-0.03190555656535622,1.971555391957577
275,2023-01-06,2026-07-31,180,0.3627228339126145,0.13593272372452636,2.350724676836463,-0.14882764141316562,2.4372007139832776,-0.05279198507372673,-0.031904706526566816,1.9191529138102377
276,2023-01-06,2026-07-31,180,0.3636551074691097,0.1360478985745451,2.3539146179534765,-0.14896896614168176,2.441146749472932,-0.056927854537205724,-0.032028243539628104,1.9260716613475273
277,2023-01-06,2026-07-31,180,0.36861772943695303,0.13622861783698578,2.377783954792001,-0.14526551335208082,2.537544672034664,-0.049506282454620854,-0.03202572091219792,1.9630975146527065
278,2023-01-06,2026-07-31,180,0.3655840253997127,0.13620495360587914,2.3617897021562113,-0.1481523313935087,2.467622493423217,-0.050820567540247774,-0.032059985663733,1.9404238876388127
279,2023-01-06,2026-07-31,180,0.3663041131423792,0.1362525960995375,2.364913360312367,-0.15105384614197948,2.4249903097341883,-0.05245629586114642,-0.0319130771753515,1.9457945510067511
280,2023-01-06,2026-07-31,180,0.3667499497462192,0.1364398743223507,2.364243161728939,-0.14804045114217612,2.4773630917538703,-0.054307660106657885,-0.03200119995963454,1.9491232488294457
281,2023-01-06,2026-07-31,180,0.3670990496450943,0.13595861317233304,2.374035116939382,-0.14718454186222618,2.494141334412154,-0.05197665557546294,-0.03207516396949963,1.9517315591764768
282,2023-01-06,2026-07-31,180,0.3652822121920909,0.13596002917358163,2.364177365244395,-0.14719856438453494,2.481560969832858,-0.055626591919185175,-0.03217887778538084,1.938174932574603
283,2023-01-06,2026-07-31,180,0.36331087583988264,0.1365504252698464,2.3438988860994803,-0.1508629312893237,2.4082183259658927,-0.05196382479763384,-0.032236193873398794,1.9235156344804567
284,2023-01-06,2026-07-31,180,0.3724861018765597,0.136325329174313,2.397032373571867,-0.14678372524382222,2.5376525991408356,-0.04739288223691962,-0.03198816986422004,1.9921893738443845
285,2023-01-06,2026-07-31,180,0.3647730390229016,0.13615257082404617,2.3582630179775896,-0.14969648325483043,2.4367508914818212,-0.05382861890242141,-0.032151781725672963,1.9343836117595319
286,2023-01-06,2026-07-31,180,0.3716911696563774,0.13628548154502296,2.393421020469444,-0.15066512049275116,2.4670021066638332,-0.053079577226895824,-0.03201735652602918,1.9861946280414764
287,2023-01-06,2026-07-31,180,0.36983022369996355,0.1369233169547402,2.3729219030917905,-0.14965484379909766,2.4712212068219968,-0.04898829242732794,-0.03210178458548269,1.9721942618277652
288,2023-01-06,2026-07-31,180,0.36545851688641817,0.13582058220206378,2.3674137355750853,-0.14899507544997626,2.4528227915097607,-0.05238647493415516,-0.03199471525670801,1.9394885148446037
289,2023-01-06,2026-07-31,180,0.37138488373751155,0.13620841185451388,2.393042013311172,-0.14845911673605594,2.501597018105619,-0.049049234487858695,-0.03218526560110875,1.9838871445446564
290,2023-01-06,2026-07-31,180,0.3657955569276856,0.13624199058771705,2.3623218170142626,-0.14968872805429823,2.443708098013877,-0.05247740588573435,-0.032011268830256005,1.942000840016794
291,2023-01-06,2026-07-31,180,0.3707487477940894,0.13639690637429158,2.386487039978922,-0.14773017677824352,2.50963449634679,-0.048807876630335256,-0.031915803831058506,1.979098703174064
292,2023-01-06,2026-07-31,180,0.36509689812259305,0.135962722687609,2.363109539185524,-0.14716548592905243,2.480859529105921,-0.05440431629584763,-0.03201993857603172,1.9367946747459475
293,2023-01-06,2026-07-31,180,0.3691032117836579,0.13582262515323185,2.387111954205375,-0.14613001381444934,2.5258549024181436,-0.04917832967563529,-0.031856119871598726,1.9667374693964126
294,2023-01-06,2026-07-31,180,0.3680685012959808,0.135794346111737,2.381991058414217,-0.14914202939996013,2.467905946947502,-0.05009581901388749,-0.03198907773318014,1.9589834490552769
295,2023-01-06,2026-07-31,180,0.3664549834975681,0.13614020351484565,2.367559147740567,-0.1487344687913369,2.463820165396069,-0.05143929597242858,-0.03196007376000716,1.9469206774970256
296,2023-01-06,2026-07-31,180,0.3638683144276429,0.13579908556009146,2.359134606410744,-0.14598271493575166,2.492543823340898,-0.05138256284996523,-0.031841042053301016,1.9276555860087452
297,2023-01-06,2026-07-31,180,0.3678094440171966,0.136303131282643,2.3722101738642096,-0.14901623283004828,2.468250854500396,-0.051044316854497285,-0.032060805502611,1.9570443569662141
298,2023-01-06,2026-07-31,180,0.3629358735145698,0.13620395431373578,2.3474618936240983,-0.1487449274587327,2.439988238356979,-0.05646564976152346,-0.03185988006167503,1.9207329330555512
299,2023-01-06,2026-07-31,180,0.3702164026682726,0.13637865842372549,2.3839341334696527,-0.14589022482025882,2.5376367959154935,-0.04985138208331108,-0.03205920466228082,1.975095737347175
300,2023-01-06,2026-07-31,180,0.3688855682876375,0.1363294807781731,2.3775816630622097,-0.15072229322070563,2.4474519356434628,-0.05424949199164286,-0.03207749037728546,1.965105271515704
301,2023-01-06,2026-07-31,180,0.364656885232006,0.13616285404742198,2.3574578090403895,-0.14920572735273663,2.4439871826764548,-0.053370578508924904,-0.03204453401017795,1.933519214240893
302,2023-01-06,2026-07-31,180,0.36728281771387983,0.1360117788967016,2.374156381348127,-0.14751768360406214,2.4897545076674867,-0.05120762291042935,-0.031977011816539926,1.9531052466550336
303,2023-01-06,2026-07-31,180,0.36578270735554885,0.13636039184046891,2.360317869439099,-0.14962025019506742,2.444740647597231,-0.053380154848228,-0.03205582552498638,1.941905030225017
304,2023-01-06,2026-07-31,180,0.3696613941001876,0.1361752837223552,2.3843046892572217,-0.14702079591330341,2.514347659484669,-0.05204237880308982,-0.03214493723885728,1.9709264280438514
305,2023-01-06,2026-07-31,180,0.3708628540229397,0.13617368832472057,2.390806959095569,-0.14700391005769775,2.5228094536899004,-0.04763616273012161,-0.03209138855061658,1.9799572224352504
306,2023-01-06,2026-07-31,180,0.36538585731750484,0.13613892676603775,2.3617867596773547,-0.14742636049146762,2.478429611227171,-0.050777248432448796,-0.03192928664205888,1.9389471041974575
307,2023-01-06,2026-07-31,180,0.36925211121169443,0.13633972075687534,2.379384766576053,-0.15019251093105535,2.4585254545827295,-0.051770201519194425,-0.031984195333775174,1.9678544953141959
308,2023-01-06,2026-07-31,180,0.3690963733138346,0.13656088063641914,2.3749067778355726,-0.14814865852141024,2.491391936974531,-0.04831134426043415,-0.031898165711497034,1.9666861751854188
309,2023-01-06,2026-07-31,180,0.37148571815060816,0.13633080196361835,2.39154965312201,-0.14741387771625503,2.520018629898949,-0.051617850528424714,-0.0320385440199149,1.984646666395784
310,2023-01-06,2026-07-31,180,0.36955546078352874,0.13667649319839922,2.375486455118587,-0.1463564049229369,2.5250378415493056,-0.0536954621772503,-0.032150597076319704,1.9701311132292476
311,2023-01-06,2026-07-31,180,0.37007656618931994,0.13633727933349518,2.3838536475486385,-0.146677924343796,2.523055653023174,-0.04721511859946992,-0.03176103353969612,1.9740448724754867
312,2023-01-06,2026-07-31,180,0.3648760253193015,0.1362181770018623,2.3577367735765042,-0.14901702564020913,2.4485525982800675,-0.053365764996287646,-0.031949692011002916,1.935150170412283
313,2023-01-06,2026-07-31,180,0.3689037772543591,0.13581923171567492,2.386110601125506,-0.14725742447718337,2.5051624973348523,-0.052756714509532454,-0.03200182718729711,1.9652418035451875
314,2023-01-06,2026-07-31,180,0.3714418242023292,0.13624149541830818,2.3928101241948605,-0.15090441040702174,2.4614378280957494,-0.05480740422363761,-0.03202941910290362,1.984316024153432
315,2023-01-06,2026-07-31,180,0.3654206739988888,0.13672365627920444,2.3524649237058846,-0.1494454597573539,2.4451774887788598,-0.05161208845441856,-0.03215981752085522,1.9392065260366738
316,2023-01-06,2026-07-31,180,0.37039875948400014,0.13583570827746835,2.3938954750393906,-0.14781390735579747,2.505845127227621,-0.04711552490846249,-0.031765448473978844,1.9764665372994088
317,2023-01-06,2026-07-31,180,0.36663967137859754,0.13588041406530382,2.372835115700459,-0.14833382706767617,2.471719894419774,-0.050858013170893446,-0.0320224662751002,1.9482996414714795
318,2023-01-06,2026-07-31,180,0.3683199347909143,0.13632332267949387,2.3746203773656793,-0.14664121502685146,2.5117081491957856,-0.05073896018260782,-0.031991773618169426,1.9608663402339332
319,2023-01-06,2026-07-31,180,0.3639126109482802,0.13629890760237834,2.351211774489329,-0.14776127331780575,2.462841601030163,-0.05397690497208041,-0.03201047655945087,1.9279847434526522
320,2023-01-06,2026-07-31,180,0.3740340416954666,0.13644216747726,2.4034048036810987,-0.14537666015022765,2.5728617049597347,-0.04582288428213921,-0.031951402990691165,2.003887252559067
321,2023-01-06,2026-07-31,180,0.3670753277449883,0.13659877313161353,2.3634030125438543,-0.1486625789723378,2.469184446297621,-0.051652659432393944,-0.03200099411903263,1.9515542683614404
322,2023-01-06,2026-07-31,180,0.36481146174256396,0.13674981471936024,2.3487666841644503,-0.14851951881497416,2.456319981732816,-0.05398763152490138,-0.032238684069376966,1.9346695872186728
323,2023-01-06,2026-07-31,180,0.3721016450236767,0.13572102399204966,2.405022531362587,-0.1461681244718679,2.5457099238848953,-0.051159926203664274,-0.03185141949475726,1.989289038891874
324,2023-01-06,2026-07-31,180,0.36581255064370266,0.1363089631993205,2.361326871091227,-0.14851318481517561,2.4631654832461893,-0.05121326107674473,-0.03209396384294636,1.9421275530436874
325,2023-01-06,2026-07-31,180,0.3684887483720203,0.1364748654565851,2.3730469561269514,-0.1488737277905704,2.475176472308099,-0.05179378370572285,-0.03201690591724136,1.9621309998097027
326,2023-01-06,2026-07-31,180,0.3636162565243739,0.13611076016139406,2.352676759442835,-0.14812047877370926,2.45486822304894,-0.05195909337423654,-0.0322399639256582,1.9257831014789715
327,2023-01-06,2026-07-31,180,0.3684164528083489,0.1360740181070015,2.379251235112324,-0.1456195811969253,2.529992531087762,-0.04620976322949111,-0.031954655023923646,1.9615893537329567
328,2023-01-06,2026-07-31,180,0.36910353771510485,0.13560933149070206,2.39066820841367,-0.14736711033306849,2.5046534255905795,-0.053571504441280005,-0.03183245313251086,1.9667399141690756
329,2023-01-06,2026-07-31,180,0.36573234709878544,0.13601380831430088,2.3657234582042572,-0.14796260657463445,2.4717890253866597,-0.05063610974565991,-0.032158787848440284,1.941529552284479
330,2023-01-06,2026-07-31,180,0.36453654520862355,0.1356160030718184,2.365768644550321,-0.14858705994199428,2.453353241869999,-0.05263396436265688,-0.03195691840259555,1.9326238544574164
331,2023-01-06,2026-07-31,180,0.36510353405640283,0.13569925902848856,2.367487979287673,-0.14942300435451206,2.4434225214089533,-0.053318088592473445,-0.03211527520418239,1.9368440926030779
332,2023-01-06,2026-07-31,180,0.3659610972076701,0.13547760648150653,2.3757926276064394,-0.14889613566579973,2.4578280394669,-0.05267650078814379,-0.03182541310545671,1.9432353503468476
333,2023-01-06,2026-07-31,180,0.3691499241921279,0.13624474951485682,2.3804011017520836,-0.14803163868314184,2.493723149159244,-0.05037874695888667,-0.03214352557411619,1.9670878681767934
334,2023-01-06,2026-07-31,180,0.36449129367634536,0.13605460857010165,2.358324745031982,-0.14707762643953692,2.4782239318105015,-0.05194503679620188,-0.031989644386416556,1.932287222055049
335,2023-01-06,2026-07-31,180,0.36258475737759244,0.13612004091745822,2.3469355177563824,-0.1519627732375649,2.3860104001310907,-0.059692428367653094,-0.03200465934968698,1.9181291867253343
336,2023-01-06,2026-07-31,180,0.3682057151544227,0.1362418258205623,2.3753436932499086,-0.14820090049403312,2.484503899281283,-0.05230001864261602,-0.03186073767396167,1.9600108866207875
337,2023-01-06,2026-07-31,180,0.3684208669014333,0.13642651604753972,2.3734868939479314,-0.14967574270319173,2.461460088639847,-0.053599127318291306,-0.03226600684750841,1.9616224225703043
338,2023-01-06,2026-07-31,180,0.3659596696991225,0.13607357761257244,2.3659837184600847,-0.1494259111599061,2.4491044883607618,-0.05151188777584503,-0.03220474571745202,1.9432247031819418
339,2023-01-06,2026-07-31,180,0.366207435244436,0.13600328779696755,2.3684792039924916,-0.14954438048763374,2.4488211061512857,-0.053349302035409885,-0.03203917206478549,1.9450730887478613
340,2023-01-06,2026-07-31,180,0.37052607643740254,0.13638487230270463,2.3855118066882937,-0.14841026451103678,2.4966337581714084,-0.052342746027022824,-0.032177215801836384,1.9774238616491884
341,2023-01-06,2026-07-31,180,0.36509047417318796,0.1362322390545037,2.358688185175746,-0.1494247269941802,2.4433069513816648,-0.054553373340696765,-0.0321731733424898,1.936746836101824
342,2023-01-06,2026-07-31,180,0.36668563693716405,0.1361729615299338,2.368266937583142,-0.14666314798243885,2.500189324867555,-0.050668942908548065,-0.03216143955010804,1.9486429125997398
343,2023-01-06,2026-07-31,180,0.3670597762856125,0.13585272269856433,2.375563558785645,-0.14830472064067668,2.475037710869307,-0.0534300320912825,-0.0320804602682441,1.9514380452337892
344,2023-01-06,2026-07-31,180,0.366786252166714,0.13633962756321333,2.3660794512475474,-0.15017322563583768,2.442421081479276,-0.0556239417851605,-0.0320340608945172,1.949394407064191
345,2023-01-06,2026-07-31,180,0.3681712643121626,0.13629354910793742,2.3743196404035913,-0.14980607520707478,2.4576524270010065,-0.05311017044476363,-0.032128262824396715,1.9597528998391471
346,2023-01-06,2026-07-31,180,0.37295600023406705,0.1358200413424632,2.407988015201405,-0.1467872655378657,2.5407926148597553,-0.05293524556297369,-0.031903507963688564,1.9957369947363284
347,2023-01-06,2026-07-31,180,0.36896611408397995,0.13632414034182688,2.3781013686540273,-0.14769528202734494,2.4981577543937252,-0.0507850171706713,-0.032119282712105374,1.9657092430412018
348,2023-01-06,2026-07-31,180,0.36818509545073397,0.13669832658505496,2.367759239998589,-0.14910409186801443,2.469315837265204,-0.05569475762869902,-0.032075509600643724,1.959856473061341
349,2023-01-06,2026-07-31,180,0.37432453499718776,0.13625718285949212,2.408037492048137,-0.148143738331039,2.526765823613346,-0.05191393049075743,-0.03199584676171684,2.0060861472061693
350,2023-01-06,2026-07-31,180,0.3679120558823117,0.13605090066274644,2.376914473479108,-0.14817169974431688,2.4830116447147184,-0.05298465855187695,-0.03217063268183741,1.957812317820089
351,2023-01-06,2026-07-31,180,0.3630409666645311,0.13619773431435545,2.3481508782538185,-0.15185662638889785,2.3906824173401553,-0.05938387765711317,-0.032236803527731665,1.9215125857979394
352,2023-01-06,2026-07-31,180,0.36935507009249924,0.13590264625242143,2.387166588100695,-0.14690153267077,2.5143037201680083,-0.05080800427312249,-0.03209988175706025,1.9686270555519259
353,2023-01-06,2026-07-31,180,0.3655746280187566,0.13636678954809142,2.3591118856442304,-0.14852798918926158,2.461318099128937,-0.05606244117699899,-0.03220327459638668,1.9403538447853346
354,2023-01-06,2026-07-31,180,0.36926561256696067,0.13638101168395975,2.3787756666091617,-0.14720302970605947,2.5085462799530966,-0.04946683891903525,-0.031956420667070905,1.9679557956728435
355,2023-01-06,2026-07-31,180,0.3708602219471173,0.13610598632486665,2.391917191529116,-0.14577392821932478,2.544077850389941,-0.0469655679480675,-0.03205454278562705,1.9799374170838542
356,2023-01-06,2026-07-31,180,0.3695627837906137,0.13598590579821224,2.386896532105551,-0.14610510607639882,2.529430994679735,-0.05037604873216317,-0.03215655716889042,1.9701860872460863
357,2023-01-06,2026-07-31,180,0.36700820171923,0.13628510588735362,2.3681700921696014,-0.14934418486261025,2.4574656325377555,-0.05537583921001277,-0.03200219637102077,1.951052628339641
358,2023-01-06,2026-07-31,180,0.367285416157509,0.13652161182820471,2.365801962593137,-0.14796430895873924,2.4822568276240777,-0.053677806188496824,-0.03215531633157606,1.9531246735792465
359,2023-01-06,2026-07-31,180,0.3689404992635843,0.13638554471434142,2.3769533573087207,-0.14946382294130656,2.4684267537333415,-0.053627514412527444,-0.03212004662909361,1.9655171611833477
360,2023-01-06,2026-07-31,180,0.36540741278903854,0.13654647037489326,2.3552667581909175,-0.15074646498146838,2.423986611121919,-0.05557514320877455,-0.032025460778819556,1.9391077137961905
361,2023-01-06,2026-07-31,180,0.37018813344106927,0.13649960440195047,2.381794877202282,-0.1490107319716808,2.484305180860549,-0.05161541340605136,-0.03222697260030939,1.974883274080946
362,2023-01-06,2026-07-31,180,0.36788972040404966,0.1362504013766646,2.373508157605657,-0.14949476457282562,2.4608869846063004,-0.05322368793918897,-0.031984885405085116,1.9576451440540694
363,2023-01-06,2026-07-31,180,0.36808634194878187,0.13602215593061565,2.3783168113715276,-0.14851740236640576,2.4784054668602393,-0.05096923348141036,-0.03205837384070423,1.9591170229427424
364,2023-01-06,2026-07-31,180,0.37308545812427063,0.13656772998193148,2.396230988488503,-0.1470643059772635,2.5368865384776003,-0.04810974144669844,-0.031988097631373176,1.9967148963196304
365,2023-01-06,2026-07-31,180,0.3687756851758355,0.1368889054348566,2.367818982431582,-0.14744351319587123,2.5011319737473676,-0.05029455775978009,-0.03209408124189846,1.964281455603508
366,2023-01-06,2026-07-31,180,0.3623464280918942,0.13640762602197531,2.340970220584585,-0.1477716117173592,2.452070623584653,-0.05086266251957483,-0.03206958098409132,1.9163627663456824
367,2023-01-06,2026-07-31,180,0.36741789605036335,0.1360850950102653,2.3736692433637994,-0.1463689024061109,2.5102182909791613,-0.04983168466189647,-0.03201884333766135,1.9541152626233438
368,2023-01-06,2026-07-31,180,0.3702597405693189,0.13690670721674342,2.3754921187099156,-0.148686994625158,2.4901958742440713,-0.04788815433566229,-0.031931702173332584,1.9754214733213704
369,2023-01-06,2026-07-31,180,0.36876346479257216,0.13634622724821852,2.376642854545282,-0.14811660753730627,2.489683438770979,-0.05018839202341896,-0.03193502782705347,1.9641898469770993
370,2023-01-06,2026-07-31,180,0.36912885233107184,0.13652504590886483,2.375671340785728,-0.14823133432763103,2.4902214771621636,-0.05190834772725261,-0.03209391811097644,1.966929800441835
371,2023-01-06,2026-07-31,180,0.36777293140379874,0.13652752996511727,2.3683285078099665,-0.14885125696967494,2.47074118748439,-0.049929456759574276,-0.03200562765874708,1.9567711259150689
372,2023-01-06,2026-07-31,180,0.36748510355071895,0.13564621660050197,2.3812853934918206,-0.148785290690869,2.4699021109166113,-0.049444496711342434,-0.03193103009085049,1.9546178821448765
373,2023-01-06,2026-07-31,180,0.3677766278531347,0.13576586881532612,2.380872100487776,-0.14645516647584345,2.511189169374891,-0.049337193448327654,-0.031907247596336646,1.9567987863540286
374,2023-01-06,2026-07-31,180,0.3682519254101795,0.13640385877034134,2.372937765713038,-0.14947327123717535,2.4636640541964128,-0.05114824758507197,-0.032197206814117356,1.9603569594430446
375,2023-01-06,2026-07-31,180,0.371765673277455,0.13601294799253089,2.3983400478384755,-0.1485995841939698,2.5017948421186857,-0.050567806969988416,-0.032099570578982266,1.9867561119853767
376,2023-01-06,2026-07-31,180,0.36854907136868365,0.13641103749456107,2.374424497221131,-0.14767777688575812,2.495629871607487,-0.04849099943273061,-0.03199764276088504,1.9625830000449551
377,2023-01-06,2026-07-31,180,0.3712621448347815,0.1366653222345157,2.384838606551725,-0.14996902770054166,2.4755921307706164,-0.04904137516222895,-0.03213805876452981,1.982962815513576
378,2023-01-06,2026-07-31,180,0.37265063287055367,0.13652388722201592,2.3946343662554086,-0.14787610062372947,2.5200193357732816,-0.05058354804233678,-0.032021511393345185,1.993431203650982
379,2023-01-06,2026-07-31,180,0.3694706841848938,0.13580207035455716,2.389450618608188,-0.14798769663241207,2.496631088884539,-0.05129497752704104,-0.031991583843294674,1.9694947456297447
380,2023-01-06,2026-07-31,180,0.36865057672435286,0.1369450461155851,2.366232674159738,-0.14970916899293174,2.462444880324986,-0.05439566156574949,-0.03217943223241436,1.9633436904102073
381,2023-01-06,2026-07-31,180,0.36429635645438196,0.13583513801611713,2.3608716778404855,-0.1483796913329447,2.4551631910120935,-0.05145134097337001,-0.03196865991207736,1.9308373712690918
382,2023-01-06,2026-07-31,180,0.36814013978382265,0.13629756083259384,2.374073052250093,-0.1467845228982717,2.5080310411129676,-0.04915588967339157,-0.03185404252255786,1.9595198360673343
383,2023-01-06,2026-07-31,180,0.36851430471196145,0.1355374594451159,2.388650379807569,-0.14778280305609226,2.4936210241734864,-0.050955018778518046,-0.031730312105035845,1.962322487486428
384,2023-01-06,2026-07-31,180,0.3631777313349749,0.13625855721170255,2.3478961753783585,-0.14873615322357037,2.441758264307603,-0.05428740101051899,-0.032152579144089546,1.9225274211066194
385,2023-01-06,2026-07-31,180,0.3673914251936823,0.136230187174607,2.371148778094711,-0.14762832070607756,2.488624292659569,-0.050551992254081246,-0.0322107373218222,1.9539173137711492
386,2023-01-06,2026-07-31,180,0.36963776900630463,0.1363401442555074,2.381457779311465,-0.14930125593087584,2.4757847260001693,-0.052249343803491555,-0.03199188435928016,1.9707490449738532
387,2023-01-06,2026-07-31,180,0.371210647868945,0.13622542599657078,2.391823028234908,-0.14823461526186532,2.504210283226891,-0.050210111944282376,-0.031916547513645296,1.982575059910551
388,2023-01-06,2026-07-31,180,0.3708657275602616,0.13663671955901216,2.3831619742612746,-0.1474074505585936,2.5159225409223436,-0.04909786255498649,-0.0318446934868071,1.9799788447978108
389,2023-01-06,2026-07-31,180,0.36743394013155406,0.1366485597502371,2.3645350252460595,-0.15095012997873203,2.4341412636300697,-0.05308522980028407,-0.032307539660988364,1.9542352447239328
390,2023-01-06,2026-07-31,180,0.37035898710288273,0.13643804935307052,2.383727776594826,-0.14867857642543725,2.4910043935524153,-0.050306303209870284,-0.0320647477932686,1.9761675248377655
391,2023-01-06,2026-07-31,180,0.36654789990156056,0.13642082143207832,2.363472341133034,-0.14797238892862563,2.4771371372423046,-0.049621547346524686,-0.03226412558067958,1.9476143764165492
392,2023-01-06,2026-07-31,180,0.3718596341990128,0.13637440898819364,2.392845223997364,-0.14748477640024538,2.521342495647531,-0.04894216785380712,-0.031873878168924966,1.987464339624292
393,2023-01-06,2026-07-31,180,0.3713328384489645,0.13565782660432102,2.4019181461044914,-0.14787542988471414,2.511119249076476,-0.04958955553897737,-0.03168441649098894,1.9834951740906375
394,2023-01-06,2026-07-31,180,0.3683677490852013,0.13638114717398367,2.373937901406164,-0.14611018926221642,2.521163999206864,-0.0525196604715934,-0.03216143077103021,1.961224499951021
395,2023-01-06,2026-07-31,180,0.3747817229875843,0.1359926405608339,2.4149258523057453,-0.14718940033646033,2.5462548398924825,-0.050576697714788454,-0.031934331045986225,2.009549158470743
396,2023-01-06,2026-07-31,180,0.36943527040150914,0.13595099313122805,2.386788880841157,-0.14883131726046106,2.4822414878918386,-0.04995952787779556,-0.03189752325648862,1.969228944093378
397,2023-01-06,2026-07-31,180,0.36900580093206514,0.13636321371745222,2.3776615256343714,-0.14828062480188586,2.4885638391737612,-0.049021252496785905,-0.03206317759279834,1.966006866485634
