name,kind,cost_multiplier,cost_bps_per_one_way_turnover,ann_return,ann_vol,sharpe,max_drawdown,cvar_5,calmar,annualized_cost,avg_weekly_turnover
track_c_track_a_plus_vol_managed_residual_xsmom_top5_05,track_a_blend,2.0,20.0,0.06774781203420166,0.0767057860586223,0.8832164497007499,-0.11619375365490803,-0.025501894930015978,0.5830589846973241,0.007341082379550801,0.0706509801042293
track_c_track_a_plus_vol_managed_residual_xsmom_top5_05,track_a_blend,3.0,30.0,0.06383998330332075,0.07670900116074136,0.8322358828469949,-0.11675924438571683,-0.025593398830930536,0.5467659853332375,0.011011623569326204,0.0706509801042293
track_c_track_a_plus_vol_managed_residual_xsmom_top5_10,track_a_blend,1.0,10.0,0.07193698076712063,0.0785253128789196,0.9160992567841441,-0.11636908721646011,-0.02596097071061617,0.6181794709217701,0.0038668508199491804,0.07442956943441059
track_c_track_a_plus_vol_managed_residual_xsmom_top5_10,track_a_blend,2.0,20.0,0.0678055626509777,0.07851834941813873,0.8635632709226788,-0.11693799450481912,-0.026061452931651824,0.5798420174563826,0.007733701639898361,0.07442956943441059
track_c_track_a_plus_vol_managed_residual_xsmom_top5_10,track_a_blend,3.0,30.0,0.06368921199655153,0.07851799557367518,0.8111415928440319,-0.11750681345925285,-0.026162847834539277,0.5420044176301033,0.011600552459847542,0.07442956943441059
track_c_track_a_plus_vol_managed_residual_xsmom_top5_15,track_a_blend,1.0,10.0,0.0721656868246674,0.08065846014158996,0.8947069742961354,-0.13142298688119924,-0.026630992041451446,0.5491100798820079,0.004070773120901675,0.07835468828814696
track_c_track_a_plus_vol_managed_residual_xsmom_top5_15,track_a_blend,2.0,20.0,0.06781612598166675,0.08064881868687675,0.8408818267378027,-0.13248234719859087,-0.026731124548610468,0.5118880168994173,0.00814154624180335,0.07835468828814696
track_c_track_a_plus_vol_managed_residual_xsmom_top5_15,track_a_blend,3.0,30.0,0.06348336790408782,0.08064507475962394,0.78719460665528,-0.13354059292435339,-0.026831624767242428,0.4753862965102243,0.012212319362705025,0.07835468828814696
track_c_track_a_plus_canary_breadth_timing_05,track_a_blend,1.0,10.0,0.07098243260809256,0.07343419482762412,0.9666127990470011,-0.11147330138110156,-0.02433514660762483,0.6367662187147393,0.003393694303601096,0.06532220082189805
track_c_track_a_plus_canary_breadth_timing_05,track_a_blend,2.0,20.0,0.06735864731013042,0.07343079686702939,0.9173078624232474,-0.11202460796983749,-0.024419419201754007,0.6012843832336076,0.006787388607202192,0.06532220082189805
track_c_track_a_plus_canary_breadth_timing_05,track_a_blend,3.0,30.0,0.0637462761973846,0.07343526042220921,0.8680608719963857,-0.1125758685519106,-0.024503691795883183,0.5662516933457203,0.010181082910803288,0.06532220082189805
track_c_track_a_plus_canary_breadth_timing_10,track_a_blend,1.0,10.0,0.0705796879777787,0.07170496151501438,0.9843068943423104,-0.10807865955192386,-0.023732201482183548,0.6530400013322735,0.0033187557264559996,0.06387977485548586
track_c_track_a_plus_canary_breadth_timing_10,track_a_blend,2.0,20.0,0.0670371289310061,0.07170131928656234,0.9349497275368773,-0.10863696086161878,-0.023812013139379567,0.6170747819096087,0.006637511452911999,0.06387977485548586
track_c_track_a_plus_canary_breadth_timing_10,track_a_blend,3.0,30.0,0.0635055107210234,0.07170500249334875,0.8856496550141543,-0.10919519640003217,-0.023893452590001345,0.5815778790156074,0.009956267179367997,0.06387977485548586
track_c_track_a_plus_canary_breadth_timing_15,track_a_blend,1.0,10.0,0.07015733814622283,0.0700515266149011,1.0015104814475122,-0.10469125362236065,-0.023157041242954677,0.6701356199180918,0.0032539562215147385,0.06263250686483596
track_c_track_a_plus_canary_breadth_timing_15,track_a_blend,2.0,20.0,0.06668521362965607,0.07004760596979913,0.9519984688471331,-0.10525644512077137,-0.023237137576581753,0.6335499318178699,0.006507912443029477,0.06263250686483596
track_c_track_a_plus_canary_breadth_timing_15,track_a_blend,3.0,30.0,0.0632236284108385,0.07005055715348675,0.9025428344889554,-0.10582155219616196,-0.023317233910208828,0.5974551223142195,0.009761868664544216,0.06263250686483596
