name,kind,market_state,n_weeks,ann_return,ann_vol,sharpe,max_drawdown,cvar_5,calmar
track_c_carry_value_top5,standalone_sleeve,recovery_fragile,49,0.05868030502109112,0.14712293128013748,0.39885220142438343,-0.08855854752995018,-0.03921589272391692,0.6626159377924039
track_c_carry_value_top5,standalone_sleeve,stressed_panic,229,0.0723269083895115,0.2793926657855598,0.25887189338400185,-0.4189569615067945,-0.09858291108967397,0.1726356524292735
track_c_neutral_reversal_top5,standalone_sleeve,calm_trend,295,0.008500009621676963,0.02862317884072537,0.29696246070275945,-0.05656278840616913,-0.008732407948153387,0.15027564696138448
track_c_neutral_reversal_top5,standalone_sleeve,neutral_mixed,493,0.05046529183762605,0.1430028211873088,0.3528971765635679,-0.3140435579499017,-0.04636218412461814,0.16069519835740942
track_c_neutral_reversal_top5,standalone_sleeve,recovery_confirmed,44,0.17842446182267313,0.05995196566212114,2.9761236325134424,-0.008177632286106795,-0.004129863687023261,21.81859682365559
track_c_neutral_reversal_top5,standalone_sleeve,recovery_fragile,49,0.127091413640122,0.07913577986299483,1.6059918011821097,-0.02901325588396486,-0.018863617755090586,4.380460233363994
track_c_neutral_reversal_top5,standalone_sleeve,stressed_panic,229,0.04898470530357901,0.32588821768213866,0.15031137256811533,-0.46553427656844204,-0.11284528649321851,0.10522255345977165
track_c_hyg_lqd_pair_mean_reversion,standalone_sleeve,calm_trend,295,0.04048307562319664,0.06047577664175453,0.6694097681954488,-0.08705918090661613,-0.019877055482682957,0.46500639222209933
track_c_hyg_lqd_pair_mean_reversion,standalone_sleeve,neutral_mixed,493,0.05394007978730664,0.05395162391157057,0.9997860282336848,-0.06666507566579749,-0.01743691758978171,0.8091205064810357
track_c_hyg_lqd_pair_mean_reversion,standalone_sleeve,recovery_confirmed,44,-0.000722325376425359,0.04692462718450101,-0.015393310927869018,-0.04219305078530877,-0.01582941514871546,-0.017119534211943403
track_c_hyg_lqd_pair_mean_reversion,standalone_sleeve,recovery_fragile,49,-0.017759793543185465,0.05877408978008528,-0.30217045656746355,-0.04950483401188699,-0.020378306350193148,-0.3587486736935836
track_c_hyg_lqd_pair_mean_reversion,standalone_sleeve,stressed_panic,229,-0.026701957576170554,0.17046517608978132,-0.15664171526803256,-0.33034864804757036,-0.05950687603438722,-0.08082962571206122
track_c_canary_breadth_timing,standalone_sleeve,calm_trend,295,0.06543946478019436,0.06983022485568112,0.9371223551898739,-0.08427156078088971,-0.022823921676439526,0.7765308269338959
track_c_canary_breadth_timing,standalone_sleeve,neutral_mixed,493,0.07454392100915985,0.06255588244159851,1.1916372705437133,-0.07839849104427499,-0.018397561290470918,0.9508336195790007
track_c_canary_breadth_timing,standalone_sleeve,recovery_confirmed,44,0.038948383848198986,0.06845404361867412,0.5689712658197733,-0.05481118746340985,-0.021315077140723063,0.7105918636446191
track_c_canary_breadth_timing,standalone_sleeve,recovery_fragile,49,0.12670405445508837,0.05386366289115404,2.352310401004994,-0.02795142183100252,-0.014488179026141098,4.5330092766355685
track_c_canary_breadth_timing,standalone_sleeve,stressed_panic,229,0.02001068237296888,0.02396946445201295,0.8348406120224512,-0.038087636752515364,-0.006665084543131423,0.5253852451648197
track_c_track_a_plus_vol_managed_residual_xsmom_top5_05,track_a_blend,calm_trend,295,0.039390319872761204,0.0782409374764806,0.5034489762421624,-0.14663945041472481,-0.026699736787954682,0.26862020937311026
track_c_track_a_plus_vol_managed_residual_xsmom_top5_05,track_a_blend,neutral_mixed,493,0.11387634584407458,0.07737770399883598,1.4716945574630602,-0.08719802105796437,-0.02464259007614533,1.3059510349251613
track_c_track_a_plus_vol_managed_residual_xsmom_top5_05,track_a_blend,recovery_confirmed,44,0.028384414096167765,0.07593793231922517,0.37378439508790384,-0.054688039956737766,-0.022409172249604346,0.5190241617476492
track_c_track_a_plus_vol_managed_residual_xsmom_top5_05,track_a_blend,recovery_fragile,49,0.06967059503149287,0.05920171943353351,1.1768339787784863,-0.031293822407834404,-0.017466809472660105,2.2263370106571205
track_c_track_a_plus_vol_managed_residual_xsmom_top5_05,track_a_blend,stressed_panic,229,0.034350983591182827,0.07659441671109873,0.44847895011393535,-0.12450340118084935,-0.024578239130343002,0.27590397744464645
track_c_track_a_plus_vol_managed_residual_xsmom_top5_10,track_a_blend,calm_trend,295,0.03824979190679656,0.08001083977758597,0.47805762335607627,-0.151820627201665,-0.027537461770452645,0.25194067902241596
track_c_track_a_plus_vol_managed_residual_xsmom_top5_10,track_a_blend,neutral_mixed,493,0.11540514094240484,0.07883099515532757,1.4639564135275984,-0.08813959303088537,-0.024838958881667046,1.3093450624620564
track_c_track_a_plus_vol_managed_residual_xsmom_top5_10,track_a_blend,recovery_confirmed,44,0.03143369847414168,0.07729698735487699,0.4066613661128463,-0.05567043346417422,-0.022722195173037432,0.564639010658509
track_c_track_a_plus_vol_managed_residual_xsmom_top5_10,track_a_blend,recovery_fragile,49,0.07208897882713727,0.06051928548897678,1.1911736605064156,-0.03129189360458062,-0.01781274497574194,2.3037589139886574
track_c_track_a_plus_vol_managed_residual_xsmom_top5_10,track_a_blend,stressed_panic,229,0.032925535449912724,0.07941545975441724,0.41459856244276594,-0.12737636268895025,-0.026129529994436348,0.2584901527633979
track_c_track_a_plus_vol_managed_residual_xsmom_top5_15,track_a_blend,calm_trend,295,0.0370820059530812,0.08199656979060797,0.4522385027541559,-0.15711225186434308,-0.02840163270863506,0.2360223694400311
track_c_track_a_plus_vol_managed_residual_xsmom_top5_15,track_a_blend,neutral_mixed,493,0.11690116815302831,0.08053513251700688,1.4515549239127643,-0.09111352934326677,-0.0250776516028539,1.283027548110968
track_c_track_a_plus_vol_managed_residual_xsmom_top5_15,track_a_blend,recovery_confirmed,44,0.034472057886013596,0.0787577654706144,0.43769725664544906,-0.056655933816741166,-0.02303521809647051,0.6084456748611123
track_c_track_a_plus_vol_managed_residual_xsmom_top5_15,track_a_blend,recovery_fragile,49,0.0744802871919632,0.062052253958728515,1.2002833489578102,-0.031300792333551875,-0.01816209132740215,2.3795016560052527
track_c_track_a_plus_vol_managed_residual_xsmom_top5_15,track_a_blend,stressed_panic,229,0.031435448651732534,0.08287136195013947,0.3793282493733606,-0.13730599811581357,-0.028056354907176884,0.22894446770794133
track_c_track_a_plus_canary_breadth_timing_05,track_a_blend,calm_trend,295,0.04178372094978067,0.07562719720181602,0.5524959603921078,-0.13674569580998597,-0.02552218986505333,0.3055578510335049
track_c_track_a_plus_canary_breadth_timing_05,track_a_blend,neutral_mixed,493,0.11051777607454039,0.07462348873207725,1.4810052163513203,-0.0842339827308447,-0.02385449402902104,1.3120331307102153
track_c_track_a_plus_canary_breadth_timing_05,track_a_blend,recovery_confirmed,44,0.026054214172658963,0.07357421774897509,0.354121524764997,-0.05364128963243986,-0.02199286645760279,0.48571192734528396
track_c_track_a_plus_canary_breadth_timing_05,track_a_blend,recovery_fragile,49,0.07039486695924668,0.056486977050966766,1.2462140945466276,-0.028771804727803718,-0.01648695332620552,2.446661501606133
track_c_track_a_plus_canary_breadth_timing_05,track_a_blend,stressed_panic,229,0.03509838940514309,0.07100621142257924,0.494300268975936,-0.11484600549407453,-0.02198422460776125,0.3056126267008389
track_c_track_a_plus_canary_breadth_timing_10,track_a_blend,calm_trend,295,0.043077955765534304,0.07461650568390255,0.5773247536949155,-0.13195793332512729,-0.025156085613351756,0.3264521857840543
track_c_track_a_plus_canary_breadth_timing_10,track_a_blend,neutral_mixed,493,0.1086979640125656,0.0731269939446888,1.4864273525967946,-0.08222302071042376,-0.023250171308650175,1.3219894267249355
track_c_track_a_plus_canary_breadth_timing_10,track_a_blend,recovery_confirmed,44,0.026805097710035142,0.07253233941217463,0.369560639120043,-0.05357462093265364,-0.02188823205706246,0.5003320087645731
track_c_track_a_plus_canary_breadth_timing_10,track_a_blend,recovery_fragile,49,0.07344207191137686,0.05497801353786401,1.3358444073428815,-0.026838893961044552,-0.015853758086204782,2.7364045633912757
track_c_track_a_plus_canary_breadth_timing_10,track_a_blend,stressed_panic,229,0.03443553704298541,0.06755711298109562,0.509724816876373,-0.10804449558781681,-0.020877250159221983,0.31871625533201514
track_c_track_a_plus_canary_breadth_timing_15,track_a_blend,calm_trend,295,0.04436497891794944,0.07367320951922395,0.6021860484627461,-0.12714993861476853,-0.024789981361650174,0.34891860272433056
track_c_track_a_plus_canary_breadth_timing_15,track_a_blend,neutral_mixed,493,0.10685837562804523,0.071703238130581,1.4902866092803522,-0.08020865715909298,-0.02267120070273255,1.332254888846884
track_c_track_a_plus_canary_breadth_timing_15,track_a_blend,recovery_confirmed,44,0.027550181490231918,0.07156389814725904,0.38497318066074515,-0.05350875969842883,-0.021783597656522127,0.5148723619366731
track_c_track_a_plus_canary_breadth_timing_15,track_a_blend,recovery_fragile,49,0.07645485667934859,0.05358357800931426,1.4268337337618382,-0.02629528946639781,-0.015220562846204039,2.907549535708615
track_c_track_a_plus_canary_breadth_timing_15,track_a_blend,stressed_panic,229,0.03374769102588271,0.06413174393172753,0.5262244398313782,-0.10120976121860603,-0.019783844472843246,0.33344304560693555
