row_type,market_state,prev_market_state,n_weeks,weekly_mean,ann_return,ann_vol,sharpe,max_drawdown,cvar_5,avg_fwd_return_4w,avg_fwd_return_8w,stress_transition_4w_rate,stress_transition_8w_rate,path2_current,path3_current,state_dwell_bucket
three_state_path,,,1,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,START->neutral_mixed->neutral_mixed,
three_state_path,,,219,0.0006768597856403992,0.035811111707173104,0.08274160799132237,0.43280657188737304,-0.14987272282923136,-0.028195839360089306,0.005474944246041048,0.008900133147743523,0.0319634703196347,0.0684931506849315,,calm_trend->calm_trend->calm_trend,
three_state_path,,,32,0.0031009444599497714,0.1746845169098592,0.09939794209953104,1.7574258905173386,-0.05060218066638067,-0.03491338755544415,0.00757185689170008,0.016161532047192385,0.09375,0.125,,calm_trend->calm_trend->neutral_mixed,
three_state_path,,,2,0.00725694315073085,0.45644478673778033,0.04375825950534505,10.431054431724503,0.0,,0.012706483398583934,0.04016956454865439,0.0,0.0,,calm_trend->calm_trend->recovery_confirmed,
three_state_path,,,11,0.0029250221987565817,0.1640195416641388,0.04249411691928346,3.8598176301837244,-0.0035682128988940853,,0.001229056843303625,0.01528046981122451,0.0,0.09090909090909091,,calm_trend->neutral_mixed->calm_trend,
three_state_path,,,27,0.003603894907586581,0.20570644288890727,0.06779535673352202,3.0342261299319024,-0.027222499521337484,-0.00947667367396375,0.00810989950349533,0.01858579920514123,0.037037037037037035,0.037037037037037035,,calm_trend->neutral_mixed->neutral_mixed,
three_state_path,,,2,-0.0302563470232572,-0.7976229869792958,0.27406827996581823,-2.910307559411017,-0.06826277919229484,,0.02462199350845673,0.012585879232978825,0.0,0.5,,calm_trend->neutral_mixed->stressed_panic,
three_state_path,,,1,-0.0062854526303171,-0.279546958933375,0.0,,0.0,,0.023744782017869337,0.0625430529736688,0.0,0.0,,calm_trend->recovery_confirmed->calm_trend,
three_state_path,,,1,0.0062372671553595,0.3817220553408567,0.0,,0.0,,0.041054011267140034,0.03807433144100858,0.0,0.0,,calm_trend->recovery_confirmed->recovery_confirmed,
three_state_path,,,31,-0.0008238091715825507,-0.041950403830479766,0.0819274842451945,-0.5120431100377697,-0.0703362046112388,-0.0271590019258554,0.007020821103543643,0.016383103150299873,0.0,0.06451612903225806,,neutral_mixed->calm_trend->calm_trend,
three_state_path,,,8,-0.0007136202452829748,-0.03644094385862595,0.0775909818816952,-0.46965437187260134,-0.030605905568921288,,0.006647315704215798,0.017006057303122213,0.0,0.0,,neutral_mixed->calm_trend->neutral_mixed,
three_state_path,,,27,0.0020886934224538366,0.11460355654587429,0.059970547797641965,1.910997327097627,-0.023330082132368535,-0.0185577760143577,0.0005115360074866323,0.012447720858452792,0.0,0.0,,neutral_mixed->neutral_mixed->calm_trend,
three_state_path,,,331,0.0017223453041453815,0.09361083711323914,0.07437869241966485,1.2585706210733214,-0.09764448397185377,-0.025044322845497163,0.005210964128416997,0.008867475813384046,0.16314199395770393,0.25609756097560976,,neutral_mixed->neutral_mixed->neutral_mixed,
three_state_path,,,9,0.0041610860353385,0.24101244976895342,0.0523779538642913,4.601410173322249,-0.012937887061622022,,0.010291126440804828,0.0263992218338419,0.0,0.0,,neutral_mixed->neutral_mixed->recovery_confirmed,
three_state_path,,,10,0.00651869612271712,0.40196124841344316,0.04334523024786369,9.273482828788392,-0.0005634413452654252,,-0.002315221649727395,0.004400475128113079,0.1,0.1,,neutral_mixed->neutral_mixed->recovery_fragile,
three_state_path,,,21,0.002842456150238428,0.15904692213828642,0.08794356101730923,1.8085112803992833,-0.02617339668043306,-0.0195410579322761,0.0013016439546770675,0.000994671866244602,0.4,0.47368421052631576,,neutral_mixed->neutral_mixed->stressed_panic,
three_state_path,,,1,-0.0026069000601417,-0.12692673633310714,0.0,,0.0,,0.004740425712398633,0.0014586048924150052,0.0,0.0,,neutral_mixed->recovery_confirmed->calm_trend,
three_state_path,,,3,-0.0004759110748015667,-0.0244494166868785,0.06846019645811009,-0.35713331178999436,-0.01325546276219669,,0.012351484207221061,0.00251200794232768,0.0,0.0,,neutral_mixed->recovery_confirmed->neutral_mixed,
three_state_path,,,8,0.0008226796216577498,0.043689209535457296,0.08070694196995565,0.5413314947767597,-0.02472286711649485,,0.017950752796493413,0.03468139348129198,0.0,0.0,,neutral_mixed->recovery_confirmed->recovery_confirmed,
three_state_path,,,7,-0.0010305048151502281,-0.0522020002035648,0.08254119088087158,-0.6324357529431078,-0.0321381271516864,,0.003496751882043284,0.01757581514470024,0.0,0.14285714285714285,,neutral_mixed->recovery_fragile->neutral_mixed,
three_state_path,,,1,-0.002381910937332,-0.11662644380515341,0.0,,0.0,,0.005005632540920901,-0.003649796165248187,0.0,0.0,,neutral_mixed->recovery_fragile->recovery_confirmed,
three_state_path,,,7,-0.002267090114509931,-0.11132396095643737,0.03078569378016437,-3.6160939477727436,-0.00883038137798886,,0.004743843813849735,0.008934843023841097,0.0,0.14285714285714285,,neutral_mixed->recovery_fragile->recovery_fragile,
three_state_path,,,1,0.0010447763606267,0.05580130560151764,0.0,,0.0,,0.009354092693558025,0.02256444617424158,0.0,0.0,,neutral_mixed->recovery_fragile->stressed_panic,
three_state_path,,,10,0.0025671777639844798,0.14261807455535647,0.03378455107187143,4.2213991315722525,-0.007334359941850055,,0.0032502153900342773,0.006423924491829627,0.6666666666666666,0.6666666666666666,,neutral_mixed->stressed_panic->neutral_mixed,
three_state_path,,,1,-0.0003275744082589,-0.016892356524537022,0.0,,0.0,,,,,,,neutral_mixed->stressed_panic->recovery_confirmed,
three_state_path,,,17,-0.0017717288656253533,-0.08808784255942492,0.09983239868087244,-0.88235726801486,-0.05294556810644213,,0.004155550226376128,0.00877044292653996,0.11764705882352941,0.35294117647058826,,neutral_mixed->stressed_panic->stressed_panic,
three_state_path,,,3,0.007459622254893001,0.47176258097567914,0.028834597962164674,16.360990418340585,0.0,,0.0019649823314003,0.03284950172504867,0.0,0.0,,recovery_confirmed->calm_trend->calm_trend,
three_state_path,,,11,0.008897339623144974,0.58504937625941,0.08580488048030602,6.818369456195337,-0.006072181125744147,,0.01568517505434724,0.021386550412496465,0.0,0.0,,recovery_confirmed->neutral_mixed->neutral_mixed,
three_state_path,,,3,0.009276577311062899,0.6163303030612233,0.09023584502006321,6.830215896179475,0.0,,0.0074892450224008185,0.016850984844934302,0.0,0.0,,recovery_confirmed->neutral_mixed->recovery_confirmed,
three_state_path,,,1,0.0038392553484132,0.2204980574838984,0.0,,0.0,,0.010859837975510267,0.02737102189133145,0.0,0.0,,recovery_confirmed->recovery_confirmed->calm_trend,
three_state_path,,,9,0.015737084863300246,1.252309486491221,0.09501170097475073,13.180581693027694,-0.0002349848488870654,,0.02176772673664367,0.03784464070890403,0.0,0.0,,recovery_confirmed->recovery_confirmed->neutral_mixed,
three_state_path,,,14,-0.002594386081070784,-0.12635693684769966,0.06634540147631911,-1.9045319500071256,-0.058883344789412484,,0.023945424915634783,0.0430810383524185,0.0,0.0,,recovery_confirmed->recovery_confirmed->recovery_confirmed,
three_state_path,,,1,0.0106760396874375,0.7370904607596502,0.0,,0.0,,-0.012311385109411987,-0.007186925193718996,0.0,0.0,,recovery_confirmed->recovery_confirmed->recovery_fragile,
three_state_path,,,1,-0.0035830542899309,-0.17026874335122055,0.0,,0.0,,-0.006706483169272692,0.008958453096097552,0.0,0.0,,recovery_confirmed->recovery_fragile->recovery_confirmed,
three_state_path,,,1,0.0165774646270832,1.3512827641635243,0.0,,0.0,,0.02158650488519287,0.03086086550648881,0.0,0.0,,recovery_fragile->neutral_mixed->calm_trend,
three_state_path,,,13,0.0008273158130142383,0.04394064703779299,0.05192685668908434,0.8462027135763419,-0.020252893050958454,,0.007275629705700914,0.018829411881245848,0.07692307692307693,0.23076923076923078,,recovery_fragile->neutral_mixed->neutral_mixed,
three_state_path,,,2,-0.0117612711289882,-0.45947320275346615,0.008197089978482314,-56.053209609703146,-0.012898002983873225,,0.009659437625266554,0.03143096620507868,0.0,0.0,,recovery_fragile->neutral_mixed->recovery_fragile,
three_state_path,,,2,0.003999040438909749,0.23064129013433465,0.048239142539745095,4.781206256813233,0.0,,0.009343594321999826,0.004432677888530301,0.0,0.0,,recovery_fragile->recovery_confirmed->neutral_mixed,
three_state_path,,,2,0.0015279739421814,0.08263079939340479,0.006276725477465485,13.164634918328586,0.0,,0.005419151748102924,0.026288402065658245,0.0,0.0,,recovery_fragile->recovery_confirmed->recovery_confirmed,
three_state_path,,,8,0.0003531453462584252,0.018529903172595175,0.029282511946837803,0.6327975962661976,-0.005734895300076981,,0.005733796867149268,0.018620872779275655,0.125,0.25,,recovery_fragile->recovery_fragile->neutral_mixed,
three_state_path,,,2,-0.01463219509726435,-0.5353615389088082,0.08926785963662735,-5.997248517977739,-0.0022529702830035303,,0.024970593260405627,0.030994568951763335,0.0,0.0,,recovery_fragile->recovery_fragile->recovery_confirmed,
three_state_path,,,15,0.0005784278086835802,0.030526204927214584,0.06633320951025895,0.46019490316526096,-0.04771582703334254,,0.007005029774331957,0.020368180556035488,0.06666666666666667,0.2,,recovery_fragile->recovery_fragile->recovery_fragile,
three_state_path,,,1,-0.0038380534646269,-0.18123875680456103,0.0,,0.0,,0.015105535762221844,0.013314000891337496,0.0,0.0,,recovery_fragile->recovery_fragile->stressed_panic,
three_state_path,,,2,0.0003196797843995503,0.016759584414081763,0.03835614282729058,0.4369465535037386,-0.004999360203785663,,0.01473270155148898,0.016221840504338392,0.0,0.0,,recovery_fragile->stressed_panic->recovery_fragile,
three_state_path,,,1,0.0163011391509301,1.3182776231831301,0.0,,0.0,,0.0010578552886664205,0.002082030096275833,0.0,0.0,,recovery_fragile->stressed_panic->stressed_panic,
three_state_path,,,15,0.0003661171699484468,0.019216921679197307,0.07767639846901406,0.2473971767223881,-0.030566066756782972,,0.004787472551267031,0.002285273078544814,0.6428571428571429,0.6428571428571429,,stressed_panic->neutral_mixed->neutral_mixed,
three_state_path,,,4,0.0010356548561920248,0.05530115867877794,0.013528678881440234,4.087698374942188,-0.0013277859071213483,,-0.00301711615801617,-0.004174406067321723,0.0,0.25,,stressed_panic->neutral_mixed->recovery_fragile,
three_state_path,,,5,0.00301629378278486,0.16954081102672003,0.060266181345840796,2.8131998285041617,-0.00539380077748397,,1.8153684375410428e-05,0.007725747625883783,0.0,0.0,,stressed_panic->neutral_mixed->stressed_panic,
three_state_path,,,1,-0.0030882022742925,-0.1485674471119468,0.0,,0.0,,0.016169694582171656,0.015472659650203946,0.0,0.0,,stressed_panic->recovery_fragile->neutral_mixed,
three_state_path,,,4,0.002321046445003725,0.12812229283057586,0.024982778764793177,5.128424425353812,-0.0018114096521206768,,0.008923429556684848,0.026511288719952064,0.25,0.5,,stressed_panic->recovery_fragile->recovery_fragile,
three_state_path,,,1,-0.0039248582560531,-0.1849405288867706,0.0,,0.0,,-0.015791607448699896,0.011076796697210733,0.0,0.0,,stressed_panic->recovery_fragile->stressed_panic,
three_state_path,,,14,-0.0003653416417645933,-0.0188218510383229,0.06694985578161576,-0.28113355613069635,-0.03531506104559645,,0.0010245423772666715,0.0012599894105743057,0.5,0.5714285714285714,,stressed_panic->stressed_panic->neutral_mixed,
three_state_path,,,4,0.0008047870259153,0.04271938587883506,0.07736234663502493,0.5521986823948581,-0.01581172386514995,,0.002071569220136238,0.019150535749614894,0.5,0.75,,stressed_panic->stressed_panic->recovery_fragile,
three_state_path,,,180,0.0009635994663263839,0.051358403991210944,0.05952009110036796,0.8628750904397295,-0.07097980506479007,-0.014306403319927743,0.002910860261863819,0.007091027877958608,0.08333333333333333,0.21666666666666667,,stressed_panic->stressed_panic->stressed_panic,
current_state_x_dwell_bucket,calm_trend,,78,0.00015931474081734275,0.008318111514160176,0.079027063467879,0.10525649251210151,-0.07422773267386296,-0.024501353983016474,0.004384426614050881,0.008653940534858545,0.0,0.01282051282051282,,,mature_7_13w
current_state_x_dwell_bucket,calm_trend,,76,0.0012754620568846515,0.0685277495425698,0.06876416507013046,0.99656193705952,-0.04688089275924512,-0.02380839817823965,0.004102671700967156,0.016221472094737385,0.0,0.039473684210526314,,,new_state_1_2w
current_state_x_dwell_bucket,calm_trend,,50,0.0011603310491060358,0.062157520317538406,0.10120848737581882,0.614153238816109,-0.06575358196655212,-0.033254506797934395,-0.0015555193160039394,0.00422521963258629,0.06,0.12,,,old_14w_plus
current_state_x_dwell_bucket,calm_trend,,91,0.0008548262727054168,0.04543386186707976,0.0739897926221792,0.6140558076582647,-0.07709841896116931,-0.02602095747542176,0.010272565711947446,0.011679789186896165,0.04395604395604396,0.08791208791208792,,,young_3_6w
current_state_x_dwell_bucket,neutral_mixed,,103,0.0004547035186948175,0.023920829783245834,0.07710096149864204,0.31025332652521,-0.08972538487247272,-0.02664962869766108,0.003488559060349044,0.005756368489484457,0.14563106796116504,0.30097087378640774,,,mature_7_13w
current_state_x_dwell_bucket,neutral_mixed,,162,0.002877954043839222,0.16118225849716405,0.08074588801789159,1.9961667702688395,-0.05021915108776598,-0.02272444431775861,0.007689712541458371,0.014918693503895183,0.175,0.2125,,,new_state_1_2w
current_state_x_dwell_bucket,neutral_mixed,,86,0.0017772952827008908,0.09673471423666125,0.07584998314890996,1.2753425936397378,-0.04743542566544734,-0.02640461868588706,0.0030420637994599264,0.007858724750645767,0.20930232558139536,0.27710843373493976,,,old_14w_plus
current_state_x_dwell_bucket,neutral_mixed,,142,0.002608552386861116,0.1450726823180355,0.0706942022005374,2.052115701178854,-0.07470590720722003,-0.01992769172343173,0.007773873637581131,0.01171374618358781,0.14788732394366197,0.2112676056338028,,,young_3_6w
current_state_x_dwell_bucket,recovery_confirmed,,30,0.0020037038245210225,0.10969849527619413,0.07474334521617607,1.4676690608229965,-0.03718947092924896,-0.0197428283985219,0.013249638374460911,0.027720177875645714,0.0,0.0,,,new_state_1_2w
current_state_x_dwell_bucket,recovery_confirmed,,14,-0.002594386081070784,-0.12635693684769966,0.06634540147631911,-1.9045319500071256,-0.058883344789412484,,0.023945424915634783,0.0430810383524185,0.0,0.0,,,young_3_6w
current_state_x_dwell_bucket,recovery_fragile,,34,0.0015810629627148849,0.08561901899413726,0.05341769462161679,1.6028213048245143,-0.02136969735954597,-0.0143548634245116,0.0023070327623233217,0.010606382773003369,0.11764705882352941,0.23529411764705882,,,new_state_1_2w
current_state_x_dwell_bucket,recovery_fragile,,15,0.0005784278086835802,0.030526204927214584,0.06633320951025895,0.46019490316526096,-0.04771582703334254,,0.007005029774331957,0.020368180556035488,0.06666666666666667,0.2,,,young_3_6w
current_state_x_dwell_bucket,stressed_panic,,64,0.0009459501161193838,0.05039486495473011,0.03315474983283823,1.5199892989334622,-0.025127895813298662,-0.00992027985609275,0.005666243371120223,0.010867731992453226,0.109375,0.171875,,,mature_7_13w
current_state_x_dwell_bucket,stressed_panic,,49,-0.0001280823041293327,-0.006638573046861662,0.11292064299139169,-0.058789720559488334,-0.1268843573329197,-0.048564096645016507,0.003244538847426509,0.005975192886473807,0.20833333333333334,0.3404255319148936,,,new_state_1_2w
current_state_x_dwell_bucket,stressed_panic,,63,0.0005688064104768572,0.03001104395892873,0.04530609603013278,0.6624063114810992,-0.03947191989906351,-0.010832005755471125,0.0011459808128664018,0.003767386892057714,0.06349206349206349,0.19047619047619047,,,old_14w_plus
current_state_x_dwell_bucket,stressed_panic,,53,0.0014541942008880482,0.0784913538550649,0.0907861678868933,0.8645739288484343,-0.07157870083128837,-0.019488354432548465,0.0016814807579850922,0.00648122257199825,0.07547169811320754,0.3018867924528302,,,young_3_6w
