rule_name,rule_formula,target,event_count,event_frequency,precision,baseline_precision,precision_lift,avg_forward_return,baseline_avg_forward_return,return_lift,state_path_interpretation,rule_family,stability,min_subperiod_events,redundancy_warning,next_recommended_phase,incrementality_flag,max_abs_corr_current_state_engine,closest_state_engine_feature,event_count_inc,event_frequency_inc,precision_lift_inc,stability_inc,rule_family_inc,state_path_interpretation_inc,best_sequence_model,best_sequence_brier,best_sequence_auc,best_sequence_high_risk_precision,state_brier,state_auc,state_high_risk_precision,markov_brier,markov_auc,markov_high_risk_precision,auc_lift_vs_state,brier_improvement_vs_state,precision_lift_vs_state,classification,reason
qqq_efa_spy_trend_after_calm_or_recovery,QQQ EFA/SPY trend active and calm/recovery memory,ggg1_underperformance_4w,44,0.039783001808318265,0.6590909090909091,0.6772151898734177,-0.018124280782508606,0.009139919190171864,0.005468970801374362,0.0036709483887975023,QQQ international leadership rule under calm/recovery sequence,qqq_sequence_overlap,0.3333333333333333,9,,retain as diagnostic only,DUPLICATES_QQQ_RULE,0.24855668402344,state_lag1_recovery_fragile,44,0.039783001808318265,-0.018124280782508606,0.3333333333333333,qqq_sequence_overlap,QQQ international leadership rule under calm/recovery sequence,decision_tree_depth3,0.20709779919517227,0.5382993700066872,0.8,0.21612090670084871,0.49022630486045116,0.6705882352941176,0.23038385852499182,0.4613592369689931,0.6,0.048073065146235994,0.009023107505676448,0.12941176470588245,TOO_RARE_OR_UNSTABLE,insufficient event coverage or subperiod stability
qqq_efa_spy_trend_after_calm_or_recovery,QQQ EFA/SPY trend active and calm/recovery memory,ggg1_tail_risk_4w,44,0.039783001808318265,0.22727272727272727,0.2468354430379747,-0.01956271576524743,0.009139919190171864,0.005468970801374362,0.0036709483887975023,QQQ international leadership rule under calm/recovery sequence,qqq_sequence_overlap,0.6666666666666666,9,,retain as diagnostic only,DUPLICATES_QQQ_RULE,0.24855668402344,state_lag1_recovery_fragile,44,0.039783001808318265,-0.01956271576524743,0.6666666666666666,qqq_sequence_overlap,QQQ international leadership rule under calm/recovery sequence,random_forest_depth4,0.20130221872121892,0.4567793880837359,0.27058823529411763,0.20135582836943583,0.48709608158883533,0.16470588235294117,0.20699516736571633,0.4713472893183038,0.12941176470588237,-0.030316693505099412,5.3609648216906836e-05,0.10588235294117646,REJECT,insufficient stable incremental evidence
calm_old_low_stress,state_lag1 == calm_trend and state_age_lag1 >= 14 and stress_count_last_13w == 0,recovery_quality_4w,50,0.06234413965087282,0.48,0.5,-0.020000000000000018,0.00013884019198463272,0.006656320352115172,-0.00651748016013054,mature calm trend with no recent stress memory,calm_persistence,0.6666666666666666,6,,retain as diagnostic only,NOT_ACTIONABLE,0.3609939021336487,state_lag1_calm_trend,50,0.06234413965087282,-0.020000000000000018,0.6666666666666666,calm_persistence,mature calm trend with no recent stress memory,random_forest_depth4,0.26189857593564686,0.4619386417738786,0.3582089552238806,0.2597959475115798,0.4873039648362622,0.5223880597014925,0.26592415806293973,0.49579622150301794,0.4925373134328358,-0.025365323062383593,-0.0021026284240670545,-0.16417910447761191,REJECT,insufficient stable incremental evidence
refined_neutral_deteriorating,refined_state_lag1 == neutral_deteriorating,recovery_quality_4w,152,0.18952618453865336,0.47368421052631576,0.5,-0.026315789473684237,0.005933223924809758,0.006656320352115172,-0.0007230964273054145,Layer 2B neutral deterioration refinement,refined_state,0.6666666666666666,31,partly duplicates existing refined Layer 2B state,retain as diagnostic only,DUPLICATES_CURRENT_STATE_ENGINE,1.0,refined_state_lag1_neutral_deteriorating,152,0.18952618453865336,-0.026315789473684237,0.6666666666666666,refined_state,Layer 2B neutral deterioration refinement,random_forest_depth4,0.26189857593564686,0.4619386417738786,0.3582089552238806,0.2597959475115798,0.4873039648362622,0.5223880597014925,0.26592415806293973,0.49579622150301794,0.4925373134328358,-0.025365323062383593,-0.0021026284240670545,-0.16417910447761191,DUPLICATIVE_WITH_LAYER2B,mostly restates existing current/refined state engine
calm_old_low_stress,state_lag1 == calm_trend and state_age_lag1 >= 14 and stress_count_last_13w == 0,stress_transition_4w,50,0.045207956600361664,0.08,0.10759493670886076,-0.027594936708860762,0.00013884019198463272,0.005468970801374362,-0.005330130609389729,mature calm trend with no recent stress memory,calm_persistence,0.3333333333333333,6,,retain as diagnostic only,NOT_ACTIONABLE,0.3609939021336487,state_lag1_calm_trend,50,0.045207956600361664,-0.027594936708860762,0.3333333333333333,calm_persistence,mature calm trend with no recent stress memory,random_forest_depth4,0.08589228971424695,0.6615373683462552,0.21176470588235294,0.08870503786666167,0.5800581092390531,0.1411764705882353,0.25028542419447875,0.5460926273902951,0.16470588235294117,0.0814792591072021,0.0028127481524147235,0.07058823529411765,TOO_RARE_OR_UNSTABLE,insufficient event coverage or subperiod stability
refined_neutral_deteriorating,refined_state_lag1 == neutral_deteriorating,recovery_quality_8w,151,0.18898623279098872,0.47019867549668876,0.49937421777221525,-0.02917554227552649,0.009188341056774955,0.013101542185322456,-0.003913201128547501,Layer 2B neutral deterioration refinement,refined_state,0.6666666666666666,30,partly duplicates existing refined Layer 2B state,retain as diagnostic only,DUPLICATES_CURRENT_STATE_ENGINE,1.0,refined_state_lag1_neutral_deteriorating,151,0.18898623279098872,-0.02917554227552649,0.6666666666666666,refined_state,Layer 2B neutral deterioration refinement,random_forest_depth4,0.264113441707949,0.4889590188991387,0.5223880597014925,0.25752445064867613,0.45450090809372246,0.5970149253731343,0.2592090310079584,0.49151696606786427,0.6716417910447762,0.03445811080541622,-0.006588991059272853,-0.07462686567164178,DUPLICATIVE_WITH_LAYER2B,mostly restates existing current/refined state engine
stress_memory_neutral,state_lag1 == neutral_mixed and stress_count_last_13w > 0,recovery_quality_4w,100,0.12468827930174564,0.47,0.5,-0.030000000000000027,0.0062836160916338365,0.006656320352115172,-0.0003727042604813359,neutral_mixed with recent stress memory,stress_memory,0.6666666666666666,17,,retain as diagnostic only,NOT_ACTIONABLE,0.5297033860866327,refined_state_lag1_neutral_deteriorating,100,0.12468827930174564,-0.030000000000000027,0.6666666666666666,stress_memory,neutral_mixed with recent stress memory,random_forest_depth4,0.26189857593564686,0.4619386417738786,0.3582089552238806,0.2597959475115798,0.4873039648362622,0.5223880597014925,0.26592415806293973,0.49579622150301794,0.4925373134328358,-0.025365323062383593,-0.0021026284240670545,-0.16417910447761191,REJECT,insufficient stable incremental evidence
qqq_efa_spy_trend_after_calm_or_recovery,QQQ EFA/SPY trend active and calm/recovery memory,false_recovery_label,16,0.125,0.25,0.28125,-0.03125,0.02389177501780227,0.02231219402618693,0.001579580991615339,QQQ international leadership rule under calm/recovery sequence,qqq_sequence_overlap,0.0,3,,retain as diagnostic only,INSUFFICIENT_EVIDENCE,0.24855668402344,state_lag1_recovery_fragile,16,0.125,-0.03125,0.0,qqq_sequence_overlap,QQQ international leadership rule under calm/recovery sequence,,,,,,,,,,,,,,TOO_RARE_OR_UNSTABLE,insufficient event coverage or subperiod stability
refined_neutral_healthy_after_stress,refined_state_lag1 == neutral_healthy and stress_count_last_13w > 0,false_recovery_label,4,0.03125,0.25,0.28125,-0.03125,0.02245972241091293,0.02231219402618693,0.00014752838472599852,neutral_healthy despite recent stress memory,refined_state,0.0,0,partly duplicates existing refined Layer 2B state,retain as diagnostic only,INSUFFICIENT_EVIDENCE,0.20711383185933946,refined_state_lag1_neutral_healthy,4,0.03125,-0.03125,0.0,refined_state,neutral_healthy despite recent stress memory,,,,,,,,,,,,,,TOO_RARE_OR_UNSTABLE,insufficient event coverage or subperiod stability
high_transition_instability,state_changes_last_8w >= 3,false_recovery_label,71,0.5546875,0.23943661971830985,0.28125,-0.041813380281690155,0.021877805378484248,0.02231219402618693,-0.000434388647702684,high recent transition instability,instability,0.6666666666666666,17,,retain as diagnostic only,NOT_ACTIONABLE,0.17386468210364006,state_lag1_recovery_fragile,71,0.5546875,-0.041813380281690155,0.6666666666666666,instability,high recent transition instability,,,,,,,,,,,,,,REJECT,insufficient stable incremental evidence
high_transition_instability,state_changes_last_8w >= 3,stress_transition_8w,255,0.23139745916515425,0.1411764705882353,0.18330308529945555,-0.042126614711220256,0.016216918043623033,0.01098717111398922,0.005229746929633813,high recent transition instability,instability,0.0,62,,retain as diagnostic only,NOT_ACTIONABLE,0.17386468210364006,state_lag1_recovery_fragile,255,0.23139745916515425,-0.042126614711220256,0.0,instability,high recent transition instability,random_forest_depth4,0.13782857318566025,0.6086184535573123,0.35294117647058826,0.14010853867521988,0.5622838438735178,0.3176470588235294,0.3987361825862366,0.5405858860342556,0.29411764705882354,0.04633460968379444,0.0022799654895596377,0.035294117647058865,TOO_RARE_OR_UNSTABLE,insufficient event coverage or subperiod stability
stress_old_state,state_lag1 == stressed_panic and state_age_lag1 >= 7,ggg1_underperformance_4w,127,0.11482820976491863,0.6299212598425197,0.6772151898734177,-0.04729393003089799,0.0035188012001277492,0.005468970801374362,-0.0019501696012466127,mature stressed_panic state,stress_dwell,0.0,28,,retain as diagnostic only,NOT_ACTIONABLE,0.7050100607859543,state_lag1_stressed_panic,127,0.11482820976491863,-0.04729393003089799,0.0,stress_dwell,mature stressed_panic state,decision_tree_depth3,0.20709779919517227,0.5382993700066872,0.8,0.21612090670084871,0.49022630486045116,0.6705882352941176,0.23038385852499182,0.4613592369689931,0.6,0.048073065146235994,0.009023107505676448,0.12941176470588245,TOO_RARE_OR_UNSTABLE,insufficient event coverage or subperiod stability
calm_old_low_stress,state_lag1 == calm_trend and state_age_lag1 >= 14 and stress_count_last_13w == 0,stress_transition_8w,50,0.045372050816696916,0.12,0.18330308529945555,-0.06330308529945555,0.00842436737832861,0.01098717111398922,-0.0025628037356606095,mature calm trend with no recent stress memory,calm_persistence,0.3333333333333333,6,,retain as diagnostic only,NOT_ACTIONABLE,0.3609939021336487,state_lag1_calm_trend,50,0.045372050816696916,-0.06330308529945555,0.3333333333333333,calm_persistence,mature calm trend with no recent stress memory,random_forest_depth4,0.13782857318566025,0.6086184535573123,0.35294117647058826,0.14010853867521988,0.5622838438735178,0.3176470588235294,0.3987361825862366,0.5405858860342556,0.29411764705882354,0.04633460968379444,0.0022799654895596377,0.035294117647058865,TOO_RARE_OR_UNSTABLE,insufficient event coverage or subperiod stability
stress_old_state,state_lag1 == stressed_panic and state_age_lag1 >= 7,ggg1_tail_risk_4w,127,0.11482820976491863,0.18110236220472442,0.2468354430379747,-0.06573308083325027,0.0035188012001277492,0.005468970801374362,-0.0019501696012466127,mature stressed_panic state,stress_dwell,0.0,28,,retain as diagnostic only,NOT_ACTIONABLE,0.7050100607859543,state_lag1_stressed_panic,127,0.11482820976491863,-0.06573308083325027,0.0,stress_dwell,mature stressed_panic state,random_forest_depth4,0.20130221872121892,0.4567793880837359,0.27058823529411763,0.20135582836943583,0.48709608158883533,0.16470588235294117,0.20699516736571633,0.4713472893183038,0.12941176470588237,-0.030316693505099412,5.3609648216906836e-05,0.10588235294117646,TOO_RARE_OR_UNSTABLE,insufficient event coverage or subperiod stability
stress_old_state,state_lag1 == stressed_panic and state_age_lag1 >= 7,recovery_quality_8w,12,0.015018773466833541,0.4166666666666667,0.49937421777221525,-0.08270755110554856,0.0083020138217616,0.013101542185322456,-0.004799528363560856,mature stressed_panic state,stress_dwell,0.0,3,,retain as diagnostic only,INSUFFICIENT_EVIDENCE,0.7050100607859543,state_lag1_stressed_panic,12,0.015018773466833541,-0.08270755110554856,0.0,stress_dwell,mature stressed_panic state,random_forest_depth4,0.264113441707949,0.4889590188991387,0.5223880597014925,0.25752445064867613,0.45450090809372246,0.5970149253731343,0.2592090310079584,0.49151696606786427,0.6716417910447762,0.03445811080541622,-0.006588991059272853,-0.07462686567164178,TOO_RARE_OR_UNSTABLE,insufficient event coverage or subperiod stability
qqq_efa_spy_trend_after_calm_or_recovery,QQQ EFA/SPY trend active and calm/recovery memory,stress_transition_4w,44,0.039783001808318265,0.022727272727272728,0.10759493670886076,-0.08486766398158804,0.009139919190171864,0.005468970801374362,0.0036709483887975023,QQQ international leadership rule under calm/recovery sequence,qqq_sequence_overlap,0.0,9,,retain as diagnostic only,DUPLICATES_QQQ_RULE,0.24855668402344,state_lag1_recovery_fragile,44,0.039783001808318265,-0.08486766398158804,0.0,qqq_sequence_overlap,QQQ international leadership rule under calm/recovery sequence,random_forest_depth4,0.08589228971424695,0.6615373683462552,0.21176470588235294,0.08870503786666167,0.5800581092390531,0.1411764705882353,0.25028542419447875,0.5460926273902951,0.16470588235294117,0.0814792591072021,0.0028127481524147235,0.07058823529411765,TOO_RARE_OR_UNSTABLE,insufficient event coverage or subperiod stability
neutral_after_stress_short_dwell,state_lag1 == neutral_mixed and state_lag2 == stressed_panic and state_age_lag1 <= 6,recovery_quality_8w,17,0.02127659574468085,0.4117647058823529,0.49937421777221525,-0.08760951188986232,0.00031814126050284534,0.013101542185322456,-0.01278340092481961,neutral_mixed immediately after stress with young dwell,stress_memory,0.5,3,,retain as diagnostic only,INSUFFICIENT_EVIDENCE,0.24540855904650763,refined_state_lag1_neutral_deteriorating,17,0.02127659574468085,-0.08760951188986232,0.5,stress_memory,neutral_mixed immediately after stress with young dwell,random_forest_depth4,0.264113441707949,0.4889590188991387,0.5223880597014925,0.25752445064867613,0.45450090809372246,0.5970149253731343,0.2592090310079584,0.49151696606786427,0.6716417910447762,0.03445811080541622,-0.006588991059272853,-0.07462686567164178,TOO_RARE_OR_UNSTABLE,insufficient event coverage or subperiod stability
recovery_confirmed_after_neutral,state_lag1 == recovery_confirmed and state_lag2 == neutral_mixed,stress_transition_4w,12,0.0108499095840868,0.0,0.10759493670886076,-0.10759493670886076,0.015450075058834093,0.005468970801374362,0.009981104257459732,confirmed recovery after neutral_mixed rather than fragile recovery,recovery_path,0.0,3,,retain as diagnostic only,INSUFFICIENT_EVIDENCE,0.52075978003951,state_lag1_recovery_confirmed,12,0.0108499095840868,-0.10759493670886076,0.0,recovery_path,confirmed recovery after neutral_mixed rather than fragile recovery,random_forest_depth4,0.08589228971424695,0.6615373683462552,0.21176470588235294,0.08870503786666167,0.5800581092390531,0.1411764705882353,0.25028542419447875,0.5460926273902951,0.16470588235294117,0.0814792591072021,0.0028127481524147235,0.07058823529411765,TOO_RARE_OR_UNSTABLE,insufficient event coverage or subperiod stability
refined_neutral_healthy_after_stress,refined_state_lag1 == neutral_healthy and stress_count_last_13w > 0,stress_transition_4w,11,0.009945750452079566,0.0,0.10759493670886076,-0.10759493670886076,0.015131317698385605,0.005468970801374362,0.009662346897011242,neutral_healthy despite recent stress memory,refined_state,0.0,0,partly duplicates existing refined Layer 2B state,retain as diagnostic only,INSUFFICIENT_EVIDENCE,0.20711383185933946,refined_state_lag1_neutral_healthy,11,0.009945750452079566,-0.10759493670886076,0.0,refined_state,neutral_healthy despite recent stress memory,random_forest_depth4,0.08589228971424695,0.6615373683462552,0.21176470588235294,0.08870503786666167,0.5800581092390531,0.1411764705882353,0.25028542419447875,0.5460926273902951,0.16470588235294117,0.0814792591072021,0.0028127481524147235,0.07058823529411765,TOO_RARE_OR_UNSTABLE,insufficient event coverage or subperiod stability
recovery_confirmed_after_fragile_low_stress,state_lag1 == recovery_confirmed and state_lag2 == recovery_fragile and stress_count_last_13w <= 2,stress_transition_4w,2,0.0018083182640144665,0.0,0.10759493670886076,-0.10759493670886076,-0.006359217758309388,0.005468970801374362,-0.01182818855968375,confirmed recovery that graduates from fragile recovery with limited recent stress,recovery_quality,0.0,0,,retain as diagnostic only,INSUFFICIENT_EVIDENCE,0.21163773236926464,state_lag1_recovery_confirmed,2,0.0018083182640144665,-0.10759493670886076,0.0,recovery_quality,confirmed recovery that graduates from fragile recovery with limited recent stress,random_forest_depth4,0.08589228971424695,0.6615373683462552,0.21176470588235294,0.08870503786666167,0.5800581092390531,0.1411764705882353,0.25028542419447875,0.5460926273902951,0.16470588235294117,0.0814792591072021,0.0028127481524147235,0.07058823529411765,TOO_RARE_OR_UNSTABLE,insufficient event coverage or subperiod stability
recovery_confirmed_after_neutral,state_lag1 == recovery_confirmed and state_lag2 == neutral_mixed,false_recovery_label,12,0.09375,0.16666666666666666,0.28125,-0.11458333333333334,0.02387048138081116,0.02231219402618693,0.0015582873546242278,confirmed recovery after neutral_mixed rather than fragile recovery,recovery_path,0.0,3,,retain as diagnostic only,INSUFFICIENT_EVIDENCE,0.52075978003951,state_lag1_recovery_confirmed,12,0.09375,-0.11458333333333334,0.0,recovery_path,confirmed recovery after neutral_mixed rather than fragile recovery,,,,,,,,,,,,,,TOO_RARE_OR_UNSTABLE,insufficient event coverage or subperiod stability
qqq_efa_spy_trend_after_calm_or_recovery,QQQ EFA/SPY trend active and calm/recovery memory,stress_transition_8w,44,0.039927404718693285,0.06818181818181818,0.18330308529945555,-0.11512126711763737,0.0183151576002639,0.01098717111398922,0.00732798648627468,QQQ international leadership rule under calm/recovery sequence,qqq_sequence_overlap,0.0,9,,retain as diagnostic only,DUPLICATES_QQQ_RULE,0.24855668402344,state_lag1_recovery_fragile,44,0.039927404718693285,-0.11512126711763737,0.0,qqq_sequence_overlap,QQQ international leadership rule under calm/recovery sequence,random_forest_depth4,0.13782857318566025,0.6086184535573123,0.35294117647058826,0.14010853867521988,0.5622838438735178,0.3176470588235294,0.3987361825862366,0.5405858860342556,0.29411764705882354,0.04633460968379444,0.0022799654895596377,0.035294117647058865,TOO_RARE_OR_UNSTABLE,insufficient event coverage or subperiod stability
refined_neutral_healthy_after_stress,refined_state_lag1 == neutral_healthy and stress_count_last_13w > 0,ggg1_underperformance_4w,11,0.009945750452079566,0.5454545454545454,0.6772151898734177,-0.13176064441887225,0.015131317698385605,0.005468970801374362,0.009662346897011242,neutral_healthy despite recent stress memory,refined_state,0.0,0,partly duplicates existing refined Layer 2B state,retain as diagnostic only,INSUFFICIENT_EVIDENCE,0.20711383185933946,refined_state_lag1_neutral_healthy,11,0.009945750452079566,-0.13176064441887225,0.0,refined_state,neutral_healthy despite recent stress memory,decision_tree_depth3,0.20709779919517227,0.5382993700066872,0.8,0.21612090670084871,0.49022630486045116,0.6705882352941176,0.23038385852499182,0.4613592369689931,0.6,0.048073065146235994,0.009023107505676448,0.12941176470588245,TOO_RARE_OR_UNSTABLE,insufficient event coverage or subperiod stability
calm_old_low_stress,state_lag1 == calm_trend and state_age_lag1 >= 14 and stress_count_last_13w == 0,recovery_quality_8w,50,0.0625782227784731,0.36,0.49937421777221525,-0.13937421777221526,0.00842436737832861,0.013101542185322456,-0.004677174806993846,mature calm trend with no recent stress memory,calm_persistence,0.3333333333333333,6,,retain as diagnostic only,NOT_ACTIONABLE,0.3609939021336487,state_lag1_calm_trend,50,0.0625782227784731,-0.13937421777221526,0.3333333333333333,calm_persistence,mature calm trend with no recent stress memory,random_forest_depth4,0.264113441707949,0.4889590188991387,0.5223880597014925,0.25752445064867613,0.45450090809372246,0.5970149253731343,0.2592090310079584,0.49151696606786427,0.6716417910447762,0.03445811080541622,-0.006588991059272853,-0.07462686567164178,TOO_RARE_OR_UNSTABLE,insufficient event coverage or subperiod stability
refined_neutral_healthy_after_stress,refined_state_lag1 == neutral_healthy and stress_count_last_13w > 0,ggg1_tail_risk_4w,11,0.009945750452079566,0.09090909090909091,0.2468354430379747,-0.15592635212888378,0.015131317698385605,0.005468970801374362,0.009662346897011242,neutral_healthy despite recent stress memory,refined_state,0.0,0,partly duplicates existing refined Layer 2B state,retain as diagnostic only,INSUFFICIENT_EVIDENCE,0.20711383185933946,refined_state_lag1_neutral_healthy,11,0.009945750452079566,-0.15592635212888378,0.0,refined_state,neutral_healthy despite recent stress memory,random_forest_depth4,0.20130221872121892,0.4567793880837359,0.27058823529411763,0.20135582836943583,0.48709608158883533,0.16470588235294117,0.20699516736571633,0.4713472893183038,0.12941176470588237,-0.030316693505099412,5.3609648216906836e-05,0.10588235294117646,TOO_RARE_OR_UNSTABLE,insufficient event coverage or subperiod stability
recovery_confirmed_after_neutral,state_lag1 == recovery_confirmed and state_lag2 == neutral_mixed,ggg1_tail_risk_4w,12,0.0108499095840868,0.08333333333333333,0.2468354430379747,-0.16350210970464135,0.015450075058834093,0.005468970801374362,0.009981104257459732,confirmed recovery after neutral_mixed rather than fragile recovery,recovery_path,0.0,3,,retain as diagnostic only,INSUFFICIENT_EVIDENCE,0.52075978003951,state_lag1_recovery_confirmed,12,0.0108499095840868,-0.16350210970464135,0.0,recovery_path,confirmed recovery after neutral_mixed rather than fragile recovery,random_forest_depth4,0.20130221872121892,0.4567793880837359,0.27058823529411763,0.20135582836943583,0.48709608158883533,0.16470588235294117,0.20699516736571633,0.4713472893183038,0.12941176470588237,-0.030316693505099412,5.3609648216906836e-05,0.10588235294117646,TOO_RARE_OR_UNSTABLE,insufficient event coverage or subperiod stability
recovery_confirmed_after_neutral,state_lag1 == recovery_confirmed and state_lag2 == neutral_mixed,stress_transition_8w,12,0.010889292196007259,0.0,0.18330308529945555,-0.18330308529945555,0.02387048138081116,0.01098717111398922,0.01288331026682194,confirmed recovery after neutral_mixed rather than fragile recovery,recovery_path,0.0,3,,retain as diagnostic only,INSUFFICIENT_EVIDENCE,0.52075978003951,state_lag1_recovery_confirmed,12,0.010889292196007259,-0.18330308529945555,0.0,recovery_path,confirmed recovery after neutral_mixed rather than fragile recovery,random_forest_depth4,0.13782857318566025,0.6086184535573123,0.35294117647058826,0.14010853867521988,0.5622838438735178,0.3176470588235294,0.3987361825862366,0.5405858860342556,0.29411764705882354,0.04633460968379444,0.0022799654895596377,0.035294117647058865,TOO_RARE_OR_UNSTABLE,insufficient event coverage or subperiod stability
refined_neutral_healthy_after_stress,refined_state_lag1 == neutral_healthy and stress_count_last_13w > 0,stress_transition_8w,11,0.009981851179673321,0.0,0.18330308529945555,-0.18330308529945555,0.037652369801686465,0.01098717111398922,0.026665198687697247,neutral_healthy despite recent stress memory,refined_state,0.0,0,partly duplicates existing refined Layer 2B state,retain as diagnostic only,INSUFFICIENT_EVIDENCE,0.20711383185933946,refined_state_lag1_neutral_healthy,11,0.009981851179673321,-0.18330308529945555,0.0,refined_state,neutral_healthy despite recent stress memory,random_forest_depth4,0.13782857318566025,0.6086184535573123,0.35294117647058826,0.14010853867521988,0.5622838438735178,0.3176470588235294,0.3987361825862366,0.5405858860342556,0.29411764705882354,0.04633460968379444,0.0022799654895596377,0.035294117647058865,TOO_RARE_OR_UNSTABLE,insufficient event coverage or subperiod stability
recovery_confirmed_after_fragile_low_stress,state_lag1 == recovery_confirmed and state_lag2 == recovery_fragile and stress_count_last_13w <= 2,stress_transition_8w,2,0.0018148820326678765,0.0,0.18330308529945555,-0.18330308529945555,-0.0001623685640813055,0.01098717111398922,-0.011149539678070525,confirmed recovery that graduates from fragile recovery with limited recent stress,recovery_quality,0.0,0,,retain as diagnostic only,INSUFFICIENT_EVIDENCE,0.21163773236926464,state_lag1_recovery_confirmed,2,0.0018148820326678765,-0.18330308529945555,0.0,recovery_quality,confirmed recovery that graduates from fragile recovery with limited recent stress,random_forest_depth4,0.13782857318566025,0.6086184535573123,0.35294117647058826,0.14010853867521988,0.5622838438735178,0.3176470588235294,0.3987361825862366,0.5405858860342556,0.29411764705882354,0.04633460968379444,0.0022799654895596377,0.035294117647058865,TOO_RARE_OR_UNSTABLE,insufficient event coverage or subperiod stability
stress_new_state,state_lag1 == stressed_panic and state_age_lag1 <= 2,recovery_quality_4w,13,0.016209476309226933,0.3076923076923077,0.5,-0.1923076923076923,-0.000115019061235959,0.006656320352115172,-0.0067713394133511315,new stressed_panic state,stress_dwell,0.0,1,,retain as diagnostic only,INSUFFICIENT_EVIDENCE,0.42151259986843664,state_lag1_stressed_panic,13,0.016209476309226933,-0.1923076923076923,0.0,stress_dwell,new stressed_panic state,random_forest_depth4,0.26189857593564686,0.4619386417738786,0.3582089552238806,0.2597959475115798,0.4873039648362622,0.5223880597014925,0.26592415806293973,0.49579622150301794,0.4925373134328358,-0.025365323062383593,-0.0021026284240670545,-0.16417910447761191,TOO_RARE_OR_UNSTABLE,insufficient event coverage or subperiod stability
neutral_after_stress_short_dwell,state_lag1 == neutral_mixed and state_lag2 == stressed_panic and state_age_lag1 <= 6,recovery_quality_4w,17,0.02119700748129676,0.29411764705882354,0.5,-0.20588235294117646,0.002738410664661256,0.006656320352115172,-0.0039179096874539165,neutral_mixed immediately after stress with young dwell,stress_memory,0.0,3,,retain as diagnostic only,INSUFFICIENT_EVIDENCE,0.24540855904650763,refined_state_lag1_neutral_deteriorating,17,0.02119700748129676,-0.20588235294117646,0.0,stress_memory,neutral_mixed immediately after stress with young dwell,random_forest_depth4,0.26189857593564686,0.4619386417738786,0.3582089552238806,0.2597959475115798,0.4873039648362622,0.5223880597014925,0.26592415806293973,0.49579622150301794,0.4925373134328358,-0.025365323062383593,-0.0021026284240670545,-0.16417910447761191,TOO_RARE_OR_UNSTABLE,insufficient event coverage or subperiod stability
recovery_confirmed_after_neutral,state_lag1 == recovery_confirmed and state_lag2 == neutral_mixed,ggg1_underperformance_4w,12,0.0108499095840868,0.3333333333333333,0.6772151898734177,-0.34388185654008435,0.015450075058834093,0.005468970801374362,0.009981104257459732,confirmed recovery after neutral_mixed rather than fragile recovery,recovery_path,0.0,3,,retain as diagnostic only,INSUFFICIENT_EVIDENCE,0.52075978003951,state_lag1_recovery_confirmed,12,0.0108499095840868,-0.34388185654008435,0.0,recovery_path,confirmed recovery after neutral_mixed rather than fragile recovery,decision_tree_depth3,0.20709779919517227,0.5382993700066872,0.8,0.21612090670084871,0.49022630486045116,0.6705882352941176,0.23038385852499182,0.4613592369689931,0.6,0.048073065146235994,0.009023107505676448,0.12941176470588245,TOO_RARE_OR_UNSTABLE,insufficient event coverage or subperiod stability
recovery_fragile_after_stress,state_lag1 == recovery_fragile and state_lag2 == stressed_panic,ggg1_underperformance_4w,6,0.0054249547920434,0.3333333333333333,0.6772151898734177,-0.34388185654008435,0.006011967560035192,0.005468970801374362,0.0005429967586608299,fragile recovery immediately after stress,recovery_path,0.0,1,,retain as diagnostic only,INSUFFICIENT_EVIDENCE,0.3430447209444847,state_lag1_recovery_fragile,6,0.0054249547920434,-0.34388185654008435,0.0,recovery_path,fragile recovery immediately after stress,decision_tree_depth3,0.20709779919517227,0.5382993700066872,0.8,0.21612090670084871,0.49022630486045116,0.6705882352941176,0.23038385852499182,0.4613592369689931,0.6,0.048073065146235994,0.009023107505676448,0.12941176470588245,TOO_RARE_OR_UNSTABLE,insufficient event coverage or subperiod stability
recovery_confirmed_after_fragile_low_stress,state_lag1 == recovery_confirmed and state_lag2 == recovery_fragile and stress_count_last_13w <= 2,recovery_quality_8w,2,0.0025031289111389237,0.0,0.49937421777221525,-0.49937421777221525,-0.0001623685640813055,0.013101542185322456,-0.013263910749403762,confirmed recovery that graduates from fragile recovery with limited recent stress,recovery_quality,0.0,0,,retain as diagnostic only,INSUFFICIENT_EVIDENCE,0.21163773236926464,state_lag1_recovery_confirmed,2,0.0025031289111389237,-0.49937421777221525,0.0,recovery_quality,confirmed recovery that graduates from fragile recovery with limited recent stress,random_forest_depth4,0.264113441707949,0.4889590188991387,0.5223880597014925,0.25752445064867613,0.45450090809372246,0.5970149253731343,0.2592090310079584,0.49151696606786427,0.6716417910447762,0.03445811080541622,-0.006588991059272853,-0.07462686567164178,TOO_RARE_OR_UNSTABLE,insufficient event coverage or subperiod stability
