target,model,n_oos,positive_rate,brier,auc,log_loss,high_risk_decile_precision,high_risk_decile_recall,top_decile_avg_forward_return,overall_avg_forward_return,top_decile_return_lift,transition_window
ggg1_underperformance_4w,random_forest_depth4,695,0.7323741007194244,0.21666273307811035,0.45232059488349496,0.6257573336619616,0.7428571428571429,0.10216110019646366,0.010223402237706356,0.006626238396667903,0.003597163841038453,not_around_stress_start_pm4w
recovery_quality_4w,decision_tree_depth3,586,0.5085324232081911,0.29393938491200744,0.5086805555555556,1.0023349458414248,0.4576271186440678,0.09060402684563758,0.006800371663358395,0.007322062582315016,-0.0005216909189566217,not_around_stress_start_pm4w
recovery_quality_4w,hist_gradient_depth3,586,0.5085324232081911,0.3187322853749538,0.4526356263982102,0.8886890707878221,0.4067796610169492,0.08053691275167785,0.001860727371610889,0.007322062582315016,-0.005461335210704127,not_around_stress_start_pm4w
recovery_quality_4w,logistic_sequence_l2,586,0.5085324232081911,0.3147724297090717,0.4828020134228188,0.9633356583126162,0.4406779661016949,0.087248322147651,0.006270128240346515,0.007322062582315016,-0.0010519343419685013,not_around_stress_start_pm4w
recovery_quality_4w,logistic_sequence_plus_l2b,586,0.5085324232081911,0.3468862069417652,0.5075619873228934,1.1513773372156346,0.4067796610169492,0.08053691275167785,0.0035108751356770496,0.007322062582315016,-0.003811187446637967,not_around_stress_start_pm4w
recovery_quality_4w,logistic_sequence_plus_qqq,586,0.5085324232081911,0.3281355156867763,0.46219006338553315,1.0374304810502506,0.3898305084745763,0.07718120805369127,0.003477239915024799,0.007322062582315016,-0.0038448226672902173,not_around_stress_start_pm4w
recovery_quality_4w,random_forest_depth4,586,0.5085324232081911,0.26614203504046036,0.4255161726323639,0.7268747172164128,0.22033898305084745,0.0436241610738255,-0.004384988108016802,0.007322062582315016,-0.01170705069033182,not_around_stress_start_pm4w
recovery_quality_8w,decision_tree_depth3,586,0.5136518771331058,0.3240868581992892,0.4354782304598706,1.2123858297678036,0.3559322033898305,0.06976744186046512,0.009298333371823295,0.01362458499919342,-0.004326251627370124,not_around_stress_start_pm4w
recovery_quality_8w,hist_gradient_depth3,586,0.5136518771331058,0.33609873254227857,0.46279652619921896,0.9724885854090249,0.4067796610169492,0.07973421926910298,0.007536051990891204,0.01362458499919342,-0.006088533008302215,not_around_stress_start_pm4w
recovery_quality_8w,logistic_sequence_l2,586,0.5136518771331058,0.315935017916051,0.4903421344057819,1.0134462560104371,0.5084745762711864,0.09966777408637874,0.015479670400984169,0.01362458499919342,0.0018550854017907493,not_around_stress_start_pm4w
recovery_quality_8w,logistic_sequence_plus_l2b,586,0.5136518771331058,0.342351520069388,0.5049950457539196,1.1999700847084038,0.4745762711864407,0.09302325581395349,0.014119753654332533,0.01362458499919342,0.0004951686551391138,not_around_stress_start_pm4w
recovery_quality_8w,logistic_sequence_plus_qqq,586,0.5136518771331058,0.3199927517285949,0.5017893571137145,1.0454086447964077,0.4915254237288136,0.09634551495016612,0.014546557600767415,0.01362458499919342,0.0009219726015739955,not_around_stress_start_pm4w
recovery_quality_8w,random_forest_depth4,586,0.5136518771331058,0.26962910819940994,0.46791397097394644,0.736705925260124,0.423728813559322,0.08305647840531562,0.007975356576120661,0.01362458499919342,-0.005649228423072758,not_around_stress_start_pm4w
stress_transition_4w,decision_tree_depth3,695,0.0,0.016621923569087385,,,0.0,,0.007154684873492339,0.006626238396667903,0.000528446476824436,not_around_stress_start_pm4w
stress_transition_4w,hist_gradient_depth3,695,0.0,0.02057311841842823,,,0.0,,0.0027128951000031033,0.006626238396667903,-0.0039133432966648,not_around_stress_start_pm4w
stress_transition_4w,logistic_sequence_l2,695,0.0,0.020913856995296538,,,0.0,,0.004667325939427997,0.006626238396667903,-0.001958912457239906,not_around_stress_start_pm4w
stress_transition_4w,logistic_sequence_plus_l2b,695,0.0,0.05176453727985787,,,0.0,,0.004462644005655281,0.006626238396667903,-0.002163594391012622,not_around_stress_start_pm4w
stress_transition_4w,logistic_sequence_plus_qqq,695,0.0,0.02347058956376113,,,0.0,,0.003159003211573687,0.006626238396667903,-0.003467235185094216,not_around_stress_start_pm4w
stress_transition_4w,random_forest_depth4,695,0.0,0.012652969824735821,,,0.0,,0.0037555662525480546,0.006626238396667903,-0.0028706721441198483,not_around_stress_start_pm4w
stress_transition_8w,decision_tree_depth3,695,0.06906474820143885,0.11030886414610862,0.49238472436888203,0.5333171883666092,0.04285714285714286,0.0625,0.009140107980226728,0.012825328412800006,-0.0036852204325732787,not_around_stress_start_pm4w
stress_transition_8w,hist_gradient_depth3,695,0.06906474820143885,0.10170118534116285,0.5818682380216382,0.3822452587402675,0.08571428571428572,0.125,0.01118913959736026,0.012825328412800006,-0.0016361888154397472,not_around_stress_start_pm4w
stress_transition_8w,logistic_sequence_l2,695,0.06906474820143885,0.09527727831380971,0.5398312725399279,0.3694860629805941,0.1,0.14583333333333334,0.009352541957642098,0.012825328412800006,-0.003472786455157908,not_around_stress_start_pm4w
stress_transition_8w,logistic_sequence_plus_l2b,695,0.06906474820143885,0.13500471110442938,0.612989438433797,0.47076066409494316,0.07142857142857142,0.10416666666666667,0.006238469914487965,0.012825328412800006,-0.006586858498312041,not_around_stress_start_pm4w
stress_transition_8w,logistic_sequence_plus_qqq,695,0.06906474820143885,0.10043753111541098,0.5816589386913962,0.38713762845404565,0.07142857142857142,0.10416666666666667,0.006448813578294665,0.012825328412800006,-0.006376514834505341,not_around_stress_start_pm4w
stress_transition_8w,random_forest_depth4,695,0.06906474820143885,0.08148405872182042,0.5096116692426583,0.31386604933065965,0.05714285714285714,0.08333333333333333,0.006291278056282517,0.012825328412800006,-0.00653405035651749,not_around_stress_start_pm4w
ggg1_tail_risk_4w,decision_tree_depth3,188,0.19680851063829788,0.20689332448961523,0.36459638446393416,0.678466774798155,0.0,0.0,0.014630929734096397,0.008802788204213772,0.005828141529882626,around_recovery_start_pm4w
ggg1_tail_risk_4w,hist_gradient_depth3,188,0.19680851063829788,0.21302225631294472,0.3850008949346698,0.6760136658027643,0.15789473684210525,0.08108108108108109,0.008037777470862569,0.008802788204213772,-0.0007650107333512027,around_recovery_start_pm4w
ggg1_tail_risk_4w,logistic_sequence_l2,188,0.19680851063829788,0.24164951294207754,0.42831573295149455,0.9151787314956469,0.15789473684210525,0.08108108108108109,0.005453644693179449,0.008802788204213772,-0.0033491435110343222,around_recovery_start_pm4w
ggg1_tail_risk_4w,logistic_sequence_plus_l2b,188,0.19680851063829788,0.24381465796343588,0.4152496867728656,1.0236538220729394,0.0,0.0,0.01564751025786797,0.008802788204213772,0.006844722053654198,around_recovery_start_pm4w
ggg1_tail_risk_4w,logistic_sequence_plus_qqq,188,0.19680851063829788,0.24474372825486254,0.41793449078217293,0.9337485147419321,0.05263157894736842,0.02702702702702703,0.009569435921404882,0.008802788204213772,0.0007666477171911108,around_recovery_start_pm4w
ggg1_tail_risk_4w,random_forest_depth4,188,0.19680851063829788,0.1764713391609591,0.3518883121532128,0.5427579858798115,0.0,0.0,0.018135016481830493,0.008802788204213772,0.009332228277616721,around_recovery_start_pm4w
ggg1_underperformance_4w,decision_tree_depth3,188,0.601063829787234,0.25156278279757077,0.5962831858407079,0.7067368904127094,0.7894736842105263,0.13274336283185842,0.008178176179026631,0.008802788204213772,-0.0006246120251871407,around_recovery_start_pm4w
ggg1_underperformance_4w,hist_gradient_depth3,188,0.601063829787234,0.2753757125125512,0.5380530973451327,0.8291289449293741,0.5789473684210527,0.09734513274336283,0.016518547093880336,0.008802788204213772,0.007715758889666564,around_recovery_start_pm4w
ggg1_underperformance_4w,logistic_sequence_l2,188,0.601063829787234,0.29593208727806614,0.5585840707964602,1.0677736602343908,0.5263157894736842,0.08849557522123894,0.010181266436055606,0.008802788204213772,0.0013784782318418346,around_recovery_start_pm4w
ggg1_underperformance_4w,logistic_sequence_plus_l2b,188,0.601063829787234,0.32584822284842285,0.5220058997050148,1.2734193253438304,0.5789473684210527,0.09734513274336283,0.008465526278329616,0.008802788204213772,-0.00033726192588415596,around_recovery_start_pm4w
ggg1_underperformance_4w,logistic_sequence_plus_qqq,188,0.601063829787234,0.30279522649379653,0.5598820058997049,1.0998081496083238,0.631578947368421,0.10619469026548672,0.0078117320729298384,0.008802788204213772,-0.000991056131283933,around_recovery_start_pm4w
ggg1_underperformance_4w,random_forest_depth4,188,0.601063829787234,0.2554046124849797,0.4704424778761062,0.7103429471221546,0.6842105263157895,0.11504424778761062,0.0096584229355044,0.008802788204213772,0.000855634731290628,around_recovery_start_pm4w
recovery_quality_4w,decision_tree_depth3,167,0.5389221556886228,0.33981501552583737,0.46522366522366526,1.2857098523091273,0.5294117647058824,0.1,0.006528279250482004,0.008962155201797495,-0.002433875951315491,around_recovery_start_pm4w
recovery_quality_4w,hist_gradient_depth3,167,0.5389221556886228,0.3543969991773971,0.413059163059163,1.0310777902053525,0.29411764705882354,0.05555555555555555,0.0022108914135554863,0.008962155201797495,-0.0067512637882420085,around_recovery_start_pm4w
recovery_quality_4w,logistic_sequence_l2,167,0.5389221556886228,0.35785520348997285,0.4722943722943723,1.2567289511009356,0.35294117647058826,0.06666666666666667,0.0034546699826673477,0.008962155201797495,-0.0055074852191301475,around_recovery_start_pm4w
recovery_quality_4w,logistic_sequence_plus_l2b,167,0.5389221556886228,0.37454995832057825,0.4692640692640693,1.4088383114044427,0.5294117647058824,0.1,0.0046270377407904295,0.008962155201797495,-0.004335117461007065,around_recovery_start_pm4w
recovery_quality_4w,logistic_sequence_plus_qqq,167,0.5389221556886228,0.3620504078503692,0.4660894660894661,1.275748125738854,0.35294117647058826,0.06666666666666667,0.0013979650345222292,0.008962155201797495,-0.007564190167275266,around_recovery_start_pm4w
recovery_quality_4w,random_forest_depth4,167,0.5389221556886228,0.27625053094660856,0.41536796536796533,0.7493781253998119,0.29411764705882354,0.05555555555555555,0.0014432116171495927,0.008962155201797495,-0.007518943584647902,around_recovery_start_pm4w
recovery_quality_8w,decision_tree_depth3,167,0.6047904191616766,0.38840097357820536,0.29980498049804977,1.7568113137751118,0.4117647058823529,0.06930693069306931,0.009338200184393967,0.016737696464461837,-0.00739949628006787,around_recovery_start_pm4w
recovery_quality_8w,hist_gradient_depth3,167,0.6047904191616766,0.39001654468621033,0.38943894389438943,1.201054587963997,0.35294117647058826,0.0594059405940594,0.006467836619132913,0.016737696464461837,-0.010269859845328924,around_recovery_start_pm4w
recovery_quality_8w,logistic_sequence_l2,167,0.6047904191616766,0.34749018242280194,0.47329732973297334,1.3903106683764224,0.23529411764705882,0.039603960396039604,6.742533236345379e-05,0.016737696464461837,-0.016670271132098385,around_recovery_start_pm4w
recovery_quality_8w,logistic_sequence_plus_l2b,167,0.6047904191616766,0.3733614416267439,0.44014401440144013,1.5964847293498894,0.23529411764705882,0.039603960396039604,0.0008766167578078329,0.016737696464461837,-0.015861079706654003,around_recovery_start_pm4w
recovery_quality_8w,logistic_sequence_plus_qqq,167,0.6047904191616766,0.35096136825522084,0.47194719471947194,1.427970900568307,0.23529411764705882,0.039603960396039604,6.742533236345379e-05,0.016737696464461837,-0.016670271132098385,around_recovery_start_pm4w
recovery_quality_8w,random_forest_depth4,167,0.6047904191616766,0.28587076854966587,0.38103810381038106,0.7762800902578538,0.17647058823529413,0.0297029702970297,-0.0023291862989311242,0.016737696464461837,-0.01906688276339296,around_recovery_start_pm4w
stress_transition_4w,decision_tree_depth3,188,0.0851063829787234,0.09431974839080952,0.4209665697674419,0.6744459860019095,0.05263157894736842,0.0625,0.009499100998001003,0.008802788204213772,0.0006963127937872314,around_recovery_start_pm4w
stress_transition_4w,hist_gradient_depth3,188,0.0851063829787234,0.091613502043456,0.5739462209302325,0.39667210795856916,0.05263157894736842,0.0625,0.0074383266415893766,0.008802788204213772,-0.001364461562624395,around_recovery_start_pm4w
stress_transition_4w,logistic_sequence_l2,188,0.0851063829787234,0.09131468945734965,0.6213662790697674,0.41402088548013566,0.21052631578947367,0.25,0.00637264626841557,0.008802788204213772,-0.0024301419357982013,around_recovery_start_pm4w
stress_transition_4w,logistic_sequence_plus_l2b,188,0.0851063829787234,0.1250137889966324,0.6191860465116279,0.5118189289996247,0.21052631578947367,0.25,0.004180492252615502,0.008802788204213772,-0.004622295951598269,around_recovery_start_pm4w
stress_transition_4w,logistic_sequence_plus_qqq,188,0.0851063829787234,0.08791521679536932,0.6086482558139534,0.4368825698907057,0.2631578947368421,0.3125,0.0018725699727954663,0.008802788204213772,-0.006930218231418305,around_recovery_start_pm4w
stress_transition_4w,random_forest_depth4,188,0.0851063829787234,0.08343645948981236,0.6057412790697674,0.3087135590512889,0.10526315789473684,0.125,0.006001060366468232,0.008802788204213772,-0.002801727837745539,around_recovery_start_pm4w
stress_transition_8w,decision_tree_depth3,187,0.12299465240641712,0.1571135020170923,0.5915959703075292,0.7240532278406573,0.21052631578947367,0.17391304347826086,0.014421316157553786,0.016045084991180077,-0.0016237688336262907,around_recovery_start_pm4w
stress_transition_8w,hist_gradient_depth3,187,0.12299465240641712,0.12902312928677698,0.6150583244962884,0.49378018885288094,0.2631578947368421,0.21739130434782608,0.02015014948680223,0.016045084991180077,0.004105064495622153,around_recovery_start_pm4w
stress_transition_8w,logistic_sequence_l2,187,0.12299465240641712,0.12493879726792598,0.6285790031813362,0.5164208791955178,0.3684210526315789,0.30434782608695654,0.0040854198509508825,0.016045084991180077,-0.011959665140229194,around_recovery_start_pm4w
stress_transition_8w,logistic_sequence_plus_l2b,187,0.12299465240641712,0.17372982970287537,0.6585365853658537,0.6300871749410376,0.21052631578947367,0.17391304347826086,0.010179902536296923,0.016045084991180077,-0.005865182454883154,around_recovery_start_pm4w
stress_transition_8w,logistic_sequence_plus_qqq,187,0.12299465240641712,0.12340515451084724,0.6341463414634146,0.5346966753067585,0.3684210526315789,0.30434782608695654,0.005773776736704492,0.016045084991180077,-0.010271308254475585,around_recovery_start_pm4w
stress_transition_8w,random_forest_depth4,187,0.12299465240641712,0.11721343121759979,0.6402439024390244,0.39972883289313377,0.47368421052631576,0.391304347826087,0.01170498711188563,0.016045084991180077,-0.004340097879294447,around_recovery_start_pm4w
ggg1_tail_risk_4w,decision_tree_depth3,658,0.2857142857142857,0.24761368516220006,0.4513750565866908,0.736407189158451,0.21212121212121213,0.07446808510638298,0.012611274336625134,0.004704564326654288,0.007906710009970846,not_around_recovery_start_pm4w
ggg1_tail_risk_4w,hist_gradient_depth3,658,0.2857142857142857,0.264028587301004,0.4747793119058398,0.7801200239248106,0.19696969696969696,0.06914893617021277,0.010821254327906421,0.004704564326654288,0.006116690001252133,not_around_recovery_start_pm4w
ggg1_tail_risk_4w,logistic_sequence_l2,658,0.2857142857142857,0.26271490558540384,0.5019013128112267,0.8237779930702996,0.25757575757575757,0.09042553191489362,0.006366474184834182,0.004704564326654288,0.001661909858179894,not_around_recovery_start_pm4w
ggg1_tail_risk_4w,logistic_sequence_plus_l2b,658,0.2857142857142857,0.2798826403084198,0.4754866455409688,0.9388475958548231,0.2727272727272727,0.09574468085106383,0.0079099835240871,0.004704564326654288,0.0032054191974328124,not_around_recovery_start_pm4w
ggg1_tail_risk_4w,logistic_sequence_plus_qqq,658,0.2857142857142857,0.2641324974993717,0.494714803078316,0.8368116727266715,0.30303030303030304,0.10638297872340426,0.007225792676473073,0.004704564326654288,0.0025212283498187845,not_around_recovery_start_pm4w
ggg1_tail_risk_4w,random_forest_depth4,658,0.2857142857142857,0.20839675573843602,0.4775746944318696,0.6107647757614364,0.3787878787878788,0.13297872340425532,0.004630755747919947,0.004704564326654288,-7.380857873434156e-05,not_around_recovery_start_pm4w
ggg1_underperformance_4w,decision_tree_depth3,658,0.7629179331306991,0.19439351816591557,0.4910805495964859,0.6859886516355135,0.7878787878787878,0.10358565737051793,0.011372127466235947,0.004704564326654288,0.006667563139581658,not_around_recovery_start_pm4w
ggg1_underperformance_4w,hist_gradient_depth3,658,0.7629179331306991,0.2124821758667906,0.5134717540096025,0.6702975000841271,0.7878787878787878,0.10358565737051793,0.010495649912212014,0.004704564326654288,0.005791085585557725,not_around_recovery_start_pm4w
ggg1_underperformance_4w,logistic_sequence_l2,658,0.7629179331306991,0.22781043283988126,0.5202650934722648,0.7315121069188926,0.7878787878787878,0.10358565737051793,0.009482374333391563,0.004704564326654288,0.004777810006737274,not_around_recovery_start_pm4w
ggg1_underperformance_4w,logistic_sequence_plus_l2b,658,0.7629179331306991,0.24289900670758938,0.5097175400960261,0.8468686601488661,0.7727272727272727,0.10159362549800798,0.008960081195767636,0.004704564326654288,0.004255516869113348,not_around_recovery_start_pm4w
ggg1_underperformance_4w,logistic_sequence_plus_qqq,658,0.7629179331306991,0.2322148462716896,0.48804780876494025,0.7693191218313963,0.8484848484848485,0.11155378486055777,0.006460241391983493,0.004704564326654288,0.0017556770653292045,not_around_recovery_start_pm4w
ggg1_underperformance_4w,random_forest_depth4,658,0.7629179331306991,0.20573428349381287,0.4335414751251404,0.6021978749477931,0.7424242424242424,0.09760956175298804,0.009448452984872183,0.004704564326654288,0.004743888658217895,not_around_recovery_start_pm4w
recovery_quality_4w,decision_tree_depth3,503,0.4711729622266402,0.2869052106076723,0.5002855239364233,0.9865199974088773,0.29411764705882354,0.06329113924050633,-0.00016543834062279173,0.005303160812178833,-0.005468599152801625,not_around_recovery_start_pm4w
recovery_quality_4w,hist_gradient_depth3,503,0.4711729622266402,0.307247686668947,0.47224072840328674,0.8439028788136571,0.43137254901960786,0.09282700421940929,0.0024467923414506123,0.005303160812178833,-0.002856368470728221,not_around_recovery_start_pm4w
recovery_quality_4w,logistic_sequence_l2,503,0.4711729622266402,0.29484366637038867,0.504711144950985,0.8516687713828104,0.37254901960784315,0.08016877637130802,0.003615725374978103,0.005303160812178833,-0.0016874354372007302,not_around_recovery_start_pm4w
recovery_quality_4w,logistic_sequence_plus_l2b,503,0.4711729622266402,0.332958175369311,0.5111037086386854,1.0623240932507336,0.43137254901960786,0.09282700421940929,0.005168034655508605,0.005303160812178833,-0.00013512615667022818,not_around_recovery_start_pm4w
recovery_quality_4w,logistic_sequence_plus_qqq,503,0.4711729622266402,0.30896896855919725,0.4823451032644904,0.9358943559627381,0.35294117647058826,0.0759493670886076,0.001796099986416027,0.005303160812178833,-0.0035070608257628064,not_around_recovery_start_pm4w
recovery_quality_4w,random_forest_depth4,503,0.4711729622266402,0.2571336127411526,0.4711382887598743,0.7078031374285771,0.3137254901960784,0.06751054852320675,-0.003924532460305794,0.005303160812178833,-0.009227693272484627,not_around_recovery_start_pm4w
recovery_quality_8w,decision_tree_depth3,500,0.464,0.29723482518029837,0.47835177560473496,0.9880738716605956,0.4,0.08620689655172414,0.007922499869271037,0.010881900436817527,-0.00295940056754649,not_around_recovery_start_pm4w
recovery_quality_8w,hist_gradient_depth3,500,0.464,0.31387668951575093,0.4940089423571796,0.8799331827514402,0.48,0.10344827586206896,0.008752765461598032,0.010881900436817527,-0.002129134975219495,not_around_recovery_start_pm4w
recovery_quality_8w,logistic_sequence_l2,500,0.464,0.2970054134464258,0.4886612197632527,0.8557173662928346,0.46,0.09913793103448276,0.008622338738924772,0.010881900436817527,-0.002259561697892754,not_around_recovery_start_pm4w
recovery_quality_8w,logistic_sequence_plus_l2b,500,0.464,0.34449157340051145,0.4738162635100361,1.096351090839394,0.42,0.09051724137931035,0.01079517591966438,0.010881900436817527,-8.672451715314652e-05,not_around_recovery_start_pm4w
recovery_quality_8w,logistic_sequence_plus_qqq,500,0.464,0.298813121200551,0.5088297735460627,0.8772431425811162,0.52,0.11206896551724138,0.014330939254722917,0.010881900436817527,0.0034490388179053907,not_around_recovery_start_pm4w
recovery_quality_8w,random_forest_depth4,500,0.464,0.25684649454281555,0.481463908903757,0.707886132120813,0.42,0.09051724137931035,0.01122083258091051,0.010881900436817527,0.0003389321440929842,not_around_recovery_start_pm4w
stress_transition_4w,decision_tree_depth3,658,0.10182370820668693,0.09742678580247953,0.5955122862843145,0.5036765250001457,0.2727272727272727,0.26865671641791045,0.0038195058062663627,0.004704564326654288,-0.0008850585203879257,not_around_recovery_start_pm4w
stress_transition_4w,hist_gradient_depth3,658,0.10182370820668693,0.09986788972136745,0.5938960022223907,0.4360466198727579,0.2878787878787879,0.2835820895522388,0.002037637370400666,0.004704564326654288,-0.0026669269562536223,not_around_recovery_start_pm4w
stress_transition_4w,logistic_sequence_l2,658,0.10182370820668693,0.10411619586680428,0.5397126044902392,0.4629770060733417,0.13636363636363635,0.13432835820895522,0.002874455785705657,0.004704564326654288,-0.0018301085409486314,not_around_recovery_start_pm4w
stress_transition_4w,logistic_sequence_plus_l2b,658,0.10182370820668693,0.12463016904158208,0.5551935752708538,0.5515835448914648,0.16666666666666666,0.16417910447761194,0.0028689407627854645,0.004704564326654288,-0.0018356235638688238,not_around_recovery_start_pm4w
stress_transition_4w,logistic_sequence_plus_qqq,658,0.10182370820668693,0.10806702267819698,0.5236002727479354,0.4969710531623217,0.15151515151515152,0.14925373134328357,0.002257664117401221,0.004704564326654288,-0.0024469002092530672,not_around_recovery_start_pm4w
stress_transition_4w,random_forest_depth4,658,0.10182370820668693,0.08659395549265682,0.6879940399525217,0.31761090102710493,0.22727272727272727,0.22388059701492538,0.0018171328389917018,0.004704564326654288,-0.0028874314876625867,not_around_recovery_start_pm4w
stress_transition_8w,decision_tree_depth3,655,0.17557251908396945,0.1822813975131134,0.5706682769726248,0.897440468664748,0.25757575757575757,0.14782608695652175,0.008206834484036609,0.010032698904417587,-0.0018258644203809783,not_around_recovery_start_pm4w
stress_transition_8w,hist_gradient_depth3,655,0.17557251908396945,0.17934852701035858,0.659597423510467,0.6610797951186127,0.3484848484848485,0.2,0.001650443400486435,0.010032698904417587,-0.008382255503931152,not_around_recovery_start_pm4w
stress_transition_8w,logistic_sequence_l2,655,0.17557251908396945,0.18061111507844752,0.5465217391304348,0.667991656578391,0.16666666666666666,0.09565217391304348,0.0030923230239664596,0.010032698904417587,-0.006940375880451127,not_around_recovery_start_pm4w
stress_transition_8w,logistic_sequence_plus_l2b,655,0.17557251908396945,0.2022582371506772,0.6145893719806763,0.7579435885421933,0.22727272727272727,0.13043478260869565,0.00254550571257818,0.010032698904417587,-0.007487193191839407,not_around_recovery_start_pm4w
stress_transition_8w,logistic_sequence_plus_qqq,655,0.17557251908396945,0.18608492082079797,0.554524959742351,0.7008331730463815,0.15151515151515152,0.08695652173913043,0.003698973752234841,0.010032698904417587,-0.006333725152182746,not_around_recovery_start_pm4w
stress_transition_8w,random_forest_depth4,655,0.17557251908396945,0.1437141175337935,0.6197504025764895,0.47465023947395885,0.3181818181818182,0.1826086956521739,0.0034746715621321034,0.010032698904417587,-0.006558027342285484,not_around_recovery_start_pm4w
