kind,cik10,path,sha256,source,observations,first_week,last_week
,0001642896,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/IOT.csv.gz,,yahoo_full_history,1185,2021-12-15,2026-09-04
,0001425205,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/IOVA.csv.gz,,yahoo_full_history,3942,2011-01-03,2026-09-04
,0000051434,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/IP.csv.gz,,yahoo_full_history,3942,2011-01-03,2026-09-04
,0000822663,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/IPAR.csv.gz,,yahoo_full_history,3942,2011-01-03,2026-09-04
,0001111928,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/IPGP.csv.gz,,yahoo_full_history,3942,2011-01-03,2026-09-04
,0001421461,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/IPI.csv.gz,,yahoo_full_history,3942,2011-01-03,2026-09-04
,0001478242,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/IQV.csv.gz,,yahoo_full_history,3352,2013-05-09,2026-09-04
,0001699150,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/IR.csv.gz,,yahoo_full_history,2342,2017-05-12,2026-09-04
,0001418819,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/IRDM.csv.gz,,yahoo_full_history,3942,2011-01-03,2026-09-04
,0001878848,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/IREN.csv.gz,,yahoo_full_history,1204,2021-11-17,2026-09-04
,0001020569,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/IRM.csv.gz,,yahoo_full_history,3942,2011-01-03,2026-09-04
,0001816736,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/IRON.csv.gz,,yahoo_full_history,1524,2020-08-12,2026-09-04
,0001466085,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/IRT.csv.gz,,yahoo_full_history,3286,2013-08-13,2026-09-04
,0001388658,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/IRTC.csv.gz,,yahoo_full_history,2482,2016-10-20,2026-09-04
,0001446847,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/IRWD.csv.gz,,yahoo_full_history,3942,2011-01-03,2026-09-04
,0000842517,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/ISBA.csv.gz,,yahoo_full_history,3942,2011-01-03,2026-09-04
,0001948455,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/ISPR.csv.gz,,yahoo_full_history,859,2023-04-04,2026-09-04
,0001035267,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/ISRG.csv.gz,,yahoo_full_history,3942,2011-01-03,2026-09-04
,0001602658,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/ISTR.csv.gz,,yahoo_full_history,3064,2014-07-01,2026-09-04
,0000749251,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/IT.csv.gz,,yahoo_full_history,3942,2011-01-03,2026-09-04
,0001114483,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/ITGR.csv.gz,,yahoo_full_history,3942,2011-01-03,2026-09-04
,0000720858,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/ITIC.csv.gz,,yahoo_full_history,3942,2011-01-03,2026-09-04
,0000780571,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/ITRI.csv.gz,,yahoo_full_history,3942,2011-01-03,2026-09-04
,0000216228,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/ITT.csv.gz,,yahoo_full_history,3942,2011-01-03,2026-09-04
,0000049826,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/ITW.csv.gz,,yahoo_full_history,3942,2011-01-03,2026-09-04
,0001437071,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/IVR.csv.gz,,yahoo_full_history,3942,2011-01-03,2026-09-04
,0001307748,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/IVT.csv.gz,,yahoo_full_history,3150,2014-02-27,2026-09-04
,0000914208,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/IVZ.csv.gz,,yahoo_full_history,3942,2011-01-03,2026-09-04
,0000052988,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/J.csv.gz,,yahoo_full_history,3942,2011-01-03,2026-09-04
,0000807882,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/JACK.csv.gz,,yahoo_full_history,3942,2011-01-03,2026-09-04
,0001009829,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/JAKK.csv.gz,,yahoo_full_history,3942,2011-01-03,2026-09-04
,0001817713,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/JANX.csv.gz,,yahoo_full_history,1315,2021-06-11,2026-09-04
,0001232524,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/JAZZ.csv.gz,,yahoo_full_history,3942,2011-01-03,2026-09-04
,0001689796,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/JBGS.csv.gz,,yahoo_full_history,2305,2017-07-06,2026-09-04
,0000728535,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/JBHT.csv.gz,,yahoo_full_history,3942,2011-01-03,2026-09-04
,0001839839,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/JBI.csv.gz,,yahoo_full_history,1685,2019-12-20,2026-09-04
,0000898293,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/JBL.csv.gz,,yahoo_full_history,3942,2011-01-03,2026-09-04
,0001158463,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/JBLU.csv.gz,,yahoo_full_history,3942,2011-01-03,2026-09-04
,0000880117,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/JBSS.csv.gz,,yahoo_full_history,3942,2011-01-03,2026-09-04
,0001433660,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/JBTM.csv.gz,,yahoo_full_history,3942,2011-01-03,2026-09-04
,0000833444,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/JCI.csv.gz,,yahoo_full_history,3942,2011-01-03,2026-09-04
,0000096223,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/JEF.csv.gz,,yahoo_full_history,3942,2011-01-03,2026-09-04
,0001674335,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/JELD.csv.gz,,yahoo_full_history,2415,2017-01-27,2026-09-04
,0001687932,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/JILL.csv.gz,,yahoo_full_history,2387,2017-03-09,2026-09-04
,0000785956,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/JJSF.csv.gz,,yahoo_full_history,3942,2011-01-03,2026-09-04
,0000779152,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/JKHY.csv.gz,,yahoo_full_history,3942,2011-01-03,2026-09-04
,0001037976,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/JLL.csv.gz,,yahoo_full_history,3942,2011-01-03,2026-09-04
,0001710482,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/JMSB.csv.gz,,yahoo_full_history,2392,2017-03-02,2026-09-04
,0000200406,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/JNJ.csv.gz,,yahoo_full_history,3942,2011-01-03,2026-09-04
,0001819848,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/JOBY.csv.gz,,yahoo_full_history,1462,2020-11-09,2026-09-04
,0000745308,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/JOE.csv.gz,,yahoo_full_history,3942,2011-01-03,2026-09-04
,0000788329,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/JOUT.csv.gz,,yahoo_full_history,3942,2011-01-03,2026-09-04
,0000019617,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/JPM.csv.gz,,yahoo_full_history,3942,2011-01-03,2026-09-04
,0001620459,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/JRVR.csv.gz,,yahoo_full_history,2949,2014-12-12,2026-09-04
,0001909747,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/JUSH.csv.gz,,yahoo_full_history,1815,2019-06-18,2026-09-04
,0001831359,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/JWSMF.csv.gz,,yahoo_full_history,1368,2021-03-26,2026-09-04
,0001822993,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/JXN.csv.gz,,yahoo_full_history,1258,2021-09-01,2026-09-04
,0001612630,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/JYNT.csv.gz,,yahoo_full_history,2971,2014-11-11,2026-09-04
,0000886346,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/KAI.csv.gz,,yahoo_full_history,3942,2011-01-03,2026-09-04
,0000811596,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/KALU.csv.gz,,yahoo_full_history,3942,2011-01-03,2026-09-04
,0000795266,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/KBH.csv.gz,,yahoo_full_history,3942,2011-01-03,2026-09-04
,0001357615,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/KBR.csv.gz,,yahoo_full_history,3942,2011-01-03,2026-09-04
,0001867072,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/KD.csv.gz,,yahoo_full_history,1222,2021-10-22,2026-09-04
,0001853138,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/KDK.csv.gz,,yahoo_full_history,238,2025-09-25,2026-09-04
,0001418135,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/KDP.csv.gz,,yahoo_full_history,3942,2011-01-03,2026-09-04
,0001606757,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/KE.csv.gz,,yahoo_full_history,2977,2014-11-03,2026-09-04
,0000055135,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/KELYA.csv.gz,,yahoo_full_history,3942,2011-01-03,2026-09-04
,0000056047,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/KEX.csv.gz,,yahoo_full_history,3942,2011-01-03,2026-09-04
,0000091576,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/KEY.csv.gz,,yahoo_full_history,3942,2011-01-03,2026-09-04
,0001601046,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/KEYS.csv.gz,,yahoo_full_history,2987,2014-10-20,2026-09-04
,0000930420,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/KFRC.csv.gz,,yahoo_full_history,3942,2011-01-03,2026-09-04
,0000056679,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/KFY.csv.gz,,yahoo_full_history,3942,2011-01-03,2026-09-04
,0002055116,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/KG.csv.gz,,yahoo_full_history,3942,2011-01-03,2026-09-04
,0001767042,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/KGS.csv.gz,,yahoo_full_history,800,2023-06-29,2026-09-04
,0001637459,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/KHC.csv.gz,,yahoo_full_history,2810,2015-07-06,2026-09-04
,0001425450,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/KIDS.csv.gz,,yahoo_full_history,2235,2017-10-13,2026-09-04
,0000879101,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/KIM.csv.gz,,yahoo_full_history,3942,2011-01-03,2026-09-04
,0000033992,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/KINS.csv.gz,,yahoo_full_history,3942,2011-01-03,2026-09-04
,0001404912,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/KKR.csv.gz,,yahoo_full_history,3942,2011-01-03,2026-09-04
,0000319201,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/KLAC.csv.gz,,yahoo_full_history,3942,2011-01-03,2026-09-04
,0001873529,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/KLC.csv.gz,,yahoo_full_history,478,2024-10-09,2026-09-04
,0000056978,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/KLIC.csv.gz,,yahoo_full_history,3942,2011-01-03,2026-09-04
,0001432133,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/KLTR.csv.gz,,yahoo_full_history,1288,2021-07-21,2026-09-04
,0001738827,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/KLXE.csv.gz,,yahoo_full_history,2015,2018-08-29,2026-09-04
,0000055785,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/KMB.csv.gz,,yahoo_full_history,3942,2011-01-03,2026-09-04
,0001506307,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/KMI.csv.gz,,yahoo_full_history,3914,2011-02-11,2026-09-04
,0000860748,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/KMPR.csv.gz,,yahoo_full_history,3942,2011-01-03,2026-09-04
,0000055242,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/KMT.csv.gz,,yahoo_full_history,3942,2011-01-03,2026-09-04
,0001170010,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/KMX.csv.gz,,yahoo_full_history,3942,2011-01-03,2026-09-04
,0001587523,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/KN.csv.gz,,yahoo_full_history,3158,2014-02-14,2026-09-04
,0001316517,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/KNDI.csv.gz,,yahoo_full_history,3942,2011-01-03,2026-09-04
,0001955520,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/KNF.csv.gz,,yahoo_full_history,816,2023-06-06,2026-09-04
,0001730430,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/KNSA.csv.gz,,yahoo_full_history,2081,2018-05-25,2026-09-04
,0001669162,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/KNSL.csv.gz,,yahoo_full_history,2541,2016-07-28,2026-09-04
,0001692787,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/KNTK.csv.gz,,yahoo_full_history,1962,2018-11-13,2026-09-04
,0001492691,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/KNX.csv.gz,,yahoo_full_history,3942,2011-01-03,2026-09-04
,0000021344,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/KO.csv.gz,,yahoo_full_history,3942,2011-01-03,2026-09-04
,0001468748,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/KOD.csv.gz,,yahoo_full_history,1990,2018-10-04,2026-09-04
,0000031235,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/KODK.csv.gz,,yahoo_full_history,3258,2013-09-23,2026-09-04
,0001315257,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/KOP.csv.gz,,yahoo_full_history,3942,2011-01-03,2026-09-04
,0001855457,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/KORE.csv.gz,,yahoo_full_history,1,2026-07-17,2026-07-17
,0001509991,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/KOS.csv.gz,,yahoo_full_history,3853,2011-05-11,2026-09-04
,0001785424,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/KPLT.csv.gz,,yahoo_full_history,1679,2019-12-31,2026-09-04
,0001503802,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/KPTI.csv.gz,,yahoo_full_history,3226,2013-11-06,2026-09-04
,0000056873,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/KR.csv.gz,,yahoo_full_history,3942,2011-01-03,2026-09-04
,0001025996,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/KRC.csv.gz,,yahoo_full_history,3942,2011-01-03,2026-09-04
,0001631596,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/KREF.csv.gz,,yahoo_full_history,2347,2017-05-05,2026-09-04
,0001286043,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/KRG.csv.gz,,yahoo_full_history,3942,2011-01-03,2026-09-04
,0001617242,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/KRNY.csv.gz,,yahoo_full_history,3942,2011-01-03,2026-09-04
,0001257640,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/KRO.csv.gz,,yahoo_full_history,3942,2011-01-03,2026-09-04
,0001664710,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/KROS.csv.gz,,yahoo_full_history,1611,2020-04-08,2026-09-04
,0001657788,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/KRP.csv.gz,,yahoo_full_history,2410,2017-02-03,2026-09-04
,0001758021,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/KRT.csv.gz,,yahoo_full_history,1355,2021-04-15,2026-09-04
,0001772177,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/KRUS.csv.gz,,yahoo_full_history,1784,2019-08-01,2026-09-04
,0001711279,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/KRYS.csv.gz,,yahoo_full_history,2252,2017-09-20,2026-09-04
,0000885639,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/KSS.csv.gz,,yahoo_full_history,3942,2011-01-03,2026-09-04
,0001760965,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/KTB.csv.gz,,yahoo_full_history,1830,2019-05-28,2026-09-04
,0000719733,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/KTCC.csv.gz,,yahoo_full_history,3942,2011-01-03,2026-09-04
,0001069258,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/KTOS.csv.gz,,yahoo_full_history,3942,2011-01-03,2026-09-04
,0001422143,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/KURA.csv.gz,,yahoo_full_history,2759,2015-09-16,2026-09-04
,0001007587,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/KVHI.csv.gz,,yahoo_full_history,3942,2011-01-03,2026-09-04
,0001944048,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/KVUE.csv.gz,,yahoo_full_history,838,2023-05-04,2026-09-04
,0001835830,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/KVYO.csv.gz,,yahoo_full_history,743,2023-09-20,2026-09-04
,0000081362,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/KWR.csv.gz,,yahoo_full_history,3942,2011-01-03,2026-09-04
,0001072627,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/KWY.csv.gz,,yahoo_full_history,3942,2011-01-03,2026-09-04
,0001815442,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/KYMR.csv.gz,,yahoo_full_history,1517,2020-08-21,2026-09-04
,0000921299,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/KYNB.csv.gz,,yahoo_full_history,2968,2014-11-14,2026-09-04
,0000060086,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/L.csv.gz,,yahoo_full_history,3942,2011-01-03,2026-09-04
,0001162194,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/LAB.csv.gz,,yahoo_full_history,3915,2011-02-10,2026-09-04
,0001023128,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/LAD.csv.gz,,yahoo_full_history,3942,2011-01-03,2026-09-04
,0001577670,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/LADR.csv.gz,,yahoo_full_history,3164,2014-02-06,2026-09-04
,0000798081,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/LAKE.csv.gz,,yahoo_full_history,3942,2011-01-03,2026-09-04
,0001090425,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/LAMR.csv.gz,,yahoo_full_history,3942,2011-01-03,2026-09-04
,0001495240,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/LAND.csv.gz,,yahoo_full_history,3422,2013-01-29,2026-09-04
,0001124796,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/LASR.csv.gz,,yahoo_full_history,2102,2018-04-26,2026-09-04
,0000912766,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/LAUR.csv.gz,,yahoo_full_history,2412,2017-02-01,2026-09-04
,0001625641,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/LAW.csv.gz,,yahoo_full_history,1288,2021-07-21,2026-09-04
,0001311370,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/LAZ.csv.gz,,yahoo_full_history,3942,2011-01-03,2026-09-04
,0001995807,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/LB.csv.gz,,yahoo_full_history,549,2024-06-28,2026-09-04
,0001611983,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/LBRDA.csv.gz,,yahoo_full_history,2942,2014-11-04,2026-08-21
,0001694028,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/LBRT.csv.gz,,yahoo_full_history,2174,2018-01-11,2026-09-04
,0001570585,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/LBTYA.csv.gz,,yahoo_full_history,3942,2011-01-03,2026-09-04
,0001811210,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/LCID.csv.gz,,yahoo_full_history,1498,2020-09-18,2026-09-04
,0000763744,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/LCII.csv.gz,,yahoo_full_history,3942,2011-01-03,2026-09-04
,0001074902,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/LCNB.csv.gz,,yahoo_full_history,3942,2011-01-03,2026-09-04
,0000874396,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/LCUT.csv.gz,,yahoo_full_history,3942,2011-01-03,2026-09-04
,0001831631,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/LDI.csv.gz,,yahoo_full_history,1398,2021-02-11,2026-09-04
,0001336920,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/LDOS.csv.gz,,yahoo_full_history,3942,2011-01-03,2026-09-04
,0000799288,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/LE.csv.gz,,yahoo_full_history,3135,2014-03-20,2026-09-04
,0000842162,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/LEA.csv.gz,,yahoo_full_history,3942,2011-01-03,2026-09-04
,0000059527,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/LECO.csv.gz,,yahoo_full_history,3942,2011-01-03,2026-09-04
,0000058361,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/LEE.csv.gz,,yahoo_full_history,3942,2011-01-03,2026-09-04
,0000058492,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/LEG.csv.gz,,yahoo_full_history,5,2026-07-17,2026-08-27
,0001436208,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/LEGH.csv.gz,,yahoo_full_history,1941,2018-12-14,2026-09-04
,0000920760,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/LEN.csv.gz,,yahoo_full_history,3942,2011-01-03,2026-09-04
,0001821806,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/LESL.csv.gz,,yahoo_full_history,1469,2020-10-29,2026-09-04
,0001065059,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/LEU.csv.gz,,yahoo_full_history,3942,2011-01-03,2026-09-04
,0000094845,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/LEVI.csv.gz,,yahoo_full_history,1876,2019-03-21,2026-09-04
,0001005286,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/LFCR.csv.gz,,yahoo_full_history,3942,2011-01-03,2026-09-04
,0000948320,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/LFMD.csv.gz,,yahoo_full_history,3942,2011-01-03,2026-09-04
,0001845257,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/LFST.csv.gz,,yahoo_full_history,1316,2021-06-10,2026-09-04
,0000889331,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/LFUS.csv.gz,,yahoo_full_history,3942,2011-01-03,2026-09-04
,0000849146,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/LFVN.csv.gz,,yahoo_full_history,3942,2011-01-03,2026-09-04
,0001580670,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/LGIH.csv.gz,,yahoo_full_history,3225,2013-11-07,2026-09-04
,0000886163,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/LGND.csv.gz,,yahoo_full_history,3942,2011-01-03,2026-09-04
,0000920148,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/LH.csv.gz,,yahoo_full_history,3942,2011-01-03,2026-09-04
,0000202058,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/LHX.csv.gz,,yahoo_full_history,3942,2011-01-03,2026-09-04
,0001069202,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/LII.csv.gz,,yahoo_full_history,3942,2011-01-03,2026-09-04
,0001712184,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/LILA.csv.gz,,yahoo_full_history,2811,2015-07-02,2026-09-04
,0001707925,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/LIN.csv.gz,,yahoo_full_history,3942,2011-01-03,2026-09-04
,0001286613,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/LINC.csv.gz,,yahoo_full_history,3942,2011-01-03,2026-09-04
,0001512499,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/LIND.csv.gz,,yahoo_full_history,3314,2013-07-03,2026-09-04
,0001868159,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/LINE.csv.gz,,yahoo_full_history,531,2024-07-25,2026-09-04
,0002052959,data/broad_full_history_price_vintages/20260905T100403Z-broad-full-history-v1/histories/LION.csv.gz,,yahoo_full_history,1134,2022-03-01,2026-09-04
